"Jaar","Programma","Product","Aanvrager","Doelstelling","Subsidieregeling / beleidsnota","Beleidsnota","Verleend bedrag","Vastgesteld bedrag","Verklaring lagere vaststelling"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Algemene Bewoners Vereniging Noorderhaghe","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","4500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Amateurtuindersvereniging 'Eigen Arbeid'","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1645.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Anna's Gedoe","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3050.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Arie Molenkamp Stichting","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3660.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Asociacin Hispnica de La Haya","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","450.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Basketballvereniging ST4R","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","9500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Basketballvereniging ST4R","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","9500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Basketballvereniging ST4R","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","7500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Basketballvereniging ST4R","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","7500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Basketballvereniging ST4R","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","7500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Basketballvereniging ST4R","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","7500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewoners Organisatie Spoorwijk","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","750.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewoners Organisatie Spoorwijk","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","750.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewoners Organisatie Spoorwijk","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewoners Organisatie Spoorwijk","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","16794.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewoners Organisatie Spoorwijk","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","24765.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonerscommissie ""De Watervogel""","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonerscommissie ""De Watervogel""","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","159.52","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonerscommissie ""De Watervogel""","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","650.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","BEWONERSORGANISATIE SCHIPPERSKWARTIER","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","BEWONERSORGANISATIE SCHIPPERSKWARTIER","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","750.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","BEWONERSORGANISATIE SCHIPPERSKWARTIER","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3600.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersorganisatie Stichting Wijkberaad Heesterbuurt","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","550.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersorganisatie Stichting Wijkberaad Heesterbuurt","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3192.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersorganisatie Stichting Wijkberaad Heesterbuurt","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","776.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersorganisatie Stichting Wijkberaad Heesterbuurt","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","30712.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersorganisatie Stichting Wijkberaad Heesterbuurt","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","15165.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging ""Bosweide""","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","450.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging ""Bosweide""","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging ""Bosweide""","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1200.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging ""Bosweide""","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1400.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging ""Bosweide""","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging ""Bosweide""","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","19912.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging De Dijken","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","4600.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging De Dijken","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","6230.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging De Seizoenen Fase 1","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","875.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging Noordelijk Scheveningen","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","864.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging Noordelijk Scheveningen","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2422.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging Noordelijk Scheveningen","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","768.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging Noordelijk Scheveningen","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2167.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Bewonersvereniging Noordelijk Scheveningen","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3820.00","","Vastgesteld bedrag is niet online beschikbaar"
