FID,omschr,afst_glg,hgte_glg,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
geluids_beperkingen_kenmerk.1446,Geluidswal,6.5 -> 6.5,3 -> 3,R,117.58000183,R,118.26699829,H,012,KLK0008086050,R,I,,"LINESTRING (181363.8115000017 448232.93019999936, 181366.01949999854 448233.1292999983, 181417.04410000145 448237.42229999974, 181456.9301000014 448240.4902999997, 181505.0976999998 448244.0756999999, 181564.9563000016 448248.2087999992, 181648.05700000003 448253.36769999936, 181727.94209999964 448257.66230000183, 181787.876600001 448260.4737999998, 181827.07690000162 448262.1308000013, 181926.99940000102 448265.61879999936, 182012.0031999983 448267.7628999986, 182043.7600999996 448268.29670000076)"
geluids_beperkingen_kenmerk.1447,Geluidswal,9.5 -> 9.5,3 -> 5,R,117.6969986,R,118.19999695,T,012,KLK0008086051,L,I,,"LINESTRING (181980.67650000006 448282.27760000154, 181935.05710000172 448281.1568999998, 181860.29830000177 448278.69359999895, 181811.44209999964 448276.8016999997, 181771.48589999974 448275.0669, 181711.55590000004 448272.1638999991, 181669.35590000078 448269.8883999996, 181587.61210000142 448265.02259999886, 181527.74700000137 448261.01839999855, 181487.85069999844 448258.14009999856, 181478.34690000117 448257.40890000015)"
geluids_beperkingen_kenmerk.1448,Geluidswal,9.5 -> 9.5,5 -> 5,R,118.19999695,R,118.26799774,T,012,KLK0008086063,L,I,,"LINESTRING (182048.66099999845 448283.7021000013, 182017.46770000085 448283.18140000105, 181980.67650000006 448282.27760000154)"
geluids_beperkingen_kenmerk.1449,Niet doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 5,R,3.6400001,R,3.78900003,H,010,KLK0008080784,R,I,,"LINESTRING (124020.25319999829 491420.12370000035, 124073.36439999938 491368.44209999964, 124095.17320000008 491350.5571999997, 124122.47360000014 491328.6292000003, 124133.44739999995 491319.9622000009)"
geluids_beperkingen_kenmerk.1450,Niet doorzichtig geluidsscherm,3.5 -> 3.5,1 -> 1,R,18.27199936,R,18.7329998,H,010,KLK0008082705,R,I,,"LINESTRING (120733.74320000038 483634.43719999865, 120692.64510000125 483641.20059999824, 120672.83289999887 483643.6801000014, 120652.93129999936 483645.66209999844, 120643.16349999979 483646.44619999826, 120623.23589999974 483647.7058000006, 120598.90960000083 483648.5656000003, 120578.93210000172 483648.87900000066, 120558.93200000003 483648.88379999995, 120523.56430000067 483648.3590000011, 120482.5540000014 483647.11740000173, 120369.40370000154 483643.1550000012, 120276.20729999989 483639.3209999986, 120253.83150000125 483638.3115000017)"
geluids_beperkingen_kenmerk.1451,Niet doorzichtig geluidsscherm,3.5 -> 2.5,1 -> 1,R,18.7329998,R,18.73999977,H,010,KLK0008082715,R,I,,"LINESTRING (120253.83150000125 483638.3115000017, 120246.8385999985 483637.99599999934)"
geluids_beperkingen_kenmerk.1452,Niet doorzichtig geluidsscherm,2.5 -> 2.5,1 -> 1,R,18.73999977,R,18.79999924,H,010,KLK0008082716,R,I,,"LINESTRING (120246.8385999985 483637.99599999934, 120186.89959999919 483635.2917999998)"
geluids_beperkingen_kenmerk.1453,Doorzichtig geluidsscherm,2.5 -> 3.5,3 -> 3,R,18.20599937,R,18.20700073,T,011,KLK0008084078,L,I,,"LINESTRING (110385.36230000108 455479.3156000003, 110384.84860000014 455480.1735999994)"
geluids_beperkingen_kenmerk.1454,Niet doorzichtig geluidsscherm,4.5 -> 4.5,5 -> 5,R,26.37000084,R,26.47599983,T,012,KLK0008084620,L,I,,"LINESTRING (104819.79549999908 448511.3456999995, 104775.69509999827 448494.3187999986, 104731.38960000128 448477.9340999983, 104719.61400000006 448473.7745000012)"
geluids_beperkingen_kenmerk.1455,Niet doorzichtig geluidsscherm,10 -> 5.5,5 -> 5,R,4.21000004,R,4.26999998,H,010,KLK0008080851,R,I,,"LINESTRING (124493.06120000035 491060.73209999874, 124496.74489999935 491059.0507000014, 124503.91750000045 491055.4868000001, 124517.9364 491047.77439999953, 124540.55090000108 491035.03379999846, 124545.8126000017 491032.1821999997)"
geluids_beperkingen_kenmerk.1456,Niet doorzichtig geluidsscherm,6.5 -> 4.5,3 -> 3,R,6.84499979,R,6.85500002,H,010,KLK0008080873,R,I,,"LINESTRING (126261.66310000047 489299.1207999997, 126262.25349999964 489295.508200001, 126263.14180000126 489290.5656000003, 126263.43219999969 489289.2802999988)"
geluids_beperkingen_kenmerk.1457,Niet doorzichtig geluidsscherm,5.5 -> 4.5,1 -> 1,R,22.05500031,R,22.06800079,T,010,KLK0008081473,L,I,,"LINESTRING (117746.04639999941 484457.7459000014, 117746.43950000033 484452.87750000134, 117744.00019999966 484445.13699999824)"
geluids_beperkingen_kenmerk.1458,Niet doorzichtig geluidsscherm,1.5 -> 1.5,3 -> 5,R,22.05999947,R,22.12000084,H,010,KLK0008081488,R,I,,"LINESTRING (117816.5661999993 484445.53489999846, 117815.30860000104 484493.51839999855)"
geluids_beperkingen_kenmerk.1459,Doorzichtig geluidsscherm,1.5 -> 5.5,5 -> 5,R,22.12000084,R,22.22299957,H,010,KLK0008081495,R,I,,"LINESTRING (117815.30860000104 484493.51839999855, 117814.37170000002 484529.2681000009, 117814.66710000113 484562.36360000074, 117815.17929999903 484595.3596000001)"
geluids_beperkingen_kenmerk.1492,Geluidswand,2.5 -> 2.5,3 -> 3,R,18.73800087,R,19.57500076,T,011,KLK0008083814,L,I,,"LINESTRING (110583.18890000135 454140.2292000018, 110552.14299999923 454990.66270000115)"
geluids_beperkingen_kenmerk.1460,Doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 5,R,22.22299957,R,22.36499977,H,010,KLK0008081496,R,I,,"LINESTRING (117815.17929999903 484595.3596000001, 117815.19619999826 484596.4501999989, 117816.04289999977 484610.21379999816, 117817.1213000007 484620.1229000017, 117817.85099999979 484625.07019999996, 117819.76069999859 484634.8898999989, 117823.95389999822 484652.4134999998, 117828.90909999982 484671.7908000015, 117833.78889999911 484689.5238999985, 117839.99430000037 484710.93470000103, 117838.83289999887 484731.4829000011)"
geluids_beperkingen_kenmerk.1461,Doorzichtig geluidsscherm,4.5 -> 2.5,5 -> 5,R,23.45000076,R,23.70000076,T,010,KLK0008081542,L,I,,"LINESTRING (117856.65410000086 485806.9611000009, 117858.70740000159 485833.0320000015, 117861.65480000153 485879.0450000018, 117862.53810000047 485889.007100001, 117865.05090000108 485911.05970000103, 117866.23429999873 485926.0152999982, 117866.59959999844 485943.54190000147, 117866.67069999874 485958.54729999974, 117867.82440000027 485993.5282999985, 117868.96389999986 486013.5020999983, 117871.53290000185 486055.5962000005)"
geluids_beperkingen_kenmerk.1462,Doorzichtig geluidsscherm,4.5 -> 4.5,5 -> 5,R,23.71500015,R,23.74699974,T,010,KLK0008081550,L,I,,"LINESTRING (117881.25649999827 486103.5960999988, 117873.59739999846 486089.42350000143, 117872.44669999927 486070.5683000013)"
geluids_beperkingen_kenmerk.1463,Geluidswand,6.5 -> 6.5,3 -> 3,R,64.69200134,R,64.84300232,T,012,KLK0008085394,L,I,,"LINESTRING (140276.42339999974 452662.98209999874, 140267.20529999956 452662.377700001, 140187.41750000045 452656.54190000147, 140128.83879999816 452651.91420000046)"
geluids_beperkingen_kenmerk.1464,Doorzichtig geluidsscherm,6.5 -> 6.5,3 -> 3,R,64.84300232,R,64.86799622,T,012,KLK0008085395,L,I,,"LINESTRING (140301.36980000138 452664.6176000014, 140276.42339999974 452662.98209999874)"
geluids_beperkingen_kenmerk.1465,Geluidswand,5.5 -> 5.5,1 -> 1,R,65.99700165,R,66.90299988,T,012,KLK0008085397,L,I,,"LINESTRING (142318.44159999862 452524.3467000015, 142048.32449999824 452575.07550000027, 141559.565200001 452667.0835000016, 141493.03299999982 452679.57009999827, 141457.02070000023 452686.10080000013, 141431.85300000012 452690.34540000185)"
geluids_beperkingen_kenmerk.1466,Geluidswal,4.5 -> 4.5,5 -> 5,R,68.54000092,R,69.03500366,H,012,KLK0008085437,R,I,,"LINESTRING (143943.7798999995 452314.9583999999, 144437.3376000002 452277.1981999986)"
geluids_beperkingen_kenmerk.1467,Doorzichtig geluidsscherm,4.5 -> 3.5,5 -> 5,R,24.43499947,R,24.45999908,H,010,KLK0008081606,R,I,,"LINESTRING (117888.64550000057 486785.4189000018, 117896.04210000113 486804.54520000145, 117896.49720000103 486812.0247000009)"
geluids_beperkingen_kenmerk.1468,Doorzichtig geluidsscherm,5.5 -> 4.5,3 -> 3,R,24.43000031,R,24.45999908,T,010,KLK0008081580,L,I,,"LINESTRING (117865.72830000147 486810.1975999996, 117866.30730000138 486802.0458999984, 117873.99940000102 486782.1381999999)"
geluids_beperkingen_kenmerk.1469,Doorzichtig geluidsscherm,3.5 -> 4.5,3 -> 3,R,24.45999908,R,24.49500084,T,010,KLK0008081581,L,I,,"LINESTRING (117862.57519999892 486846.0560000017, 117864.73570000008 486824.1726000011, 117865.72830000147 486810.1975999996)"
geluids_beperkingen_kenmerk.1470,Doorzichtig geluidsscherm,2.5 -> 2.5,5 -> 5,R,26.07900047,R,26.27000046,H,010,KLK0008081755,R,I,,"LINESTRING (118089.44150000066 488409.27690000087, 118089.57019999996 488438.05469999835, 118090.08439999819 488454.1638999991, 118090.84789999947 488469.15040000156, 118092.24639999866 488489.1015000008, 118093.59659999982 488504.44099999964, 118094.5837999992 488513.70430000126, 118096.33069999889 488528.60240000114, 118103.1372999996 488576.84970000014, 118105.62260000035 488596.9715999998)"
geluids_beperkingen_kenmerk.1471,Doorzichtig geluidsscherm,5.5 -> 5.5,6 -> 6,R,31.40200043,R,31.75399971,T,010,KLK0008082105,L,I,,"LINESTRING (120610.98220000044 493107.7329999991, 120610.23580000177 493107.6977000013, 120598 493107.3431000002, 120583 493107.306499999, 120570.85099999979 493107.52800000086, 120560.85779999942 493107.8990000002, 120546.70859999955 493108.71119999886, 120536.74100000039 493109.51619999856, 120522.78460000083 493110.93620000035, 120502.61969999969 493113.5454999991, 120492.73380000144 493115.05779999867, 120477.57400000095 493117.73490000144, 120467.76179999858 493119.70340000093, 120452.64889999852 493123.0482000001, 120434.68769999966 493127.5524000004, 120425.13479999825 493130.1726000011, 120410.79050000012 493134.4684999995, 120398.22340000048 493138.5324999988, 120379.34939999878 493145.2938000001, 120369.62579999864 493148.99430000037, 120355.75659999996 493154.71339999884, 120341.81080000103 493160.868999999, 120324.88670000061 493168.87970000133, 120311.51449999958 493175.68400000036, 120301.32279999927 493181.1649999991, 120288.28220000118 493188.5780000016, 120276.41479999945 493195.7019999996)"
geluids_beperkingen_kenmerk.1472,Geluidswand,4.5 -> 7.5,5 -> 5,R,69.03500366,R,69.31999969,H,012,KLK0008085438,R,I,,"LINESTRING (144437.3376000002 452277.1981999986, 144481.03510000184 452273.8550999984, 144721.6741000004 452257.7879000008)"
geluids_beperkingen_kenmerk.1473,Geluidswand,8.5 -> 8.5,5 -> 5,R,69.48999786,R,69.56700134,H,012,KLK0008085457,R,I,,"LINESTRING (144891.25869999826 452245.936900001, 144968.03269999847 452240.0414999984)"
geluids_beperkingen_kenmerk.1474,Geluidswand,8.5 -> 8.5,5 -> 5,R,69.59200287,R,69.64299774,H,012,KLK0008085459,R,I,,"LINESTRING (144992.95930000022 452238.12739999965, 145043.80959999934 452234.22260000184)"
geluids_beperkingen_kenmerk.1475,Niet doorzichtig geluidsscherm,4.5 -> 4.5,3 -> 3,R,71.49900055,R,71.73100281,H,012,KLK0008085500,R,I,,"LINESTRING (146811.7349999994 452582.7404000014, 146866.6629000008 452618.5647, 146967.01900000125 452684.3577999994, 147006.00090000033 452709.56489999965)"
geluids_beperkingen_kenmerk.1476,Doorzichtig geluidsscherm,2.5 -> 2.5,5 -> 5,R,25.8220005,R,25.91799927,H,010,KLK0008081711,R,I,,"LINESTRING (118091.2778000012 488150.7980000004, 118093.53550000116 488158.0423000008, 118094.55310000107 488178.13760000095, 118094.85889999941 488188.1328999996, 118094.97879999876 488198.1339999996, 118094.77230000123 488211.6028999984, 118094.25979999825 488245.59899999946)"
geluids_beperkingen_kenmerk.1477,Niet doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 5,R,32.07600021,R,32.20100021,H,010,KLK0008082146,R,I,,"LINESTRING (120937.79039999843 493094.9937000014, 120940.93100000173 493096.18840000033, 120955.89919999987 493101.3302000016, 120973.85779999942 493106.5661999993, 120983.56199999899 493109.0577000007, 120993.32789999992 493111.2093000002, 121003.14829999954 493113.1187000014, 121014.00239999965 493114.9864999987, 121023.89029999822 493116.48319999874, 121033.81049999967 493117.7468000017, 121048.72709999979 493119.37680000067, 121059.75789999962 493120.2278999984)"
geluids_beperkingen_kenmerk.1478,Niet doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 5,R,32.23500061,R,32.54800034,H,010,KLK0008082148,R,I,,"LINESTRING (121093.69590000063 493122.246199999, 121117.98279999942 493123.3156999983, 121142.9776000008 493124.0654999986, 121167.97549999878 493124.4171999991, 121192.97639999911 493124.40790000185, 121225.2137000002 493123.8546000011, 121405.51900000125 493116.56819999963)"
geluids_beperkingen_kenmerk.1479,Doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 5,R,3.78900003,R,3.81200004,H,010,KLK0008080785,R,I,,"LINESTRING (124133.44739999995 491319.9622000009, 124151.49689999968 491305.7067999989)"
geluids_beperkingen_kenmerk.1480,Niet doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 6,R,3.81200004,R,3.84599996,H,010,KLK0008080786,R,I,,"LINESTRING (124151.49689999968 491305.7067999989, 124171.99049999937 491289.52109999955, 124178.21049999818 491284.6741999984)"
geluids_beperkingen_kenmerk.1481,Doorzichtig geluidsscherm,5.5 -> 5.5,6 -> 6,R,3.84599996,R,4.17999983,H,010,KLK0008080787,R,I,,"LINESTRING (124178.21049999818 491284.6741999984, 124207.0417000018 491262.2074000016, 124216.70190000162 491255.10920000076, 124241.66919999942 491238.47509999946, 124249.87700000033 491232.7553000003, 124409.36450000107 491116.11470000073, 124450 491086)"
geluids_beperkingen_kenmerk.1482,Doorzichtig geluidsscherm,4.5 -> 7.5,3 -> 3,R,9.77299976,R,9.99400043,T,010,KLK0008080941,L,I,,"LINESTRING (126621.62999999896 486300.42269999906, 126622.85200000182 486303.10179999843, 126624.59039999917 486307.7908000015, 126630.05350000039 486321.25569999963, 126637.3786999993 486334.5364000015, 126644.1501000002 486350.8392999992, 126650.36080000177 486364.4957000017, 126655.85200000182 486375.0047999993, 126660.85779999942 486383.63489999995, 126666.03909999877 486391.6728999987, 126668.92000000179 486395.7617999986, 126671.96869999915 486399.7254999988, 126682.95360000059 486413.0800999999, 126690.40909999982 486420.8302000016, 126697.71939999983 486427.6000000015, 126706.55860000104 486434.9985000007, 126714.52730000019 486440.96759999916, 126722.65879999846 486446.4582999982, 126726.8713000007 486449.0626000017, 126735.57180000097 486453.99329999834, 126746.22159999982 486459.6314999983, 126758.4935999997 486465.5784999989)"
geluids_beperkingen_kenmerk.1483,Doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 5,R,9.59000015,R,9.68799973,T,010,KLK0008080954,L,I,,"LINESTRING (126722.81830000132 486601.1354999989, 126740.3729000017 486690.3951999992)"
geluids_beperkingen_kenmerk.1484,Geluidswand,2.5 -> 2.5,5 -> 3,R,6.12200022,R,6.33099985,T,011,KLK0008083515,L,I,,"LINESTRING (100490.84430000186 459742.68140000105, 100404.23169999942 459723.870099999, 100345.48750000075 459711.6436999999, 100291.61180000007 459700.7397999987)"
geluids_beperkingen_kenmerk.1485,Geluidswand,2.5 -> 2.5,3 -> 3,R,6.33099985,R,6.9000001,T,011,KLK0008083516,L,I,,"LINESTRING (101051.02569999918 459853.1834000014, 100977.97599999979 459839.5295000002, 100820.7985999994 459809.6053000018, 100683.36939999834 459782.8986000009, 100604.9488000013 459767.0667999983, 100546.22659999877 459754.7098999992, 100490.84430000186 459742.68140000105)"
geluids_beperkingen_kenmerk.1486,Geluidswand,4.5 -> 4.5,3 -> 3,R,6.92000008,R,6.95200014,T,011,KLK0008083529,L,I,,"LINESTRING (101102.14050000161 459862.73739999905, 101070.68519999832 459856.8579999991)"
geluids_beperkingen_kenmerk.1487,Doorzichtig geluidsscherm,3.5 -> 3.5,3 -> 3,R,15.96399975,R,16.00300026,T,011,KLK0008083757,L,I,,"LINESTRING (109120.93450000137 457239.5824000016, 109079.83359999955 457264.37579999864)"
geluids_beperkingen_kenmerk.1488,Geluidswal,3.5 -> 3.5,1 -> 1,R,16.25099945,R,16.30999947,T,011,KLK0008083761,L,I,,"LINESTRING (109383.08159999922 457079.8456000015, 109369.28579999879 457089.01309999824, 109357.62950000167 457096.4754999988, 109340.75530000031 457106.98000000045, 109332.43329999968 457112.0001000017)"
geluids_beperkingen_kenmerk.1489,Doorzichtig geluidsscherm,2.5 -> 2.5,3 -> 3,R,17.97900009,R,18.10499954,T,011,KLK0008083796,L,I,,"LINESTRING (110325.6699000001 455558.7287000008, 110274.67049999908 455641.9508999996, 110259.95760000125 455666.23600000143)"
geluids_beperkingen_kenmerk.1490,Geluidswand,3.5 -> 2.5,3 -> 3,R,18.38500023,R,18.60000038,T,011,KLK0008083798,L,I,,"LINESTRING (110545.3770999983 455121.45050000027, 110542.96189999953 455138.5146000013, 110538.09319999814 455163.6116000004, 110534.16250000149 455180.003800001, 110528.66389999911 455199.3715999983, 110522.30319999903 455218.5346000008, 110513.60379999876 455241.3753999993, 110504.01040000096 455262.7575000003, 110495.02930000052 455280.4145000018, 110485.2734999992 455297.8762000017, 110480.63340000063 455305.67969999835, 110471.11910000071 455321.25569999963)"
geluids_beperkingen_kenmerk.1491,Geluidswand,2.5 -> 2.5,3 -> 3,R,18.60000038,R,18.71299934,T,011,KLK0008083799,L,I,,"LINESTRING (110551.23090000078 455015.64609999955, 110550.12359999865 455045.9791000001, 110548.55730000138 455084.2791999988, 110547.20179999992 455104.30700000003, 110545.53040000051 455120.3676000014, 110545.3770999983 455121.45050000027)"
geluids_beperkingen_kenmerk.1493,Doorzichtig geluidsscherm,2.5 -> 2.5,3 -> 3,R,19.75499916,R,20.25499916,T,011,KLK0008083839,L,I,,"LINESTRING (110894.9915000014 453574.5527999997, 110758.93549999967 453724.1341000013, 110745.51979999989 453738.9673999995, 110732.27180000022 453753.95369999856, 110710.91930000111 453780.0588000007, 110689.07589999959 453809.43510000035, 110677.0802000016 453827.53020000085, 110666.57539999858 453844.6383999996, 110656.67709999904 453862.0498000011, 110647.37570000067 453879.7597000003, 110641.9160999991 453890.88919999823, 110633.62170000002 453909.0837999992, 110628.5634999983 453920.9631000012, 110621.27369999886 453939.58779999986, 110616.53819999844 453952.7644000016, 110611.44060000032 453968.28660000116)"
geluids_beperkingen_kenmerk.1494,Geluidswand,7.5 -> 7.5,3 -> 3,R,77.18499756,R,77.3239975,H,012,KLK0008085589,R,I,,"LINESTRING (152402.03449999914 453011.48420000076, 152465.3310999982 453012.28069999814, 152538.08570000157 453013.5353000015)"
geluids_beperkingen_kenmerk.1495,Doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,R,77.48600006,R,77.76599884,H,012,KLK0008085590,R,I,,"LINESTRING (152702.05380000174 453016.77050000057, 152903.06960000098 453020.7366999984, 152943.064100001 453021.4023000002, 152982.0075000003 453021.7619000003)"
geluids_beperkingen_kenmerk.1496,Doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,R,77.51799774,R,77.7440033,T,012,KLK0008085591,L,I,,"LINESTRING (152961.13830000162 453040.2661000006, 152958.09299999848 453040.2468000017, 152898.09699999914 453039.2912000008, 152735.17720000073 453036.10269999877)"
geluids_beperkingen_kenmerk.1497,Geluidswand,5.5 -> 6.5,3 -> 5,R,77.76599884,R,77.99500275,H,012,KLK0008085602,R,I,,"LINESTRING (152982.0075000003 453021.7619000003, 152984.13120000064 453021.7815000005, 153024.126600001 453021.6939999983, 153064.1259999983 453020.9521000013, 153080.67350000143 453020.4184000008, 153100.5960999988 453019.52859999985, 153140.53189999983 453017.1926999986, 153169.97419999912 453014.8352999985, 153189.89020000026 453012.99109999835, 153210.60300000012 453010.7463000007)"
