OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN
1054,4e3f4fc0-19d9-4759-8a1b-e078269452a4,Links,47.69506531,190591.494,444181.38099999,27.414,190544.223,444175.03499999,27.53699999,2135,"-1,471","46,224",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98488786,51.98483385,Ja,Ja,5.90531372,5.90462496,46.224,-1.471
1055,4e3f4fc0-19d9-4759-8a1b-e078269452a4,Rechts,51.29208106,190591.494,444181.38099999,27.414,190540.382,444177.31599999,27.434,2135,"-1,471","49,821",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98488786,51.9848546,Ja,Ja,5.90531372,5.90456928,49.821,-1.471
1056,6811067f-e2f5-4435-8b21-8f78e73e9a83,Rechts,65.04501287,121372.41099999,455423.24599999,1.15799999,121430.017,455453.45199999,0.977,1117B,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.08605227,52.08632725,Ja,Ja,4.89657459,4.89741206,61.145,-3.9
1057,6811067f-e2f5-4435-8b21-8f78e73e9a83,Links,65.05535233,121372.41099999,455423.24599999,1.15799999,121428.66,455455.901,0.978,1117B,"-3,900","61,156",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.08605227,52.08634918,Ja,Ja,4.89657459,4.89739202,61.156,-3.9
1058,859b05e6-e898-4945-8f0a-cba32a91c23d,Rechts,40.39166114,107064.78599999,477687.54499999,-3.585,107036.781,477658.483,-3.585,2103,"-3,899","36,492",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.2850951,52.28483148,Ja,Ja,4.68469259,4.68428632,36.492,-3.899
1059,859b05e6-e898-4945-8f0a-cba32a91c23d,Links,40.36959697,107064.78599999,477687.54499999,-3.585,107038.88,477656.58399999,-3.585,2103,"-3,899","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.2850951,52.28481459,Ja,Ja,4.68469259,4.68431735,36.47,-3.899
1060,cb4473c0-9c14-4fff-8da2-715e5beb20f5,Rechts-Links,40.25208857,99900.86199999,427752.829,3.51699999,99932.433,427727.859,3.738,3583B/3597A,"-10,378","29,874",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83564414,51.83542284,Ja,Ja,4.58776845,4.58823045,29.874,-10.378
1061,cb4473c0-9c14-4fff-8da2-715e5beb20f5,Links-Links,36.70795838,99904.854,427752.038,3.54599999,99932.433,427727.859,3.738,3583B/3597A,"-6,860","29,848",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83563743,51.83542284,Ja,Ja,4.58782649,4.58823045,29.848,-6.86
1062,cb4473c0-9c14-4fff-8da2-715e5beb20f5,Rechts-Rechts,37.16226036,99900.86199999,427752.829,3.51699999,99928.78299999,427728.351,3.732,3583B/3597A,"-10,378","26,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83564414,51.8354269,Ja,Ja,4.58776845,4.58817742,26.784,-10.378
1063,cb4473c0-9c14-4fff-8da2-715e5beb20f5,Links-Rechts,33.67003139,99904.854,427752.038,3.54599999,99928.78299999,427728.351,3.732,3583B/3597A,"-6,860","26,810",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83563743,51.8354269,Ja,Ja,4.58782649,4.58817742,26.81,-6.86
1064,0331b89a-9d92-4585-bf20-a8e912ccd774,Links,42.4743186,202866.692,502058.092,1.935,202906.71599999,502043.98999999,1.946,4381,"-3,899","38,575",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50411655,52.50398631,Ja,Ja,6.09218831,6.09277572,38.575,-3.899
1065,0331b89a-9d92-4585-bf20-a8e912ccd774,Rechts,42.78492297,202866.692,502058.092,1.935,202905.996,502041.188,1.935,4381,"-3,899","38,886",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50411655,52.50396119,Ja,Ja,6.09218831,6.09276471,38.886,-3.899
1066,9c1d9014-3531-47f9-9da5-79fc7d52a491,Rechts,40.40529318,184583.39,339970.291,33.41499999,184620.727,339985.59899999,33.41499999,910,"-3,900","36,506",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.04855185,51.04868751,Ja,Ja,5.80906736,5.80960105,36.506,-3.9
1067,9c1d9014-3531-47f9-9da5-79fc7d52a491,Links,40.369986,184583.39,339970.291,33.41499999,184619.239,339988.85399999,33.41499999,910,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.04855185,51.04871685,Ja,Ja,5.80906736,5.8095801,36.47,-3.9
1068,be71261a-c6a6-4e2b-9df8-03088f51aaf3,Links-Rechts,39.84497744,61404.18499999,440069.635,5.211,61413.186,440030.82,5.211,1227B/1245,"-13,035","26,810",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94119342,51.94084614,Ja,Ja,4.02599158,4.02613303,26.81,-13.035
1069,be71261a-c6a6-4e2b-9df8-03088f51aaf3,Links-Links,43.21948268,61404.18499999,440069.635,5.211,61416.158,440028.152,5.19099999,1227B/1245,"-13,035","30,184",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94119342,51.94082267,Ja,Ja,4.02599158,4.02617696,30.184,-13.035
1070,be71261a-c6a6-4e2b-9df8-03088f51aaf3,Rechts-Links,43.24557836,61401.728,440068.91899999,5.211,61416.158,440028.152,5.19099999,1227B/1245,"-13,035","30,211",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94118657,51.94082267,Ja,Ja,4.02595605,4.02617696,30.211,-13.035
1071,be71261a-c6a6-4e2b-9df8-03088f51aaf3,Rechts-Rechts,39.81921108,61401.728,440068.91899999,5.211,61413.186,440030.82,5.211,1227B/1245,"-13,035","26,785",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94118657,51.94084614,Ja,Ja,4.02595605,4.02613303,26.785,-13.035
1072,abac466d-12c9-44a3-ae59-bde97875d444,Rechts,131.1001901,110019.73299999,390080.97899999,6.836,110052.505,390207.917,6.836,2483,"-5,100","126,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.49795607,51.49909962,Ja,Ja,4.73943465,4.73989034,126,-5.1
1073,abac466d-12c9-44a3-ae59-bde97875d444,Links,117.49424423,110019.73299999,390080.97899999,6.836,110046.917,390195.28,6.846,2483,"-5,100","112,395",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.49795607,51.49898559,Ja,Ja,4.73943465,4.73981149,112.395,-5.1
1074,27dbeecd-27fa-44a8-8349-23a92745674e,Links,30.14947604,104798.90399999,411998.45899999,0.623,104813.076,411971.848,0.62,277,"-4,500","25,649",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69450907,51.69427116,Ja,Ja,4.66110881,4.66131762,25.649,-4.5
1075,27dbeecd-27fa-44a8-8349-23a92745674e,Rechts,38.58788108,104798.90399999,411998.45899999,0.623,104814.693,411963.287,0.623,277,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69450907,51.69419436,Ja,Ja,4.66110881,4.66134224,34.088,-4.5
1076,1a808173-4df0-450e-baac-62992affe9a3,Rechts,40.3694588,148638.20999999,411768.86499999,6.828,148648.101,411808.004,6.966,2117,"-3,900","36,469",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69465873,51.69501064,Ja,Ja,5.29518707,5.29532941,36.469,-3.9
1077,1a808173-4df0-450e-baac-62992affe9a3,Links,40.39323695,148638.20999999,411768.86499999,6.828,148645.23199999,411808.608,6.96699999,2117,"-3,900","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69465873,51.69501604,Ja,Ja,5.29518707,5.29528791,36.493,-3.9
1078,ff707103-f51c-4ee1-8fde-5271c8918e0b,Links,36.44942974,109373.409,425804.598,3.439,109409.77899999,425802.193,3.439,X0119,"-4,749","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.81898934,51.81897069,Ja,Ja,4.72545263,4.72598041,31.7,-4.749
1079,ff707103-f51c-4ee1-8fde-5271c8918e0b,Rechts,36.48251807,109373.409,425804.598,3.439,109409.47,425799.356,3.44899999,X0119,"-4,749","31,733",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.81898934,51.81894517,Ja,Onbekend,4.72545263,4.7259763,31.733,-4.749
1080,2b62a545-da6f-4d86-9bb1-5adb0403b076,Links-Rechts,30.16361526,126072.07,478605.123,4.565,126083.253,478577.109,4.47499999,K3295,"-15,082","15,082",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.29466867,52.29441749,Ja,Ja,4.96316365,4.96332997,15.082,-15.082
1081,2b62a545-da6f-4d86-9bb1-5adb0403b076,Rechts-Links,30.16330316,126069.132,478603.554,4.51999999,126086.191,478578.678,4.51999999,K3295,"-15,082","15,081",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.29465442,52.29443174,Ja,Ja,4.96312072,4.9633729,15.081,-15.082
1082,887b9e8b-1972-46db-8a1f-d59d535647e9,Links,40.39790362,90655.527,395203.69799999,4.218,90622.71899999,395180.196,4.093,969,"-3,900","36,498",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.5421178,51.54190282,Ja,Ja,4.459659,4.45919044,36.498,-3.9
1083,887b9e8b-1972-46db-8a1f-d59d535647e9,Rechts,40.36972297,90655.527,395203.69799999,4.218,90621.01399999,395182.75599999,4.091,969,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.5421178,51.54192563,Ja,Ja,4.459659,4.45916539,36.47,-3.9
1084,4d6612b9-484b-4249-93e9-00a2a9f105f4,Rechts,38.56489116,82269.327,454212.717,3.80399999,82301.30899999,454234.26699999,3.959,245B,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07141792,52.07161578,Ja,Ja,4.32638436,4.32684617,34.065,-4.5
1085,4d6612b9-484b-4249-93e9-00a2a9f105f4,Links,34.18596044,82269.327,454212.717,3.80399999,82296.388,454233.558,3.96099999,245B,"-4,500","29,686",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07141792,52.07160876,Ja,Ja,4.32638436,4.32677455,29.686,-4.5
1086,2a7548a4-b26a-4aa3-9bd2-760cdda4c51e,Links,38.47277387,276260.591,579117.33999999,2.218,276228.16999999,579096.68299999,2.218,125,"-4,500","33,972",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.18498708,53.18480887,Ja,Ja,7.20128201,7.20078945,33.972,-4.5
1087,2a7548a4-b26a-4aa3-9bd2-760cdda4c51e,Rechts,38.56481632,276260.591,579117.33999999,2.218,276226.76799999,579098.81299999,2.218,125,"-4,500","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.18498708,53.18482832,Ja,Ja,7.20128201,7.20076929,34.064,-4.5
1088,44240103-2029-4365-97d4-e76913504986,Links,39.11359945,61341.946,440037.003,5.219,61357.661,440001.217,5.219,1563,"-2,620","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9408897,51.94057078,Ja,Ja,4.02509554,4.02533379,36.493,-2.62
1089,44240103-2029-4365-97d4-e76913504986,Rechts,39.09002063,61341.946,440037.003,5.219,61355.084,440000.18699999,5.219,1563,"-2,620","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9408897,51.94056109,Ja,Ja,4.02509554,4.0252966,36.47,-2.62
1090,7860f9ad-e56e-44b5-aa0c-efb0c7a846dd,Rechts,40.36989398,61383.733,440202.389,5.18799999,61380.716,440242.646,5.224,1287,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94238291,51.94274415,Ja,Ja,4.02565803,4.02560319,36.47,-3.9
1091,7860f9ad-e56e-44b5-aa0c-efb0c7a846dd,Links,40.39366371,61383.733,440202.389,5.18799999,61377.959,440242.33399999,5.224,1287,"-3,900","36,494",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94238291,51.94274089,Ja,Ja,4.02565803,4.02556319,36.494,-3.9
1092,558eb633-2c42-474f-ad1a-c5af01af184d,Rechts,37.79530803,187135.08799999,427527.73599999,23.741,187161.11799999,427500.33299999,23.741,921,"-1,326","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8354151,51.83516729,Ja,Ja,5.85344359,5.85381869,36.47,-1.326
1093,558eb633-2c42-474f-ad1a-c5af01af184d,Links,37.81894751,187135.08799999,427527.73599999,23.741,187163.056,427502.319,23.741,921,"-1,326","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8354151,51.83518503,Ja,Ja,5.85344359,5.85384699,36.493,-1.326
1094,bf0b3612-0f1f-445d-8a6c-b5f806ed1b0a,Rechts,31.77513811,94702.57,440026.53499999,0.238,94675.39299999,440010.13299999,0.258,X0079,"-4,477","27,298",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94541561,51.94526526,Ja,Onbekend,4.5102058,4.50981344,27.298,-4.477
1095,bf0b3612-0f1f-445d-8a6c-b5f806ed1b0a,Links,33.08269813,94702.57,440026.53499999,0.238,94675.33999999,440007.74699999,0.232,X0079,"-4,477","28,606",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94541561,51.94524381,Ja,Ja,4.5102058,4.50981309,28.606,-4.477
1096,f83c7d98-9426-401a-822e-ad04e1023b85,Rechts,38.56503953,79912.70699999,431683.364,4.16099999,79951.214,431685.47899999,4.16099999,917,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86863535,51.86865955,Ja,Ja,4.29694818,4.29750674,34.065,-4.5
1097,f83c7d98-9426-401a-822e-ad04e1023b85,Links,38.5883034,79912.70699999,431683.364,4.16099999,79950.963,431688.141,4.16099999,917,"-4,500","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86863535,51.86868344,Ja,Ja,4.29694818,4.29750251,34.089,-4.5
1098,6db0c65d-48f7-41ae-b925-eea5ee69388e,Links,35.44248561,61451.11,440045.304,5.206,61465.06599999,440012.759,5.206,1253B,"-4,500","30,943",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94098268,51.94069258,Ja,Ja,4.02668048,4.02689226,30.943,-4.5
1099,6db0c65d-48f7-41ae-b925-eea5ee69388e,Rechts,31.76530276,61451.11,440045.304,5.206,61461.703,440015.357,5.206,1253B,"-4,500","27,266",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94098268,51.94071536,Ja,Ja,4.02668048,4.02684265,27.266,-4.5
1100,e71c254f-e239-4566-9dd6-2dbff97ad101,Links,63.54777487,231906.399,590255.5,1.11,231903.6,590192.027,1.13199999,1025B,"-3,899","59,648",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.29325045,53.29268063,Ja,Ja,6.54057446,6.54051724,59.648,-3.899
1101,e71c254f-e239-4566-9dd6-2dbff97ad101,Rechts,50.63143598,231906.399,590255.5,1.11,231902.05799999,590205.055,1.127,1025B,"-3,899","46,732",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.29325045,53.29279789,Ja,Ja,6.54057446,6.54049725,46.732,-3.899
1102,23a60a1c-8615-4ca3-a536-d29f06a795ec,Links,65.38283248,171147.198,455537.211,16.719,171170.40599999,455476.13,16.719,21,"-4,166","61,216",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.08786115,52.08731147,Ja,Nee,5.62280054,5.62313626,61.216,-4.166
1103,23a60a1c-8615-4ca3-a536-d29f06a795ec,Rechts,65.31216924,171147.198,455537.211,16.719,171167.826,455475.242,16.719,21,"-4,166","61,146",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.08786115,52.08730357,Ja,Ja,5.62280054,5.62309857,61.146,-4.166
1104,82ca189a-8ecb-4901-aaba-857f3b14303e,Rechts,62.63220771,217533.446,524482.064,3.45999999,217470.901,524478.76,3.446,301B,"-4,504","58,128",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.70414118,52.70411869,Ja,Ja,6.31240107,6.3114752,58.128,-4.504
1105,82ca189a-8ecb-4901-aaba-857f3b14303e,Links,62.41402083,217533.446,524482.064,3.45999999,217471.30799999,524476.32299999,3.476,301B,"-4,504","57,910",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.70414118,52.70409674,Ja,Ja,6.31240107,6.31148076,57.91,-4.504
1106,8169e875-45bb-46e8-8d40-3999a30fb2e8,Links-Rechts,41.18060189,102628.887,374726.75699999,21.916,102655.52,374758.166,21.916,10W/11W,"-11,496","29,685",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.35931276,51.35959753,Ja,Ja,4.63528606,4.63566376,29.685,-11.496
1107,8169e875-45bb-46e8-8d40-3999a30fb2e8,Rechts-Links,41.18016129,102630.939,374725.226,21.916,102653.46799999,374759.69699999,21.916,10W/11W,"-11,496","29,684",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.35929919,51.3596111,Ja,Ja,4.63531574,4.63563408,29.684,-11.496
1108,8169e875-45bb-46e8-8d40-3999a30fb2e8,Rechts-Rechts,41.14896923,102630.939,374725.226,21.916,102655.52,374758.166,21.916,10W/11W,"-11,496","29,653",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.35929919,51.35959753,Ja,Ja,4.63531574,4.63566376,29.653,-11.496
1109,8169e875-45bb-46e8-8d40-3999a30fb2e8,Links-Links,41.14796851,102628.887,374726.75699999,21.916,102653.46799999,374759.69699999,21.916,10W/11W,"-11,496","29,652",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.35931276,51.3596111,Ja,Ja,4.63528606,4.63563408,29.652,-11.496
1110,dbf1e6ae-61cd-4ccb-8fa0-1b028a6375ac,Rechts,28.27440129,88662.03699999,432832.634,3.34399999,88635.47199999,432842.31599999,3.354,X0145,"-4,506","23,768",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88007473,51.88015858,Ja,Ja,4.42374736,4.42335973,23.768,-4.506
1111,dbf1e6ae-61cd-4ccb-8fa0-1b028a6375ac,Links,27.8203079,88662.03699999,432832.634,3.34399999,88635.32,432840.21799999,3.34399999,X0145,"-4,506","23,314",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88007473,51.88013971,Ja,Onbekend,4.42374736,4.42335793,23.314,-4.506
1112,043d7859-ffa8-447b-94c7-216d6a632538,Rechts-Links,43.46069026,209876.389,375032.56699999,20.917,209904.075,374999.06599999,20.927,85B/91A,"-10,476","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.36182085,51.36151705,Ja,Ja,6.17512646,6.17551874,32.985,-10.476
1113,043d7859-ffa8-447b-94c7-216d6a632538,Links-Rechts,39.84477689,209880.2,375030.891,20.927,209902.014,374997.548,20.927,85B/91A,"-6,861","32,984",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.36180541,51.36150361,Ja,Ja,6.17518091,6.17548892,32.984,-6.861
1114,043d7859-ffa8-447b-94c7-216d6a632538,Rechts-Rechts,43.43459233,209876.389,375032.56699999,20.917,209902.014,374997.548,20.927,85B/91A,"-10,476","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.36182085,51.36150361,Ja,Ja,6.17512646,6.17548892,32.959,-10.476
1115,043d7859-ffa8-447b-94c7-216d6a632538,Links-Links,39.81897896,209880.2,375030.891,20.927,209904.075,374999.06599999,20.927,85B/91A,"-6,861","32,958",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.36180541,51.36151705,Ja,Ja,6.17518091,6.17551874,32.958,-6.861
1116,7ba1051a-cb4e-474e-94c5-29aa7f801247,Rechts-Rechts,44.02022233,105034.77,424597.242,1.433,105077.475,424586.73499999,1.155,1229B/1243A,"-13,035","30,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.80776629,51.80767567,Ja,Ja,4.66270599,4.66332668,30.986,-13.035
1117,7ba1051a-cb4e-474e-94c5-29aa7f801247,Rechts-Links,46.0189604,105034.77,424597.242,1.433,105079.975,424588.625,1.14399999,1229B/1243A,"-13,035","32,984",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.80776629,51.80769288,Ja,Ja,4.66270599,4.66336265,32.984,-13.035
1118,7ba1051a-cb4e-474e-94c5-29aa7f801247,Links-Rechts,44.04636303,105035.388,424599.726,1.43199999,105077.475,424586.73499999,1.155,1229B/1243A,"-13,035","31,011",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.80778867,51.80767567,Ja,Ja,4.66271459,4.66332668,31.011,-13.035
1119,7ba1051a-cb4e-474e-94c5-29aa7f801247,Links-Links,45.99313909,105035.388,424599.726,1.43199999,105079.975,424588.625,1.14399999,1229B/1243A,"-13,035","32,958",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.80778867,51.80769288,Ja,Ja,4.66271459,4.66336265,32.958,-13.035
1120,26583e8b-a348-4bdc-b240-a3be5477086d,Rechts,46.27016984,165904.173,422204.712,6.06299999,165897.439,422158.98999999,6.06299999,916,"-9,297","36,973",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.78839024,51.78797941,Ja,Ja,5.54524259,5.54514355,36.973,-9.297
1121,26583e8b-a348-4bdc-b240-a3be5477086d,Links,46.25873456,165904.173,422204.712,6.06299999,165900.192,422158.625,6.06299999,916,"-9,297","36,962",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.78839024,51.78797607,Ja,Ja,5.54524259,5.54518344,36.962,-9.297
1122,f0e5731e-9213-41dd-9693-01b793e9238b,Rechts,40.37072457,58444.982,441473.786,5.171,58418.54,441443.28,5.171,2,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95330477,51.95302605,Ja,Ja,3.98257158,3.98219561,36.47,-3.9
1123,f0e5731e-9213-41dd-9693-01b793e9238b,Links,40.3939422,58444.982,441473.786,5.171,58420.70399999,441441.54399999,5.171,2,"-3,900","36,494",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95330477,51.95301083,Ja,Ja,3.98257158,3.98222757,36.494,-3.9
1124,e277bfe6-fc0f-48fd-88e6-3c1824484c27,Rechts,42.23741767,154624.27499999,463218.058,3.236,154597.25599999,463185.629,4.41999999,231B,"-3,900","38,338",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15713267,52.15684118,Ja,Ja,5.38171311,5.38131831,38.338,-3.9
1125,e277bfe6-fc0f-48fd-88e6-3c1824484c27,Links,53.70444827,154624.27499999,463218.058,3.236,154591.712,463175.352,4.511,231B,"-3,900","49,805",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15713267,52.15674881,Ja,Ja,5.38171311,5.3812373,49.805,-3.9
1126,47e1fb6c-2dd6-4192-b882-35174294df57,Links-Rechts,36.39456825,89833.932,386919.02299999,12.912,89830.24199999,386955.22999999,12.912,22AU/23U,"-3,410","32,984",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.467563,51.467888,Ja,Ja,4.44935326,4.44929345,32.984,-3.41
1127,47e1fb6c-2dd6-4192-b882-35174294df57,Rechts-Links,46.02009487,89837.452,386909.851,12.912,89827.714,386954.829,12.912,22AU/23U,"-13,035","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46748098,51.4678841,Ja,Ja,4.44940561,4.44925715,32.985,-13.035
1128,47e1fb6c-2dd6-4192-b882-35174294df57,Links-Links,36.36901241,89833.932,386919.02299999,12.912,89827.714,386954.829,12.912,22AU/23U,"-3,410","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.467563,51.4678841,Ja,Ja,4.44935326,4.44925715,32.959,-3.41
1129,47e1fb6c-2dd6-4192-b882-35174294df57,Rechts-Rechts,45.99374437,89837.452,386909.851,12.912,89830.24199999,386955.22999999,12.912,22AU/23U,"-13,035","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46748098,51.467888,Ja,Ja,4.44940561,4.44929345,32.959,-13.035
1130,0daa8e44-035d-4f2f-aae2-9f76f9e5238d,Rechts,37.50964429,78934.676,434214.96999999,4.24899999,78923.75299999,434250.85399999,4.299,X0864,"-3,165","34,345",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89125386,51.89157485,Ja,Ja,4.28219099,4.28202441,34.345,-3.165
1131,0daa8e44-035d-4f2f-aae2-9f76f9e5238d,Links,37.36234718,78934.676,434214.96999999,4.24899999,78921.32799999,434249.82299999,4.299,X0864,"-3,165","34,198",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89125386,51.89156526,Ja,Onbekend,4.28219099,4.28198942,34.198,-3.165
1132,e07f940e-c248-4300-bf79-571f4b870237,Links,36.34947997,125613.092,484806.04499999,3.184,125642.15399999,484784.255,3.11399999,956,"-2,261","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35037461,52.35018033,Ja,Ja,4.95589513,4.95632356,34.088,-2.261
1133,e07f940e-c248-4300-bf79-571f4b870237,Rechts,36.3263329,125613.092,484806.04499999,3.184,125640.474,484782.17499999,3.11399999,956,"-2,261","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35037461,52.35016154,Ja,Ja,4.95589513,4.95629908,34.065,-2.261
1134,eed88b9f-8293-4be3-871f-990966f1229e,Rechts,38.56425291,63119.45999999,441326.92499999,4.753,63080.919,441328.264,4.865,11,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95277788,51.95278354,Ja,Ja,4.05059494,4.05003406,34.065,-4.5
1135,eed88b9f-8293-4be3-871f-990966f1229e,Links,38.58830523,63119.45999999,441326.92499999,4.753,63080.93,441325.591,4.865,11,"-4,500","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95277788,51.95275952,Ja,Onbekend,4.05059494,4.05003493,34.089,-4.5
1136,8b5bea8d-4e86-444c-b64a-2b2451c29c94,Rechts-Rechts,39.81898019,122155.429,487843.598,6.011,122122.326,487865.667,6.011,381B/385A,"-13,035","26,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37747829,52.37767465,Ja,Ja,4.9048525,4.90436422,26.784,-13.035
1137,8b5bea8d-4e86-444c-b64a-2b2451c29c94,Links-Links,42.31470584,122153.99099999,487841.481,6.011,122119.126,487865.38799999,6.016,381B/385A,"-13,035","29,280",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37745917,52.37767195,Ja,Ja,4.90483159,4.90431725,29.28,-13.035
1138,8b5bea8d-4e86-444c-b64a-2b2451c29c94,Links-Rechts,39.84513548,122153.99099999,487841.481,6.011,122122.326,487865.667,6.011,381B/385A,"-13,035","26,810",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37745917,52.37767465,Ja,Ja,4.90483159,4.90436422,26.81,-13.035
