Start Opbouw,Einde Afbouw,Datum,Starttijd,Eindtijd,Naam evenement,Locatie,Activiteit,Vergunning / Aanvraag
31-08-2017,03-09-2017,01-09-2017,18:00,23:59,The Palace BV,Vlampijpstraat,versterkt geluid,Gaat niet door
01-09-2017,03-09-2017,01-09-2017,19:30,22:00,Cirque Cannibale,Sportpark Overvecht,versterkt geluid  bouwsels,Vergunning verstrekt
01-09-2017,01-09-2017,01-09-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
01-09-2017,02-09-2017,01-09-2017,20:30,23:00,125 jaar Merwedekanaal,Veilinghaven en Veilinghavenkade,versterkt geluid,Vergunning verstrekt
,,02-09-2017,09:30,19:00,Pop-Up fietsenstalling (kan niet staan i.v.m. evenement Jeu de Boules),Mariaplaats (kuil),,Gaat niet door
02-09-2017,03-09-2017,02-09-2017,10:00,17:00,Uitmarkt Centrum Vleuterweide,Voor de Burchten (Centrum vleuterweide),Versterkt geluid  bouwsels,Vergunning verstrekt
02-09-2017,02-09-2017,02-09-2017,10:00,18:00,OnderDOMpelen,Binnenstad,versterkt geluid  bouwsels,Vergunning verstrekt
01-09-2017,03-09-2017,02-09-2017,10:30,17:30,Beleef het Domplein,Domplein,bouwsels,Vergunning verstrekt
18-08-2017,07-10-2017,02-09-2017,11:00,20:00,Silo Dorp,Berlijnplein,bouwsels,Vergunning verstrekt
01-09-2017,02-09-2017,02-09-2017,11:00,15:00,125 jaar Merwedekanaal,Veilinghaven en Veilinghavenkade,versterkt geluid,Vergunning verstrekt
24-08-2017,06-09-2017,02-09-2017,12:00,23:00,Lief Festival,Strijkviertel,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
02-09-2017,02-09-2017,02-09-2017,13:00,22:00,Buurten bij Kanaalzicht,"Kanaalweg, Keulsekade",versterkt geluid wegafsluiting bouwsels,Gaat niet door
02-09-2017,02-09-2017,02-09-2017,13:00,15:00,Optreden jongerenkoor YJP,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
31-08-2017,04-09-2017,02-09-2017,14:00,23:59,Festival DORST,Griftpark,versterkt geluid,Gaat niet door
02-09-2017,02-09-2017,02-09-2017,14:00,22:00,Mooie Boules Utrecht,Mariaplaats (kuil),versterkt geluid  bouwsels,Vergunning verstrekt
27-08-2017,06-09-2017,02-09-2017,15:00,01:00,Openlucht filmfestival Pluk de Nacht,Europalaan (Vechtclub XL),versterkt geluid  bouwsels,Vergunning verstrekt
31-08-2017,04-09-2017,02-09-2017,16:00,23:00,kunstmarkt 2017,Maliebaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
02-08-2017,04-09-2017,02-09-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
01-09-2017,03-09-2017,02-09-2017,19:30,22:00,Cirque Cannibale,Sportpark Overvecht,versterkt geluid  bouwsels,Vergunning verstrekt
03-09-2017,03-09-2017,03-09-2017,09:00,12:30,Urban Culture Run Utrecht,Binnenstad en langs de singel,versterkt geluid,Vergunning verstrekt
03-09-2017,03-09-2017,03-09-2017,10:00,17:00,De Straatwegbraderie,Amsterdamsestraatweg,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
01-09-2017,04-09-2017,03-09-2017,11:00,23:00,Culturele Zondag: Uitfeest,Korte Minrebroederstraat en div. binnen- en buiten locaties ,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
05-03-2017,03-12-2017,03-09-2017,11:00,18:00,de Streekmarkt,Mariaplaats,Versterkt geluid  bouwsels,Gaat niet door
06-08-2017,03-12-2017,03-09-2017,11:00,18:00,de Streekmarkt,Mariaplaats,Versterkt geluid  bouwsels,Vergunning verstrekt
02-09-2017,03-09-2017,03-09-2017,12:00,17:00,Uitmarkt Centrum Vleuterweide,Voor de Burchten (Centrum vleuterweide),Versterkt geluid  bouwsels,Vergunning verstrekt
02-09-2017,03-09-2017,03-09-2017,13:00,20:00,Run for KiKa Estafette,Botanische Tuinen,versterkt geluid,Vergunning verstrekt
31-08-2017,04-09-2017,03-09-2017,14:00,21:00,kunstmarkt 2017,Maliebaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
31-08-2017,04-09-2017,03-09-2017,14:00,22:00,Festival DORST,Griftpark,versterkt geluid,Gaat niet door
01-09-2017,03-09-2017,03-09-2017,14:30,22:00,Cirque Cannibale,Sportpark Overvecht,versterkt geluid  bouwsels,Vergunning verstrekt
27-08-2017,06-09-2017,03-09-2017,15:00,01:00,Openlucht filmfestival Pluk de Nacht,Europalaan (Vechtclub XL),versterkt geluid  bouwsels,Vergunning verstrekt
02-08-2017,04-09-2017,03-09-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
30-08-2017,23-10-2017,04-09-2017,10:00,18:00,Voorbij Wij en Zij,Domplein,,Vergunning verstrekt
05-09-2017,05-09-2017,05-09-2017,13:00,18:00,Duurzame Introductie Stunt Storm,Park Transwijk,versterkt geluid,Vergunning verstrekt
02-09-2017,21-09-2017,06-09-2017,11:00,23:00,Foodnote Festival,Genevelaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
02-09-2017,21-09-2017,07-09-2017,11:00,23:00,Foodnote Festival,Genevelaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
27-04-2017,14-09-2017,07-09-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
02-09-2017,21-09-2017,08-09-2017,11:00,23:00,Foodnote Festival,Genevelaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
08-09-2017,08-09-2017,08-09-2017,16:00,20:00,Personeelsfeest,Labradordreef,versterkt geluid,Vergunning verstrekt
08-09-2017,08-09-2017,08-09-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
08-09-2017,10-09-2017,09-09-2017,10:00,00:00,Buurtfeest,Springweg,wegafsluiting bouwsels,Vergunning verstrekt
09-09-2017,09-09-2017,09-09-2017,10:00,14:00,Rommelmarkt + kinderactiviteiten Schepenbuurt,Schepenbuurt,bouwsels,Vergunning verstrekt
09-09-2017,09-09-2017,09-09-2017,10:00,16:00,Wijkdag Happening Hoograven 2017 plusJubileumfeest 80 jaar HB,Tolsteegplantsoen,versterkt geluid,Vergunning verstrekt
09-09-2017,09-09-2017,09-09-2017,10:00,19:00,Open Monumentendag Utrecht,Domplein en route,bouwsels,Vergunning verstrekt
02-09-2017,21-09-2017,09-09-2017,11:00,23:00,Foodnote Festival,Genevelaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
09-09-2017,09-09-2017,09-09-2017,12:00,16:00,Cultuur Feest,Van Heukelompark,bouwsels,Vergunning verstrekt
30-08-2017,14-09-2017,09-09-2017,12:00,23:00,Smeerboel Festival,Mercatorlaan,versterkt geluid wegafsluiting,Vergunning verstrekt
09-09-2017,09-09-2017,09-09-2017,14:00,17:00,IWCU 25th Anniversary Picnic in the Park,Park Transwijk,versterkt geluid,Gaat niet door
09-09-2017,09-09-2017,09-09-2017,16:00,21:00,Buurt BBQ Terwijde,Ella Fitzgeraldplein (WKC Terwijde),versterkt geluid  bouwsels,Vergunning verstrekt
09-09-2017,10-09-2017,10-09-2017,10:00,17:00,Braderie Marco Pololaan,Marco Pololaan,wegafsluiting bouwsels,Vergunning verstrekt
12-03-2017,08-10-2017,10-09-2017,11:00,18:00,"Home Made Market ""on tour""",Vredenburg,Versterkt geluid  bouwsels,Gaat niet door
02-09-2017,21-09-2017,10-09-2017,11:00,23:00,Foodnote Festival,Genevelaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
10-09-2017,10-09-2017,10-09-2017,13:00,20:00,ZON Festival,Pr. Beatrixlaan (Vorstelijk Complex),Versterkt geluid,Vergunning verstrekt
10-09-2017,10-09-2017,10-09-2017,13:00,21:00,Rotsoordfeest,Helling,versterkt geluid  bouwsels,Vergunning verstrekt
10-09-2017,10-09-2017,10-09-2017,13:00,17:00,Muzikale Oversteek,"Jutfaseweg, Rotsoord",wegafsluiting bouwsels,Vergunning verstrekt
25-06-2017,10-09-2017,10-09-2017,13:00,17:00,A Lazy Sunday Afternoon,Castellum Hoge Woerd,Versterkt geluid  bouwsels,Vergunning verstrekt
10-09-2017,10-09-2017,10-09-2017,13:00,20:00,Markt om de hoek,Oosterspoorbaan,,Vergunning verstrekt
10-09-2017,10-09-2017,10-09-2017,16:00,19:00,Pizza Picknick in het park,Park Lepelenburg,,Vergunning verstrekt
02-09-2017,21-09-2017,11-09-2017,11:00,23:00,Foodnote Festival,Genevelaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
02-09-2017,21-09-2017,12-09-2017,11:00,23:00,Foodnote Festival,Genevelaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
02-09-2017,21-09-2017,13-09-2017,11:00,23:00,Foodnote Festival,Genevelaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
13-09-2017,13-09-2017,13-09-2017,12:30,,Kids Marathon,Bevrijdingslaan,wegafsluiting,Vergunning verstrekt
13-09-2017,17-09-2017,13-09-2017,14:00,22:00,Mini kermis,Prinses Amaliapark,Versterkt geluid  bouwsels,Vergunning verstrekt
11-09-2017,18-09-2017,13-09-2017,19:30,22:00,"Castellumverhalen2, theater, muziek en dans op historische grond",Hoge Woerdplein,versterkt geluid,Vergunning verstrekt
14-09-2017,15-09-2017,14-09-2017,07:00,22:00,"Smak, een plek om van te houden",Smakkelaarsveld,bouwsels,Gaat niet door
02-09-2017,21-09-2017,14-09-2017,11:00,23:00,Foodnote Festival,Genevelaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
13-09-2017,17-09-2017,14-09-2017,14:00,22:00,Mini kermis,Prinses Amaliapark,Versterkt geluid  bouwsels,Vergunning verstrekt
11-09-2017,18-09-2017,14-09-2017,19:30,22:00,"Castellumverhalen2, theater, muziek en dans op historische grond",Hoge Woerdplein,versterkt geluid,Vergunning verstrekt
27-04-2017,14-09-2017,14-09-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
14-09-2017,15-09-2017,15-09-2017,07:00,22:00,"Smak, een plek om van te houden",Smakkelaarsveld,bouwsels,Gaat niet door
02-09-2017,21-09-2017,15-09-2017,11:00,23:00,Foodnote Festival,Genevelaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
14-09-2017,18-09-2017,15-09-2017,14:00,01:00,Mother's Finest,Janskerkhof,versterkt geluid  bouwsels,Vergunning verstrekt
13-09-2017,17-09-2017,15-09-2017,14:00,22:00,Mini kermis,Prinses Amaliapark,Versterkt geluid  bouwsels,Vergunning verstrekt
15-09-2017,17-09-2017,15-09-2017,17:00,23:59,Merwede Trinity Cup 2017,Verlengde Hoogravenseweg,versterkt geluid,Vergunning verstrekt
11-09-2017,18-09-2017,15-09-2017,19:30,22:00,"Castellumverhalen2, theater, muziek en dans op historische grond",Hoge Woerdplein,versterkt geluid,Vergunning verstrekt
15-09-2017,15-09-2017,15-09-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
15-09-2017,17-09-2017,16-09-2017,00:00,23:59,Merwede Trinity Cup 2017,Verlengde Hoogravenseweg,versterkt geluid,Vergunning verstrekt
27-05-2017,16-09-2017,16-09-2017,08:00,17:00,STRAATVERKOOP ONDIEP,"ONDIEP, AMANDELSTRAAT, SPARSTRAAT, VLIERBOOMSTRAAT, RIETSTRAAT, BOERHAVELAAN, ELSSTRAAT, LARISSTRAAT, VIJGENBOOMSTRAAT",,Vergunning verstrekt
16-09-2017,16-09-2017,16-09-2017,08:00,17:00,Rommelmarkt Bomenbuurt,Amandelstraat en omgeving,bouwsels,Vergunning verstrekt
16-09-2017,16-09-2017,16-09-2017,10:00,16:00,Opendag Politie Utrecht West,Burgemeester Middelweerdplaats (Politieterrein),Versterkt geluid,Vergunning verstrekt
16-09-2017,16-09-2017,16-09-2017,10:00,17:00,Braderie WKC Plantage,WKC Plantage,bouwsels,Vergunning verstrekt
16-09-2017,16-09-2017,16-09-2017,10:00,22:00,Griffie Green 2017,Griftpark,versterkt geluid  bouwsels,Vergunning verstrekt
16-09-2017,16-09-2017,16-09-2017,10:00,15:00,rommelmarkt Leidseweg,Leidseweg,bouwsels,Vergunning verstrekt
16-09-2017,16-09-2017,16-09-2017,10:00,17:00,Kinderdag De Gaard,Troosterlaan (WKC de Gaard),bouwsels,Vergunning verstrekt
02-09-2017,21-09-2017,16-09-2017,11:00,23:00,Foodnote Festival,Genevelaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
15-09-2017,17-09-2017,16-09-2017,11:30,17:00,Good Cycling TTT,Pratumplaats,,Gaat niet door
13-09-2017,17-09-2017,16-09-2017,12:00,02:00,Trekkertrek Jutphaas,Nedereindseweg,versterkt geluid,Vergunning verstrekt
12-09-2017,18-09-2017,16-09-2017,13:00,23:00,Springkussen Festival,Papendorp,Versterkt geluid  bouwsels,Gaat niet door
13-09-2017,19-09-2017,16-09-2017,14:00,00:00,X-Groove Festival,Maximapark,versterkt geluid,Gaat niet door
16-09-2017,16-09-2017,16-09-2017,14:00,01:00,Proef het Plein,Willem van Abcoudeplein,versterkt geluid  bouwsels,Vergunning verstrekt
15-09-2017,18-09-2017,16-09-2017,14:00,01:00,Mother's Finest,Janskerkhof,versterkt geluid  bouwsels,Vergunning verstrekt
16-09-2017,16-09-2017,16-09-2017,14:00,19:00,De Sociale Buurtmarkt Overvecht 2017,Schooneggendreef,versterkt geluid,Vergunning verstrekt
13-09-2017,17-09-2017,16-09-2017,14:00,22:00,Mini kermis,Prinses Amaliapark,Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2017,18-09-2017,16-09-2017,15:00,00:00,IBB-Fest,Ina Boudier-Bakkerlaan,versterkt geluid  bouwsels,Vergunning verstrekt
11-09-2017,18-09-2017,16-09-2017,19:30,22:00,"Castellumverhalen2, theater, muziek en dans op historische grond",Hoge Woerdplein,versterkt geluid,Vergunning verstrekt
16-09-2017,16-09-2017,16-09-2017,10.00,16.00,Wijkdag Lunetten,Zevenwouden (WKC Lunetten),versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2017,18-09-2017,17-09-2017,00:00,01:00,IBB-Fest,Ina Boudier-Bakkerlaan,versterkt geluid  bouwsels,Vergunning verstrekt
16-09-2017,20-09-2017,17-09-2017,10:00,16:00,Haarse Feestweek,Haarzuilens,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
17-09-2017,17-09-2017,17-09-2017,10:00,19:00,Pasar Molen,Molenpark,versterkt geluid  bouwsels,Vergunning verstrekt
02-09-2017,21-09-2017,17-09-2017,11:00,23:00,Foodnote Festival,Genevelaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
17-09-2017,17-09-2017,17-09-2017,11:00,17:00,Platen en CD Beurs,Janskerkhof,bouwsels,Vergunning verstrekt
13-09-2017,19-09-2017,17-09-2017,12:00,20:00,X-Groove Festival,Maximapark,versterkt geluid,Gaat niet door
17-09-2017,17-09-2017,17-09-2017,12:00,20:00,Terrasafsluiting,Korte Nieuwstraat,,Vergunning verstrekt
13-09-2017,17-09-2017,17-09-2017,13:00,21:00,Trekkertrek Jutphaas,Nedereindseweg,versterkt geluid,Vergunning verstrekt
18-06-2017,17-09-2017,17-09-2017,13:00,17:00,A Lazy Sunday Afternoon,Park Lepelenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
11-09-2017,18-09-2017,17-09-2017,14:00,22:00,"Castellumverhalen2, theater, muziek en dans op historische grond",Hoge Woerdplein,versterkt geluid,Vergunning verstrekt
15-09-2017,18-09-2017,17-09-2017,14:00,23:00,Mother's Finest,Janskerkhof,versterkt geluid  bouwsels,Vergunning verstrekt
13-09-2017,17-09-2017,17-09-2017,14:00,22:00,Mini kermis,Prinses Amaliapark,Versterkt geluid  bouwsels,Vergunning verstrekt
15-09-2017,17-09-2017,17-09-2017,23:59,17:00,Merwede Trinity Cup 2017,Verlengde Hoogravenseweg,versterkt geluid,Vergunning verstrekt
17-09-2017,17-09-2017,17-09-2017,13.00,19.00,Activiteitendagen Griftpark,Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
16-09-2017,20-09-2017,18-09-2017,09:00,17:00,Haarse Feestweek,Haarzuilens,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
18-09-2017,22-09-2017,18-09-2017,11:00,16:00,SusTasty Food Festival,de Drift,bouwsels,Vergunning verstrekt
16-09-2017,20-09-2017,19-09-2017,09:30,17:00,Haarse Feestweek,Haarzuilens,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
18-09-2017,22-09-2017,19-09-2017,11:00,21:00,SusTasty Food Festival,de Drift,bouwsels,Vergunning verstrekt
13-09-2017,03-10-2017,20-09-2017,09:00,01:00,Nederlands Film Festival,Neude,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
18-09-2017,22-09-2017,20-09-2017,11:00,16:00,SusTasty Food Festival,de Drift,bouwsels,Vergunning verstrekt
13-09-2017,03-10-2017,21-09-2017,09:00,01:00,Nederlands Film Festival,Neude,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
18-09-2017,22-09-2017,21-09-2017,11:00,21:00,SusTasty Food Festival,de Drift,bouwsels,Vergunning verstrekt
21-09-2017,21-09-2017,21-09-2017,13:00,20:00,Wellnessfair,Beneluxlaan (de Parkgraaf),versterkt geluid  bouwsels,Vergunning verstrekt
21-09-2017,21-09-2017,21-09-2017,20:30,21:30,Installatie Optocht,Janskerkhof,wegafsluiting,Vergunning verstrekt
21-09-2017,22-09-2017,22-09-2017,06:00,12:00,NPO Radio 4 - Hart & Ziel Schoolbus,Mariaplaats,versterkt geluid,Vergunning verstrekt
13-09-2017,03-10-2017,22-09-2017,09:00,02:00,Nederlands Film Festival,Neude,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
18-09-2017,22-09-2017,22-09-2017,11:00,16:00,SusTasty Food Festival,de Drift,bouwsels,Vergunning verstrekt
22-09-2017,22-09-2017,22-09-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
23-09-2017,23-09-2017,23-09-2017,07:00,17:00,Burendag,Indusdreef,wegafsluiting bouwsels,Vergunning verstrekt
13-09-2017,03-10-2017,23-09-2017,09:00,02:00,Nederlands Film Festival,Neude,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
23-09-2017,23-09-2017,23-09-2017,09:00,17:00,Braderie Rijnlaan,Rijnlaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
23-09-2017,23-09-2017,23-09-2017,09:00,18:00,Binnenste Buiten Festival,Maliebaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
23-09-2017,23-09-2017,23-09-2017,10:00,17:00,Jaarmarkt,Doornburglaan (WKC Rokade),Wegafsluiting,Vergunning verstrekt
15-04-2017,30-12-2017,23-09-2017,10:00,16:00,Jaarvergunning winkelcentrum Parkwijk,WKC Parkwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
23-09-2017,25-09-2017,23-09-2017,10:00,17:00,Najaarsevent,Seinedreef (WKC Overvecht),versterkt geluid  bouwsels,Vergunning verstrekt
23-09-2017,23-09-2017,23-09-2017,10:00,18:00,Ark festival Mundial,Starkenborghof,versterkt geluid  bouwsels,Vergunning verstrekt
23-09-2017,23-09-2017,23-09-2017,11:00,16:00,Straatweg Expeditie,Amsterdamsestraatweg,versterkt geluid  bouwsels,Vergunning verstrekt
23-09-2017,23-09-2017,23-09-2017,11:00,17:00,Walk of Peace (Pax vredesweek),Domplein en binnenstad,,Vergunning verstrekt
23-09-2017,23-09-2017,23-09-2017,12:00,16:00,Open Dag AZC,Einsteindreef,versterkt geluid  bouwsels,Vergunning verstrekt
23-09-2017,23-09-2017,23-09-2017,12:00,16:00,Open dag 2017,Joseph Haydnlaan (AZC),versterkt geluid,Vergunning verstrekt
22-09-2017,25-09-2017,23-09-2017,13:00,23:00,AMBACHT festival,Molenpark,Versterkt geluid,Gaat niet door
23-09-2017,23-09-2017,23-09-2017,13:00,17:00,Jeugdvoetbaltoernooi,Wielingenplein,bouwsels,Gaat niet door
23-09-2017,24-09-2017,23-09-2017,15:00,02:00,Buurtfeest Zeeheldenbuurt,Van Brakelstraat,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
13-09-2017,03-10-2017,24-09-2017,09:00,01:00,Nederlands Film Festival,Neude,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
24-09-2017,24-09-2017,24-09-2017,10:00,18:00,Heropening oudkerkhof,Oudkerkhof,versterkt geluid wegafsluiting,Vergunning verstrekt
24-09-2017,24-09-2017,24-09-2017,10:00,15:00,Arbaeen walk,Vredenburgplein,bouwsels,Gaat niet door
05-03-2017,03-12-2017,24-09-2017,11:00,18:00,de Streekmarkt,Park Lepelenburg,Versterkt geluid  bouwsels,Gaat niet door
28-05-2017,24-09-2017,24-09-2017,11:00,18:00,"De Klanksteen verbindt door Muziek,Kunsten Cultuur",Tolsteegplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
24-09-2017,24-09-2017,24-09-2017,11:00,18:00,Swan Market Utrecht,Vredenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
23-09-2017,25-09-2017,24-09-2017,11:00,17:00,Najaarsevent,Seinedreef (WKC Overvecht),versterkt geluid  bouwsels,Vergunning verstrekt
23-09-2017,24-09-2017,24-09-2017,13:00,18:00,Festival Colors,Julianapark,Versterkt geluid,Vergunning verstrekt
22-09-2017,25-09-2017,24-09-2017,13:00,23:00,AMBACHT festival,Molenpark,Versterkt geluid,Gaat niet door
24-09-2017,24-09-2017,24-09-2017,15:00,16:00,Carillonconcert Welmersfestival,Dorpsplein Vleuten,wegafsluiting,Vergunning verstrekt
13-09-2017,03-10-2017,25-09-2017,09:00,01:00,Nederlands Film Festival,Neude,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
13-09-2017,03-10-2017,26-09-2017,09:00,01:00,Nederlands Film Festival,Neude,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
13-09-2017,03-10-2017,27-09-2017,09:00,01:00,Nederlands Film Festival,Neude,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
28-09-2017,28-09-2017,28-09-2017,08:30,15:15,ANWB Streetwise,Kortland,wegafsluiting,Vergunning verstrekt
13-09-2017,03-10-2017,28-09-2017,09:00,01:00,Nederlands Film Festival,Neude,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
13-09-2017,03-10-2017,29-09-2017,09:00,01:00,Nederlands Film Festival,Neude ,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
27-09-2017,02-10-2017,29-09-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Beethovenplein,versterkt geluid  bouwsels,Vergunning verstrekt
29-09-2017,29-09-2017,29-09-2017,17:00,01:00,18 Jarig bestaan Hofman Café,Janskerkhof,versterkt geluid,Vergunning verstrekt
29-09-2017,29-09-2017,29-09-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
20-05-2017,30-09-2017,30-09-2017,09:00,17:00,Braderie Smaragdplein,Smaragdplein,Versterkt geluid  bouwsels,Vergunning verstrekt
30-09-2017,30-09-2017,30-09-2017,09:00,18:00,Filmopname: OHRA,Croeselaan,,Vergunning verstrekt
30-09-2017,30-09-2017,30-09-2017,09:30,16:30,Op Missie,Prinses Margrietstraat,bouwsels,Vergunning verstrekt
30-09-2017,30-09-2017,30-09-2017,10:00,17:00,Platen en CD Beurs,Mariaplaats,,Vergunning verstrekt
18-08-2017,07-10-2017,30-09-2017,11:00,20:00,Silo Dorp,Berlijnplein,bouwsels,Vergunning verstrekt
30-09-2017,30-09-2017,30-09-2017,11:00,17:00,CS030 Lustrum MTB clinic,Vreugdenhillaan (Park Transwijk),,Vergunning verstrekt
30-09-2017,30-09-2017,30-09-2017,13:30,16:00,Evangelisatie,Korte Minrebroederstraat,versterkt geluid  bouwsels,Vergunning verstrekt
27-09-2017,02-10-2017,30-09-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Beethovenplein,versterkt geluid  bouwsels,Vergunning verstrekt
01-10-2017,01-10-2017,01-10-2017,10:00,17:00,Caravantoren,Berlijnplein (Cinemec),bouwsels,Vergunning verstrekt
05-03-2017,03-12-2017,01-10-2017,11:00,18:00,de Streekmarkt,Mariaplaats,Versterkt geluid  bouwsels,Gaat niet door
06-08-2017,03-12-2017,01-10-2017,11:00,18:00,de Streekmarkt,Mariaplaats,Versterkt geluid  bouwsels,Vergunning verstrekt
28-09-2017,02-10-2017,01-10-2017,11:30,18:00,Singelloop Utrecht,"Maliebaan, Wilhelminapark",Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
29-09-2017,02-10-2017,01-10-2017,12:00,19:00,Buurtfeest sterrenwijk,Keerkringplein,versterkt geluid  bouwsels,Gaat niet door
27-09-2017,02-10-2017,01-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Beethovenplein,versterkt geluid  bouwsels,Vergunning verstrekt
03-10-2017,04-10-2017,03-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Wielingenplein,versterkt geluid  bouwsels,Vergunning verstrekt
03-10-2017,04-10-2017,04-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Wielingenplein,versterkt geluid  bouwsels,Vergunning verstrekt
05-10-2017,05-10-2017,05-10-2017,15:00,21:00,Filmopname: Willem Wever (KRO-NCRV),Domplein,,Vergunning verstrekt
06-10-2017,06-10-2017,06-10-2017,13:00,02:00,Buitendag van het 17e lustrumder Diergeneeskundige Studenten Kring,Yalelaan,versterkt geluid,Vergunning verstrekt
06-10-2017,06-10-2017,06-10-2017,13:30,21:00,De kinderkaravaan van Cirque Moustache,Akkrumerraklaan,versterkt geluid  bouwsels,Vergunning verstrekt
06-10-2017,08-10-2017,06-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Wilhelminapark,versterkt geluid  bouwsels,Vergunning verstrekt
02-10-2017,17-10-2017,07-10-2017,10:00,01:00,Duurzame Week Utrecht,Domplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
07-10-2017,07-10-2017,07-10-2017,11:00,18:00,Maliebaan kortebaandraverij,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
07-10-2017,07-10-2017,07-10-2017,13:30,21:00,De kinderkaravaan van Cirque Moustache,Akkrumerraklaan,versterkt geluid  bouwsels,Vergunning verstrekt
06-10-2017,08-10-2017,07-10-2017,16:00,18:00,"Magic Circus, het Utrechts Stadscircus",Wilhelminapark,versterkt geluid  bouwsels,Vergunning verstrekt
07-10-2017,07-10-2017,07-10-2017,16:00,23:00,Shakespearefest 2017,Kanaalweg (Cereolfabriek),versterkt geluid  bouwsels,Vergunning verstrekt
06-10-2017,09-10-2017,07-10-2017,20:00,01:00,Promsnacht 23,Utrechtseweg,Versterkt geluid,Vergunning verstrekt
12-03-2017,17-12-2017,08-10-2017,09:00,13:00,Maximapark Seizoenslopen,Maximapark,Versterkt geluid  bouwsels,Gaat niet door
07-10-2017,08-10-2017,08-10-2017,10:00,17:00,Braderie Marshalllaan,Marshalllaan,wegafsluiting bouwsels,Vergunning verstrekt
02-10-2017,17-10-2017,08-10-2017,10:00,23:00,Duurzame Week Utrecht,Domplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
