OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,INWINMETHODE,AZIMUT,TIJDSTIP_REGISTRATIE,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,Z,LATITUDE,LONGITUDE,KM_SPOORTAK,KM_SPOORTAK_T,STK_OFFSET,STK_OFFSET_T
1683,38333c2b-bc6d-470c-9fb8-65914eb64f63,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.161165,"53,161165",-22.859402,"-22,859402",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257354.583,471516.618,0,52.22221451,6.88519472,,,,
1684,f47f6c31-b59e-448b-940f-7219e98c97e4,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.893737,"45,893737",29.6743,"29,674300",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251735.481,475499.109,0,52.25901398,6.80412077,,,,
1685,7042beb3-6519-43bb-92d1-2c0d4f087d42,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.137619,"53,137619",28.239859,"28,239859",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257341.615,471461.925,0,52.22172548,6.88498846,,,,
1686,8d426160-3c02-419e-a420-b995e8c24cb8,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.678267,"45,678267",-40.303214,"-40,303214",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251595.181,475687.156,0,52.26072831,6.8021201,,,,
1687,1adf5c85-f58a-471f-ae33-d5ca34af8352,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.631387,"45,631387",-12.167766,"-12,167766",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251539.142,475686.458,0,52.26073186,6.80129928,,,,
1688,ee8921d7-2788-48dd-9797-b9aa7c1a3a51,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.453538,"53,453538",33.644733,"33,644733",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257651.366,471518.368,0,52.22217507,6.88953734,,,,
1689,d39d390b-766b-4181-8bf7-62c89aaf674d,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.733182,"45,733182",-41.274605,"-41,274605",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251646.604,475655.25,0,52.26043259,6.80286399,,,,
1690,df1b3ad2-59dd-45ef-be41-10147d44a8a1,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,52.928317,"52,928317",-16.401265,"-16,401265",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257125.173,471461.964,0,52.22176596,6.88182184,,,,
1691,f6381afc-2b4a-4456-a8ad-73317a4a3904,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,1.465858,"1,465858",-7.613061,"-7,613061",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,241675.172,485603.529,0,52.35148695,6.65939844,,,,
1692,ff3edf60-f4bf-4add-9d80-d42a6ed5b7a3,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.336316,"53,336316",32.120901,"32,120901",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257535.691,471496.792,0,52.22200272,6.88783842,,,,
1693,a556ffdb-997a-40f8-8b8f-dba5a6fdede5,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.454067,"53,454067",15.708907,"15,708907",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257648.376,471536.061,0,52.2223346,6.88949896,,,,
1694,68aeafba-2bee-47ba-b509-9188aa09b903,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.163669,"53,163669",12.061573,"12,061573",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257363.857,471482.859,0,52.22190945,6.8853202,,,,
1695,9f21c79d-7940-4e00-a296-437138679f32,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.69293,"45,692930",-57.918865,"-57,918865",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251617.039,475695.053,0,52.26079543,6.80244244,,,,
1696,a01169be-d0a3-4108-a21b-0add12b91d53,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,33.30944,"33,309440",0.27632,"0,276320",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,252941.454,594312.219,0,53.32625019,6.85718809,,,,
1697,d950cf68-ea91-4670-b4d3-9f7c04aca38e,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,33.30539,"33,305390",-5.488697,"-5,488697",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,252938.082,594318.389,0,53.32630623,6.85713939,,,,
1698,9d82b7a2-349e-4ff0-affc-f5060984eb77,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,33.189173,"33,189173",-6.115884,"-6,115884",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,252822.357,594331.047,0,53.32644115,6.85540694,,,,
1699,0f7bb5af-303e-404f-99ce-7434f90170ee,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,25.752291,"25,752291",-4.2339,"-4,233900",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,245429.988,595140.682,0,53.33501759,6.74471748,,,,
1700,9a347390-6a4e-4c27-9ef7-ddb548a0a42c,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,25.790079,"25,790079",6.815808,"6,815808",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,245466.85,595126.877,0,53.33488734,6.74526677,,,,
1701,4893e3d6-5621-46c8-9b4e-d59330652e0f,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,25.789618,"25,789618",-6.616717,"-6,616717",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,245467.38,595140.307,0,53.33500789,6.74527853,,,,
1702,544929aa-830d-46aa-8037-0974f6528fc3,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,25.89021,"25,890210",7.300578,"7,300578",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,245565.946,595116.134,0,53.33477402,6.74675091,,,,
1703,489a2a2f-1800-4432-82b3-7b18762bb327,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,26.08525,"26,085250",-4.801682,"-4,801682",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,245760.871,595104.294,0,53.33463455,6.74967286,,,,
1704,684d334b-15ab-4f2b-89e2-23b3ab7325e8,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,25.982285,"25,982285",5.906563,"5,906563",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,245658.13,595107.294,0,53.33467896,6.74813184,,,,
1705,5bb35306-00b9-416f-a023-9bfc3ddc47c3,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,27.720995,"27,720995",1.526642,"1,526642",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210378.513,462248.964,0,52.14564601,6.19626567,,,,
1706,751bdf80-a80f-44ad-9d41-f4fcf0a104b6,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,27.417228,"27,417228",-0.00533,"-0,005330",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210112.213,462102.017,0,52.14435199,6.19235166,,,,
1707,b5cb6747-fc9a-44ae-891d-e55466e03651,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,27.387633,"27,387633",-0.274272,"-0,274272",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210084.801,462091.366,0,52.144259,6.1919495,,,,
1708,ae179e93-a2b7-4752-b1cf-c27fcf4ce429,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,27.454593,"27,454593",17.117532,"17,117532",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210153.034,462100.308,0,52.14433256,6.19294769,,,,
1709,4d6552b1-74da-4436-9555-8bb42289a17f,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,27.511612,"27,511612",19.399713,"19,399713",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210207.744,462121.618,0,52.14451861,6.19375034,,,,
1710,42de7148-2a66-4327-859b-9beb952b6fdd,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,27.651046,"27,651046",19.743456,"19,743456",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210332.251,462191.641,0,52.14513547,6.19558053,,,,
1711,b5a2ec30-ee49-415a-a6c7-db2500899ba2,,120,Bestaand,,Laser,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,27.578943,"27,578943",20.993933,"20,993933",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210269.753,462152.187,0,52.14478714,6.19466113,,,,
1712,6183c5a8-2025-40d3-a363-4fffd0ddb08f,,120,Bestaand,,Laser,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,27.483936,"27,483936",0.414963,"0,414963",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210173.611,462126.844,0,52.14456899,6.19325258,,,,
1713,7a77a316-4927-4f21-af6a-bf1647350469,,120,Bestaand,,Laser,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,27.561691,"27,561691",-2.139504,"-2,139504",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210243.349,462164.5,0,52.14490044,6.19427743,,,,
1714,64343251-e48f-43cb-ac3e-06e4626300ec,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.398294,"28,398294",-42.410943,"-42,410943",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210761.585,462810.19,0,52.15065133,6.20195376,,,,
1715,997253de-e604-4dd5-a364-183a704ecdbf,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.398334,"28,398334",-30.976987,"-30,976987",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210770.775,462803.387,0,52.15058926,6.20208691,,,,
1716,89d40f5e-6638-4b36-8ac3-ec3cc8ca57f0,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.517688,"28,517688",-19.244307,"-19,244307",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210853.529,462891.753,0,52.15137506,6.20331046,,,,
1717,0adec631-c697-43ab-99b1-a65535b90c2e,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.516899,"28,516899",-19.225139,"-19,225139",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210853.059,462891.122,0,52.15136944,6.20330349,,,,
1718,41f28318-2be2-4f48-80c2-e497462d8a5f,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.636472,"28,636472",-21.019127,"-21,019127",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210925.09,462986.238,0,52.15221698,6.20437152,,,,
1719,3abf1165-5ed2-4474-981c-5baaf2c581d6,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.6762,"45,676200",-37.690438,"-37,690438",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251592.036,475685.93,0,52.26071784,6.80207369,,,,
1720,46f01537-4024-461b-81ba-cae98678066d,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.565016,"45,565016",-62.376984,"-62,376984",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251491.218,475762.447,0,52.26142306,6.8006192,,,,
1721,ba16384b-f27e-4be4-8e91-c020bf9dfbc5,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,1.291684,"1,291684",-6.990955,"-6,990955",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,241652.245,485775.321,0,52.35303427,6.65910627,,,,
1722,53a2986d-374f-4c16-9031-1d56e904549b,,120,Bestaand,,Laser,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.178366,"45,178366",-5.431846,"-5,431846",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251090.557,475791.449,0,52.26175372,6.7947602,,,,
1723,6b89fab7-1cee-4466-8462-198c7d6eec56,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.676073,"45,676073",-30.396456,"-30,396456",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251588.339,475679.641,0,52.26066198,6.80201776,,,,
1724,76916472-05e3-4481-81f5-f27b6446f37e,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.166274,"53,166274",30.012176,"30,012176",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257369.909,471465.762,0,52.22175471,6.88540357,,,,
1725,eca0e16a-ec62-4a59-8314-186090ec58ff,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.454697,"53,454697",-2.123178,"-2,123178",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257645.505,471553.672,0,52.22249338,6.8894623,,,,
1726,d97af7b6-d6b6-41b6-8029-14b7d30cc54a,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.729383,"45,729383",-40.94745,"-40,947450",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251643.212,475657.224,0,52.26045092,6.80281489,,,,
1727,3d090f08-7584-41a2-9a9f-4d388952d3f7,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.342135,"45,342135",20.707353,"20,707353",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251246.749,475733.926,0,52.26120957,6.79703109,,,,
1728,d0cd02e4-f439-48ff-9f8c-d92a531d51eb,,120,Bestaand,,Laser,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.332013,"45,332013",-13.411589,"-13,411589",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251242.9,475769.315,0,52.26152823,6.79698481,,,,
1729,015f5185-6d8a-4d78-a297-7ff02ec89437,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.392912,"53,392912",32.747344,"32,747344",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257591.051,471507.223,0,52.22208615,6.88865153,,,,
1730,1fea2ef5-0a0c-410f-89b9-75a71dad0a3b,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.331939,"45,331939",0.168317,"0,168317",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251240.384,475755.97,0,52.26140876,6.79694416,,,,
1731,3be59c9e-97a4-4af4-ae9c-d9221b5ba803,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.814253,"45,814253",16.398834,"16,398834",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251680.42,475560.111,0,52.25957178,6.80333196,,,,
1732,14b8db1d-2a05-42c8-99d2-e58b3c782298,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.212163,"45,212163",20.925128,"20,925128",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251118.46,475758.895,0,52.26145634,6.79515955,,,,
1733,0246ff29-af67-4184-9089-948a4ff3431e,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.665234,"45,665234",-64.711967,"-64,711967",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251595.434,475715.036,0,52.26097878,6.80213177,,,,
1734,ccd09baa-7ddf-4129-b608-e174f9cd0bdb,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.7,"45,700000",-32.188438,"-32,188438",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251612.559,475667.961,0,52.26055278,6.80236909,,,,
1735,02289184-5afd-4230-a341-b662dd99d010,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.434042,"45,434042",0.529527,"0,529527",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251341.627,475736.948,0,52.26122013,6.79842133,,,,
1736,47f9eeb5-e65b-45a0-9961-d7a3d4d83bb9,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.813685,"45,813685",31.044389,"31,044389",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251670.824,475549.032,0,52.25947391,6.80318828,,,,
1737,10193994-c582-4757-afc9-f163b16a88d9,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.677327,"45,677327",-40.331288,"-40,331288",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251594.348,475687.658,0,52.26073296,6.80210804,,,,
1738,aea84c72-7e6a-4252-924c-163c91fb7ce1,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.549188,"45,549188",-9.53732,"-9,537320",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251458.708,475717.741,0,52.26102705,6.80013036,,,,
1739,ce65cdc1-8edd-4406-963d-805b0a03fc6d,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,1.59753,"1,597530",-7.473291,"-7,473291",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,241691.925,485473.058,0,52.35031191,6.65961065,,,,
1740,cd9d2560-3bda-435f-bc59-e999bc8c00b6,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.362882,"53,362882",32.480568,"32,480568",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257561.69,471501.624,0,52.2220413,6.88822027,,,,
1741,652aae06-1b3b-4698-b4f8-62750c3dfb7c,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.134265,"53,134265",11.646553,"11,646553",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257335.097,471477.545,0,52.22186704,6.88489782,,,,
1742,a277cbe9-f4d1-4f26-af98-c09f033c1191,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.310319,"53,310319",13.589679,"13,589679",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257506.685,471509.89,0,52.2221258,6.88741802,,,,
1743,99c1d1a9-29c2-481b-9305-9038d64a4b90,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.187139,"53,187139",20.895448,"20,895448",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257388.475,471478.762,0,52.22186807,6.88567913,,,,
1744,0602cfb6-43dd-44f4-bd01-bc6b66a2a328,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.574358,"45,574358",-75.648935,"-75,648935",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251504.589,475771.889,0,52.26150556,6.8008177,,,,
1745,7af40afc-a1b5-4ce4-b906-a2f11b16c481,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,53.263736,"53,263736",5.447346,"5,447346",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257459.837,471508.809,0,52.2221248,6.88673228,,,,
