OBJECTID,FYSIEK_VOORKOMEN,OP_TALUD,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,TIJDSTIP_REGISTRATIE,Shape__Area,Shape__Length
557,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,30.177,283,,2013/08/26 12:52:32+00,30.1758963,31.143436954569
558,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,58.778,283,,2013/08/26 12:52:32+00,58.776446795,54.9552258090894
559,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,1.613,283,,2015/02/17 16:55:26+00,1.612616825,4.6941746801987
560,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,6.416,283,,2023/01/05 16:15:57+00,6.415881,10.3001469310404
561,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,4.785,283,,2023/01/05 16:15:57+00,4.785362,8.5022705107413
562,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,7.961,283,,2023/01/05 16:15:57+00,7.9609815,17.1500174560328
563,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,53.532,283,,2015/11/20 08:17:20+00,53.53587806,40.7328268702989
564,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,3.502,283,,2015/11/20 08:17:20+00,3.501066675,8.22151924542988
565,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,11.774,283,,2015/11/20 08:17:20+00,11.76727374,15.7596205443345
566,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,25.911,283,,2015/11/20 08:27:34+00,25.83530186,104.9369400711
567,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,33.751,283,,2019/06/14 14:22:55+00,33.747849055,31.2709455796717
568,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,3.681,283,,2015/11/20 08:27:34+00,3.677645255,7.58742932516852
569,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,39.188,283,,2015/11/20 08:27:34+00,39.079865775,45.473758484081
570,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,5.07,283,,2015/11/20 08:27:34+00,5.06118138,22.9663290255138
571,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,78.08,283,,2015/11/20 08:27:34+00,78.0797305,164.796315814441
572,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,1.547,283,,2015/12/03 12:39:16+00,1.5474635,7.60946337786815
573,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,3.035,283,,2023/01/05 16:15:57+00,3.0352215,7.37077364826192
574,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,49.685,283,,2015/11/20 08:00:17+00,49.68214711,71.2874566885422
575,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,15.387,283,,2015/11/20 08:00:17+00,15.384182035,18.6764152684958
576,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,18.794,283,,2015/11/20 08:00:17+00,18.903719345,25.1063704823278
577,groenvoorziening,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,91.816,283,,2018/11/14 09:18:01+00,91.76096753,57.1971657871932
578,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,139.789,283,,2018/11/14 09:18:01+00,139.745884305,202.725058734866
579,open verharding: betonstraatstenen,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,20.69,283,,2015/11/16 13:32:42+00,20.689558,19.0789816821398
580,open verharding: betonstraatstenen,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,31.245,283,,2015/11/16 13:32:42+00,31.21828391,23.3106899224952
581,open verharding: betonstraatstenen,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,9.455,283,,2015/11/16 13:32:42+00,9.453322495,12.0973804357215
582,open verharding: betonstraatstenen,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,21.002,283,,2015/11/16 13:32:42+00,20.99795768,22.3530750935855
583,gesloten verharding: cementbeton,Nee,G0281,Tiel,bestaand,1,verkeerseiland,101.375,283,,2022/02/09 16:12:57+00,101.374574,218.709128517029
584,open verharding: betonstraatstenen,Nee,G0637,Zoetermeer,bestaand,0,verkeerseiland,10.41,283,,2016/10/07 13:51:28+00,10.407816225,12.1905669462737
585,open verharding: betonstraatstenen,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,20.505,283,,2015/11/16 13:32:42+00,20.491358175,22.4319692716135
586,open verharding: betonstraatstenen,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,10.901,283,,2022/02/09 09:18:14+00,10.899090635,13.2023818106373
587,open verharding: beton element,Nee,P0020,Groningen,bestaand,0,verkeerseiland,14.588,283,,2016/02/03 12:49:12+00,14.587867,144.065824999344
588,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,1.578,283,,2015/03/26 11:06:34+00,1.578021,5.06985151870968
589,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,2.249,283,,2015/04/09 13:31:06+00,2.248609,7.61425814651493
590,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,24.828,283,,2014/11/18 13:45:17+00,24.8277245,31.5778787950551
591,open verharding,Nee,G0599,Rotterdam,bestaand,0,verkeerseiland,8.631,283,,2018/02/07 13:45:56+00,8.62949548,14.6001086097152
592,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,3.944,283,,2018/02/07 13:45:56+00,3.942859195,9.24349125076542
593,open verharding: betonstraatstenen,Nee,G0394,Haarlemmermeer,bestaand,0,verkeerseiland,252.521,283,,2014/07/22 08:17:11+00,252.50793805,143.77638285915
594,open verharding,,P0026,Utrecht,bestaand,0,verkeerseiland,10.226,283,,2021/01/11 13:02:39+00,10.226432,22.0632087603146
595,open verharding: betonstraatstenen,Nee,G0394,Haarlemmermeer,bestaand,0,verkeerseiland,12.904,283,,2013/12/18 14:24:02+00,12.904437,25.8333220748396
596,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,6.869,283,,2015/01/23 08:25:58+00,6.86852085,10.545775975028
597,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,29.067,283,,2015/01/26 15:17:41+00,29.066038275,22.9219481079119
598,groenvoorziening,,G0599,Rotterdam,bestaand,0,verkeerseiland,18.785,283,,2015/09/29 09:54:33+00,18.78417858,18.5362847733634
599,open verharding: tegels,Nee,P0028,Zuid-Holland,bestaand,0,verkeerseiland,52.128,283,,2018/06/07 14:59:01+00,52.1284875,33.1165273811696
600,open verharding: tegels,Nee,P0028,Zuid-Holland,bestaand,0,verkeerseiland,83.066,283,,2018/06/07 10:45:58+00,83.06572576,79.1106081001853
601,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,8.934,283,,2015/09/04 07:53:27+00,8.93331628,24.4623685057186
602,open verharding: betonstraatstenen,Nee,G0484,Alphen aan den Rijn,bestaand,0,verkeerseiland,10.885,283,,2018/10/02 13:54:10+00,10.88319554,19.4618717257772
603,open verharding: betonstraatstenen,Nee,G0484,Alphen aan den Rijn,bestaand,0,verkeerseiland,11.542,283,,2018/10/02 13:54:10+00,11.541690595,14.1114334477803
604,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,41.113,283,,2014/08/08 13:35:39+00,41.11316321,59.2482064294453
605,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,51.261,283,,2020/06/09 11:02:45+00,51.18112122,29.2464972075324
606,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,3.493,283,,2015/09/25 09:59:36+00,3.49269318,9.09826960582387
607,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,11.446,283,,2015/09/25 09:59:36+00,11.45189488,23.8444060232086
608,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,27.266,283,,2013/08/26 12:52:32+00,27.257741655,20.2512560858023
609,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,39.334,283,,2013/08/26 12:52:31+00,39.332395755,42.9473596136969
610,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,3.837,283,,2021/05/21 13:19:52+00,3.83611996,7.68861180449288
611,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,13.94,283,,2015/11/20 08:00:17+00,13.93842533,21.9228032425498
612,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,19.363,283,,2015/11/05 14:50:46+00,19.3632265,19.0520110796225
613,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,3.537,283,,2015/11/05 14:50:46+00,3.5365845,7.55030975145203
614,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,3.129,283,,2015/11/05 14:50:46+00,3.1293085,7.19641752085496
615,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.885,283,,2015/11/05 14:50:46+00,1.88509,5.55552130536405
616,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,8.012,283,,2015/11/05 14:50:46+00,8.0116595,12.4460983277163
617,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,17.593,283,,2015/11/05 14:50:46+00,17.5934785,28.9626821252559
618,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,1,verkeerseiland,6.642,283,,2015/11/05 14:50:46+00,6.642484,12.0739735373715
619,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,76.228,283,,2015/11/05 14:50:46+00,76.2276215,319.958296882352
620,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,3.668,283,,2015/11/05 14:50:46+00,3.668274,7.2468834948119
621,open verharding: betonstraatstenen,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.371,283,,2015/11/05 14:50:46+00,2.3707175,6.50424575816501
622,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.974,283,,2015/11/05 14:50:46+00,1.9738145,5.77268368165307
623,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,17.93,283,,2015/11/05 14:50:46+00,17.9299695,18.9413522209683
624,open verharding: tegels,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,23.92,283,,2015/10/12 08:26:03+00,23.9199475,30.0714992445948
625,open verharding: beton element,Nee,G1911,Hollands Kroon,bestaand,0,verkeerseiland,56.602,283,,2020/04/06 06:45:37+00,56.601848775,155.13538394216
626,open verharding: betonstraatstenen,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,4.616,283,,2015/10/12 08:27:53+00,4.6162485,9.75293848810224
627,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,22.158,283,,2015/10/22 11:05:10+00,22.1577295,45.8071447787602
628,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,9.191,283,,2015/10/22 11:05:10+00,9.1911275,13.0902557144925
629,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.912,283,,2015/10/22 11:05:10+00,2.912365,6.92233793205205
630,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.167,283,,2015/10/22 11:05:10+00,1.16654,4.13409035603255
631,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,13.857,283,,2015/10/22 11:05:10+00,13.85664717,22.9769916284543
632,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,12.582,283,,2013/08/28 09:48:29+00,12.58125043,15.9075901884058
633,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,62.25,283,,2022/06/08 07:12:25+00,62.220175455,34.4467582938129
634,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,47.248,283,,2021/05/26 07:50:00+00,47.2478335,39.6605444106727
635,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,14.2,283,,2015/02/16 13:57:11+00,14.198803435,22.8554764484511
636,open verharding,Nee,G0599,Rotterdam,bestaand,0,verkeerseiland,48.402,283,,2018/05/11 10:38:02+00,48.399979605,49.5089956371727
637,gesloten verharding,Nee,G0303,Dronten,bestaand,1,verkeerseiland,31.56,283,,2022/01/20 14:06:23+00,31.560267,119.675528605439
638,gesloten verharding,Nee,G0303,Dronten,bestaand,1,verkeerseiland,3.14,283,,2020/05/08 16:01:53+00,3.139734,10.5624536205385
639,open verharding: betonstraatstenen,Nee,G0375,Beverwijk,bestaand,0,verkeerseiland,11.407,283,,2016/12/13 23:48:32+00,11.40695741,14.1547594130961
640,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,4.31,283,,2016/11/08 16:04:40+00,4.30934424,9.04231841874288
641,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,3.362,283,,2015/11/06 09:11:47+00,3.3619,7.15717053459481
642,open verharding,Nee,G0638,Zoeterwoude,bestaand,0,verkeerseiland,52.559,283,,2016/12/14 12:55:48+00,52.558751,33.9678675582061
643,open verharding,Nee,G0638,Zoeterwoude,bestaand,0,verkeerseiland,5.676,283,,2016/10/04 12:03:08+00,5.6759395,21.6703091804938
644,open verharding: tegels,Nee,G0638,Zoeterwoude,bestaand,0,verkeerseiland,5.912,283,,2019/02/18 16:09:19+00,5.912325,10.0225844843788
645,open verharding: betonstraatstenen,Nee,G0638,Zoeterwoude,bestaand,0,verkeerseiland,34.354,283,,2016/11/30 16:41:22+00,34.3542255,34.1881386901982
646,open verharding: betonstraatstenen,Nee,G0638,Zoeterwoude,bestaand,0,verkeerseiland,7.696,283,,2015/10/09 09:06:01+00,7.696366,11.198358998947
647,gesloten verharding,Nee,G0638,Zoeterwoude,bestaand,0,verkeerseiland,7.466,283,,2015/10/09 09:05:49+00,7.4663645,16.5197179803729
648,gesloten verharding,Nee,G0638,Zoeterwoude,bestaand,0,verkeerseiland,17.923,283,,2015/11/11 14:05:58+00,17.9230225,27.0873276312047
649,open verharding: betonstraatstenen,Nee,G0638,Zoeterwoude,bestaand,0,verkeerseiland,71.547,283,,2016/11/30 16:41:22+00,71.5465855,87.6786624766238
650,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,64.323,283,,2015/11/20 10:30:47+00,64.36532993,34.3114980522342
651,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,5.729,283,,2015/11/20 10:30:47+00,5.72901542,10.4992358855533
652,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,9.531,283,,2015/11/20 10:30:47+00,9.529899055,12.0843802599957
653,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,4.056,283,,2015/11/20 10:30:47+00,4.056186,29.6645071404588
654,open verharding: gebakken klinkers,Nee,G0307,Amersfoort,bestaand,0,verkeerseiland,6.474,283,,2020/01/02 15:49:56+00,6.47363,14.9904685978792
655,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,5.438,283,,2015/11/20 10:30:47+00,5.4379625,15.4361410679211
656,gesloten verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,330.186,283,,2015/11/20 10:30:47+00,329.9984337,154.028684548644
657,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,6.661,283,,2015/11/20 10:30:47+00,6.659156695,10.211151956215
658,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,7.551,283,,2015/11/20 10:30:47+00,7.53916529,16.2356679502475
659,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,1.546,283,,2015/11/20 10:30:47+00,1.545759,4.76119618038908
660,open verharding,Nee,G0599,Rotterdam,bestaand,0,verkeerseiland,5.125,283,,2019/01/09 14:29:03+00,5.12411951,12.8675931687348
661,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,1.602,283,,2015/11/20 10:30:47+00,1.601994,4.81487671196553
662,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,6.555,283,,2015/10/20 09:02:30+00,6.554568,10.2481062801147
663,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.702,283,,2015/10/20 09:02:30+00,1.701536,5.04742519461046
664,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.494,283,,2015/10/20 09:02:30+00,2.4943885,6.04518012408919
665,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,13.476,283,,2015/10/20 09:02:30+00,13.476173,18.7543092065363
666,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,11.086,283,,2015/10/20 09:02:30+00,11.0859255,14.247502995138
667,groenvoorziening: gras- en kruidachtigen,Nee,G0642,Zwijndrecht,bestaand,0,verkeerseiland,145.7,283,,2019/11/08 14:51:15+00,145.649580505,92.984071207463
668,open verharding,,P0026,Utrecht,bestaand,0,verkeerseiland,10.169,283,,2021/01/11 13:02:39+00,10.1692255,22.0853154735188
669,gesloten verharding: asfalt,Nee,G0014,Groningen,bestaand,0,verkeerseiland,17.564,283,,2022/08/11 14:54:13+00,17.58443253,22.594274571011
670,gesloten verharding: asfalt,Nee,G0014,Groningen,bestaand,0,verkeerseiland,17.803,283,,2022/08/11 14:54:13+00,17.827651485,22.3236387605874
671,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,16.412,283,,2015/11/18 15:30:03+00,16.40875293,17.5262783049489
672,gesloten verharding: asfalt,,G0505,Dordrecht,bestaand,0,verkeerseiland,52.778,283,,2021/09/03 11:08:57+00,52.777577,57.1899931050884
673,open verharding: gebakken klinkers,Nee,G0310,De Bilt,bestaand,0,verkeerseiland,52.576,283,,2020/05/01 15:48:39+00,52.5759805,106.03640228287
674,open verharding: tegels,Nee,P0028,Zuid-Holland,bestaand,1,verkeerseiland,37.88,283,,2015/11/16 12:46:37+00,37.879933,40.1337933241338
675,open verharding,Nee,G0363,Amsterdam,bestaand,0,verkeerseiland,356.724,283,,2019/01/25 17:08:27+00,356.73163764,227.855173769663
676,open verharding: betonstraatstenen,Nee,G0794,Helmond,bestaand,0,verkeerseiland,34.905,283,,2021/01/26 15:08:20+00,34.907698655,37.3379558021193
677,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,3.359,283,,2021/11/05 07:30:19+00,3.357612645,6.74510054952819
678,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,7.29,283,,2022/05/26 13:04:24+00,7.289922,16.7533717676543
679,gesloten verharding,Nee,G0777,Etten-Leur,bestaand,0,verkeerseiland,5.457,283,,2021/09/10 10:55:58+00,5.4566915,12.8516694297747
680,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,19.777,283,,2022/10/12 12:18:42+00,19.7765515,17.9776696223038
681,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,7.711,283,,2021/12/16 16:06:33+00,7.7114585,13.3867297834507
682,open verharding: tegels,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,2.853,283,,2019/12/24 01:16:01+00,2.85236808,6.24957891974069
683,gesloten verharding,Nee,G0777,Etten-Leur,bestaand,0,verkeerseiland,8.783,283,,2021/09/10 10:55:58+00,8.7826565,14.5752877253346
684,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,41.81,283,,2021/12/16 16:06:33+00,41.8103155,52.5351959979075
685,open verharding,Nee,G1892,Zuidplas,bestaand,0,verkeerseiland,14.284,283,,2014/09/16 13:46:48+00,14.2838195,23.478427072963
686,open verharding,Nee,G1892,Zuidplas,bestaand,0,verkeerseiland,16.128,283,,2014/09/16 13:46:48+00,16.1278415,21.6724931567837
687,open verharding,Nee,G1892,Zuidplas,bestaand,0,verkeerseiland,19.184,283,,2019/04/26 13:15:23+00,19.1842295,58.2363175485846
688,open verharding,Nee,G1892,Zuidplas,bestaand,0,verkeerseiland,29.778,283,,2014/09/16 13:46:48+00,29.7777095,36.0905988570966
689,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,8.698,283,,2015/11/16 17:11:17+00,8.697160455,14.6268229982846
690,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,36.576,283,,2015/11/16 17:11:17+00,36.564869035,80.85265651927
691,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,7.364,283,,2015/11/16 17:11:17+00,7.363593575,10.9140975409462
692,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,15.014,283,,2021/06/25 09:55:53+00,14.99732546,29.6080242424603
693,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,5.711,283,,2015/11/16 17:11:17+00,5.7109335,13.1331828622878
694,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,26.442,283,,2015/11/16 17:11:17+00,26.441893935,25.9125313849894
695,open verharding: betonstraatstenen,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.413,283,,2016/11/08 09:52:29+00,2.41149606,5.92985328875553
696,gesloten verharding: cementbeton,Nee,G0505,Dordrecht,bestaand,2,verkeerseiland,124.842,283,,2015/11/06 08:29:42+00,124.8421055,469.077919913247
697,open verharding,Nee,G1892,Zuidplas,bestaand,0,verkeerseiland,9.048,283,,2015/01/08 14:47:58+00,9.0483115,19.4187904823447
698,open verharding: betonstraatstenen,Nee,P0028,Zuid-Holland,bestaand,0,verkeerseiland,177.844,283,,2019/06/24 09:36:13+00,177.841535225,98.9954580507621
699,open verharding: betonstraatstenen,Nee,P0028,Zuid-Holland,bestaand,0,verkeerseiland,37.444,283,,2019/06/24 09:36:13+00,37.44116592,30.3402921530136
700,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,12.341,283,,2015/11/11 16:41:48+00,12.333913655,14.8989955884012
701,open verharding: betonstraatstenen,Nee,G0394,Haarlemmermeer,bestaand,0,verkeerseiland,51.004,283,,2014/07/22 08:17:11+00,51.002156775,56.4494065980861
702,open verharding,,P0026,Utrecht,bestaand,0,verkeerseiland,10.071,283,,2021/01/11 13:02:39+00,10.071669,21.9962927725486
703,open verharding: betonstraatstenen,Nee,G0394,Haarlemmermeer,bestaand,0,verkeerseiland,29.209,283,,2013/12/18 15:03:42+00,29.12189404,22.1706751366283
704,open verharding: betonstraatstenen,Nee,G0394,Haarlemmermeer,bestaand,0,verkeerseiland,5.964,283,,2013/12/18 15:51:08+00,5.963426345,11.6347454929257
705,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,4.94,283,,2014/11/18 13:34:42+00,4.9398805,10.9095167739113
