FID,omschr,code,rijstrknrs,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
strooksignalering_kenmerk.661,Autosnelwegsignalering,AU,1234,R,42.77600098,001,KPK0001218945,I,,POINT (156623.92810000107 466666.8572999984)
strooksignalering_kenmerk.662,Autosnelwegsignalering,AU,1234,R,43.19499969,001,KPK0001218946,I,,POINT (156888.85159999877 466348.7457000017)
strooksignalering_kenmerk.663,Kruis-pijlsignalering,KP,1234,R,43.19499969,001,KPK0001218947,I,,POINT (156888.85159999877 466348.7457000017)
strooksignalering_kenmerk.664,Kruis-pijlsignalering,KP,1234,R,43.56800079,001,KPK0001218948,I,,POINT (157129.88489999995 466058.89240000024)
strooksignalering_kenmerk.665,Autosnelwegsignalering,AU,1234,R,43.56800079,001,KPK0001218949,I,,POINT (157129.88489999995 466058.89240000024)
strooksignalering_kenmerk.666,Kruis-pijlsignalering,KP,12,R,43.88600159,001,KPK0001218950,I,,POINT (157341.89939999953 465819.7767000012)
strooksignalering_kenmerk.667,Autosnelwegsignalering,AU,12,R,43.88600159,001,KPK0001218951,I,,POINT (157341.89939999953 465819.7767000012)
strooksignalering_kenmerk.668,Autosnelwegsignalering,AU,123,R,44.56800079,001,KPK0001218953,I,,POINT (157785.72590000182 465307.29399999976)
strooksignalering_kenmerk.669,Kruis-pijlsignalering,KP,123,R,44.56800079,001,KPK0001218954,I,,POINT (157785.72590000182 465307.29399999976)
strooksignalering_kenmerk.670,Kruis-pijlsignalering,KP,12,R,35.93600082,002,KPK0001219120,I,,POINT (124889.11279999837 479100.27490000054)
strooksignalering_kenmerk.671,Autosnelwegsignalering,AU,12,R,35.93600082,002,KPK0001219121,I,,POINT (124889.11279999837 479100.27490000054)
strooksignalering_kenmerk.672,Autosnelwegsignalering,AU,1234,R,78.30599976,027,KPK0001114080,I,,POINT (139155.31949999928 454174.24340000004)
strooksignalering_kenmerk.673,Kruis-pijlsignalering,KP,12,R,21.12000084,027,KPK0001221623,I,,POINT (120566.50250000134 413989.438000001)
strooksignalering_kenmerk.674,Autosnelwegsignalering,AU,12,R,21.12000084,027,KPK0001221624,I,,POINT (120566.50250000134 413989.438000001)
strooksignalering_kenmerk.675,Autosnelwegsignalering,AU,12,R,21.50200081,027,KPK0001221626,I,,POINT (120609.50950000063 414370.54740000144)
strooksignalering_kenmerk.676,Kruis-pijlsignalering,KP,12,R,21.50200081,027,KPK0001221627,I,,POINT (120609.50950000063 414370.54740000144)
strooksignalering_kenmerk.677,Kruis-pijlsignalering,KP,12,R,22.14299965,027,KPK0001221629,I,,POINT (120764.68560000136 414994.2371999994)
strooksignalering_kenmerk.678,Autosnelwegsignalering,AU,12,R,22.14299965,027,KPK0001221630,I,,POINT (120764.68560000136 414994.2371999994)
strooksignalering_kenmerk.679,Autosnelwegsignalering,AU,12,R,23.25300026,027,KPK0001221638,I,,POINT (121344.12269999832 415928.6409999989)
strooksignalering_kenmerk.680,Kruis-pijlsignalering,KP,12,R,23.25300026,027,KPK0001221639,I,,POINT (121344.12269999832 415928.6409999989)
strooksignalering_kenmerk.681,Kruis-pijlsignalering,KP,12,R,23.89900017,027,KPK0001221640,I,,POINT (121820.84549999982 416353.4010999985)
strooksignalering_kenmerk.682,Autosnelwegsignalering,AU,12,R,23.89900017,027,KPK0001221641,I,,POINT (121820.84549999982 416353.4010999985)
strooksignalering_kenmerk.683,Autosnelwegsignalering,AU,12,R,77.25499725,004,KPK0001204115,I,,POINT (87108.07059999928 432107.56599999964)
strooksignalering_kenmerk.684,Kruis-pijlsignalering,KP,12,R,77.25499725,004,KPK0001204116,I,,POINT (87108.07059999928 432107.56599999964)
strooksignalering_kenmerk.685,Kruis-pijlsignalering,KP,1,R,50.125,059,KPK0001222888,I,,POINT (86010.90260000154 412932.59270000085)
strooksignalering_kenmerk.686,Autosnelwegsignalering,AU,1,R,50.125,059,KPK0001222889,I,,POINT (86010.90260000154 412932.59270000085)
strooksignalering_kenmerk.687,Kruis-pijlsignalering,KP,12,R,89.3769989,059,KPK0001222902,I,,POINT (107552.91290000081 406723.69519999996)
strooksignalering_kenmerk.688,Autosnelwegsignalering,AU,12,R,89.3769989,059,KPK0001222903,I,,POINT (107552.91290000081 406723.69519999996)
strooksignalering_kenmerk.689,Autosnelwegsignalering,AU,12,R,89.69100189,059,KPK0001222905,I,,POINT (107834.9160999991 406813.63859999925)
strooksignalering_kenmerk.690,Kruis-pijlsignalering,KP,12,R,89.69100189,059,KPK0001222906,I,,POINT (107834.9160999991 406813.63859999925)
strooksignalering_kenmerk.691,Autosnelwegsignalering,AU,12,R,90.3030014,059,KPK0001222910,I,,POINT (108435.83749999851 406999.35929999873)
strooksignalering_kenmerk.692,Kruis-pijlsignalering,KP,12,R,90.3030014,059,KPK0001222911,I,,POINT (108435.83749999851 406999.35929999873)
strooksignalering_kenmerk.693,Autosnelwegsignalering,AU,12,R,90.94999695,059,KPK0001222918,I,,POINT (109062.5278000012 407155.72190000117)
strooksignalering_kenmerk.694,Kruis-pijlsignalering,KP,12,R,90.94999695,059,KPK0001222919,I,,POINT (109062.5278000012 407155.72190000117)
strooksignalering_kenmerk.695,Kruis-pijlsignalering,KP,12,R,240.31500244,002,KPK0001149511,I,,POINT (182991.17390000075 331977.78819999844)
strooksignalering_kenmerk.696,Autosnelwegsignalering,AU,12,R,240.31500244,002,KPK0001149512,I,,POINT (182991.17390000075 331977.78819999844)
strooksignalering_kenmerk.697,Kruis-pijlsignalering,KP,12,R,241.73500061,002,KPK0001149514,I,,POINT (183327.33570000157 330781.35550000146)
strooksignalering_kenmerk.698,Autosnelwegsignalering,AU,12,R,241.73500061,002,KPK0001149515,I,,POINT (183327.33570000157 330781.35550000146)
strooksignalering_kenmerk.699,Autosnelwegsignalering,AU,1,R,241.13200378,002,KPK0001149517,I,,POINT (183624.68890000135 330693.79830000177)
strooksignalering_kenmerk.700,Kruis-pijlsignalering,KP,1,R,241.13200378,002,KPK0001149518,I,,POINT (183624.68890000135 330693.79830000177)
strooksignalering_kenmerk.701,Kruis-pijlsignalering,KP,123,R,41.62799835,006,KPK0001128619,I,,POINT (135670.9941000007 480912.1647000015)
strooksignalering_kenmerk.702,Kruis-pijlsignalering,KP,1234,R,55.25,006,KPK0001128783,I,,POINT (147602.65069999918 486286.8299999982)
strooksignalering_kenmerk.703,Kruis-pijlsignalering,KP,12,R,58.80199814,006,KPK0001128833,I,,POINT (150005.57710000128 488794.42709999904)
strooksignalering_kenmerk.704,Autosnelwegsignalering,AU,12,R,59.62400055,006,KPK0001128847,I,,POINT (150711.5342000015 489240.2404999994)
strooksignalering_kenmerk.705,Kruis-pijlsignalering,KP,12,R,52.56200027,006,KPK0001128749,I,,POINT (145299.12750000134 484980.9481999986)
strooksignalering_kenmerk.706,Autosnelwegsignalering,AU,1234,R,43.04299927,006,KPK0001149539,I,,POINT (137008.77529999986 481201.8267999999)
strooksignalering_kenmerk.707,Kruis-pijlsignalering,KP,1234,R,43.04299927,006,KPK0001149540,I,,POINT (137008.77529999986 481201.8267999999)
strooksignalering_kenmerk.708,Kruis-pijlsignalering,KP,12,R,49.3730011,006,KPK0001149563,I,,POINT (142156.04940000176 484799.0557000004)
strooksignalering_kenmerk.709,Autosnelwegsignalering,AU,12,R,49.3730011,006,KPK0001149564,I,,POINT (142156.04940000176 484799.0557000004)
strooksignalering_kenmerk.710,Kruis-pijlsignalering,KP,12,R,51.81700134,006,KPK0001149566,I,,POINT (144540.1136999987 485025.1966000013)
strooksignalering_kenmerk.711,Autosnelwegsignalering,AU,12,R,51.81700134,006,KPK0001149567,I,,POINT (144540.1136999987 485025.1966000013)
strooksignalering_kenmerk.712,Autosnelwegsignalering,AU,12,R,52.1609993,006,KPK0001149574,I,,POINT (144890.07889999822 484968.40199999884)
strooksignalering_kenmerk.713,Kruis-pijlsignalering,KP,12,R,52.1609993,006,KPK0001149575,I,,POINT (144890.07889999822 484968.40199999884)
strooksignalering_kenmerk.714,Autosnelwegsignalering,AU,123,R,38.84799957,027,KPK0001221668,I,,POINT (125520.75340000167 430617.11140000075)
strooksignalering_kenmerk.715,Kruis-pijlsignalering,KP,123,R,38.84799957,027,KPK0001221669,I,,POINT (125520.75340000167 430617.11140000075)
strooksignalering_kenmerk.716,Kruis-pijlsignalering,KP,123,R,39.44599915,027,KPK0001221673,I,,POINT (125730.03049999848 431185.1479000002)
strooksignalering_kenmerk.717,Autosnelwegsignalering,AU,123,R,39.44599915,027,KPK0001221674,I,,POINT (125730.03049999848 431185.1479000002)
strooksignalering_kenmerk.718,Kruis-pijlsignalering,KP,123,R,39.95000076,027,KPK0001221678,I,,POINT (125905.46290000156 431658.69590000063)
strooksignalering_kenmerk.719,Autosnelwegsignalering,AU,123,R,39.95000076,027,KPK0001221679,I,,POINT (125905.46290000156 431658.69590000063)
strooksignalering_kenmerk.720,Kruis-pijlsignalering,KP,123,R,40.44100189,027,KPK0001221683,I,,POINT (126084.27470000088 432117.73160000145)
strooksignalering_kenmerk.721,Autosnelwegsignalering,AU,123,R,40.44100189,027,KPK0001221684,I,,POINT (126084.27470000088 432117.73160000145)
strooksignalering_kenmerk.722,Autosnelwegsignalering,AU,123,R,40.9980011,027,KPK0001221687,I,,POINT (126287.42289999872 432635.97879999876)
strooksignalering_kenmerk.723,Kruis-pijlsignalering,KP,123,R,40.9980011,027,KPK0001221688,I,,POINT (126287.42289999872 432635.97879999876)
strooksignalering_kenmerk.724,Autosnelwegsignalering,AU,123,R,41.5,027,KPK0001221689,I,,POINT (126471.0876000002 433104.248300001)
strooksignalering_kenmerk.725,Kruis-pijlsignalering,KP,123,R,41.5,027,KPK0001221690,I,,POINT (126471.0876000002 433104.248300001)
strooksignalering_kenmerk.726,Kruis-pijlsignalering,KP,123,R,41.90800095,027,KPK0001221695,I,,POINT (126619.72520000115 433484.20969999954)
strooksignalering_kenmerk.727,Autosnelwegsignalering,AU,123,R,41.90800095,027,KPK0001221696,I,,POINT (126619.72520000115 433484.20969999954)
strooksignalering_kenmerk.728,Kruis-pijlsignalering,KP,123,R,42.38199997,027,KPK0001221697,I,,POINT (126758.65170000121 433935.88589999825)
strooksignalering_kenmerk.729,Autosnelwegsignalering,AU,123,R,42.38199997,027,KPK0001221698,I,,POINT (126758.65170000121 433935.88589999825)
strooksignalering_kenmerk.730,Kruis-pijlsignalering,KP,12,R,2.829,028,KPK0001140268,I,,POINT (141345.04549999908 456059.9006000012)
strooksignalering_kenmerk.731,Autosnelwegsignalering,AU,1,R,50.125,059,KPK0001223002,I,,POINT (86011.01850000024 412936.9527999982)
strooksignalering_kenmerk.732,Kruis-pijlsignalering,KP,1,R,50.125,059,KPK0001223003,I,,POINT (86011.01850000024 412936.9527999982)
strooksignalering_kenmerk.733,Autosnelwegsignalering,AU,1234,R,54.60900116,006,KPK0001149583,I,,POINT (147104.35660000145 485904.98600000143)
strooksignalering_kenmerk.734,Kruis-pijlsignalering,KP,1234,R,54.60900116,006,KPK0001149584,I,,POINT (147104.35660000145 485904.98600000143)
strooksignalering_kenmerk.735,Autosnelwegsignalering,AU,123,R,93.28800201,027,KPK0001139121,I,,POINT (141776.10029999912 468260.75030000135)
strooksignalering_kenmerk.736,Autosnelwegsignalering,AU,123,R,95.08399963,027,KPK0001139135,I,,POINT (143119.4026999995 469395.2278999984)
strooksignalering_kenmerk.737,Kruis-pijlsignalering,KP,12,R,18.87400055,027,KPK0001138355,I,,POINT (120338.59930000082 411761.94750000164)
strooksignalering_kenmerk.738,Kruis-pijlsignalering,KP,12,R,28.48600006,027,KPK0001138473,I,,POINT (123292.9899000004 420561.9189000018)
strooksignalering_kenmerk.739,Autosnelwegsignalering,AU,12,R,29.19000053,027,KPK0001138489,I,,POINT (123261.67399999872 421262.28539999947)
strooksignalering_kenmerk.740,Kruis-pijlsignalering,KP,12,R,32.57300186,027,KPK0001138524,I,,POINT (123820.80600000173 424589.47289999947)
strooksignalering_kenmerk.741,Kruis-pijlsignalering,KP,12,R,33.73699951,027,KPK0001138537,I,,POINT (124125.66490000114 425708.8167999983)
strooksignalering_kenmerk.742,Kruis-pijlsignalering,KP,12,R,36.54999924,027,KPK0001138591,I,,POINT (124829.17500000075 428440.7542999983)
strooksignalering_kenmerk.743,Kruis-pijlsignalering,KP,12,R,44.80199814,027,KPK0001138704,I,,POINT (127371.12460000068 436275.1064000018)
strooksignalering_kenmerk.744,Kruis-pijlsignalering,KP,12,R,47.5,027,KPK0001138732,I,,POINT (128437.5848999992 438739.0625)
strooksignalering_kenmerk.745,Autosnelwegsignalering,AU,12,R,49.56999969,027,KPK0001138750,I,,POINT (129594.50169999897 440443.09160000086)
strooksignalering_kenmerk.746,Autosnelwegsignalering,AU,1234,R,54.11500168,006,KPK0001128766,I,,POINT (146663.4063999988 485636.0304000005)
strooksignalering_kenmerk.747,Kruis-pijlsignalering,KP,1234,R,54.11500168,006,KPK0001128767,I,,POINT (146663.4063999988 485636.0304000005)
strooksignalering_kenmerk.748,Kruis-pijlsignalering,KP,1234,R,54.71300125,006,KPK0001128773,I,,POINT (147173.40320000052 485966.97349999845)
strooksignalering_kenmerk.749,Kruis-pijlsignalering,KP,12,R,114.35299683,002,KPK0001124577,I,,POINT (152153.39809999987 413295.66789999977)
strooksignalering_kenmerk.750,Kruis-pijlsignalering,KP,12,R,114.69999695,002,KPK0001124578,I,,POINT (152328.94359999895 412997.78510000184)
strooksignalering_kenmerk.751,Autosnelwegsignalering,AU,123,R,110.10399628,002,KPK0001124581,I,,POINT (149404.65949999914 416500.7681999989)
strooksignalering_kenmerk.752,Autosnelwegsignalering,AU,123,R,110.69999695,002,KPK0001124582,I,,POINT (149754.9395999983 416021.2151999995)
strooksignalering_kenmerk.753,Kruis-pijlsignalering,KP,12,R,111.48799896,002,KPK0001124584,I,,POINT (150270.8647999987 415424.9792000018)
strooksignalering_kenmerk.754,Autosnelwegsignalering,AU,12,R,111.48799896,002,KPK0001124585,I,,POINT (150270.8647999987 415424.9792000018)
strooksignalering_kenmerk.755,Kruis-pijlsignalering,KP,12,R,111.95200348,002,KPK0001124586,I,,POINT (150599.32290000096 415101.59329999983)
strooksignalering_kenmerk.756,Autosnelwegsignalering,AU,12,R,112.27600098,002,KPK0001124588,I,,POINT (150842.71220000088 414884.7446999997)
strooksignalering_kenmerk.757,Kruis-pijlsignalering,KP,12,R,112.27600098,002,KPK0001124589,I,,POINT (150842.71220000088 414884.7446999997)
strooksignalering_kenmerk.758,Kruis-pijlsignalering,KP,12,R,113.79000092,002,KPK0001124592,I,,POINT (151857.7228000015 413777.19409999996)
strooksignalering_kenmerk.759,Autosnelwegsignalering,AU,12,R,113.79000092,002,KPK0001124593,I,,POINT (151857.7228000015 413777.19409999996)
strooksignalering_kenmerk.760,Autosnelwegsignalering,AU,12,R,114.69100189,002,KPK0001124596,I,,POINT (152337.44480000064 413012.62640000135)
strooksignalering_kenmerk.761,Kruis-pijlsignalering,KP,12,R,114.69100189,002,KPK0001124597,I,,POINT (152337.44480000064 413012.62640000135)
strooksignalering_kenmerk.762,Kruis-pijlsignalering,KP,12,R,115.49500275,002,KPK0001124611,I,,POINT (152545.78669999912 412238.7478)
strooksignalering_kenmerk.763,Kruis-pijlsignalering,KP,12,R,116.30000305,002,KPK0001124613,I,,POINT (152439.82019999996 411445.9199000001)
strooksignalering_kenmerk.764,Autosnelwegsignalering,AU,12,R,116.30000305,002,KPK0001124614,I,,POINT (152439.82019999996 411445.9199000001)
strooksignalering_kenmerk.765,Autosnelwegsignalering,AU,12,R,117.11499786,002,KPK0001124615,I,,POINT (152281.4395999983 410647.4792000018)
strooksignalering_kenmerk.766,Kruis-pijlsignalering,KP,1234,R,118.07499695,002,KPK0001124617,I,,POINT (151867.25979999825 409827.06489999965)
strooksignalering_kenmerk.767,Autosnelwegsignalering,AU,1234,R,118.07499695,002,KPK0001124618,I,,POINT (151867.25979999825 409827.06489999965)
strooksignalering_kenmerk.768,Autosnelwegsignalering,AU,1234,R,118.39499664,002,KPK0001124620,I,,POINT (151574.88280000165 409712.25979999825)
strooksignalering_kenmerk.769,Kruis-pijlsignalering,KP,12,R,115.52300262,002,KPK0001124622,I,,POINT (152562.42980000004 412212.93200000003)
strooksignalering_kenmerk.770,Autosnelwegsignalering,AU,12,R,116.28500366,002,KPK0001124624,I,,POINT (152457.45059999824 411460.6283)
strooksignalering_kenmerk.771,Autosnelwegsignalering,AU,12,R,117.27899933,002,KPK0001124625,I,,POINT (152264.23959999904 410484.57550000027)
strooksignalering_kenmerk.772,Kruis-pijlsignalering,KP,12,R,117.27899933,002,KPK0001124626,I,,POINT (152264.23959999904 410484.57550000027)
strooksignalering_kenmerk.773,Kruis-pijlsignalering,KP,12,R,117.66000366,002,KPK0001124628,I,,POINT (152161.94040000066 410118.6574999988)
strooksignalering_kenmerk.774,Kruis-pijlsignalering,KP,12,R,118.07800293,002,KPK0001124629,I,,POINT (151877.5313999988 409808.02910000086)
strooksignalering_kenmerk.775,Autosnelwegsignalering,AU,12,R,118.07800293,002,KPK0001124630,I,,POINT (151877.5313999988 409808.02910000086)
strooksignalering_kenmerk.776,Kruis-pijlsignalering,KP,12,R,118.70600128,002,KPK0001124632,I,,POINT (151276.67130000144 409621.8467999995)
strooksignalering_kenmerk.777,Kruis-pijlsignalering,KP,12345,R,119.20400238,002,KPK0001124638,I,,POINT (150821.23580000177 409416.41380000114)
strooksignalering_kenmerk.778,Autosnelwegsignalering,AU,12345,R,119.20400238,002,KPK0001124639,I,,POINT (150821.23580000177 409416.41380000114)
strooksignalering_kenmerk.779,Kruis-pijlsignalering,KP,12345,R,119.47000122,002,KPK0001124641,I,,POINT (150598.04820000008 409279.18670000136)
strooksignalering_kenmerk.780,Autosnelwegsignalering,AU,12,R,119.19999695,002,KPK0001124642,I,,POINT (150839.29780000076 409404.3214999996)
strooksignalering_kenmerk.781,Kruis-pijlsignalering,KP,12,R,119.19999695,002,KPK0001124643,I,,POINT (150839.29780000076 409404.3214999996)
strooksignalering_kenmerk.782,Autosnelwegsignalering,AU,12345,R,119.47200012,002,KPK0001124645,I,,POINT (150609.8013000004 409256.88069999963)
strooksignalering_kenmerk.783,Kruis-pijlsignalering,KP,12345,R,119.84400177,002,KPK0001124652,I,,POINT (150270.17749999836 409104.4492000006)
strooksignalering_kenmerk.784,Autosnelwegsignalering,AU,12345,R,119.84400177,002,KPK0001124653,I,,POINT (150270.17749999836 409104.4492000006)
strooksignalering_kenmerk.785,Autosnelwegsignalering,AU,123,R,120.45999908,002,KPK0001124654,I,,POINT (149683.40139999986 408903.67440000176)
strooksignalering_kenmerk.786,Autosnelwegsignalering,AU,12345,R,119.83899689,002,KPK0001124656,I,,POINT (150283.74060000107 409083.2868999988)
strooksignalering_kenmerk.787,Kruis-pijlsignalering,KP,12345,R,119.83899689,002,KPK0001124657,I,,POINT (150283.74060000107 409083.2868999988)
strooksignalering_kenmerk.788,Autosnelwegsignalering,AU,123,R,120.46099854,002,KPK0001124658,I,,POINT (149689.82189999893 408887.193500001)
strooksignalering_kenmerk.789,Kruis-pijlsignalering,KP,123,R,120.46099854,002,KPK0001124659,I,,POINT (149689.82189999893 408887.193500001)
strooksignalering_kenmerk.790,Autosnelwegsignalering,AU,123,R,120.91999817,002,KPK0001124663,I,,POINT (149321.1383999996 408623.2344999984)
strooksignalering_kenmerk.791,Kruis-pijlsignalering,KP,123,R,120.90599823,002,KPK0001124664,I,,POINT (149341.81949999928 408621.71400000155)
strooksignalering_kenmerk.792,Autosnelwegsignalering,AU,123,R,120.90599823,002,KPK0001124665,I,,POINT (149341.81949999928 408621.71400000155)
strooksignalering_kenmerk.793,Kruis-pijlsignalering,KP,123,R,121.33000183,002,KPK0001124681,I,,POINT (149148.9963000007 408248.2564000003)
strooksignalering_kenmerk.794,Kruis-pijlsignalering,KP,123,R,121.60099792,002,KPK0001124682,I,,POINT (149128.97190000117 407983.60069999844)
strooksignalering_kenmerk.795,Autosnelwegsignalering,AU,123,R,121.60099792,002,KPK0001124683,I,,POINT (149128.97190000117 407983.60069999844)
