FID,LOC_CODE,GEOMETRIE
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3321,NM026800151,"POLYGON ((186202.47 429711.59, 186202.47 429711.59, 186200.24 429741.26, 186200.24 429741.26, 186145.97 429738.3, 186147.45 429708.25, 186167.6 429709.37, 186177 429706.03, 186186.4 429710.35, 186202.47 429711.59))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3322,NM026800152,"POLYGON ((186837.47 429151.97, 186837.47 429151.97, 186833.75 429154.58, 186833.75 429154.58, 186822.86 429138.63, 186828.45 429135.5, 186835.46 429145.56, 186837.47 429151.97))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3323,NM026800154,"MULTIPOLYGON (((186390.98 429534.04, 186390.98 429534.04, 186380.07 429543.83, 186380.07 429543.83, 186388.9 429555.71, 186364.34 429574.32, 186354.56 429561.65, 186371.08 429538.7, 186373.49 429530.83, 186385.05 429521.53, 186390.98 429534.04)), ((186384.85 429520.72, 186384.85 429520.72, 186384.79 429520.72, 186384.79 429520.72, 186384.73 429520.72, 186384.66 429520.72, 186384.6 429520.72, 186384.53 429520.72, 186384.47 429520.71, 186384.4 429520.71, 186384.34 429520.7, 186384.28 429520.7, 186384.21 429520.69, 186384.15 429520.68, 186384.08 429520.67, 186384.02 429520.65, 186383.96 429520.64, 186383.9 429520.63, 186383.83 429520.61, 186383.77 429520.59, 186383.71 429520.57, 186383.65 429520.56, 186383.58 429520.54, 186383.52 429520.51, 186383.46 429520.49, 186383.4 429520.47, 186383.34 429520.44, 186383.28 429520.42, 186383.22 429520.39, 186383.17 429520.36, 186383.11 429520.33, 186383.05 429520.3, 186382.99 429520.27, 186382.94 429520.24, 186382.88 429520.21, 186382.82 429520.17, 186382.77 429520.14, 186382.72 429520.1, 186382.66 429520.07, 186382.61 429520.03, 186382.56 429519.99, 186382.5 429519.95, 186382.45 429519.91, 186382.4 429519.87, 186382.35 429519.82, 186382.3 429519.78, 186382.26 429519.73, 186382.21 429519.69, 186382.16 429519.64, 186382.12 429519.6, 186382.07 429519.55, 186382.03 429519.5, 186381.98 429519.45, 186381.94 429519.4, 186381.9 429519.35, 186381.86 429519.3, 186381.82 429519.24, 186381.78 429519.19, 186381.74 429519.14, 186381.7 429519.08, 186381.67 429519.03, 186381.63 429518.97, 186381.6 429518.91, 186381.56 429518.86, 186381.53 429518.8, 186381.5 429518.74, 186381.47 429518.68, 186381.44 429518.62, 186381.41 429518.56, 186381.38 429518.5, 186381.35 429518.44, 186381.33 429518.38, 186381.3 429518.32, 186381.28 429518.25, 186381.26 429518.19, 186381.24 429518.13, 186381.22 429518.06, 186381.2 429518, 186381.18 429517.93, 186381.16 429517.87, 186381.14 429517.8, 186381.13 429517.74, 186381.12 429517.67, 186381.1 429517.61, 186381.09 429517.54, 186381.08 429517.47, 186381.07 429517.41, 186381.06 429517.34, 186381.05 429517.27, 186381.05 429517.21, 186381.04 429517.14, 186381.04 429517.07, 186381.04 429517.01, 186381.03 429516.94, 186381.03 429516.87, 186381.03 429516.81, 186381.04 429516.74, 186381.04 429516.67, 186381.04 429516.6, 186381.05 429516.54, 186381.05 429516.47, 186381.06 429516.4, 186381.07 429516.34, 186381.08 429516.27, 186381.09 429516.2, 186381.1 429516.14, 186381.12 429516.07, 186381.13 429516.01, 186381.14 429515.94, 186381.16 429515.88, 186381.18 429515.81, 186381.2 429515.75, 186381.22 429515.68, 186381.24 429515.62, 186381.26 429515.56, 186381.28 429515.49, 186381.3 429515.43, 186381.33 429515.37, 186381.35 429515.31, 186381.38 429515.24, 186381.41 429515.18, 186381.44 429515.12, 186381.47 429515.06, 186381.5 429515.01, 186381.53 429514.95, 186381.56 429514.89, 186381.6 429514.83, 186381.63 429514.77, 186381.67 429514.72, 186381.7 429514.66, 186381.74 429514.61, 186381.78 429514.55, 186381.82 429514.5, 186381.86 429514.45, 186381.9 429514.4, 186381.94 429514.35, 186381.98 429514.3, 186382.03 429514.25, 186382.07 429514.2, 186382.12 429514.15, 186382.16 429514.1, 186382.21 429514.06, 186382.26 429514.01, 186382.3 429513.97, 186382.35 429513.92, 186382.4 429513.88, 186382.45 429513.84, 186382.5 429513.8, 186382.56 429513.76, 186382.61 429513.72, 186382.66 429513.68, 186382.72 429513.64, 186382.77 429513.61, 186382.82 429513.57, 186382.88 429513.54, 186382.94 429513.5, 186382.99 429513.47, 186383.05 429513.44, 186383.11 429513.41, 186383.17 429513.38, 186383.22 429513.35, 186383.28 429513.33, 186383.34 429513.3, 186383.4 429513.28, 186383.46 429513.25, 186383.52 429513.23, 186383.58 429513.21, 186383.65 429513.19, 186383.71 429513.17, 186383.77 429513.15, 186383.83 429513.14, 186383.9 429513.12, 186383.96 429513.11, 186384.02 429513.09, 186384.08 429513.08, 186384.15 429513.07, 186384.21 429513.06, 186384.28 429513.05, 186384.34 429513.04, 186384.4 429513.04, 186384.47 429513.03, 186384.53 429513.03, 186384.6 429513.02, 186384.66 429513.02, 186384.73 429513.02, 186384.79 429513.02, 186384.85 429513.02, 186384.92 429513.03, 186384.98 429513.03, 186385.05 429513.04, 186385.11 429513.04, 186385.18 429513.05, 186385.24 429513.06, 186385.3 429513.07, 186385.37 429513.08, 186385.43 429513.09, 186385.49 429513.11, 186385.56 429513.12, 186385.62 429513.14, 186385.68 429513.15, 186385.74 429513.17, 186385.8 429513.19, 186385.87 429513.21, 186385.93 429513.23, 186385.99 429513.25, 186386.05 429513.28, 186386.11 429513.3, 186386.17 429513.33, 186386.23 429513.35, 186386.29 429513.38, 186386.34 429513.41, 186386.4 429513.44, 186386.46 429513.47, 186386.51 429513.5, 186386.57 429513.54, 186386.63 429513.57, 186386.68 429513.61, 186386.74 429513.64, 186386.79 429513.68, 186386.84 429513.72, 186386.89 429513.76, 186386.95 429513.8, 186387 429513.84, 186387.05 429513.88, 186387.1 429513.92, 186387.15 429513.97, 186387.2 429514.01, 186387.24 429514.06, 186387.29 429514.1, 186387.34 429514.15, 186387.38 429514.2, 186387.42 429514.25, 186387.47 429514.3, 186387.51 429514.35, 186387.55 429514.4, 186387.59 429514.45, 186387.63 429514.5, 186387.67 429514.55, 186387.71 429514.61, 186387.75 429514.66, 186387.79 429514.72, 186387.82 429514.77, 186387.86 429514.83, 186387.89 429514.89, 186387.92 429514.95, 186387.95 429515.01, 186387.98 429515.06, 186388.01 429515.12, 186388.04 429515.18, 186388.07 429515.24, 186388.1 429515.31, 186388.12 429515.37, 186388.15 429515.43, 186388.17 429515.49, 186388.19 429515.56, 186388.22 429515.62, 186388.24 429515.68, 186388.26 429515.75, 186388.27 429515.81, 186388.29 429515.88, 186388.31 429515.94, 186388.32 429516.01, 186388.34 429516.07, 186388.35 429516.14, 186388.36 429516.2, 186388.37 429516.27, 186388.38 429516.34, 186388.39 429516.4, 186388.4 429516.47, 186388.4 429516.54, 186388.41 429516.6, 186388.41 429516.67, 186388.41 429516.74, 186388.42 429516.81, 186388.42 429516.87, 186388.42 429516.94, 186388.41 429517.01, 186388.41 429517.07, 186388.41 429517.14, 186388.4 429517.21, 186388.4 429517.27, 186388.39 429517.34, 186388.38 429517.41, 186388.37 429517.47, 186388.36 429517.54, 186388.35 429517.61, 186388.34 429517.67, 186388.32 429517.74, 186388.31 429517.8, 186388.29 429517.87, 186388.27 429517.93, 186388.26 429518, 186388.24 429518.06, 186388.22 429518.13, 186388.19 429518.19, 186388.17 429518.25, 186388.15 429518.32, 186388.12 429518.38, 186388.1 429518.44, 186388.07 429518.5, 186388.04 429518.56, 186388.01 429518.62, 186387.98 429518.68, 186387.95 429518.74, 186387.92 429518.8, 186387.89 429518.86, 186387.86 429518.91, 186387.82 429518.97, 186387.79 429519.03, 186387.75 429519.08, 186387.71 429519.14, 186387.67 429519.19, 186387.63 429519.24, 186387.59 429519.3, 186387.55 429519.35, 186387.51 429519.4, 186387.47 429519.45, 186387.42 429519.5, 186387.38 429519.55, 186387.34 429519.6, 186387.29 429519.64, 186387.24 429519.69, 186387.2 429519.73, 186387.15 429519.78, 186387.1 429519.82, 186387.05 429519.87, 186387 429519.91, 186386.95 429519.95, 186386.89 429519.99, 186386.84 429520.03, 186386.79 429520.07, 186386.74 429520.1, 186386.68 429520.14, 186386.63 429520.17, 186386.57 429520.21, 186386.51 429520.24, 186386.46 429520.27, 186386.4 429520.3, 186386.34 429520.33, 186386.29 429520.36, 186386.23 429520.39, 186386.17 429520.42, 186386.11 429520.44, 186386.05 429520.47, 186385.99 429520.49, 186385.93 429520.51, 186385.87 429520.54, 186385.8 429520.56, 186385.74 429520.57, 186385.68 429520.59, 186385.62 429520.61, 186385.56 429520.63, 186385.49 429520.64, 186385.43 429520.65, 186385.37 429520.67, 186385.3 429520.68, 186385.24 429520.69, 186385.18 429520.7, 186385.11 429520.7, 186385.05 429520.71, 186384.98 429520.71, 186384.92 429520.72, 186384.85 429520.72)), ((186352.79 429539.95, 186352.79 429539.95, 186352.79 429540.05, 186352.79 429540.05, 186352.79 429540.14, 186352.79 429540.24, 186352.79 429540.33, 186352.78 429540.43, 186352.78 429540.52, 186352.77 429540.62, 186352.76 429540.71, 186352.75 429540.81, 186352.73 429540.9, 186352.72 429540.99, 186352.7 429541.09, 186352.68 429541.18, 186352.66 429541.28, 186352.64 429541.37, 186352.61 429541.46, 186352.59 429541.55, 186352.56 429541.65, 186352.53 429541.74, 186352.5 429541.83, 186352.47 429541.92, 186352.43 429542.01, 186352.4 429542.1, 186352.36 429542.19, 186352.32 429542.27, 186352.28 429542.36, 186352.23 429542.45, 186352.19 429542.53, 186352.14 429542.62, 186352.1 429542.7, 186352.05 429542.79, 186351.99 429542.87, 186351.94 429542.95, 186351.89 429543.03, 186351.83 429543.11, 186351.78 429543.19, 186351.72 429543.27, 186351.66 429543.35, 186351.59 429543.43, 186351.53 429543.5, 186351.47 429543.58, 186351.4 429543.65, 186351.33 429543.72, 186351.27 429543.79, 186351.2 429543.86, 186351.12 429543.93, 186351.05 429544, 186350.98 429544.07, 186350.9 429544.13, 186350.83 429544.2, 186350.75 429544.26, 186350.67 429544.32, 186350.59 429544.38, 186350.51 429544.44, 186350.43 429544.5, 186350.34 429544.56, 186350.26 429544.61, 186350.17 429544.66, 186350.09 429544.72, 186350 429544.77, 186349.91 429544.82, 186349.82 429544.87, 186349.73 429544.91, 186349.64 429544.96, 186349.55 429545, 186349.46 429545.05, 186349.36 429545.09, 186349.27 429545.13, 186349.17 429545.16, 186349.08 429545.2, 186348.98 429545.24, 186348.88 429545.27, 186348.79 429545.3, 186348.69 429545.33, 186348.59 429545.36, 186348.49 429545.39, 186348.39 429545.41, 186348.29 429545.44, 186348.19 429545.46, 186348.09 429545.48, 186347.99 429545.5, 186347.88 429545.51, 186347.78 429545.53, 186347.68 429545.54, 186347.58 429545.56, 186347.47 429545.57, 186347.37 429545.58, 186347.27 429545.58, 186347.16 429545.59, 186347.06 429545.59, 186346.96 429545.6, 186346.85 429545.6, 186346.75 429545.6, 186346.65 429545.59, 186346.54 429545.59, 186346.44 429545.58, 186346.34 429545.58, 186346.23 429545.57, 186346.13 429545.56, 186346.03 429545.54, 186345.92 429545.53, 186345.82 429545.51, 186345.72 429545.5, 186345.62 429545.48, 186345.52 429545.46, 186345.42 429545.44, 186345.32 429545.41, 186345.22 429545.39, 186345.12 429545.36, 186345.02 429545.33, 186344.92 429545.3, 186344.82 429545.27, 186344.72 429545.24, 186344.63 429545.2, 186344.53 429545.16, 186344.44 429545.13, 186344.34 429545.09, 186344.25 429545.05, 186344.16 429545, 186344.07 429544.96, 186343.97 429544.91, 186343.88 429544.87, 186343.79 429544.82, 186343.71 429544.77, 186343.62 429544.72, 186343.53 429544.66, 186343.45 429544.61, 186343.36 429544.56, 186343.28 429544.5, 186343.2 429544.44, 186343.12 429544.38, 186343.04 429544.32, 186342.96 429544.26, 186342.88 429544.2, 186342.8 429544.13, 186342.73 429544.07, 186342.65 429544, 186342.58 429543.93, 186342.51 429543.86, 186342.44 429543.79, 186342.37 429543.72, 186342.3 429543.65, 186342.24 429543.58, 186342.17 429543.5, 186342.11 429543.43, 186342.05 429543.35, 186341.99 429543.27, 186341.93 429543.19, 186341.87 429543.11, 186341.82 429543.03, 186341.76 429542.95, 186341.71 429542.87, 186341.66 429542.79, 186341.61 429542.7, 186341.56 429542.62, 186341.52 429542.53, 186341.47 429542.45, 186341.43 429542.36, 186341.39 429542.27, 186341.35 429542.19, 186341.31 429542.1, 186341.27 429542.01, 186341.24 429541.92, 186341.21 429541.83, 186341.17 429541.74, 186341.15 429541.65, 186341.12 429541.55, 186341.09 429541.46, 186341.07 429541.37, 186341.04 429541.28, 186341.02 429541.18, 186341.01 429541.09, 186340.99 429540.99, 186340.97 429540.9, 186340.96 429540.81, 186340.95 429540.71, 186340.94 429540.62, 186340.93 429540.52, 186340.92 429540.43, 186340.92 429540.33, 186340.92 429540.24, 186340.92 429540.14, 186340.92 429540.05, 186340.92 429539.95, 186340.92 429539.86, 186340.93 429539.76, 186340.94 429539.67, 186340.95 429539.57, 186340.96 429539.48, 186340.97 429539.38, 186340.99 429539.29, 186341.01 429539.19, 186341.02 429539.1, 186341.04 429539.01, 186341.07 429538.91, 186341.09 429538.82, 186341.12 429538.73, 186341.15 429538.64, 186341.17 429538.55, 186341.21 429538.46, 186341.24 429538.37, 186341.27 429538.28, 186341.31 429538.19, 186341.35 429538.1, 186341.39 429538.01, 186341.43 429537.92, 186341.47 429537.84, 186341.52 429537.75, 186341.56 429537.66, 186341.61 429537.58, 186341.66 429537.5, 186341.71 429537.41, 186341.76 429537.33, 186341.82 429537.25, 186341.87 429537.17, 186341.93 429537.09, 186341.99 429537.01, 186342.05 429536.93, 186342.11 429536.86, 186342.17 429536.78, 186342.24 429536.71, 186342.3 429536.63, 186342.37 429536.56, 186342.44 429536.49, 186342.51 429536.42, 186342.58 429536.35, 186342.65 429536.28, 186342.73 429536.22, 186342.8 429536.15, 186342.88 429536.09, 186342.96 429536.02, 186343.04 429535.96, 186343.12 429535.9, 186343.2 429535.84, 186343.28 429535.78, 186343.36 429535.73, 186343.45 429535.67, 186343.53 429535.62, 186343.62 429535.57, 186343.71 429535.51, 186343.79 429535.46, 186343.88 429535.42, 186343.97 429535.37, 186344.07 429535.32, 186344.16 429535.28, 186344.25 429535.24, 186344.34 429535.2, 186344.44 429535.16, 186344.53 429535.12, 186344.63 429535.08, 186344.72 429535.05, 186344.82 429535.01, 186344.92 429534.98, 186345.02 429534.95, 186345.12 429534.92, 186345.22 429534.9, 186345.32 429534.87, 186345.42 429534.85, 186345.52 429534.83, 186345.62 429534.8, 186345.72 429534.79, 186345.82 429534.77, 186345.92 429534.75, 186346.03 429534.74, 186346.13 429534.73, 186346.23 429534.72, 186346.34 429534.71, 186346.44 429534.7, 186346.54 429534.69, 186346.65 429534.69, 186346.75 429534.69, 186346.85 429534.69, 186346.96 429534.69, 186347.06 429534.69, 186347.16 429534.69, 186347.27 429534.7, 186347.37 429534.71, 186347.47 429534.72, 186347.58 429534.73, 186347.68 429534.74, 186347.78 429534.75, 186347.88 429534.77, 186347.99 429534.79, 186348.09 429534.8, 186348.19 429534.83, 186348.29 429534.85, 186348.39 429534.87, 186348.49 429534.9, 186348.59 429534.92, 186348.69 429534.95, 186348.79 429534.98, 186348.88 429535.01, 186348.98 429535.05, 186349.08 429535.08, 186349.17 429535.12, 186349.27 429535.16, 186349.36 429535.2, 186349.46 429535.24, 186349.55 429535.28, 186349.64 429535.32, 186349.73 429535.37, 186349.82 429535.42, 186349.91 429535.46, 186350 429535.51, 186350.09 429535.57, 186350.17 429535.62, 186350.26 429535.67, 186350.34 429535.73, 186350.43 429535.78, 186350.51 429535.84, 186350.59 429535.9, 186350.67 429535.96, 186350.75 429536.02, 186350.83 429536.09, 186350.9 429536.15, 186350.98 429536.22, 186351.05 429536.28, 186351.12 429536.35, 186351.2 429536.42, 186351.27 429536.49, 186351.33 429536.56, 186351.4 429536.63, 186351.47 429536.71, 186351.53 429536.78, 186351.59 429536.86, 186351.66 429536.93, 186351.72 429537.01, 186351.78 429537.09, 186351.83 429537.17, 186351.89 429537.25, 186351.94 429537.33, 186351.99 429537.41, 186352.05 429537.5, 186352.1 429537.58, 186352.14 429537.66, 186352.19 429537.75, 186352.23 429537.84, 186352.28 429537.92, 186352.32 429538.01, 186352.36 429538.1, 186352.4 429538.19, 186352.43 429538.28, 186352.47 429538.37, 186352.5 429538.46, 186352.53 429538.55, 186352.56 429538.64, 186352.59 429538.73, 186352.61 429538.82, 186352.64 429538.91, 186352.66 429539.01, 186352.68 429539.1, 186352.7 429539.19, 186352.72 429539.29, 186352.73 429539.38, 186352.75 429539.48, 186352.76 429539.57, 186352.77 429539.67, 186352.78 429539.76, 186352.78 429539.86, 186352.79 429539.95)))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3324,NM026800155,"POLYGON ((186889.17 429094.96, 186889.17 429094.96, 186891.32 429093.4, 186891.32 429093.4, 186941.96 429058.8, 186966.59 429095.35, 186969.33 429099.26, 186982.03 429089.69, 186988.68 429099.07, 186974.8 429108.06, 186920.84 429150.1, 186914.39 429139.73, 186916.54 429138.37, 186912.43 429133.09, 186888.97 429099.07, 186889.17 429094.96))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3325,NM026800156,"POLYGON ((184841.78 426869.31, 184841.78 426869.31, 184846.95 426862.31, 184846.95 426862.31, 184866.12 426872.47, 184857.3 426885.21, 184859.31 426894.8, 184841.97 426887.61, 184841.78 426869.31))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3326,NM026800157,"POLYGON ((188087.52 427913.72, 188087.52 427913.72, 188107.14 427928.72, 188107.14 427928.72, 188099.95 427938.49, 188080.24 427923.57, 188087.52 427913.72))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3327,NM026800158,"POLYGON ((187033.54 429052.34, 187033.54 429052.34, 187031.61 429050.41, 187031.61 429050.41, 186999.69 429016.07, 187020.48 429001.56, 187045.15 429029.13, 187033.54 429052.34))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3328,NM026800159,"POLYGON ((188009.98 428490.42, 188009.98 428490.42, 188007.08 428489.12, 188007.08 428489.12, 188009.23 428483.36, 188012.38 428484.51, 188009.98 428490.42))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3329,NM026800160,"POLYGON ((183524.32 426908.44, 183524.32 426908.44, 183555.01 426932.89, 183555.01 426932.89, 183523.63 426976.27, 183495.02 426953.08, 183524.32 426908.44))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_332a,NM026800161,"POLYGON ((185410.2 429672.43, 185410.2 429672.43, 185405.63 429675.48, 185405.63 429675.48, 185223.86 429750.11, 185186.29 429655.67, 185183.75 429646.53, 185185.28 429619.12, 185348.77 429544.48, 185357.4 429542.45, 185364.51 429540.93, 185370.6 429539.91, 185376.19 429540.42, 185387.36 429547.53, 185383.8 429591.7, 185428.99 429591.7, 185419.34 429663.29, 185418.84 429665.83, 185415.79 429668.37, 185410.2 429672.43))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_332b,NM026800162,"POLYGON ((187734.99 426757.05, 187734.99 426757.05, 187743.41 426753.69, 187743.41 426753.69, 187740.88 426936.27, 187508.66 426965.72, 187501.92 426964.04, 187499.4 426963.2, 187492.67 426946.37, 187480.05 426757.9, 187464.9 426735.18, 187457.33 426590.46, 187566.71 426592.14, 187569.24 426474.34, 187604.58 426477.71, 187677.78 426474.34, 187750.98 426466.77, 187750.14 426550.91, 187750.98 426573.63, 187742.57 426598.87, 187745.09 426704.05, 187743.41 426714.14, 187729.94 426726.76, 187726.58 426738.54, 187726.58 426750.32, 187731.63 426754.53, 187734.99 426757.05))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_332c,NM026800163,"POLYGON ((187488.89 426964.78, 187488.89 426964.78, 187485.77 426962.97, 187485.77 426962.97, 187483.7 426959.85, 187474.87 426937.27, 187465.79 426916.5, 187459.82 426904.3, 187463.19 426901.97, 187463.45 426901.97, 187479.54 426901.45, 187491.48 426900.67, 187496.16 426902.49, 187500.31 426901.97, 187530.42 426897.55, 187538.21 426958.04, 187493.56 426964.78, 187488.89 426964.78))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_332d,NM026800164,"POLYGON ((185434.52 429112.17, 185434.52 429112.17, 185467.1 429146.01, 185467.1 429146.01, 185432.01 429196.89, 185407.95 429163.3, 185389.4 429136.99, 185434.52 429112.17))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_332e,NM026800165,"POLYGON ((186302.5 432612.6, 186302.5 432612.6, 186284.66 432615.5, 186284.66 432615.5, 186275.13 432608.45, 186293.37 432568.64, 186310.38 432524.26, 186321.99 432496.89, 186335.67 432468.27, 186350.6 432476.57, 186339.41 432501.87, 186336.92 432504.77, 186332.36 432510.16, 186327.79 432518.04, 186323.65 432527.58, 186321.99 432529.65, 186320.74 432536.29, 186320.74 432542.09, 186319.92 432545.83, 186315.77 432555.36, 186304.99 432578.17, 186301.67 432587.71, 186299.59 432593.52, 186300.01 432598.91, 186300.42 432607.2, 186302.5 432612.6))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_332f,NM026800166,"POLYGON ((184704.14 427999.36, 184704.14 427999.36, 184665.18 428042.76, 184665.18 428042.76, 184656.84 428043.6, 184625.67 428014.66, 184565.29 427970.98, 184599.24 427928.4, 184639.86 427958.18, 184626.23 427971.53, 184645.71 427989.34, 184665.18 428008.26, 184659.62 428012.43, 184669.08 428021.62, 184689.11 428000.19, 184681.04 427990.17, 184688 427984.89, 184704.14 427999.36))"
