OBJECTID,PUIC,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,AZIMUT,REF_OVERWEG_PUIC,REF_OVERWEG_NAAM,TYPE_ANDREASKRUIS,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,X,Y,LATITUDE,LONGITUDE,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT
1002,b158fb85-fd34-4c6c-8080-a03fd3a78bf7,60,Bestaand,,,,18f152df-2d94-44d6-8c27-47db8624fde7,40.3,Meervoudig spoor,Hdr-Zd,Den Helder - Zaandam ,074,,74,074__,Heerhugowaard - Alkmaar,40.347424,"40,347424",6.306956,"6,306956",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,112685.51,517458.266,52.64297369,4.76202959,Alkmaar - Heerhugowaard,AMR-HWD,Vrije baan
1003,d34bee1b-25f1-4cd1-a7a8-de90cacd0d60,,Onbekend,0,,,58ae607f-c93a-41d2-9d61-3667f5f40b82,28.8,Meervoudig spoor,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.682798,"28,682798",-30.316421,"-30,316421",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,210946.19,463028.583,52.1525954,6.20468678,Zutphen,ZP,PPLG
1004,66a7a7d5-c6ef-46e1-b55c-604fc91bce57,,Onbekend,0,,,cf58d685-1cf0-4994-9b56-e84422f3a33b,14.0,Enkel spoor,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,14.085896,"14,085896",6.121238,"6,121238",Derden - Overig - STAR,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,254995.313,568932.025,53.09787844,6.8801103,Veendam,VDM,NCBG
1005,c7a1a08b-e5d3-463f-af31-6b99b0fab8b4,60,Bestaand,,,,cf58d685-1cf0-4994-9b56-e84422f3a33b,14.0,Enkel spoor,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,14.086868,"14,086868",3.730009,"3,730009",Derden - Overig - STAR,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,254993.402,568933.753,53.09789432,6.88008231,Veendam,VDM,NCBG
1006,4f5bd4a4-9f8b-427a-9ccd-8ae3d05348a8,60,Bestaand,,,,cf58d685-1cf0-4994-9b56-e84422f3a33b,14.0,Enkel spoor,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,14.076084,"14,076084",-4.239152,"-4,239152",Derden - Overig - STAR,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,254982.239,568926.527,53.09783148,6.87991348,Veendam,VDM,NCBG
1007,ec6eeb43-ae7d-4d8e-98ff-16dda4b2c642,,Onbekend,0,,,1c52278f-128c-4263-91b1-45c72e2eff04,25.1B,Meervoudig spoor,Asd-Zp,Amsterdam Centraal - Zutphen ,087,,87,087__,Weesp Aansl. - Hilversum,25.110534,"25,110534",-52.786902,"-52,786902",Derden - Overig - Railpro Crailoo,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,140040.497,474060.211,52.25437745,5.16811937,Crailoo Bovenbouwwerkplaats,CRS,NCBG
1008,ce2555fb-00e3-4f4f-80b7-5b3540310bce,60,Bestaand,,,,1c52278f-128c-4263-91b1-45c72e2eff04,25.1B,Enkel spoor,Asd-Zp,Amsterdam Centraal - Zutphen ,087,,87,087__,Weesp Aansl. - Hilversum,25.109345,"25,109345",-53.112065,"-53,112065",Derden - Overig - Railpro Crailoo,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,140040.546,474061.434,52.25438845,5.16812003,Crailoo Bovenbouwwerkplaats,CRS,NCBG
1009,c3dfbe02-7cdb-4927-bbe4-15ea70a8365e,60,Bestaand,,,,036b7d09-16cb-4f5d-87e2-7b90e532b767,101.8,Enkel spoor,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,805,a,805,805_a,Dordrecht Zeehaventerrein,101.815941,"101,815941",4.074321,"4,074321",ProRail,Randstad Zuid,RZ,BAAN,Dordrecht,140,Dordrecht,5,103635.05,423512.093,51.79788618,4.6425727,Dordrecht Zeehaventerrein,DDRZ,NCBG
1010,27b3cda9-406c-4a0b-b250-fbdce38c785c,,Onbekend,0,,,b91343c9-4708-4b48-96c9-dc889cea33b2,150.2,Enkel spoor,Hrp-Hrtl,Amsterdam Houtrakpolder - Havenbedrijf Rietlanden ,490,d,490,490_d,Amsterdam Houtrakpolder (gebied),150.301687,"150,301687",2.589394,"2,589394",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,114909.034,491051.319,52.40582531,4.7980549,Amsterdam Houtrakpolder,HRP,NCBG
1011,7d3708c0-cf42-4726-9dde-f87bb7f4235a,60,Bestaand,,,,7bb9b0c1-4fda-4e6f-bc62-9f7e98feb36a,14.1,Meervoudig spoor,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,14.142544,"14,142544",5.498263,"5,498263",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,197812.017,382873.41,51.43333933,6.00286473,Horst = Sevenum - Griendtsveen Overloopw.,HRT-GRVN,Vrije baan
1012,a04e98a8-ea0f-4c79-bdd0-be6d6e7f3627,60,Bestaand,0,,,19da4928-7dd8-4bc1-8e57-d4d9fb2ecb76,42.7,Enkel spoor,Bd-Rtd,Breda - Rotterdam Centraal ,664,b,664,664_b,Rotterdam Lombardijen,42.650084,"42,650084",-52.449592,"-52,449592",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,95813.965,433082.27,51.88312378,4.52756367,Rotterdam Lombardijen,RLB,NCBG
1013,1b861e3f-8596-46f6-b058-c549edc44f11,60,Bestaand,,,,a8f51e0c-68c9-4602-bedf-9492151f1728,24.5,Enkel spoor,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,211,,211,211__,Barneveld Noord - Ede=Wageningen,24.527387,"24,527387",-3.255892,"-3,255892",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,172807.116,453179.289,52.06661717,5.64689632,Lunteren - Ede = Wageningen,LTN-ED,Vrije baan
1014,cb0e064f-149b-46a3-8bc4-91845b048e83,60,Bestaand,,,,2e1195d3-8199-42f8-946f-fb7e8e7844a4,4.8,Enkel spoor,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,4.839058,"4,839058",-3.578717,"-3,578717",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,214242.358,463215.847,52.15393466,6.25287773,Vorden - Zutphen,VD-ZP,Vrije baan
1015,f7bc9ef9-cb1c-463b-b1d0-4cac28f9240e,60,Bestaand,0,,,6e49ab4b-5224-459c-9da0-e57999ff8279,119.2,Enkel spoor,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,817,a,817,817_a,Vlissingen Sloehaven,119.234702,"119,234702",-3.634785,"-3,634785",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,37673.303,384846.569,51.44049802,3.69960999,Sloehaven Emplacement,SLOE_523-524,NCBG
1016,861a5bd2-ba2a-4d86-823c-4a979620b6ae,60,Bestaand,,,,706e0dbc-1ccc-4fdc-a550-e9321cc1b3d3,101.1,Enkel spoor,Erp-Erpelbw,"Rotterdam, Emplacement Europoort - Europoort Elbeweg ",474,a,474,474_a,Rotterdam Europoort 1,101.081867,"101,081867",38.93578,"38,935780",Derden - Overig - Havenbedrijf Rotterdam,Randstad Zuid,RZ,BAAN,n.v.t.,,n.v.t.,,68830.644,439736.255,51.93939862,4.13405701,"Rotterdam, Emplacement Europoort",ERP,NCBG
1017,d6dd4222-fe4f-41b1-8392-a6e351100b4e,,Onbekend,0,,,627cf752-5f5e-4eb2-a22b-eac267894960,16.5,Enkel spoor,Dr-Apd,Dieren - Apeldoorn ,209,,209,209__,Dieren - Apeldoorn,16.545046,"16,545046",-6.678321,"-6,678321",Derden - Overig - VSM Apeldoorn- Dieren,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,195712.486,464390.251,52.16616667,5.9822696,,,
1018,9b5c9858-ea0f-42d5-b074-011e7548193e,,Onbekend,0,,,627cf752-5f5e-4eb2-a22b-eac267894960,16.5,Enkel spoor,Dr-Apd,Dieren - Apeldoorn ,209,,209,209__,Dieren - Apeldoorn,16.547905,"16,547905",4.106444,"4,106444",Derden - Overig - VSM Apeldoorn- Dieren,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,195723.059,464393.812,52.1661979,5.98242456,,,
1019,48322a0f-4871-4298-ab16-b0f07433d4d5,,Onbekend,0,,,7abf1d0f-729d-45e4-a054-96e2dda88c76,21.9,Meervoudig spoor,Asd-Zp,Amsterdam Centraal - Zutphen ,087,,87,087__,Weesp Aansl. - Hilversum,21.918572,"21,918572",20.774124,"20,774124",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,139243.253,477161.452,52.28222807,5.15629908,Naarden = Bussum,NDB,PPLG
1020,98be0a6b-ea71-4df7-86db-985d255164cc,60,Bestaand,,,,7abf1d0f-729d-45e4-a054-96e2dda88c76,21.9,Meervoudig spoor,Asd-Zp,Amsterdam Centraal - Zutphen ,087,,87,087__,Weesp Aansl. - Hilversum,21.912154,"21,912154",0.639034,"0,639034",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,139261.794,477171.607,52.28231987,5.15657032,Naarden = Bussum,NDB,PPLG
1021,4f326158-a434-4fd6-8d77-8fc52b99d377,60,Bestaand,,,,7abf1d0f-729d-45e4-a054-96e2dda88c76,21.9,Meervoudig spoor,Asd-Zp,Amsterdam Centraal - Zutphen ,087,,87,087__,Weesp Aansl. - Hilversum,21.909631,"21,909631",-10.582988,"-10,582988",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,139272.329,477176.228,52.2823617,5.15672448,Naarden = Bussum,NDB,PPLG
1022,3bd888cb-bdc8-47cb-a2f9-b86ec0ba3e2d,60,Bestaand,,,,5294bb33-29bf-4bbf-80fb-a4602c0b623e,63.8,Meervoudig spoor,Ah-Zl,Arnhem - Zwolle ,018,,18,018__,Deventer - Zwolle,63.898745,"63,898745",5.489358,"5,489358",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,206093.028,493580.749,52.42764064,6.13840661,Zwolle - Olst,ZL-OST,Vrije baan
1023,c8645ba3-df36-4ffc-8840-18faf94ab7b3,,Onbekend,0,,,fbe7ace0-42f7-4bc4-88b6-5bf60e669538,905.3,Enkel spoor,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.387339,"905,387339",2.094493,"2,094493",Derden - Overig - NS Onderhoud & Service (vastgesteld op 03-04-2018),Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,125319.02,485062.563,52.35266423,4.95155658,Watergraafsmeer,WGM,NCBG
1024,a04c4c08-0551-4c61-aff0-ea13673a5885,60,Bestaand,,,,e8aa0ece-2244-410a-83fc-7fb75b0805b4,18.8,Meervoudig spoor,Tb-Vga,Tilburg - Vught Aansluiting ,515,a,515,515_a,Vught Aansl.,18.88581,"18,885810",-7.125991,"-7,125991",ProRail,Zuid,Z,BAAN,Betuwe,320,Den Bosch,21,148300.566,407997.302,51.66075414,5.29037591,Vught Aansl.,VGA,PPLG
1025,7e9705d7-a600-4677-8d45-2907593a0ac8,60,Bestaand,,,,e8aa0ece-2244-410a-83fc-7fb75b0805b4,18.8,Meervoudig spoor,Tb-Vga,Tilburg - Vught Aansluiting ,515,a,515,515_a,Vught Aansl.,18.882298,"18,882298",5.965972,"5,965972",ProRail,Zuid,Z,BAAN,Betuwe,320,Den Bosch,21,148311.975,407989.973,51.6606884,5.29054095,Vught Aansl.,VGA,PPLG
1026,a0daefe8-9e26-4eef-9176-818b71f39d40,60,Bestaand,,,,e8aa0ece-2244-410a-83fc-7fb75b0805b4,18.8,Meervoudig spoor,Tb-Vga,Tilburg - Vught Aansluiting ,515,a,515,515_a,Vught Aansl.,18.89561,"18,895610",6.254193,"6,254193",ProRail,Zuid,Z,BAAN,Betuwe,320,Den Bosch,21,148316.237,408002.94,51.66080501,5.29060229,Vught Aansl.,VGA,PPLG
1027,0d09e5e2-fa5d-4a7e-807d-bfd746f7f398,60,Bestaand,,,,12584fbd-8c71-4b2d-bb74-be412ec271d4,41.0,Meervoudig spoor,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,41.075236,"41,075236",-5.224247,"-5,224247",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,171545.016,386407.51,51.46648878,5.62530032,Eindhoven - Helmond,EHV-HM,Vrije baan
1028,b8c88967-c45d-46a5-9af8-7daa4ace8759,60,Bestaand,,,,12584fbd-8c71-4b2d-bb74-be412ec271d4,41.0,Meervoudig spoor,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,41.084894,"41,084894",5.443966,"5,443966",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,171532.102,386413.846,51.46654611,5.62511477,Eindhoven - Helmond,EHV-HM,Vrije baan
1029,fcfc9c82-613e-4567-b8df-c2d652d95625,60,Bestaand,,,,8cf1bfaa-4bcb-47b4-ad69-f60f1e592f82,10.2,Meervoudig spoor,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,10.265792,"10,265792",5.446032,"5,446032",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,99651.045,397720.179,51.56569297,4.58892172,Roosendaal - Breda,RSD-BD,Vrije baan
1030,16845754-6470-4478-82a4-0a41da3f9bca,60,Bestaand,,,,8cf1bfaa-4bcb-47b4-ad69-f60f1e592f82,10.2,Meervoudig spoor,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,10.264226,"10,264226",-7.060731,"-7,060731",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,99646.323,397731.867,51.56579756,4.58885177,Roosendaal - Breda,RSD-BD,Vrije baan
1031,bdfcd1bf-7fca-4b02-8e3a-af6e645f317b,60,Bestaand,,,,e0c77b92-9fdd-4dd8-bf92-3938b79a6d0d,29.4,Meervoudig spoor,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,29.411291,"29,411291",8.352473,"8,352473",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,230527.638,537197.319,52.81674234,6.50753707,VAM Aansl. - Beilen,VAMA-BL,Vrije baan
1032,433622e5-570e-4d38-af86-16e72dfc5beb,60,Bestaand,,,,e0c77b92-9fdd-4dd8-bf92-3938b79a6d0d,29.4,Meervoudig spoor,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,29.401463,"29,401463",-7.12563,"-7,125630",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,230510.509,537190.755,52.81668575,6.50728152,VAM Aansl. - Beilen,VAMA-BL,Vrije baan
1033,fb3dac71-3b47-48aa-8872-2b5d814659de,60,Bestaand,,,,14014f05-5e4c-42c5-b858-942bcc8e2463,80.16,Enkel spoor,Dzsh-Ohm1,Delfzijl Stamlijn Havenschap - Oosterhorn Midden 1 ,803,f,803,803_f,Delfzijl Stamlijn Havenschap,80.15972,"80,159720",19.967925,"19,967925",Strukton Rail Short Line,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,259850.908,593090.932,53.31396773,6.96045256,Delfzijl Stamlijn Havenschap,DZSH,NCBG
1034,01e990ae-8b18-419d-a4bd-ac8d352ad3be,60,Bestaand,,,,1b539483-f201-41a8-bcfc-aab4bb475c35,7.0,Meervoudig spoor,Ah-Zl,Arnhem - Zwolle ,034,,34,034__,Velperbroek Aansl. - Dieren,7.008476,"7,008476",5.618537,"5,618537",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,198263.452,446630.416,52.0063541,6.01729914,Dieren - Velperbroek Aansl.,DR-VA,Vrije baan
1035,db4bd269-0adc-4111-a851-33bf49d6eef3,60,Bestaand,,,,1b539483-f201-41a8-bcfc-aab4bb475c35,7.0,Meervoudig spoor,Ah-Zl,Arnhem - Zwolle ,034,,34,034__,Velperbroek Aansl. - Dieren,7.024508,"7,024508",-5.691372,"-5,691372",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,198273.679,446647.338,52.00650539,6.01745022,Dieren - Velperbroek Aansl.,DR-VA,Vrije baan
1036,09b27817-3fa4-4d75-b8d3-7bdbecf3482e,60,Bestaand,,,,1fbe4c62-6a32-47f5-96c7-9256319aa4a7,36.5,Meervoudig spoor,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,36.527662,"36,527662",8.828204,"8,828204",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,231945.878,544188.403,52.8793585,6.53021185,Beilen - Assen,BL-ASN,Vrije baan
1037,eafa1422-d651-42ac-b0a7-a923fd1636a1,60,Bestaand,,,,1fbe4c62-6a32-47f5-96c7-9256319aa4a7,36.5,Meervoudig spoor,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,36.530997,"36,530997",-7.149211,"-7,149211",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,231930.89,544194.863,52.87941867,6.52999077,Beilen - Assen,BL-ASN,Vrije baan
1038,d17607f5-af52-4f2e-ab50-b39dd38b3926,60,Bestaand,,,,cf4dd216-7df9-4547-a93e-e01cbbe0e75c,39.5,Enkel spoor,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,39.597812,"39,597812",3.46041,"3,460410",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,194679.137,583056.916,53.23263366,5.98142763,Feanwalden,FWD,PPLG
1039,0fa5fe24-1c17-4486-ab0b-e34bb2c3e948,60,Bestaand,,,,b9f6c303-f7b7-492e-8b9b-15d2a8d92479,3.0,Meervoudig spoor,Bkl-Hmla,Breukelen - Harmelen Aansl. ,099,,99,099__,Breukelen - Harmelen Aansl.,3.074576,"3,074576",6.730878,"6,730878",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Woerden,14,127096.131,461516.149,52.14113207,4.97958272,Harmelen Aansl. - Breukelen Aansl.,HMLA-BKLA,Vrije baan
1040,8a5aeb11-0e4f-4257-8c4e-8167fae22955,60,Bestaand,,,,1ba168bb-830d-484c-8980-20a225ce62e7,17.0,Enkel spoor,Hea-Emn,Herfte Aansl. - Emmen ,204,,204,204__,Herfte Aansl. - Mariënberg,17.015019,"17,015019",3.678143,"3,678143",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,218908.183,502026.027,52.50218845,6.32841416,Dalfsen - Ommen,DL-OMN,Vrije baan
1041,fb4f6d76-5a4c-48b2-b5e4-6d1a9775074b,120,Bestaand,,,,c180b1f0-72f5-41aa-ad89-a182cbf26661,0.4,Meervoudig spoor,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,0.484197,"0,484197",11.810769,"11,810769",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,61896.625,438862.744,51.93043094,4.03347856,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG
1042,f452a67f-2a5b-4691-afc8-9de6a5430a32,120,Bestaand,,,,c180b1f0-72f5-41aa-ad89-a182cbf26661,0.4,Meervoudig spoor,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,0.492306,"0,492306",24.202992,"24,202992",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,61899.762,438877,51.93055957,4.03352029,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG
1043,a3c1e956-a8ad-4279-8117-8dc3f919bf1c,60,Bestaand,,,,750fb603-5a37-4f2f-b5c8-7821aa954d70,12.3,Meervoudig spoor,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,12.356303,"12,356303",5.901609,"5,901609",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,168502.298,375423.049,51.36783449,5.58109167,Oud Heeze,OHZE,PPLG
1044,a198940c-500a-474e-b579-0b0b87b8a67a,60,Bestaand,,,,750fb603-5a37-4f2f-b5c8-7821aa954d70,12.3,Meervoudig spoor,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,12.349464,"12,349464",-5.848755,"-5,848755",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,168510.113,375434.226,51.36793477,5.58120432,Oud Heeze,OHZE,PPLG
1045,1658c57b-d8cd-45be-bae4-6da2d9eab3c5,60,Bestaand,,,,0c2d5145-a74d-4cbe-a216-f09517c9a860,24.9,Enkel spoor,Est-Gdm,Elst - Geldermalsen ,043,,43,043__,Kesteren - Geldermalsen,24.933729,"24,933729",3.512099,"3,512099",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Maas en Waal,28,164608.359,436725.689,51.91893296,5.52686641,Tiel - Kesteren,TL-KTR,Vrije baan
1046,fd152670-beba-4310-896b-287a623fe1df,60,Bestaand,0,,,334d3c6a-20a5-405f-8f0e-2b75f20df278,150.39,Enkel spoor,Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,485,e,485,485_e,Amsterdam Hemhaven (gebied),150.388299,"150,388299",-1.968194,"-1,968194",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118724.654,491198.886,52.40741711,4.85410818,Amsterdam Hemhaven (gebied),ASDH,NCBG
1047,38ae3717-63e7-4608-b781-11edc75bc372,60,Bestaand,0,,,334d3c6a-20a5-405f-8f0e-2b75f20df278,150.39,Enkel spoor,Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,485,e,485,485_e,Amsterdam Hemhaven (gebied),150.398092,"150,398092",3.198242,"3,198242",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118722.745,491210.039,52.40751721,4.85407892,Amsterdam Hemhaven (gebied),ASDH,NCBG
1048,af386239-9e6f-42bc-8221-2fd7187a3456,60,Bestaand,,,,475730fb-e0ad-43ce-9ec1-a26bd51e8a15,18.7,Meervoudig spoor,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,18.716802,"18,716802",5.173301,"5,173301",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,225561.372,477843.219,52.28405537,6.42129996,Deventer - Rijssen,DV-RSN,Vrije baan
1049,0e99a990-d9e4-4d59-9392-dbff7f3e6457,60,Bestaand,,,,475730fb-e0ad-43ce-9ec1-a26bd51e8a15,18.7,Meervoudig spoor,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,18.721279,"18,721279",-5.650214,"-5,650214",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,225562.562,477854.881,52.28416002,6.42131983,Deventer - Rijssen,DV-RSN,Vrije baan
1050,ecfb0664-2447-4c61-a988-f875c1b5ed8f,120,Bestaand,0,,,66d26827-9f2d-4b6d-81f7-54b9671948ba,101.0,Meervoudig spoor,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",470,a,470,470_a,Botlek,101.051848,"101,051848",-2.545632,"-2,545632",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,81604.634,432769.338,51.87862058,4.3212792,"Rotterdam, Botlek",BOT,NCBG
1051,677cbd37-1e49-4ede-a8cb-2d4c60aa3a9c,120,Bestaand,,,,3c29b1be-2f2d-450e-a3fa-2515a806c2ba,2.0,Meervoudig spoor,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,1.966176,"1,966176",-82.863347,"-82,863347",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,61277.801,440182.96,51.94219046,4.02412308,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG
1052,edeb0e67-27fc-405e-9a8b-7c18025e02cc,120,Bestaand,,,,3c29b1be-2f2d-450e-a3fa-2515a806c2ba,2.0,Meervoudig spoor,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,1.975707,"1,975707",-77.036624,"-77,036624",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,61278.403,440194.107,51.94229073,4.02412879,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG
1053,00759a55-56a6-471a-a9d5-e66deb458f06,60,Bestaand,0,,,52f66edc-1272-4183-8da6-b2ef4e3a3274,11.9,Enkel spoor,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,801,a,801,801_a,Moerdijk Industrieterrein,11.959537,"11,959537",1.986722,"1,986722",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,97566.467,409723.634,51.67336816,4.5568863,Moerdijk Industrieterrein,MDKI,NCBG
1054,49c87b3b-efa2-4fa0-9ab9-e786ad7ede1a,,Onbekend,0,,,20ed41cc-240c-41ae-9029-d017e793c2e4,150.3,Enkel spoor,Hrp-Hrtl,Amsterdam Houtrakpolder - Havenbedrijf Rietlanden ,490,d,490,490_d,Amsterdam Houtrakpolder (gebied),150.399297,"150,399297",3.066071,"3,066071",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,114811.484,491052.354,52.40582748,4.79662132,Amsterdam Houtrakpolder,HRP,NCBG
1055,94f51dff-51c4-4055-be30-180ed1cd5ea5,,Onbekend,0,,,a536627a-5be5-446e-a6db-a8075b05a937,0.3,Enkel spoor,Mrb-Aml,Mariënberg - Almelo ,205,,205,205__,Mariënberg - Almelo,0.324929,"0,324929",-3.256131,"-3,256131",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,235365.604,502806.466,52.50703118,6.57093579,Mariënberg,MRB,PPLG
1056,ae030db2-286f-410f-bb44-ca1e84b2920c,60,Bestaand,,,,95fd69b6-56f1-4c35-9883-f34082d9aeed,60.0,Meervoudig spoor,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,60.028623,"60,028623",5.882527,"5,882527",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Maarn,16,159535.735,451520.122,52.05197251,5.45332877,De Haar Aansl.,HAR,PPLG
1057,6ee58fc8-6a44-435f-9971-4899055effac,60,Bestaand,,,,1b763c12-2fe5-449a-aba8-9bf6a003f20a,11.8,Enkel spoor,Hdr-Zd,Den Helder - Zaandam ,073,,73,073__,Den Helder - Heerhugowaard,11.871679,"11,871679",-4.377726,"-4,377726",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,116261.35,542676.021,52.86985623,4.81189312,Anna Paulowna,ANA,PPLG
