OBJECTID,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,NAAM,OP_TALUD,Shape__Area,Shape__Length
819,6d51eb5d44244ea8b94c2d71b1bbb5f3,2016/02/16 12:00:51+00,L0004,Prorail,bestaand,0,gesloten verharding,463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,1.732793,"1,732793",Noord-Oost,NO,n.v.t.,,,n.v.t.,BASIS,n.v.t.,,Derden - Overig,259853.658916,556270.4945,52.98320844,6.94852694,1.35497,283,gerealiseerd,,Ja,1.35497,4.85141049144057
820,48c5cfa2475c4e27a9ddb43f8e6aaade,2017/10/30 14:14:46+00,L0004,Prorail,bestaand,0,gesloten verharding,,,,,,,,,,Noord-Oost,NO,Gelderland,33,BASIS,Veluwe,BASIS,Noord-Oost,NO,ProRail,199893.8445,500144.433005,52.48717053,6.04814872,16.515588,283,gerealiseerd,,Ja,16.5155875,24.9044020652362
821,1778834614d1468da554eb7d53af006e,2015/11/24 13:43:47+00,L0004,Prorail,bestaand,0,gesloten verharding,,,,,,,,,,Noord-Oost,NO,Gelderland,33,BASIS,Veluwe,BASIS,Noord-Oost,NO,ProRail,200159.2965,500226.208608,52.48788359,6.05206761,18.171541,283,gerealiseerd,,Ja,18.171541,28.2305989628422
822,fb7d6fdfbf274bb8ad85e22d3d7560d9,2015/11/25 15:33:46+00,L0004,Prorail,bestaand,0,open verharding,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,2.866065,"2,866065",Noord-Oost,NO,Twente,32,BASIS,Twente,BASIS,Noord-Oost,NO,ProRail,204984.419,500432.208359,52.48931522,6.1231315,11.655605,283,gerealiseerd,,Ja,11.6556045,20.696127699624
823,993bf684299d494ab022facb0b9b93ed,2016/09/28 10:37:39+00,G0938,Meerssen,bestaand,0,open verharding: tegels,070,,70,070__,Schin op Geul - Maastricht,Vet-Mtn,Verschau (D) - Maastricht Noord ,30.800379,"30,800379",Zuid,Z,Maastricht,26,BASIS,Limburg,BASIS,Zuid,Z,ProRail,181109.378484,321393.5635,50.88174238,5.75818583,7.366766,283,gerealiseerd,,Nee,7.3667655,11.2915398154879
824,b7fe9c688a1747aba9d49206c97df7fc,2015/03/18 10:19:00+00,L0004,Prorail,bestaand,0,open verharding,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,28.899218,"28,899218",Noord-Oost,NO,IJsselstreek,31,BASIS,Veluwe,BASIS,Noord-Oost,NO,ProRail,211087.7755,463193.531479,52.15406337,6.20678243,5.513198,283,gerealiseerd,,Ja,5.513198,12.7328459935244
825,ad90de1548b84ed68bc05f718797c046,2022/08/31 13:16:47+00,L0004,Prorail,bestaand,0,gesloten verharding,033,,33,033__,Dieren - Zutphen,Ah-Zl,Arnhem - Zwolle ,22.286062,"22,286062",Noord-Oost,NO,Achterhoek,30,BASIS,Gelre,BASIS,Noord-Oost,NO,ProRail,207566.60102,458026.801,52.1079747,6.1545356,2.795075,283,gerealiseerd,,Ja,2.795075,8.58290872277974
826,99f1c9301b064a86841af12cf7109c7c,2015/03/18 10:19:03+00,L0004,Prorail,bestaand,0,gesloten verharding,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,29.836197,"29,836197",Noord-Oost,NO,IJsselstreek,31,BASIS,Veluwe,BASIS,Noord-Oost,NO,ProRail,211653.50987,463942.2565,52.16073454,6.21517323,8.172807,283,gerealiseerd,,Ja,8.1728065,16.8782241027618
827,e0c95b3f5f674d77a1dea6bb9fb96059,2015/03/18 10:19:00+00,L0004,Prorail,bestaand,0,gesloten verharding,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,29.158435,"29,158435",Noord-Oost,NO,IJsselstreek,31,BASIS,Veluwe,BASIS,Noord-Oost,NO,ProRail,211249.738527,463395.9885,52.15586641,6.20918239,5.481981,283,gerealiseerd,,Nee,5.4819815,11.8152430261608
828,87a1fd1aef1145489f45069ff85a65e4,2016/05/11 10:45:09+00,G1773,Olst-Wijhe,bestaand,0,open verharding: tegels,018,,18,018__,Deventer - Zwolle,Ah-Zl,Arnhem - Zwolle ,59.523686,"59,523686",Noord-Oost,NO,IJsselstreek,31,BASIS,Veluwe,BASIS,Noord-Oost,NO,ProRail,206247.263672,489380.507,52.38987888,6.14003112,5.20648,283,gerealiseerd,,Ja,5.20648,10.1348252133196
829,a987c4dbba986bf7e05332a1e90aaab9,2020/07/10 08:11:07+00,L0004,Prorail,bestaand,0,gesloten verharding,033,,33,033__,Dieren - Zutphen,Ah-Zl,Arnhem - Zwolle ,25.806279,"25,806279",Noord-Oost,NO,Achterhoek,30,BASIS,Gelre,BASIS,Noord-Oost,NO,ProRail,208706.860992,461369.8475,52.13791009,6.1717065,11.243337,283,gerealiseerd,,,11.2433375,18.0205879061222
830,f0c4fbe0609e4575a264f13e4c506b16,2018/04/07 16:16:45+00,L0004,Prorail,bestaand,0,open verharding,041,,41,041__,Arnhem - Elst,Ah-Vl,Arnhem - Venlo ,1.737112,"1,737112",Noord-Oost,NO,Maas en Waal,28,BASIS,Gelre,BASIS,Noord-Oost,NO,ProRail,187502.269459,443519.964,51.97913275,5.86028223,7.792195,283,gerealiseerd,,Ja,7.7921955,13.9110034529619
831,aba8c2a029786745e0530b29a8c0d476,2020/08/07 16:39:25+00,L0004,Prorail,bestaand,0,gesloten verharding,041,,41,041__,Arnhem - Elst,Ah-Vl,Arnhem - Venlo ,0.709171,"0,709171",Noord-Oost,NO,Maas en Waal,28,BASIS,Gelre,BASIS,Noord-Oost,NO,ProRail,188111.131536,444304.652,51.98614947,5.8692199,10.17253,283,gerealiseerd,,,10.1725295,15.4170410266745
832,b4a44f696f95435a81f736359857d2cb,2015/11/02 10:49:09+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,20.845997,"20,845997",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,177878.9,505181.79077,52.53380609,5.7243901,13.81143,283,gerealiseerd,,Ja,13.8114295,23.3768183246075
833,0a1fa6af4b9648fdb53f18d5fc122763,2020/03/27 12:36:15+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,20.464338,"20,464338",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,177505.197,505257.189831,52.53449924,5.71888771,15.500577,283,gerealiseerd,,Nee,15.500577,25.6833195099574
834,09196d31b93746a9aa77d6b92ea2a5d0,2015/11/02 10:49:09+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,21.072444,"21,072444",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,178107.796,505171.848052,52.5337071,5.72776278,15.053175,283,gerealiseerd,,Ja,15.0531745,25.7624438618365
835,ed47070b521f43fc8b072dec591a0c87,2018/02/15 11:02:11+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,21.481386,"21,481386",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,178504.1815,505066.565103,52.53274399,5.73359709,13.62073,283,gerealiseerd,,Ja,13.6207305,23.9107987023487
836,78736209671248b88ba5807b8a06873b,2015/11/02 10:49:09+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,17.749363,"17,749363",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,174981.1645,506217.025384,52.54322361,5.6817465,7.287242,283,gerealiseerd,,Ja,7.287242,13.6400226627737
837,801ce93c448740e0b9c82b88cc52325c,2020/09/11 15:00:17+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,19.596002,"19,596002",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,176655.087,505441.052523,52.53618601,5.70637089,6.715039,283,gerealiseerd,,Ja,6.715039,12.922759024488
838,3202a27b72a742179983626255d70f8d,2015/11/02 10:49:08+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,21.588164,"21,588164",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,178613.7385,505072.137336,52.53278935,5.73521205,13.982337,283,gerealiseerd,,Ja,13.982337,24.0178723071124
839,05b4b75b2bd84075b8bf4afeb0097805,2015/11/02 10:49:09+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,19.92311,"19,923110",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,176979.3515,505389.333518,52.53570825,5.71114662,7.788324,283,gerealiseerd,,Ja,7.7883235,14.1375674470118
840,e1f2ad0020324493847bd152177d604d,2015/11/02 10:49:09+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,19.019664,"19,019664",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,176127.4885,505673.616712,52.53829677,5.69860969,5.785129,283,gerealiseerd,,Ja,5.7851295,11.7128490498509
841,51dbffc3b342479a9738fff8891273a6,2015/11/02 10:49:07+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,33.678293,"33,678293",Noord-Oost,NO,Gelderland,33,BASIS,Veluwe,BASIS,Noord-Oost,NO,ProRail,190303.482,505411.498031,52.53520869,5.90751976,16.290305,283,gerealiseerd,,Ja,16.2903055,25.6359752797787
842,0fe2e795f1954818b9479dd74c7e448e,2020/09/11 14:59:53+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,19.205233,"19,205233",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,176285.8675,505571.861905,52.53737613,5.70093755,16.355501,283,gerealiseerd,,Ja,16.355501,25.8371114552018
843,8d88241cbe2640a1aee2d26d9d64f2b0,2015/11/02 10:49:09+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,20.286144,"20,286144",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,177336.055,505322.673901,52.5350947,5.71639932,15.46755,283,gerealiseerd,,Ja,15.4675495,27.4966578295987
844,214d76f65c674a938a61d1354b991044,2018/02/15 15:17:35+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,19.595926,"19,595926",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,176656.803,505447.050366,52.53623985,5.70639658,7.008114,283,gerealiseerd,,Ja,7.008114,12.8960812575818
845,07e9c5354c37497889ebc5d58bfb4b89,2020/09/11 14:57:13+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,44.143683,"44,143683",Noord-Oost,NO,Gelderland,33,BASIS,Veluwe,BASIS,Noord-Oost,NO,ProRail,198924.709,500192.611901,52.48768219,6.03388796,12.095078,283,gerealiseerd,,Nee,12.095078,22.5649631416461
846,1d87acba1a544386bc719711d175c7da,2023/01/11 11:37:55+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,20.112827,"20,112827",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,177161.4885,505333.070673,52.53519525,5.71382725,6.057637,283,gerealiseerd,,Nee,6.0576375,11.0283420539464
847,0949182dd5c64b98b264c61bd2d6f96d,2015/11/02 10:49:09+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,19.391487,"19,391487",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,176468.8745,505529.842105,52.53699133,5.70363215,7.226069,283,gerealiseerd,,Ja,7.226069,13.546795567874
848,37d2865901da48efbfa7ab2d835afd36,2020/09/11 14:58:08+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,18.863372,"18,863372",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,175973.3345,505713.227325,52.5386587,5.6963401,14.376917,283,gerealiseerd,,Ja,14.376917,24.4645214245306
849,10e57c0834354ee4a012476c436a0677,2018/02/15 18:29:12+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,19.922977,"19,922977",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,176974.5365,505366.233342,52.53550084,5.71107413,12.361289,283,gerealiseerd,,Ja,12.3612885,20.6352243853032
850,ef08c0404ae74ce7aaa0418dfb3cf81f,2020/09/11 14:57:52+00,L0004,Prorail,bestaand,0,open verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,34.528978,"34,528978",Noord-Oost,NO,Gelderland,33,BASIS,Veluwe,BASIS,Noord-Oost,NO,ProRail,190996.742658,504915.0415,52.53070182,5.9176832,15.917097,283,gerealiseerd,,Ja,15.917097,26.5019997473893
851,ab16f8c74aaf6508e05332a1e90aa656,2020/07/24 13:31:01+00,L0004,Prorail,bestaand,0,gesloten verharding,211,,211,211__,Barneveld Noord - Ede=Wageningen,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,14.776119,"14,776119",Noord-Oost,NO,Gelderse Vallei,29,BASIS,Veluwe,BASIS,Noord-Oost,NO,ProRail,168898.8915,461315.899171,52.13986066,5.59023265,3.813441,283,gerealiseerd,,,3.813441,7.99011894137383
852,ab16f8c74aae6508e05332a1e90aa656,2020/07/24 13:32:46+00,L0004,Prorail,bestaand,0,gesloten verharding,211,,211,211__,Barneveld Noord - Ede=Wageningen,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,14.809132,"14,809132",Noord-Oost,NO,Gelderse Vallei,29,BASIS,Veluwe,BASIS,Noord-Oost,NO,ProRail,168911.588,461285.518818,52.13958728,5.59041687,3.79942,283,gerealiseerd,,,3.7994195,7.90864160818408
853,d27c99bc1b1b77dbe0530b29a8c0aed0,2021/12/14 16:38:24+00,L0004,Prorail,bestaand,0,gesloten verharding,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,27.056379,"27,056379",Randstad Noord,RN,Amersfoort,12,BASIS,Eemland,BASIS,Randstad Noord,RN,ProRail,158179.083,467140.532066,52.19237776,5.43369702,10.387844,283,gerealiseerd,,Nee,10.387844,13.4389887374678
854,0a08b1239b68460d8c1666aebc420285,2022/05/31 16:06:36+00,L0004,Prorail,bestaand,0,gesloten verharding,083,,83,083__,Haarlem - Zandvoort aan Zee,Hlmjl-Zvt,Haarlem Julianalaan - Zandvoort aan Zee ,4.208809,"4,208809",Randstad Noord,RN,Haarlem,8,BASIS,Kennemerland,BASIS,Randstad Noord,RN,ProRail,100419.093775,488796.164,52.38430818,4.58550556,8.051361,283,gerealiseerd,,Ja,8.0513615,15.0926492591804
855,c4ec5d0a13ea40d2b3d2ccae12d393da,2019/11/04 09:40:27+00,L0004,Prorail,bestaand,0,open verharding,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,62.953036,"62,953036",Noord-Oost,NO,Maas en Waal,28,BASIS,Gelre,BASIS,Noord-Oost,NO,ProRail,185016.475787,426603.028,51.82722235,5.82262616,162.659471,283,gerealiseerd,,Ja,162.659471,50.96600738838
856,51b073c6ccba4cd7bb2bc2401f6bd5ee,2021/05/07 13:04:44+00,G0828,Oss,bestaand,0,gesloten verharding,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,39.403843,"39,403843",Zuid,Z,Den Bosch,21,BASIS,Betuwe,BASIS,Zuid,Z,ProRail,163265.5575,418853.562586,51.75831419,5.50692006,10.273266,283,gerealiseerd,,Nee,10.273266,13.1664737711462
857,d31fbc5dd7fa4ec4bbbef29bf7063de8,2019/11/04 09:40:27+00,L0004,Prorail,bestaand,0,open verharding,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,63.020662,"63,020662",Noord-Oost,NO,Maas en Waal,28,BASIS,Gelre,BASIS,Noord-Oost,NO,ProRail,185082.694,426617.626932,51.82734999,5.82358798,14.608599,283,gerealiseerd,,Ja,14.608599,15.3931903970369
858,340be0840d6fbf87e0538d1013ac73b0,2021/04/16 07:54:58+00,G0796,'s-Hertogenbosch,bestaand,0,open verharding,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,27.578746,"27,578746",Zuid,Z,Den Bosch,21,BASIS,Betuwe,BASIS,Zuid,Z,ProRail,152716.7235,413520.409298,51.71043409,5.35416603,4.082997,283,gerealiseerd,,Nee,4.082997,8.37144927841643
859,e5a132812c1748ca878e4f738b7f41dc,2021/09/09 11:11:46+00,L0004,Prorail,bestaand,0,open verharding,527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,17.674278,"17,674278",Randstad Noord,RN,n.v.t.,,,n.v.t.,BASIS,n.v.t.,,"ProRail, Besluit bijzondere spoorwegen",103212.547,489139.704282,52.38766621,4.62648,2.298819,283,gerealiseerd,,Nee,2.298819,7.24361799776244
860,2057af362aebc1fee053530a0b0aca32,2015/09/14 05:00:00+00,G0518,'s-Gravenhage,bestaand,0,open verharding,563,,563,563__,Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,57.05258,"57,052580",Randstad Zuid,RZ,Den Haag,2,BASIS,Den Haag,BASIS,Randstad Zuid,RZ,ProRail,85308.6175,456332.927361,52.09086236,4.37027427,8.986397,283,gerealiseerd,,Nee,8.9863965,13.0121421165196
861,ea6c758480f4444486ed5bc63426c356,2022/03/15 11:03:30+00,L0004,Prorail,bestaand,0,gesloten verharding,564,c,564,564_c,Den Haag Binckhorst,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,59.924309,"59,924309",Randstad Zuid,RZ,Den Haag,2,BASIS,Den Haag,BASIS,Randstad Zuid,RZ,ProRail,82929.958,454714.411886,52.07601251,4.33591258,1.045828,283,gerealiseerd,,Ja,1.0458275,4.19782202986562
862,de6ce75536144270a3060bebb6f4f1de,2021/10/25 14:38:28+00,L0004,Prorail,bestaand,0,gesloten verharding,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,21.205774,"21,205774",Randstad Noord,RN,Haarlem,8,BASIS,Kennemerland,BASIS,Randstad Noord,RN,ProRail,101831.427575,485967.0625,52.35902199,4.60669598,7.881778,283,gerealiseerd,,Ja,7.881778,18.4226535569636
863,00a6e91a033447e9ad444c18456c6e23,2021/09/06 07:38:59+00,L0004,Prorail,bestaand,0,gesloten verharding,104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,51.162777,"51,162777",Randstad Zuid,RZ,Leiden,1,BASIS,Rijn en Gouwe,BASIS,Randstad Zuid,RZ,ProRail,89686.593377,460234.6925,52.12646132,4.43340043,5.006844,283,gerealiseerd,,Ja,5.006844,8.95241998180523
864,a9c57a75e58d588ee05332a1e90a24af,2021/07/26 13:17:14+00,L0004,Prorail,bestaand,0,gesloten verharding,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,38.621752,"38,621752",Randstad Noord,RN,Haarlem,8,BASIS,Kennemerland,BASIS,Randstad Noord,RN,ProRail,93278.936719,471178.215,52.22522325,4.4838652,4.238518,283,gerealiseerd,,,4.2385175,9.69066826862635
865,a6009d2ef02076f5e05332a1e90a8c71,2020/06/05 13:06:16+00,L0004,Prorail,bestaand,1,gesloten verharding,084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,9.243798,"9,243798",Randstad Noord,RN,Haarlem,8,BASIS,Kennemerland,BASIS,Randstad Noord,RN,ProRail,111398.721769,488884.017,52.3860797,4.74675496,18.96286,283,gerealiseerd,,,18.96286,17.5834963488269
866,abcf170d54d14a6fbcf46f01d8e7c5c7,2021/07/26 13:17:14+00,L0004,Prorail,bestaand,0,gesloten verharding,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,38.623957,"38,623957",Randstad Noord,RN,Haarlem,8,BASIS,Kennemerland,BASIS,Randstad Noord,RN,ProRail,93280.621136,471176.316,52.22520637,4.4838902,4.247734,283,gerealiseerd,,,4.247734,9.66085372197787
867,ff51867ced9e44e0b30449fa43f9c0a6,2021/08/24 08:46:19+00,L0004,Prorail,bestaand,0,open verharding,822,a,822,822_a,Zwijndrecht Groote Lindt,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,101.195951,"101,195951",Randstad Zuid,RZ,Dordrecht,5,BASIS,Dordrecht,BASIS,Randstad Zuid,RZ,ProRail,103402.776073,424613.934,51.80776754,4.63904153,4.520884,283,gerealiseerd,,Ja,4.5208835,8.50176220849671
868,a7e3e2009aa5446fe05332a1e90acaf2,2020/06/29 09:29:45+00,L0004,Prorail,bestaand,1,open verharding,078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,62.580134,"62,580134",Randstad Noord,RN,Alkmaar,7,BASIS,Hollands Noorderkwartier,BASIS,Randstad Noord,RN,ProRail,112180.257902,500962.7335,52.49469257,4.75668975,21.707514,283,gerealiseerd,,,21.707514,22.5325212694993
869,92db18b3c4ea466f86319c9a956c49a0,2020/06/29 09:30:27+00,L0004,Prorail,bestaand,0,gesloten verharding,078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,68.989569,"68,989569",Randstad Noord,RN,Alkmaar,7,BASIS,Hollands Noorderkwartier,BASIS,Randstad Noord,RN,ProRail,115468.365,496794.837957,52.45748318,4.80559707,35.845024,283,gerealiseerd,,Nee,35.8450245,30.1192760122377
870,e63861706c034b6cba32ccf4b8d98cc8,2021/10/18 12:41:59+00,L0004,Prorail,bestaand,0,gesloten verharding,074,,74,074__,Heerhugowaard - Alkmaar,Hdr-Zd,Den Helder - Zaandam ,40.17156,"40,171560",Randstad Noord,RN,Alkmaar,7,BASIS,Hollands Noorderkwartier,BASIS,Randstad Noord,RN,ProRail,112837.221,517548.752165,52.64379792,4.76426074,4.059418,283,gerealiseerd,,Nee,4.059418,8.85109848143268
871,18de6ae0b595401e8a85c6e1e4ced201,2022/06/20 13:55:18+00,L0004,Prorail,bestaand,0,open verharding,078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,68.673133,"68,673133",Randstad Noord,RN,Alkmaar,7,BASIS,Hollands Noorderkwartier,BASIS,Randstad Noord,RN,ProRail,115461.590722,497112.4635,52.4603372,4.80545988,1.029627,283,gerealiseerd,,Nee,1.029627,4.06070792708375
872,9042bd6afd5448d396a494cf2eb3f521,2020/06/29 09:29:20+00,L0004,Prorail,bestaand,0,gesloten verharding,078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,67.698304,"67,698304",Randstad Noord,RN,Alkmaar,7,BASIS,Hollands Noorderkwartier,BASIS,Randstad Noord,RN,ProRail,115449.788,498090.592622,52.46912681,4.80517057,70.711215,283,gerealiseerd,,Nee,70.7112145,42.0420060326851
873,290e4b232612008ce0530a324301803d,2020/08/28 06:05:17+00,G0479,Zaanstad,bestaand,0,gesloten verharding,078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,68.987043,"68,987043",Randstad Noord,RN,Alkmaar,7,BASIS,Hollands Noorderkwartier,BASIS,Randstad Noord,RN,ProRail,115483.3875,496797.656412,52.45750959,4.80581775,18.047886,283,gerealiseerd,,Nee,18.0478855,19.3637655122205
874,39973ff67d7845e4b5e8b7a482faae62,2022/06/20 13:55:07+00,L0004,Prorail,bestaand,0,gesloten verharding,074,,74,074__,Heerhugowaard - Alkmaar,Hdr-Zd,Den Helder - Zaandam ,40.048862,"40,048862",Randstad Noord,RN,Alkmaar,7,BASIS,Hollands Noorderkwartier,BASIS,Randstad Noord,RN,ProRail,112927.5035,517635.249687,52.64458222,4.76558359,5.086884,283,gerealiseerd,,Ja,5.0868845,9.0231927124956
875,fb97288eb58d41c1b3797a3e105356a4,2021/04/20 13:30:00+00,G0995,Lelystad,bestaand,0,open verharding: beton element,,,,,,,,,,,,,,,,,,,,160830.7792,500826.3335,52.49511062,5.47306229,8.182862,283,gerealiseerd,,Nee,8.182862,15.9305249132187
876,0a3a1ce2b2a6417eabc39173ca6754cb,2021/04/20 13:30:00+00,G0995,Lelystad,bestaand,0,open verharding: beton element,,,,,,,,,,,,,,,,,,,,160845.506502,500943.073,52.49615964,5.47328119,6.934627,283,gerealiseerd,,Nee,6.934627,13.7695885678195
