OBJECTID;VOLTAGE_KABEL;CLASS_CABLE;CROSSSECTION;CABLE_TYPE;CABLE_MATERIAL;NOMINAL_VOLTAGE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KABEL;LENGTH;INFOTEXT;DATE_MODIFIED;BEHEERDER_OMS;FUNCTIE_KABEL;OPNAMELIGGING
1546;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;10.08;OV Onbekend Onb.;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
1547;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;14.81;OV 4x2,5 CU;2018-01-29;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1550;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;10.24; ;2013-08-06;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1551;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;15.23; ;2013-05-15;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1553;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;5.65; ;2013-07-09;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1554;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.12;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1555;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;15.98;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1556;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;3.47; ;2013-12-03;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1558;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.06;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1559;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;17.49;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1560;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.79;OV 4x2,5 CU;2014-04-16;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1562;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;10.15; ;2013-07-31;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1563;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.75; ;2014-03-18;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1564;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.14; ;2013-11-27;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1565;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;15.82; ;2014-01-28;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1322;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;25.72;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1323;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;31.6;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1324;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.8;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1325;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;4.88; ;2013-05-30;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1327;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.96; ;2013-12-03;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1330;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.31;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1331;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.04;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
1332;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;13.17;OV 4x2,5 CU;2014-04-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1333;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.2;OV Onbekend Onb.;2016-11-08;Gemeente Den Haag;Aansluiting;Onbekend
1334;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.42;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1575;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.17;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1576;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.2;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
1577;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.68;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1578;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;4.79; ;2013-07-04;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1579;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.61;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1580;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.93;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
1581;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;16.19;OV Onbekend Onb.;2020-01-07;Gemeente Den Haag;Aansluiting;Onbekend
1582;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.77;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1583;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.5;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1751;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.81;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1752;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.7;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1753;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;36.49;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1756;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.06;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
1757;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.23;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
1758;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;1.68;OV Onb. 0;2019-10-23;Gemeente Den Haag;Aansluiting;Onbekend
1759;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;29.62;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
1760;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.03; ;2013-12-09;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1762;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;23.31; ;2013-11-20;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1764;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;17.82; ;2014-02-26;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1765;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.5; ;2014-02-03;Gemeente Den Haag;Aansluiting;Onbekend
1766;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.51;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1767;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;14.85; ;2014-02-25;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1768;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;9.54; ;2013-12-03;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1770;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Buiten bedrijf;1.4; ;2017-07-10;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1772;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.81;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1773;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.7;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1774;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.17;OV Onb. 0;2016-09-02;Gemeente Den Haag;Aansluiting;Onbekend
1776;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.19;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1617;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;25.98;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1618;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.45;OV Onb. 0;2013-04-12;Gemeente Den Haag;Aansluiting;Onbekend
1619;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.43;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1622;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.01;OV Onb. 0;2013-02-19;Gemeente Den Haag;Aansluiting;Onbekend
1623;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.13;OV Onb. 0;2016-05-25;Gemeente Den Haag;Aansluiting;Onbekend
1624;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;11.07; ;2013-08-06;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1625;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.15; ;2013-09-06;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1627;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.62;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1628;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.6;OV Onb. 0;2013-04-04;Gemeente Den Haag;Aansluiting;Onbekend
1629;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;4.74; ;2015-11-04;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1631;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;12.47;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1632;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;12.3; ;2013-08-05;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1633;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;13.24;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1637;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.18;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1638;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;18.97;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1639;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;13.61;OV 4x2,5 CU;2018-09-20;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1640;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;11.2; ;2013-12-03;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1641;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.59;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1642;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.27;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
1643;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.2;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1696;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;28.45;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1698;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;7.93; ;2013-08-09;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1699;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;20.52;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1700;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.63;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1701;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.23;OV Onb. 0;2016-08-08;Gemeente Den Haag;Aansluiting;Onbekend
1702;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.21;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1703;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.15;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1705;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.77;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1706;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;2.14;OV Onb. 0;2015-01-30;Gemeente Den Haag;Aansluiting;Onbekend
1708;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.43;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1710;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.66; ;2013-07-31;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1711;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.15;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1712;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.18;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1644;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;3.33; ;2016-07-12;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1646;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.75;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1647;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.68;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1648;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.82;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1649;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;12.1;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1651;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.92; ;2013-05-28;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1652;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.47;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1655;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.42;OV Onbekend;2013-01-25;Gemeente Den Haag;Aansluiting;Onbekend
1656;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;18.84;OV 4x2,5 CU;2015-10-28;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1657;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;7.49;OV 4x2,5 CU;2014-04-09;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1659;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.62;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1660;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.81;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
1662;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.61;OV Onb. 0;2016-08-04;Gemeente Den Haag;Aansluiting;Onbekend
1663;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;12.93;OV Onb. 0;2015-04-02;Gemeente Den Haag;Aansluiting;Onbekend
1664;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.26;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1665;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;25.43;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1666;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.47;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1667;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.24;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1668;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.81; ;2013-08-02;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1670;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.37;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1671;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.94; ;2013-05-28;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1672;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.73;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1673;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.38;OV Onb. 0;2013-05-03;Gemeente Den Haag;Aansluiting;Onbekend
1674;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.36;OV Onb. 0;2018-06-08;Gemeente Den Haag;Aansluiting;Onbekend
1675;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;5.7;OV 4x2,5 CU;2017-03-08;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1678;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.44;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1679;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.8;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1680;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.63;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1681;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.08;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1682;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.44;OV Onbekend Onb.;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
1683;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;14.05;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1684;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.05; ;2013-12-09;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1685;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.19;OV Onb. 0;2015-10-09;Gemeente Den Haag;Aansluiting;Onbekend
1686;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;16.14;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
1690;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.72;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
1691;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.21;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
1692;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.91;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1694;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;23.32; ;2013-08-06;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1695;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;24.56;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1591;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.22;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
1592;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.1; ;2014-01-28;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1593;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;2.79;OV Onb. 0;2016-04-25;Gemeente Den Haag;Aansluiting;Onbekend
1594;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;5.32; ;2014-01-27;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1595;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.83;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1597;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.78;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1598;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.53;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
