VERSIE,DATUM_BESTAND,PEILDATUM,JAAR,BEHANDELEND_SPECIALISME_CD,TYPERENDE_DIAGNOSE_CD,ZORGPRODUCT_CD,ZORGACTIVITEIT_CD,ZORGPROFIELKLASSE_CD,AANTAL_PAT,AANTAL_SUBTRAJECT,AANTAL_ZAT,SOM_AANTAL_ZAT
2.0,2023-02-03,2023-02-01,2013,0303,218,199299014,039757,4,463,464,482,484
2.0,2023-02-03,2023-02-01,2013,0303,219,199299018,085002,7,34,34,42,42
2.0,2023-02-03,2023-02-01,2013,0303,219,199299028,089202,7,205,206,248,248
2.0,2023-02-03,2023-02-01,2013,0303,219,199299054,038895,6,26,26,37,37
2.0,2023-02-03,2023-02-01,2013,0303,219,199299054,084202,7,52,52,80,80
2.0,2023-02-03,2023-02-01,2013,0303,220,199299064,038583,6,103,105,165,363
2.0,2023-02-03,2023-02-01,2013,0303,222,199299013,038697,6,60,60,79,79
2.0,2023-02-03,2023-02-01,2013,0303,222,199299077,039757,4,216,218,252,252
2.0,2023-02-03,2023-02-01,2013,0303,224,199299064,038622,6,271,272,279,477
2.0,2023-02-03,2023-02-01,2013,0303,224,199299068,089602,7,15,15,58,58
2.0,2023-02-03,2023-02-01,2013,0303,236,199299013,089142,7,44,45,51,51
2.0,2023-02-03,2023-02-01,2013,0303,250,199299012,083102,7,115,115,115,115
2.0,2023-02-03,2023-02-01,2013,0303,255,199299013,190204,3,224,225,477,576
2.0,2023-02-03,2023-02-01,2013,0303,262,199299016,190013,1,129,129,447,447
2.0,2023-02-03,2023-02-01,2013,0303,263,199299080,190218,3,9,9,18,18
2.0,2023-02-03,2023-02-01,2013,0303,269,199299057,038322,6,13,13,23,23
2.0,2023-02-03,2023-02-01,2013,0303,270,199299028,084202,7,4842,4858,5417,6011
2.0,2023-02-03,2023-02-01,2013,0303,270,199299057,084602,7,44,44,46,46
2.0,2023-02-03,2023-02-01,2013,0303,273,199299012,039757,4,70,71,76,76
2.0,2023-02-03,2023-02-01,2013,0303,281,199299012,038320,6,107,107,107,107
2.0,2023-02-03,2023-02-01,2013,0303,282,199299028,190012,1,317,318,325,820
2.0,2023-02-03,2023-02-01,2013,0303,282,199299057,190012,1,282,282,330,1023
2.0,2023-02-03,2023-02-01,2013,0303,282,199299068,039605,6,2,2,5,5
2.0,2023-02-03,2023-02-01,2013,0303,284,199799002,038951,6,434,435,553,553
2.0,2023-02-03,2023-02-01,2013,0303,286,199299012,190012,1,309,309,316,613
2.0,2023-02-03,2023-02-01,2013,0303,287,131999129,190013,1,22,22,71,71
2.0,2023-02-03,2023-02-01,2013,0303,291,191301005,084602,7,17,17,18,18
2.0,2023-02-03,2023-02-01,2013,0303,291,191301011,190035,2,248,249,256,256
2.0,2023-02-03,2023-02-01,2013,0303,293,131999131,190013,1,73,75,274,274
2.0,2023-02-03,2023-02-01,2013,0303,293,131999194,190013,1,174,177,748,748
2.0,2023-02-03,2023-02-01,2013,0303,297,131999100,038942,5,3,4,130,6466
2.0,2023-02-03,2023-02-01,2013,0303,299,199299016,089402,7,134,134,162,162
2.0,2023-02-03,2023-02-01,2013,0303,302,049899006,030616,5,1230,1247,1298,1899
2.0,2023-02-03,2023-02-01,2013,0303,313,029099016,038413,5,65,65,67,67
2.0,2023-02-03,2023-02-01,2013,0303,313,029099029,033723,5,23,23,23,23
2.0,2023-02-03,2023-02-01,2013,0303,314,029099031,190013,1,27,28,34,34
2.0,2023-02-03,2023-02-01,2013,0303,318,020107028,120093,7,657,665,684,882
2.0,2023-02-03,2023-02-01,2013,0303,318,020107029,038912,5,46,46,46,46
2.0,2023-02-03,2023-02-01,2013,0303,318,020107054,085090,7,108,112,117,117
2.0,2023-02-03,2023-02-01,2013,0303,322,028899025,190205,3,32,32,232,232
2.0,2023-02-03,2023-02-01,2013,0303,323,110901005,190013,1,182,182,390,390
2.0,2023-02-03,2023-02-01,2013,0303,323,110901012,080077,4,97,97,114,114
2.0,2023-02-03,2023-02-01,2013,0303,327,119499070,087042,7,1493,1517,1568,1766
2.0,2023-02-03,2023-02-01,2013,0303,332,029199214,035584,4,3,3,3,3
2.0,2023-02-03,2023-02-01,2013,0303,333,029199025,190205,3,13,14,118,118
2.0,2023-02-03,2023-02-01,2013,0303,333,029199032,039607,6,1024,1040,1125,1125
2.0,2023-02-03,2023-02-01,2013,0303,333,029199032,190206,3,35,35,344,344
2.0,2023-02-03,2023-02-01,2013,0303,333,029199035,087042,7,14,15,53,53
2.0,2023-02-03,2023-02-01,2013,0303,333,029199043,039607,6,851,869,955,955
2.0,2023-02-03,2023-02-01,2013,0303,334,029199040,190204,3,31,31,365,464
2.0,2023-02-03,2023-02-01,2013,0303,335,029199006,087090,7,199,207,318,318
2.0,2023-02-03,2023-02-01,2013,0303,335,029199032,038911,5,25,26,51,51
2.0,2023-02-03,2023-02-01,2013,0303,335,029199032,039607,6,837,864,956,956
2.0,2023-02-03,2023-02-01,2013,0303,335,029199033,087002,7,48,49,79,79
2.0,2023-02-03,2023-02-01,2013,0303,335,029199043,039606,6,376,382,414,414
2.0,2023-02-03,2023-02-01,2013,0303,340,119499061,034853,5,3,3,4,4
2.0,2023-02-03,2023-02-01,2013,0303,341,049999014,035588,5,83,84,87,87
2.0,2023-02-03,2023-02-01,2013,0303,346,029199163,190218,3,70,71,654,654
2.0,2023-02-03,2023-02-01,2013,0303,347,029199023,190011,1,32,32,32,32
2.0,2023-02-03,2023-02-01,2013,0303,349,029199213,190013,1,84,84,157,355
2.0,2023-02-03,2023-02-01,2013,0303,350,029499016,190204,3,191,195,578,1172
2.0,2023-02-03,2023-02-01,2013,0303,350,029499017,038895,6,4,4,12,12
2.0,2023-02-03,2023-02-01,2013,0303,350,029499017,190012,1,290,295,350,548
2.0,2023-02-03,2023-02-01,2013,0303,350,029499018,087070,7,207,212,267,267
2.0,2023-02-03,2023-02-01,2013,0303,352,029399003,039680,6,16,16,16,16
2.0,2023-02-03,2023-02-01,2013,0303,402,099699055,089142,7,2,2,2,2
2.0,2023-02-03,2023-02-01,2013,0303,403,099699097,190205,3,22,22,318,318
2.0,2023-02-03,2023-02-01,2013,0303,406,099699073,033562,5,45,45,46,47
2.0,2023-02-03,2023-02-01,2013,0303,406,099699089,089090,7,1,1,1,1
2.0,2023-02-03,2023-02-01,2013,0303,409,099699073,085002,7,162,162,298,298
2.0,2023-02-03,2023-02-01,2013,0303,416,099699073,035700,5,3,3,4,4
2.0,2023-02-03,2023-02-01,2013,0303,418,099699010,084090,7,2,2,2,2
2.0,2023-02-03,2023-02-01,2013,0303,418,099699098,190012,1,377,381,469,667
2.0,2023-02-03,2023-02-01,2013,0303,418,099699098,190205,3,122,126,907,907
2.0,2023-02-03,2023-02-01,2013,0303,420,099699003,038954,6,3,3,37,37
2.0,2023-02-03,2023-02-01,2013,0303,420,099699012,039737,4,416,424,559,571
2.0,2023-02-03,2023-02-01,2013,0303,420,099699014,190060,1,39,39,48,48
2.0,2023-02-03,2023-02-01,2013,0303,420,099699041,038943,5,64,70,311,311
2.0,2023-02-03,2023-02-01,2013,0303,432,099699018,039737,4,1613,1667,2182,2406
2.0,2023-02-03,2023-02-01,2013,0303,432,099699021,038698,6,25,26,127,128
2.0,2023-02-03,2023-02-01,2013,0303,432,099699023,089070,7,38,38,74,74
2.0,2023-02-03,2023-02-01,2013,0303,432,099699064,038791,5,478,511,568,574
2.0,2023-02-03,2023-02-01,2013,0303,432,099699064,038954,6,21,22,103,103
2.0,2023-02-03,2023-02-01,2013,0303,433,099799039,190204,3,13,13,39,39
2.0,2023-02-03,2023-02-01,2013,0303,435,140301014,190205,3,43,44,112,112
2.0,2023-02-03,2023-02-01,2013,0303,435,140301038,190012,1,235,239,264,264
2.0,2023-02-03,2023-02-01,2013,0303,435,140301038,190013,1,421,451,713,713
2.0,2023-02-03,2023-02-01,2013,0303,435,140301038,190055,2,318,348,359,359
2.0,2023-02-03,2023-02-01,2013,0303,435,140301039,080023,7,37,38,48,48
2.0,2023-02-03,2023-02-01,2013,0303,442,099699047,190011,1,6008,6021,6080,6080
2.0,2023-02-03,2023-02-01,2013,0304,024,990004017,190013,1,243,253,703,901
2.0,2023-02-03,2023-02-01,2013,0304,173,990004040,190205,3,85,88,248,248
2.0,2023-02-03,2023-02-01,2013,0304,223,990004056,039606,6,66,72,74,74
2.0,2023-02-03,2023-02-01,2013,0304,231,990004007,087070,7,52,52,54,153
2.0,2023-02-03,2023-02-01,2013,0304,315,990004039,190204,3,20,21,104,104
2.0,2023-02-03,2023-02-01,2013,0304,320,990004007,084602,7,349,352,504,505
2.0,2023-02-03,2023-02-01,2013,0304,341,990004063,039102,6,27,27,38,38
2.0,2023-02-03,2023-02-01,2013,0304,410,990004007,190011,1,185,185,185,185
2.0,2023-02-03,2023-02-01,2013,0304,501,990004047,190218,3,14,14,40,40
2.0,2023-02-03,2023-02-01,2013,0304,502,990004007,190012,1,21,21,21,21
2.0,2023-02-03,2023-02-01,2013,0304,507,990004052,190013,1,404,431,1192,1786
2.0,2023-02-03,2023-02-01,2013,0304,513,990004009,190013,1,809,811,811,811
2.0,2023-02-03,2023-02-01,2013,0305,1050,131999142,089602,7,15,15,18,18
2.0,2023-02-03,2023-02-01,2013,0305,1099,131999214,190013,1,94,94,100,199
2.0,2023-02-03,2023-02-01,2013,0305,1203,131999105,190013,1,111,117,203,203
2.0,2023-02-03,2023-02-01,2013,0305,1301,131999237,083102,7,112,114,115,115
2.0,2023-02-03,2023-02-01,2013,0305,1302,131999076,190013,1,11,12,21,21
2.0,2023-02-03,2023-02-01,2013,0305,1302,131999180,190035,2,7,7,7,7
2.0,2023-02-03,2023-02-01,2013,0305,1340,131999178,120031,7,675,675,675,675
2.0,2023-02-03,2023-02-01,2013,0305,1365,131999237,083002,7,40,41,44,44
2.0,2023-02-03,2023-02-01,2013,0305,1380,131999223,083002,7,24,24,31,31
2.0,2023-02-03,2023-02-01,2013,0305,1392,131999257,190205,3,86,87,946,946
2.0,2023-02-03,2023-02-01,2013,0305,1450,131999164,084213,7,673,684,709,709
2.0,2023-02-03,2023-02-01,2013,0305,1450,131999194,190035,2,99,99,155,155
