FID,datummutatie,naammuteerder,bron,status,genormeerd,objecttype,oevertype,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,opmerkingen,gdb_geomattr_data,shape
oeverconstructie_verticaal_legger.223,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.R.40,66",,Damwand div. soorten (met metalen deksloof),,"LINESTRING (136041.0080000013 452298.5399999991, 136036.99399999902 452286.55099999905, 136029.44999999925 452279.2100000009, 136022.89699999988 452272.83399999887, 136017.9690000005 452259.0159999989, 136010.65399999917 452238.3909999989, 136003.36400000006 452217.84099999815, 135996.07299999893 452197.8509999998, 135988.63100000098 452176.66600000113, 135981.6710000001 452157.1070000008, 135974.22899999842 452135.8979999982, 135967.0399999991 452115.7039999999, 135959.82600000128 452095.5859999992, 135951.72300000116 452072.67500000075, 135944.5089999996 452052.506000001, 135937.24500000104 452032.13500000164, 135929.87799999863 452011.5089999996, 135922.58799999952 451990.93400000036, 135915.45100000128 451970.3590000011, 135912.98699999973 451963.14499999955, 135911.1330000013 451957.65900000185, 135908.05900000036 451949.68299999833, 135906.9919999987 451946.9140000008, 135900.66699999943 451929.36199999973, 135896.29800000042 451916.8900000006, 135895.0789999999 451910.6420000009, 135891.6499999985 451900.78599999845)"
oeverconstructie_verticaal_legger.224,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.L.31,580",, Type BZ-12 // Groutankers,,"LINESTRING (132260.37999999896 459865.77699999884, 132264.71799999848 459861.70800000057, 132266.7650000006 459856.34600000083, 132268.47700000182 459852.5760000013, 132276.7589999996 459844.561999999, 132287.77600000054 459833.90100000054, 132316.57299999893 459806.25, 132341.38899999857 459782.3289999999, 132346.52199999988 459777.40399999917, 132363.19399999827 459761.40900000185, 132388.93100000173 459736.61199999973, 132405.43499999866 459720.83199999854, 132416.438000001 459710.3999999985, 132437.23099999875 459690.68499999866, 132484.41699999943 459645.98900000006, 132486.73600000143 459643.7800000012, 132502.58700000122 459628.6790000014, 132529.77100000158 459602.96400000155, 132544.86300000176 459588.8900000006, 132557.12200000137 459577.2490000017, 132564.7650000006 459569.9919999987, 132586.46499999985 459549.3299999982, 132609.24500000104 459527.9239999987, 132631.03400000185 459507.16800000146, 132631.57200000063 459506.6559999995, 132645.94999999925 459492.98099999875, 132669.4530000016 459470.6739999987, 132695.3830000013 459446.5159999989, 132705.26099999994 459437.1860000007, 132717.37799999863 459425.73999999836, 132734.70800000057 459409.08199999854, 132759.27800000086 459385.6339999996, 132779.69299999997 459366.6180000007, 132782.80900000036 459363.71599999815, 132787.93100000173 459358.8999999985, 132801.31500000134 459346.4270000011, 132828.83199999854 459320.69299999997, 132854.4919999987 459296.44000000134, 132858.04399999976 459293.08199999854, 132881.24700000137 459271.0469999984, 132900.96499999985 459252.4140000008, 132903.53400000185 459250, 132920.0249999985 459234.506000001, 132928.97100000083 459225.9230000004, 132940.9299999997 459214.44900000095, 132959.0300000012 459196.9299999997, 132976.61400000006 459180.131000001, 133003.08399999887 459155.0159999989, 133007.81599999964 459150.52600000054, 133040.2890000008 459119.85500000045, 133061.48299999908 459099.8779999986, 133075.1339999996 459086.97100000083, 133077.6090000011 459084.5460000001, 133089.1950000003 459073.1950000003, 133110.436999999 459053.16899999976, 133146.7030000016 459018.8909999989, 133151.97800000012 459013.9120000005, 133169.70699999854 458997.1770000011, 133186.4200000018 458981.35500000045, 133205.2659999989 458963.6270000003, 133220.15199999884 458949.4299999997, 133226.49799999967 458943.438000001, 133242.36100000143 458928.4600000009, 133268.0549999997 458904.21499999985, 133293.96400000155 458879.5769999996, 133300.92599999905 458872.8660000004, 133304.48099999875 458869.438000001, 133312.91200000048 458861.42500000075, 133343.55099999905 458832.4679999985, 133367.21200000122 458810.30700000003, 133372.62099999934 458805.10500000045, 133382.02699999884 458796.05900000036, 133400.87299999967 458778.1279999986, 133432.51000000164 458748.44900000095, 133444.23800000176 458737.26300000027, 133445.4750000015 458736.08300000057, 133467.48900000006 458715.0859999992, 133497.42599999905 458687.0009999983, 133517.14699999988 458668.3020000011, 133518.42799999937 458667.0879999995, 133526.625 458659.31599999964, 133540.15399999917 458645.94000000134, 133550.1860000007 458634.9770000018, 133560.41000000015 458623.4059999995, 133566.4290000014 458616.0529999994, 133572.5859999992 458608.33399999887, 133583.8900000006 458593.2729999982, 133587.3590000011 458588.65100000054, 133591.9219999984 458582.5720000006, 133609.20800000057 458559.54100000113, 133622.77600000054 458540.9820000008, 133629.7490000017 458530.9270000011, 133630.46299999952 458530.37099999934, 133630.5940000005 458530.26900000125)"
oeverconstructie_verticaal_legger.225,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.L.31,580",, Type BZ-12 // Groutankers,,"LINESTRING (133630.46299999952 458530.37099999934, 133630.5940000005 458530.26900000125, 133631.01999999955 458529.936999999, 133631.87000000104 458530.2679999992)"
oeverconstructie_verticaal_legger.226,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK6.OX.L.43,449",,Perkoenen/staal,,"LINESTRING (134776.21599999815 449298.41000000015, 134773.813000001 449293.31799999997, 134775.34099999815 449288.2190000005, 134776.90300000086 449283.01399999857, 134778.5450000018 449277.5089999996, 134779.50499999896 449274.2719999999, 134780.41299999878 449272.12999999896, 134782.62200000137 449266.92500000075, 134784.72399999946 449261.9600000009, 134787.0399999991 449256.5150000006, 134787.92700000107 449254.3990000002, 134788.24700000137 449253.65199999884, 134788.71499999985 449252.65100000054, 134789.50200000033 449250.98900000006, 134791.3440000005 449247.05900000036, 134793.98000000045 449241.43299999833, 134796.78299999982 449235.48000000045, 134799.125 449230.5159999989, 134801.84099999815 449224.7430000007, 134804.13699999824 449219.88500000164, 134806.2650000006 449215.36100000143, 134808.7809999995 449210.02899999917, 134811.4840000011 449204.2899999991, 134814.48000000045 449198.55700000003, 134817.3759999983 449193.01199999824, 134820.313000001 449187.37900000066, 134822.8280000016 449182.57499999925, 134825.93200000003 449176.6490000002, 134828.3669999987 449171.95699999854, 134831.3500000015 449166.2580000013, 134832.51099999994 449164.04300000146, 134834.69999999925 449160.5859999992, 134837.75699999928 449155.75499999896, 134841.16699999943 449150.368999999, 134844.7100000009 449144.76999999955, 134847.6400000006 449140.15300000086, 134848.26000000164 449139.33199999854, 134852.3839999996 449134.0929999985, 134856.52199999988 449128.8350000009, 134860.35200000182 449123.9360000007, 134864.0159999989 449119.2719999999, 134868.03299999982 449114.1730000004, 134869.64200000092 449116.4219999984)"
oeverconstructie_verticaal_legger.227,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK6.OX.L.43,449",,Perkoenen/staal,,"LINESTRING (134882.5009999983 449722.3720000014, 134880.96299999952 449719.2179999985, 134879.40199999884 449716.0249999985, 134877.90399999917 449712.9510000013, 134876.41800000146 449709.91600000113, 134874.89699999988 449706.80099999905, 134873.4459999986 449703.82499999925, 134871.7199999988 449700.2820000015, 134870.16299999878 449697.1000000015, 134868.71599999815 449694.1319999993, 134867.16299999878 449690.9470000006, 134865.71200000122 449687.9789999984, 134864.26199999824 449685.0150000006, 134862.78299999982 449681.9789999984, 134861.2109999992 449678.67599999905, 134859.7800000012 449675.7039999999, 134858.3289999999 449672.66899999976, 134856.88199999928 449669.6259999983, 134855.39200000092 449666.5150000006, 134853.811999999 449663.2199999988, 134852.2349999994 449659.91699999943, 134850.67399999872 449656.64499999955, 134849.08900000155 449653.34600000083, 134847.60700000077 449650.2470000014, 134846.0300000012 449646.9439999983, 134844.46200000122 449643.6640000008, 134843.0540000014 449640.72399999946, 134841.51300000027 449637.5069999993, 134840.00299999863 449634.3420000002, 134838.5009999983 449631.1959999986, 134837.15300000086 449627.9829999991, 134835.87200000137 449624.90900000185, 134834.49599999934 449621.6090000011, 134833.188000001 449618.48000000045, 134831.87900000066 449615.3539999984, 134830.5549999997 449612.16899999976, 134829.19099999964 449608.91699999943, 134827.9059999995 449605.83399999887, 134826.60500000045 449602.72399999946, 134825.27199999988 449599.5150000006, 134823.92799999937 449596.3060000017, 134822.63100000098 449593.2039999999, 134821.32699999958 449590.063000001, 134819.95899999887 449586.7950000018, 134818.75299999863 449583.9129999988, 134817.46400000155 449580.8229999989, 134816.25299999863 449577.9290000014, 134814.9210000001 449574.7250000015, 134813.6009999998 449571.563000001, 134812.28400000185 449568.41000000015, 134810.90399999917 449565.1180000007, 134809.49300000072 449561.7320000008, 134808.22399999946 449558.69299999997, 134806.9149999991 449555.55900000036, 134805.57499999925 449552.3509999998, 134804.186999999 449549.01999999955, 134802.8040000014 449545.7120000012, 134801.4360000007 449542.43299999833, 134800.1000000015 449539.22399999946, 134798.7199999988 449535.9210000001, 134797.3839999996 449532.7199999988, 134796.02800000086 449529.4759999998, 134794.69900000095 449526.2950000018, 134793.38699999824 449523.14499999955, 134791.9750000015 449519.76300000027, 134790.63100000098 449516.55799999833, 134789.25499999896 449513.2509999983, 134787.91899999976 449510.05000000075, 134786.56700000167 449506.8060000017, 134785.20699999854 449503.56599999964, 134784.92300000042 449502.8720000014, 134784.09899999946 449500.27800000086, 134783.11400000006 449497.1799999997, 134782.15199999884 449494.12900000066, 134781.12299999967 449490.8999999985, 134780.1099999994 449487.69200000167, 134779.1009999998 449484.5300000012, 134777.98999999836 449481.0379999988, 134776.96499999985 449477.78599999845, 134775.95600000024 449474.59699999914, 134774.93499999866 449471.38800000027, 134773.92500000075 449468.1950000003, 134771.71299999952 449461.23000000045, 134769.73200000077 449454.99599999934, 134767.81700000167 449448.94000000134, 134766.96400000155 449442.9360000007, 134766.11800000072 449436.92500000075, 134765.26399999857 449430.7870000005, 134764.38800000027 449424.55999999866, 134763.54199999943 449418.5489999987, 134762.68200000003 449412.42599999905, 134761.90199999884 449406.97199999914, 134761.87299999967 449406.09600000083, 134761.6649999991 449400.2109999992, 134761.43499999866 449393.8209999986, 134761.21200000122 449387.69099999964, 134761.03400000185 449382.9479999989, 134761.09299999848 449381.48600000143, 134761.34600000083 449375.3929999992, 134761.58300000057 449369.29300000146, 134761.8500000015 449363.07400000095, 134762.08799999952 449357.0029999986, 134762.16899999976 449354.76900000125, 134762.62999999896 449350.86499999836, 134763.34200000018 449344.84699999914, 134764.08399999887 449338.58300000057, 134764.26199999824 449337.0020000003, 134765.8500000015 449335.05799999833, 134766.4219999984 449332.53400000185, 134767.10500000045 449329.5879999995, 134765.57600000128 449327.36199999973, 134766.97899999842 449321.2980000004, 134768.33700000122 449315.33199999854, 134769.686999999 449309.4239999987, 134771.05299999937 449303.43499999866, 134773.14600000158 449309.3500000015)"
oeverconstructie_verticaal_legger.339,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,06G-305-02,,,,"LINESTRING (207498.21909999847 582631.9371000007, 207487.6561000012 582626.1251000017, 207477.31309999898 582620.5001000017, 207464.2661000006 582613.313099999, 207448.29710000008 582604.7501000017, 207448.07809999958 582604.7501000017, 207444.06309999898 582598.7501000017)"
oeverconstructie_verticaal_legger.228,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.R.23,245",, Type BZ-250 // Groutankers,,"LINESTRING (128166.06100000069 466426.26300000027, 128165.19000000134 466420.68200000003, 128157.5009999983 466377.54199999943, 128155.19099999964 466363.9210000001, 128150.89200000092 466338.563000001, 128140.42399999872 466278.4770000018, 128137.99199999869 466264.4140000008, 128131.73099999875 466228.2170000002, 128122.47100000083 466175.01399999857, 128120.74500000104 466164.9129999988, 128116.82699999958 466141.9829999991, 128106.71799999848 466083.7479999997, 128103.54199999943 466065.4070000015, 128096.93100000173 466027.2289999984, 128086.95100000128 465969.56500000134, 128086.31700000167 465965.90300000086, 128077.55700000003 465915.32499999925, 128069.38800000027 465867.1770000011, 128069.24799999967 465866.3770000003, 128061.05299999937 465819.43400000036, 128054.74199999869 465777.46599999815, 128053.0399999991 465764.16600000113, 128050.31599999964 465742.875, 128047.68699999899 465716.7039999999, 128045.60399999842 465692.2509999983, 128043.59600000083 465663.6570000015, 128043.54899999872 465662.98900000006, 128043.36300000176 465660.34800000116, 128042.02499999851 465632.83100000024, 128041.21499999985 465601.72399999946, 128041.05799999833 465570.4609999992, 128041.15900000185 465564.3049999997)"
oeverconstructie_verticaal_legger.229,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.R.23,245",, Type BZ-250 // Groutankers,,"LINESTRING (128041.15900000185 465564.3049999997, 128041.30999999866 465555.11199999973, 128041.62299999967 465536.0219999999, 128042.93800000101 465501.14400000125, 128044.48099999875 465474.6979999989, 128045.93699999899 465456.63899999857, 128047.33999999985 465439.2259999998, 128050.43699999899 465407.6499999985, 128054.2340000011 465372.6000000015, 128055.65799999982 465358.51900000125, 128058.27699999884 465332.6400000006, 128061.83300000057 465297.9699999988, 128065.81700000167 465260.4279999994, 128066.26099999994 465256.24599999934, 128070.02899999917 465217.80700000003, 128073.7190000005 465183.20699999854, 128075.83900000155 465162.3280000016, 128079.81100000069 465123.19999999925, 128084.68699999899 465076.40300000086, 128085.91699999943 465064.2320000008, 128089.30000000075 465030.75400000066, 128093.32299999893 464991.88599999994, 128093.81300000101 464984.81599999964, 128094.60300000012 464966.0399999991, 128094.85799999908 464959.9770000018, 128096.31399999931 464925.1270000003, 128097.63599999994 464890.88800000027, 128098.36699999869 464872.3999999985, 128098.16899999976 464869.3680000007, 128097.62200000137 464867.4549999982, 128097.12900000066 464865.73800000176, 128095.04199999943 464861.57400000095, 128092.14900000021 464858.4210000001, 128088.375 464855.6400000006, 128084.68100000173 464853.93499999866, 128081.21999999881 464853.19900000095, 128078.40500000119 464852.8830000013, 128078.29899999872 464852.87099999934)"
oeverconstructie_verticaal_legger.230,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK3.OX.R.53,71",, type BZ-IN // Groutankers,,"LINESTRING (146922.32499999925 443611.4759999998, 146922.2419999987 443611.2710000016, 146921.7890000008 443610.3929999992, 146919.74300000072 443611.3260000013, 146917.77899999917 443612.2199999988, 146915.7049999982 443613.1640000008, 146916.12700000033 443614.0870000012, 146916.21700000018 443614.2809999995)"
oeverconstructie_verticaal_legger.231,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK3.OX.R.53,71",, type BZ-IN // Groutankers,,"LINESTRING (146998.97399999946 443576.1319999993, 146977.90199999884 443585.8839999996, 146960.0150000006 443594.16000000015, 146952.90799999982 443597.46599999815, 146952.76000000164 443597.53400000185, 146943.375 443601.8999999985, 146943.186999999 443601.98699999973, 146942.86300000176 443602.13800000027, 146927.0309999995 443609.4200000018, 146924.11100000143 443610.76300000027, 146922.32400000095 443611.47300000116)"
oeverconstructie_verticaal_legger.232,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK3.OX.R.53,71",, type BZ-IN // Groutankers,,"LINESTRING (146916.21700000018 443614.2800000012, 146911.73699999973 443616.3770000003, 146911.40199999884 443616.5329999998, 146893.58999999985 443624.8530000001, 146866.55200000107 443637.49599999934, 146844.0009999983 443647.76000000164, 146821.20100000128 443658.2980000004, 146819.1169999987 443659.26099999994, 146794.31899999827 443670.76000000164, 146774.02600000054 443680.05999999866, 146748.50499999896 443691.84600000083, 146730.9210000001 443699.8900000006, 146726.20699999854 443702.0469999984, 146699.36800000072 443714.5240000002, 146661.2340000011 443732.08199999854, 146640.66699999943 443741.5379999988, 146627.30700000003 443747.6799999997, 146622.26799999923 443750, 146622.17399999872 443750.04300000146, 146595.2039999999 443762.4600000009, 146567.37299999967 443775.3060000017, 146550.31700000167 443783.2170000002, 146540.19799999893 443787.91000000015, 146513.18499999866 443800.36300000176, 146472.19900000095 443819.3110000007, 146460.00400000066 443824.9780000001, 146437.22899999842 443835.5610000007, 146403.5540000014 443851.1889999993, 146370.53200000152 443866.3229999989, 146369.68200000003 443866.7179999985, 146353.85599999875 443874.05999999866, 146321.33799999952 443888.99599999934, 146293.98999999836 443901.65300000086, 146279.33199999854 443908.3979999982, 146262.73099999875 443916.0370000005, 146238.74300000072 443927.13500000164, 146211.90199999884 443939.51300000027, 146189.00200000033 443950.12099999934, 146188.62999999896 443950.29300000146, 146170.4210000001 443958.7650000006, 146144.186999999 443970.7800000012, 146120.42700000107 443981.813000001, 146098.68200000003 443991.86499999836, 146088.02699999884 443996.79100000113, 146056.4210000001 444011.41800000146, 146017.86199999973 444029.23900000006, 146005.91000000015 444034.73800000176, 145979.78799999878 444046.75499999896, 145950.73299999908 444060.1739999987, 145926.29800000042 444071.5089999996, 145915.55000000075 444076.561999999, 145909.61300000176 444079.3530000001, 145889.27899999917 444088.936999999, 145870.2250000015 444097.5789999999, 145849.86800000072 444107.0390000008, 145829.99399999902 444116.28599999845, 145825.24799999967 444118.5, 145809.80999999866 444125.7010000013, 145788.19399999827 444135.9690000005, 145766.7250000015 444146.3139999993, 145740.59899999946 444159.2250000015, 145735.58799999952 444161.6959999986, 145716.5300000012 444171.0929999985, 145692.72300000116 444183.21400000155, 145669.5450000018 444194.93499999866, 145647.9699999988 444206.0639999993, 145644.52299999818 444207.8669999987, 145629.67700000107 444215.6319999993, 145614.69000000134 444223.2430000007, 145602.49500000104 444229.7809999995, 145597.99700000137 444232.09600000083, 145597.0850000009 444230.57400000095, 145595.51900000125 444231.4310000017, 145596.30900000036 444232.9970000014, 145583.99500000104 444239.5879999995, 145572.93299999833 444245.5309999995, 145556.83199999854 444254.0009999983, 145554.16000000015 444255.4149999991, 145541.10599999875 444262.3260000013, 145528.6259999983 444268.87999999896, 145509.63699999824 444278.98999999836, 145489.24300000072 444289.7659999989, 145475.65399999917 444297.08900000155)"
