OBJECTID,PUIC,NAAM,REF_BORDSEIN_PUIC,REF_BORDSEIN_NAAM,AZIMUT,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,OPC_GEBIED_NAAM,OPC_GEBIED_NR,TECHNIEKVELD,PGO_GEBIED_NAAM,BEHEERDER,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,X,Y,Z,PGO_GEBIED_NR,GELDIG_VANAF,PUBLICATIEDATUM,PCA,IN_GEBRUIK,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
1239,b24df9e9-2f61-4f24-ba0b-59b84ea303dc,SJ_X0277L,,,-73,283,Bestaand,467,b,467,467_b,Rotterdam Waalhaven Oost,Who-Whks,Rotterdam Waalhaven Oost - Rotterdam Waalhaven Kesterenstraat ,"21,066293",-157.278593,"-157,278593",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,"Rotterdam, Emplacement Waalhaven Oost",WHO,NCBG,90296.118,434197.92099999,3.39199999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.89253718,4.44722036,21.066293
1240,d0cfa209-79ef-4533-b61f-d490e591f1e2,SJ_532R,,,-359,60,Bestaand,818,d,818,818_d,Terneuzen Dow Chemical,Sludow-Tnzdn3,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 3 ,"400,937028",77.246051,"77,246051",Zuid,Z,Goes,18,Baan,Zeeland,Strukton Rail Short Line,Sas van Gent,SVG,NCBG,43355.402,373873.74599999,2.204,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.34305153,3.78477407,400.937028
1241,2e68d9d3-6efc-4b13-8c48-12c7c806d054,SJ_X0207V,,,0,283,Bestaand,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ","201,390436",-146.59416,"-146,594160",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Derden - Overig - Alco Energy,"Rotterdam, Emplacement Europoort",ERP,NCBG,72084.77,438596.473,5.67199999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.92965062,4.18164614,201.390436
1242,ed57ed03-6c60-4bbb-a6bf-0ee768013126,SJ_916V,,,-255,60,Bestaand,815,a,815,815_a,Roodeschool Eemshaven,Rda-Eem,Rodeschool Aansl. - Eemshaven ,"7,327409",2.155781,"2,155781",Noord-Oost,NO,Groningen,37,Baan,Wadden,Derden - Overig - Groningen Seaports,Eemshaven Industrie Aansluiting,EEMIA,NCBG,250762.674,607698.922,4.588,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.44689305,6.82852181,7.327409
1243,ca9fb197-de22-4854-84b7-297630a69581,SJ_630V,,,-265,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","6,215663",23.359388,"23,359388",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,NCBG,90701.331,431907.45799999,4.90099999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.8719989,4.45353377,6.215663
1244,025ee337-bebf-4bed-987f-f442b34bdc84,SJ_8104L,,,-99,283,Bestaand,662,,662,662__,Simpelveld,Vet-Mtn,Verschau (D) - Maastricht Noord ,"12,538494",-17.801554,"-17,801554",Zuid,Z,Maastricht,26,Baan,Limburg,Derden - Overig - Zuid Limburgse Stoomtrein Maatschappij (ZLSM),Schin op Geul,SOG,NCBG,196589.428,315873.02899999,150.823,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,50.83120599,5.9774981,12.538494
1245,7abf57df-807c-421d-b840-45b2674622e9,SJ_337L,,,0,60,Bestaand,818,b,818,818_b,Terneuzen Dow Chemical,Sludow-Tnzdn1,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 1 ,"201,091802",-11.642253,"-11,642253",Zuid,Z,Goes,18,Baan,Zeeland,Strukton Rail Short Line,Sas van Gent,SVG,NCBG,43903.249,373989.51299999,1.46199999,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.34419967,3.79259803,201.091802
1246,a27e52bd-6c62-4a19-9853-1334f833795c,SJ_436R,,,0,60,Bestaand,818,c,818,818_c,Terneuzen Dow Chemical,Sludow-Tnzdn2,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 2 ,"301,160385",6.326327,"6,326327",Zuid,Z,Goes,18,Baan,Zeeland,Strukton Rail Short Line,Sas van Gent,SVG,NCBG,43553.78699999,374005.684,1.433,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.34427623,3.78757889,301.160385
1247,6656b0a5-b251-4e3d-a923-23506490f30a,SJ_985R,,,-199,120,Bestaand,475,a,475,475_a,Rotterdam Maasvlakte,Mvt-Mvtm,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Missouriweg ","1,360898",30.840771,"30,840771",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,,,,62095.133,440249.353,5.202,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.94292434,4.03598917,1.360898
1248,fbb3af17-f27b-4d7c-9fd3-2751c91c2f43,SJ_945R,,,-130,60,Bestaand,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,"22,646556",-28.973191,"-28,973191",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,,,,90851.20799999,395234.21,4.08,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.54241439,4.46247386,22.646556
1249,f0d97dd7-e14f-40ba-a99b-1aeb6edfb7ed,SJ_X0471,,,-185,60,Bestaand,115,d,115,115_d,Schiedam Centrum - Vlaardingen Vulcaanhaven,Sdmga-Vdgvch,Schiedam Goederenoverdrachtspoor Aansluiting -  Vlaardingen Vulcaanhaven ,"505,074461",105.020512,"105,020512",Randstad Zuid,RZ,Rotterdam,3,Baan,Rotterdam,Strukton Rail Short Line,Rotterdamse Electrische Tram,RET,NCBG,84165.32499999,435343.03,3.097,120,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Onbekend,Zuid-Holland Zuid,51.90208212,4.35793298,505.074461
1250,587a2540-97af-4724-8648-ca92b2e983ba,SJ_94R,,,-129,283,Bestaand,557,e,557,557_e,Terneuzen Aansl.,Tnzz-Tnzow,Terneuzen Zuidzijde (Racc.) - Terneuzen Osloweg ,"300,464650",7.682833,"7,682833",Zuid,Z,Goes,18,Baan,Zeeland,Derden - Overig - Verbrugge,Terneuzen Aansl.,TNZA,NCBG,47023.464,369680.694,3.732,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.30608457,3.83867992,300.46465
1251,12eb01b1-9fb1-4a1e-876f-fd847ddbce3b,SJ_904AR,,,-80,60,Bestaand,626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,"32,356158",-21.133116,"-21,133116",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,Hoorn,HN,NCBG,132361.939,517623.212,0,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.64562836,5.05272058,32.356158
1252,4d160abd-c345-4841-8a30-666aa23604a1,SJ_9005L,,,-158,283,Bestaand,032,,32,032__,Blauwkapel - Lunetten,Hvs-Utm,Hilversum - Utrecht Maliebaan ,"16,336545",-81.428506,"-81,428506",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,Derden - Overig - NSM,,,,137511.795,455390.28499999,2.815,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.08650028,5.13204718,16.336545
1253,ca1fc198-9b1b-4740-932e-ab715c708ab2,SJ_HHHV,,,-9,283,Bestaand,469,g,469,469_g,Pernis,Boto-Pstw,"Botlektunnel Oost - Rotterdam, Emplacement Pernis Tankweg ","602,649463",-298.132005,"-298,132005",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,,,,82503.10799999,434246.16999999,3.479,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.89201058,4.3340148,602.649463
1254,8215aac0-908a-48f1-b44c-1179b47d173f,SJ_101Q,,,-292,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","6,435190",5.536865,"5,536865",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,PPLG,90492.698,431828.318,4.35799999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.87126353,4.45051944,6.43519
1255,318925a1-9423-468d-b8ce-2a90ff50ff79,SJ_7AS,,,-282,283,Bestaand,090,,90,090__,Den Dolder - Amersfoort,Ut-Amf,Utrecht - Amersfoort ,"18,273595",65.586509,"65,586509",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,Derden - Overig - Defensie,,,,151476.723,461904.428,11.082,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.14531474,5.33573065,18.273595
1256,73647971-cfbd-462f-b5b9-45e09d155fc6,SJ_14R,,,-227,60,Bestaand,817,c,817,817_c,Vlissingen Sloehaven,Eupwz-Albw,Europaweg Zuid - Albaniëweg ,"140,411248",24.230299,"24,230299",Zuid,Z,Goes,18,Baan,Zeeland,Derden - Overig - Invista Polyester,Sloehaven Emplacement,SLOE_523-524,NCBG,37079.955,385975.88799999,4.843,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.45052176,3.69070122,140.411248
1257,c6ed1cce-e840-468b-a99d-c5918550c672,SJ_X0234V,,,-286,283,Bestaand,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),Hmta-Law,Hemtunnel Aansl. - Latexweg ,"9,837358",-89.914038,"-89,914038",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,Derden - Overig - Ceres,Amsterdam Houtrakpolder,HRP,NCBG,112828.353,492629.34299999,1.211,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Midden,52.41985109,4.76728196,9.837358
1258,316857b4-a156-4e2b-8a48-0223685878c3,SJ_915L,,,-2,60,Bestaand,851,c,851,851_c,Born Franciscushaven,Bon-Bonlw,Born - Born Loswal ,"120,294009",-4.045783,"-4,045783",Zuid,Z,Roermond,25,Baan,Limburg,Derden - Overig - Katoennatie of Langen?,Born Franciscushaven,BONFH,NCBG,184664.616,340224.901,33.585,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,51.05083621,5.81024666,120.294009
1259,a49babd8-6af2-4c45-a22a-0d3bf31176f4,SJ_7131R,,,-11,60,Bestaand,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,"105,665264",-2.458634,"-2,458634",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Dordrecht Zeehaventerrein,DDRZ,NCBG,102670.383,423016.76199999,2.875,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.79334465,4.62866412,105.665264
1260,a2be5239-fa52-4d78-9036-c032fa581d51,SJ_955L,,,-159,60,Bestaand,553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,"22,035006",-38.655057,"-38,655057",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Sittard,STD,PPLG,188138.43799999,335006.56699999,49.283,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,51.00373987,5.85930504,22.035006
1261,96eccebd-df8b-40c3-b51c-3122e2846bf2,SJ_501L,,,-198,60,Bestaand,115,d,115,115_d,Schiedam Centrum - Vlaardingen Vulcaanhaven,Sdmga-Vdgvch,Schiedam Goederenoverdrachtspoor Aansluiting -  Vlaardingen Vulcaanhaven ,"505,118950",-18.358049,"-18,358049",Randstad Zuid,RZ,Rotterdam,3,Baan,Rotterdam,Strukton Rail Short Line,,,,84292.345,435310.358,2.995,120,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Onbekend,Zuid-Holland Zuid,51.90180465,4.35978508,505.11895
1262,40a18cba-8894-4801-b1ae-d5bd7f399f48,SJ_110R,,,-299,60,Bestaand,801,f,801,801_f,Moerdijk Industrieterrein,Mdw-Cih,Middenweg - Centrale Insteekhaven ,"500,289880",29.336454,"29,336454",Zuid,Z,Roosendaal,19,Baan,Zeeland,Derden - Overig - Coatex en Omya,Moerdijk Industrieterrein,MDKI,NCBG,99553.804,411472.321,2.946,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.68928519,4.58533599,500.28988
1263,6a8c1160-a971-41ac-9b52-1aaaee19d0df,SJ_906R,,,-269,60,Bestaand,938,,938,938__,CUP Valburg,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,"3,393696",-17.412099,"-17,412099",Randstad Zuid,RZ,A15trace,71,Baan,Zee-Zevenaar,ProRail,Betuweroute Centraal Uitwissel Punt,BRCUP,PPLG,184870.491,434159.62599999,9.26099999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.89514927,5.82116279,3.393696
1264,5e2d9241-a070-4393-bbfd-07c88a444d22,SJ_575L,,,-273,283,Bestaand,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"201,317009",8.736985,"8,736985",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,Derden - Overig,Amersfoort Hoofdwerkplaats,AMFWPH,NCBG,153845.77799999,462948.177,6.652,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.15470593,5.37033763,201.317009
1265,123ad381-a4c2-4025-865a-fb4f0894e42e,SJ_30BP,,,-45,60,Bestaand,463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,"0,033753",-15.857871,"-15,857871",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,Derden - Overig - STAR,,,,258969.102,557691.469,6.26999999,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,52.99614626,6.93581442,0.033753
1266,c84e9143-2f96-4190-86d8-66a426d15398,SJ_1Q,,,-216,283,Bestaand,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"67,976977",-21.274139,"-21,274139",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,Derden - Overig - DSM,Delft,DT,PPLG,83578.494,448299.606,1.861,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.01844761,4.34671194,67.976977
1267,ed5618c1-747f-4084-b3e1-f03bae055d53,SJ_929R,,,-98,283,Bestaand,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,"60,589455",-115.983463,"-115,983463",,,,,Baan,,Derden - Overig - DB Netz,,,,215036.804,427520.87699999,18.21399999,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,Ja,,51.83304733,6.25822984,60.589455
1268,9cc1d274-1114-40f7-bc7b-cc29c313cae0,SJ_10R,,,-280,283,Bestaand,090,,90,090__,Den Dolder - Amersfoort,Ut-Amf,Utrecht - Amersfoort ,"18,534018",23.809957,"23,809957",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,Derden - Overig - Defensie,,,,151728.863,461987.33899999,11.044,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.14606149,5.33941347,18.534018
1269,e3a4bec1-33bc-4f3c-a945-ac877afb774f,SJ_116L,,,-201,283,Bestaand,485,e,485,485_e,Amsterdam Hemhaven (gebied),Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,"150,922688",8.928338,"8,928338",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,Derden - Overig - Eurotank,Amsterdam Hemhaven (gebied),ASDH,NCBG,118448.792,491641.764,1.101,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Midden,52.41137902,4.85000609,150.922688
1270,c683a33c-d71c-41c2-87d3-f742c07be2b9,SJ_36R,,,-314,283,Bestaand,032,,32,032__,Blauwkapel - Lunetten,Hvs-Utm,Hilversum - Utrecht Maliebaan ,"15,895234",-5.449771,"-5,449771",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,Derden - Overig - NSM,Utrecht Maliebaan,UTM,NCBG,137648.307,455796.69699999,2.93699999,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.09015738,5.13401822,15.895234
1271,e2d1d367-17a5-40e7-9d46-cb2b85a51555,SJ_414AQ,,,-346,283,Bestaand,470,n,470,470_n,Botlek,Bot-Botch2,"Rotterdam, Botlek - Botlek Chemiehaven 2 ","450,666472",16.473898,"16,473898",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,"Rotterdam, Botlek",BOT,NCBG,78494.031,432437.427,4.208,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.87521891,4.27618565,450.666472
1272,c4d38581-4c36-4535-970c-74fb926851e9,SJ_901R,,,-349,60,Bestaand,124,b,124,124_b,Tilburg - Vught Aansl.,Tbi-Tbio,Tilburg Industrieterrein - Tilburg De Loven ,"100,064568",1.234931,"1,234931",Zuid,Z,Den Bosch,21,Baan,Betuwe,Derden - Overig - Versteijnen,Tilburg De Loven,TBI,NCBG,136646.96299999,398611.83199999,13.403,320,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.57613287,5.12244348,100.064568
1273,8abafe6d-12ad-42fb-9ec0-d747ccdadbed,SJ_8223BP,,,-118,283,Bestaand,662,,662,662__,Simpelveld,Vet-Mtn,Verschau (D) - Maastricht Noord ,"12,980877",12.381698,"12,381698",Zuid,Z,Maastricht,26,Baan,Limburg,Derden - Overig - Zuid Limburgse Stoomtrein Maatschappij (ZLSM),Schin op Geul,SOG,NCBG,196170.39999999,315734.429,149.675,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,50.82999041,5.9715352,12.980877
1274,4bee764a-1f68-4230-908a-3b11eadc5c1b,SJ_22L,,,-224,60,Bestaand,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,"0,057951",22.686615,"22,686615",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,Derden - Overig - STAR,,,,258908.57199999,557762.233,6.339,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,52.99679364,6.93493575,0.057951
1275,d75595eb-84cc-4767-a8ae-5654ed61b2da,SJ_272R,,,-78,283,Bestaand,470,c,470,470_c,Botlek,Bot-Bot3ph2,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 2 ","120,404558",-2.105398,"-2,105398",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,"Rotterdam, Botlek",BOT,NCBG,81031.641,433385.84899999,4.27099999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.88408529,4.31282666,120.404558
1276,dd2432a4-53e6-4953-ba2b-a8bc38a1fe4d,SJ_622L,,,-86,60,Bestaand,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,"43,834997",-19.944454,"-19,944454",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,,,,153257.133,462842.04399999,5.64299999,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Onbekend,Midden,52.15375048,5.36173661,43.834997
1277,f7476569-d55a-4be8-a794-85d838811cfc,SJ_283L,,,-33,283,Bestaand,470,a,470,470_a,Botlek,Bot-Odma,"Rotterdam, Botlek - Oude Maas ","102,138789",-2.126801,"-2,126801",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,"Rotterdam, Botlek",BOT,NCBG,81242.288,433787.565,4.13199999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.88772345,4.31579972,102.138789
1278,b87a3f07-fa05-423c-b1cf-3b3d381ee8e6,SJ_96L,,,-287,283,Bestaand,470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ","203,158979",-0.268353,"-0,268353",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,"Rotterdam, Botlek",BOT,NCBG,80424.45299999,433471.889,4.35599999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.88477751,4.30399027,203.158979
1279,c21a67b1-8aeb-4a7b-b0c7-58898e5dfe19,SJ_883L,,,-21,283,Bestaand,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,"69,658143",145.282804,"145,282804",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,Derden - Overig - NS Onderhoud & Service (onder voorbehoud),,,,237981.727,575864.79399999,2.862,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,53.16305932,6.62794746,69.658143
1280,d48f638f-78a6-4e99-99df-8284f52a3fa7,SJ_875V,,,-20,283,Bestaand,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,"69,670591",102.815408,"102,815408",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,Derden - Overig - NS Onderhoud & Service (onder voorbehoud),,,,237937.54999999,575862.00699999,2.798,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,53.16304112,6.62728636,69.670591
1281,f4e89d33-86e2-4bf2-8045-d2069d2b8a3f,SJ_932L,,,-16,283,Bestaand,801,d,801,801_d,Moerdijk Industrieterrein,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,"302,702629",-0.181597,"-0,181597",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,,,,99281.099,411785.272,3.168,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.69207082,4.58134239,302.702629
1282,65223b95-f025-4629-9e6b-64064643c05a,SJ_932L,,,-78,283,Bestaand,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"202,190164",39.53997,"39,539970",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,Strukton Rail Short Line,"Beverwijk HOOGOVENS, VAN GELDER",BHVG,NCBG,103349.547,499662.282,5.54499999,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.48224344,4.62686929,202.190164
1283,d7743e12-1632-444a-8712-45cf5ddc65a2,SJ_2345V,,,-23,60,Bestaand,121,b,121,121_b,Breda - Lage Zwaluwe,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,"232,509918",17.14996,"17,149960",,,HSL,70,Baan,,ProRail,Rotterdam - Breda,RTD-BD,Vrije baan,105576.993,409804.995,0.758,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Infraspeed,Ja,Zuid-Holland Zuid,51.67486357,4.6726734,232.509918
1284,bfcb33f0-9646-4dfb-867b-94bf51b92d1d,SJ_907L,,,-13,60,Bestaand,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"24,042454",-54.076179,"-54,076179",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,Derden - Overig - Railpro Crailoo,Crailoo Bovenbouwwerkplaats,CRS,NCBG,139797.271,475103.99699999,4.34799999,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.26375199,5.16451038,24.042454
1285,fcfbf2eb-34c4-490f-a587-5a8302a44595,SJ_634L,,,-359,60,Bestaand,818,d,818,818_d,Terneuzen Dow Chemical,Sludow-Tnzdn3,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 3 ,"401,587654",-9.373006,"-9,373006",Zuid,Z,Goes,18,Baan,Zeeland,Strukton Rail Short Line,,,,43274.209,374528.68099999,2.185,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.34892066,3.78340252,401.587654
1286,64fed955-1ae9-445e-a406-42c03a4f920e,SJ_GR,,,-248,120,Bestaand,478,d,478,478_d,Rotterdam Europoort 4,Mvtn-Mvtnwe,Maasvlakte Noordwesthoek - Maasvlakte Noordwesthoek Europahaven ,"201,264985",4.058276,"4,058276",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Derden - Overig - Lyondell,Maasvlakte Europahaven Noord,MVTEN,NCBG,61827.5,442680.525,5.006,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.96472623,4.03143789,201.264985
1287,d0fe8b35-e47f-4e58-8b95-7fb5395724bf,SJ_932V,,,-295,283,Bestaand,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,"17,766093",4.183049,"4,183049",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,Derden - Overig - SHM,,,,134074.526,530551.022,-0.835,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.76187611,5.07720659,17.766093
1288,5e755c3f-7689-4219-bc9f-2901cbed1cd7,SJ_996V,,,-281,120,Bestaand,475,c,475,475_c,Rotterdam Maasvlakte,Mvt-Mvtazh,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Amazonehaven ","201,570000",-68.896688,"-68,896688",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,"Rotterdam, Emplacement Maasvlakte",MVT_791-794,NCBG,63564.03199999,440492.78999999,5.16,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.94535557,4.05728274,201.57
