FID,id,naamgebied,hoekpunt,easting_etrs89,northing_etrs89,nb_dgrad_etrs89,ol_dgrad_etrs89,nb_grad_dmin_etrs89,ol_grad_dmin_etrs89,gdb_geomattr_data,shape
wingebieden_hoekpunten.563,684,Q2G,2,600255.561,5862604.8698,52.90375863,4.49062399,52° 54.226',4° 29.437',,POINT (600255.5609999998 5862604.8697999995)
wingebieden_hoekpunten.564,685,Q2G,3,601855.5492,5862603.8151,52.90344834,4.51440368,52° 54.207',4° 30.864',,POINT (601855.5492000002 5862603.815099999)
wingebieden_hoekpunten.565,686,Q2G,4,601855.1533,5862003.8206,52.8980566,4.51420978,52° 53.883',4° 30.853',,POINT (601855.1533000004 5862003.820599999)
wingebieden_hoekpunten.566,687,Q2H,1,603218.0596,5854738.1106,52.83250398,4.53216094,52° 49.950',4° 31.930',,POINT (603218.0596000003 5854738.1106)
wingebieden_hoekpunten.567,688,Q2H,2,603172.4924,5856111.8669,52.84485791,4.53191924,52° 50.691',4° 31.915',,POINT (603172.4923999999 5856111.866900001)
wingebieden_hoekpunten.568,689,Q2H,3,603872.8344,5856135.0986,52.84493208,4.54232132,52° 50.696',4° 32.539',,POINT (603872.8344 5856135.0986)
wingebieden_hoekpunten.569,690,Q2H,4,603918.4029,5854761.339,52.83257812,4.54256008,52° 49.955',4° 32.554',,POINT (603918.4029000001 5854761.339)
wingebieden_hoekpunten.570,691,Q2J,1,600426.7201,5866827.3287,52.94167176,4.49447416,52° 56.500',4° 29.668',,POINT (600426.7200999996 5866827.3287)
wingebieden_hoekpunten.571,692,Q2J,2,602186.6464,5870625.3004,52.9754694,4.52185214,52° 58.528',4° 31.311',,POINT (602186.6464 5870625.3004)
wingebieden_hoekpunten.572,693,Q2J,3,602299.4566,5865866.8351,52.93268678,4.52202922,52° 55.961',4° 31.322',,POINT (602299.4566000002 5865866.835100001)
wingebieden_hoekpunten.573,694,Q2K,1,603336.8237,5862698.8577,52.90401969,4.53644913,52° 54.241',4° 32.187',,POINT (603336.8236999996 5862698.8577)
wingebieden_hoekpunten.574,695,Q2K,2,603296.8244,5861968.8625,52.89746738,4.53562266,52° 53.848',4° 32.137',,POINT (603296.8244000003 5861968.862500001)
wingebieden_hoekpunten.575,696,Q2K,3,601851.8345,5861968.8633,52.89774309,4.51414951,52° 53.865',4° 30.849',,POINT (601851.8344999999 5861968.863299999)
wingebieden_hoekpunten.576,697,Q2K,4,601851.8345,5862603.8579,52.90344943,4.51434848,52° 54.207',4° 30.861',,POINT (601851.8344999999 5862603.857899999)
wingebieden_hoekpunten.577,698,Q2K,5,601851.8345,5862698.8577,52.90430314,4.51437825,52° 54.258',4° 30.863',,POINT (601851.8344999999 5862698.8577)
wingebieden_hoekpunten.578,699,Q2L,1,598072.6528,5868074.6792,52.95331647,4.45983268,52° 57.199',4° 27.590',,POINT (598072.6528000003 5868074.679199999)
wingebieden_hoekpunten.579,700,Q2L,2,598143.2524,5868865.4246,52.96040965,4.46112274,52° 57.625',4° 27.667',,POINT (598143.2523999996 5868865.4246)
wingebieden_hoekpunten.580,701,Q2L,3,598778.6786,5869980.9364,52.97031758,4.47091965,52° 58.219',4° 28.255',,POINT (598778.6786000002 5869980.9364)
wingebieden_hoekpunten.581,702,Q2L,4,599668.262,5869486.7189,52.9657117,4.48400952,52° 57.943',4° 29.041',,POINT (599668.2620000001 5869486.718900001)
wingebieden_hoekpunten.582,703,Q2L,5,598778.6786,5867707.5516,52.94988775,4.47022635,52° 56.993',4° 28.214',,POINT (598778.6786000002 5867707.5516)
wingebieden_hoekpunten.583,704,Q2M,1,603360.0001,5863062,52.90727855,4.5369091,52° 54.437',4° 32.215',,POINT (603360.0000999998 5863062)
wingebieden_hoekpunten.584,705,Q2M,2,603297.0001,5861969,52.89746859,4.53562531,52° 53.848',4° 32.138',,POINT (603297.0000999998 5861969)
wingebieden_hoekpunten.585,706,Q2M,3,600152.9999,5861988.0001,52.89823423,4.48890958,52° 53.894',4° 29.335',,POINT (600152.9999000002 5861988.0001)
wingebieden_hoekpunten.586,707,Q2M,4,600225,5864553.0001,52.92127124,4.49077088,52° 55.276',4° 29.446',,POINT (600225 5864553.0001)
wingebieden_hoekpunten.587,708,Q2N,1,603941,5874277,53.00794689,4.54914318,53° 00.477',4° 32.949',,POINT (603941 5874277)
wingebieden_hoekpunten.588,709,Q2N,2,605711,5874335,53.00812158,4.57553155,53° 00.487',4° 34.532',,POINT (605711 5874335)
wingebieden_hoekpunten.589,710,Q2N,3,604989,5871038,52.9786365,4.56370437,52° 58.718',4° 33.822',,POINT (604989 5871038)
wingebieden_hoekpunten.590,711,Q2N,4,603085,5870998,52.97864658,4.53534471,52° 58.719',4° 32.121',,POINT (603085 5870998)
wingebieden_hoekpunten.591,712,Q5A,1,600005.6026,5838268.5472,52.68510127,4.47946834,52° 41.106',4° 28.768',,POINT (600005.6025999999 5838268.5472)
wingebieden_hoekpunten.592,713,Q5A,2,600848.207,5841217.2678,52.71144474,4.4928331,52° 42.687',4° 29.570',,POINT (600848.2070000004 5841217.2678)
wingebieden_hoekpunten.593,714,Q5A,3,602858.6128,5841135.8526,52.71033476,4.52255587,52° 42.620',4° 31.353',,POINT (602858.6128000002 5841135.852600001)
wingebieden_hoekpunten.594,715,Q5A,4,602000.8579,5838114.6247,52.68334601,4.50892713,52° 41.001',4° 30.536',,POINT (602000.8579000002 5838114.6247000005)
wingebieden_hoekpunten.595,716,Q5A,5,601780.47,5838131.6262,52.68354024,4.50567336,52° 41.012',4° 30.340',,POINT (601780.4699999997 5838131.6262)
wingebieden_hoekpunten.596,717,Q5A,6,600054.3169,5838264.789,52.6850585,4.48018761,52° 41.104',4° 28.811',,POINT (600054.3169 5838264.789000001)
wingebieden_hoekpunten.597,718,Q5B,1,599450.2466,5836120.0486,52.66589503,4.47060679,52° 39.954',4° 28.236',,POINT (599450.2466000002 5836120.048599999)
wingebieden_hoekpunten.598,719,Q5B,2,600054.3169,5838264.789,52.6850585,4.48018761,52° 41.104',4° 28.811',,POINT (600054.3169 5838264.789000001)
wingebieden_hoekpunten.599,720,Q5B,3,600054.4229,5838265.1628,52.68506184,4.48018929,52° 41.104',4° 28.811',,POINT (600054.4228999997 5838265.162799999)
wingebieden_hoekpunten.600,721,Q5B,4,601780.6195,5838132.2355,52.68354569,4.50567576,52° 41.013',4° 30.341',,POINT (601780.6195 5838132.2355)
wingebieden_hoekpunten.601,722,Q5B,5,601780.47,5838131.6262,52.68354024,4.50567336,52° 41.012',4° 30.340',,POINT (601780.4699999997 5838131.6262)
wingebieden_hoekpunten.602,723,Q5B,6,601292.3229,5836157.3518,52.66588922,4.49784766,52° 39.953',4° 29.871',,POINT (601292.3229 5836157.3518)
wingebieden_hoekpunten.603,724,Q5B',1,599450.2545,5836120.0486,52.66589503,4.4706069,52° 39.954',4° 28.236',,POINT (599450.2544999998 5836120.048599999)
wingebieden_hoekpunten.604,725,Q5B',2,599819.1143,5837429.7069,52.67759707,4.47645618,52° 40.656',4° 28.587',,POINT (599819.1142999995 5837429.706900001)
wingebieden_hoekpunten.605,726,Q5B',3,600280.3078,5838247.7693,52.68486376,4.48352448,52° 41.092',4° 29.011',,POINT (600280.3077999996 5838247.769300001)
wingebieden_hoekpunten.606,727,Q5B',4,601780.6195,5838132.2355,52.68354569,4.50567576,52° 41.013',4° 30.341',,POINT (601780.6195 5838132.2355)
wingebieden_hoekpunten.607,728,Q5B',5,601292.332,5836157.3518,52.66588922,4.49784779,52° 39.953',4° 29.871',,POINT (601292.3320000004 5836157.3518)
wingebieden_hoekpunten.608,729,Q5C,1,601384.023,5849086.456,52.78206287,4.50319389,52° 46.924',4° 30.192',,POINT (601384.023 5849086.456)
wingebieden_hoekpunten.609,730,Q5C,2,601579.3336,5849086.456,52.78202615,4.50608862,52° 46.922',4° 30.365',,POINT (601579.3335999995 5849086.456)
wingebieden_hoekpunten.610,731,Q5C,3,603513.1332,5849086.4549,52.78165882,4.53474942,52° 46.900',4° 32.085',,POINT (603513.1332 5849086.4549)
wingebieden_hoekpunten.611,732,Q5C,4,605072.9942,5844390.4892,52.73915732,4.55636221,52° 44.349',4° 33.382',,POINT (605072.9941999996 5844390.4892)
wingebieden_hoekpunten.612,733,Q5C,5,605039.1206,5841949.0071,52.71722345,4.55507972,52° 43.033',4° 33.305',,POINT (605039.1206 5841949.007099999)
wingebieden_hoekpunten.613,734,Q5C,6,603961.128,5841949.0071,52.71743163,4.5391266,52° 43.046',4° 32.348',,POINT (603961.1279999996 5841949.007099999)
wingebieden_hoekpunten.614,735,Q5C,7,603755.0035,5841949.0071,52.71747119,4.53607615,52° 43.048',4° 32.165',,POINT (603755.0034999996 5841949.007099999)
wingebieden_hoekpunten.615,736,Q5C',1,601578.8343,5849085.9561,52.78202175,4.50608107,52° 46.921',4° 30.365',,POINT (601578.8343000002 5849085.9561)
wingebieden_hoekpunten.616,737,Q5C',2,603512.819,5849085.9561,52.7816544,4.53474461,52° 46.899',4° 32.085',,POINT (603512.8190000001 5849085.9561)
wingebieden_hoekpunten.617,738,Q5C',3,605072.8068,5844389.9895,52.73915286,4.55635928,52° 44.349',4° 33.382',,POINT (605072.8068000004 5844389.989499999)
wingebieden_hoekpunten.618,739,Q5C',4,605038.8072,5841949.0071,52.71722351,4.55507508,52° 43.033',4° 33.305',,POINT (605038.8071999997 5841949.007099999)
wingebieden_hoekpunten.619,740,Q5C',5,603960.815,5841949.0071,52.71743169,4.53912196,52° 43.046',4° 32.347',,POINT (603960.8150000004 5841949.007099999)
wingebieden_hoekpunten.620,741,Q5C'N,1,601579.3336,5849086.4354,52.78202597,4.50608862,52° 46.922',4° 30.365',,POINT (601579.3335999995 5849086.4354)
wingebieden_hoekpunten.621,742,Q5C'N,2,603513.1246,5849086.4496,52.78165877,4.5347493,52° 46.900',4° 32.085',,POINT (603513.1245999997 5849086.4496)
wingebieden_hoekpunten.622,743,Q5C'N,3,604121.5116,5847254.9286,52.7650828,4.54318378,52° 45.905',4° 32.591',,POINT (604121.5115999999 5847254.9286)
wingebieden_hoekpunten.623,744,Q5C'N,4,602944.0861,5844995.3538,52.74500254,4.52503047,52° 44.700',4° 31.502',,POINT (602944.0861 5844995.353800001)
wingebieden_hoekpunten.624,745,Q5C'Z,1,603369.4731,5843721.1864,52.73347091,4.53092843,52° 44.008',4° 31.856',,POINT (603369.4731000001 5843721.1864)
wingebieden_hoekpunten.625,746,Q5C'Z,2,604568.3006,5845909.8718,52.75290913,4.54937391,52° 45.175',4° 32.962',,POINT (604568.3005999997 5845909.8718)
wingebieden_hoekpunten.626,747,Q5C'Z,3,605039.4954,5841943.0074,52.71716946,4.55508335,52° 43.030',4° 33.305',,POINT (605039.4954000004 5841943.0074000005)
wingebieden_hoekpunten.627,748,Q5C'Z,4,603961.1127,5841948.9989,52.71743156,4.53912637,52° 43.046',4° 32.348',,POINT (603961.1127000004 5841948.9989)
wingebieden_hoekpunten.628,749,Q5D,1,602084.1438,5854720.415,52.83256096,4.5153301,52° 49.954',4° 30.920',,POINT (602084.1437999997 5854720.414999999)
wingebieden_hoekpunten.629,750,Q5D,2,604329.629,5854768.4148,52.83256225,4.54866414,52° 49.954',4° 32.920',,POINT (604329.6289999997 5854768.414799999)
wingebieden_hoekpunten.630,751,Q5D,3,604449.5,5849206.9541,52.78256134,4.54866552,52° 46.954',4° 32.920',,POINT (604449.5 5849206.9541)
wingebieden_hoekpunten.631,752,Q5D,4,602201.4544,5849158.9551,52.78256026,4.51533176,52° 46.954',4° 30.920',,POINT (602201.4544000002 5849158.9551)
wingebieden_hoekpunten.632,753,Q5E,1,603963.1267,5841943.0074,52.71737733,4.53915428,52° 43.043',4° 32.349',,POINT (603963.1266999999 5841943.0074000005)
wingebieden_hoekpunten.633,754,Q5E,2,605039.4954,5841943.0074,52.71716946,4.55508335,52° 43.030',4° 33.305',,POINT (605039.4954000004 5841943.0074000005)
wingebieden_hoekpunten.634,755,Q5E,3,604753.3698,5839575.0235,52.69594484,4.55009461,52° 41.757',4° 33.006',,POINT (604753.3698000005 5839575.023499999)
wingebieden_hoekpunten.635,756,Q5F,1,601896.8319,5849088.9566,52.78198879,4.51079508,52° 46.919',4° 30.648',,POINT (601896.8318999996 5849088.956599999)
wingebieden_hoekpunten.636,757,Q5F,2,601571.8339,5849088.9566,52.78205004,4.50597824,52° 46.923',4° 30.359',,POINT (601571.8339 5849088.956599999)
wingebieden_hoekpunten.637,758,Q5F,3,601136.8377,5850398.9463,52.79390415,4.49993597,52° 47.634',4° 29.996',,POINT (601136.8377 5850398.9463)
wingebieden_hoekpunten.638,759,Q5F,4,601271.8367,5853073.9273,52.8179179,4.50276611,52° 49.075',4° 30.166',,POINT (601271.8366999999 5853073.927300001)
wingebieden_hoekpunten.639,760,Q5F,5,601946.8321,5853073.9273,52.81779069,4.51277853,52° 49.067',4° 30.767',,POINT (601946.8321000002 5853073.927300001)
wingebieden_hoekpunten.640,761,Q5G,1,598461.8557,5848338.9627,52.77588613,4.45965845,52° 46.553',4° 27.580',,POINT (598461.8557000002 5848338.9627)
wingebieden_hoekpunten.641,762,Q5G,2,599236.8509,5848368.9615,52.77601385,4.47115243,52° 46.561',4° 28.269',,POINT (599236.8509 5848368.9615)
wingebieden_hoekpunten.642,763,Q5G,3,599716.8464,5846978.9717,52.76343388,4.4778425,52° 45.806',4° 28.671',,POINT (599716.8464000002 5846978.9717)
wingebieden_hoekpunten.643,764,Q5G,4,598891.8529,5846843.9728,52.76237232,4.46557941,52° 45.742',4° 27.935',,POINT (598891.8529000003 5846843.9728)
wingebieden_hoekpunten.644,765,Q5H,1,598366.0917,5839896.9283,52.7000357,4.45570901,52° 42.002',4° 27.343',,POINT (598366.0916999998 5839896.928300001)
wingebieden_hoekpunten.645,766,Q5H,2,598726.5233,5842147.5458,52.72019627,4.46171703,52° 43.212',4° 27.703',,POINT (598726.5232999995 5842147.5458)
wingebieden_hoekpunten.646,767,Q5H,3,598461.9573,5848338.8815,52.77588538,4.45965993,52° 46.553',4° 27.580',,POINT (598461.9572999999 5848338.8815)
wingebieden_hoekpunten.647,768,Q5H,4,597632.3744,5848298.0705,52.77566925,4.44735381,52° 46.540',4° 26.841',,POINT (597632.3744000001 5848298.070499999)
wingebieden_hoekpunten.648,769,Q5H,5,597537.8332,5853882.2014,52.82587017,4.44761855,52° 49.552',4° 26.857',,POINT (597537.8332000002 5853882.201400001)
wingebieden_hoekpunten.649,770,Q5H,6,600332.6535,5853918.8456,52.82568649,4.48909438,52° 49.541',4° 29.346',,POINT (600332.6535 5853918.8456)
wingebieden_hoekpunten.650,771,Q5H,7,600131.0933,5839902.9256,52.69976607,4.48182147,52° 41.986',4° 28.909',,POINT (600131.0932999998 5839902.9256)
wingebieden_hoekpunten.651,772,Q5J,1,589284.727,5849890.3293,52.79142429,4.32407593,52° 47.485',4° 19.445',,POINT (589284.727 5849890.329299999)
wingebieden_hoekpunten.652,773,Q5J,2,592365.4406,5849895.8324,52.79095528,4.3697499,52° 47.457',4° 22.185',,POINT (592365.4406000003 5849895.8324)
wingebieden_hoekpunten.653,774,Q5J,3,591926.1168,5843205.971,52.73090682,4.36136048,52° 43.854',4° 21.682',,POINT (591926.1168 5843205.971000001)
wingebieden_hoekpunten.654,775,Q5J,4,588329.9898,5843381.4406,52.73308313,4.30816704,52° 43.985',4° 18.490',,POINT (588329.9897999996 5843381.4406)
wingebieden_hoekpunten.655,776,Q5J,5,588365.1032,5844028.0885,52.73888914,4.30886101,52° 44.333',4° 18.532',,POINT (588365.1031999998 5844028.088500001)
wingebieden_hoekpunten.656,777,Q5J,6,588548.202,5845919.8228,52.75586106,4.31208299,52° 45.352',4° 18.725',,POINT (588548.2019999996 5845919.822799999)
wingebieden_hoekpunten.657,778,Q5K,1,597170.3613,5838676.2648,52.68928143,4.43765914,52° 41.357',4° 26.260',,POINT (597170.3613 5838676.264799999)
wingebieden_hoekpunten.658,779,Q5K,2,598417.9609,5839710.9636,52.69835501,4.4564207,52° 41.901',4° 27.385',,POINT (598417.9609000003 5839710.9636)
wingebieden_hoekpunten.659,780,Q5K,3,600005.4644,5839710.9624,52.69806414,4.47990463,52° 41.884',4° 28.794',,POINT (600005.4643999999 5839710.962400001)
wingebieden_hoekpunten.660,781,Q5K,4,598345.8703,5836922.7843,52.67331072,4.45452132,52° 40.399',4° 27.271',,POINT (598345.8702999996 5836922.7842999995)
wingebieden_hoekpunten.661,782,Q5K,5,597764.3732,5837793.0266,52.68123684,4.44618236,52° 40.874',4° 26.771',,POINT (597764.3732000003 5837793.0265999995)
wingebieden_hoekpunten.662,783,Q7A,1,587100.268,5827825.254,52.59346872,4.28584942,52° 35.608',4° 17.151',,POINT (587100.2680000002 5827825.254000001)
wingebieden_hoekpunten.663,784,Q7A,2,587889.627,5827851.353,52.59357622,4.29750631,52° 35.615',4° 17.850',,POINT (587889.6270000003 5827851.353)
wingebieden_hoekpunten.664,785,Q7A,3,587939.673,5826337.579,52.5799627,4.2978429,52° 34.798',4° 17.871',,POINT (587939.6730000004 5826337.579)
wingebieden_hoekpunten.665,786,Q7A,4,587150.313,5826311.484,52.57985525,4.28618961,52° 34.791',4° 17.171',,POINT (587150.3130000001 5826311.483999999)
wingebieden_hoekpunten.666,787,Q8A,1,599050.2687,5834699.8722,52.65320512,4.46426763,52° 39.192',4° 27.856',,POINT (599050.2686999999 5834699.872199999)
wingebieden_hoekpunten.667,788,Q8A,2,599450.2466,5836120.0486,52.66589503,4.47060679,52° 39.954',4° 28.236',,POINT (599450.2466000002 5836120.048599999)
wingebieden_hoekpunten.668,789,Q8A,3,601292.3229,5836157.3518,52.66588922,4.49784766,52° 39.953',4° 29.871',,POINT (601292.3229 5836157.3518)
wingebieden_hoekpunten.669,515,P18,182,562875.7706,5763625.1003,52.0196954,3.91629321,52° 01.182',3° 54.978',,POINT (562875.7706000004 5763625.100299999)
wingebieden_hoekpunten.670,516,P18,183,562601.2338,5763719.2286,52.02057264,3.91231013,52° 01.234',3° 54.739',,POINT (562601.2337999996 5763719.228599999)
wingebieden_hoekpunten.671,517,P18,184,562288.6554,5763802.1786,52.02135353,3.90777053,52° 01.281',3° 54.466',,POINT (562288.6553999996 5763802.1786)
wingebieden_hoekpunten.672,518,P18,185,561787.439,5763892.5272,52.02222179,3.90048329,52° 01.333',3° 54.029',,POINT (561787.4390000002 5763892.5272)
wingebieden_hoekpunten.673,519,P18,186,561266.9635,5763933.1862,52.02264504,3.89290621,52° 01.359',3° 53.574',,POINT (561266.9634999996 5763933.1862)
wingebieden_hoekpunten.674,520,P18,187,561159.4453,5763934.9873,52.02267309,3.89133977,52° 01.360',3° 53.480',,POINT (561159.4452999998 5763934.987299999)
wingebieden_hoekpunten.675,521,P18,188,560907.7662,5763930.3865,52.02265942,3.88767145,52° 01.360',3° 53.260',,POINT (560907.7662000004 5763930.386499999)
wingebieden_hoekpunten.676,522,P18,189,560590.7385,5763906.9881,52.02248379,3.88304753,52° 01.349',3° 52.983',,POINT (560590.7385 5763906.9881)
wingebieden_hoekpunten.677,523,P18,190,560512.4145,5763896.4676,52.02239776,3.88190432,52° 01.344',3° 52.914',,POINT (560512.4145 5763896.467599999)
wingebieden_hoekpunten.678,524,P18,191,560410.7093,5763884.8359,52.02230428,3.88042021,52° 01.338',3° 52.825',,POINT (560410.7093000002 5763884.835899999)
wingebieden_hoekpunten.679,525,P18,192,560099.0034,5763840.9409,52.02194353,3.87587031,52° 01.317',3° 52.552',,POINT (560099.0033999998 5763840.9409)
wingebieden_hoekpunten.680,526,P18,193,555299.3293,5763165.0529,52.01636648,3.80581948,52° 00.982',3° 48.349',,POINT (555299.3293000003 5763165.0529)
wingebieden_hoekpunten.681,527,P18,194,550688.0207,5762515.6893,52.010969,3.73853387,52° 00.658',3° 44.312',,POINT (550688.0207000002 5762515.689300001)
wingebieden_hoekpunten.682,528,P18,195,550192.9841,5762446.0975,52.01038835,3.73131153,52° 00.623',3° 43.879',,POINT (550192.9841 5762446.0975)
wingebieden_hoekpunten.683,529,P18,196,549697.9388,5762376.2464,52.00980492,3.72408921,52° 00.588',3° 43.445',,POINT (549697.9387999997 5762376.2464000005)
wingebieden_hoekpunten.684,530,P18B,1,551244.0986,5776043.2671,52.13253197,3.74866667,52° 07.952',3° 44.920',,POINT (551244.0986000001 5776043.267100001)
wingebieden_hoekpunten.685,531,P18B,2,556235.152,5776094.6646,52.13250862,3.82158576,52° 07.951',3° 49.295',,POINT (556235.1519999998 5776094.6646)
wingebieden_hoekpunten.686,532,P18B,3,555095.7299,5771213.0231,52.08873793,3.80415086,52° 05.324',3° 48.249',,POINT (555095.7298999997 5771213.0231)
wingebieden_hoekpunten.687,533,P18B,4,551569.3154,5770361.1771,52.08141962,3.75255715,52° 04.885',3° 45.153',,POINT (551569.3153999997 5770361.177100001)
wingebieden_hoekpunten.688,534,P18B,5,551302.6485,5770353.5339,52.08137569,3.74866485,52° 04.883',3° 44.920',,POINT (551302.6485000001 5770353.5339)
wingebieden_hoekpunten.689,535,P18B',1,551302.6485,5770353.5339,52.08137569,3.74866485,52° 04.883',3° 44.920',,POINT (551302.6485000001 5770353.5339)
wingebieden_hoekpunten.690,536,P18B',2,551259.7781,5774519.5623,52.11883241,3.74866612,52° 07.130',3° 44.920',,POINT (551259.7780999998 5774519.5623)
wingebieden_hoekpunten.691,537,P18B',3,555879.4373,5774570.6702,52.11884422,3.81613907,52° 07.131',3° 48.968',,POINT (555879.4373000003 5774570.6702)
wingebieden_hoekpunten.692,538,P18B',4,555096.8847,5771217.9712,52.0887823,3.80416851,52° 05.327',3° 48.250',,POINT (555096.8847000003 5771217.9712000005)
