Openbare ruimte;Straatcode        (BAG-id);Huisnr van;Huisnr t/m;Postcode;Wijk;Woonplaats;Type;
Florijnstraat;0268300000000096;1;33;6532 RC;10 - Nije Veld;Nijmegen;Weg;
Florijnstraat;0268300000000096;2;36;6532 RD;10 - Nije Veld;Nijmegen;Weg;
Fluitenkruid;0268300000000519;1;19;6663 GA;70 - Lent;Lent;Weg;
Fluitenkruid;0268300000000519;2;44;6663 GB;70 - Lent;Lent;Weg;
Fluweelboomstraat;0268300000001714;1;27;6663 EZ;70 - Lent;Lent;Weg;
Fluweelboomstraat;0268300000001714;2;32;6663 EZ;70 - Lent;Lent;Weg;
Fons Rademakerspark;0268300000001842;;;;;Nijmegen;Terrein;
Fort Kijk in de Potstraat;0268300000001065;2;14;6521 BV;04 - Altrade;Nijmegen;Weg;
Fort Kijk in de Potstraat;0268300000001065;3;49;6521 BT;04 - Altrade;Nijmegen;Weg;
Fort Kijk in de Potstraat;0268300000001065;18;36;6524 CB;04 - Altrade;Nijmegen;Weg;
Fort Kijk in de Potstraat;0268300000001065;38;56;6524 CC;04 - Altrade;Nijmegen;Weg;
Fort Kijk in de Potstraat;0268300000001065;58;60;6524 CC;03 - Galgenveld;Nijmegen;Weg;
Fort Kijk in de Potstraat;0268300000001065;125;129;6524 CA;04 - Altrade;Nijmegen;Weg;
Fort Krayenhoff;0268300000001791;1;43;6541 GE;20 - Biezen;Nijmegen;Terrein;
Fort Krayenhoff;0268300000001791;2;42;6541 GE;20 - Biezen;Nijmegen;Terrein;
Fortstraat;0268300000001066;1;21;6523 DG;06 - Hengstdal;Nijmegen;Weg;
Fortstraat;0268300000001066;2;30;6523 DH;06 - Hengstdal;Nijmegen;Weg;
Fortunastraat;0268300000001922;;;;;Nijmegen;Weg;
Frankrijkstraat;0268300000001639;1;345;6663 MB;70 - Lent;Lent;Weg;
Frans Halsstraat;0268300000001067;1;35;6521 NA;04 - Altrade;Nijmegen;Weg;
Frans Halsstraat;0268300000001067;2;36;6521 NB;04 - Altrade;Nijmegen;Weg;
Frans Halsstraat;0268300000001067;38;78;6523 CM;06 - Hengstdal;Nijmegen;Weg;
Frans Halsstraat;0268300000001067;39;71;6523 CK;06 - Hengstdal;Nijmegen;Weg;
Frans Halsstraat;0268300000001067;73;91;6523 CL;06 - Hengstdal;Nijmegen;Weg;
Frans Halsstraat;0268300000001067;80;104;6523 CN;06 - Hengstdal;Nijmegen;Weg;
Frans Kellendonkstraat;0268300000000162;1;7;6543 KD;24 - Neerbosch-Oost;Nijmegen;Weg;
Frans Kellendonkstraat;0268300000000162;2;8;6543 KD;24 - Neerbosch-Oost;Nijmegen;Weg;
Frans Mahnpad;0268300000000179;;;;;Nijmegen;Weg;
Fransen van de Puttestraat;0268300000001068;1;35;6535 WD;16 - Hatert;Nijmegen;Weg;
Fransen van de Puttestraat;0268300000001068;2;66;6535 WE;16 - Hatert;Nijmegen;Weg;
Franseplaats;0268300000001069;1;3;6511 VS;00 - Benedenstad;Nijmegen;Weg;
Fransestraat;0268300000001070;1;13;6524 HP;03 - Galgenveld;Nijmegen;Weg;
Fransestraat;0268300000001070;2;12;6524 JA;03 - Galgenveld;Nijmegen;Weg;
Fransestraat;0268300000001070;14;22;6524 JB;03 - Galgenveld;Nijmegen;Weg;
Fransestraat;0268300000001070;15;23;6524 HR;03 - Galgenveld;Nijmegen;Weg;
Fransestraat;0268300000001070;24;34;6524 JC;03 - Galgenveld;Nijmegen;Weg;
Fransestraat;0268300000001070;25;33;6524 HS;03 - Galgenveld;Nijmegen;Weg;
Fransestraat;0268300000001070;35;45;6524 HT;03 - Galgenveld;Nijmegen;Weg;
Fransestraat;0268300000001070;36;50;6524 JD;03 - Galgenveld;Nijmegen;Weg;
Fransestraat;0268300000001070;47;59;6524 HV;03 - Galgenveld;Nijmegen;Weg;
Fransestraat;0268300000001070;52;66;6524 JE;03 - Galgenveld;Nijmegen;Weg;
Fransestraat;0268300000001070;61;69;6524 HW;03 - Galgenveld;Nijmegen;Weg;
Fransestraat;0268300000001070;71;83;6524 HX;03 - Galgenveld;Nijmegen;Weg;
Franz Kafkastraat;0268300000001921;;;;;Nijmegen;Weg;
Fresiastraat;0268300000001071;1;1;6542 ZG;21 - Wolfskuil;Nijmegen;Weg;
Fresiastraat;0268300000001071;2;16;6542 ZG;21 - Wolfskuil;Nijmegen;Weg;
Fresnelstraat;0268300000000185;2;38;6533 DN;15 - Grootstal;Nijmegen;Weg;
Fretstraat;0268300000001072;1;27;6531 JE;11 - Hazenkamp;Nijmegen;Weg;
Fretstraat;0268300000001072;2;10;6531 JG;11 - Hazenkamp;Nijmegen;Weg;
Fretstraat;0268300000001072;20;32;6531 JH;11 - Hazenkamp;Nijmegen;Weg;
Friesenburgstraat;0268300000001073;1;37;6535 MG;16 - Hatert;Nijmegen;Weg;
Friesenburgstraat;0268300000001073;2;24;6535 MH;16 - Hatert;Nijmegen;Weg;
Fritz Langstraat;0268300000001846;4;22;6515 LN;60 - Ressen;Nijmegen;Weg;
Fritz Langstraat;0268300000001846;5;13;6515 LN;60 - Ressen;Nijmegen;Weg;
Fritz Polakpad;0268300000001941;;;;;Nijmegen;Weg;
Fruitlaan;0268300000000339;1;99;6515 CA;50 - Oosterhout;Nijmegen;Weg;
Fruitlaan;0268300000000339;4;74;6515 BS;50 - Oosterhout;Nijmegen;Weg;
Fuchsiapad;0268300000000406;2;18;6663 CV;70 - Lent;Lent;Weg;
Fuchsiastraat;0268300000001074;7;7;6542 NX;21 - Wolfskuil;Nijmegen;Weg;
Fuchsiastraat;0268300000001074;12;84;6542 NX;21 - Wolfskuil;Nijmegen;Weg;
Fuutstraat;0268300000001075;1;43;6542 TV;21 - Wolfskuil;Nijmegen;Weg;
Fuutstraat;0268300000001075;2;44;6542 TW;21 - Wolfskuil;Nijmegen;Weg;
Gabriel García Márquezstraat;0268300000001779;1;7;6515 ZK;60 - Ressen;Nijmegen;Weg;
Gabriel García Márquezstraat;0268300000001779;2;16;6515 ZK;60 - Ressen;Nijmegen;Weg;
Gaffelstraat;0268300000001076;1;39;6532 VH;10 - Nije Veld;Nijmegen;Weg;
Gaffelstraat;0268300000001076;2;28;6532 VJ;10 - Nije Veld;Nijmegen;Weg;
Gaffelstraat;0268300000001076;30;40;6532 VK;10 - Nije Veld;Nijmegen;Weg;
Galgenveld;0268300000001558;;;;;Nijmegen;Administratief gebied;
Galiciëstraat;0268300000001657;1;39;6663 NR;70 - Lent;Lent;Weg;
Galiciëstraat;0268300000001657;2;32;6663 NR;70 - Lent;Lent;Weg;
Galileïstraat;0268300000001077;1;15;6533 LS;15 - Grootstal;Nijmegen;Weg;
Galileïstraat;0268300000001077;2;40;6533 LV;15 - Grootstal;Nijmegen;Weg;
Galileïstraat;0268300000001077;17;39;6533 LT;15 - Grootstal;Nijmegen;Weg;
Galvanistraat;0268300000000189;1;71;6533 DV;15 - Grootstal;Nijmegen;Weg;
Galvanistraat;0268300000000189;2;72;6533 DW;15 - Grootstal;Nijmegen;Weg;
Ganzenheuvel;0268300000001078;1;73;6511 WD;00 - Benedenstad;Nijmegen;Weg;
Ganzenheuvel;0268300000001078;2;56;6511 WD;00 - Benedenstad;Nijmegen;Weg;
Gapershof;0268300000001079;1;5;6511 VA;00 - Benedenstad;Nijmegen;Weg;
Gapershof;0268300000001079;2;6;6511 VA;00 - Benedenstad;Nijmegen;Weg;
García Lorcastraat;0268300000001777;1;43;6515 ZE;60 - Ressen;Nijmegen;Weg;
García Lorcastraat;0268300000001777;2;2;;60 - Ressen;Nijmegen;Weg;
García Lorcastraat;0268300000001777;2;46;6515 ZE;60 - Ressen;Nijmegen;Weg;
Garnizoenslaan;0268300000000214;3;3;6523 RM;06 - Hengstdal;Nijmegen;Weg;
Garnizoenslaan;0268300000000214;4;4;6523 RJ;06 - Hengstdal;Nijmegen;Weg;
Gaussstraat;0268300000001080;1;43;6533 LD;15 - Grootstal;Nijmegen;Weg;
Gaussstraat;0268300000001080;2;30;6533 LE;15 - Grootstal;Nijmegen;Weg;
Gaussstraat;0268300000001080;32;64;6533 LG;15 - Grootstal;Nijmegen;Weg;
Gaziantepplein;0268300000001705;;;;;Nijmegen;Weg;
Gebroeders Van Limburgplein;0268300000000262;1;7;6511 BW;01 - Stadscentrum;Nijmegen;Weg;
Geeresteinstraat;0268300000001081;1;23;6535 JT;16 - Hatert;Nijmegen;Weg;
Geeresteinstraat;0268300000001081;2;36;6535 JX;16 - Hatert;Nijmegen;Weg;
Geeresteinstraat;0268300000001081;31;57;6535 JV;16 - Hatert;Nijmegen;Weg;
Geeresteinstraat;0268300000001081;38;68;6535 JZ;16 - Hatert;Nijmegen;Weg;
Geeresteinstraat;0268300000001081;59;85;6535 JW;16 - Hatert;Nijmegen;Weg;
Geert Grooteplein Noord;0268300000001082;9;29;6525 EZ;17 - Heijendaal;Nijmegen;Weg;
Geert Grooteplein Zuid;0268300000001083;8;36;6525 GA;17 - Heijendaal;Nijmegen;Weg;
Geert Grooteplein Zuid;0268300000001083;37;41;6525 GA;17 - Heijendaal;Nijmegen;Weg;
Geert Niemeijerhof;0268300000001907;3;11;6663 RH;70 - Lent;Lent;Weg;
Geert Niemeijerhof;0268300000001907;4;20;6663 RH;70 - Lent;Lent;Weg;
Geert van Woutrappen;0268300000001836;;;;;Nijmegen;Weg;
Geisslerstraat;0268300000001084;1;19;6533 LL;15 - Grootstal;Nijmegen;Weg;
Geisslerstraat;0268300000001084;2;2;6533 LL;15 - Grootstal;Nijmegen;Weg;
Gelderselaan;0268300000001085;2;40;6523 LJ;03 - Galgenveld;Nijmegen;Weg;
Gelderselaan;0268300000001085;42;62;6523 LK;03 - Galgenveld;Nijmegen;Weg;
Gelderselaan;0268300000001085;64;98;6523 LL;03 - Galgenveld;Nijmegen;Weg;
Gelderselaan;0268300000001085;74;74;;03 - Galgenveld;Nijmegen;Weg;
Geldershofstraat;0268300000000407;1;27;6663 KN;70 - Lent;Lent;Weg;
Geldershofstraat;0268300000000407;2;24;6663 KP;70 - Lent;Lent;Weg;
Gemsstraat;0268300000001086;1;15;6531 TC;13 - St. Anna;Nijmegen;Weg;
Gemsstraat;0268300000001086;4;20;6531 TD;13 - St. Anna;Nijmegen;Weg;
Generaal James Gavinsingel;0268300000001825;;;;;Nijmegen;Weg;
Generaal James Gavinsingel;0268300000001824;;;;;Lent;Weg;
Generaal Smutsstraat;0268300000001087;1;21;6543 NH;23 - Heseveld;Nijmegen;Weg;
Generaal Smutsstraat;0268300000001087;2;20;6543 NM;23 - Heseveld;Nijmegen;Weg;
Generaal Smutsstraat;0268300000001087;22;40;6543 NN;23 - Heseveld;Nijmegen;Weg;
Generaal Smutsstraat;0268300000001087;25;53;6543 NJ;23 - Heseveld;Nijmegen;Weg;
Generaal Smutsstraat;0268300000001087;59;87;6543 NK;23 - Heseveld;Nijmegen;Weg;
Generaal Smutsstraat;0268300000001087;93;121;6543 NL;23 - Heseveld;Nijmegen;Weg;
Genesisstraat;0268300000001711;1;25;6663 JE;70 - Lent;Lent;Weg;
Genesisstraat;0268300000001711;2;32;6663 JE;70 - Lent;Lent;Weg;
Geologenlaantje;0268300000001603;;;;;Nijmegen;Weg;
Georg Hegelstraat;0268300000001723;4;18;6663 LJ;70 - Lent;Lent;Weg;
Georg Hegelstraat;0268300000001723;53;55;6663 LJ;70 - Lent;Lent;Weg;
Georges Brassensstraat;0268300000001638;1;61;6663 MH;70 - Lent;Lent;Weg;
Georges Brassensstraat;0268300000001638;52;52;;70 - Lent;Lent;Weg;
Geraniumpad;0268300000000821;;;;;Nijmegen;Weg;
Geraniumstraat;0268300000001088;;;;;Nijmegen;Weg;
Gerard Disveldpad;0268300000001947;;;;;Nijmegen;Weg;
Gerard Leckiepad;0268300000001943;;;;;Nijmegen;Weg;
Gerard Noodtstraat;0268300000001089;1;117;6511 SV;01 - Stadscentrum;Nijmegen;Weg;
Gerard Noodtstraat;0268300000001089;2;38;6511 SW;01 - Stadscentrum;Nijmegen;Weg;
Gerard Noodtstraat;0268300000001089;40;80;6511 SX;01 - Stadscentrum;Nijmegen;Weg;
Gerard Noodtstraat;0268300000001089;119;145;6511 ST;01 - Stadscentrum;Nijmegen;Weg;
Gerard van Swietenlaan;0268300000001090;2;318;6525 GB;17 - Heijendaal;Nijmegen;Weg;
Gerard van Swietenlaan;0268300000001090;3;3;6525 GB;17 - Heijendaal;Nijmegen;Weg;
Gerardsweg;0268300000001091;1;23;6525 RR;18 - Brakkenstein;Nijmegen;Weg;
Gerardsweg;0268300000001091;2;72;6525 RT;18 - Brakkenstein;Nijmegen;Weg;
Gerardsweg;0268300000001091;25;49;6525 RS;18 - Brakkenstein;Nijmegen;Weg;
Gerrit Schultepad;0268300000000175;;;;;Nijmegen;Weg;
Gerrit van Durenstraat;0268300000001092;1;15;6525 DR;08 - Groenewoud;Nijmegen;Weg;
Gerrit van Durenstraat;0268300000001092;2;20;6525 DT;08 - Groenewoud;Nijmegen;Weg;
Gerrit van Durenstraat;0268300000001092;17;29;6525 DS;08 - Groenewoud;Nijmegen;Weg;
Gerstweg;0268300000001093;1;3;6534 AE;12 - Goffert;Nijmegen;Weg;
Gerstweg;0268300000001093;2;28;6534 AE;12 - Goffert;Nijmegen;Weg;
Geulstraat;0268300000001094;1;29;6542 RP;22 - Hees;Nijmegen;Weg;
Geulstraat;0268300000001094;8;14;6542 RW;22 - Hees;Nijmegen;Weg;
Geulstraat;0268300000001094;16;32;6542 RX;22 - Hees;Nijmegen;Weg;
Geulstraat;0268300000001094;31;59;6542 RR;22 - Hees;Nijmegen;Weg;
Geulstraat;0268300000001094;61;89;6542 RS;22 - Hees;Nijmegen;Weg;
Geulstraat;0268300000001094;91;111;6542 RT;22 - Hees;Nijmegen;Weg;
Geulstraat;0268300000001094;113;119;6542 RV;22 - Hees;Nijmegen;Weg;
Gilbert Bécaudstraat;0268300000001637;1;61;6663 MK;70 - Lent;Lent;Weg;
Giorgio Vasaristraat;0268300000001862;2;6;6663 PC;70 - Lent;Lent;Weg;
Giorgio Vasaristraat;0268300000001862;3;45;6663 PC;70 - Lent;Lent;Weg;
Giraffestraat;0268300000001095;1;25;6531 TT;13 - St. Anna;Nijmegen;Weg;
Giraffestraat;0268300000001095;2;18;6531 TV;13 - St. Anna;Nijmegen;Weg;
Giraffestraat;0268300000001095;27;29;6531 TT;11 - Hazenkamp;Nijmegen;Weg;
Gitaarstraat;0268300000001096;1;27;6544 XA;24 - Neerbosch-Oost;Nijmegen;Weg;
Gitaarstraat;0268300000001096;2;20;6544 XC;24 - Neerbosch-Oost;Nijmegen;Weg;
Gitaarstraat;0268300000001096;22;40;6544 XD;24 - Neerbosch-Oost;Nijmegen;Weg;
Gitaarstraat;0268300000001096;29;53;6544 XB;24 - Neerbosch-Oost;Nijmegen;Weg;
Gladiolenstraat;0268300000000122;1;9;6542 XC;21 - Wolfskuil;Nijmegen;Weg;
Gladiolenstraat;0268300000000122;2;36;6542 XC;21 - Wolfskuil;Nijmegen;Weg;
Gladiusstraat;0268300000000340;1;33;6515 JP;50 - Oosterhout;Nijmegen;Weg;
Glashuis;0268300000000491;1;13;6511 CR;00 - Benedenstad;Nijmegen;Weg;
Glashuis;0268300000000491;4;12;6511 CR;00 - Benedenstad;Nijmegen;Weg;
Glimwormstraat;0268300000001097;1;15;6533 GZ;14 - Hatertse Hei;Nijmegen;Weg;
Glimwormstraat;0268300000001097;2;14;6533 GZ;14 - Hatertse Hei;Nijmegen;Weg;
Gloxiniapad;0268300000000408;1;19;6663 CT;70 - Lent;Lent;Weg;
Gnoestraat;0268300000001098;;;;;Nijmegen;Weg;
Godfried Bomansstraat;0268300000000249;2;48;6543 JA;24 - Neerbosch-Oost;Nijmegen;Weg;
Godfried Bomansstraat;0268300000000249;29;33;6543 JA;24 - Neerbosch-Oost;Nijmegen;Weg;
Goeman Borgesiusstraat;0268300000001099;1;95;6535 WH;16 - Hatert;Nijmegen;Weg;
Goeman Borgesiusstraat;0268300000001099;2;16;6535 WN;16 - Hatert;Nijmegen;Weg;
Goeman Borgesiusstraat;0268300000001099;18;38;6535 WP;16 - Hatert;Nijmegen;Weg;
Goeman Borgesiusstraat;0268300000001099;40;50;6535 WR;16 - Hatert;Nijmegen;Weg;
Goeman Borgesiusstraat;0268300000001099;52;78;6535 WS;16 - Hatert;Nijmegen;Weg;
Goeman Borgesiusstraat;0268300000001099;80;106;6535 WT;16 - Hatert;Nijmegen;Weg;
Goeman Borgesiusstraat;0268300000001099;97;191;6535 WJ;16 - Hatert;Nijmegen;Weg;
Goeman Borgesiusstraat;0268300000001099;193;215;6535 WK;16 - Hatert;Nijmegen;Weg;
Goeman Borgesiusstraat;0268300000001099;217;287;6535 WL;16 - Hatert;Nijmegen;Weg;
Goethestraat;0268300000001724;4;60;6663 LK;70 - Lent;Lent;Weg;
Goethestraat;0268300000001724;21;71;6663 LK;70 - Lent;Lent;Weg;
Goffert;0268300000001567;;;;;Nijmegen;Administratief gebied;
Goffertpark;0268300000000208;;;;;Nijmegen;Terrein;
Goffertweg;0268300000001100;15;19;6532 AA;10 - Nije Veld;Nijmegen;Weg;
Goffertweg;0268300000001100;20;22;6532 AA;10 - Nije Veld;Nijmegen;Weg;
Golden Deliciousstraat;0268300000000341;1;31;6515 BK;50 - Oosterhout;Nijmegen;Weg;
Golden Deliciousstraat;0268300000000341;2;50;6515 BL;50 - Oosterhout;Nijmegen;Weg;
Gorisstraat;0268300000001101;1;25;6521 CG;04 - Altrade;Nijmegen;Weg;
Gorisstraat;0268300000001101;2;34;6521 CK;04 - Altrade;Nijmegen;Weg;
Gorisstraat;0268300000001101;27;53;6521 CH;04 - Altrade;Nijmegen;Weg;
Gorisstraat;0268300000001101;38;50;6521 CL;04 - Altrade;Nijmegen;Weg;
Gorisstraat;0268300000001101;52;72;6521 CM;04 - Altrade;Nijmegen;Weg;
Gorisstraat;0268300000001101;55;75;6521 CJ;04 - Altrade;Nijmegen;Weg;
Gorterplaats;0268300000000101;1;35;6531 HZ;10 - Nije Veld;Nijmegen;Weg;
Gorterplaats;0268300000000101;2;34;6531 HZ;10 - Nije Veld;Nijmegen;Weg;
Goselingstraat;0268300000000492;1;35;6535 XC;16 - Hatert;Nijmegen;Weg;
Goselingstraat;0268300000000492;2;68;6535 XD;16 - Hatert;Nijmegen;Weg;
Gouden Torrenstraat;0268300000001102;6;36;6533 RR;14 - Hatertse Hei;Nijmegen;Weg;
Gouden Torrenstraat;0268300000001102;27;33;6533 RR;14 - Hatertse Hei;Nijmegen;Weg;
Goudenregenstraat;0268300000000409;1;53;6663 EA;70 - Lent;Lent;Weg;
Goudenregenstraat;0268300000000409;12;78;6663 EB;70 - Lent;Lent;Weg;
Goudesteinstraat;0268300000001103;1;33;6535 LB;16 - Hatert;Nijmegen;Weg;
Goudesteinstraat;0268300000001103;2;24;6535 LC;16 - Hatert;Nijmegen;Weg;
Goudhaantjesstraat;0268300000001104;1;21;6533 PW;14 - Hatertse Hei;Nijmegen;Weg;
Goudhaantjesstraat;0268300000001104;2;20;6533 PW;14 - Hatertse Hei;Nijmegen;Weg;
Graadt van Roggenstraat;0268300000001105;1;91;6522 AW;05 - Hunnerberg;Nijmegen;Weg;
Graadt van Roggenstraat;0268300000001105;6;18;6522 AK;05 - Hunnerberg;Nijmegen;Weg;
Graadt van Roggenstraat;0268300000001105;20;30;6522 AL;05 - Hunnerberg;Nijmegen;Weg;
Graadt van Roggenstraat;0268300000001105;101;163;6522 AX;05 - Hunnerberg;Nijmegen;Weg;
Graaf Alardsingel;0268300000000513;4;202;6663 RA;70 - Lent;Lent;Weg;
Graafse Ringpad;0268300000000060;1;25;6543 JE;23 - Heseveld;Nijmegen;Weg;
Graafse Ringweg;0268300000001106;2;30;6543 JM;23 - Heseveld;Nijmegen;Weg;
Graafse Ringweg;0268300000001106;32;64;6543 JL;23 - Heseveld;Nijmegen;Weg;
Graafsebrug;0268300000001675;;;;;Nijmegen;Kunstwerk;
Graafsedwarsstraat;0268300000000493;7;43;6512 EP;02 - Bottendaal;Nijmegen;Weg;
Graafsedwarsstraat;0268300000000493;8;78;6512 ES;02 - Bottendaal;Nijmegen;Weg;
Graafsedwarsstraat;0268300000000493;45;87;6512 ER;02 - Bottendaal;Nijmegen;Weg;
Graafsepad;0268300000001107;;;;;Nijmegen;Weg;
Graafseweg;0268300000001108;1;27;6512 BM;02 - Bottendaal;Nijmegen;Weg;
Graafseweg;0268300000001108;2;6;6512 CA;02 - Bottendaal;Nijmegen;Weg;
Graafseweg;0268300000001108;8;22;6512 CB;02 - Bottendaal;Nijmegen;Weg;
Graafseweg;0268300000001108;24;34;6512 CC;02 - Bottendaal;Nijmegen;Weg;
Graafseweg;0268300000001108;29;31;6512 BN;02 - Bottendaal;Nijmegen;Weg;
Graafseweg;0268300000001108;33;33;6512 BP;02 - Bottendaal;Nijmegen;Weg;
Graafseweg;0268300000001108;35;75;6512 BR;02 - Bottendaal;Nijmegen;Weg;
Graafseweg;0268300000001108;36;64;6512 CD;02 - Bottendaal;Nijmegen;Weg;
Graafseweg;0268300000001108;66;76;6512 CE;02 - Bottendaal;Nijmegen;Weg;
Graafseweg;0268300000001108;78;90;6512 CG;02 - Bottendaal;Nijmegen;Weg;
Graafseweg;0268300000001108;85;109;6512 BS;02 - Bottendaal;Nijmegen;Weg;
Graafseweg;0268300000001108;92;108;6512 CH;02 - Bottendaal;Nijmegen;Weg;
Graafseweg;0268300000001108;115;135;6531 ZN;21 - Wolfskuil;Nijmegen;Weg;
Graafseweg;0268300000001108;122;136;6531 ZT;21 - Wolfskuil;Nijmegen;Weg;
Graafseweg;0268300000001108;137;163;6531 ZP;21 - Wolfskuil;Nijmegen;Weg;
Graafseweg;0268300000001108;138;156;6531 ZV;21 - Wolfskuil;Nijmegen;Weg;
Graafseweg;0268300000001108;167;199;6531 ZR;21 - Wolfskuil;Nijmegen;Weg;
Graafseweg;0268300000001108;172;194;6531 ZW;21 - Wolfskuil;Nijmegen;Weg;
Graafseweg;0268300000001108;196;208;6531 ZX;21 - Wolfskuil;Nijmegen;Weg;
Graafseweg;0268300000001108;201;241;6531 ZS;21 - Wolfskuil;Nijmegen;Weg;
Graafseweg;0268300000001108;224;232;6531 ZZ;21 - Wolfskuil;Nijmegen;Weg;
Graafseweg;0268300000001108;242;276;6532 ZV;23 - Heseveld;Nijmegen;Weg;
Graafseweg;0268300000001108;243;265;6532 ZJ;23 - Heseveld;Nijmegen;Weg;
Graafseweg;0268300000001108;250;250;6532 ZV;21 - Wolfskuil;Nijmegen;Weg;
Graafseweg;0268300000001108;267;307;6532 ZK;23 - Heseveld;Nijmegen;Weg;
Graafseweg;0268300000001108;292;294;6532 ZW;23 - Heseveld;Nijmegen;Weg;
Graafseweg;0268300000001108;309;327;6532 ZL;23 - Heseveld;Nijmegen;Weg;
Graafseweg;0268300000001108;329;345;6532 ZM;23 - Heseveld;Nijmegen;Weg;
Graafseweg;0268300000001108;383;387;6532 ZN;23 - Heseveld;Nijmegen;Weg;
Graafseweg;0268300000001108;393;411;6532 ZP;23 - Heseveld;Nijmegen;Weg;
Graafseweg;0268300000001108;419;451;6532 ZR;23 - Heseveld;Nijmegen;Weg;
Grameystraat;0268300000001109;1;21;6525 DM;08 - Groenewoud;Nijmegen;Weg;
Grameystraat;0268300000001109;2;26;6525 DP;08 - Groenewoud;Nijmegen;Weg;
Grameystraat;0268300000001109;23;41;6525 DN;08 - Groenewoud;Nijmegen;Weg;
Granaatstraat;0268300000001110;1;9;6534 ZC;16 - Hatert;Nijmegen;Weg;
Granaatstraat;0268300000001110;2;8;6534 ZC;16 - Hatert;Nijmegen;Weg;
Grand Canal;0268300000000225;;;;;Nijmegen;Terrein;
Graodus fan Nimwegentrappen;0268300000001894;;;;;Nijmegen;Weg;
Graspieperhof;0268300000001619;1;185;6541 NN;20 - Biezen;Nijmegen;Weg;
Graspieperhof;0268300000001619;2;186;6541 NN;20 - Biezen;Nijmegen;Weg;
Gravendal;0268300000000050;2;10;6511 ZH;00 - Benedenstad;Nijmegen;Weg;
Gregoriusstraat;0268300000001112;1;29;6523 BS;06 - Hengstdal;Nijmegen;Weg;
Gregoriusstraat;0268300000001112;2;20;6523 BT;06 - Hengstdal;Nijmegen;Weg;
Grenadier Guardsviaduct;0268300000000231;;;;;Nijmegen;Kunstwerk;
Grevinckstraat;0268300000000494;1;27;6525 CG;08 - Groenewoud;Nijmegen;Weg;
Grevinckstraat;0268300000000494;2;28;6525 CH;08 - Groenewoud;Nijmegen;Weg;
Griegstraat;0268300000001113;1;17;6521 GD;04 - Altrade;Nijmegen;Weg;
Griftdijk;0268300000000342;1;291;6515 AE;50 - Oosterhout;Nijmegen;Weg;
Griftdijk;0268300000000342;42;252;6515 AG;60 - Ressen;Nijmegen;Weg;
Griftdijk;0268300000000342;136;268;;60 - Ressen;Nijmegen;Weg;
Griftdijk Noord;0268300000000410;8;16;6663 AB;70 - Lent;Lent;Weg;
Griftdijk Noord;0268300000000410;9;51;6663 AA;70 - Lent;Lent;Weg;
Griftdijk Noord;0268300000000410;18;50;6663 AC;70 - Lent;Lent;Weg;
Griftdijk Zuid;0268300000000411;77;81;6663 BB;70 - Lent;Lent;Weg;
Griftdijk Zuid;0268300000000411;83;99;6663 BC;70 - Lent;Lent;Weg;
Griftdijk Zuid;0268300000000411;101;129;6663 BD;70 - Lent;Lent;Weg;
Griftdijk Zuid;0268300000000411;131;139;6663 BE;70 - Lent;Lent;Weg;
Griftpad;0268300000001709;;;;;Lent;Weg;
Groen van Prinstererstraat;0268300000001114;1;39;6535 TC;16 - Hatert;Nijmegen;Weg;
Groen van Prinstererstraat;0268300000001114;2;8;6535 TE;16 - Hatert;Nijmegen;Weg;
Groen van Prinstererstraat;0268300000001114;10;48;6535 TG;16 - Hatert;Nijmegen;Weg;
Groen van Prinstererstraat;0268300000001114;41;47;6535 TD;16 - Hatert;Nijmegen;Weg;
Groene Balkon;0268300000001115;1;13;6511 VL;00 - Benedenstad;Nijmegen;Weg;
Groene Balkon;0268300000001115;2;14;6511 VK;00 - Benedenstad;Nijmegen;Weg;
Groene Perron;0268300000000236;;;;;Nijmegen;Terrein;
Groenestraat;0268300000001116;2;46;6531 HR;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;13;29;6531 HA;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;31;65;6531 HB;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;48;72;6531 HS;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;67;119;6531 HC;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;110;118;6531 HT;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;120;164;6531 HV;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;121;143;6531 HD;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;169;201;6531 HE;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;170;188;6531 HW;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;190;228;6531 HX;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;203;209;6531 HG;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;215;231;6531 HH;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;230;240;6531 HZ;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;233;243;6531 HJ;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;242;258;6531 JA;11 - Hazenkamp;Nijmegen;Weg;
