OBJECTID,GPGIDENT,GPGZMRPL,GPGWNTPL,IWS_GPGONDP,IWS_GPGBOVP,IWS_GPGAFWONDP,IWS_GPGAFWBOVP,HOOFDSTROOMGEBIED,DEELSTROOMGEBIED,STROOMGEBIED,GLOBALID,INSP_GEBVOLGNR,IWS_MEMO,Shape__Area,Shape__Length
1222,OV120,5.6,5.1,5.1,5.6,,,2,3,2,3e9abcf8-d7a8-4ff8-bfaa-40e99027ed71,ZW.250,,524664.706359863,2874.15283920487
1223,OV510,4.56,4.56,4.56,4.56,,,2,3,2,685b73a4-4e7c-43b3-95c7-9681ce8507cb,ZW.250,,346389.227371216,3312.11504742656
1224,OV504,6.5,6.5,6.5,6.5,,,1,20,7,3d5aee75-ed8d-4e59-b95a-f0a2ba70b42e,ZR.246,,349992.813293457,3032.081150122
1225,950,-1.2,-1.2,-1.2,-1.2,,,5,80,21,f371d65b-ad27-4648-8bee-b66ce6b6777e,ZW.247,,1058319.07551575,5638.82596459625
1226,1032,-0.5,-0.9,-0.9,-0.5,,,5,70,13,35ed9a66-65f1-4a93-8571-3a587cc2da2e,ZR.250,,231654.960891724,3790.35427531979
1227,57,-0.75,-1.05,-1.05,-0.75,,,5,70,13,7b56b20d-405a-4bf4-ab97-b3afe6151251,ZR.250,,280649.385452271,3793.62047397
1228,759,6,6,6,6,,,4,35,19,693ae60c-fa7f-4ca7-a6e8-2d416933e5c3,ZW.241,,569077.965637207,4065.98975319048
1229,760,5.5,5.3,5.3,5.5,,,4,35,19,4ec5ce1e-3753-4005-84d2-f83c900e62ea,ZW.241,,661288.689170837,4736.86750986201
1230,764,7.81,7.81,7.81,7.81,,,4,35,19,6ff0ceaa-b631-4e6a-a158-52791f2d64cb,ZW.241,,448925.334098816,3342.17942104903
1231,765,8.25,8.1,8.1,8.25,,,4,35,19,93b0e426-debe-4f38-8cfd-f6c4eed69960,ZW.241,,192242.403930664,2913.57210192529
1232,MV212,8.6,8.35,8.35,8.6,,,2,17,6,dda0789b-f50b-47e3-aa85-fb99cb8eb64e,ZW.250,,201860.546188354,2128.50582454031
1233,RM464,10.8,10.6,10.6,10.8,,,2,13,10,73a56070-f9b2-4d74-8fb2-d772bf2d261b,ZW.250,,388900.09462738,3376.12568468021
1234,MV172,12.4,12.2,12.2,12.4,,,2,13,10,f2460289-12d4-4e77-bdb6-fda7b5b83894,ZW.250,,182172.84274292,2028.88260704924
1235,MV003,13.2,13,13,13.2,,,2,14,10,5160d440-f62a-4875-94ac-b881e1a1b4ed,ZW.250,,1604743.01960754,7277.04634596774
1236,WA038,0.7,0.4,0.4,0.7,,,2,22,9,3d3d3385-5c39-4544-bfeb-677dad03c9c3,ZW.250,,900657.125152588,5341.5839196175
1237,WA314,11.3,11,11,11.3,,,2,22,9,5a96763a-c6ae-4ff5-aaac-7fbe02508c46,ZW.250,,4618703.83689117,11635.3281645193
1238,WA304,11.93,11.93,11.93,11.93,,,2,22,9,15116c45-c72f-454b-be45-37e9adc9a3ab,ZW.250,,1386243.45371246,5733.06228417921
1239,WA312,10.8,10.5,10.5,10.8,,,2,22,9,05bac6ad-276a-4e0e-bcc8-20a5540afe22,ZW.250,,1181726.10378265,6523.78343647338
1240,WA310,10.4,10.15,10.15,10.4,,,2,22,9,a01576ab-161f-4366-bdd2-ac6ea15fedce,ZW.250,,715316.145111084,4481.02452839302
1241,WA036,0.3,0,0,0.3,,,2,22,9,9153922d-edc7-436c-9c0d-ec9bf8befce9,ZW.250,,419680.039115906,3131.61474203879
1242,WA028,0.1,-0.2,-0.2,0.1,,,2,22,9,63045ca7-5894-4a8e-a92e-14170a07859e,ZW.250,,417759.225227356,3235.34954573372
1243,WA032,0.5,0.35,0.35,0.5,,,2,22,9,cf6cbe94-31c9-4705-8f44-c37618039f78,ZW.250,,85693.1291809082,1982.34052183214
1244,WA024,0.15,-0.25,-0.25,0.15,,,2,22,9,b12dc2d2-13b0-417d-a1fe-d2904557a36d,ZW.250,,1306164.84474945,6509.15367049368
1245,63,-0.4,-1,-1,-0.4,,,5,76,13,df3830bd-4b9d-40c5-b3f5-3cc799dc1bb7,KM.241,,213198.262489319,2221.53359725108
1246,127,-0.1,-0.4,-0.4,-0.1,,,5,76,13,87be0041-d258-45a8-b2b6-ed48eb30b0e8,IJ.246,,325256.986663818,4122.751905991
1247,OV514,5.72,5.72,5.72,5.72,,,2,20,7,160d7059-d5c1-4571-bfdc-79f05e80ac78,ZW.250,,250655.654495239,2776.55047071675
1248,OV118,6.4,5.9,5.9,6.4,,,2,3,2,9714e93f-e2d3-441c-a37a-fb74cee1c4df,ZW.250,,1391492.83953094,10733.6438397491
1249,OV200,5.4,4.75,4.75,5.4,,,2,3,2,80b03639-4572-4148-a2c7-ef0dd5b9222c,ZW.250,,1061532.72203064,5759.10626573887
1250,768,6.9,6.7,6.7,6.9,,,4,52,19,e0e91487-166f-47fe-a16c-afe1ceababe6,ZW.241,,819876.03692627,3967.70511934701
1251,770,6.15,5.5,5.5,6.15,,,4,52,19,1fc391f2-56d6-4365-ae08-276a5baab565,ZW.241,,985443.686676025,4436.17637239837
1252,771,5.1,4.9,4.9,5.1,,,4,52,19,fa823ae2-3780-4859-b519-9a99318e0494,ZW.241,,1626719.17757416,5547.99496183092
1253,772,6.4,6.2,6.2,6.4,,,4,52,19,7333ed9b-8951-4842-b6a1-4038bb530e52,ZW.241,,432409.997039795,3013.79852160214
1254,VH2021,-0.15,-0.15,-0.15,-0.15,,,1,12,5,0e85e774-07ea-4e8a-8983-5c9ea5a2c5e2,Fryslan,,5064793.91228485,13150.0613691462
1255,1015,0.85,0.6,0.6,0.85,,,2,63,3,23676dde-53bf-44ea-9c5d-62b9dc0fd73c,ZW.249,,1253422.88159943,5599.14350122455
1256,MV006,13.35,13.05,13.05,13.35,,,2,13,10,00423a30-8ead-473f-bda5-ffb556373982,ZW.250,,4107019.71775055,17749.2651326009
1257,RM160,5.64,5.45,5.45,5.64,,,2,13,10,f715abdb-b824-41a7-8be0-bb9ab7da01a3,ZW.250,,107199.676651001,2484.24817491519
1258,WA030,0.5,0.25,0.25,0.5,,,2,22,9,938f12df-51e4-469a-8657-92dc1483e7db,ZW.250,,1897698.60540771,9843.78386242148
1259,RM480,6.1,5.9,5.9,6.1,,6.35,2,13,10,8e91121b-10e6-4b7f-9b3d-8317b20327ce,ZW.250,,269472.960693359,2124.46872594258
1260,WA154,1.75,1.5,1.5,1.75,,,2,13,10,c52fecda-8ae2-441e-b655-5713891aa878,ZW.250,,136236.943885803,1628.80064789632
1261,WA158,1.45,1.25,1.25,1.45,,,2,13,10,b5c929e3-84d6-47b6-bda2-0eced5fb2775,ZW.250,,677098.986801147,3946.89912591191
1262,WA156,1.05,0.9,0.9,1.05,,,2,13,10,31400363-436d-42de-856c-47fd45f48b37,ZW.250,,479447.218002319,4333.23382032978
1263,WA016A,-0.35,-0.38,-0.38,-0.35,,,2,13,10,8caa5853-4f2c-406b-88f5-2d3b48b4425c,ZW.250,,152890.720397949,1961.44829912599
1264,WA016,-0.41,-0.41,-0.41,-0.41,,,2,13,10,59db9d5b-b0ab-401d-b817-2a7601a481cd,ZW.250,,384290.772994995,2694.01397899083
1265,OV558,0.72,0.72,0.72,0.72,,,2,10,11,c70fa698-4f09-43cf-b660-ea4584ae6a78,ZW.250,,2910498.75075531,9743.35474061308
1266,OV562,7.2,7.15,7.15,7.2,,,2,10,11,13029c2f-ec30-4759-9bf0-85ea50505905,ZW.250,,230591.305183411,2241.28748238242
1267,OV574,4,4,4,4,,,2,10,11,720546b1-809f-4c3f-85f0-8329838d64e3,ZW.250,,1022708.86135101,4626.28017581468
1268,OV550,0.55,0.15,0.15,0.55,,,2,10,11,ae165831-4b44-4bb7-8704-76de1cd0ba43,ZW.250,,1350944.65557098,5922.46153683992
1269,OV579,0.4,0.05,0.05,0.4,,,2,10,11,081f2ec3-01fe-4ec5-87c7-388e1b8bbc09,ZW.250,,1151768.06277466,5069.18247213078
1270,OV578,-0.1,-0.35,-0.35,-0.1,,,2,10,11,0b3e9f60-16e0-4830-ac78-f1285e4a3b49,ZW.250,,523412.737632751,3483.62338836414
1271,OV554,0.4,0.4,0.4,0.4,,,2,10,11,5939824a-0e61-4aeb-b978-b9fc9303d7d9,ZW.250,,805374.362586975,5443.00236030207
1272,1033,0,-0.4,-0.4,0,,,5,76,13,186f0a9b-56e0-47ba-a3ce-a2add17a142f,ZR.248,,2823923.32695007,21535.5337107255
1273,173,-0.8,-1,-1,-0.8,,,5,66,13,0a5b09f3-bac0-4c1b-aa04-3c76a9304bd5,ZR.251,,88748.1125946045,1328.44943072238
1274,779,5.2,5,5,5.2,,,4,52,19,fec664d8-1cd7-4ec4-acbe-104ae3146521,ZW.241,,387438.793952942,3291.27722613613
1275,551,4.7,4.6,4.6,4.7,,,4,35,19,7fe31b08-8560-40bf-b3de-cbadfbe476d1,ZW.241,,271069.519714355,2714.06577806817
1276,567,4.9,4.9,4.9,4.9,,,4,35,19,9c636dbc-235b-45cc-afe2-6b5732f1caaa,ZW.241,,262878.832885742,2208.16424130041
1277,REEST02,0.75,0.75,0.75,0.75,,,2,4,3,ff537811-7178-4085-b50c-66add6d71247,ZW.250,,858124.245521545,4882.051865039
1278,NK56,-0.4,-0.8,-0.8,-0.4,,,1,15,1,07c54248-172c-4946-be1e-130e4c62ddaf,ZR.246,,2962087.73704529,17395.5327209906
1279,MEPPELERDIEP,-0.2,-0.4,-0.4,-0.2,,,2,25,10,adbf6abb-282a-44ed-ba96-67c1d17b9d13,ZW.250,,9474299.56613159,69744.3592508116
1280,938,,,,,,,3,55,18,84733f1c-5a2b-4444-b43f-1e48f0d57a8b,ZW.246,,13637.8679504395,1214.91812866833
1281,WA006,0.1,-0.1,-0.1,0.1,,,2,13,10,8b461dac-f9bd-49fe-a0d9-e0463e1a7153,ZW.250,,198423.3309021,4176.07770812974
1282,WA008,-0.25,-0.25,-0.25,-0.25,,,2,13,10,0d0b30f0-d9ab-464f-a35a-a9bede25ad7a,ZW.250,,42375.6761779785,3073.8705483023
1283,WA020,0.1,-0.1,-0.1,0.1,,,2,22,9,f97e9e05-57d5-4c73-993a-0f905490d04a,ZW.250,,500455.917617798,3174.40236082062
1284,WA296,9.85,9.85,9.85,9.85,,,2,22,9,70688eac-134a-41a2-bffb-4d845bf16104,ZW.250,,1217196.54351044,5840.64731520331
1285,WA264,8.29,8.29,8.29,8.29,,,2,22,9,46a7ec2e-c509-40e1-9c57-53e35d28ca56,ZW.250,,684011.553321838,3789.88744282576
1286,WA300,10.88,10.88,10.88,10.88,,,2,22,9,ab11ffa4-12a3-4bdb-b954-5d225c3e7f56,ZW.250,,34177.7935638428,891.913222901832
1287,WA302,11.82,11.82,11.82,11.82,,,2,22,9,99aa1a64-9cba-461b-9463-ad5a28400c07,ZW.250,,553629.773330688,2991.93684437244
1288,WA298,11.17,11.17,11.17,11.17,,,2,22,9,833a3c2d-633f-41d8-bd82-ec58eeb71373,ZW.250,,283069.464492798,2628.7449268775
1289,OV564,7.01,7.01,7.01,7.01,,,2,10,11,2a2a85b2-a892-4c7e-a3ca-a5756f98d48f,ZW.250,,586273.638374329,4758.98869020078
1290,OV602,6.4,6.4,6.4,6.4,,,2,10,11,a0e8edfc-118f-4756-a888-3a8a53c788b3,ZW.250,,7032.5393447876,331.841399316024
1291,OV570,4.95,4.95,4.95,4.95,,,2,10,11,280bb2f9-0789-4119-80d2-16b36da7e5a6,ZW.250,,219530.968666077,2531.1263955807
1292,OV576,3.04,3.04,3.04,3.04,,,2,10,11,a34a3085-c45f-4561-a2f2-d871360e054f,ZW.250,,804114.493423462,5744.74355599808
1293,OV568,3.68,3.68,3.68,3.68,,,2,10,11,88d477b2-deb2-4317-a7cb-4b207a4c3344,ZW.250,,2566339.68947601,17062.9035769642
1294,153,-0.5,-0.9,-0.9,-0.5,,,5,66,13,d0783cd3-0059-442b-98ce-5c22cced763b,ZR.251,,1202536.9619751,8562.54880443563
1295,51,-1.05,-1.35,-1.35,-1.05,,,5,76,13,b4747116-8ce5-40c1-be1e-6db4ef43f529,ZR.248,,108572.952194214,1592.90625683529
1296,18_PO,-0.6,-1,-1,-0.6,,,5,79,14,aa12e534-2282-4483-8d56-b5521b62ae6f,ZR.248,,128055.127250671,1545.78440760452
1297,286,4.3,4.1,4.1,4.3,,,3,55,18,8f634906-ec9e-469b-9c54-89c03e708d84,ZW.246,,854825.427688599,3762.21480915431
1298,320,4,3.8,3.8,4,,,3,55,18,41b5e7a0-4c80-40f4-ae9a-3a1a0f3a7751,ZW.246,,3221457.75786591,17023.2736732021
1299,OV400,13.5,13.4,13.4,13.5,,,2,10,11,ff945164-889a-48ba-9710-76803f3979f4,ZW.250,,193344.900360107,2034.25257722632
1300,784,6.3,6.15,6.15,6.3,,,4,60,19,cef293c8-e5ef-4ea2-b60c-0a6818284ea6,ZW.241,,2036422.49828339,6252.04759371524
1301,1029,-0.4,-1,-1,-0.4,,,5,76,13,44a8b4d0-61fd-47b0-9ccd-3b7e3015bdfb,KM.241,,66070.8729324341,1197.13157306531
1302,939,0.2,0.05,0.05,0.2,,,3,32,15,41808a5e-3d94-45d7-94b9-a93f9b472f43,ZW.246,,150035.434913635,1831.5945252651
1303,943,3.1,3.1,3.1,3.1,,,4,49,19,46a166e2-98d3-42d3-b437-84828b113859,ZW.241,,359456.215919495,2577.36173290366
1304,WA270,11,11,11,11,,,2,22,9,48b4d38c-d267-4b67-b8c7-9035797bba81,ZW.250,,1091454.56423187,6369.26266110208
1305,OV162,5.45,5.15,5.15,5.45,,,2,3,2,d795525f-d978-4bf8-a68a-56e0a74764f5,ZW.250,,1592718.48132324,8040.06776941937
1306,OV152,6.4,6.1,6.1,6.4,,,2,3,2,423f80bd-e2d7-4cde-a8f6-2986eb4dc8ad,ZW.250,,172618.585960388,1967.05689856739
1307,941,7.9,7.7,7.7,7.9,,,4,45,19,a95ee00d-3c31-4629-be88-6be9b2c7c68c,ZW.241,,189459.700546265,2047.90220991753
1308,WA290,10.92,10.92,10.92,10.92,,,2,22,9,fb0cb519-a080-4cf4-acf8-e12d2b8721d0,ZW.250,,3124204.31269836,10705.6056482217
1309,RM481,6.2,5.9,5.9,6.2,,6.3,2,13,10,df916527-36e6-4f79-a92f-dcf9a3b658b8,ZW.250,,189011.395484924,1752.81140549717
1310,WA286,9.54,9.54,9.54,9.54,,,2,22,9,6482df17-29de-4306-9aed-d120a002d9fd,ZW.250,,676849.679328918,4418.22722973893
1311,WA284,8.5,8,8,8.5,,,2,22,9,79158f56-2cfa-4493-96f2-9b22a61cf4a2,ZW.250,,3111785.07841492,9272.1865283182
1312,WA282,7.4,7.1,7.1,7.4,,,2,22,9,b75ab9ce-0ad4-47b1-b2d7-79c3b5397f1e,ZW.250,,1474683.46439362,6737.64156706302
1313,WA254,8.27,8.27,8.27,8.27,,,2,22,9,4e7cb2aa-2c35-4268-b9de-c1c5221dfd90,ZW.250,,618465.634109497,3795.32504985271
1314,WA250,6.71,6.71,6.71,6.71,,,2,22,9,2fb55d78-bacc-4c51-93e5-e94cb7f2b449,ZW.250,,738189.920310974,5124.50000620009
1315,OV110,8,7.5,7.5,8,,,2,3,2,a56e70ca-5eab-49ed-8916-624ee4a5bc00,ZW.250,,4196866.47062683,14077.2931768666
1316,OV606,10.1,10.1,10.1,10.1,,,2,3,2,a067fbb8-79e1-4a12-8a39-cb60988e91a1,ZW.250,,1232169.36200714,6426.35394392393
1317,126,-0.65,-1.05,-1.05,-0.65,,,5,76,13,938254f7-627a-4ee4-864e-bbe27e73ccd9,KM.241,,212307.061538696,2048.71061142011
1318,18,-0.55,-0.95,-0.95,-0.55,,,5,79,14,0d31bf32-f945-46ff-b725-e819de421fa4,ZR.248,,935107.838378906,8064.43988128676
1319,OV106,9.5,9.44,9.44,9.5,,,2,3,2,23cfc71b-985b-427a-8876-21384f45fce7,ZW.250,,210626.741065979,2275.97497358938
1320,OV100,9.15,8.85,8.85,9.15,,,2,3,2,3a848fbc-8a6f-4dff-8bd8-378030d89d51,ZW.250,,709512.780212402,4641.79026826671
1321,OV104,10.3,9.9,9.9,10.3,,,2,3,2,492bc95a-fd78-4a8f-a7dc-69817f12997f,ZW.250,,1465077.31403351,5817.04695448389
1322,109,-0.8,-0.8,-0.8,-0.8,,,5,81,14,49e478e2-c9b3-46dc-a7b3-ae39bbcc1897,ZW.254,,127796.789115906,1970.31752613396
1323,1009,0.7,0.7,0.7,0.7,,,2,63,3,c79e04f5-a3db-4d82-8477-224fd26fdd12,ZW.249,,1493354.55039978,6428.39876902715
1324,OV414,14.7,14.35,14.35,14.7,,,2,10,11,0605e544-6eaa-4572-8d4a-e85ee48c3fed,ZW.250,,558841.324813843,5374.6077212178
1325,OV386,13.1,12.8,12.8,13.1,,,2,10,11,47a24866-ba19-4fbf-961b-40572d73a01d,ZW.250,,5189056.49368286,18897.3588189628
1326,SM030,10.8,10.55,10.55,10.8,,,2,10,11,2c87226c-a6e4-4f97-a812-6eb52ace705b,ZW.250,,3081100.96190643,9050.21150124724
1327,SM028,10.95,10.6,10.6,10.95,,,2,10,11,3a50f5c7-bb4c-4ea3-98d7-da7b7446a9f1,ZW.250,,2082671.63521576,7386.28591560352
1328,107,-0.5,-0.7,-0.7,-0.5,,,5,42,14,eca4e8bf-119f-4d9c-87bc-e8ee3858d5a4,ZR.248,,3341041.24712372,10732.0406736053
1329,WA234,8.9,8.9,8.9,8.9,,,2,22,9,491c7d4c-ff3f-47c1-bf9b-d47f319db105,ZW.250,,170643.835716248,2172.84353455384
1330,WA280,6.4,6.1,6.1,6.4,,,2,22,9,23e05732-5fb9-4881-9f28-f0c23d36375d,ZW.250,,688397.06918335,5303.57091211474
1331,WA248,7.15,7.15,7.15,7.15,,,2,22,9,79e7d63f-0550-4db3-92b4-8a8c8f051304,ZW.250,,1342116.86223602,5609.41642290788
1332,WA240,5.2,4.85,4.85,5.2,,,2,22,9,83b3bea4-d128-4292-8aad-fc70159f65db,ZW.250,,285795.088478088,2498.979934795
1333,WA236,4.4,4,4,4.4,,,2,22,9,94517313-f92e-4139-aa4a-b7ae6e1825ca,ZW.250,,339293.019958496,3491.04898256523
1334,WA238,4.2,4,4,4.2,,,2,22,9,c63939f0-b2db-4e37-b858-9e842e4a528b,ZW.250,,460936.102783203,2852.58503608142
1335,OV098,8.52,8.52,8.52,8.52,,,2,3,2,a645f02d-f6a4-47a0-8fc3-1e80850541c1,ZW.250,,673428.149291992,4865.07594169994
1336,OV102,9.8,9.1,9.1,9.8,,,2,3,2,ef5a6ed7-5ade-4672-9560-ed3a963155c1,ZW.250,,149609.732681274,3167.8953585471
1337,OV096,8.65,8.1,8.1,8.65,,,2,3,2,c826e3ca-efc7-4f6d-9266-e39e62b36c17,ZW.250,,665966.643539429,3228.3704110172
1338,OV220,8.5,7.8,7.8,8.5,,,2,3,2,5bd0d4d7-6549-4923-8397-c83bac0e8028,ZW.250,,934404.997512817,5080.40132300337
1339,OV092,8.7,8.35,8.35,8.7,,,2,3,2,ea3f2ecb-447d-4275-8b9d-ea36ecdbe432,ZW.250,,1598951.01306152,9209.81022221149
1340,OV608,9.39,9.39,9.39,9.39,,,2,3,2,d6f85e65-a0ea-4567-b959-18760bdacc53,ZW.250,,353644.389732361,2718.09563394538
1341,OV088,9.3,8.95,8.95,9.3,,,2,3,2,3085b958-04f9-43b1-b5a9-32ec32b6bddb,ZW.250,,568805.628845215,4556.62404574106
1342,OV086,9.7,9,9,9.7,,,2,3,2,4258381b-e96c-4189-a51c-4a7434355685,ZW.250,,661103.356155396,3592.07959763816
1343,OV084,9.7,9.66,9.66,9.7,,,2,3,2,7933d83e-b0c7-4534-9fcb-967a05ffd154,ZW.250,,174734.377693176,2143.07047171345
1344,58,-0.4,-0.6,-0.6,-0.4,,,5,56,12,3a01c4c7-ec13-4a0e-bcc4-ab99727667ee,IJ.249,,1415357.77355957,5882.76534198195
1345,462,0.15,0.05,0.05,0.15,,,4,60,19,efa97aca-b38b-4b68-ba89-076849dba540,IJ.241,,939146.665100098,5087.76242288875
1346,463,0,-0.2,-0.2,0,,,4,51,19,893cac16-b611-4cc7-aea9-b4970ba6991d,ZW.241,,1177390.52620697,4838.13693057955
1347,466,0.35,0.2,0.2,0.35,,,4,49,19,5b2b6307-50cd-464c-9283-743c1efa9f3f,ZW.241,,2071488.1055603,8233.21172883941
1348,269,2.4,2.25,2.25,2.4,,,3,30,15,f9407ffc-e415-4e20-a5c4-b7e9dd1d39e5,ZW.246,,3089808.8849411,8547.82157292727
1349,270,2,1.75,1.75,2,,,3,30,15,b4ba9ade-84c8-4404-854a-635172bfad1e,ZW.246,,1673647.23347473,7388.13296896883
1350,NK72,0.2,0.2,0.2,0.2,,,1,15,1,f1e2ced8-b648-44d4-8493-33b6b7cdfbea,ZR.246,,52913.3215103149,983.825455061599
1351,NK73,0.86,0.86,0.86,0.86,,,1,15,1,8332e8e0-55bf-409a-a7db-3cf8e2f9f01f,ZR.246,,41398.7635116577,1033.48528877403
1352,MV201,8.9,8.65,8.65,8.9,,,2,17,6,2b709e1c-5455-4e92-918b-7f5175d48566,ZW.250,,786457.115150452,4628.53572494266
1353,VH2070,-2,-2,-2,-2,,,1,9,1,bba8cc9a-4b58-4120-8685-d7aee3b6c6a0,ZR.246,,143383.685493469,1667.98093547299
1354,NK59,-1.2,-1.4,-1.4,-1.2,,,1,15,1,26402bd0-c6cb-47f3-bb5e-cdc040deb430,ZR.246,,10628795.7141724,30656.1004452272
1355,OV633,14,13.4,13.4,14,,,2,3,2,4d910150-409f-44a2-aa6c-eb2c22f8b412,ZW.250,,2081676.82034302,9117.31064373532
1356,OV652,15.75,15.65,15.65,15.75,,,2,10,11,5aacbfbe-7376-4563-80d5-23f2d8ba7886,ZW.250,,955873.298866272,4603.3976470818
1357,OV653,16.5,16.1,16.1,16.5,,,2,10,11,64a4b656-ec9e-4195-808a-821d132e35c6,ZW.250,,3409838.13233948,8609.83835679884
1358,203,-0.3,-0.7,-0.7,-0.3,,,3,32,15,cdccf6e9-a754-42dc-bf6b-8e9336cfe0be,ZW.246,,7539906.94021606,26171.392099672
1359,204,1.5,1.4,1.4,1.5,,,3,30,15,48083562-c8bf-426c-b0dc-dc8d557f0d79,ZW.246,,370805.22832489,2528.92165001048
1360,205,-0.65,-0.9,-0.9,-0.65,,,3,39,16,ca89e52c-2eaa-46ef-8f53-c3f926a6e125,ZW.248,,1188466.46699524,5662.6520780974
1361,206,-0.3,-0.7,-0.7,-0.3,,,3,32,15,d84473a7-43a7-4351-a6da-b6e9ece65b79,ZW.246,,962318.374420166,5129.40305509665
1362,MV196,12.1,12.1,12.1,12.1,,,2,17,6,ca9c16e9-dfdb-41cc-8d3e-5d9ceb358911,ZW.250,,571102.649047852,3432.12371902078
1363,596,4.45,4.45,4.45,4.45,,,4,50,19,68869940-2c56-4b90-9724-1b78ccf57169,ZW.241,,1604032.96496582,5827.95005843765
1364,597,2.55,2.35,2.35,2.55,,,4,35,19,a27eb6db-ca8c-49e3-a488-d74e0d05dcda,ZW.241,,715828.31060791,3772.92695364677
1365,598,6.2,6.2,6.2,6.2,,,4,46,19,cb0c0e35-1b00-476e-8a39-fb0ac3949f3d,ZW.241,,268594.803337097,2959.26633872473
1366,599,4.45,4.4,4.4,4.45,,,4,50,19,8d70326c-116f-4183-9b65-51971fd8218c,ZW.241,,1063605.12319183,5607.61800262239
1367,601,4.3,4.1,4.1,4.3,,,4,50,19,fec45f9f-c33d-451b-acd1-4d73f9d425c8,ZW.241,,1099287.85662079,5602.68984116587
1368,MV202,,,,,,,2,17,6,01c37ff7-9e22-4684-994b-7be2b67eaef8,ZW.250,,36223.6288223267,1146.32168614386
1369,MV204,7.4,7.4,7.4,7.4,,,2,17,6,9c9e5418-2375-4534-a9c8-5dc744557c41,ZW.250,,9457.37017822266,778.583489399533
1370,WA353,3.58,3.58,3.58,3.58,,,2,13,10,4dba5e9e-a01a-42d9-831c-f0729c15b444,ZW.250,,48127.1419830322,2032.34353057247
1371,3,-0.3,-0.3,-0.3,-0.3,,,5,77,14,76c3be54-a453-4a96-b9cf-1ac53704ebfb,IJ.248,,501410.949943542,3442.79978385636
1372,4,-1.1,-1.1,-1.1,-1.1,,,5,80,14,c83896a1-097d-47b5-bf7c-fe51f6727e13,ZW.253,,661314.031433105,6269.54996146393
1373,5,-1,-1,-1,-1,,,5,80,14,657afa37-9c11-4819-a69a-f35d1ce1ba8b,ZW.247,,1154363.08003998,5379.84238204859
1374,77045,-1.25,-1.4,-1.4,-1.25,,,5,29,12,26541394-7d40-48ca-91f4-a34efa79aa42,DM.241,,5614991.60301971,24585.6744798892
1375,OV657,16.45,16.45,16.45,16.45,,,2,10,11,3247fb7b-8ca3-4af7-b68f-73cca46db5d2,ZW.250,,6255.18792724609,795.689480646408
1376,VH2080,,,,,,,1,16,1,ec2fc178-16b8-4449-a332-cded7a4b366a,ZR.246,,10268.3258666992,453.455848297276
1377,32,-0.9,-1.1,-1.1,-0.9,,,5,42,14,dbd265e3-863b-4551-8441-ba252720a6bd,ZR.248,,82881.2328796387,1468.8645771588
1378,WA336,-0.25,-0.25,-0.25,-0.25,,,2,13,10,b5359b6f-147c-4ae2-8ae4-efe0bb067d1a,ZW.250,,2864.64040374756,232.912691658088
1379,WA081A,1.4,1.2,1.2,1.4,,,2,22,9,8dd54c60-f508-42e6-ba65-51524b0348c0,ZW.250,,13893.3999938965,1452.62548537014
1380,SM087,6.2,5.75,5.75,6.2,,,2,10,11,8bdbd44a-3683-4205-b20a-aba8c33cc42b,ZW.250,,39145.9076080322,917.113009772771
1381,NK63,,,,,,,1,15,1,f7bb6ec5-19cd-4836-bdc6-1ebf0db01162,ZR.246,,83473.787361145,1351.73661961673
1382,NK64,-0.55,-0.55,-0.55,-0.55,,,1,15,1,9eebad75-3f42-4faf-aa88-28015d4c5a9c,ZR.246,,139523.221656799,1668.93048314353
1383,NK66,-0.9,-1.07,-1.07,-0.9,,,1,15,1,6d36cd55-3558-42a4-a90e-c193e4292558,ZR.246,,39192.7294540405,805.01417569478
1384,NK67,-0.78,-0.78,-0.78,-0.78,,,1,15,1,f4e97f0a-bd0d-456c-877a-7d8f1093db97,ZR.246,,32906.8546829224,1194.43908694957
1385,NK68,-0.25,-0.55,-0.55,-0.25,,,1,15,1,9a488fc6-260e-49fd-bf5a-b8db1ef611f3,ZR.246,,61346.9046020508,1346.69909320626
1386,RM445,11.1,10.9,10.9,11.1,,,2,13,10,79fe4517-d4e2-44f6-9c3c-5e68de5c3c64,ZW.250,,752809.86655426,4538.29950780246
1387,RM413,1.5,1.5,1.5,1.5,,,2,13,10,8c73f6e5-d035-44be-b866-e06fc2788a43,ZW.250,,410859.661392212,12304.69010493
1388,VH2050,-0.9,-0.9,-0.9,-0.9,,,2,25,10,107e93c8-4bdc-413e-8240-c1805ab5d652,ZW.251,,38654.5771102905,1181.04230294009
1389,VH2052,-1.4,-1.5,-1.5,-1.4,,,1,16,1,c400f17e-a3e9-4a6b-9db8-15bdecc027f4,ZR.246,,76327.282043457,1859.50784866455
1390,VH2053,-0.75,-0.85,-0.85,-0.75,,,1,16,1,64687a87-c1e3-49a1-9672-af5a03c20648,ZR.246,,242214.499130249,2918.90551748776
1391,OV647,15.1,15.1,15.1,15.1,,,2,10,11,61636b54-fbd5-4084-af32-d6e0f400a1ba,ZW.250,,17488.7977828979,1521.76660403736
1392,VL270,4.35,4.35,4.35,4.35,,,1,20,7,e2394fd1-d876-49bd-8bf2-3cd83f9309d6,ZR.246,,287947.31502533,3409.52115681673
1393,VL271,5.68,5.68,5.68,5.68,,,1,20,7,67189973-0937-451f-a0fd-16c9f4310641,ZR.246,,1143961.10844421,5171.89579423428
