FID,DD_BIJGEWERKT,ID,BOOMSOORT,PLANTJAAR,MONUMENTAAL,WAARDEVOL,HERDENKINGSBOOM,BOOMTYPE,STADSDEEL,SNOEICYCLUS,SNOEIPLANNING,STAMDIAMETER,STANDPLAATS,WIJKEN,STRAATNAAM,KAPVERGUNNING,KROONDIAMETER,PARTICIPATIE,HOOGTE,GROEIPLAATSVERBETERING,BOOMSTRUCTUUR,TOEKOMSTVERWACHTING,BESCHRIJVING_QRCODE,HOOGTE_EXACT,GEOMETRIE
GRN_BOMEN.34555,2023-02-02,34555,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.2 tot 0.3 m,Gras: Gazon (B),t Broek,Holtgesbroek 10,,6,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,12.77999973,POINT (181805.469 426826.78)
GRN_BOMEN.34515,2023-02-02,34515,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Gazon (B),t Broek,Holtgesbroek 10,,8,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,12.48999977,POINT (181756.161 426853.14)
GRN_BOMEN.34540,2023-02-02,34540,Alnus spaethii Spaeth 0,2003,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.5 tot 1.0 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 13,,11,,18 tot 24 m,,Geen,Normaal (> 15 jaar),,19.70999908,POINT (181848.383 426775.48)
GRN_BOMEN.34565,2023-02-02,34565,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 10,,10,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,16.45999908,POINT (181846.991 426799.427)
GRN_BOMEN.34517,2023-02-02,34517,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Gazon (B),t Broek,Holtgesbroek 10,,7,,6 tot 12 m,,Wijkstructuur,Normaal (> 15 jaar),,11.21000004,POINT (181769.159 426846.17)
GRN_BOMEN.34541,2023-02-02,34541,Alnus spaethii Spaeth 0,2003,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.5 tot 1.0 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 13,,12,,18 tot 24 m,,Geen,Normaal (> 15 jaar),,19.56999969,POINT (181838.899 426780.692)
GRN_BOMEN.34519,2023-02-02,34519,Fraxinus excelsior X,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 16,,8,,6 tot 12 m,,Geen,Normaal (> 15 jaar),,10.72999954,POINT (181751.154 426816.183)
GRN_BOMEN.34514,2023-02-02,34514,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Gazon (B),t Broek,Holtgesbroek 10,,8,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,13.93000031,POINT (181747.258 426857.897)
GRN_BOMEN.34510,2023-02-02,34510,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 10,,9,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,13.59000015,POINT (181753.257 426843.508)
GRN_BOMEN.34562,2023-02-02,34562,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.2 tot 0.3 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 10,,10,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,13.72000027,POINT (181816.06 426809.553)
GRN_BOMEN.34516,2023-02-02,34516,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Gazon (B),t Broek,Holtgesbroek 10,,7,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,12.07999992,POINT (181775.249 426842.854)
GRN_BOMEN.34518,2023-02-02,34518,Fraxinus excelsior X,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 16,,7,,6 tot 12 m,,Geen,Normaal (> 15 jaar),,10.97999954,POINT (181745.63 426805.99)
GRN_BOMEN.34521,2023-02-02,34521,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 10,,10,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,13.25,POINT (181762.608 426838.38)
GRN_BOMEN.34543,2023-02-02,34543,Alnus spaethii Spaeth 0,2003,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.5 tot 1.0 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 13,,13,,18 tot 24 m,,Wijkstructuur,Normaal (> 15 jaar),,19.5,POINT (181816.93 426792.61)
GRN_BOMEN.34544,2023-02-02,34544,Alnus spaethii Spaeth 0,2003,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.5 tot 1.0 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 13,,13,,18 tot 24 m,,Wijkstructuur,Normaal (> 15 jaar),,20.19000053,POINT (181805.738 426798.601)
GRN_BOMEN.34545,2023-02-02,34545,Alnus spaethii Spaeth 0,2003,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.5 tot 1.0 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 13,,14,,18 tot 24 m,,Wijkstructuur,Normaal (> 15 jaar),,19.88999939,POINT (181794.992 426804.374)
GRN_BOMEN.34547,2023-02-02,34547,Alnus spaethii Spaeth 0,2003,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.5 tot 1.0 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 13,,14,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,17.97999954,POINT (181772.407 426816.592)
GRN_BOMEN.34550,2023-02-02,34550,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Gazon (B),t Broek,Holtgesbroek 10,,10,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,13.34000015,POINT (181847.04 426808.987)
GRN_BOMEN.34551,2023-02-02,34551,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Gazon (B),t Broek,Holtgesbroek 10,,12,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,14.39999962,POINT (181836.342 426810.375)
GRN_BOMEN.34553,2023-02-02,34553,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Gazon (B),t Broek,Holtgesbroek 10,,9,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,13.43000031,POINT (181820.638 426818.663)
GRN_BOMEN.34554,2023-02-02,34554,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Gazon (B),t Broek,Holtgesbroek 10,,7,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,13.21000004,POINT (181813.243 426822.582)
GRN_BOMEN.34557,2023-02-02,34557,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Gazon (B),t Broek,Holtgesbroek 10,,10,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,14.06999969,POINT (181785.022 426837.696)
GRN_BOMEN.34558,2023-02-02,34558,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.2 tot 0.3 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 10,,12,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,12.28999996,POINT (181781.32 426828.247)
GRN_BOMEN.34559,2023-02-02,34559,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 10,,12,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,12.80000019,POINT (181791.014 426823.006)
GRN_BOMEN.34560,2023-02-02,34560,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.2 tot 0.3 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 10,,9,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,13.84000015,POINT (181798.938 426818.728)
GRN_BOMEN.34561,2023-02-02,34561,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 10,,9,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,13.52999973,POINT (181807.631 426814.14)
GRN_BOMEN.34563,2023-02-02,34563,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.2 tot 0.3 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 10,,12,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,15.15999985,POINT (181823.991 426805.153)
GRN_BOMEN.34564,2023-02-02,34564,Quercus robur 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 10,,12,,12 tot 18 m,,Wijkstructuur,Normaal (> 15 jaar),,12.53999996,POINT (181833.301 426800.084)
GRN_BOMEN.34568,2023-02-02,34568,Fraxinus excelsior X,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 2x,t Broek,Holtgesbroek 11,,5,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,10.68000031,POINT (181849.271 426885.476)
GRN_BOMEN.32114,2023-02-02,32114,Quercus robur 0,2003,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2024,0.2 tot 0.3 m,Gras: Schraal gras 1x,Kerkenbos,Smallesteeg,,7,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,12.01000023,POINT (182011.233 426605.267)
GRN_BOMEN.31923,2023-02-02,31923,Salix sepulcralis Chrysocoma 0,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.2 tot 0.3 m,Gras: Schraal gras 1x,Kerkenbos,Smallesteeg,,4,,Tot 6 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,5.78999996,POINT (182001.006 426626.4)
GRN_BOMEN.32085,2023-02-02,32085,Quercus robur 0,2003,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2024,0.2 tot 0.3 m,Gras: Schraal gras 1x,Kerkenbos,Smallesteeg,,9,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,12.09000015,POINT (181990.01 426612.045)
GRN_BOMEN.32095,2023-02-02,32095,Quercus robur 0,2003,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2024,0.2 tot 0.3 m,Gras: Schraal gras 1x,Kerkenbos,Smallesteeg,,8,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,11.43000031,POINT (182001.837 426614.012)
GRN_BOMEN.32096,2023-02-02,32096,Salix alba,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.2 tot 0.3 m,Gras: Schraal gras 1x,Kerkenbos,Smallesteeg,,6,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,6.59000015,POINT (182032.993 426599.074)
GRN_BOMEN.44576,2023-02-02,44576,Populus x canadensis Robusta X,1960,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,1.0 m of meer,Gras: Schraal gras 3x,t Broek,Leuvensbroek 33,,9,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,32.77000046,POINT (181831.015 426981.707)
GRN_BOMEN.63155,2023-02-02,63155,Malus,2014,,,,Fruitboom,Lindenholt,,Snoeien 2024,tot 0.2 m,Gras: Schraal gras 1x,t Broek,,,8,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,29.28000069,POINT (181839.092 426985.761)
GRN_BOMEN.58469,2023-02-02,58469,Populus x canadensis Robusta X,1960,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,1.0 m of meer,Gras: Schraal gras 3x,t Broek,,,9,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,30.38999939,POINT (181825.93 426984.109)
GRN_BOMEN.54121,2023-02-02,54121,Alnus glutinosa 0,2011,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2024,tot 0.2 m,Gras: Gazon (B),t Broek,Leuvensbroek 30,,6,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,9.63000011,POINT (181875.356 426959.354)
GRN_BOMEN.44618,2023-02-02,44618,Malus,2014,,,,Fruitboom,Lindenholt,1x/4 jaar,Snoeien 2024,tot 0.2 m,Gras: Schraal gras 1x,t Broek,Leuvensbroek 33,,8,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,21.64999962,POINT (181825.411 426971.649)
GRN_BOMEN.44573,2023-02-02,44573,Salix sepulcralis Chrysocoma 0,1975,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.5 tot 1.0 m,Gras: Schraal gras 1x,t Broek,Holtgesbroek 11,,20,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,14.80000019,POINT (181898.517 426951.281)
GRN_BOMEN.44574,2023-02-02,44574,Populus x canadensis Robusta X,1960,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,1.0 m of meer,Gras: Schraal gras 3x,t Broek,Leuvensbroek 33,,9,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,30.13999939,POINT (181835.966 426980.15)
GRN_BOMEN.44612,2023-02-02,44612,Fraxinus excelsior X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 3x,t Broek,Leuvensbroek 33,,10,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,13.72999954,POINT (181826.491 426953.183)
GRN_BOMEN.44614,2023-02-02,44614,Salix sepulcralis Chrysocoma 0,1970,,,,Vormboom (knot),Lindenholt,1x/4 jaar,Snoeien 2024,0.5 tot 1.0 m,Gras: Schraal gras 1x,t Broek,Leuvensbroek 33,,3,,Tot 6 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,3.13000011,POINT (181820.587 426960.915)
GRN_BOMEN.54116,2023-02-02,54116,Alnus glutinosa 0,2011,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2024,tot 0.2 m,Gras: Schraal gras 2x,t Broek,Leuvensbroek 30,,4,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,9.57999992,POINT (181851.653 426977.823)
GRN_BOMEN.54117,2023-02-02,54117,Alnus glutinosa 0,2011,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2024,tot 0.2 m,Gras: Gazon (B),t Broek,Leuvensbroek 30,,3,,Tot 6 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,5.94000006,POINT (181852.379 426971.657)
GRN_BOMEN.54119,2023-02-02,54119,Alnus glutinosa 0,2011,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2024,tot 0.2 m,Gras: Gazon (B),t Broek,Leuvensbroek 30,,6,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,10.56999969,POINT (181863.295 426965.718)
GRN_BOMEN.60109,2023-02-02,60109,Alnus glutinosa 0,2014,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2024,tot 0.2 m,Gras: Schraal gras 2x,t Broek,Leuvensbroek 30,,3,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,7.82999992,POINT (181862.969 426971.53)
GRN_BOMEN.60110,2023-02-02,60110,Alnus glutinosa 0,2014,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2024,tot 0.2 m,Gras: Gazon (B),t Broek,Leuvensbroek 30,,6,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,10.97999954,POINT (181858.027 426968.613)
GRN_BOMEN.60111,2023-02-02,60111,Alnus glutinosa 0,2014,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2024,tot 0.2 m,Gras: Schraal gras 2x,t Broek,Leuvensbroek 30,,7,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,9.51000023,POINT (181868.432 426968.445)
GRN_BOMEN.60112,2023-02-02,60112,Alnus glutinosa 0,2014,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2024,tot 0.2 m,Gras: Gazon (B),t Broek,Leuvensbroek 30,,5,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,7.94999981,POINT (181869.025 426962.63)
GRN_BOMEN.63021,2023-02-02,63021,Salix sepulcralis Chrysocoma 0,1970,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.5 tot 1.0 m,Gras: Schraal gras 1x,t Broek,,,7,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,7.3499999,POINT (181822.133 426966.168)
GRN_BOMEN.63023,2023-02-02,63023,Fraxinus excelsior X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 3x,t Broek,,,7,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,14.06999969,POINT (181831.231 426961.373)
GRN_BOMEN.63169,2023-02-02,63169,Malus,2010,,,,Fruitboom,Lindenholt,,Snoeien 2024,tot 0.2 m,Gras: Schraal gras 1x,t Broek,,,3,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,18.14999962,POINT (181820.17 426974.151)
GRN_BOMEN.63171,2023-02-02,63171,Malus,1995,,,,Fruitboom,Lindenholt,,Snoeien 2024,tot 0.2 m,Gras: Schraal gras 1x,t Broek,,,7,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,12.43999958,POINT (181827.295 426964.651)
GRN_BOMEN.63173,2023-02-02,63173,Malus,1970,,,,Fruitboom,Lindenholt,,Snoeien 2024,0.5 tot 1.0 m,Gras: Schraal gras 1x,t Broek,,,9,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,31.31999969,POINT (181833.545 426974.344)
GRN_BOMEN.63174,2023-02-02,63174,Malus,2014,,,,Fruitboom,Lindenholt,,Snoeien 2024,tot 0.2 m,Gras: Schraal gras 1x,t Broek,,,9,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,29.25,POINT (181822.612 426979.156)
GRN_BOMEN.75506,2023-02-02,75506,Crataegus,0,,,,,Lindenholt,,Snoeien 2024,,Beplanting: Bosplantsoen,t Broek,,,0,,6 tot 12 m,,Groenstructuur vlakken,,,10.02000046,POINT (181898.023 426956.114)
GRN_BOMEN.75507,2023-02-02,75507,Crataegus,0,,,,,Lindenholt,,Snoeien 2024,,Beplanting: Bosplantsoen,t Broek,,,0,,6 tot 12 m,,Groenstructuur vlakken,,,6.53999996,POINT (181899.346 426959.025)
GRN_BOMEN.66042,2023-02-02,66042,Alnus glutinosa 0,2000,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2024,0.2 tot 0.3 m,Beplanting: Bosplantsoen,t Broek,,,8,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,10.31000042,POINT (181946.379 426779.543)
GRN_BOMEN.1770,2023-02-02,1770,Aesculus hippocastanum 0,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2025,0.3 tot 0.5 m,Beplanting: Bodembedekkers,t Broek,Wedesteinbroek  22,,6,,6 tot 12 m,,Geen,Verminderd (10 - 15 jaar),,10.18999958,POINT (181987.043 426789.54)
GRN_BOMEN.34480,2023-02-02,34480,Fraxinus excelsior X,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.2 tot 0.3 m,Beplanting: Sierplantsoen,t Broek,Weijbroekweg,,6,,6 tot 12 m,,Geen,Normaal (> 15 jaar),,9.97999954,POINT (181964.666 426815.294)
GRN_BOMEN.34475,2023-02-02,34475,Fraxinus excelsior X,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Beplanting: Siergras,t Broek,Weijbroekweg,,8,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,11.52000046,POINT (181974.8 426766.896)
GRN_BOMEN.34451,2023-02-02,34451,Fraxinus excelsior Jaspidea x,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 2x,t Broek,Weijbroekweg,,9,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,10.30000019,POINT (181931.282 426869.6)
GRN_BOMEN.66047,2023-02-02,66047,Quercus robur 0,1995,,,,Niet vrij uitgroeiend,Lindenholt,,Snoeien 2024,0.3 tot 0.5 m,Beplanting: Bosplantsoen,t Broek,,,8,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,14.64999962,POINT (181944.241 426784.68)
GRN_BOMEN.34476,2023-02-02,34476,Fraxinus excelsior X,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Beplanting: Sierplantsoen,t Broek,Weijbroekweg,,8,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,11.26000023,POINT (181972.478 426777.366)
GRN_BOMEN.34479,2023-02-02,34479,Fraxinus excelsior X,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Beplanting: Sierplantsoen,t Broek,Weijbroekweg,,8,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,11.32999992,POINT (181966.665 426804.977)
GRN_BOMEN.1767,2023-02-02,1767,Aesculus hippocastanum 0,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2025,0.3 tot 0.5 m,Beplanting: Bodembedekkers,t Broek,Wedesteinbroek  22,,7,,6 tot 12 m,,Geen,Verminderd (10 - 15 jaar),,10.78999996,POINT (181978.31 426800.164)
GRN_BOMEN.34620,2023-02-02,34620,Fraxinus excelsior Jaspidea x,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Beplanting: Bosplantsoen,t Broek,Weijbroekweg,,8,,6 tot 12 m,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,10.05000019,POINT (181950.561 426777.521)
GRN_BOMEN.34473,2023-02-02,34473,Acer pseudoplatanus 0X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2025,0.2 tot 0.3 m,Verharding,t Broek,Wedesteinbroek  22,,4,,6 tot 12 m,,Geen,Normaal (> 15 jaar),,8.14000034,POINT (181974.746 426813.53)
GRN_BOMEN.34483,2023-02-02,34483,Fraxinus excelsior X,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Beplanting: Sierplantsoen,t Broek,Weijbroekweg,,10,,6 tot 12 m,,Geen,Normaal (> 15 jaar),,10.48999977,POINT (181958.105 426844.223)
GRN_BOMEN.1768,2023-02-02,1768,Aesculus hippocastanum 0,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2025,0.3 tot 0.5 m,Beplanting: Bodembedekkers,t Broek,Wedesteinbroek  22,,8,,6 tot 12 m,,Geen,Verminderd (10 - 15 jaar),,9.43999958,POINT (181980.478 426787.804)
GRN_BOMEN.34484,2023-02-02,34484,Fraxinus excelsior X,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Beplanting: Sierplantsoen,t Broek,Weijbroekweg,,10,,6 tot 12 m,,Geen,Normaal (> 15 jaar),,11.56999969,POINT (181956.487 426854.165)
GRN_BOMEN.1762,2023-02-02,1762,Aesculus hippocastanum 0,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.5 tot 1.0 m,Gras: Schraal gras 3x,t Broek,Weijbroekweg,,7,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,10.78999996,POINT (181952.629 426793.215)
GRN_BOMEN.1769,2023-02-02,1769,Aesculus hippocastanum 0,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2025,0.3 tot 0.5 m,Beplanting: Bodembedekkers,t Broek,Wedesteinbroek  22,,6,,6 tot 12 m,,Geen,Verminderd (10 - 15 jaar),,9.94999981,POINT (181984.246 426801.52)
GRN_BOMEN.34465,2023-02-02,34465,Fraxinus excelsior Jaspidea x,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 2x,t Broek,Weijbroekweg,,9,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,10.13000011,POINT (181933.207 426860.082)
GRN_BOMEN.34466,2023-02-02,34466,Fraxinus excelsior Jaspidea x,1980,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 2x,t Broek,Weijbroekweg,,8,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,10.31999969,POINT (181935.299 426850.203)
GRN_BOMEN.34468,2023-02-02,34468,Acer pseudoplatanus 0X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,tot 0.2 m,Verharding,t Broek,Wedesteinbroek  22,,5,,Tot 6 m,,Geen,Normaal (> 15 jaar),,8.64000034,POINT (181961.003 426879.611)
GRN_BOMEN.34472,2023-02-02,34472,Fraxinus excelsior X,1985,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Beplanting: Sierplantsoen,t Broek,Weijbroekweg,,9,,6 tot 12 m,,Geen,Normaal (> 15 jaar),,10.39999962,POINT (181950.872 426881.835)
