objectid;id;stadsdeel;buurt;straat;locatie;shape_area;shape_len;geo_shape;geo_point_2d
995;398.0;Gestel;Bennekel-West, Gagelbosch;Van Blankenburgstraat;Van Blankenburgstraat;2137.0177497550003;225.157850137016;"{""coordinates"": [[[5.457955813509136, 51.41826828366416], [5.456671788858316, 51.41835570485835], [5.456685959647929, 51.41856076344749], [5.457923840730148, 51.41850225171265], [5.457955813509136, 51.41826828366416]]], ""type"": ""Polygon""}";51.4184203684418, 5.457321967308007
999;402.0;Stratum;Burghplan;St Bonifaciuslaan;B.P. Bonifatiuspark;1063.83433508;140.79600255448003;"{""coordinates"": [[[5.504848009824167, 51.42456674299301], [5.504786090034471, 51.42476683705675], [5.505344255260251, 51.4249139660291], [5.505546922832366, 51.4247450785367], [5.504848009824167, 51.42456674299301]]], ""type"": ""Polygon""}";51.4247451153241, 5.505134985906143
1000;403.0;Strijp 1;Lievendaal;Van Maanenstraat;van Maanenstraat;400.0;80.0;"{""coordinates"": [[[5.436525498009712, 51.444743491292826], [5.436525303842961, 51.44456371802527], [5.43623762126038, 51.444563839867435], [5.436237814293226, 51.444743613135394], [5.436525498009712, 51.444743491292826]]], ""type"": ""Polygon""}";51.444653665639294, 5.436381559351644
1005;408.0;Gestel;Schrijversbuurt;Jan Luikenstraat;Jan Luikenstraat;400.0;80.0;"{""coordinates"": [[[5.472603096843785, 51.42831869899941], [5.4726027602447145, 51.42813892562996], [5.472315181120281, 51.42813913630156], [5.472315516584343, 51.42831890967286], [5.472603096843785, 51.42831869899941]]], ""type"": ""Polygon""}";51.42822891771007, 5.472459138698256
1006;409.0;Tongelre;Koudenhoven;Neherlaan;Neherlaan;400.0;80.0;"{""coordinates"": [[[5.51604039145724, 51.45475630852928], [5.516039883233491, 51.45457653579419], [5.515752137355857, 51.45457685365666], [5.5157526444416485, 51.45475662639485], [5.51604039145724, 51.45475630852928]]], ""type"": ""Polygon""}";51.45466658115299, 5.515896264121982
1009;412.0;Tongelre;Doornakkers-West;Tafelbergplein;Tafelbergplein;2530.4160515149997;231.295362676363;"{""coordinates"": [[[5.509657091278653, 51.44096965333243], [5.508438242249409, 51.44100399789495], [5.508467596613937, 51.44108891568057], [5.509512697096434, 51.44144632428061], [5.509657091278653, 51.44096965333243]]], ""type"": ""Polygon""}";51.44114474663516, 5.509155253624051
1011;414.0;Strijp 1;Philipsdorp;Keerweerstraat;Keerweerstraat;1088.73677817;131.394703112592;"{""coordinates"": [[[5.462376331104285, 51.44154765670901], [5.46213368575223, 51.44152621616517], [5.462045327375422, 51.44183347428891], [5.462481954877968, 51.44187506360538], [5.462590079635286, 51.44158057423164], [5.462376331104285, 51.44154765670901]]], ""type"": ""Polygon""}";51.441700571907276, 5.462312576555208
1019;422.0;Strijp 1;Engelsbergen;Burg. van Mensstraat;B.P. Engelsbergen / Burg. van Mensstraat;3355.15595817;263.74671822802304;"{""coordinates"": [[[5.457103204605032, 51.43438899799189], [5.456290708925019, 51.434717705758985], [5.456290981088121, 51.43489747910207], [5.457820570846781, 51.43482790872379], [5.457103204605032, 51.43438899799189]]], ""type"": ""Polygon""}";51.43469860574928, 5.456985661182349
1021;424.0;Strijp 2;Grasrijk;Grasklokje;Grasklokje;538.90262708;94.9859019134622;"{""coordinates"": [[[5.418354863786636, 51.44005495855043], [5.417914001492284, 51.440059910471355], [5.417952784342847, 51.4402242481781], [5.418324047049182, 51.44023381626953], [5.418354863786636, 51.44005495855043]]], ""type"": ""Polygon""}";51.44014078689025, 5.418139308695707
1023;426.0;Tongelre;'t Hofke;Krommenbeemd;Krommenbeemd;1075.18419924;139.92483429247702;"{""coordinates"": [[[5.525361028450012, 51.45155454007213], [5.525063563915528, 51.451535931746236], [5.524870575625238, 51.45194572600081], [5.52524692377177, 51.451956657636025], [5.525361028450012, 51.45155454007213]]], ""type"": ""Polygon""}";51.45175568556476, 5.52513192680377
1024;427.0;Woensel zuid;Limbeek-Zuid;Roosje Vosstraat;Roosje Vosstraat achter nr. 83;400.0;80.0;"{""coordinates"": [[[5.467577900787588, 51.44472476450262], [5.467577584114863, 51.44454499136766], [5.46728990134012, 51.44454518970741], [5.467290216877511, 51.444724962844205], [5.467577900787588, 51.44472476450262]]], ""type"": ""Polygon""}";51.44463497716459, 5.467433900779985
1026;429.0;Woensel noord 2;Heesterakker;Kogelsmortel;Kogelsmortel;515.562974895;91.618226739411;"{""coordinates"": [[[5.493960203425355, 51.48432711225983], [5.493672269205912, 51.484327375715175], [5.493679639904505, 51.48456280237755], [5.493964708446255, 51.484557306541355], [5.493960203425355, 51.48432711225983]]], ""type"": ""Polygon""}";51.48444346967575, 5.4938186611226385
1028;506.0;Woensel noord 1;Driehoeksbos;Vijfkamplaan;Sportpark Woensel (Vijfkamplaan) 2;6882.28937446;369.62084680996804;"{""coordinates"": [[[5.453289852724375, 51.47324686063468], [5.4529472734000315, 51.47438244168719], [5.453686595563103, 51.47461747381247], [5.453982610685818, 51.47347056913639], [5.453289852724375, 51.47324686063468]]], ""type"": ""Polygon""}";51.47393534318754, 5.453474714662528
1029;432.0;Woensel zuid;Barrier;Cornelis Dankertstraat;V.O.J. (Cornelis Dankertstraat);4759.102747925001;277.958968421827;"{""coordinates"": [[[5.459099331179786, 51.460951758053525], [5.458194143457135, 51.460578730103755], [5.457712428635286, 51.46105620567013], [5.458687980594927, 51.461429195042314], [5.459099331179786, 51.460951758053525]]], ""type"": ""Polygon""}";51.46100481545666, 5.458418095055043
1030;433.0;Woensel noord 1;Jagershoef;Badelochstraat;Badelochstraat;400.0;80.0;"{""coordinates"": [[[5.4702112033187165, 51.47054660841992], [5.47021087578254, 51.47036683560359], [5.469923029829578, 51.470367040476944], [5.469923356228095, 51.470546813295115], [5.4702112033187165, 51.47054660841992]]], ""type"": ""Polygon""}";51.47045682450811, 5.4700671162897025
1033;436.0;Gestel;Rapelenburg;St. Claralaan;St. Claralaan;400.0;80.0;"{""coordinates"": [[[5.469549850395128, 51.424189796547964], [5.46954952579077, 51.424010023097175], [5.469261972713104, 51.42401022621572], [5.469262296183068, 51.42418999966865], [5.469549850395128, 51.424189796547964]]], ""type"": ""Polygon""}";51.42410001144147, 5.469405911270445
1035;438.0;Stratum;Burghplan;Bolomeystraat;Bolomeystraat;2809.75961742;218.656944246404;"{""coordinates"": [[[5.51250962031721, 51.42661564373174], [5.512509607146218, 51.426610851878074], [5.511682543445816, 51.42687527470008], [5.511828985680024, 51.427172194066685], [5.512794347498629, 51.42702741061886], [5.51250962031721, 51.42661564373174]]], ""type"": ""Polygon""}";51.426917315644666, 5.512232156764996
1036;439.0;Park Meerland;Meerrijk;Meerbos;Meerbos 16;2333.4732333;227.773829994483;"{""coordinates"": [[[5.410740979251824, 51.442569725613545], [5.411255934664093, 51.441885124926905], [5.410777221444231, 51.44176934534879], [5.410472108697244, 51.442546861733085], [5.410740979251824, 51.442569725613545]]], ""type"": ""Polygon""}";51.442153706058086, 5.410831167123948
1039;442.0;Tongelre;Muschberg, Geestenberg;Leest;Leest achter huisnr 2;1834.96685171;210.87022400865402;"{""coordinates"": [[[5.525188949914885, 51.441807420765265], [5.524936407206394, 51.44177434737557], [5.524744528980496, 51.44253910687578], [5.525128014845273, 51.442526517849174], [5.525188949914885, 51.441807420765265]]], ""type"": ""Polygon""}";51.4421856055185, 5.524993645898107
1041;445.0;Woensel noord 1;Kerkdorp Acht;Roompot;Roompot;400.0;80.0;"{""coordinates"": [[[5.424842638819409, 51.47899220182783], [5.4248424900505965, 51.47881242889758], [5.424554591372964, 51.47881252209423], [5.424554739005806, 51.4789922950266], [5.424842638819409, 51.47899220182783]]], ""type"": ""Polygon""}";51.47890236202066, 5.424698614812009
1044;449.0;Woensel zuid;Woensel-West;Newtonplein;Newtonplein;487.4788754;89.30917098281789;"{""coordinates"": [[[5.454742751859113, 51.45726036044894], [5.454585380874464, 51.45738962591882], [5.454888505887, 51.457511910533746], [5.455063158520489, 51.45734910058467], [5.454742751859113, 51.45726036044894]]], ""type"": ""Polygon""}";51.457380049986064, 5.454824342157689
1049;454.0;Woensel noord 1;Jagershoef;Adelaertstraat;Adelaertstraat;400.0;80.0;"{""coordinates"": [[[5.469330376929873, 51.47536427381704], [5.469330052662907, 51.475184501031784], [5.469042176227656, 51.475184703759396], [5.469042499359003, 51.47536447654634], [5.469330376929873, 51.47536427381704]]], ""type"": ""Polygon""}";51.47527448884773, 5.469186276294848
1052;457.0;Tongelre;Muschberg, Geestenberg;Bussele;B.P. Geestenberg;3582.353385495;261.51204978662;"{""coordinates"": [[[5.524265494352667, 51.444498390265025], [5.52287563908988, 51.44445071812105], [5.523064770314028, 51.44478801073019], [5.524193890152434, 51.44490424935858], [5.524265494352667, 51.444498390265025]]], ""type"": ""Polygon""}";51.44465518434115, 5.523623292799379
1054;459.0;Gestel;Hanevoet;Wijenburg;Wijenburg;400.0;80.0;"{""coordinates"": [[[5.439216658788534, 51.41699353713973], [5.439216453762699, 51.41681376343802], [5.438928946277595, 51.41681389175995], [5.438929150168038, 51.416993665463146], [5.439216658788534, 51.41699353713973]]], ""type"": ""Polygon""}";51.416903714509374, 5.439072802249153
1058;464.0;Park Meerland;Meerrijk;Grasbaan;Grasbaan 3;1076.3213078;132.00696599596;"{""coordinates"": [[[5.409050439263951, 51.43774793658118], [5.408985221211651, 51.437539364880685], [5.408700266125038, 51.437412233066624], [5.4084561191041285, 51.43751911323827], [5.408830708516037, 51.43784463862556], [5.409050439263951, 51.43774793658118]]], ""type"": ""Polygon""}";51.43761681121156, 5.408784856702892
1061;467.0;Strijp 2;Waterrijk;Waterwijk;Waterwijk 3;159.07027225;50.761276373296695;"{""coordinates"": [[[5.39572994370155, 51.43769196860105], [5.395553575028722, 51.437635456453584], [5.395463150200744, 51.43772307754053], [5.395639519100206, 51.437779589824245], [5.39572994370155, 51.43769196860105]]], ""type"": ""Polygon""}";51.437707523118846, 5.395596547004035
1069;476.0;Woensel zuid;Limbeek-Zuid;Clara Wichmannstraat;Clara Wichmannstraat 2;770.1962310150001;120.36743478751801;"{""coordinates"": [[[5.467968275089158, 51.44344714608131], [5.467817235189052, 51.44334465774234], [5.4673117600782035, 51.44354187391833], [5.467516127174538, 51.44369146269582], [5.467968275089158, 51.44344714608131]]], ""type"": ""Polygon""}";51.44351280050891, 5.4676398407033036
1072;481.0;Gestel;Schrijversbuurt;Scheidingstraat;Scheidingstraat;968.508859765;158.54588389585402;"{""coordinates"": [[[5.466777340202841, 51.428125979943985], [5.467008342365977, 51.4281200447188], [5.466956520107782, 51.42754820596449], [5.466753226563806, 51.42754545705822], [5.466777340202841, 51.428125979943985]]], ""type"": ""Polygon""}";51.42784117423163, 5.466874002960629
1075;494.0;Stratum;Nieuwe Erven;Heggeranklaan;Mimosalaan;2251.95959916;190.553855702351;"{""coordinates"": [[[5.494879280801685, 51.422704205916666], [5.495531187408312, 51.42290005518711], [5.495836916486144, 51.42254998626415], [5.495146692800809, 51.42235417423711], [5.494879280801685, 51.422704205916666]]], ""type"": ""Polygon""}";51.42262618420166, 5.4953510657975775
1076;498.0;Park Meerland;Meerrijk;Grasbaan;Grasbaan 2;3393.77072879;245.473742639914;"{""coordinates"": [[[5.407007899098262, 51.43888285648612], [5.4071239540207765, 51.43897467825376], [5.407634269349792, 51.438645892694964], [5.406992089820914, 51.43809495498099], [5.406620925355694, 51.438269033598], [5.407007899098262, 51.43888285648612]]], ""type"": ""Polygon""}";51.43852738573376, 5.407102044050312
1077;499.0;Park Meerland;Meerrijk;Zandstrand;Zandstrand 3;1482.37487933;189.55114144436203;"{""coordinates"": [[[5.402957183886673, 51.444795177894854], [5.402353734775011, 51.444495566213504], [5.401804650464862, 51.4448581694933], [5.402957183886673, 51.444795177894854]]], ""type"": ""Polygon""}";51.44471630453389, 5.402371856375516
1080;482.0;Gestel;Rapelenburg;Kreeftstraat;Kreeftstraat;578.95808725;101.638352438686;"{""coordinates"": [[[5.466088725531916, 51.42534217044097], [5.466217834945571, 51.425197670669164], [5.465741774383885, 51.425079574246006], [5.465686589131594, 51.42522691261843], [5.466088725531916, 51.42534217044097]]], ""type"": ""Polygon""}";51.42521074531395, 5.465938473356879
1084;491.0;Stratum;Tuindorp;Burghplein;Burghplein;1101.762891675;136.986625817885;"{""coordinates"": [[[5.494043740332851, 51.42927177182056], [5.493493979927781, 51.429223951813015], [5.493419293703949, 51.42944864619917], [5.494059780790482, 51.4295197862695], [5.494043740332851, 51.42927177182056]]], ""type"": ""Polygon""}";51.42936939474655, 5.493756772896205
1086;507.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Indrelaan;Indrelaan;1886.55110778;192.764948364302;"{""coordinates"": [[[5.433295237654831, 51.48579582877037], [5.434162331365161, 51.48606929246647], [5.43440460498192, 51.485850145397826], [5.433485938874461, 51.48559603145853], [5.433295237654831, 51.48579582877037]]], ""type"": ""Polygon""}";51.485830132167955, 5.433846928625726
1089;510.0;Woensel noord 2;'t Hool;Echternachlaan;Echternachlaan/Garnichweg;888.14220925;120.294257985258;"{""coordinates"": [[[5.478496925258302, 51.475169693806784], [5.478889120763923, 51.47516938572595], [5.478873112505757, 51.47485724853607], [5.478511707955737, 51.47487193854064], [5.478496925258302, 51.475169693806784]]], ""type"": ""Polygon""}";51.47501911049989, 5.478694264719301
1093;514.0;Centrum;Winkelcentrum;Genovevalaan;Winkelcentrum Woensel 5;617.403074565;101.013896115064;"{""coordinates"": [[[5.477229742057708, 51.468240937342685], [5.477198645653355, 51.46806807810186], [5.476783472728028, 51.46808280522649], [5.476799246771676, 51.468284490395554], [5.477229742057708, 51.468240937342685]]], ""type"": ""Polygon""}";51.4681701274619, 5.47699768310654
1096;372.0;Woensel noord 2;Heesterakker;Mantualaan;Mantualaan;400.0;80.0;"{""coordinates"": [[[5.499104461446425, 51.482242960905076], [5.498816540447381, 51.4822432370464], [5.498816981231783, 51.482423009600936], [5.49910490336769, 51.48242273345818], [5.499104461446425, 51.482242960905076]]], ""type"": ""Polygon""}";51.48233298531181, 5.49896072162342
1101;504.0;Woensel zuid;Generalenbuurt;Generaal Marshallweg;Generaal Marshallweg 2;352.70871898499996;75.1919968504732;"{""coordinates"": [[[5.479890634894287, 51.463630632286886], [5.47990535393176, 51.463454815922454], [5.479643990176969, 51.463445606274355], [5.4796342951769805, 51.463621417718926], [5.479890634894287, 51.463630632286886]]], ""type"": ""Polygon""}";51.46353783520762, 5.479768610723846
1103;379.0;Strijp 1;Eliasterrein, Vonderkwartier;Wouter Hollemanplein;Wouter Hollemanplein;920.759422495;137.435767258295;"{""coordinates"": [[[5.46381464894515, 51.438479467427015], [5.463204202657114, 51.43821992524632], [5.463038058076839, 51.43835289342951], [5.463625369629987, 51.43859512241292], [5.46381464894515, 51.438479467427015]]], ""type"": ""Polygon""}";51.43841053238708, 5.463419396746252
1107;383.0;Woensel noord 1;Achtse Barrier-Hoeven;Sedanlaan;Sedanlaan;400.0;80.0;"{""coordinates"": [[[5.45060909465653, 51.49134984825007], [5.450608843462469, 51.491170075546094], [5.45032086616094, 51.49117023220251], [5.4503211162198895, 51.49135000490669], [5.45060909465653, 51.49134984825007]]], ""type"": ""Polygon""}";51.491260040285404, 5.450464980125095
1108;384.0;Woensel noord 1;Blixembosch-West;Maansteen;Maansteen;400.0;80.0;"{""coordinates"": [[[5.467986228702833, 51.48580406492904], [5.467985909351826, 51.48562429222025], [5.467697966917541, 51.48562449167135], [5.467698285130844, 51.485804264381166], [5.467986228702833, 51.48580406492904]]], ""type"": ""Polygon""}";51.485714278359644, 5.467842097525835
1112;389.0;Tongelre;Doornakkers-West;Frans Snijderslaan;Frans Snijderslaan;400.0;80.0;"{""coordinates"": [[[5.505593020752515, 51.44111511171015], [5.505592554035543, 51.44093533874553], [5.505304894319733, 51.440935630809896], [5.50530535989951, 51.441115403776], [5.505593020752515, 51.44111511171015]]], ""type"": ""Polygon""}";51.441025371319604, 5.505448957251933
1113;390.0;Woensel noord 1;Woenselse Heide;Pietersbergweg;Pietersbergweg;1385.1661824;164.14866456888902;"{""coordinates"": [[[5.45948895861296, 51.480631390643694], [5.458675442921847, 51.48045913853124], [5.458566743155694, 51.480645047313196], [5.459321606949995, 51.480838276496534], [5.45948895861296, 51.480631390643694]]], ""type"": ""Polygon""}";51.48064498407565, 5.459023646779436
1114;391.0;Woensel zuid;Generalenbuurt;Generaal de Gaullelaan;Generaal de Gaullelaan;400.0;80.0;"{""coordinates"": [[[5.4855813207722255, 51.46634181104851], [5.485580932620252, 51.466162038248214], [5.485293113256377, 51.46616228102927], [5.4852935002703145, 51.46634205383007], [5.4855813207722255, 51.46634181104851]]], ""type"": ""Polygon""}";51.46625204609825, 5.485437216729981
1124;523.0;Park Henri Dunant;Tempel;Beverloweg;STD.P. Henry Dunant 1;2124.04470554;210.13485678015502;"{""coordinates"": [[[5.474162846963367, 51.48164217618911], [5.473752068445473, 51.481666039708735], [5.473914975854228, 51.48235718676255], [5.474288552098272, 51.48233619630704], [5.474162846963367, 51.48164217618911]]], ""type"": ""Polygon""}";51.48199490023795, 5.474028500151405
