objectid;dragertype;pkey;geo_shape;geo_point_2d;bordtype;gsmcode;volgorde;datum_plaatsing
2973;Flespaal;4CD9131F-A1F7-4833-BD10-FE627B4DCD5B;"{""coordinates"": [5.461918605298999, 51.45056271826206], ""type"": ""Point""}";51.45056271826206, 5.461918605298999;BW112ze;;;
3010;Lichtmast;A956BE94-959D-4B58-937E-18DC5CE6DF37;"{""coordinates"": [5.452657776738329, 51.44203346256786], ""type"": ""Point""}";51.44203346256786, 5.452657776738329;BW112R__OB401PA;;1;
2876;Lichtmast;810576D5-19CE-4CFC-9673-31EC6EC46A7F;"{""coordinates"": [5.489845441996087, 51.42430701701337], ""type"": ""Point""}";51.42430701701337, 5.489845441996087;BW112R;;1;
2910;Flespaal;80676992-7D1C-4D04-9BC0-C43BC8FAB29D;"{""coordinates"": [5.492712057504472, 51.43491451695531], ""type"": ""Point""}";51.43491451695531, 5.492712057504472;BW112ze;;2;
2909;Flespaal;80676992-7D1C-4D04-9BC0-C43BC8FAB29D;"{""coordinates"": [5.492712057504472, 51.43491451695531], ""type"": ""Point""}";51.43491451695531, 5.492712057504472;BW112zb;;1;
2986;Lichtmast;0496FA77-F58D-4AF4-B01F-20598D71FCC7;"{""coordinates"": [5.491339764328425, 51.433068279923965], ""type"": ""Point""}";51.433068279923965, 5.491339764328425;GSM;5179;;
2912;Lichtmast;5E06B41A-F5E3-4CD5-89BC-B90A95F7A1EA;"{""coordinates"": [5.491905822019707, 51.43380719347335], ""type"": ""Point""}";51.43380719347335, 5.491905822019707;GSM;5179;;
2913;Lichtmast;8C435654-1204-4411-8D94-F4F557D486A0;"{""coordinates"": [5.491714572291322, 51.434127362148764], ""type"": ""Point""}";51.434127362148764, 5.491714572291322;GSM;5179;;
2822;Lichtmast;F1D3868C-989F-4C85-B442-A9FB28C96F74;"{""coordinates"": [5.492987291428373, 51.43365986876019], ""type"": ""Point""}";51.43365986876019, 5.492987291428373;GSM;5179;;
2824;Lichtmast;11B55BED-E8E4-495D-88E3-52A1692CD404;"{""coordinates"": [5.4760441343294595, 51.45265279331499], ""type"": ""Point""}";51.45265279331499, 5.4760441343294595;BW112R__OB401PA;;1;
2825;Lichtmast;11B55BED-E8E4-495D-88E3-52A1692CD404;"{""coordinates"": [5.4760441343294595, 51.45265279331499], ""type"": ""Point""}";51.45265279331499, 5.4760441343294595;GSM;5150;2;
2900;Lichtmast;7D0D3FC6-1B4B-49BE-BDC2-1724D49E18C1;"{""coordinates"": [5.453539794754314, 51.445284121106454], ""type"": ""Point""}";51.445284121106454, 5.453539794754314;BW112R__OB401PA;;1;
2974;Lichtmast;79C12034-8262-44DD-B005-42DCBA6B8520;"{""coordinates"": [5.486670577998944, 51.42875819815313], ""type"": ""Point""}";51.42875819815313, 5.486670577998944;BW112zb;;;
2860;Lichtmast;66339471-FDCA-4668-9D75-E3DD8FF0B46A;"{""coordinates"": [5.489343191439624, 51.43613517616512], ""type"": ""Point""}";51.43613517616512, 5.489343191439624;GSM;5179;;
2907;Lichtmast;932B72EC-3453-44B9-9851-28F3F83F0651;"{""coordinates"": [5.489582920824516, 51.43534510285354], ""type"": ""Point""}";51.43534510285354, 5.489582920824516;GSM;5179;2;
2984;Lichtmast;22354286-EF26-4AEA-B2A8-015B9BFC6A80;"{""coordinates"": [5.490814824463124, 51.43549550651158], ""type"": ""Point""}";51.43549550651158, 5.490814824463124;GSM;5179;;
2914;Lichtmast;277BCE29-3009-40B6-B74E-08BD5D306CFD;"{""coordinates"": [5.493053547297311, 51.43354689010668], ""type"": ""Point""}";51.43354689010668, 5.493053547297311;BW112R__OB401PA;;1;
2955;Flespaal;F961ACF8-D60A-4149-8809-E35C4F1F9B56;"{""coordinates"": [5.492814792552412, 51.43230014997318], ""type"": ""Point""}";51.43230014997318, 5.492814792552412;BW112zb;;3;
2869;Lichtmast;D5BB6EA5-A107-47D5-A66F-9D54F1FE79D2;"{""coordinates"": [5.473262338983105, 51.452502818220644], ""type"": ""Point""}";51.452502818220644, 5.473262338983105;GSM;5150;2;
2921;Lichtmast;C297499F-E65C-40DB-89DB-EC7E7AD193E0;"{""coordinates"": [5.473429221685142, 51.45185980398136], ""type"": ""Point""}";51.45185980398136, 5.473429221685142;GSM;5150;;
2853;Flespaal;3EF4EF8C-A037-4C11-9261-EE87EF90CA9D;"{""coordinates"": [5.458136770521252, 51.4359047591976], ""type"": ""Point""}";51.4359047591976, 5.458136770521252;BW112zb;;;
2854;Flespaal;4283E522-9764-42F2-9D0D-A866888BBA1A;"{""coordinates"": [5.458571531744642, 51.4370215095926], ""type"": ""Point""}";51.4370215095926, 5.458571531744642;BW112zb;;;
2936;Lichtmast;B57F3045-C859-4E5F-9978-FB25C8A50F28;"{""coordinates"": [5.496289078242273, 51.441475696914225], ""type"": ""Point""}";51.441475696914225, 5.496289078242273;GSM;5182;;
2938;Flespaal;228D04B2-183A-4D05-BF10-EDDC32DC448F;"{""coordinates"": [5.497262164409228, 51.44072452389757], ""type"": ""Point""}";51.44072452389757, 5.497262164409228;BW112ze;;;
2978;Flespaal;001756A0-8F3C-4026-9E46-BEB130CC1C8C;"{""coordinates"": [5.497313406222755, 51.440780369712535], ""type"": ""Point""}";51.440780369712535, 5.497313406222755;GSM;;2;
3018;Flespaal;34CC56ED-349D-40FF-A2EA-BA1DEEC77675;"{""coordinates"": [5.491082848219399, 51.42388503167985], ""type"": ""Point""}";51.42388503167985, 5.491082848219399;BW112zb;;2;
3020;Flespaal;37C27100-610F-45D2-88DE-C501A9C42B92;"{""coordinates"": [5.486681968779738, 51.43484949655121], ""type"": ""Point""}";51.43484949655121, 5.486681968779738;BW112ze;;;
3021;Flespaal;A53562AB-0A4C-416E-92EF-04FEB23A8253;"{""coordinates"": [5.486739848403968, 51.43480205339214], ""type"": ""Point""}";51.43480205339214, 5.486739848403968;BW112zb;;;
2820;Lichtmast;47AFFD21-423B-4767-91CF-E1348DA05917;"{""coordinates"": [5.490183534656486, 51.43652505143566], ""type"": ""Point""}";51.43652505143566, 5.490183534656486;GSM;5179;2;
2941;Lichtmast;BD7A34FC-F2FD-45CD-BCCA-B624D7CECDDF;"{""coordinates"": [5.490779168596254, 51.43463538668106], ""type"": ""Point""}";51.43463538668106, 5.490779168596254;BW112R__OB401PA;;1;
2944;Lichtmast;60C2636D-AA5B-4E5E-AE48-A5D519BF50A1;"{""coordinates"": [5.491410549178974, 51.4344031087683], ""type"": ""Point""}";51.4344031087683, 5.491410549178974;GSM;5179;2;
2985;Lichtmast;C9E914A3-0513-4354-8928-0DFB1DD57ACF;"{""coordinates"": [5.4916254173289305, 51.433253927043125], ""type"": ""Point""}";51.433253927043125, 5.4916254173289305;GSM;5179;;
2136;Flespaal;B1DBE4A7-A277-4C5C-839B-0F423E15B00F;"{""coordinates"": [5.495903975510336, 51.44183786629696], ""type"": ""Point""}";51.44183786629696, 5.495903975510336;BW112zb;;;
3009;;E64AF2A0-2471-4BEB-B44D-C79B5803D588;"{""coordinates"": [5.485627056854515, 51.424380348518646], ""type"": ""Point""}";51.424380348518646, 5.485627056854515;BW112ze;;;
3014;Lichtmast;0A0FC61B-182A-423C-924E-C89B284703C4;"{""coordinates"": [5.498153073447163, 51.441841878111696], ""type"": ""Point""}";51.441841878111696, 5.498153073447163;GSM;5182;;
2939;Lichtmast;A197665C-AEEA-4741-BA39-5EFF1F4F313F;"{""coordinates"": [5.489087100699793, 51.424913916636065], ""type"": ""Point""}";51.424913916636065, 5.489087100699793;GSM;5176;;
1612;Flespaal;F5865015-D5EE-4F03-8955-158F62309720;"{""coordinates"": [5.461449465541876, 51.43611866051603], ""type"": ""Point""}";51.43611866051603, 5.461449465541876;BW112zb;;;
3162;Lichtmast;27D26DC2-11C8-4865-9D19-23583C44F60D;"{""coordinates"": [5.460820293306656, 51.43658803899422], ""type"": ""Point""}";51.43658803899422, 5.460820293306656;GSM;5183;;20200602000000
2519;Lichtmast;02D6A653-9957-4088-B064-423857D8B9AE;"{""coordinates"": [5.459493120860116, 51.440777345679514], ""type"": ""Point""}";51.440777345679514, 5.459493120860116;GSM;5157;;
2523;Flespaal;B6C6474F-0941-42B9-9A28-54FCB2D3AC96;"{""coordinates"": [5.4596300188518105, 51.44092296326101], ""type"": ""Point""}";51.44092296326101, 5.4596300188518105;BW112ze;;1;
1997;Lichtmast;4077DCE3-97EE-4441-B7AC-D85B7B82D586;"{""coordinates"": [5.471633130598477, 51.44709746836346], ""type"": ""Point""}";51.44709746836346, 5.471633130598477;GSM;5185;2;
1785;Flespaal;24FDB53B-914D-4F4B-B501-811DB64BF9B2;"{""coordinates"": [5.469751365278904, 51.44775057300062], ""type"": ""Point""}";51.44775057300062, 5.469751365278904;GSM;5185;2;
2189;Lichtmast;EA3779C8-822A-4E4F-AE02-8732BFD1FDB6;"{""coordinates"": [5.462327847381829, 51.44085953257814], ""type"": ""Point""}";51.44085953257814, 5.462327847381829;GSM;5157;;
2165;Flespaal;8018EEAD-7A3F-46DD-9D14-81E0A4C5FFF4;"{""coordinates"": [5.457503683014129, 51.44063001905318], ""type"": ""Point""}";51.44063001905318, 5.457503683014129;BW112R;;;
2700;Flespaal;0A1E6D1E-F211-46D6-A222-67AD53987AF3;"{""coordinates"": [5.494758105490578, 51.43997933962035], ""type"": ""Point""}";51.43997933962035, 5.494758105490578;GSM;5182;2;
2553;Lichtmast;3C29C39F-9AD2-4767-A240-375353CFE3DB;"{""coordinates"": [5.493539851651964, 51.44126929020562], ""type"": ""Point""}";51.44126929020562, 5.493539851651964;GSM;5182;2;
2343;Lichtmast;B8A2F65D-6200-4EFE-86C6-316529E06445;"{""coordinates"": [5.472860675135367, 51.44888375090346], ""type"": ""Point""}";51.44888375090346, 5.472860675135367;GSM;5185;2;
2116;Flespaal;17D0D4A0-1CA1-4406-94FC-D23667B14718;"{""coordinates"": [5.4724866253333415, 51.44959698488882], ""type"": ""Point""}";51.44959698488882, 5.4724866253333415;BW112ze;;;
2045;Flespaal;1CF806F9-BC89-4323-9062-8D97BB7196A4;"{""coordinates"": [5.4774605873870845, 51.42710529531344], ""type"": ""Point""}";51.42710529531344, 5.4774605873870845;BW112zb;;;
2047;Flespaal;EF54098B-927A-4925-9669-669CB196C8F3;"{""coordinates"": [5.477338499141491, 51.42712829578167], ""type"": ""Point""}";51.42712829578167, 5.477338499141491;BW112ze;;;
2085;Lichtmast;CA30B52F-FDB5-4832-8D8A-5DD60714C02D;"{""coordinates"": [5.477514494928779, 51.42760153476628], ""type"": ""Point""}";51.42760153476628, 5.477514494928779;GSM;5178;;
2087;Flespaal;2340B3DD-7BBA-4A73-8717-788BBDA20240;"{""coordinates"": [5.477848660284791, 51.427766702684075], ""type"": ""Point""}";51.427766702684075, 5.477848660284791;BW112ze;;;
2745;Lichtmast;99460A59-B709-4646-924F-A7F185A4C185;"{""coordinates"": [5.478844100526528, 51.4287966605993], ""type"": ""Point""}";51.4287966605993, 5.478844100526528;BW112zb;;;
2802;Flespaal;4CEEC4FB-C36A-4228-A7F0-92D6254BB77F;"{""coordinates"": [5.46117101760478, 51.443194109794945], ""type"": ""Point""}";51.443194109794945, 5.46117101760478;GSM;5157;;
2618;Flespaal;8AEE90C4-EA49-4F18-B7B4-14B07DECCE57;"{""coordinates"": [5.462394361982146, 51.444804684506686], ""type"": ""Point""}";51.444804684506686, 5.462394361982146;BW112zb;;;
2619;Flespaal;E9D31D60-5550-4295-A629-ECE9C523A8F2;"{""coordinates"": [5.462507729807139, 51.44475931998707], ""type"": ""Point""}";51.44475931998707, 5.462507729807139;BW112ze;;1;
2803;Flespaal;C81E0E5F-C555-4DB8-96E7-0EA4E8B0C919;"{""coordinates"": [5.463546002103219, 51.44379079484659], ""type"": ""Point""}";51.44379079484659, 5.463546002103219;BW112ze;;;
2534;Lichtmast;6D98F34F-A64A-42E4-88FF-E3F46BD1DFF2;"{""coordinates"": [5.451606281329176, 51.443072958045796], ""type"": ""Point""}";51.443072958045796, 5.451606281329176;BW112L;;1;
2485;Flespaal;7F289F32-52A7-4076-B204-571679D8B59B;"{""coordinates"": [5.4810807155391394, 51.42739484352231], ""type"": ""Point""}";51.42739484352231, 5.4810807155391394;BW112zb;;;
2486;Flespaal;692E6FB3-21B6-49DD-99BC-4DF03DC9A418;"{""coordinates"": [5.481004902494545, 51.42732159026125], ""type"": ""Point""}";51.42732159026125, 5.481004902494545;BW112ze;;;
2489;Flespaal;5BB6F6A9-DE36-4623-A91E-9D752B725F1A;"{""coordinates"": [5.480653339572208, 51.427451946449104], ""type"": ""Point""}";51.427451946449104, 5.480653339572208;BW112ze;;;
1771;Lichtmast;0542C60D-F008-4860-B6BB-046CCDACFCCB;"{""coordinates"": [5.470310915390913, 51.43776742269294], ""type"": ""Point""}";51.43776742269294, 5.470310915390913;E09zbh;;1;
3054;Flespaal;3D9A022F-2F82-46C0-9DEA-D6C9219E0EA2;"{""coordinates"": [5.463811129062675, 51.43636851221225], ""type"": ""Point""}";51.43636851221225, 5.463811129062675;BW112L__OB401PA;;1;
1653;Flespaal;7522EE89-6FC5-483F-85E7-99BF7091B5BD;"{""coordinates"": [5.47668329889665, 51.44761692318899], ""type"": ""Point""}";51.44761692318899, 5.47668329889665;BW112zb;;1;
2546;Lichtmast;A5822CFC-D0FE-4778-A95D-E7015B3A9404;"{""coordinates"": [5.452427051909507, 51.44734735189064], ""type"": ""Point""}";51.44734735189064, 5.452427051909507;GSM;5165;1;
2076;Lichtmast;E252D293-B8FD-4B21-BB0D-1404E898DF2C;"{""coordinates"": [5.4733950399775075, 51.44038761840635], ""type"": ""Point""}";51.44038761840635, 5.4733950399775075;GSM;5196;1;
2431;Lichtmast;F9842B1A-4AB9-4198-85EE-3873BCCE6319;"{""coordinates"": [5.45626015128892, 51.44458840080234], ""type"": ""Point""}";51.44458840080234, 5.45626015128892;GSM;5157;1;
2490;Lichtmast;194258FC-4753-4954-9537-E466CC34B52B;"{""coordinates"": [5.475794992877736, 51.430630228532536], ""type"": ""Point""}";51.430630228532536, 5.475794992877736;BW112L__OB401PA;;2;
2491;Lichtmast;194258FC-4753-4954-9537-E466CC34B52B;"{""coordinates"": [5.475794992877736, 51.430630228532536], ""type"": ""Point""}";51.430630228532536, 5.475794992877736;GSM;5177;3;
1692;Flespaal;F06D0A29-61FB-4946-9EE2-16FEA270C054;"{""coordinates"": [5.477935222904112, 51.47157711624503], ""type"": ""Point""}";51.47157711624503, 5.477935222904112;BW112zb;;1;
1618;Flespaal;9359099B-9185-4FBF-81BB-779A274B747C;"{""coordinates"": [5.471518590689752, 51.43819859818079], ""type"": ""Point""}";51.43819859818079, 5.471518590689752;BW112ze;;2;
2402;Lichtmast;5F1C1F15-6872-4DF2-95E3-BE36864C751D;"{""coordinates"": [5.4871305097229035, 51.43351703558137], ""type"": ""Point""}";51.43351703558137, 5.4871305097229035;BW112L__OB401PA;;1;
2023;Lichtmast;BD16BCA7-3146-4EE6-87A3-B6FA52CD3476;"{""coordinates"": [5.465643647805713, 51.451910225273394], ""type"": ""Point""}";51.451910225273394, 5.465643647805713;BW112L__OB401PA;;;
1885;Flespaal;4EEF4DA2-3392-4C52-8341-B80F6940EFB7;"{""coordinates"": [5.473888998089064, 51.469185528905854], ""type"": ""Point""}";51.469185528905854, 5.473888998089064;GSM;5190;;
3153;Flespaal;204E4009-FEB6-4255-BD36-6AF8EFB3C650;"{""coordinates"": [5.483465895149382, 51.440305893908054], ""type"": ""Point""}";51.440305893908054, 5.483465895149382;E09zbh;;1;
1769;Flespaal;9484F166-5947-4C3A-893C-134DB51F282B;"{""coordinates"": [5.4590698134192355, 51.44272034963261], ""type"": ""Point""}";51.44272034963261, 5.4590698134192355;BW112zbh;;1;
3189;Lichtmast;0616BE55-38E7-4EDB-8CC2-F0BE97F12E8A;"{""coordinates"": [5.453877688447815, 51.444101777912806], ""type"": ""Point""}";51.444101777912806, 5.453877688447815;BW112R__OB401PA;;1;
1846;Lichtmast;6325CCB6-FE6B-4399-8404-DAB975CD9D1D;"{""coordinates"": [5.469689368203695, 51.440365566884566], ""type"": ""Point""}";51.440365566884566, 5.469689368203695;GSM;5128;1;
3094;Lichtmast;D39B7E72-C794-4F7F-A504-14D6A0DA1445;"{""coordinates"": [5.465378571060061, 51.43623100366847], ""type"": ""Point""}";51.43623100366847, 5.465378571060061;GSM;5183;1;
1703;Flespaal;8F6BEECA-097B-4B85-A5CC-79DFDA65AD6C;"{""coordinates"": [5.470594493291979, 51.43859934082754], ""type"": ""Point""}";51.43859934082754, 5.470594493291979;OB501R;;2;
2065;Flespaal;59393176-83B9-4162-8509-10EC123B6299;"{""coordinates"": [5.451646208227872, 51.44849163355726], ""type"": ""Point""}";51.44849163355726, 5.451646208227872;BW112ze;;1;
1714;Lichtmast;6767A783-10A1-4724-999D-6C85E4740854;"{""coordinates"": [5.3968917295312755, 51.457357033043955], ""type"": ""Point""}";51.457357033043955, 5.3968917295312755;GSM;5191;1;
2433;Lichtmast;F61EF009-323E-453F-9E21-ECDB71A945E3;"{""coordinates"": [5.4569111867055335, 51.442806543985576], ""type"": ""Point""}";51.442806543985576, 5.4569111867055335;GSM;5157;1;
2302;Lichtmast;56C4CE95-C777-40E7-B553-BDC382FD9AD2;"{""coordinates"": [5.478365295228593, 51.447103451219114], ""type"": ""Point""}";51.447103451219114, 5.478365295228593;GSM;5132;1;
2580;Lichtmast;DFDA2CBF-1EB1-4E2F-80D8-32070AE3AB2E;"{""coordinates"": [5.464740953830624, 51.43842593212117], ""type"": ""Point""}";51.43842593212117, 5.464740953830624;BW112L__OB401PA;;1;
2581;Lichtmast;DFDA2CBF-1EB1-4E2F-80D8-32070AE3AB2E;"{""coordinates"": [5.464740953830624, 51.43842593212117], ""type"": ""Point""}";51.43842593212117, 5.464740953830624;GSM;5183;2;
2364;Lichtmast;641A0F8A-6B2C-492B-ABB5-ADCEB4CCBD32;"{""coordinates"": [5.484334830290009, 51.44432495928576], ""type"": ""Point""}";51.44432495928576, 5.484334830290009;GSM;5149;;
2465;Flespaal;9654BB3E-6F0A-4759-A1D7-AA34DCAA48DA;"{""coordinates"": [5.474316028957381, 51.43622629892704], ""type"": ""Point""}";51.43622629892704, 5.474316028957381;BW112zb;;3;
2693;Flespaal;9654BB3E-6F0A-4759-A1D7-AA34DCAA48DA;"{""coordinates"": [5.474316028957381, 51.43622629892704], ""type"": ""Point""}";51.43622629892704, 5.474316028957381;E09ze;;1;
2560;Lichtmast;4DB1DDB0-566C-4460-9535-37A680C4745A;"{""coordinates"": [5.466531113041696, 51.43735958753428], ""type"": ""Point""}";51.43735958753428, 5.466531113041696;GSM;5183;1;
2213;Flespaal;3C2B3113-4825-47F2-8039-2C502D4D545E;"{""coordinates"": [5.481157394218728, 51.450669288577444], ""type"": ""Point""}";51.450669288577444, 5.481157394218728;BW112ze;;1;
2677;Flespaal;9DE35D61-0CDD-400B-A71A-D1EC5BAB695A;"{""coordinates"": [5.466515155837088, 51.43358235988368], ""type"": ""Point""}";51.43358235988368, 5.466515155837088;BW112ze;;1;
2038;Lichtmast;AC4DBF56-55BB-48F2-8A58-C959471FA151;"{""coordinates"": [5.4642499248515, 51.43506518834928], ""type"": ""Point""}";51.43506518834928, 5.4642499248515;GSM;5183;1;
2616;Lichtmast;33DA4A33-93D6-4FEF-8993-08DF77537390;"{""coordinates"": [5.407167259571219, 51.447033621486945], ""type"": ""Point""}";51.447033621486945, 5.407167259571219;GSM;5194;1;
1944;Lichtmast;8B9868FC-F3FF-44E7-97DA-F3767B1F688B;"{""coordinates"": [5.482489341081378, 51.44011275766898], ""type"": ""Point""}";51.44011275766898, 5.482489341081378;GSM;5115;;
2162;Lichtmast;B1334589-4BC6-41FE-9079-12FB2C3DAEEA;"{""coordinates"": [5.468066473987573, 51.433130826507266], ""type"": ""Point""}";51.433130826507266, 5.468066473987573;GSM;5183;;
2582;Lichtmast;896BFF8A-631B-453E-AB59-82E584E27A6A;"{""coordinates"": [5.462068862680592, 51.436032275264004], ""type"": ""Point""}";51.436032275264004, 5.462068862680592;BW112zb;;1;
2604;Lichtmast;6F00FEA2-9A16-4C58-A667-305708DB22D6;"{""coordinates"": [5.470687448942269, 51.43515860772372], ""type"": ""Point""}";51.43515860772372, 5.470687448942269;BW112L__OB401PA;;2;
2603;Lichtmast;6F00FEA2-9A16-4C58-A667-305708DB22D6;"{""coordinates"": [5.470687448942269, 51.43515860772372], ""type"": ""Point""}";51.43515860772372, 5.470687448942269;GSM;5183;1;
3049;Flespaal;3EC25DF6-7CE7-4051-B7AC-5FBD2EEAE909;"{""coordinates"": [5.452798854354238, 51.44482295433822], ""type"": ""Point""}";51.44482295433822, 5.452798854354238;BW112ze;;1;
3039;Flespaal;3EC25DF6-7CE7-4051-B7AC-5FBD2EEAE909;"{""coordinates"": [5.452798854354238, 51.44482295433822], ""type"": ""Point""}";51.44482295433822, 5.452798854354238;BW112zb;;1;20190701000000
1605;Flespaal;B7131583-718B-4C17-9DA5-363562FC13CB;"{""coordinates"": [5.474989138081973, 51.436638996242365], ""type"": ""Point""}";51.436638996242365, 5.474989138081973;GSM;5122;1;
1818;Lichtmast;1719C97E-4C37-43EC-A6C2-5AB5BFB43C44;"{""coordinates"": [5.48600292003945, 51.42564952067088], ""type"": ""Point""}";51.42564952067088, 5.48600292003945;GSM;5163;;
2472;Lichtmast;CBEAD6F5-3CE2-44C5-A7B9-A4FBED91B63E;"{""coordinates"": [5.394884186311824, 51.455888340121824], ""type"": ""Point""}";51.455888340121824, 5.394884186311824;BW112zbh;;1;
2345;Lichtmast;CB6FE221-3789-41FD-B29C-4C8C20BFF1F1;"{""coordinates"": [5.460503865219078, 51.44276650516294], ""type"": ""Point""}";51.44276650516294, 5.460503865219078;GSM;5157;1;
2112;Flespaal;E1E9D789-5373-410B-8CC1-0DA522F84459;"{""coordinates"": [5.488949271423709, 51.430603608753216], ""type"": ""Point""}";51.430603608753216, 5.488949271423709;BW112ze;;1;
1874;Flespaal;D14238F9-E8B6-4FA0-9FC1-A0E68DDDFE06;"{""coordinates"": [5.475340014781949, 51.470445262707436], ""type"": ""Point""}";51.470445262707436, 5.475340014781949;GSM;5190;1;
2054;Lichtmast;C2539141-C466-4CEC-8A42-CFD63E0F494F;"{""coordinates"": [5.493572147586613, 51.44022528853859], ""type"": ""Point""}";51.44022528853859, 5.493572147586613;GSM;5182;2;
1880;Lichtmast;D2B7A355-8D93-4258-94F6-E9CAFF6DC26C;"{""coordinates"": [5.480295282414167, 51.43196097767658], ""type"": ""Point""}";51.43196097767658, 5.480295282414167;GSM;5178;2;
1881;Lichtmast;D2B7A355-8D93-4258-94F6-E9CAFF6DC26C;"{""coordinates"": [5.480295282414167, 51.43196097767658], ""type"": ""Point""}";51.43196097767658, 5.480295282414167;BW112R__OB401PA;;1;
2469;Lichtmast;FF66275D-3D1B-450E-945A-7BBD6A04C0DA;"{""coordinates"": [5.399006417043351, 51.45764186490264], ""type"": ""Point""}";51.45764186490264, 5.399006417043351;BW112zbh;;1;
2384;Lichtmast;A7A25D42-04FC-44C5-90D6-0BC03E89ACC7;"{""coordinates"": [5.475382763308051, 51.43143090257414], ""type"": ""Point""}";51.43143090257414, 5.475382763308051;GSM;5177;2;
