OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,STRAAL_BEGIN,STRAAL_EIND,ROTATIE_BEGIN,ROTATIE_EIND,ARGUMENT_BEGIN,ARGUMENT_EIND,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
1513,941842,011_67AQ_69.0,P,15.755,20.374615,2021/10/29 14:31:58+00,2017/04/21 14:15:58+00,Rechtstand,4.619615,,,,,2.03434979,2.03434979,2,20.374615,Ja,10,ede56275-aa7d-4c13-97d1-969fd4748935,0281b557-ceb0-4b16-b12a-c9b62f14a408,2bf7ca75-be25-42ee-a381-bc22fe57902d,4.61962701632935
1514,941869,011_58L_68.9,L,0,26.285,2021/10/29 14:32:01+00,2016/07/27 08:54:06+00,Rechtstand,26.285,,,,,2.03407002,2.03407002,0,30.904615,Ja,10,7081c27d-82a5-4f47-b125-a1c6ba828a45,0c796813-b1e8-44b8-b4ec-e529fea1a359,15086683-6e34-4653-8bd8-958a25b3e44c,26.2849809168658
1515,941870,011_58L_68.9,P,26.285,30.904615,2021/10/29 14:32:01+00,2016/07/27 08:54:06+00,Rechtstand,4.619615,,,,,2.03407002,2.03407002,1,30.904615,Ja,10,7081c27d-82a5-4f47-b125-a1c6ba828a45,0c796813-b1e8-44b8-b4ec-e529fea1a359,ffbfd191-30e8-4f53-8cb2-7126ea132ffa,4.61962732804282
1516,941871,011_315L_69.6,L,0,25.98,2021/10/29 14:32:02+00,2016/07/27 08:54:06+00,Rechtstand,25.98,,,,,5.1757065,5.1757065,0,40.52959,Ja,10,4872fcce-4105-4a00-914c-2eb232ad0539,0e4debe8-4b86-4b2e-9765-586f706d3086,31f29a11-86fc-42d3-9337-7f0ee0f825b8,25.9799361009607
1517,941872,011_315L_69.6,L,25.98,34.445,2021/10/29 14:32:02+00,2016/07/27 09:22:18+00,Rechtstand,8.465,,,,,5.1757065,5.1757065,1,40.52959,Ja,10,4872fcce-4105-4a00-914c-2eb232ad0539,0e4debe8-4b86-4b2e-9765-586f706d3086,31f29a11-86fc-42d3-9337-7f0ee0f825b8,8.4650382751645
1518,941873,011_315L_69.6,,34.445,37.46459,2021/10/29 14:32:02+00,2016/07/27 09:22:18+00,Rechtstand,3.01959,,,,,5.1757065,5.1757065,2,40.52959,Ja,10,4872fcce-4105-4a00-914c-2eb232ad0539,0e4debe8-4b86-4b2e-9765-586f706d3086,,3.0195416357454
1519,941874,011_315L_69.6,V,37.46459,39.62959,2021/10/29 14:32:02+00,2016/07/27 09:22:18+00,Rechtstand,2.165,,,,,5.1757065,5.1757065,3,40.52959,Ja,10,4872fcce-4105-4a00-914c-2eb232ad0539,0e4debe8-4b86-4b2e-9765-586f706d3086,a2f78f0c-8931-4cb8-aeb6-fe6a7a7a9544,2.16505057677644
1520,941875,011_315L_69.6,V,39.62959,40.52959,2021/10/29 14:32:02+00,2016/07/27 09:22:18+00,Rechtstand,0.9,,,,,5.1757065,5.1757065,4,40.52959,Ja,10,4872fcce-4105-4a00-914c-2eb232ad0539,0e4debe8-4b86-4b2e-9765-586f706d3086,a2f78f0c-8931-4cb8-aeb6-fe6a7a7a9544,0.899972694030213
1521,941895,011_28L_68.5,L,0,1.2535,2021/10/29 14:32:04+00,2017/07/04 09:52:32+00,Rechtstand,1.2535,,,,,1.82496327,1.82496327,0,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,a7ed2512-876d-408a-a930-45e3b43e5777,1.25354892206088
1522,941896,011_28L_68.5,L,1.2535,2.2535,2021/10/29 14:32:04+00,2017/07/04 09:52:32+00,Boog,1,250,250,CCW,CCW,1.82496327,1.82896327,1,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,a7ed2512-876d-408a-a930-45e3b43e5777,0.999940967580755
1523,941897,011_28L_68.5,L,2.2535,9.2535,2021/10/29 14:32:04+00,2017/07/04 09:52:32+00,Boog,7,190,190,CCW,CCW,1.82896327,1.86580538,2,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,a7ed2512-876d-408a-a930-45e3b43e5777,7.00002292925373
1524,941898,011_28L_68.5,L,9.2535,21.2166,2021/10/29 14:32:04+00,2017/07/04 09:52:32+00,Boog,11.9631,200,200,CCW,CCW,1.86580537,1.92562087,3,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,a7ed2512-876d-408a-a930-45e3b43e5777,11.9631222202757
1525,941899,011_28L_68.5,L,21.2166,25.95757,2021/10/29 14:32:04+00,2017/07/04 09:52:32+00,Rechtstand,4.74097,,,,,1.92562082,1.92562082,4,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,a7ed2512-876d-408a-a930-45e3b43e5777,4.74091739750863
1526,941900,011_28L_68.5,L,25.95757,34.42257,2021/10/29 14:32:04+00,2017/07/04 09:40:30+00,Rechtstand,8.465,,,,,1.92562094,1.92562094,5,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,a7ed2512-876d-408a-a930-45e3b43e5777,8.4649851801406
1527,941901,011_28L_68.5,,34.42257,35.75558,2021/10/29 14:32:04+00,2017/07/04 09:40:30+00,Rechtstand,1.33301,,,,,1.92562094,1.92562094,6,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,,1.33296821042364
1528,941902,011_28L_68.5,,35.75558,59.27956,2021/10/29 14:32:04+00,2017/07/04 09:40:30+00,Boog,23.52398,5000,5000,CW,CW,1.92562094,1.92091614,7,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,,23.5240151151292
1529,941903,011_28L_68.5,,59.27956,105.95392,2021/10/29 14:32:04+00,2017/07/04 09:40:30+00,Rechtstand,46.67436,,,,,1.92091614,1.92091614,8,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,,46.6743616917254
1530,941904,011_28L_68.5,,105.95392,125.40086,2021/10/29 14:32:04+00,2017/07/04 09:40:30+00,Boog,19.44694,15000,15000,CCW,CCW,1.92091614,1.9222126,9,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,,19.4469291009556
1531,941905,011_28L_68.5,,125.40086,199.40529,2021/10/29 14:32:04+00,2017/07/04 09:40:30+00,Rechtstand,74.00443,,,,,1.92221261,1.92221261,10,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,,74.0044031815
1532,941906,011_28L_68.5,,199.40529,231.06538,2021/10/29 14:32:04+00,2017/07/04 09:40:30+00,Boog,31.66009,25000,25000,CCW,CCW,1.92221261,1.92347901,11,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,,31.6600784799765
1533,941907,011_28L_68.5,,231.06538,260.25245,2021/10/29 14:32:04+00,2017/07/04 09:40:30+00,Rechtstand,29.18707,,,,,1.92347901,1.92347901,12,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,,29.187080074067
1534,941908,011_28L_68.5,,260.25245,280.51636,2021/10/29 14:32:04+00,2017/07/04 09:40:30+00,Boog,20.26391,315,315,CW,CW,1.92347901,1.85914914,13,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,,20.2639038210867
1535,941909,011_28L_68.5,,280.51636,302.73456,2021/10/29 14:32:04+00,2017/07/04 09:40:30+00,Overgangsboog,22.2182,315,1214.3719962,CW,CW,1.85914914,1.81473414,14,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,,22.2182373375961
1536,941910,011_28L_68.5,R,302.73456,310.51636,2021/10/29 14:32:04+00,2017/07/04 09:40:30+00,Overgangsboog,7.7818,1214.3719962,,CW,,1.81473414,1.8115301,15,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,6c03ed95-9fc8-4588-ac4f-c6169ac7f56f,7.78177409111803
1537,941911,011_28L_68.5,R,310.51636,311.19956,2021/10/29 14:32:04+00,2017/07/04 09:40:30+00,Rechtstand,0.6832,,,,,1.81153009,1.81153009,16,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,6c03ed95-9fc8-4588-ac4f-c6169ac7f56f,0.683204698461596
1538,941912,011_28L_68.5,R,311.19956,337.17956,2021/10/29 14:32:04+00,2017/07/04 09:40:30+00,Rechtstand,25.98,,,,,1.81153009,1.81153009,17,337.17956,Ja,10,6a69def2-2b8f-41e5-bcb6-2c7e49603326,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,6c03ed95-9fc8-4588-ac4f-c6169ac7f56f,25.9799712209232
1539,941923,011_297BV_70.0,V,0,1.325,2021/10/29 14:32:05+00,2019/09/20 02:00:00+00,Boog,1.325,7100,7100,CW,CW,5.07552725,5.07534063,0,11.349,Ja,10,07c302df-3d50-483b-b012-12ebd1c97c57,1a21777e-a5ba-4606-9eca-344a8652a912,c9334fe3-fe07-473e-ba18-53a613713442,1.32504639164069
1540,941924,011_297BV_70.0,V,1.325,4.5,2021/10/29 14:32:05+00,2019/09/20 02:00:00+00,Boog,3.175,7100,7100,CW,CW,5.07534063,5.07489344,1,11.349,Ja,10,07c302df-3d50-483b-b012-12ebd1c97c57,1a21777e-a5ba-4606-9eca-344a8652a912,c9334fe3-fe07-473e-ba18-53a613713442,3.17496469429189
1541,941925,011_297BV_70.0,,4.5,7.449,2021/10/29 14:32:05+00,2019/09/20 02:00:00+00,Boog,2.949,7100,7100,CW,CW,5.07489344,5.07447809,2,11.349,Ja,10,07c302df-3d50-483b-b012-12ebd1c97c57,1a21777e-a5ba-4606-9eca-344a8652a912,,2.94903387569556
1542,941926,011_297BV_70.0,V,7.449,10.024,2021/10/29 14:32:05+00,2019/09/20 02:00:00+00,Boog,2.575,7100,7100,CW,CW,5.07447809,5.07411542,3,11.349,Ja,10,07c302df-3d50-483b-b012-12ebd1c97c57,1a21777e-a5ba-4606-9eca-344a8652a912,fdb17bd7-3def-4cb1-8c29-f83f2ba908aa,2.57499983106796
1543,941927,011_297BV_70.0,V,10.024,11.349,2021/10/29 14:32:05+00,2019/09/20 02:00:00+00,Boog,1.325,7100,7100,CW,CW,5.07411541,5.07392879,4,11.349,Ja,10,07c302df-3d50-483b-b012-12ebd1c97c57,1a21777e-a5ba-4606-9eca-344a8652a912,fdb17bd7-3def-4cb1-8c29-f83f2ba908aa,1.3250048792363
1544,941939,011_62R_69.0,R,0,1.2535,2021/10/29 14:32:07+00,2016/07/27 08:54:06+00,Rechtstand,1.2535,,,,,2.02407035,2.02407035,0,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,9dfcb938-73c9-4254-85bf-014792b0293b,1.25347310302216
1545,941940,011_62R_69.0,R,1.2535,2.2535,2021/10/29 14:32:07+00,2016/07/27 08:54:06+00,Boog,1,250,250,CW,CW,2.02407035,2.02007035,1,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,9dfcb938-73c9-4254-85bf-014792b0293b,1.00000205249235
1546,941941,011_62R_69.0,R,2.2535,9.2535,2021/10/29 14:32:07+00,2016/07/27 08:54:06+00,Boog,7,190,190,CW,CW,2.02007035,1.98322824,2,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,9dfcb938-73c9-4254-85bf-014792b0293b,7.00000831786072
1547,941942,011_62R_69.0,R,9.2535,21.2166,2021/10/29 14:32:07+00,2016/07/27 08:54:06+00,Boog,11.9631,200,200,CW,CW,1.98322825,1.92341275,3,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,9dfcb938-73c9-4254-85bf-014792b0293b,11.9631653364408
1548,941943,011_62R_69.0,R,21.2166,25.95757,2021/10/29 14:32:07+00,2016/07/27 08:54:06+00,Rechtstand,4.74097,,,,,1.9234128,1.9234128,4,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,9dfcb938-73c9-4254-85bf-014792b0293b,4.74099375447806
1549,941944,011_62R_69.0,R,25.95757,34.42257,2021/10/29 14:32:07+00,2016/07/27 09:00:40+00,Rechtstand,8.465,,,,,1.92341281,1.92341281,5,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,9dfcb938-73c9-4254-85bf-014792b0293b,8.46502103954857
1550,941945,011_62R_69.0,,34.42257,78.97611,2021/10/29 14:32:07+00,2016/07/27 09:00:40+00,Rechtstand,44.55354,,,,,1.92341281,1.92341281,6,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,,44.5534923780392
1551,941946,011_62R_69.0,,78.97611,87.629311,2021/10/29 14:32:07+00,2016/07/27 09:00:40+00,Boog,8.653201,30000,30000,CW,CW,1.92341281,1.92312437,7,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,,8.65319893604424
1552,941947,011_62R_69.0,,87.629311,528.286946,2021/10/29 14:32:07+00,2016/07/27 09:00:40+00,Rechtstand,440.657635,,,,,1.92312437,1.92312437,8,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,,440.657664716784
1553,941948,011_62R_69.0,,528.286946,534.73270371,2021/10/29 14:32:07+00,2019/11/12 12:40:34+00,Boog,6.44575771,27333,27333,CW,CW,1.92312437,1.92288855,9,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,,6.44578210692853
1554,941949,011_62R_69.0,,534.73270371,575.337866,2021/10/29 14:32:07+00,2019/11/12 12:40:34+00,Rechtstand,40.60516229,,,,,1.92288855,1.92288855,10,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,,40.6051010225316
1555,941950,011_62R_69.0,R,575.337866,578.09874179,2021/10/29 14:32:07+00,2019/11/12 12:40:34+00,Rechtstand,2.76087579,,,,,1.92288855,1.92288855,11,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,a2f78f0c-8931-4cb8-aeb6-fe6a7a7a9544,2.76086339031833
1556,941951,011_62R_69.0,R,578.09874179,583.802866,2021/10/29 14:32:07+00,2019/11/12 12:40:34+00,Boog,5.70412421,10041,10041,CCW,CCW,1.92288855,1.92345663,12,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,a2f78f0c-8931-4cb8-aeb6-fe6a7a7a9544,5.70416430162824
1557,941952,011_62R_69.0,R,583.802866,588.543836,2021/10/29 14:32:07+00,2016/07/27 09:22:18+00,Rechtstand,4.74097,,,,,1.92345663,1.92345663,13,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,a2f78f0c-8931-4cb8-aeb6-fe6a7a7a9544,4.74100352246231
1558,941953,011_62R_69.0,R,588.543836,600.506936,2021/10/29 14:32:07+00,2016/07/27 09:22:18+00,Boog,11.9631,200,200,CCW,CCW,1.92345658,1.98327208,14,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,a2f78f0c-8931-4cb8-aeb6-fe6a7a7a9544,11.9631638792558
1559,941954,011_62R_69.0,R,600.506936,607.506936,2021/10/29 14:32:07+00,2016/07/27 09:22:18+00,Boog,7,190,190,CCW,CCW,1.98327208,2.02011419,15,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,a2f78f0c-8931-4cb8-aeb6-fe6a7a7a9544,6.9999510640389
1560,941955,011_62R_69.0,R,607.506936,608.506936,2021/10/29 14:32:07+00,2016/07/27 09:22:18+00,Boog,1,250,250,CCW,CCW,2.02011419,2.02411419,16,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,a2f78f0c-8931-4cb8-aeb6-fe6a7a7a9544,1.00000213834689
1561,941956,011_62R_69.0,R,608.506936,609.760436,2021/10/29 14:32:07+00,2016/07/27 09:22:18+00,Rechtstand,1.2535,,,,,2.02411419,2.02411419,17,609.760436,Ja,10,10dac7f2-cd83-4fad-8efa-945fb4cf8489,1acfc1e9-2923-4a40-b069-7a45ce34a50d,a2f78f0c-8931-4cb8-aeb6-fe6a7a7a9544,1.25351689657539
1562,941979,011_68BT_69.0,T,0,10.08,2021/10/29 14:32:09+00,2017/04/21 14:22:13+00,Rechtstand,10.08,,,,,5.17594244,5.17594244,0,20.374615,Ja,10,f665ebea-cab6-474e-8416-35fbf6ce2cd7,21fa20f4-9fe9-47fa-800c-1ad046373325,e2fdce9a-ac5e-4530-8326-08281c6ae438,10.079926162428
1563,941980,011_68BT_69.0,T,10.08,15.755,2021/10/29 14:32:09+00,2017/04/21 14:22:13+00,Rechtstand,5.675,,,,,5.17594244,5.17594244,1,20.374615,Ja,10,f665ebea-cab6-474e-8416-35fbf6ce2cd7,21fa20f4-9fe9-47fa-800c-1ad046373325,e2fdce9a-ac5e-4530-8326-08281c6ae438,5.67500638413738
1564,941981,011_68BT_69.0,S,15.755,20.374615,2021/10/29 14:32:09+00,2017/04/21 14:15:58+00,Rechtstand,4.619615,,,,,5.17594244,5.17594244,2,20.374615,Ja,10,f665ebea-cab6-474e-8416-35fbf6ce2cd7,21fa20f4-9fe9-47fa-800c-1ad046373325,2bf7ca75-be25-42ee-a381-bc22fe57902d,4.61958230362876
1565,941982,011_11L_67.9,L,0,25.98,2021/10/29 14:32:10+00,2019/11/08 13:34:17+00,Rechtstand,25.98,,,,,1.63420248,1.63420248,0,32.73657,Ja,10,c598b01c-6101-437c-9ca4-ee9c82abf596,25cd9015-ce67-4e39-93d2-d0d2f81384bb,04fd5930-1b23-4b13-9b90-708f58e97a27,25.9800074534246
1566,941983,011_11L_67.9,L,25.98,30.64376905,2021/10/29 14:32:10+00,2017/07/04 09:34:08+00,Rechtstand,4.66376905,,,,,1.63420248,1.63420248,1,32.73657,Ja,10,c598b01c-6101-437c-9ca4-ee9c82abf596,25cd9015-ce67-4e39-93d2-d0d2f81384bb,04fd5930-1b23-4b13-9b90-708f58e97a27,4.66377096457362
1567,941984,011_11L_67.9,V,30.64376905,31.83657,2021/10/29 14:32:10+00,2017/07/04 09:34:08+00,Rechtstand,1.19280095,,,,,1.63420248,1.63420248,2,32.73657,Ja,10,c598b01c-6101-437c-9ca4-ee9c82abf596,25cd9015-ce67-4e39-93d2-d0d2f81384bb,dcb754c3-55ed-45af-97a7-a0d49d8dbfbc,1.19279818913343
1568,941985,011_11L_67.9,V,31.83657,32.73657,2021/10/29 14:32:10+00,2017/07/04 09:51:15+00,Rechtstand,0.9,,,,,1.63420248,1.63420248,3,32.73657,Ja,10,c598b01c-6101-437c-9ca4-ee9c82abf596,25cd9015-ce67-4e39-93d2-d0d2f81384bb,dcb754c3-55ed-45af-97a7-a0d49d8dbfbc,0.900006799974311
1569,941989,011_804L_68.2,L,0,1.2535,2021/10/29 14:32:12+00,2016/07/27 08:23:37+00,Rechtstand,1.2535,,,,,1.64463248,1.64463248,0,26.94935,Ja,10,38b45069-57ad-49fa-bb56-ec6ef1d43c42,2dac6afb-8ae1-4e1c-b84a-882ad018bc3d,4cb09603-c618-473b-be44-d4d0c8bb109f,1.25351755472351
1570,941990,011_804L_68.2,L,1.2535,2.2535,2021/10/29 14:32:12+00,2016/07/27 08:23:37+00,Boog,1,250,250,CCW,CCW,1.64463248,1.64863248,1,26.94935,Ja,10,38b45069-57ad-49fa-bb56-ec6ef1d43c42,2dac6afb-8ae1-4e1c-b84a-882ad018bc3d,4cb09603-c618-473b-be44-d4d0c8bb109f,0.999969859047083
1571,941991,011_804L_68.2,L,2.2535,9.2535,2021/10/29 14:32:12+00,2016/07/27 08:23:37+00,Boog,7,190,190,CCW,CCW,1.64863248,1.68547459,2,26.94935,Ja,10,38b45069-57ad-49fa-bb56-ec6ef1d43c42,2dac6afb-8ae1-4e1c-b84a-882ad018bc3d,4cb09603-c618-473b-be44-d4d0c8bb109f,7.00000402528662
1572,941992,011_804L_68.2,L,9.2535,21.2166,2021/10/29 14:32:12+00,2016/07/27 08:23:37+00,Boog,11.9631,200,200,CCW,CCW,1.68547458,1.74529008,3,26.94935,Ja,10,38b45069-57ad-49fa-bb56-ec6ef1d43c42,2dac6afb-8ae1-4e1c-b84a-882ad018bc3d,4cb09603-c618-473b-be44-d4d0c8bb109f,11.9630884251804
1573,941993,011_804L_68.2,L,21.2166,25.95757,2021/10/29 14:32:12+00,2016/07/27 08:23:37+00,Rechtstand,4.74097,,,,,1.74529003,1.74529003,4,26.94935,Ja,10,38b45069-57ad-49fa-bb56-ec6ef1d43c42,2dac6afb-8ae1-4e1c-b84a-882ad018bc3d,4cb09603-c618-473b-be44-d4d0c8bb109f,4.740898735472
1574,941994,011_804L_68.2,L,25.95757,26.03065727,2021/10/29 14:32:12+00,2016/07/27 08:23:37+00,Rechtstand,0.07308727,,,,,1.74529004,1.74529004,5,26.94935,Ja,10,38b45069-57ad-49fa-bb56-ec6ef1d43c42,2dac6afb-8ae1-4e1c-b84a-882ad018bc3d,4cb09603-c618-473b-be44-d4d0c8bb109f,0.0731114902050286
1575,941995,011_804L_68.2,V,26.03065727,26.04935,2021/10/29 14:32:12+00,2016/07/27 08:23:37+00,Rechtstand,0.01869273,,,,,1.74529004,1.74529004,6,26.94935,Ja,10,38b45069-57ad-49fa-bb56-ec6ef1d43c42,2dac6afb-8ae1-4e1c-b84a-882ad018bc3d,228373e9-91ea-4478-8d59-a0a02af15481,0.018676188047886
1576,941996,011_804L_68.2,V,26.04935,26.94935,2021/10/29 14:32:12+00,2016/07/27 08:23:37+00,Rechtstand,0.9,,,,,1.74529004,1.74529004,7,26.94935,Ja,10,38b45069-57ad-49fa-bb56-ec6ef1d43c42,2dac6afb-8ae1-4e1c-b84a-882ad018bc3d,228373e9-91ea-4478-8d59-a0a02af15481,0.900074802446997
1577,942014,011_311L_69.8,L,0,25.98,2021/10/29 14:32:13+00,2017/06/14 10:38:18+00,Rechtstand,25.98,,,,,5.2875182,5.2875182,0,205.09882651,Ja,10,bcc2c0af-2a60-46f4-9925-7759020ec032,2f51ad02-f1b8-42cf-8704-1e614fc91364,f25453aa-ec81-4730-82dc-84217ab36dde,25.9799838090789
1578,942015,011_311L_69.8,L,25.98,29.74762,2021/10/29 14:32:13+00,2017/06/14 10:38:18+00,Rechtstand,3.76762,,,,,5.2875182,5.2875182,1,205.09882651,Ja,10,bcc2c0af-2a60-46f4-9925-7759020ec032,2f51ad02-f1b8-42cf-8704-1e614fc91364,f25453aa-ec81-4730-82dc-84217ab36dde,3.76764151824454
1579,942016,011_311L_69.8,L,29.74762,34.445,2021/10/29 14:32:13+00,2017/06/14 10:38:18+00,Boog,4.69738,1740,1740,CW,CW,5.2875182,5.28481855,2,205.09882651,Ja,10,bcc2c0af-2a60-46f4-9925-7759020ec032,2f51ad02-f1b8-42cf-8704-1e614fc91364,f25453aa-ec81-4730-82dc-84217ab36dde,4.6973721760238
1580,942017,011_311L_69.8,,34.445,38.606723,2021/10/29 14:32:13+00,2017/06/14 10:38:18+00,Boog,4.161723,1740,1740,CW,CW,5.28481856,5.28242676,3,205.09882651,Ja,10,bcc2c0af-2a60-46f4-9925-7759020ec032,2f51ad02-f1b8-42cf-8704-1e614fc91364,,4.16172543400132
1581,942018,011_311L_69.8,,38.606723,53.332361,2021/10/29 14:32:13+00,2017/06/14 10:38:18+00,Boog,14.725638,4000,4000,CCW,CCW,5.28242676,5.28610817,4,205.09882651,Ja,10,bcc2c0af-2a60-46f4-9925-7759020ec032,2f51ad02-f1b8-42cf-8704-1e614fc91364,,14.7256628948453
1582,942019,011_311L_69.8,,53.332361,104.824824,2021/10/29 14:32:13+00,2017/06/14 10:38:18+00,Rechtstand,51.492463,,,,,5.28610817,5.28610817,5,205.09882651,Ja,10,bcc2c0af-2a60-46f4-9925-7759020ec032,2f51ad02-f1b8-42cf-8704-1e614fc91364,,51.4924417600292
1583,942020,011_311L_69.8,,104.824824,144.508813,2021/10/29 14:32:13+00,2017/06/14 10:38:18+00,Boog,39.683989,500,500,CW,CW,5.28610817,5.20674019,6,205.09882651,Ja,10,bcc2c0af-2a60-46f4-9925-7759020ec032,2f51ad02-f1b8-42cf-8704-1e614fc91364,,39.6839725102746
1584,942021,011_311L_69.8,,144.508813,145.65523326,2021/10/29 14:32:13+00,2021/10/21 11:26:11+00,Rechtstand,1.14642026,,,,,5.20674019,5.20674019,7,205.09882651,Ja,10,bcc2c0af-2a60-46f4-9925-7759020ec032,2f51ad02-f1b8-42cf-8704-1e614fc91364,,1.14643440719476
1585,942022,011_311L_69.8,,145.65523326,163.01552106,2021/10/29 14:32:13+00,2021/10/21 11:26:11+00,Boog,17.3602878,530,530,CW,CW,5.20674019,5.17398493,8,205.09882651,Ja,10,bcc2c0af-2a60-46f4-9925-7759020ec032,2f51ad02-f1b8-42cf-8704-1e614fc91364,,17.3603020917236
1586,942023,011_311L_69.8,,163.01552106,164.16247651,2021/10/29 14:32:13+00,2021/10/21 11:26:11+00,Rechtstand,1.14695545,,,,,5.17398493,5.17398493,9,205.09882651,Ja,10,bcc2c0af-2a60-46f4-9925-7759020ec032,2f51ad02-f1b8-42cf-8704-1e614fc91364,,1.14692643617627
1587,942024,011_311L_69.8,,164.16247651,194.21098651,2021/10/29 14:32:13+00,2016/07/27 09:22:18+00,Rechtstand,30.04851,,,,,5.17398493,5.17398493,10,205.09882651,Ja,10,bcc2c0af-2a60-46f4-9925-7759020ec032,2f51ad02-f1b8-42cf-8704-1e614fc91364,,30.048568465902
