FID,vwk_id,vwk_begdtm,vwj_id_beg,vwj_id_end,vaktype,vrt_code,vrt_naam,vwg_nr,vwg_naam,begkm,endkm,gdb_geomattr_data,shape
vaarwegvakken.1751,2794,2013-01-01T00:00:00,2519,2512,D,124a,Donge en Noordergat,2,"Noordergat, Donge",3.14700007,5.58400011,,"LINESTRING (118657 412140, 118551 412136, 118483 412120, 118192 411977, 118030 411892, 117951 411858, 117892 411845, 117801 411842, 117689 411833, 117601 411811, 117523 411774, 117461 411727, 117395 411642, 117361 411570, 117320 411455, 117305 411320, 117305 411217, 117326 411130, 117370 410924, 117364 410874, 117301 410833, 117130.41800000146 410791.7120000012)"
vaarwegvakken.1752,2796,2013-01-01T00:00:00,2518,2519,D,124a,Donge en Noordergat,3,Donge,0.308,3.14700007,,"LINESTRING (117770 413951, 117812.375 413948.8379999995, 117965.61300000176 413948.8379999995, 118069.04899999872 413943.09099999815, 118159.07600000128 413933.51399999857, 118241.44200000167 413916.2749999985, 118310.39900000021 413891.3740000017, 118394.6799999997 413845.40199999884, 118489 413730, 118920 413139, 119026 412827, 119080 412477, 119067 412392, 119048 412311, 119020 412249, 118876 412149, 118657 412140)"
vaarwegvakken.1753,2815,2013-01-01T00:00:00,2539,2537,D,109,Vaarweg Spijkerboor-Werkendam,1,Spijkerboor,0.16,1.70599997,,"LINESTRING (116942.1400000006 414013.7960000001, 117239.39699999988 414411.22300000116, 117583.56700000167 415210.2960000001, 117638.70399999991 415381.2259999998)"
vaarwegvakken.1754,2838,2013-01-01T00:00:00,1381,2559,D,084c,Apeldoornsch Kanaal te Hattem,1,Apeldoornsch Kanaal te Hattem,0,0.889,,"LINESTRING (201459.77699999884 499583.01000000164, 201452 499515, 201419.188000001 499178.21400000155, 201410 499118, 201410 499066, 201412.3599999994 499021.9230000004, 201421.46400000155 498991.57499999925, 201428.29199999943 498973.3660000004, 201438.1550000012 498953.6400000006, 201457.38599999994 498913.5540000014, 201581 498747)"
vaarwegvakken.1755,2910,2013-01-01T00:00:00,2218,2616,H,628,Zijkanaal E (Noordzeekanaal),1,Zijkanaal E (Noordzeekanaal),0,0.52399999,,"LINESTRING (113920.48200000077 493247.7329999991, 113998.95600000024 493647.33999999985, 114004.34899999946 493706.66699999943, 113994.91099999845 493763.2969999984)"
vaarwegvakken.1756,3030,2013-01-01T00:00:00,953,2736,V,748,"Moerdijk, haven te",2,Toeloop naar haven Moerdijk,0,0.34099999,,"LINESTRING (101628.08700000122 413532.05700000003, 101892 413316)"
vaarwegvakken.1757,3077,2013-01-01T00:00:00,1394,2783,H,794,Haatlandhaven,1,Haatlandhaven,0,0.95700002,,"LINESTRING (188560.65199999884 509989.6429999992, 188511 509936, 188482 509859, 188149 509521, 188120 509450, 188125 509379, 188229 509233)"
vaarwegvakken.1758,3258,2013-01-01T00:00:00,1346,2965,V,976,"Almere, haven te",2,"Toeloop naar Almere, haven te",0,0.31999999,,"LINESTRING (138579.05000000075 481477.90300000086, 138474 481702, 138486 481774)"
vaarwegvakken.1759,3430,2013-01-01T00:00:00,1938,2939,V,950,Ertshaven,2,Toeloop naar Ertshaven,0,0.294,,"LINESTRING (125431.17100000009 487720.15199999884, 125146 487647)"
vaarwegvakken.1760,3443,2013-01-01T00:00:00,1393,3149,H,1160,Schokbeton-Betonson,1,Schokbeton-Betonson,0,0.28999999,,"LINESTRING (189122.33300000057 509524.9789999984, 189078 509474, 189057 509418, 189184 509316)"
vaarwegvakken.1761,3453,2013-01-01T00:00:00,2318,3160,H,1171,Rijkshaven Barendrecht,1,Rijkshaven Barendrecht,0,0.21600001,,"LINESTRING (95748.06100000069 427201.8530000001, 95740 427326, 95734 427358, 95729 427417)"
vaarwegvakken.1762,3492,2013-01-01T00:00:00,3197,3198,H,1209,"Terneuzen, haven te",1,"Terneuzen, haven te",0.33500001,0.67299998,,"LINESTRING (46390 373808, 46334.60099999979 373702.96400000155, 46302.800000000745 373640.5390000008, 46197 373536)"
vaarwegvakken.1763,3593,2013-01-01T00:00:00,484,802,D,021e,Welle,1,Koevordermeer,0,0.74400002,,"LINESTRING (175287.19200000167 550556.3209999986, 174858 550570, 174579.77600000054 550542.9499999993, 174545.04100000113 550540.688000001)"
vaarwegvakken.1764,3645,2013-01-01T00:00:00,3308,871,D,101,"Boven-Rijn, Waal, Boven-Merwede, Beneden-Merwede en Noord",2,Beneden-Merwede,106.63999939,109.74299622,,"LINESTRING (116353.22700000182 425765.15100000054, 116345 425765, 115538.25800000131 425723.83999999985, 115012 425682, 114512 425582, 114143 425513, 113668 425332, 113485 425313, 113303.39900000021 425321.21499999985)"
vaarwegvakken.1765,3668,2013-01-01T00:00:00,3320,1224,D,229e1,Vaarweg door aquaduct Veluwemeer,1,Vaarweg door aquaduct Veluwemeer,0,1.26900005,,"LINESTRING (170436.90199999884 485664.18200000003, 170653.28400000185 485826.4679999985, 170838.34699999914 486005.8370000012, 171157.2250000015 486341.7980000004, 171302.4290000014 486578.1099999994)"
vaarwegvakken.1766,3750,2013-01-01T00:00:00,1353,1223,D,229,Vaarweg vanaf het IJmeer via de Randmeren naar het Ketelmeer,4,Veluwemeer,42.59999847,43.01100159,,"LINESTRING (170670.1409999989 486613.8139999993, 170963.8740000017 486901.60599999875)"
vaarwegvakken.1767,4728,2013-09-01T00:00:00,3819,3820,D,592,Eems German Bight,1,Eems German Bight,43.55599976,49.11600113,,"LINESTRING (217720.2030000016 684429.6449999996, 217455.08100000024 689983.6829999983)"
vaarwegvakken.1768,4374,2015-09-01T00:00:00,3623,3624,D,589,Scheepvaartroute van Schouwenbank naar aanloop IJmuiden,2,Voorzorgsgebied Maas,17.93600082,20.28800011,,"LINESTRING (19024.550000000745 453751.32499999925, 19384.747999999672 456075.2670000009)"
vaarwegvakken.1769,4429,2015-09-01T00:00:00,3643,3650,D,589,Scheepvaartroute van Schouwenbank naar aanloop IJmuiden,4,Voorzorgsgebied Rijnveld,28.53899956,31.58499908,,"LINESTRING (20842.22500000149 464187.34699999914, 21715.88800000027 467105.78400000185)"
vaarwegvakken.1770,4936,2015-09-01T00:00:00,3650,3918,D,589,Scheepvaartroute van Schouwenbank naar aanloop IJmuiden,4,Voorzorgsgebied Rijnveld,31.58499908,42.50400162,,"LINESTRING (21715.88800000027 467105.78400000185, 24852.47899999842 477565.07400000095, 24852.482000000775 477565.0789999999)"
vaarwegvakken.1771,4934,2015-09-01T00:00:00,3624,3917,D,589,Scheepvaartroute van Schouwenbank naar aanloop IJmuiden,3,Vrije Scheepvaartzone van Voorzorgsgebied Maas naar Rijnveld,20.28800011,27.3010006,,"LINESTRING (19384.747999999672 456075.2670000009, 19389.528999999166 456103.9479999989, 19767.01000000164 458469.5069999993, 20491.63699999824 462999.9759999998, 20491.64699999988 463000.01099999994)"
vaarwegvakken.1772,4937,2015-09-01T00:00:00,3918,3664,D,589,Scheepvaartroute van Schouwenbank naar aanloop IJmuiden,5,Vrije Scheepvaartzone nabij IJmuiden,42.50400162,58.95999908,,"LINESTRING (24852.482000000775 477565.0789999999, 29914.219999998808 486669.9780000001, 31106.42399999872 488813.7589999996, 31914.44399999827 490264.36499999836, 32849.36699999869 491947.20699999854)"
vaarwegvakken.1773,4816,2015-09-01T00:00:00,3863,3864,D,603,Diepwaterroute van Noord Hinder via West Friesland naar Duitsland,2,DW Route van nabij Bruine Bank VSS naar West Friesland VSS,111.29499817,167.89500427,,"LINESTRING (22665.962999999523 563438.7479999997, 35737.71599999815 590333.5879999995, 40716.84899999946 600671.1669999994, 41032.50200000033 601427.5870000012, 45130.97599999979 609985.4039999992, 45538.24399999902 610835.7529999986, 46022.3590000011 611846.8139999993, 46068.609999999404 611943.4569999985, 46460.94099999964 612763.3920000009, 46887.64600000158 613654.5940000005, 47253.199000000954 614418.0949999988)"
vaarwegvakken.1774,4960,2015-09-01T00:00:00,3929,3863,D,603,Diepwaterroute van Noord Hinder via West Friesland naar Duitsland,4,DW route van Noord Hinder naar nabij Bruine Bank VSS,95.54100037,111.29499817,,"LINESTRING (17231.541000001132 548652.1229999997, 17231.61699999869 548652.2569999993, 22654.32899999991 563406.0780000016, 22665.962999999523 563438.7479999997)"
vaarwegvakken.1775,4754,2015-09-01T00:00:00,3616,3817,D,172,Diepwaterroute van Noord Hinder via Botney Gronden naar Duitsland,1,Voorzorgsgebied Noord Hinder,0,2.43799996,,"LINESTRING (-33723.199999999255 426561.62099999934, -33491.35099999979 428988.5850000009)"
vaarwegvakken.1776,1600,2018-03-01T00:00:00,745,1561,D,202,Vaarweg Noordzeekanaal-Spaarne-Kagerplassen,3,Ringvaart van de Haarlemmermeerpolder (westelijk gedeelte),26.00799942,30.05599976,,"LINESTRING (99066 473925, 99059.20199999958 473881.58100000024, 99052.03599999845 473826.36400000006, 99041.07699999958 473762.7170000002, 99022.19399999827 473686.7479999997, 98983.62700000033 473501.14400000125, 98921.42700000107 473194.1099999994, 98859.25 472914.7100000009, 98746.00800000131 472351.67500000075, 98721.13699999824 472234.7289999984, 98708.17199999839 472175.9919999987, 98693.35599999875 472136.83300000057, 98675.89299999923 472096.6160000004, 98646.7890000008 472054.811999999, 98610.53700000048 472018.42500000075, 98539.10300000012 471970.41000000015, 98463.69700000063 471943.4219999984, 98252.82299999893 471879.9219999984, 98159.16099999845 471842.6160000004, 98100.95199999958 471794.9910000004, 98068.14400000125 471759.5370000005, 97910.18699999899 471453.4129999988, 97855.81100000069 471347.04300000146, 97846.55099999905 471318.6009999998, 97840.1640000008 471271.98800000176, 97850.12700000033 471217.1400000006, 97863.88500000164 471175.3350000009, 97995.11899999902 470935.88699999824, 98048.03599999845 470837.4620000012, 98266 470457)"
vaarwegvakken.1777,1284,2018-03-01T00:00:00,1258,1259,H,233b,"1e Rijksbinnenhaven, Binnenkanaal en Staalhaven",2,Binnenkanaal,0.449,1.15900004,,"LINESTRING (103219 498262, 103208 498409, 103175 498716, 103150 498891, 103143 498938, 103128 498963)"
vaarwegvakken.1778,1289,2018-03-01T00:00:00,1264,1265,H,233m,Amerikahaven met aanliggende havens,1,Amerikahaven,2.79999995,3.08400011,,"LINESTRING (113387 490727, 113396 490443)"
vaarwegvakken.1779,2340,2018-03-01T00:00:00,1936,2163,V,225b,Uraniumkanaal met aanliggende havens,1,Uraniumkanaal,0,0.20299999,,"LINESTRING (133714 457516, 133512 457521, 133512 457522)"
vaarwegvakken.1780,2341,2018-03-01T00:00:00,2163,2164,H,225b,Uraniumkanaal met aanliggende havens,1,Uraniumkanaal,0.20299999,0.49599999,,"LINESTRING (133512 457522, 133525 457678, 133495 457811)"
vaarwegvakken.1781,2343,2018-03-01T00:00:00,2165,2166,H,225b,Uraniumkanaal met aanliggende havens,1,Uraniumkanaal,0.88800001,1.94700003,,"LINESTRING (133225 458091, 133159 458156, 132556 458718, 132447 458809)"
vaarwegvakken.1782,4775,2018-03-01T00:00:00,1446,3842,D,226,Merwedekanaal (benoorden de Lek),1,Merwedekanaal (benoorden de Lek),4.72300005,5.75500011,,"LINESTRING (136198 452767, 136134.09899999946 452555.51900000125, 136060 452331, 135961.14699999988 452062.34899999946, 135882.11199999973 451784.70800000057)"
vaarwegvakken.1783,4776,2018-03-01T00:00:00,3842,1447,D,226,Merwedekanaal (benoorden de Lek),1,Merwedekanaal (benoorden de Lek),5.75500011,6.37400007,,"LINESTRING (135882.11199999973 451784.70800000057, 135819 451563, 135773.26700000092 451441.6279999986, 135711 451190)"
vaarwegvakken.1784,4778,2018-03-01T00:00:00,3844,3842,D,226c,liesboschhaven,1,liesboschhaven,0,0.33700001,,"LINESTRING (135925.8999999985 451526.91000000015, 135983.8599999994 451747.6799999997, 135882.11199999973 451784.70800000057)"
vaarwegvakken.1785,5075,2018-03-01T00:00:00,1971,3989,H,1251g,Havens te Scheveningen,1,Tweede Haven,0,0.39199999,,"LINESTRING (78266 457140, 78002.73999999836 456849.5700000003)"
vaarwegvakken.1786,5071,2018-03-01T00:00:00,1969,3986,H,1251b,Havens te Scheveningen,1,Voorhaven,0,0.183,,"LINESTRING (77912 457277, 78041.1400000006 457147.12000000104)"
vaarwegvakken.1787,5046,2018-03-01T00:00:00,3973,1535,D,1250,Binckhorsthaven,1,Binckhorsthaven,0.366,0.70999998,,"LINESTRING (83513.97399999946 453355.74599999934, 83451.62799999863 453308.98600000143, 83232.02499999851 453162.8900000006, 83230.49500000104 453161.811999999)"
vaarwegvakken.1788,5047,2018-03-01T00:00:00,3974,3973,D,1250a,Binckhorsthaven,1,Binckhorsthaven,0,0.54500002,,"LINESTRING (83643.37999999896 453770.6799999997, 83434.25 453593.0799999982, 83412.19700000063 453544.3539999984, 83426.5700000003 453483.12999999896, 83513.97399999946 453355.74599999934)"
vaarwegvakken.1789,5049,2018-03-01T00:00:00,3972,3973,D,1250,Binckhorsthaven,1,Binckhorsthaven,0,0.366,,"LINESTRING (83790.37999999896 453595.5399999991, 83550.69999999925 453378.9600000009, 83513.98099999875 453355.7509999983, 83513.97399999946 453355.74599999934)"
vaarwegvakken.1790,5060,2018-03-01T00:00:00,1969,3979,H,1251a2,Havens te Scheveningen,1,Voorhaven,0,0.121,,"LINESTRING (77912 457277, 77971.94000000134 457281.9780000001, 78022.29300000146 457315.7100000009)"
vaarwegvakken.1791,5061,2018-03-01T00:00:00,3979,1970,H,1251c,Havens te Scheveningen,1,Eerste Haven,0,0.056,,"LINESTRING (78022.29300000146 457315.7100000009, 78069 457347)"
vaarwegvakken.1792,5064,2018-03-01T00:00:00,1974,3981,H,1251,Havens te Scheveningen,1,Buitenhaven,0,0.27399999,,"LINESTRING (77586.00899999961 457562.98999999836, 77726 457436, 77790.5700000003 457380.8029999994)"
vaarwegvakken.1793,5072,2018-03-01T00:00:00,3977,1970,H,1251d,Havens te Scheveningen,1,Eerste Haven,0,0.074,,"LINESTRING (78113.10700000077 457288.14499999955, 78069 457347)"
vaarwegvakken.1794,5084,2018-03-01T00:00:00,3996,1676,D,201l2,Laakhaven,1,Laakhaven,1.90799999,2.06200004,,"LINESTRING (81198.80200000107 452736.1779999994, 81198.02899999917 452730.0300000012, 81168.43299999833 452585.3929999992)"
vaarwegvakken.1795,5086,2018-03-01T00:00:00,1536,3998,D,201l2,Laakhaven,1,Laakhaven,0,0.40200001,,"LINESTRING (82640 453938, 82299.90799999982 453723.8359999992)"
vaarwegvakken.1796,5087,2018-03-01T00:00:00,3998,3996,D,201l2,Laakhaven,1,Laakhaven,0.40200001,1.90799999,,"LINESTRING (82299.90799999982 453723.8359999992, 82024.79899999872 453550.5940000005, 81981.83700000122 453520.5210000016, 81913.75899999961 453460.9910000004, 81622.87000000104 453200.6959999986, 81530 453113, 81380.96999999881 452981.0560000017, 81209.70300000161 452822.8660000004, 81198.80200000107 452736.1779999994)"
vaarwegvakken.1797,385,2018-03-01T00:00:00,427,428,H,116b,Beneluxhaven,1,Beneluxhaven,1.11699998,2.36100006,,"LINESTRING (68554 441406, 68517 440728, 68517 440163)"
vaarwegvakken.1798,387,2018-03-01T00:00:00,429,430,H,116b,Beneluxhaven,2,Calandkanaal,0.977,1,,"LINESTRING (68559.84200000018 441546.2120000012, 68558.61800000072 441522.9530000016)"
vaarwegvakken.1799,386,2018-03-01T00:00:00,411,429,V,116b,Beneluxhaven,2,Calandkanaal,0,0.977,,"LINESTRING (68556.46599999815 442523.6469999999, 68559.84200000018 441546.2120000012)"
vaarwegvakken.1800,388,2018-03-01T00:00:00,430,427,H,116b,Beneluxhaven,1,Beneluxhaven,1,1.11699998,,"LINESTRING (68558.61800000072 441522.9530000016, 68554 441406)"
vaarwegvakken.1801,2311,2018-03-01T00:00:00,2136,2137,H,111b,Zeehavens te Dordrecht,1,Krabbegeul,0,0.83600003,,"LINESTRING (102679 423869, 102782 423669, 102988 423351, 103040 423179, 103061 423131)"
vaarwegvakken.1802,2314,2018-03-01T00:00:00,2139,2140,H,111b,Zeehavens te Dordrecht,2,Zeehavens Dordrecht,1.09599996,1.39300001,,"LINESTRING (103164 422892, 103206 422794, 103287 422622)"
vaarwegvakken.1803,3790,2013-01-01T00:00:00,1453,1456,D,226,Merwedekanaal (benoorden de Lek),1,Merwedekanaal (benoorden de Lek),10.9289999,12.14900017,,"LINESTRING (135106 447106, 135102 447090, 134920.7419999987 446888.67500000075, 134859 446770, 134823 446617, 134776 446360, 134773 446345, 134712 446067, 134694.04800000042 445988.1700000018)"
vaarwegvakken.1804,3844,2013-01-01T00:00:00,580,3374,D,131c,Middelgat,1,Middelgat,0.48800001,11.49600029,,"LINESTRING (58152.561000000685 384519.9070000015, 57991.06799999997 384626.0309999995, 57695.767000000924 384773.6810000017, 57324.31599999964 384968.14400000125, 56664.22300000116 385220.1799999997, 56112.14600000158 385352.1979999989, 55740.09400000051 385448.2120000012, 55427.767000000924 385446.98099999875, 55101.31799999997 385388.6860000007, 54879.800000000745 385342.05099999905, 54704.916999999434 385277.9270000011, 54378.46799999848 385132.19099999964, 54143.87000000104 384824.1240000017, 53783.8200000003 384032.01300000027, 53207.73900000006 382783.8379999995, 52971 381898, 52689.61300000176 381273.3909999989, 52428.31799999997 380548.5089999996, 52268.17000000179 379764.625, 51640.3759999983 378755.4750000015)"
vaarwegvakken.1805,4183,2013-01-01T00:00:00,1947,3520,D,135,Zandkreek en Veerse Meer,1,Veerse Meer,0,4.35599995,,"LINESTRING (49711 396112, 49597.27100000158 396132.4690000005, 49245.3740000017 396090.13500000164, 49023.1240000017 396050.4479999989, 48732.08199999854 396042.51000000164, 48541.58100000024 396092.7809999995, 48361.664000000805 396283.2820000015, 48232.017999999225 396426.1570000015, 48110.30999999866 396558.44900000095, 48062.68499999866 396614.01099999994, 47938.32999999821 396767.4699999988, 47853.66299999878 396857.4290000014, 47776.93400000036 396928.8660000004, 47663.16299999878 397032.0540000014, 47570.55900000036 397079.6790000014, 47493.82899999991 397122.01199999824, 47417.10000000149 397153.76199999824, 47327.1409999989 397174.9290000014, 47247.7659999989 397193.44999999925, 47112.82899999991 397201.38800000027, 46935.55700000003 397188.1579999998, 46708.44799999893 397107.0799999982, 46512.5009999983 397017.50499999896, 46322.153000000864 396927.9290000014, 46131.8040000014 396838.3530000001, 45896.666999999434 396765.5720000006)"
vaarwegvakken.1806,1319,2013-09-01T00:00:00,1251,1300,D,233y,Aanloop havens van IJmuiden en Noordzeekanaal,8,"Noordzeehaven, Buitenhaven (NCP)",0,0.66100001,,"LINESTRING (96314.61100000143 498110.81500000134, 96962.95699999854 497982.8779999986)"
vaarwegvakken.1807,4324,2013-09-01T00:00:00,1253,3593,D,505,Scheepvaartroute Noordzeekust,1,Noordzeekust (NCP),26.09199905,44.75600052,,"LINESTRING (49255 431469.16000000015, 55438.92100000009 444026.0029999986, 58846.495999999344 447215.4759999998)"
vaarwegvakken.1808,4335,2013-09-01T00:00:00,3593,3599,D,505,Scheepvaartroute Noordzeekust,1,Noordzeekust (NCP),44.75600052,66.5490036,,"LINESTRING (58846.495999999344 447215.4759999998, 62397.677999999374 450450.2650000006, 64050.54600000009 451667.09899999946, 65906.2190000005 453036.0390000008, 67873.43499999866 454496.2410000004, 70296.96499999985 456280.93200000003, 75176.86100000143 459874.868999999, 75449.55700000003 460076.4059999995, 76070.98600000143 460534.1979999989)"
vaarwegvakken.1809,4338,2013-09-01T00:00:00,3599,3600,D,505,Scheepvaartroute Noordzeekust,1,Noordzeekust (NCP),66.5490036,108.33200073,,"LINESTRING (76070.98600000143 460534.1979999989, 84844.25800000131 480545.86100000143, 92847.44000000134 498801.7270000018)"
vaarwegvakken.1810,4339,2013-09-01T00:00:00,3600,3601,D,505,Scheepvaartroute Noordzeekust,1,Noordzeekust (NCP),108.33200073,154.91600037,,"LINESTRING (92847.44000000134 498801.7270000018, 103108.81799999997 541005.4230000004, 103859.25400000066 544065.8029999994)"
