ZAAK_ID;ZAAKTYPE;HOOFDCATEGORIE;SUBCATEGORIE;SUB_SUBCATEGORIE;SUB_SUB_SUBCATEGORIE;STADSDEEL;DATUM_MELDING;REDEN_VERLENGEN;GEPLAND;EINDDATUM;KANAAL;PRIORITEIT;STATUS;INTERNE_STATUS;STRAATNAAM;HUISNUMMER;HUISLETTER;TOEVOEGING;WIJK;BUURT;AFDELING;WIJZEVANOPLOSSING;XCOORDINAAT;YCOORDINAAT;LONG;LAT;COUNTER
1490439;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2018-08-13;;2018-08-16;2018-08-13;Web formulier;Normaal;Afgerond;Afgerond;BROUWERSGRACHT;0;;;Centrum;Zuidwal;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;;;;;178492
1490834;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Borden;Verkeersbord;Aanbrengen/ verwijderen;Escamp;2018-08-13;;2018-08-16;2018-08-14;Telefoon;Hoog;Afgerond;Afgerond;JAARSVELDSTRAAT;86;;;;;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;78608.556;452813.179;4.27331248104309;52.058347518367874;179108
735792;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Vies/ vervuild;Segbroek;2016-07-04;;2016-07-08;2016-10-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;HANENBURGLAAN;302;;;Bomen- en Bloemenbuurt;Bloemenbuurt-Oost;Straten-serviceploeg;Wordt meegenomen in gepland onderhoud;77982.656;455095.324;4.263672811126323;52.07876971834597;546
735938;Melding Openbare Ruimte;Riolering, Water en Constructies;Riool;afvoerput;vuil in kolk;Centrum;2016-07-04;;2016-07-08;2016-08-26;Telefoon;Normaal;Afgerond;Afgerond;PAUL KRUGERLAAN;0;;;Transvaalkwartier;;Riolering;Opgelost;;;;;389
735596;Melding Openbare Ruimte;Groen;Grasveld/ gazon;Maaien;;;2016-07-03;;2016-07-06;2016-07-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;KIJKDUINSESTRAAT;0;;;;;Groenbeheer Loosduinen;;;;;;267
735948;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;GROENEWEGJE;28;;;;;Milieubeheer Centrum;Wordt meegenomen in gepland onderhoud;81344.493;454311.371;4.312876122857884;52.07218188086706;391
735949;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Loosduinen;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;HELIOTROOPLAAN;186;;;Bohemen en Meer en Bos;B&M en B;Handhavingsorganisatie Loosduinen;Handhavingsorganisatie oplossing;75537.805;453508.253;4.228383628896921;52.0641619869575;392
735951;Melding Openbare Ruimte;Afval;Zwerfvuil;Tussen het groen;;;2016-07-04;;2016-07-08;2016-11-18;Telefoon;Normaal;Afgerond;Afgerond;BELVEDEREWEG;0;;;;;Straten-serviceploeg;Wordt meegenomen in gepland onderhoud;;;;;393
735953;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;ELANDPLEIN;0;LM 5;;Zeeheldenkwartier;Zeeheldenkwartier;Handhavingsorganisatie Centrum;Opgelost;;;;;394
735954;Melding Openbare Ruimte;Straten en straatmeubilair;Straatmeubilair (bank);Beschadigd;;;2016-07-04;;2016-07-08;2016-07-08;Telefoon;Normaal;Afgerond;Afgerond;BELVEDEREWEG;0;;;;;Wegbeheer Scheveningen;Wordt meegenomen in gepland onderhoud;;;;;395
735961;Melding Openbare Ruimte;Riolering, Water en Constructies;Riool;afvoerput;vuil in kolk;Centrum;2016-07-04;;2016-07-08;2016-08-26;Telefoon;Normaal;Afgerond;Afgerond;SPIONKOPSTRAAT;0;;;Transvaalkwartier;Transvaalkwartier-Zd;Riolering;Opgelost;;;;;397
735962;Melding Openbare Ruimte;Riolering, Water en Constructies;Riool;huisaansluiting;kan niet lozen;Segbroek;2016-07-04;;2016-07-06;2016-08-26;Telefoon;Hoog;Afgerond;Afgerond;AHORNSTRAAT;10;;;Bomen- en Bloemenbuurt;Bomenbuurt;Riolering;Opgelost;78597.696;455385.751;4.2725783575649405;52.08146488466828;398
1491273;Melding Openbare Ruimte;Parkeren;Oplaadplek bezet;;;Segbroek;2018-08-13;;2018-08-16;2018-08-13;Verbeterdebuurt;Normaal;Afgerond;Afgerond;LAVENDELSTRAAT;96;;;;;Handhavingsorganisatie meldkamer;Handhavingsorganisatie oplossing;78417.842;453846.71;4.270300328219325;52.067609201382204;177479
1490758;Melding Openbare Ruimte;Riolering, Water en Constructies;Riool;huisaansluiting;kan niet lozen;Scheveningen;2018-08-13;Wacht op informatie;2018-08-23;2018-09-19;Telefoon;Hoog;Afgerond;Afgerond;TARBOTSTRAAT;7;;;;;Wegbeheer Scheveningen;;78549.642;457103.706;4.271492289692012;52.09689689960941;178994
1490430;Melding Openbare Ruimte;Straten en straatmeubilair;Anti-parkeerpaal/ Hagenaartje;Beschadigd;;Centrum;2018-08-13;;2018-08-17;2018-08-16;BuitenBeter;Normaal;Afgerond;Afgerond;FERDINAND BOLSTRAAT ;190;;;;;Straten-serviceploeg;Opgelost;81195.921;453300.984;4.310927871610995;52.063081989015366;178488
1490718;Melding Openbare Ruimte;Graffiti/ posters/ stickers verwijderen;Openbare ruimte;;;Laak;2018-08-13;;2018-08-20;2018-08-20;BuitenBeter;Normaal;Afgerond;Afgerond;VERHEESKADE;11;;;;;Graffiti;;81857.445;453536.485;4.320522738094907;52.065286119538705;178975
1491018;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Verzoek tot plaatsing;Centrum;2018-08-13;;2018-08-14;2018-08-14;Telefoon;Hoog;Afgerond;Afgerond;BIERKADE;0;;;;;Milieubeheer Centrum;Informatie verstrekt;;;;;177442
1490950;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Losliggende tegels;;Centrum;2018-08-13;;2018-08-17;2018-08-16;BuitenBeter;Normaal;Afgerond;Afgerond;JACOB JORDAENSSTRAAT;8;;;;;Straten-serviceploeg;Opgelost;81077.107;453891.706;4.309067617427494;52.068374829558955;179229
1491172;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Scheveningen;2018-08-13;;2018-08-17;2018-10-16;formulier met geo-inf;Normaal;Afgerond;Afgerond;PRINS WILLEMSTRAAT;30;;;;;Straten-serviceploeg;Wordt meegenomen in gepland onderhoud;78979.485;457786.327;4.277612001241761;52.10309057660396;177572
1490447;Melding Openbare Ruimte;Achtergelaten voertuig/ fiets;Fietswrak;;;Escamp;2018-08-13;;2018-08-16;2018-08-27;BuitenBeter;Normaal;Afgerond;Afgerond;NUNSPEETLAAN;328;;;;;Toezichtteam;Informatie verstrekt;79562.646;453460.003;4.287079055816696;52.06429106197082;178497
735965;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vol;Escamp;2016-07-04;;2016-07-05;2016-07-04;Telefoon;Hoog;Afgerond;Afgerond;LOEVESTEINLAAN;847;;;Morgenstond;Morgenstond-Zuid;HMS;;79573.654;451342.815;4.287707016003195;52.04526596299521;399
735971;Melding Openbare Ruimte;Afval;Wrakken;Fietsen;Achtergelaten;Segbroek;2016-07-04;;2016-07-08;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;VLIERBOOMSTRAAT;0;;;;;Handhavingsorganisatie Segbroek;Informatie verstrekt;;;;;401
735973;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Storingsmelding verkeerslicht;Verkeerslicht is ontregeld;;Haagse Hout;2016-07-04;;2016-07-12;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;HOFZICHTLAAN;0;;;Mariahoeve en Marlot;;Verkeersmanagement;Wordt verder behandeld in Vera+ (VM);;;;;402
735976;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Haagse Hout;2016-07-04;;2016-07-06;2016-07-04;Telefoon;Hoog;Afgerond;Afgerond;VAN HEUTSZSTRAAT;77;;;Bezuidenhout;Bezuidenhout-Oost;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);83655.182;455762.001;4.346270719026906;52.08552091886829;403
735977;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Beschadigd;Scheveningen;2016-07-04;;2016-07-08;2016-07-05;App melding;Normaal;Afgerond;Afgerond;RENBAANSTRAAT;0;;;Scheveningen;Scheveningen Badplaats;Milieubeheer Scheveningen;Informatie verstrekt;;;;;404
735980;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Escamp;2016-07-04;;2016-07-06;2016-07-06;Telefoon;Hoog;Afgerond;Afgerond;LOEVESTEINLAAN;847;;;Morgenstond;Morgenstond-Zuid;Milieubeheer Escamp;Wordt meegenomen in gepland onderhoud;79573.654;451342.815;4.287707016003195;52.04526596299521;406
735981;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Centrum;2016-07-04;;2016-07-07;2016-07-06;Telefoon;Normaal;Afgerond;Afgerond;CHRISTINALAAN;28;;;Willemspark;Willemspark;Groenbeheer Centrum;;81155.761;456054.164;4.309746563476303;52.087818793831715;407
735985;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;;2016-07-04;;2016-07-07;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;MARIUS GODWALDTSTRAAT;5-63;;;;;Groenbeheer Loosduinen;;;;;;408
736291;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Segbroek;2016-07-04;;2016-07-08;2016-08-01;formulier met geo-inf;Normaal;Afgerond;Afgerond;TOMATENSTRAAT;79;;;Vruchtenbuurt;Vruchtenbuurt;Straten-serviceploeg;Opgelost;77454.506;454168.791;4.256180112456849;52.07036960719192;509
736248;Melding Openbare Ruimte;Straten en straatmeubilair;Anti-parkeerpaal/ Hagenaartje;Aanbrengen;;Scheveningen;2016-07-04;;2016-07-07;2016-08-03;Telefoon;Normaal;Afgerond;Afgerond;PRINS WILLEMPLEIN;2;;;Scheveningen;Visserijbuurt;Straten-serviceploeg;Opgelost;78955.244;457864.151;4.2772408772329555;52.1037866218546;490
736296;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Minicontainer GFT;Niet geleegd;Loosduinen;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;ARONSKELKWEG;150;;;Bohemen en Meer en Bos;B&M en B;HMS;;76121.161;453762.503;4.236830490224798;52.066530193496554;510
736297;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Loosduinen;2016-07-04;;2016-07-07;2016-07-06;Telefoon;Normaal;Afgerond;Afgerond;WALNOOTSTRAAT;59;;;Waldeck;Rosenburg;Groenbeheer Loosduinen;;77305.115;453153.638;4.25423261839434;52.06122586575967;511
736300;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-04;;2016-07-07;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;VAN SPEIJKSTRAAT;11;;;Zeeheldenkwartier;Zeeheldenkwartier;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;80140.37;455644.305;4.2950235707358315;52.08399914383798;716
736302;Melding Openbare Ruimte;Speelterrein;Hekwerk;Beschadigd;;Scheveningen;2016-07-04;;2016-07-05;2016-08-09;Telefoon;Hoog;Afgerond;Afgerond;ZEEZWALUWHOF;26;;;Duindorp;Duindorp;Wegbeheer Scheveningen;Informatie verstrekt;77951.063;456498.078;4.262895144457206;52.09137135048675;717
736304;Melding Openbare Ruimte;Groen;Bloembak;Aanbrengen;;Centrum;2016-07-04;;2016-07-07;2016-07-06;Telefoon;Normaal;Afgerond;Afgerond;BLOEMFONTEINSTRAAT;14;;;Transvaalkwartier;Transvaalkwartier-Zd;Groenbeheer Centrum;Informatie verstrekt;80071.275;453560.072;4.294473281279433;52.06525938164195;719
736306;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Centrum;2016-07-04;;2016-07-07;2016-07-06;Telefoon;Normaal;Afgerond;Afgerond;CRONJESTRAAT;58;;;Transvaalkwartier;Transvaalkwartier-Nrd;Groenbeheer Centrum;Wordt meegenomen in gepland onderhoud;;;;;720
736308;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Minicontainer GFT;Niet goed aangeboden;Segbroek;2016-07-04;onfris gedrag wacht op terug m;2016-07-14;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;FUCHSIASTRAAT;69;;;Bomen- en Bloemenbuurt;Bloemenbuurt-West;Milieubeheer Segbroek;;77283.11;454246.573;4.253663010723537;52.07104458289657;721
736310;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Haagse Hout;2016-07-04;;2016-07-08;2016-11-18;formulier met geo-inf;Normaal;Afgerond;Afgerond;HENDRINALAND;0;;;Mariahoeve en Marlot;Landen;Straten-serviceploeg;Opgelost;;;;;722
736311;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Beschadigd (asfalt);;Centrum;2016-07-04;;2016-07-08;2016-08-10;formulier met geo-inf;Normaal;Afgerond;Afgerond;MERWEDESTRAAT;0;;;Stationsbuurt;Rivierenbuurt-Noord;Milieubeheer Centrum;Wordt meegenomen in gepland onderhoud;;;;;723
736320;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Leidschenveen-Ypenburg;2016-07-04;;2016-07-07;2016-07-04;Web formulier;Normaal;Afgerond;Afgerond;LAAN VAN 'S-GRAVENMADE;0;;;Hoornwijk;Vlietbuurt;Handhavingsorganisatie Leidschenveen-;;;;;;724
1491019;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Borden;Verkeersbord;Aanbrengen/ verwijderen;Loosduinen;2018-08-13;;2018-08-16;2018-08-15;formulier met geo-inf;Normaal;Afgerond;Afgerond;VAN DER GOESLAAN;29;;;Loosduinen;Houtwijk;Wegbeheer Loosduinen;Afgewezen;76725.934;452444.429;4.245950946486437;52.054770949807136;177443
1491439;Melding Openbare Ruimte;Groen;Bomen en planten;Beschadigd;;Centrum;2018-08-13;;2018-08-16;2018-08-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;CHRISTOFFEL PLANTIJNSTRAAT;38;;;Stationsbuurt;Rivierenbuurt-Noord;Groenbeheer Centrum;;82153.124;454691.978;4.324587490364009;52.07570926114101;177605
1491225;Melding Openbare Ruimte;Groen;Onkruidgroei;Tussen de bestrating;;Segbroek;2018-08-13;;2018-08-17;2018-08-14;BuitenBeter;Normaal;Afgerond;Afgerond;LINDESTRAAT;46;;;;;Groenbeheer Segbroek;Afgewezen;78339.356;455326.829;4.26882338929757;52.08089966746276;177464
1490550;Melding Openbare Ruimte;Dieren en hondenpoep;Wespen in openbare ruimte;;;Haagse Hout;2018-08-13;;2018-08-16;2018-08-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;PARELMOERHORST;2;;;Mariahoeve en Marlot;Burgen en Horsten;Milieubeheer Haagse Hout;Wordt meegenomen in gepland onderhoud;84221.939;456847.67;4.354313160549758;52.095350393224656;178631
1490588;Melding Openbare Ruimte;Afval;Grofvuil;Naast verzamelcontainer;;Scheveningen;2018-08-13;;2018-08-16;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;SOETENSSTRAAT;12;;;;;HMS;;;;;;178738
1491432;Melding Openbare Ruimte;Riolering, Water en Constructies;overig riolering;Gat door riool;in verharding overig;Leidschenveen-Ypenburg;2018-08-13;;2018-08-17;2018-08-20;formulier met geo-inf;Hoog;Afgerond;Afgerond;WINGERD;23;;;;;Wegbeheer Leidschenveen-Ypenburg;Informatie verstrekt;85101.714;451493.841;4.368246452338279;52.04734789073168;177602
1490874;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Laak;2018-08-13;;2018-08-16;;Web formulier;Normaal;In behandeling;Doorgestuurd naar afdeling;KAREL DE GEERSTRAAT;0;;;Laakkwartier en Spoorwijk;Laakkwartier-O;Toezichtteam;;;;;;179209
1490513;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Losliggende tegels;;Leidschenveen-Ypenburg;2018-08-13;;2018-08-17;2018-08-15;BuitenBeter;Normaal;Afgerond;Afgerond;STEENTIJDSINGEL;92;;;;;Straten-serviceploeg;Opgelost;85223.599;450910.905;4.370141991683936;52.04212443790021;178613
737419;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Vol;Scheveningen;2016-07-05;;2016-07-11;2016-07-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;VIJZELSTRAAT;2;;;Scheveningen;Visserijbuurt;Milieubeheer Scheveningen;Informatie verstrekt;79092.315;457858.961;4.279242387309796;52.1037588009386;821
737420;Melding Openbare Ruimte;Groen;Onkruidgroei;In het groen;;Scheveningen;2016-07-05;;2016-07-08;2016-07-06;Web formulier;Normaal;Afgerond;Afgerond;CHURCHILLPLEIN;0;;;Zorgvliet;Zorgvliet;Groenbeheer Scheveningen;Afgewezen;;;;;822
736835;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Escamp;2016-07-04;;2016-07-07;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;VOGELENZANGLAAN;44;;;Wateringse Veld;Parkbuurt Oosteinde;Groenbeheer Escamp;Informatie verstrekt;80304.244;449410.828;4.298777079131316;52.02800254922903;619
737425;Melding Openbare Ruimte;Afval;Ongedierte;Ratten;;Haagse Hout;2016-07-05;;2016-07-08;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;USSELINCXSTRAAT;119;;;Bezuidenhout;Bezuidenhout-Oost;Milieubeheer Haagse Hout;Informatie verstrekt;83620.732;455459.233;4.345831524323423;52.082795554760196;824
737427;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Leidschenveen-Ypenburg;2016-07-05;;2016-07-08;2016-07-06;Web formulier;Normaal;Afgerond;Afgerond;WATERVIOLIER;0;;;Ypenburg;De Bras;Handhavingsorganisatie Leidschenveen-;Opgelost;;;;;825
737212;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Loosduinen;2016-07-05;;2016-07-08;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;PUCCINISTRAAT;38;;;Waldeck;Nieuw Waldeck;Groenbeheer Loosduinen;;76424.264;453339.329;4.241347495599958;52.06277037377224;955
737440;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Loosduinen;2016-07-05;;2016-07-08;2016-07-07;Telefoon;Normaal;Afgerond;Afgerond;MR. J. MEERMANSTRAAT;0;;;Loosduinen;Houtwijk;Handhavingsorganisatie Loosduinen;Handhavingsorganisatie oplossing;;;;;828
736279;Melding Openbare Ruimte;Groen;Onkruidgroei;Tussen de bestrating;;Loosduinen;2016-07-04;;2016-07-08;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;ARONSKELKWEG;0;;;Bohemen en Meer en Bos;B&M en B;Vegen;Afgewezen;;;;;506
736283;Melding Openbare Ruimte;Riolering, Water en Constructies;overig riolering;Gat door riool;in verharding overig;;2016-07-04;;2016-07-06;2016-08-26;Telefoon;Hoog;Afgerond;Afgerond;BUYS BALLOTSTRAAT ;46;;;;;Riolering;Opgelost;;;;;507
736286;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet opgehaald;Scheveningen;2016-07-04;;2016-07-05;2016-07-04;Telefoon;Hoog;Afgerond;Afgerond;ZEEZWALUWHOF;26;;;Duindorp;Duindorp;HMS;;77951.063;456498.078;4.262895144457206;52.09137135048675;508
1490789;Melding Openbare Ruimte;Straten en straatmeubilair;Anti-parkeerpaal/ Hagenaartje;Beschadigd;;Loosduinen;2018-08-13;;2018-08-17;2018-08-14;BuitenBeter;Normaal;Afgerond;Afgerond;IJZERWERF;13;;;;;Straten-serviceploeg;Opgelost;76971.253;451399.557;4.249765674503647;52.04541565555899;179098
1490775;Melding Openbare Ruimte;Riolering, Water en Constructies;Riool;afvoerput;vuil in kolk;Escamp;2018-08-13;;2018-08-21;2018-10-10;Telefoon;Hoog;Afgerond;Afgerond;LOEVESTEINLAAN;612;;;;;Riolering;Wordt verder behandeld in HPS (R&W);79917.043;451141.652;4.292755939888635;52.04350477998149;179093
1490552;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Afval naast container;Escamp;2018-08-13;;2018-08-16;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;SPAKENBURGSESTRAAT;2;;;;;HMS;;78576.5;453798.595;4.272624607593483;52.067198719097476;178632
1491316;Melding Openbare Ruimte;Afval;Grofvuil;Niet opgehaald na afspraak;;Centrum;2018-08-13;;2018-08-16;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;KATERSTRAAT;13;;;Centrum;Zuidwal;HMS;;81258.411;454522.844;4.311575065015952;52.074070884421374;177491
1490575;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Laak;2018-08-13;;2018-08-17;2018-08-13;Telefoon;Normaal;Afgerond;Afgerond;PIETER SPASTRAAT;0;;;;;Handhavingsorganisatie Laak;Handhavingsorganisatie oplossing;;;;;178731
1490653;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Wortelopgroei;;Escamp;2018-08-13;;2018-08-15;2018-08-15;Telefoon;Hoog;Afgerond;Afgerond;HARMELENSTRAAT;45;;;;;Straten-serviceploeg;Opgelost;78418.375;452762.339;4.270551286431402;52.05786438285422;178857
1490516;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Beschadigd;Segbroek;2018-08-13;;2018-08-14;2018-08-13;Telefoon;Hoog;Afgerond;Afgerond;KAREL ROOSSTRAAT;125;;;;;HMS;;79702.077;454417.866;4.288900782171487;52.072918072132666;178614
1490451;Melding Openbare Ruimte;Dieren en hondenpoep;Ratten in openbare ruimte;;;Escamp;2018-08-13;;2018-08-16;2018-08-14;Telefoon;Normaal;Afgerond;Afgerond;ZONNEOORD;154;;;;;Milieubeheer Escamp;Wordt meegenomen in gepland onderhoud;77329.854;451188.043;4.255040144518624;52.04356521467196;178499
737374;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Escamp;2016-07-05;;2016-07-11;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;LANDZIJDE;22;;;Bouwlust/Vrederust;Zijden,Steden,Zichten;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;77220.762;450541.125;4.253597439113242;52.037736282510835;808
737379;Melding Openbare Ruimte;Groen;Bomen en planten;Ziek/onveilig;;Scheveningen;2016-07-05;;2016-07-08;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;PLESMANWEG;1;;;Westbroekpark en Duttendel;Duttendel;Groenbeheer Scheveningen;Wordt meegenomen in gepland onderhoud;80642.583;457399.495;4.301966678893106;52.09984020604737;810
737388;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-05;;2016-07-08;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;WELLINGTONSTRAAT;99;;;Schildersbuurt;Schildersbuurt-Noord;Handhavingsorganisatie Centrum;;81278.302;454038.889;4.311969685077947;52.06972434244783;811
737395;Melding Openbare Ruimte;Riolering, Water en Constructies;wateroverlast in huis;in kelder/souterrain;;Haagse Hout;2016-07-05;;2016-07-11;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;MAUVESTRAAT;12;;;Benoordenhout;Nassaubuurt;Riolering;Afgewezen;81935.983;456190.309;4.321099670734609;52.08914581646376;813
737396;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;;2016-07-05;;2016-07-08;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;DE RUYTERSTRAAT;94;;;;;Milieubeheer Centrum;Wordt meegenomen in gepland onderhoud;;;;;814
737181;Melding Openbare Ruimte;Onveilige verkeerssituatie;Oversteken/zebra’s;voetganger;;Centrum;2016-07-05;;2016-07-08;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;KEMPSTRAAT;0;;;Transvaalkwartier;;Wegbeheer Centrum;Wordt meegenomen in gepland onderhoud;;;;;714
737404;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Centrum;2016-07-05;;2016-07-13;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;ZORGVLIETSTRAAT;3;;;Zeeheldenkwartier;Zeeheldenkwartier;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);80295.817;454976.717;4.297437286591324;52.07802071441031;816
737405;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-05;;2016-07-06;2016-07-06;Telefoon;Hoog;Afgerond;Afgerond;PAULUS POTTERSTRAAT;193;;;Schildersbuurt;Schildersbuurt-Noord;Handhavingsorganisatie Centrum;;80870.472;454178.244;4.305992216925619;52.07092226197561;817
737407;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Segbroek;2016-07-05;;2016-07-07;2016-07-05;Telefoon;Hoog;Afgerond;Afgerond;PERENSTRAAT;277;;;Vruchtenbuurt;Vruchtenbuurt;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);77357.904;453776.91;4.254860536852521;52.06683438499432;818
737411;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Escamp;2016-07-05;;2016-07-13;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;NOORDWEG;0;;;Wateringse Veld;;Openbare Verlichting;Informatie verstrekt;;;;;819
737413;Melding Openbare Ruimte;Afval;Wrakken;Fietsen;Achtergelaten;Centrum;2016-07-05;;2016-07-11;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;ALEXANDERSTRAAT;0;;;Willemspark;Willemspark;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;;;;;820
737403;Melding Openbare Ruimte;Groen;Bomen en planten;Wijzigen/aanbrengen;;Escamp;2016-07-05;;2016-07-08;2016-07-06;Telefoon;Normaal;Afgerond;Afgerond;VOORTHUIZENSTRAAT;142;;;Rustenburg en Oostbroek;Oostbroek-Noord;Groenbeheer Escamp;Informatie verstrekt;79085.843;453780.976;4.280055574751141;52.06711041797215;815
