FID,omschr,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
verlichtingen_wegvak.1584,Tunnelverlichting,,148270035,2022-02-01T00:00:00,184,1330,014827003520220201,LTK0000458311,R,I,,"LINESTRING (74601.0353000015 435322.98790000007, 74606.53280000016 435321.32649999857, 74625.76449999958 435315.8260000013, 74657.58199999854 435307.4499000013, 74677.02730000019 435302.77050000057, 74689.10649999976 435300.0566000007, 74742.31439999864 435289.554299999, 74762.02670000121 435286.24500000104, 74781.79540000111 435283.2115999982, 74794.83179999888 435281.4028999992, 74814.6790000014 435278.90989999846, 74834.57090000063 435276.8194999993, 74854.48550000042 435274.97250000015, 74874.42509999871 435273.3957999982, 74900.71040000021 435271.8306999989, 74927.05059999973 435270.88589999825, 74947.04329999909 435270.50239999965, 74967.04439999908 435270.4321000017, 75002.41959999874 435270.7985999994, 75042.40680000186 435271.81060000136, 75228.12649999931 435278.08740000054, 75308.08729999885 435280.5940000005, 75328.0821999982 435281.0628999993, 75352.99130000174 435281.37260000035, 75372.99130000174 435281.3577999994, 75395.80660000071 435280.9739000015, 75415.80310000107 435280.24130000174, 75435.77380000055 435279.1471000016, 75463.8489000015 435277.02160000056, 75483.9274000004 435275.1152999997, 75503.81760000065 435272.89990000054, 75523.65159999952 435270.32719999924, 75543.43629999831 435267.3863000013, 75574.97989999875 435261.9849999994, 75594.60390000045 435258.12150000036, 75613.07339999825 435254.1887000017, 75632.57319999859 435249.7364999987, 75651.98999999836 435244.9411999993, 75662.38659999892 435242.22670000046, 75681.65989999846 435236.86719999835, 75700.86030000076 435231.26570000127, 75714.85170000046 435226.96979999915, 75735.1950000003 435220.5364000015)"
verlichtingen_wegvak.1585,Mastverlichting,,148270035,2022-02-01T00:00:00,0,184,014827003520220201,LTK0000458305,R,I,,"LINESTRING (74429.26339999959 435388.41519999877, 74462.59360000119 435373.0844999999, 74481.04670000076 435365.3720000014, 74497.3546999991 435358.7824999988, 74516.01550000161 435351.5487000011, 74534.75890000165 435344.57119999826, 74553.64319999889 435337.9732000008, 74587.38800000027 435327.11239999905, 74601.0353000015 435322.98790000007)"
verlichtingen_wegvak.1586,Mastverlichting,,600480188,2022-02-01T00:00:00,79,127,060048018820220201,LTK0000459000,L,I,,"LINESTRING (93189.20300000161 468704.7030999996, 93194.96150000021 468706.0995000005, 93204.88080000132 468707.87249999866, 93212.20479999855 468708.72089999914, 93217.22929999977 468709.0571000017, 93232.89209999889 468709.30490000173, 93236.88540000096 468709.5623999983)"
verlichtingen_wegvak.1587,Mastverlichting,,600480189,2022-02-01T00:00:00,0,35,060048018920220201,LTK0000459000,L,I,,"LINESTRING (93236.88540000096 468709.5623999983, 93241.44249999896 468708.5615000017, 93270.95169999823 468716.376699999)"
verlichtingen_wegvak.1588,Mastverlichting,,600480210,2022-02-01T00:00:00,0,87,060048021020220201,LTK0000475692,R,I,,"LINESTRING (87874.84259999916 461527.64770000055, 87808.83049999923 461471.3627999984)"
verlichtingen_wegvak.1589,Mastverlichting,,600480211,2022-02-01T00:00:00,0,116,060048021120220201,LTK0000475692,R,I,,"LINESTRING (87808.83049999923 461471.3627999984, 87795.11100000143 461459.66490000114, 87790.16600000113 461455.3429999985, 87721.4525000006 461394.58309999853)"
verlichtingen_wegvak.1590,Mastverlichting,,600480271,2022-02-01T00:00:00,0,744,060048027120220201,LTK0000459008,L,I,,"LINESTRING (90877.64909999818 464318.8856000006, 90926.09070000052 464404.44420000166, 90935.93320000172 464421.430399999, 90975.77959999815 464497.9481000006, 90991.01960000023 464526.8407000005, 91016.89589999989 464577.4820000008, 91041.66090000048 464630.1871000007, 91069.75970000029 464691.3060000017, 91081.34849999845 464716.54729999974, 91089.28599999845 464729.4061000012, 91097.22349999845 464737.0260999985, 91102.79509999976 464741.20529999956, 91109.84750000015 464745.1462999992, 91118.35190000013 464747.8429000005, 91129.34540000185 464748.77629999816, 91140.33879999816 464747.0131999999, 91151.1248999983 464742.5535000004, 91159.73299999908 464736.2270999998, 91166.68169999868 464727.41160000116, 91171.24500000104 464718.6997999996, 91174.252700001 464706.0469000004, 91174.04520000145 464692.875500001, 91171.86730000004 464680.4299999997, 91162.63690000027 464646.82730000094, 91154.54740000144 464616.9582999982, 91149.15439999849 464600.4681000002, 91145.52439999953 464595.2824999988, 91140.64999999851 464591.2377000004, 91132.14559999853 464588.3337999992, 91120.73730000108 464587.7115000002, 91109.64009999856 464589.2672000006, 91094.87310000136 464589.3588999994)"
verlichtingen_wegvak.1591,Mastverlichting,,600480282,2022-02-01T00:00:00,0,299,060048028220220201,LTK0000459032,L,I,,"LINESTRING (90514.65590000153 463684.52219999954, 90552.17339999974 463758.6534000002, 90592.60179999843 463835.48849999905, 90635.35850000009 463911.7945000008, 90647.84690000117 463934.1253999993, 90654.6202000007 463949.15370000154)"
verlichtingen_wegvak.1592,Mastverlichting,,600480285,2022-02-01T00:00:00,0,92,060048028520220201,LTK0000459008,L,I,,"LINESTRING (90654.6202000007 463949.15370000154, 90665.65060000122 463956.09809999913, 90691.94519999996 463997.47890000045, 90706.55900000036 464023.1004999988)"
verlichtingen_wegvak.1593,Mastverlichting,,600480286,2022-02-01T00:00:00,0,342,060048028620220201,LTK0000459008,L,I,,"LINESTRING (90706.55900000036 464023.1004999988, 90710.50039999932 464030.0106000006, 90722.45949999988 464049.5898000002, 90766.80380000174 464126.6365999989, 90807.97309999913 464197.75670000166, 90849.45980000123 464268.98270000145, 90877.64909999818 464318.8856000006)"
verlichtingen_wegvak.1594,Mastverlichting,,600480289,2022-02-01T00:00:00,0,1071,060048028920220201,LTK0000459032,L,I,,"LINESTRING (90654.6202000007 463949.15370000154, 90690.31980000064 464015.34319999814, 90742.44790000096 464106.5672999993, 90767.06390000135 464150.15210000053, 90839.31909999996 464275.83850000054, 90894.63269999996 464372.13060000166, 90951.82880000025 464479.5722000003, 90991.64880000055 464559.21229999885, 91012.78959999979 464602.9419, 91050.72720000148 464682.72670000046, 91081.88589999825 464753.1281000003, 91109.1297999993 464816.08370000124, 91142.30680000037 464901.23800000176)"
verlichtingen_wegvak.1595,Mastverlichting,,600480290,2022-02-01T00:00:00,0,328,060048029020220201,LTK0000459003,L,I,,"LINESTRING (91158.94029999897 464581.11300000176, 91162.0148999989 464602.10069999844, 91163.31980000064 464608.37260000035, 91174.0177000016 464642.55370000005, 91178.61279999837 464663.3238000013, 91183.08210000023 464689.1279999986, 91183.94949999824 464706.29520000145, 91182.82530000061 464726.4657999985, 91178.25670000166 464749.1101000011, 91170.72560000047 464784.40399999917, 91165.09840000048 464819.53449999914, 91163.58179999888 464837.7441000007, 91164.21680000052 464856.3178999983, 91166.43930000067 464880.7655000016, 91169.45560000092 464900.60920000076, 91170.12000000104 464904.0146000013)"
verlichtingen_wegvak.1596,Mastverlichting,,600480336,2022-02-01T00:00:00,225,479,060048033620220201,LTK0000459032,R,I,,"LINESTRING (91127.47819999978 464902.98310000077, 91121.691300001 464885.21079999954, 91094.17460000142 464818.0064999983, 91027.49949999899 464669.83949999884)"
verlichtingen_wegvak.1597,Mastverlichting,,600480338,2022-02-01T00:00:00,0,66,060048033820220201,LTK0000459014,R,I,,"LINESTRING (91027.49949999899 464669.83949999884, 91018.72419999912 464663.32339999825, 90992.73079999909 464614.58579999954)"
verlichtingen_wegvak.1598,Mastverlichting,,600115492,2022-02-01T00:00:00,0,28,060011549220220201,LTK0000459001,R,I,,"LINESTRING (91440.82899999991 466281.0560000017, 91432.45120000094 466254.3387000002)"
verlichtingen_wegvak.1599,Mastverlichting,,199342021,2022-02-01T00:00:00,0,327,019934202120220201,LTK0000458994,L,I,,"LINESTRING (99519.4877000004 471370.3203999996, 99538.66110000014 471367.0846000016, 99546.59769999981 471366.2617999986, 99569.52499999851 471367.9118000008, 99797.48580000177 471385.6085000001, 99812.4310999997 471386.8924999982, 99845.69240000099 471390.11560000107)"
verlichtingen_wegvak.1600,Mastverlichting,,600106935,2022-02-01T00:00:00,0,637,060010693520220201,LTK0000475692,R,I,,"LINESTRING (88381.68699999899 461913.0179999992, 88347 461886, 88332.47399999946 461874.941300001, 88237.9215000011 461801.0540000014, 88045.99179999903 461652.2879000008, 88030.0524000004 461640.20749999955, 88013.92799999937 461628.37249999866, 87966.95050000027 461595.41120000184, 87921.68910000101 461563.192400001, 87874.84259999916 461527.64770000055)"
verlichtingen_wegvak.1601,Mastverlichting,,194341032,2022-02-01T00:00:00,95,215,019434103220220201,LTK0000459022,L,I,,"LINESTRING (97448.14149999991 470754.40579999983, 97491.41160000116 470767.94519999996, 97510.37629999965 470774.3051000014, 97529.2685999982 470780.8938000016, 97561.62460000068 470792.92069999874)"
verlichtingen_wegvak.1602,Mastverlichting,,198342026,2022-02-01T00:00:00,0,800,019834202620220201,LTK0000459022,L,I,,"LINESTRING (99107.37029999867 471353.8792999983, 99194.95839999989 471359.2894000001, 99314.71449999884 471366.944600001, 99434.42060000077 471375.34800000116, 99534.04910000041 471381.29349999875, 99582.04410000145 471383.7153000012, 99681.89779999852 471389.1224000007, 99905.92330000177 471402.0802000016)"
verlichtingen_wegvak.1603,Mastverlichting,,600105088,2022-02-01T00:00:00,0,82,060010508820220201,LTK0000475692,R,I,,"LINESTRING (88448.43879999965 461961.0373999998, 88413.26990000159 461936.9699999988, 88381.68699999899 461913.0179999992)"
verlichtingen_wegvak.1604,Mastverlichting,,199342020,2022-02-01T00:00:00,0,62,019934202020220201,LTK0000458994,L,I,,"LINESTRING (99845.69240000099 471390.11560000107, 99873.29529999942 471393.0025999993, 99905.92330000177 471402.0802000016)"
verlichtingen_wegvak.1605,Mastverlichting,,600112470,2022-02-01T00:00:00,0,760,060011247020220201,LTK0000459022,R,I,,"LINESTRING (99896.7089000009 471413.5137999989, 99846.00140000135 471410.33689999953, 99786.13360000029 471406.3541000001, 99606.59200000018 471393.4419, 99529.4664000012 471388.5949999988, 99437.20809999853 471383.26630000025, 99357.3011999987 471379.33960000053, 99257.4037999995 471374.66640000045, 99138.44570000097 471367.72309999913)"
verlichtingen_wegvak.1606,Mastverlichting,,600480363,2022-02-01T00:00:00,0,286,060048036320220201,LTK0000459017,R,I,,"LINESTRING (90887.6259999983 464654.1779000014, 90864.05730000138 464614.5447999984, 90854.85300000012 464599.8971000016, 90849.31060000136 464590.4948000014, 90843.96620000154 464580.00389999896, 90836.74130000174 464566.741799999, 90832.68349999934 464554.07339999825, 90829.71429999918 464543.97839999944, 90826.34930000082 464528.6378000006, 90825.95340000093 464518.8396999985, 90826.25039999932 464506.2703999989, 90827.53700000048 464495.2846000008, 90830.11019999906 464480.43890000135, 90830.58439999819 464478.87249999866, 90838.92379999906 464446.88589999825, 90844.95639999956 464429.58210000023, 90848.05200000107 464405.8489000015, 90848.81709999964 464386.3280000016)"
verlichtingen_wegvak.1607,Mastverlichting,,600480414,2022-02-01T00:00:00,0,78,060048041420220201,LTK0000459017,R,I,,"LINESTRING (90837.11769999936 464321.124499999, 90825.09659999982 464299.0078999996, 90808.01280000061 464263.8150999993, 90806.8900000006 464250.05999999866)"
verlichtingen_wegvak.1608,Mastverlichting,,600480459,2022-02-01T00:00:00,0,368,060048045920220201,LTK0000475692,R,I,,"LINESTRING (85829.48550000042 459297.45160000026, 85819.99610000104 459287.681499999, 85792.05999999866 459255.7223000005, 85791.26240000129 459254.48490000144, 85751.71829999983 459209.01779999956, 85738.31450000033 459194.1545000002, 85711.02219999954 459164.8997000009, 85669.42240000144 459121.66110000014, 85655.2965000011 459107.500500001, 85626.8145999983 459079.40349999815, 85581.45399999991 459035.4210000001, 85575.79030000046 459030.6420999989)"
verlichtingen_wegvak.1609,Mastverlichting,,600480460,2022-02-01T00:00:00,0,1216,060048046020220201,LTK0000475692,R,I,,"LINESTRING (85575.79030000046 459030.6420999989, 85538.2564000003 458992.0976999998, 85476.16589999944 458926.84120000154, 85448.18609999865 458898.2456, 85433.98020000011 458884.1671999991, 85376.49870000035 458828.51110000163, 85347.96020000055 458800.4809000008, 85314.63929999992 458767.28730000183, 85229.88859999925 458682.32919999957, 85159.71730000153 458611.7195000015, 85061.26370000094 458512.1743000001, 84936.19779999927 458384.8476999998, 84807.87189999968 458253.6020999998, 84793.79419999942 458239.3894999996, 84755.18899999931 458200.99549999833, 84720.10680000111 458166.73739999905)"
verlichtingen_wegvak.1611,Mastverlichting,,600480474,2022-02-01T00:00:00,0,281,060048047420220201,LTK0000475692,L,I,,"LINESTRING (85382.59540000185 458824.8968000002, 85384.82310000062 458827.0934999995, 85439.39829999954 458879.7478, 85493.92570000142 458931.6966000013, 85522.75189999864 458959.43299999833, 85542.85110000148 458979.1534000002, 85576.87799999863 459013.0469999984, 85583.74850000069 459020.7712999992)"
verlichtingen_wegvak.1612,Mastverlichting,,600480483,2022-02-01T00:00:00,0,984,060048048320220201,LTK0000475692,L,I,,"LINESTRING (84688.87150000036 458126.58309999853, 84717.78709999844 458154.22239999846, 84732.12779999897 458168.16600000113, 84760.66250000149 458196.2083999999, 84785.21440000087 458220.6854999997, 84910.25499999896 458348.7237999998, 85018.60660000145 458459.1649999991, 85130.8284999989 458572.8979000002, 85279.11580000073 458722.01630000025, 85332.0987999998 458775.1042000018, 85382.59540000185 458824.8968000002)"
verlichtingen_wegvak.1613,Mastverlichting,,600480484,2022-02-01T00:00:00,0,378,060048048420220201,LTK0000459032,L,I,,"LINESTRING (90122.4171999991 463157.26029999927, 90153.57660000026 463187.01520000026, 90215 463250, 90251.23389999941 463290.4847000018, 90283.29670000076 463328.1680999994, 90323.61899999902 463378.27010000125, 90356.21579999849 463421.8735000007, 90370.49650000036 463441.6284000017)"
verlichtingen_wegvak.1614,Mastverlichting,,600480485,2022-02-01T00:00:00,0,283,060048048520220201,LTK0000459032,L,I,,"LINESTRING (90370.49650000036 463441.6284000017, 90394.31579999998 463474.5786000006, 90408.77529999986 463496.30700000003, 90470.09569999948 463600.36560000107, 90514.65590000153 463684.52219999954)"
verlichtingen_wegvak.1615,Mastverlichting,,600480526,2022-02-01T00:00:00,0,157,060048052620220201,LTK0000475692,L,I,,"LINESTRING (87932.50919999927 461550.47140000015, 87958 461573, 87973.47549999878 461585.7212000005, 87984.9578000009 461595.8718999997, 88000.29199999943 461608.6314999983, 88034 461636, 88053.48699999973 461650.3980999999)"
verlichtingen_wegvak.1616,Mastverlichting,,600480527,2022-02-01T00:00:00,0,7,060048052720220201,LTK0000475692,L,I,,"LINESTRING (88053.48699999973 461650.3980999999, 88059.16519999877 461654.5934999995)"
verlichtingen_wegvak.1617,Mastverlichting,,600106930,2022-02-01T00:00:00,0,84,060010693020220201,LTK0000475692,R,I,,"LINESTRING (85889.76799999923 459355.4510000013, 85840.79100000113 459310.5210000016, 85829.48550000042 459297.45160000026)"
verlichtingen_wegvak.1618,Mastverlichting,,229364028,2021-12-01T00:00:00,0,300,022936402820211201,LTK0000441025,R,I,,"LINESTRING (114794.5887000002 482176.2692000009, 114801.20589999855 482168.79580000043, 114808.14710000157 482161.59530000016, 114815.39609999955 482154.7014000006, 114823.32470000163 482147.7965000011, 114831.14919999987 482141.56909999996, 114840.3273999989 482134.9098000005, 114848.69669999927 482129.43609999865, 114857.89389999956 482123.9576999992, 114862.27369999886 482121.5384999998, 114871.1948999986 482117.01029999927, 114880.27809999883 482112.8269000016, 114884.88540000096 482110.8748999983, 114895.48809999973 482106.6928000003, 114909.6042000018 482101.61349999905, 114946.87280000001 482087.6911999993, 114956.18459999934 482084.0395000018, 114969.7974999994 482078.3451000005, 114987.96970000118 482070.02419999987, 115004.55180000141 482061.82229999825, 115021.87429999933 482051.82449999824, 115040.02659999952 482040.6171000004, 115053.2760999985 482031.1325000003)"
verlichtingen_wegvak.1619,Mastverlichting,,600280908,2021-12-01T00:00:00,662,686,060028090820211201,LTK0000467802,R,I,,"LINESTRING (111620.69029999897 480867.7631999999, 111611.69779999927 480845.2478)"
verlichtingen_wegvak.1620,Tunnelverlichting,,600280908,2021-12-01T00:00:00,1,662,060028090820211201,LTK0000440984,R,I,,"LINESTRING (111939.2853000015 481442.7679999992, 111927.11600000039 481428.17119999975, 111908.13960000128 481404.6416000016, 111883.69689999893 481372.9715999998, 111875.50140000135 481362.06810000166, 111863.67269999906 481345.8781000003, 111852.08879999816 481329.5694999993, 111840.69049999863 481313.13439999893, 111829.51940000057 481296.5447999984, 111818.54509999976 481279.82119999826, 111807.76330000162 481262.96649999917, 111797.1970999986 481245.96510000154, 111781.05480000004 481219.12999999896, 111771.04450000077 481201.8123999983, 111761.2162999995 481184.39339999855, 111752.34820000082 481168.20149999857, 111742.95760000125 481150.52899999917, 111733.76350000128 481132.76509999856, 111724.79019999877 481114.88280000165, 111711.19929999858 481086.6719000004, 111702.79699999839 481068.5410999991, 111694.62590000033 481050.27809999883, 111686.65689999983 481031.93129999936, 111675.89050000161 481005.97360000014, 111620.69029999897 480867.7631999999)"
verlichtingen_wegvak.1621,Lijnverlichting,,600280908,2021-12-01T00:00:00,0,1,060028090820211201,LTK0000440983,R,I,,"LINESTRING (111939.92570000142 481443.53610000014, 111939.2853000015 481442.7679999992)"
verlichtingen_wegvak.1622,Mastverlichting,,600106504,2021-12-01T00:00:00,0,67,060010650420211201,LTK0000478288,L,I,,"LINESTRING (85180.11089999974 453327.7688000016, 85167.32310000062 453331.75090000033, 85117.01280000061 453351.3392000012)"
verlichtingen_wegvak.1623,Mastverlichting,,600107589,2021-12-01T00:00:00,0,702,060010758920211201,LTK0000478288,L,I,,"LINESTRING (85452.18510000035 452786.2382000014, 85470.6297999993 452803.13369999826, 85500.6074000001 452825.8081, 85512.48000000045 452834.9783000015, 85524.09849999845 452844.4673999995, 85535.27059999853 452854.45169999823, 85538.8636999987 452857.92920000106, 85542.41290000081 452861.4510000013, 85549.93569999933 452869.5020999983, 85556.40830000117 452877.1242999993, 85562.53220000118 452885.0375000015, 85566.35520000011 452890.43769999966, 85571.8024000004 452898.7714000009, 85579.19570000097 452911.9037999995, 85585.86609999835 452925.36670000106, 85587.87570000067 452929.94509999827, 85592.38679999858 452941.4541000016, 85595.6416000016 452950.9107999988, 85598.51060000062 452960.5067999996, 85601.74329999834 452973.3828999996, 85603.41230000183 452981.2791999988, 85605.0773999989 452991.0454000011, 85606.43879999965 453000.9578999989, 85607.30810000002 453010.0560999997, 85607.90439999849 453020.0229000002, 85608.10119999945 453031.9578000009, 85607.67949999869 453044.9732999988, 85606.89880000055 453054.939199999, 85605.68230000138 453064.86560000107, 85604.13450000063 453074.75510000065, 85601.94060000032 453085.6283, 85599.59160000086 453095.35060000047, 85597.4849999994 453102.6431999989, 85593.19289999828 453116.2316999994, 85589.6174999997 453125.58139999956, 85585.70439999923 453134.89400000125, 85578.24240000173 453150.1999000013, 85573.39770000055 453158.95109999925, 85568.97590000182 453166.24650000036, 85561.92969999835 453176.95120000094, 85554.73900000006 453186.7945000008, 85551.67060000077 453190.73160000145, 85542.94150000066 453200.95219999924, 85535.19440000132 453209.2569999993, 85528.14310000092 453216.22769999877, 85519.84430000186 453223.8093000017, 85512.1774000004 453230.2335000001, 85504.89009999856 453235.84809999913, 85496.73900000006 453241.6411000006, 85484.6970999986 453249.4796000011, 85476.08130000159 453254.5346000008, 85467.21510000154 453259.18140000105, 85458.17610000074 453263.45910000056, 85448.9840000011 453267.4096999988, 85444.33410000056 453269.26999999955, 85433.15960000083 453273.2553999983, 85423.59019999951 453276.1711000018, 85409.10429999977 453280.0656999983, 85399.33709999919 453282.2615999989, 85384.59750000015 453285.2329000011, 85356.5978000015 453290.2223000005)"
verlichtingen_wegvak.1624,Mastverlichting,,600101239,2022-02-01T00:00:00,0,62,060010123920220201,LTK0000458351,L,I,,"LINESTRING (66706.08229999989 439087.91910000145, 66695.40670000017 439080.0808000006, 66652.4096999988 439056.9307000004)"
verlichtingen_wegvak.1625,Mastverlichting,,600106697,2022-02-01T00:00:00,0,56,060010669720220201,LTK0000458389,L,I,,"LINESTRING (77310.68710000068 433870.33029999956, 77319.65450000018 433879.4871000014, 77326.13679999858 433900.3231000006, 77332.8563000001 433920.44209999964)"
verlichtingen_wegvak.1626,Mastverlichting,,600100980,2022-02-01T00:00:00,0,88,060010098020220201,LTK0000458349,L,I,,"LINESTRING (66865.42110000178 439246.57919999957, 66850.9188000001 439230.12999999896, 66845.1213000007 439219.07250000164, 66837.8537000008 439205.9648000002, 66832.1409999989 439196.71339999884, 66826.64889999852 439188.3854999989, 66820.8498999998 439180.23860000074, 66816.26099999994 439174.14990000054)"
verlichtingen_wegvak.1627,Mastverlichting,,600101238,2022-02-01T00:00:00,0,15,060010123820220201,LTK0000458351,L,I,,"LINESTRING (66652.4096999988 439056.9307000004, 66648.44319999963 439054.1387999989, 66644.7901000008 439049.9481000006, 66643.1015000008 439045.32180000097)"
verlichtingen_wegvak.1628,Mastverlichting,,600107874,2022-02-01T00:00:00,0,50,060010787420220201,LTK0000474936,L,I,,"LINESTRING (84362.69170000032 432488.80519999936, 84312.70219999924 432482.62370000035)"
verlichtingen_wegvak.1629,Mastverlichting,,600101236,2022-02-01T00:00:00,0,40,060010123620220201,LTK0000458353,L,I,,"LINESTRING (66576.24179999903 439021.2586000003, 66566.86219999939 439017.7908000015, 66554.50259999931 439013.5293000005, 66538.22399999946 439010.3539999984)"
verlichtingen_wegvak.1630,Mastverlichting,,600481059,2022-02-01T00:00:00,0,68,060048105920220201,LTK0000458414,R,I,,"LINESTRING (92141.90190000087 430753.15940000117, 92159.62079999968 430760.50869999826, 92208.20169999823 430765.67749999836)"
verlichtingen_wegvak.1631,Mastverlichting,,600481060,2022-02-01T00:00:00,0,57,060048106020220201,LTK0000458414,R,I,,"LINESTRING (92208.20169999823 430765.67749999836, 92209.38809999824 430765.80370000005, 92265.02189999819 430772.53400000185)"
verlichtingen_wegvak.1632,Mastverlichting,,600107416,2022-02-01T00:00:00,0,420,060010741620220201,LTK0000458430,L,I,,"LINESTRING (88973.81289999932 431853.2045000009, 88922.80490000173 431869.8924999982, 88802.80829999968 431908.9239999987, 88774.08240000159 431918.9332999997, 88759.66250000149 431923.1303000003, 88745.16789999977 431927.0137999989, 88667.05469999835 431944.3317000009, 88570.06679999828 431967.14939999953)"
verlichtingen_wegvak.1633,Mastverlichting,,220254157,2022-02-01T00:00:00,0,217,022025415720220201,LTK0000458482,R,I,,"LINESTRING (110327.42289999872 427323.9620000012, 110385.90790000185 427294.5610000007, 110390.3264000006 427292.2054999992, 110398.96860000119 427287.17170000076, 110403.18589999899 427284.4829999991, 110412.47989999875 427278.08509999886, 110416.41789999977 427275.05750000104, 110420.15769999847 427271.73860000074, 110423.35940000042 427268.6405999996, 110426.68560000136 427264.94420000166, 110429.81789999828 427261.04459999874, 110432.64519999921 427256.91319999844, 110435.12920000032 427252.61199999973, 110437.0989000015 427248.1257000007, 110438.61569999903 427243.35990000144, 110439.52290000021 427238.42229999974, 110439.94350000098 427233.500500001, 110439.95939999819 427229.4968999997, 110439.63049999997 427225.4211000018, 110438.8033999987 427220.60390000045, 110437.36939999834 427215.6737000011, 110432.83320000023 427204.6966999993, 110420.1400000006 427171.40199999884)"
verlichtingen_wegvak.1634,Mastverlichting,,177263049,2022-02-01T00:00:00,0,455,017726304920220201,LTK0000458432,R,I,,"LINESTRING (88515.54720000178 431904.2228000015, 88539.2173999995 431896.1581000015, 88573.58630000055 431883.7384000011, 88617.04230000079 431867.70969999954, 88659.19260000065 431851.89649999887, 88686.57800000161 431839.6050999984, 88845.57569999993 431779.68019999936, 88878.44299999997 431767.61939999834, 88897.2976000011 431760.94299999997, 88916.2575000003 431754.57719999924, 88942.56469999999 431747.40210000053)"
verlichtingen_wegvak.1635,Mastverlichting,,600107553,2022-02-01T00:00:00,0,130,060010755320220201,LTK0000458439,L,I,,"LINESTRING (89552.10229999945 431628.693500001, 89528.80220000073 431637.78830000013, 89500.97239999846 431648.993999999, 89473.29910000041 431660.5788999982, 89442.38069999963 431673.935800001, 89431.79179999977 431677.6510999985)"
verlichtingen_wegvak.1636,Mastverlichting,,600107715,2022-02-01T00:00:00,0,464,060010771520220201,LTK0000458439,L,I,,"LINESTRING (89998.56210000068 431511.6748000011, 89966.80260000005 431517.1840999983, 89962.82440000027 431517.60599999875, 89947.0185999982 431518.9695999995, 89911.09860000014 431521.41110000014, 89890.2584999986 431523.2941999994, 89873.60209999979 431525.07820000127, 89858.7313000001 431527.09160000086, 89848.36389999837 431528.90249999985, 89838.58320000023 431531.0159999989, 89826.96649999917 431533.92240000144, 89812.63049999997 431538.33309999853, 89796.67080000043 431543.54360000044, 89773.15729999915 431552.03979999945, 89738.46049999818 431564.0091999993, 89695.79569999874 431578.31799999997, 89666.75490000099 431587.7305999994, 89636.87640000135 431597.8553000018, 89604.80090000108 431609.0828000009, 89581.31940000132 431617.6662000008, 89552.10229999945 431628.693500001)"
verlichtingen_wegvak.1637,Mastverlichting,,217255009,2022-02-01T00:00:00,0,1283,021725500920220201,LTK0000458331,R,I,,"LINESTRING (108978.40989999846 427869.4763999991, 109829.77070000023 427538.5500999987, 109923.54820000008 427501.873300001, 109942.15749999881 427494.53020000085, 109960.6865000017 427486.9968000017, 110015.7386999987 427463.1314000003, 110034.13500000164 427455.28400000185, 110071.05490000173 427439.8905999996, 110108.0727000013 427424.72879999876, 110171.70490000024 427398.9332999997)"
verlichtingen_wegvak.1638,Mastverlichting,,600107415,2022-02-01T00:00:00,0,32,060010741520220201,LTK0000458430,L,I,,"LINESTRING (89002.99850000069 431841.34270000085, 88973.81289999932 431853.2045000009)"
verlichtingen_wegvak.1639,Mastverlichting,,216256032,2022-02-01T00:00:00,0,1039,021625603220220201,LTK0000458331,R,I,,"LINESTRING (108008.50189999864 428241.8387000002, 108120.27600000054 428198.2082000002, 108306.76619999856 428125.94839999825, 108325.38369999826 428118.64070000127, 108343.89409999922 428111.0555999987, 108380.77329999954 428095.5181000009, 108399.29580000043 428087.9642999992, 108436.64460000023 428073.64389999956, 108552.6959999986 428028.557599999, 108590.09169999883 428014.35240000114, 108609.77299999818 428007.04619999975, 108741.25809999928 427959.0529999994, 108878.83920000121 427907.97309999913, 108916.20309999958 427893.69200000167, 108978.40989999846 427869.4763999991)"
verlichtingen_wegvak.1640,Mastverlichting,,220254014,2022-02-01T00:00:00,0,69,022025401420220201,LTK0000458331,R,I,,"LINESTRING (110171.70490000024 427398.9332999997, 110207.34380000085 427384.71350000054, 110235.22610000148 427373.16220000014)"
verlichtingen_wegvak.1641,Mastverlichting,,600120362,2022-02-01T00:00:00,0,198,060012036220220201,LTK0000458476,L,I,,"LINESTRING (108184.89660000056 428205.75180000067, 108089.64930000156 428237.50869999826, 108084.96249999851 428239.25730000064, 108054.14970000088 428249.7448000014, 108011.67980000004 428264.82180000097, 107996.94040000066 428265.9679999985)"
verlichtingen_wegvak.1642,Mastverlichting,,600124467,2022-02-01T00:00:00,0,42,060012446720220201,LTK0000458495,L,I,,"LINESTRING (123988.808699999 428401.2642999999, 123991.02199999988 428399.25389999896, 123990.86829999834 428392.41420000046, 123991.86329999939 428384.20439999923, 123993.11520000175 428378.991799999, 123995.90029999986 428372.4023000002, 124002.28460000083 428363.1865000017)"
verlichtingen_wegvak.1643,Mastverlichting,,248256042,2022-02-01T00:00:00,0,59,024825604220220201,LTK0000458497,L,I,,"LINESTRING (124011.70050000027 428370.3537000008, 124006 428378.6655000001, 124002.79800000042 428384.03830000013, 124001.65839999914 428388.0001000017, 124001.0614 428395.59809999913, 124002.79800000042 428406.3979999982, 124004.04630000144 428409.54569999874, 124008.60790000111 428418.32360000163, 124014.26799999923 428422.34600000083)"
