VERSIE,DATUM_BESTAND,PEILDATUM,JAAR,BEHANDELEND_SPECIALISME_CD,TYPERENDE_DIAGNOSE_CD,ZORGPRODUCT_CD,AANTAL_PAT_PER_ZPD,AANTAL_SUBTRAJECT_PER_ZPD,AANTAL_PAT_PER_DIAG,AANTAL_SUBTRAJECT_PER_DIAG,AANTAL_PAT_PER_SPC,AANTAL_SUBTRAJECT_PER_SPC,GEMIDDELDE_VERKOOPPRIJS
1.0,2023-02-03,2023-02-01,2020,8418,503,998418069,322,322,4029,4182,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,503,998418065,42,42,4029,4182,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,503,998418060,278,281,4029,4182,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,503,998418081,6,6,4029,4182,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,503,998418063,386,387,4029,4182,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,401,998418064,15,15,235,257,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,401,998418073,44,44,235,257,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,401,998418065,1,1,235,257,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,401,998418062,8,8,235,257,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,401,998418080,4,5,235,257,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,401,998418063,23,23,235,257,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,401,998418066,31,31,235,257,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,401,998418074,41,41,235,257,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,401,998418068,1,1,235,257,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,401,998418036,6,6,235,257,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,401,998418032,11,11,235,257,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,401,998418067,7,7,235,257,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,401,998418060,28,28,235,257,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,401,998418026,16,16,235,257,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,401,998418069,13,13,235,257,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,401,998418070,6,6,235,257,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,401,998418081,1,1,235,257,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,303,998418081,13,13,6253,6396,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,303,998418032,593,602,6253,6396,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,303,998418067,485,486,6253,6396,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,303,998418065,13,13,6253,6396,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,303,998418068,3,3,6253,6396,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,303,998418070,213,214,6253,6396,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,303,998418073,291,295,6253,6396,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,303,998418064,820,821,6253,6396,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,303,998418060,758,760,6253,6396,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,303,998418080,5,5,6253,6396,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,303,998418026,1347,1362,6253,6396,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,303,998418063,492,493,6253,6396,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,303,998418036,119,119,6253,6396,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,303,998418062,59,59,6253,6396,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,303,998418069,283,283,6253,6396,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,303,998418066,541,542,6253,6396,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,303,998418074,326,326,6253,6396,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,402,998418074,154,154,799,901,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,402,998418069,48,50,799,901,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,402,998418081,8,8,799,901,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,402,998418068,2,2,799,901,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,402,998418036,23,23,799,901,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,402,998418073,167,174,799,901,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,402,998418079,1,1,799,901,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,402,998418062,14,14,799,901,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,402,998418026,55,56,799,901,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,402,998418080,4,4,799,901,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,402,998418065,5,5,799,901,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,402,998418066,68,69,799,901,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,402,998418060,97,97,799,901,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,402,998418067,21,21,799,901,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,402,998418063,86,86,799,901,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,402,998418032,30,32,799,901,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,402,998418070,26,28,799,901,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,402,998418064,77,77,799,901,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,302,998418062,22,22,2207,2280,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,302,998418065,5,5,2207,2280,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,302,998418069,61,61,2207,2280,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,302,998418032,215,215,2207,2280,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,302,998418063,145,145,2207,2280,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,302,998418081,7,7,2207,2280,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,302,998418066,136,136,2207,2280,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,302,998418080,3,3,2207,2280,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,302,998418067,115,115,2207,2280,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,302,998418064,250,250,2207,2280,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,302,998418036,51,52,2207,2280,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,302,998418073,182,185,2207,2280,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,302,998418070,79,79,2207,2280,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,302,998418079,1,1,2207,2280,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,302,998418074,136,136,2207,2280,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,302,998418026,469,472,2207,2280,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,302,998418060,396,396,2207,2280,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,507,998418026,87,88,534,545,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,507,998418064,57,57,534,545,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,507,998418069,26,26,534,545,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,507,998418063,52,52,534,545,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,507,998418080,3,3,534,545,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,507,998418074,34,34,534,545,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,507,998418073,23,23,534,545,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,507,998418081,1,1,534,545,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,507,998418070,27,27,534,545,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,507,998418062,8,8,534,545,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,507,998418067,41,42,534,545,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,507,998418032,63,63,534,545,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,507,998418066,56,56,534,545,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,507,998418060,50,51,534,545,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,507,998418036,14,14,534,545,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,304,998418063,45,45,419,425,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,304,998418067,30,30,419,425,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,304,998418062,2,2,419,425,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,304,998418073,16,16,419,425,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,304,998418081,1,1,419,425,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,304,998418065,2,2,419,425,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,304,998418070,18,18,419,425,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,304,998418069,16,16,419,425,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,304,998418074,24,24,419,425,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,304,998418036,10,10,419,425,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,304,998418064,43,43,419,425,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,304,998418066,35,35,419,425,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,304,998418032,46,46,419,425,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,304,998418026,83,84,419,425,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,304,998418060,53,53,419,425,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,504,998418081,9,9,4700,4871,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,504,998418070,241,245,4700,4871,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,504,998418026,724,733,4700,4871,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,504,998418080,5,5,4700,4871,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,504,998418064,501,502,4700,4871,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,504,998418060,371,373,4700,4871,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,504,998418068,6,6,4700,4871,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,504,998418074,358,360,4700,4871,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,504,998418065,36,37,4700,4871,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,504,998418036,141,142,4700,4871,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,504,998418066,573,575,4700,4871,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,504,998418062,113,113,4700,4871,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,504,998418073,227,231,4700,4871,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,504,998418067,295,295,4700,4871,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,504,998418032,396,403,4700,4871,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,504,998418063,497,499,4700,4871,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,504,998418069,341,343,4700,4871,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,505,998418026,28,28,112,114,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,505,998418064,9,9,112,114,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,505,998418036,6,6,112,114,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,505,998418062,1,1,112,114,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,505,998418073,2,2,112,114,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,505,998418066,17,17,112,114,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,505,998418069,5,5,112,114,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,505,998418070,2,2,112,114,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,505,998418063,10,10,112,114,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,505,998418074,7,7,112,114,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,505,998418032,9,9,112,114,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,505,998418060,15,15,112,114,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,505,998418067,3,3,112,114,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,510,998418026,51,51,527,552,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,510,998418081,3,3,527,552,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,510,998418066,64,65,527,552,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,510,998418063,81,81,527,552,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,510,998418060,35,35,527,552,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,510,998418073,32,33,527,552,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,510,998418067,22,23,527,552,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,510,998418036,12,12,527,552,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,510,998418032,33,33,527,552,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,510,998418068,2,2,527,552,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,510,998418062,31,31,527,552,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,510,998418074,64,64,527,552,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,510,998418065,22,22,527,552,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,510,998418070,22,22,527,552,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,510,998418080,2,2,527,552,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,510,998418069,46,46,527,552,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,510,998418064,27,27,527,552,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,101,998418029,674,682,7150,7425,38995,41399,6405
1.0,2023-02-03,2023-02-01,2020,8418,101,998418045,115,115,7150,7425,38995,41399,23200
1.0,2023-02-03,2023-02-01,2020,8418,101,998418047,694,694,7150,7425,38995,41399,14965
1.0,2023-02-03,2023-02-01,2020,8418,101,998418072,608,610,7150,7425,38995,41399,28265
1.0,2023-02-03,2023-02-01,2020,8418,101,998418053,399,400,7150,7425,38995,41399,3300
1.0,2023-02-03,2023-02-01,2020,8418,101,998418043,918,925,7150,7425,38995,41399,21550
1.0,2023-02-03,2023-02-01,2020,8418,101,998418052,370,371,7150,7425,38995,41399,4640
1.0,2023-02-03,2023-02-01,2020,8418,101,998418051,6,6,7150,7425,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,101,998418046,547,549,7150,7425,38995,41399,16985
1.0,2023-02-03,2023-02-01,2020,8418,101,998418076,37,37,7150,7425,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,101,998418049,585,587,7150,7425,38995,41399,8890
1.0,2023-02-03,2023-02-01,2020,8418,101,998418050,419,420,7150,7425,38995,41399,7725
1.0,2023-02-03,2023-02-01,2020,8418,101,998418048,40,40,7150,7425,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,101,998418077,42,42,7150,7425,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,101,998418071,567,575,7150,7425,38995,41399,35780
1.0,2023-02-03,2023-02-01,2020,8418,101,998418022,1100,1108,7150,7425,38995,41399,12170
1.0,2023-02-03,2023-02-01,2020,8418,101,998418034,260,262,7150,7425,38995,41399,2125
1.0,2023-02-03,2023-02-01,2020,8418,101,998418075,2,2,7150,7425,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,309,998418068,1,1,2259,2324,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,309,998418067,144,147,2259,2324,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,309,998418063,189,190,2259,2324,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,309,998418065,5,5,2259,2324,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,309,998418080,2,2,2259,2324,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,309,998418074,97,98,2259,2324,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,309,998418066,205,205,2259,2324,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,309,998418062,17,17,2259,2324,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,309,998418060,290,291,2259,2324,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,309,998418026,486,496,2259,2324,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,309,998418081,5,5,2259,2324,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,309,998418036,57,57,2259,2324,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,309,998418032,216,218,2259,2324,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,309,998418073,122,125,2259,2324,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,309,998418070,86,86,2259,2324,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,309,998418064,264,265,2259,2324,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,309,998418069,115,116,2259,2324,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,501,998418068,1,1,1481,1523,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,501,998418062,25,25,1481,1523,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,501,998418065,13,13,1481,1523,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,501,998418073,37,40,1481,1523,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,501,998418060,109,109,1481,1523,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,501,998418070,83,87,1481,1523,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,501,998418081,5,5,1481,1523,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,501,998418074,78,78,1481,1523,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,501,998418064,160,161,1481,1523,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,501,998418063,147,148,1481,1523,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,501,998418069,116,116,1481,1523,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,501,998418067,125,125,1481,1523,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,501,998418066,198,198,1481,1523,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,501,998418080,2,2,1481,1523,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,501,998418032,132,132,1481,1523,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,501,998418026,247,248,1481,1523,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,501,998418036,35,35,1481,1523,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,202,998418073,29,30,542,562,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,202,998418065,3,3,542,562,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,202,998418036,15,15,542,562,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,202,998418068,1,1,542,562,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,202,998418067,50,51,542,562,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,202,998418032,78,78,542,562,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,202,998418069,36,36,542,562,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,202,998418081,2,2,542,562,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,202,998418066,43,43,542,562,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,202,998418064,43,43,542,562,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,202,998418060,67,68,542,562,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,202,998418074,21,21,542,562,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,202,998418063,21,21,542,562,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,202,998418062,6,6,542,562,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,202,998418026,122,124,542,562,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,202,998418070,20,20,542,562,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,511,998418067,17,17,223,234,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,511,998418063,22,22,223,234,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,511,998418060,25,27,223,234,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,511,998418064,23,23,223,234,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,511,998418073,19,20,223,234,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,511,998418069,7,7,223,234,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,511,998418066,24,24,223,234,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,511,998418062,4,4,223,234,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,511,998418070,9,9,223,234,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,511,998418032,19,19,223,234,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,511,998418074,11,11,223,234,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,511,998418065,2,2,223,234,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,511,998418081,1,1,223,234,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,511,998418026,45,46,223,234,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,511,998418036,2,2,223,234,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,204,998418074,4,4,164,169,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,204,998418026,19,19,164,169,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,204,998418069,14,14,164,169,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,204,998418036,5,5,164,169,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,204,998418073,7,7,164,169,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,204,998418060,22,23,164,169,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,204,998418080,1,1,164,169,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,204,998418067,21,21,164,169,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,204,998418063,4,4,164,169,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,204,998418070,12,12,164,169,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,204,998418066,14,14,164,169,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,204,998418032,30,30,164,169,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,204,998418064,15,15,164,169,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,305,998418074,28,28,324,340,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,305,998418032,26,26,324,340,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,305,998418026,50,51,324,340,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,305,998418036,6,6,324,340,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,305,998418073,31,31,324,340,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,305,998418070,15,15,324,340,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,305,998418067,11,11,324,340,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,305,998418060,21,21,324,340,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,305,998418063,35,35,324,340,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,305,998418069,30,30,324,340,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,305,998418068,1,1,324,340,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,305,998418064,37,37,324,340,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,305,998418062,14,14,324,340,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,305,998418066,31,31,324,340,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,305,998418065,3,3,324,340,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,201,998418081,2,2,2015,2055,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,201,998418065,5,5,2015,2055,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,201,998418036,55,55,2015,2055,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,201,998418032,373,374,2015,2055,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,201,998418063,85,85,2015,2055,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,201,998418073,31,31,2015,2055,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,201,998418067,260,261,2015,2055,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,201,998418064,134,135,2015,2055,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,201,998418080,1,1,2015,2055,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,201,998418074,35,35,2015,2055,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,201,998418069,198,198,2015,2055,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,201,998418026,393,398,2015,2055,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,201,998418070,153,153,2015,2055,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,201,998418060,92,93,2015,2055,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,201,998418079,1,1,2015,2055,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,201,998418062,4,4,2015,2055,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,201,998418066,223,224,2015,2055,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,301,998418067,32,33,658,674,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,301,998418032,48,50,658,674,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,301,998418026,134,135,658,674,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,301,998418070,17,17,658,674,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,301,998418060,119,119,658,674,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,301,998418062,5,5,658,674,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,301,998418064,78,78,658,674,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,301,998418074,52,52,658,674,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,301,998418073,44,44,658,674,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,301,998418066,41,41,658,674,38995,41399,8105
