OBJECTID,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,LENGTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Length
1616,G0518,'s-Gravenhage,bestaand,0,sneltram,26.89,283,,26.8903221438495
1617,G0518,'s-Gravenhage,bestaand,0,sneltram,7.369,283,,7.36878097109692
1618,G0518,'s-Gravenhage,bestaand,0,sneltram,561.63,283,,561.630238007371
1619,G0599,Rotterdam,bestaand,0,tram,194.052,283,,194.052425272141
1620,G0599,Rotterdam,bestaand,0,tram,1.138,283,,1.13808435539726
1621,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,109.286,283,,109.28605080247
1622,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,324.737,283,,324.736805922889
1623,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,19.571,283,,19.5709223083635
1624,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.322,283,,303.321972644581
1625,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.873,283,,303.87305247422
1626,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.934,283,,302.933663835831
1627,G0518,'s-Gravenhage,bestaand,0,sneltram,13.982,283,,13.9824331215994
1628,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.156,283,,303.155520728223
1629,G0599,Rotterdam,bestaand,1,niet-bgt: (haven)kraan,116.296,283,,116.296259613111
1630,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.576,283,,333.576256184399
1631,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,334.163,283,,334.163000480305
1632,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,1148.063,283,,1148.06307612299
1633,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,331.594,283,,331.593976563206
1634,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,459.88,283,,459.87986069516
1635,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1636,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1637,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
1638,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
1639,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1640,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.378711997476
1641,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.732,283,,347.732176758206
1642,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
1643,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,292.317,283,,292.317024069759
1644,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,109.397,283,,109.397012756291
1645,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,276.255,283,,276.255292041619
1646,G0518,'s-Gravenhage,bestaand,0,sneltram,165.176,283,,165.175713653672
1647,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,160.796,283,,160.79600873467
1648,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,311.961,283,,311.960629778823
1649,G0518,'s-Gravenhage,bestaand,0,sneltram,14.831,283,,14.8312332932902
1650,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,334.282,283,,334.281761687652
1651,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.401,283,,333.401128387413
1652,G0599,Rotterdam,bestaand,0,tram,200.697,283,,200.69704731382
1653,G0384,Diemen,bestaand,1,sneltram,12.413,283,,12.412780832674
1654,G0599,Rotterdam,bestaand,0,tram,198.638,283,,198.637317819383
1655,G0599,Rotterdam,bestaand,1,tram,255.731,283,,255.724071982492
1656,G0599,Rotterdam,bestaand,0,tram,48.388,283,,48.3880243448728
1657,G0599,Rotterdam,bestaand,0,tram,231.493,283,,231.493013734373
1658,G0599,Rotterdam,bestaand,0,tram,219.324,283,,219.324198785724
1659,G0384,Diemen,bestaand,0,sneltram,67.492,283,,67.4920095320497
1660,G0599,Rotterdam,bestaand,0,sneltram,204.016,283,,204.016239776502
1661,G0384,Diemen,bestaand,0,sneltram,129.513,283,,129.513417772374
1662,G0384,Diemen,bestaand,0,sneltram,20.836,283,,20.8364264626918
1663,G0384,Diemen,bestaand,1,sneltram,36.496,283,,36.4957829181908
1664,G0384,Diemen,bestaand,1,sneltram,27.861,283,,27.8606025048745
1665,G0384,Diemen,bestaand,1,sneltram,43.048,283,,43.0476481673488
1666,G0384,Diemen,bestaand,1,sneltram,34.31,283,,34.3098354354778
1667,G0384,Diemen,bestaand,0,sneltram,292.775,283,,292.775146052249
1668,G0384,Diemen,bestaand,0,sneltram,97.182,283,,97.1824987092843
1669,G0599,Rotterdam,bestaand,0,sneltram,148.849,283,,148.848686240849
1670,G0599,Rotterdam,bestaand,0,sneltram,247.732,283,,247.732281177376
1671,G0599,Rotterdam,bestaand,0,sneltram,11.901,283,,11.9005733055177
1672,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,57.54,283,,57.5403614865253
1673,G0599,Rotterdam,bestaand,0,sneltram,10.227,283,,10.2272674747461
1674,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,133.074,283,,133.073737829821
1675,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,186.627,283,,186.627483407156
1676,G0599,Rotterdam,bestaand,0,sneltram,49.121,283,,49.1207363465055
1677,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,128.163,283,,128.162904149368
1678,G0599,Rotterdam,bestaand,0,sneltram,21.398,283,,21.3980195578937
1679,G0599,Rotterdam,bestaand,0,tram,47.15,283,,47.15046388658
1680,G0518,'s-Gravenhage,bestaand,0,sneltram,13.549,283,,13.5485321432338
1681,G0599,Rotterdam,bestaand,0,tram,118.146,283,,118.136900698225
1682,G0599,Rotterdam,bestaand,0,tram,257.349,283,,257.34948855989
1683,G0599,Rotterdam,bestaand,0,tram,80.154,283,,80.1544538327333
1684,G0599,Rotterdam,bestaand,0,tram,192.617,283,,192.616715850835
1685,G0599,Rotterdam,bestaand,-1,sneltram,36.313,283,,36.3128766279952
1686,G0599,Rotterdam,bestaand,-1,sneltram,50.071,283,,50.0706843587816
1687,G0518,'s-Gravenhage,bestaand,1,sneltram,18.453,283,,18.452979407131
1688,G0518,'s-Gravenhage,bestaand,0,sneltram,177.436,283,,177.382366232104
1689,G0518,'s-Gravenhage,bestaand,0,sneltram,270.076,283,,269.983255411744
1690,G0518,'s-Gravenhage,bestaand,0,sneltram,270.513,283,,270.513050727229
1691,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.174,283,,333.173925090185
1692,G0518,'s-Gravenhage,bestaand,-1,sneltram,107.035,283,,107.034954164516
1693,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.444,283,,333.44410383751
1694,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.287,283,,303.287064112533
1695,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.551,283,,302.551397935954
1696,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.013,283,,303.013075262438
1697,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.562,283,,302.562386432947
1698,G0518,'s-Gravenhage,bestaand,1,sneltram,5.966,283,,5.96564673778124
1699,G0518,'s-Gravenhage,bestaand,1,sneltram,6.812,283,,6.81186318124491
1700,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.732968723128
1701,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,911.231,283,,911.230815203873
1702,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,340.936,283,,340.936159337786
1703,G0518,'s-Gravenhage,bestaand,0,tram,97.629,283,,97.6285246215963
1704,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,1316.397,283,,1316.39708695948
1705,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,298.649,283,,298.648627267898
1706,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,243.499,283,,243.498563987552
1707,G0599,Rotterdam,bestaand,1,niet-bgt: (haven)kraan,419.197,283,,419.197477546084
1708,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,811.363,283,,811.362926359037
1709,G0518,'s-Gravenhage,bestaand,0,sneltram,7.578,283,,7.57772162328493
1710,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,367.064,283,,367.063885379946
1711,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,115.815,283,,115.814692440122
1712,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.658,283,,333.657900107281
1713,G0518,'s-Gravenhage,bestaand,0,tram,1.686,283,,1.6858104875697
1714,G0518,'s-Gravenhage,bestaand,0,sneltram,4.602,283,,4.60152692049063
1715,G0518,'s-Gravenhage,bestaand,0,sneltram,3.297,283,,3.29702669082311
1716,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.349,283,,333.348970854869
1717,G0518,'s-Gravenhage,bestaand,0,tram,457.206,283,,457.205762413547
1718,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,334.139,283,,334.138535715353
1719,G0599,Rotterdam,bestaand,-1,sneltram,53.165,283,,53.1646852563107
1720,G0599,Rotterdam,bestaand,0,tram,161.237,283,,161.236234658074
1721,G0599,Rotterdam,bestaand,0,tram,113.323,283,,113.322603545817
1722,G0599,Rotterdam,bestaand,0,tram,168.834,283,,168.825537439088
1723,G0599,Rotterdam,bestaand,0,tram,100.852,283,,100.852391459721
1724,G0599,Rotterdam,bestaand,0,tram,49.705,283,,49.7043362250331
1725,G0599,Rotterdam,bestaand,-1,sneltram,44.219,283,,44.2193548686545
1726,G0599,Rotterdam,bestaand,-1,sneltram,13.451,283,,13.4508832423748
1727,G0599,Rotterdam,bestaand,0,tram,158.633,283,,158.633050449434
1728,G0599,Rotterdam,bestaand,0,tram,185.982,283,,185.970363250149
1729,G0599,Rotterdam,bestaand,0,tram,74.681,283,,74.6805967671511
1730,G0599,Rotterdam,bestaand,-1,sneltram,190.404,283,,190.404308629866
1731,G0599,Rotterdam,bestaand,-1,sneltram,471.296,283,,471.296132834145
1732,G0599,Rotterdam,bestaand,0,tram,144.143,283,,144.138727146305
1733,G0599,Rotterdam,bestaand,0,tram,79.212,283,,79.2120289668311
1734,G0599,Rotterdam,bestaand,0,tram,1.102,283,,1.10247448950078
1735,G0599,Rotterdam,bestaand,0,tram,1.653,283,,1.65261399001703
1736,G0599,Rotterdam,bestaand,0,tram,98.643,283,,98.6413636700336
1737,G0599,Rotterdam,bestaand,-1,sneltram,235.66,283,,235.660107177973
1738,G0599,Rotterdam,bestaand,0,tram,163.687,283,,163.686806306441
1739,G0518,'s-Gravenhage,bestaand,0,tram,15.855,283,,15.8552272187042
1740,G0518,'s-Gravenhage,bestaand,1,sneltram,4.602,283,,4.60215592877299
1741,G0518,'s-Gravenhage,bestaand,0,tram,3.243,283,,3.24289531129206
1742,G0518,'s-Gravenhage,bestaand,0,tram,273.744,283,,273.743511650029
1743,G0518,'s-Gravenhage,bestaand,1,sneltram,3.043,283,,3.04344311594615
1744,G0518,'s-Gravenhage,bestaand,0,tram,3.395,283,,3.39541926718925
1745,G0518,'s-Gravenhage,bestaand,0,sneltram,2.218,283,,2.2180002254283
1746,G0518,'s-Gravenhage,bestaand,0,sneltram,12.86,283,,12.8598409399183
1747,G0518,'s-Gravenhage,bestaand,0,tram,80.476,283,,80.4764275723015
1748,G0518,'s-Gravenhage,bestaand,0,tram,1.896,283,,1.89591270896104
1749,G0518,'s-Gravenhage,bestaand,0,sneltram,18.45,283,,18.4496803495345
1750,G0518,'s-Gravenhage,bestaand,0,sneltram,10.024,283,,10.0241464973333
1751,G0518,'s-Gravenhage,bestaand,0,tram,1.77,283,,1.77046999409761
1752,G0518,'s-Gravenhage,bestaand,0,tram,3.371,283,,3.37103485594557
1753,G0518,'s-Gravenhage,bestaand,0,sneltram,7.954,283,,7.95443530365293
1754,G0637,Zoetermeer,bestaand,0,tram,1180.044,283,,1180.04379624179
1755,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,61.256,283,,61.2555148537664
1756,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,282.571,283,,282.57073193981
1757,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,288.117,283,,288.116683495904
1758,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,321.478,283,,321.477662715468
1759,G0518,'s-Gravenhage,bestaand,0,sneltram,4.329,283,,4.32882524479795
1760,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.306,283,,333.306083336323
1761,G0518,'s-Gravenhage,bestaand,0,tram,404.676,283,,404.676325026398
1762,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.276,283,,333.275741308905
1763,G0518,'s-Gravenhage,bestaand,-1,sneltram,107.002,283,,107.001834937537
1764,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.782,283,,333.78227355718
1765,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.172,283,,303.171739707051
1766,G0518,'s-Gravenhage,bestaand,0,sneltram,99.726,283,,99.7157984338357
1767,G0599,Rotterdam,bestaand,1,niet-bgt: (haven)kraan,116.306,283,,116.305967602699
1768,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.804,283,,302.804479785224
1769,G0518,'s-Gravenhage,bestaand,0,tram,3.371,283,,3.37127765098041
1770,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.92,283,,303.920243685741
1771,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.504,283,,303.503990611326
1772,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.102,283,,303.10219116496
1773,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.703,283,,303.702864082642
1774,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.533,283,,302.53342591522
1775,G0518,'s-Gravenhage,bestaand,0,tram,3.515,283,,3.51515646877916
1776,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.749,283,,302.749056707036
1777,G0599,Rotterdam,bestaand,1,niet-bgt: (haven)kraan,125.947,283,,125.946802261907
1778,G0518,'s-Gravenhage,bestaand,0,tram,3.36,283,,3.36030549206467
1779,G0518,'s-Gravenhage,bestaand,0,tram,18.408,283,,18.4078289051153
1780,G0518,'s-Gravenhage,bestaand,0,tram,49.963,283,,49.9629583191388
1781,G0518,'s-Gravenhage,bestaand,0,tram,59.477,283,,59.4770557442111
1782,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,334.173,283,,334.173109750022
1783,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.861,283,,302.860886588216
1784,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.383,283,,303.382760199059
1785,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.384,283,,303.383840744691
1786,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,342.184,283,,342.1843678253
1787,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,297.489,283,,297.488940206186
1788,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,292.26,283,,292.259783316145
1789,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,70.041,283,,70.0405043956709
1790,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,279.589,283,,279.588759325192
1791,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.534,283,,303.533937517702
1792,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.138,283,,303.137649250303
1793,G0599,Rotterdam,bestaand,0,tram,204.152,283,,204.151825129832
1794,G0599,Rotterdam,bestaand,0,tram,210.291,283,,210.290761826996
1795,G0599,Rotterdam,bestaand,0,tram,190.293,283,,190.293263689494
1796,G0599,Rotterdam,bestaand,0,tram,237.399,283,,237.399311993259
1797,G0599,Rotterdam,bestaand,1,tram,251.063,283,,251.056666727367
1798,G0599,Rotterdam,bestaand,0,tram,138.176,283,,138.175652271
1799,G0599,Rotterdam,bestaand,0,tram,220.282,283,,220.281604421908
1800,G0599,Rotterdam,bestaand,0,tram,199.74,283,,199.740382321501
1801,G0518,'s-Gravenhage,bestaand,0,sneltram,68.581,283,,68.5809756277223
1802,G0518,'s-Gravenhage,bestaand,0,sneltram,6.039,283,,6.03867551703186
1803,G0518,'s-Gravenhage,bestaand,0,sneltram,26.252,283,,26.2523971285922
1804,G0518,'s-Gravenhage,bestaand,0,sneltram,70.24,283,,70.2402634634993
1805,G0518,'s-Gravenhage,bestaand,0,sneltram,31.88,283,,31.8797706128405
1806,G0518,'s-Gravenhage,bestaand,0,sneltram,5.121,283,,5.1206444906867
1807,G0518,'s-Gravenhage,bestaand,0,sneltram,6.074,283,,6.07383700802055
1808,G0599,Rotterdam,bestaand,0,sneltram,58.748,283,,58.7480145944732
1809,G0599,Rotterdam,bestaand,0,sneltram,20.217,283,,20.2165716430853
1810,G0599,Rotterdam,bestaand,1,sneltram,74.435,283,,74.4352183738494
1811,G0599,Rotterdam,bestaand,1,sneltram,74.353,283,,74.3534594357619
1812,G0603,Rijswijk,bestaand,0,tram,168.451,283,,168.451317276423
1813,L0004,Prorail,bestaand,0,sneltram,23.729,283,,23.7290954039266
1814,L0004,Prorail,bestaand,1,sneltram,33.948,283,,33.9478837337469
1815,G0603,Rijswijk,bestaand,0,tram,18.871,283,,18.870894499664
1816,G0603,Rijswijk,bestaand,0,tram,296.622,283,,296.621658970606
1817,G0603,Rijswijk,bestaand,0,tram,3.032,283,,3.03213096621527
1818,G0603,Rijswijk,bestaand,0,tram,342.766,283,,342.765740496535
1819,G0363,Amsterdam,bestaand,0,sneltram,6.978,283,,6.97805223540208
1820,G0363,Amsterdam,bestaand,1,tram,97.258,283,,97.2581939130487
1821,G0363,Amsterdam,bestaand,0,tram,127.571,283,,127.570138155325
1822,G0363,Amsterdam,bestaand,0,sneltram,8.277,283,,8.27670375209842
1823,G0363,Amsterdam,bestaand,0,sneltram,4.623,283,,4.62259234629228
1824,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,114.782,283,,114.782493874284
1825,G0599,Rotterdam,bestaand,0,sneltram,8.381,283,,8.38079668050717
1826,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,135.064,283,,135.063748282061
1827,G0599,Rotterdam,bestaand,0,sneltram,80.658,283,,80.6579510617769
1828,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,98.519,283,,98.5192001591568
1829,G0599,Rotterdam,bestaand,1,sneltram,30.017,283,,30.0171426355008
1830,G0599,Rotterdam,bestaand,0,sneltram,41.815,283,,41.815364730378
1831,G0599,Rotterdam,bestaand,1,sneltram,16.418,283,,16.4176155394138
1832,G0599,Rotterdam,bestaand,0,sneltram,34.571,283,,34.5710068991888
1833,G0599,Rotterdam,bestaand,0,sneltram,2.56,283,,2.55958531797633
1834,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,39.168,283,,39.1676432020105
1835,G0599,Rotterdam,bestaand,0,sneltram,37.696,283,,37.695599172497
1836,G0599,Rotterdam,bestaand,0,tram,140.043,283,,140.042518753533
1837,G0599,Rotterdam,bestaand,0,tram,189.572,283,,189.568266351654
1838,G0599,Rotterdam,bestaand,1,sneltram,8.645,283,,8.64451884143936
1839,G0599,Rotterdam,bestaand,0,sneltram,49.244,283,,49.2439844960074
1840,G0599,Rotterdam,bestaand,1,sneltram,6.291,283,,6.29148016032397
1841,G0599,Rotterdam,bestaand,1,sneltram,31.881,283,,31.8811862698343
1842,G0599,Rotterdam,bestaand,1,sneltram,25.141,283,,25.1408196662407
1843,G0599,Rotterdam,bestaand,1,sneltram,57.701,283,,57.7005384807001
1844,G0599,Rotterdam,bestaand,1,sneltram,101.783,283,,101.783447082519
1845,G0599,Rotterdam,bestaand,0,sneltram,80.175,283,,80.1751602709731
1846,G0599,Rotterdam,bestaand,0,sneltram,85.655,283,,85.6547740475888
1847,G0599,Rotterdam,bestaand,1,sneltram,90.313,283,,90.3130192466209
1848,G0599,Rotterdam,bestaand,1,sneltram,101.83,283,,101.829853077349
1849,G0599,Rotterdam,bestaand,0,sneltram,23.822,283,,23.8218056253568
1850,G0599,Rotterdam,bestaand,0,sneltram,107.506,283,,107.505502886057
1851,G0599,Rotterdam,bestaand,1,sneltram,20.732,283,,20.7317722663619
1852,G0599,Rotterdam,bestaand,-1,sneltram,460.286,283,,460.28562692534
1853,G0606,Schiedam,bestaand,1,sneltram,1.791,283,,1.79147536963253
1854,G0518,'s-Gravenhage,bestaand,1,tram,34.744,283,,34.7439032925203
1855,G0518,'s-Gravenhage,bestaand,0,tram,361.545,283,,361.544985685147
1856,G0518,'s-Gravenhage,bestaand,0,tram,176.437,283,,176.436857682855
1857,G0599,Rotterdam,bestaand,0,tram,68.95,283,,68.9499597872375
1858,G0599,Rotterdam,bestaand,0,tram,26.533,283,,26.5330814267774
1859,G0599,Rotterdam,bestaand,0,tram,18.629,283,,18.6286548360315
1860,G0599,Rotterdam,bestaand,0,tram,101.458,283,,101.45828645327
1861,G0599,Rotterdam,bestaand,0,tram,200.515,283,,200.515444991153
1862,G0599,Rotterdam,bestaand,0,tram,196.099,283,,196.098748200782
1863,G0599,Rotterdam,bestaand,0,tram,112.749,283,,112.748676739556
1864,G0599,Rotterdam,bestaand,0,tram,177.52,283,,177.520260431533
1865,G0599,Rotterdam,bestaand,0,tram,147.907,283,,147.905816974986
1866,G0599,Rotterdam,bestaand,0,tram,45.917,283,,45.9170662630904
1867,G0599,Rotterdam,bestaand,0,tram,118.232,283,,118.226510383557
1868,G0599,Rotterdam,bestaand,0,tram,54.703,283,,54.6928324409081
1869,G0599,Rotterdam,bestaand,0,tram,49.866,283,,49.8659352805598
1870,G0599,Rotterdam,bestaand,-1,sneltram,45.862,283,,45.8624598617126
1871,G0599,Rotterdam,bestaand,0,tram,3.3,283,,3.30034255797788
1872,G0599,Rotterdam,bestaand,0,tram,103.079,283,,103.078983663014
1873,G0599,Rotterdam,bestaand,0,tram,101.559,283,,101.555404559826
1874,G0599,Rotterdam,bestaand,0,tram,92.85,283,,92.8449996886008
1875,G0599,Rotterdam,bestaand,0,tram,32.956,283,,32.9559962777103
1876,G0599,Rotterdam,bestaand,1,tram,4.02,283,,4.01954052100486
1877,G0599,Rotterdam,bestaand,0,tram,304.575,283,,304.574745268296
1878,G0599,Rotterdam,bestaand,0,tram,134.68,283,,134.680027891802
1879,G0518,'s-Gravenhage,bestaand,0,tram,9.222,283,,9.22210225490913
1880,G0518,'s-Gravenhage,bestaand,0,tram,18.353,283,,18.3531902676347
1881,G0363,Amsterdam,bestaand,0,tram,11.917,283,,11.9128921261285
1882,G0363,Amsterdam,bestaand,0,sneltram,59.277,283,,59.2766526402988
1883,G0363,Amsterdam,bestaand,0,sneltram,355.816,283,,355.816188909762
1884,G0363,Amsterdam,bestaand,0,sneltram,24.736,283,,24.735668193926
1885,G0518,'s-Gravenhage,bestaand,0,tram,160.135,283,,160.135446549178
1886,G0518,'s-Gravenhage,bestaand,0,sneltram,6.442,283,,6.44209406947772
1887,G0518,'s-Gravenhage,bestaand,1,sneltram,0.047,283,,0.0470425339453563
1888,G0518,'s-Gravenhage,bestaand,0,tram,2.322,283,,2.32182794366852
1889,G0363,Amsterdam,bestaand,0,sneltram,114.086,283,,114.085883752096
1890,G0599,Rotterdam,bestaand,0,sneltram,82.525,283,,82.5247624367419
1891,G0518,'s-Gravenhage,bestaand,0,tram,3.175,283,,3.17494330658045
1892,G0518,'s-Gravenhage,bestaand,0,sneltram,11.594,283,,11.5944472916996
1893,G0518,'s-Gravenhage,bestaand,1,sneltram,9.259,283,,9.25855820308972
1894,G0518,'s-Gravenhage,bestaand,0,tram,2.064,283,,2.06431707835788
1895,G0518,'s-Gravenhage,bestaand,0,tram,1.875,283,,1.8750114666316
1896,G0518,'s-Gravenhage,bestaand,0,tram,3.288,283,,3.28843503812984
1897,G0518,'s-Gravenhage,bestaand,0,tram,40.263,283,,40.2625007832896
1898,G0518,'s-Gravenhage,bestaand,0,tram,3.245,283,,3.2451397504576
1899,G0518,'s-Gravenhage,bestaand,0,tram,11.981,283,,11.9812508385037
1900,G0518,'s-Gravenhage,bestaand,0,tram,45.655,283,,45.6549329518687
1901,G0518,'s-Gravenhage,bestaand,0,tram,286.945,283,,286.944622712458
1902,G0518,'s-Gravenhage,bestaand,0,tram,15.855,283,,15.8547885245569
1903,G0518,'s-Gravenhage,bestaand,1,sneltram,4.607,283,,4.60664935426255
1904,G0518,'s-Gravenhage,bestaand,0,tram,125.982,283,,125.982471254297
1905,G0518,'s-Gravenhage,bestaand,-1,tram,13.438,283,,13.4379803167088
1906,G0518,'s-Gravenhage,bestaand,0,tram,3.243,283,,3.24292213905915
1907,G0518,'s-Gravenhage,bestaand,0,tram,8.592,283,,8.5919538868836
1908,G0518,'s-Gravenhage,bestaand,-1,tram,18.555,283,,18.554781591606
1909,G0518,'s-Gravenhage,bestaand,1,tram,11.847,283,,11.8466623569679
1910,G0518,'s-Gravenhage,bestaand,0,tram,11.895,283,,11.8945590319437
1911,G0518,'s-Gravenhage,bestaand,1,sneltram,0.179,283,,0.179201004461471
1912,G0518,'s-Gravenhage,bestaand,0,tram,179.493,283,,179.492552151715
1913,G0518,'s-Gravenhage,bestaand,1,sneltram,3.083,283,,3.08279483585918
1914,G0518,'s-Gravenhage,bestaand,0,sneltram,10.87,283,,10.8704219789298
1915,G0518,'s-Gravenhage,bestaand,0,tram,11.752,283,,11.7524879229924
1916,G0518,'s-Gravenhage,bestaand,1,sneltram,8.777,283,,8.77682909711702
1917,G0518,'s-Gravenhage,bestaand,0,tram,2.491,283,,2.49082737258125
1918,G0518,'s-Gravenhage,bestaand,0,tram,3.396,283,,3.39597011176483
1919,G0518,'s-Gravenhage,bestaand,0,tram,3.515,283,,3.51500227595943
1920,G0599,Rotterdam,bestaand,1,niet-bgt: (haven)kraan,203.205,283,,203.204804323126
1921,G0518,'s-Gravenhage,bestaand,1,sneltram,44.626,283,,44.6263041714189
1922,G0518,'s-Gravenhage,bestaand,0,sneltram,250.552,283,,250.55231342102
1923,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,288.101,283,,288.101235679405
1924,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,311.866,283,,311.86613834304
1925,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,161.912,283,,161.912218022606
1926,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,344.211,283,,344.210856460106
1927,G0518,'s-Gravenhage,bestaand,0,tram,120.366,283,,120.365564742887
1928,G0518,'s-Gravenhage,bestaand,0,sneltram,13.549,283,,13.5491301991488
1929,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.085,283,,302.085125461351
1930,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,245.228,283,,245.227941311752
1931,G0518,'s-Gravenhage,bestaand,0,sneltram,28.763,283,,28.7625359456368
1932,G0518,'s-Gravenhage,bestaand,0,sneltram,43.855,283,,43.8554920848005
1933,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,490.005,283,,490.004921200798
1934,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
