FID,omschr,portaalnr,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
portalen_kenmerk.625,staal (losstaande stalen constructie),0,R,8.36499977,005,KPK0001128602,I,,POINT (111246.2490000017 485300.0993000008)
portalen_kenmerk.626,staal (losstaande stalen constructie),0,R,41.88399887,006,KPK0001128610,I,,POINT (135996.2628000006 480751.8403999992)
portalen_kenmerk.627,staal (losstaande stalen constructie),0,R,42.62599945,006,KPK0001128611,I,,POINT (136670.87260000035 480998.69640000165)
portalen_kenmerk.628,staal (losstaande stalen constructie),0,R,41.62799835,006,KPK0001128612,I,,POINT (135670.9941000007 480912.1647000015)
portalen_kenmerk.629,staal (losstaande stalen constructie),0,R,42.30699921,006,KPK0001128613,I,,POINT (136344.28060000017 480896.9734000005)
portalen_kenmerk.630,staal (losstaande stalen constructie),0,R,43.04100037,006,KPK0001128623,I,,POINT (136990.95650000125 481233.808699999)
portalen_kenmerk.631,staal (losstaande stalen constructie),0,R,43.24599838,006,KPK0001128631,I,,POINT (137177.78979999945 481344.9442999996)
portalen_kenmerk.632,staal (losstaande stalen constructie),0,R,43.5320015,006,KPK0001128632,I,,POINT (137424.9032999985 481496.6983000003)
portalen_kenmerk.633,staal (losstaande stalen constructie),0,R,44.15000153,006,KPK0001128641,I,,POINT (137924.8462000005 481827.43180000037)
portalen_kenmerk.634,staal (losstaande stalen constructie),0,R,44.60200119,006,KPK0001128642,I,,POINT (138274.14539999887 482111.7335000001)
portalen_kenmerk.635,staal (losstaande stalen constructie),0,R,44.60300064,006,KPK0001128644,I,,POINT (138252.6053000018 482143.6050999984)
portalen_kenmerk.636,staal (losstaande stalen constructie),0,R,45.77600098,006,KPK0001128662,I,,POINT (139171.46299999952 482883.6788999997)
portalen_kenmerk.637,staal (losstaande stalen constructie),0,R,101.82499695,002,KPK0001124464,I,,POINT (146138.5700000003 423601.86239999905)
portalen_kenmerk.638,staal (losstaande stalen constructie),0,R,102.26699829,002,KPK0001124465,I,,POINT (146121.06720000133 423157.20749999955)
portalen_kenmerk.639,staal (losstaande stalen constructie),0,R,102.98699951,002,KPK0001124466,I,,POINT (146092.21510000154 422439.35599999875)
portalen_kenmerk.640,staal (losstaande stalen constructie),0,R,103.26000214,002,KPK0001124476,I,,POINT (146081.89820000157 422171.41099999845)
portalen_kenmerk.641,staal (losstaande stalen constructie),0,R,103.875,002,KPK0001124479,I,,POINT (146099.37310000136 421567.07939999923)
portalen_kenmerk.642,staal (losstaande stalen constructie),0,R,104.5,002,KPK0001124484,I,,POINT (146121.61129999906 420957.95270000026)
portalen_kenmerk.643,staal (losstaande stalen constructie),0,R,104.5,002,KPK0001124485,I,,POINT (146140.66899999976 420960.90370000154)
portalen_kenmerk.644,staal (losstaande stalen constructie),0,R,105.39900208,002,KPK0001124493,I,,POINT (146494.21070000157 420150.680399999)
portalen_kenmerk.645,staal (losstaande stalen constructie),0,R,106.56600189,002,KPK0001124504,I,,POINT (147364.85500000045 419382.8680999987)
portalen_kenmerk.646,staal (losstaande stalen constructie),0,R,106.56500244,002,KPK0001124505,I,,POINT (147378.1473999992 419397.5185999982)
portalen_kenmerk.647,staal (losstaande stalen constructie),0,R,107.12799835,002,KPK0001124514,I,,POINT (147710.55000000075 418939.62849999964)
portalen_kenmerk.648,staal (losstaande stalen constructie),0,R,107.125,002,KPK0001124515,I,,POINT (147725.09470000118 418952.5425999984)
portalen_kenmerk.649,staal (losstaande stalen constructie),0,R,107.9509964,002,KPK0001124520,I,,POINT (148183.51249999925 418275.71880000085)
portalen_kenmerk.650,staal (losstaande stalen constructie),0,R,107.94999695,002,KPK0001124521,I,,POINT (148198.39429999888 418288.2758000009)
portalen_kenmerk.651,staal (losstaande stalen constructie),0,R,108.84999847,002,KPK0001124527,I,,POINT (148705.44209999964 417543.50659999996)
portalen_kenmerk.652,staal (losstaande stalen constructie),0,R,109.69799805,002,KPK0001124533,I,,POINT (149165.9226000011 416829.94519999996)
portalen_kenmerk.653,staal (losstaande stalen constructie),0,R,109.69799805,002,KPK0001124534,I,,POINT (149176.7666000016 416838.5784999989)
portalen_kenmerk.654,staal (losstaande stalen constructie),0,R,110.09999847,002,KPK0001124541,I,,POINT (149390.2875000015 416496.10440000147)
portalen_kenmerk.655,staal (losstaande stalen constructie),0,R,110.69999695,002,KPK0001124542,I,,POINT (149740.1132999994 416008.78020000085)
portalen_kenmerk.656,staal (losstaande stalen constructie),0,R,111,002,KPK0001124543,I,,POINT (149929.56489999965 415776.192400001)
portalen_kenmerk.657,viaduct (aan de zijkant van een viaduct),0,R,111.93399811,002,KPK0001124545,I,,POINT (150577.11419999972 415103.00189999864)
portalen_kenmerk.658,staal (losstaande stalen constructie),0,R,112.90000153,002,KPK0001124547,I,,POINT (151308.90839999914 414471.3178000003)
portalen_kenmerk.659,staal (losstaande stalen constructie),0,R,114.35299683,002,KPK0001124549,I,,POINT (152153.39809999987 413295.66789999977)
portalen_kenmerk.660,staal (losstaande stalen constructie),0,R,110.10399628,002,KPK0001124551,I,,POINT (149404.65949999914 416500.7681999989)
portalen_kenmerk.661,staal (losstaande stalen constructie),0,R,111.48799896,002,KPK0001124553,I,,POINT (150270.8647999987 415424.9792000018)
portalen_kenmerk.662,viaduct (aan de zijkant van een viaduct),0,R,111.95200348,002,KPK0001124554,I,,POINT (150599.32290000096 415101.59329999983)
portalen_kenmerk.663,viaduct (aan de zijkant van een viaduct),0,R,112.27600098,002,KPK0001124555,I,,POINT (150842.71220000088 414884.7446999997)
portalen_kenmerk.664,staal (losstaande stalen constructie),0,R,113.79000092,002,KPK0001124557,I,,POINT (151857.7228000015 413777.19409999996)
portalen_kenmerk.665,staal (losstaande stalen constructie),0,R,114.43000031,002,KPK0001124558,I,,POINT (152206.57519999892 413239.4376000017)
portalen_kenmerk.666,staal (losstaande stalen constructie),0,R,114.69100189,002,KPK0001124559,I,,POINT (152337.44480000064 413012.62640000135)
portalen_kenmerk.667,staal (losstaande stalen constructie),0,R,0.77399999,004,KPK0001127195,I,,POINT (117376.33749999851 483500.5744000003)
portalen_kenmerk.668,staal (losstaande stalen constructie),0,R,1.15600002,004,KPK0001127201,I,,POINT (116984.43420000002 483512.02800000086)
portalen_kenmerk.669,staal (losstaande stalen constructie),0,R,1.55200005,004,KPK0001127208,I,,POINT (116585.51779999956 483520.1864)
portalen_kenmerk.670,staal (losstaande stalen constructie),0,R,2.20000005,004,KPK0001127221,I,,POINT (115949.71579999849 483493.34629999846)
portalen_kenmerk.671,staal (losstaande stalen constructie),0,R,2.78699994,004,KPK0001127231,I,,POINT (115459.26240000129 483183.7580999993)
portalen_kenmerk.672,staal (losstaande stalen constructie),0,R,3.05999994,004,KPK0001127237,I,,POINT (115266.7210999988 482994.47619999945)
portalen_kenmerk.673,staal (losstaande stalen constructie),0,R,48.93099976,006,KPK0001128705,I,,POINT (141809.35830000043 484603.6103999987)
portalen_kenmerk.674,staal (losstaande stalen constructie),0,R,49.77000046,006,KPK0001128714,I,,POINT (142534.47069999948 484992.1218000017)
portalen_kenmerk.675,staal (losstaande stalen constructie),0,R,50.45000076,006,KPK0001128721,I,,POINT (143180.9866000004 485175.30270000175)
portalen_kenmerk.676,staal (losstaande stalen constructie),0,R,51.08499908,006,KPK0001128727,I,,POINT (143814.29080000147 485188.1887000017)
portalen_kenmerk.677,staal (losstaande stalen constructie),0,R,52.56200027,006,KPK0001128740,I,,POINT (145299.12750000134 484980.9481999986)
portalen_kenmerk.678,staal (losstaande stalen constructie),0,R,53.26200104,006,KPK0001128755,I,,POINT (145946.04300000146 485179.4497999996)
portalen_kenmerk.679,staal (losstaande stalen constructie),0,R,53.65999985,006,KPK0001128756,I,,POINT (146297.58159999922 485389.8586000018)
portalen_kenmerk.680,staal (losstaande stalen constructie),0,R,54.87599945,006,KPK0001128777,I,,POINT (147315.98050000146 486047.2142999992)
portalen_kenmerk.681,staal (losstaande stalen constructie),0,R,55.25,006,KPK0001128778,I,,POINT (147602.65069999918 486286.8299999982)
portalen_kenmerk.682,staal (losstaande stalen constructie),0,R,55.11199951,006,KPK0001128779,I,,POINT (147497.21590000018 486211.20760000125)
portalen_kenmerk.683,viaduct (aan de zijkant van een viaduct),0,R,115.49500275,002,KPK0001124601,I,,POINT (152545.78669999912 412238.7478)
portalen_kenmerk.684,staal (losstaande stalen constructie),0,R,116.30000305,002,KPK0001124602,I,,POINT (152439.82019999996 411445.9199000001)
portalen_kenmerk.685,staal (losstaande stalen constructie),0,R,117.11499786,002,KPK0001124603,I,,POINT (152281.4395999983 410647.4792000018)
portalen_kenmerk.686,staal (losstaande stalen constructie),0,R,118.07499695,002,KPK0001124604,I,,POINT (151867.25979999825 409827.06489999965)
portalen_kenmerk.687,staal (losstaande stalen constructie),0,R,118.39499664,002,KPK0001124605,I,,POINT (151574.88280000165 409712.25979999825)
portalen_kenmerk.688,staal (losstaande stalen constructie),0,R,116.28500366,002,KPK0001124606,I,,POINT (152457.45059999824 411460.6283)
portalen_kenmerk.689,staal (losstaande stalen constructie),0,R,117.66000366,002,KPK0001124608,I,,POINT (152161.94040000066 410118.6574999988)
portalen_kenmerk.690,staal (losstaande stalen constructie),0,R,118.07800293,002,KPK0001124609,I,,POINT (151877.5313999988 409808.02910000086)
portalen_kenmerk.691,staal (losstaande stalen constructie),0,R,118.70600128,002,KPK0001124610,I,,POINT (151276.67130000144 409621.8467999995)
portalen_kenmerk.692,staal (losstaande stalen constructie),0,R,119.20400238,002,KPK0001124634,I,,POINT (150821.23580000177 409416.41380000114)
portalen_kenmerk.693,staal (losstaande stalen constructie),0,R,119.47000122,002,KPK0001124635,I,,POINT (150598.04820000008 409279.18670000136)
portalen_kenmerk.694,staal (losstaande stalen constructie),0,R,119.47200012,002,KPK0001124637,I,,POINT (150609.8013000004 409256.88069999963)
portalen_kenmerk.695,staal (losstaande stalen constructie),0,R,119.84400177,002,KPK0001124648,I,,POINT (150270.17749999836 409104.4492000006)
portalen_kenmerk.696,staal (losstaande stalen constructie),0,R,119.83899689,002,KPK0001124650,I,,POINT (150283.74060000107 409083.2868999988)
portalen_kenmerk.697,staal (losstaande stalen constructie),0,R,120.46099854,002,KPK0001124651,I,,POINT (149689.82189999893 408887.193500001)
portalen_kenmerk.698,staal (losstaande stalen constructie),0,R,120.91999817,002,KPK0001124660,I,,POINT (149321.1383999996 408623.2344999984)
portalen_kenmerk.699,staal (losstaande stalen constructie),0,R,121.33000183,002,KPK0001124670,I,,POINT (149148.9963000007 408248.2564000003)
portalen_kenmerk.700,staal (losstaande stalen constructie),0,R,121.60099792,002,KPK0001124671,I,,POINT (149128.97190000117 407983.60069999844)
portalen_kenmerk.701,staal (losstaande stalen constructie),0,R,122.25800323,002,KPK0001124673,I,,POINT (149192.33529999852 407329.4789999984)
portalen_kenmerk.702,staal (losstaande stalen constructie),0,R,121.33799744,002,KPK0001124675,I,,POINT (149166.2164000012 408250.2241999991)
portalen_kenmerk.703,staal (losstaande stalen constructie),0,R,121.83899689,002,KPK0001124676,I,,POINT (149152.37310000136 407755.0901999995)
portalen_kenmerk.704,staal (losstaande stalen constructie),0,R,122.15299988,002,KPK0001124677,I,,POINT (149186.76900000125 407436.13870000094)
portalen_kenmerk.705,staal (losstaande stalen constructie),0,R,122.42900085,002,KPK0001124678,I,,POINT (149253.16479999945 407169.3321999982)
portalen_kenmerk.706,viaduct (aan de zijkant van een viaduct),0,R,122.77999878,002,KPK0001124679,I,,POINT (149368.82239999995 406835.8376000002)
portalen_kenmerk.707,viaduct (aan de zijkant van een viaduct),0,R,4.44299984,004,KPK0001127255,I,,POINT (114144.05860000104 482217.38709999993)
portalen_kenmerk.708,staal (losstaande stalen constructie),0,R,5.23999977,004,KPK0001127268,I,,POINT (113360.96440000087 482056.11659999937)
portalen_kenmerk.709,staal (losstaande stalen constructie),0,R,5.55299997,004,KPK0001127269,I,,POINT (113054.25450000167 481998.9061000012)
portalen_kenmerk.710,staal (losstaande stalen constructie),0,R,5.93400002,004,KPK0001127270,I,,POINT (112684.25970000029 481913.8002999984)
portalen_kenmerk.711,staal (losstaande stalen constructie),0,R,6.64400005,004,KPK0001127272,I,,POINT (112086.71159999818 481561.9893999994)
portalen_kenmerk.712,viaduct (aan de zijkant van een viaduct),0,R,10.31499958,004,KPK0001127348,I,,POINT (110291.83089999855 478384.67500000075)
portalen_kenmerk.713,staal (losstaande stalen constructie),0,R,10.83199978,004,KPK0001127349,I,,POINT (109950.75560000166 477997.9626000002)
portalen_kenmerk.714,staal (losstaande stalen constructie),0,R,55.70800018,006,KPK0001128789,I,,POINT (147895.05640000105 486654.52149999887)
portalen_kenmerk.715,staal (losstaande stalen constructie),0,R,56.89300156,006,KPK0001128792,I,,POINT (148499.72019999847 487671.6196999997)
portalen_kenmerk.716,staal (losstaande stalen constructie),0,R,57.62599945,006,KPK0001128816,I,,POINT (149011.0326000005 488194.22349999845)
portalen_kenmerk.717,staal (losstaande stalen constructie),0,R,58.50099945,006,KPK0001128820,I,,POINT (149744.5833999999 488644.48369999975)
portalen_kenmerk.718,staal (losstaande stalen constructie),0,R,59.20000076,006,KPK0001128822,I,,POINT (150351.0260999985 488994.0802000016)
portalen_kenmerk.719,staal (losstaande stalen constructie),0,R,59.93099976,006,KPK0001128823,I,,POINT (150979.81480000168 489370.7666000016)
portalen_kenmerk.720,staal (losstaande stalen constructie),0,R,58.51699829,006,KPK0001128825,I,,POINT (149763.1587000005 488669.4598999992)
portalen_kenmerk.721,staal (losstaande stalen constructie),0,R,58.90000153,006,KPK0001128826,I,,POINT (150094.50459999964 488861.54839999974)
portalen_kenmerk.722,staal (losstaande stalen constructie),0,R,59.20000076,006,KPK0001128827,I,,POINT (150351.65300000086 489016.05150000006)
portalen_kenmerk.723,staal (losstaande stalen constructie),0,R,59.62400055,006,KPK0001128828,I,,POINT (150711.5342000015 489240.2404999994)
portalen_kenmerk.724,staal (losstaande stalen constructie),0,R,60.51399994,006,KPK0001128854,I,,POINT (151497.94640000165 489683.02639999986)
portalen_kenmerk.725,staal (losstaande stalen constructie),0,R,61.08000183,006,KPK0001128855,I,,POINT (151995.77529999986 489970.9466999993)
portalen_kenmerk.726,staal (losstaande stalen constructie),0,R,61.5870018,006,KPK0001128856,I,,POINT (152432.5485999994 490245.65850000083)
portalen_kenmerk.727,staal (losstaande stalen constructie),0,R,61.0379982,006,KPK0001128858,I,,POINT (151908.22019999847 490029.4759000018)
portalen_kenmerk.728,staal (losstaande stalen constructie),0,R,61.24499893,006,KPK0001128859,I,,POINT (152075.5022 490137.26139999926)
portalen_kenmerk.729,staal (losstaande stalen constructie),0,R,62.24700165,006,KPK0001128877,I,,POINT (152970.04300000146 490585.01740000024)
portalen_kenmerk.730,staal (losstaande stalen constructie),0,R,62.23600006,006,KPK0001128879,I,,POINT (152866.23099999875 490643.6572000012)
portalen_kenmerk.731,staal (losstaande stalen constructie),0,R,123.60600281,002,KPK0001124706,I,,POINT (149624.07669999823 406053.129900001)
portalen_kenmerk.732,staal (losstaande stalen constructie),0,R,124.20400238,002,KPK0001124707,I,,POINT (149703.80889999866 405462.116799999)
portalen_kenmerk.733,staal (losstaande stalen constructie),0,R,125.30400085,002,KPK0001124709,I,,POINT (149879.441300001 404376.6096000001)
portalen_kenmerk.734,staal (losstaande stalen constructie),0,R,125.80599976,002,KPK0001124710,I,,POINT (149983.83150000125 403884.5636)
portalen_kenmerk.735,staal (losstaande stalen constructie),0,R,126.4489975,002,KPK0001124711,I,,POINT (150119.13039999828 403254.93670000136)
portalen_kenmerk.736,staal (losstaande stalen constructie),0,R,127.02400208,002,KPK0001124712,I,,POINT (150269.62570000067 402699.7243999988)
portalen_kenmerk.737,viaduct (aan de zijkant van een viaduct),0,R,127.70999908,002,KPK0001124713,I,,POINT (150696.0148999989 402172.9829000011)
portalen_kenmerk.738,staal (losstaande stalen constructie),0,R,128.18499756,002,KPK0001124714,I,,POINT (151034.20010000095 401839.6134000011)
portalen_kenmerk.739,staal (losstaande stalen constructie),0,R,128.85600281,002,KPK0001124715,I,,POINT (151460.03979999945 401322.9715999998)
portalen_kenmerk.740,viaduct (aan de zijkant van een viaduct),0,R,129.5,002,KPK0001124716,I,,POINT (151849.63830000162 400811.45859999955)
portalen_kenmerk.741,staal (losstaande stalen constructie),0,R,130.21200562,002,KPK0001124717,I,,POINT (152293.7498999983 400254.9657999985)
portalen_kenmerk.742,staal (losstaande stalen constructie),0,R,124.20400238,002,KPK0001124719,I,,POINT (149719.36499999836 405469.5544999987)
portalen_kenmerk.743,staal (losstaande stalen constructie),0,R,125.3030014,002,KPK0001124721,I,,POINT (149894.16409999877 404384.1004999988)
