OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,REF_TERREINVERLICHTING_PUIC,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
1612,7309fee2-fcd0-4d32-9303-530a04c95152,,60,Bestaand,,,1e6acb9e-7b95-472e-8afe-34e44a7c48a3,2022/12/21 18:01:08+00,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,205.47454,"205,474540",14.971519,"14,971519",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,Strukton Rail,37621.471,388477.398,51.47311208,3.69765486
1613,2e3db359-fcc7-4a9c-9ab8-c703f34441b0,,60,Bestaand,,,1e6acb9e-7b95-472e-8afe-34e44a7c48a3,2022/12/21 18:01:08+00,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,205.372179,"205,372179",14.890295,"14,890295",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,Strukton Rail,37571.154,388566.377,51.47390112,3.69690121
1614,7cab3e90-de60-4c06-a39f-27aaa28ddc15,,60,Bestaand,,,1e6acb9e-7b95-472e-8afe-34e44a7c48a3,2022/12/21 18:01:08+00,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,205.348118,"205,348118",-14.335033,"-14,335033",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,Strukton Rail,37584.765,388601.665,51.47422104,3.69708528
1615,5e2cff16-a2e7-4976-b992-60ddcf3dfe55,,60,Bestaand,,,1e6acb9e-7b95-472e-8afe-34e44a7c48a3,2022/12/21 18:01:08+00,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,205.311963,"205,311963",14.751181,"14,751181",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,Strukton Rail,37541.684,388618.736,51.47436545,3.69645971
1616,32cb587d-8123-4de2-b58b-2260f92a892a,,60,Bestaand,,,1e6acb9e-7b95-472e-8afe-34e44a7c48a3,2022/12/21 18:01:08+00,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,205.263188,"205,263188",15.665879,"15,665879",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,Strukton Rail,37517.378,388661.629,51.4747458,3.69609567
1617,8a3a3e96-e699-40c5-8727-998f0171444c,,60,Bestaand,,,1e6acb9e-7b95-472e-8afe-34e44a7c48a3,2022/12/21 18:01:08+00,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,205.247038,"205,247038",-13.132027,"-13,132027",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,Strukton Rail,37535.116,388689.525,51.47500015,3.69634158
1618,a7421264-1691-4f2c-b519-6983f25978bb,,60,Bestaand,,,1e6acb9e-7b95-472e-8afe-34e44a7c48a3,2022/12/21 18:01:08+00,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,205.223048,"205,223048",16.515972,"16,515972",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,Strukton Rail,37497.6,388696.805,51.47505775,3.69579934
1619,829c6a1d-bc46-4f34-8109-cc02ce4f6ad4,,60,Bestaand,,,1e6acb9e-7b95-472e-8afe-34e44a7c48a3,2022/12/21 18:01:08+00,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,205.198459,"205,198459",-11.171415,"-11,171415",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,Strukton Rail,37510.207,388731.858,51.47537534,3.69596904
1620,3e5c1b19-ab6a-40fc-b0b0-b43fc86863aa,,60,Bestaand,,,1e6acb9e-7b95-472e-8afe-34e44a7c48a3,2022/12/21 18:01:08+00,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,205.172507,"205,172507",12.787317,"12,787317",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,Strukton Rail,37476.582,388742.67,51.47546548,3.69548161
1621,6bb4611d-51c0-445a-b37b-9be07cffc75b,,60,Bestaand,,,1e6acb9e-7b95-472e-8afe-34e44a7c48a3,2022/12/21 18:01:08+00,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,205.147564,"205,147564",-5.494015,"-5,494015",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,Strukton Rail,37480.231,388773.379,51.47574218,3.69552385
1622,494c5f17-585a-4664-963d-4ba98ec7c80c,,60,Bestaand,,,1e6acb9e-7b95-472e-8afe-34e44a7c48a3,2022/12/21 18:01:08+00,,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,205.121631,"205,121631",7.104018,"7,104018",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,Strukton Rail,37456.507,388789.762,51.47588444,3.69517702
1623,f153dc35-c751-4bee-8716-2ec27ee1f2ca,,60,Bestaand,,,e307f8f1-7767-407b-9de0-42ea06fc81c1,2022/12/21 18:01:08+00,,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,801,d,801,801_d,Moerdijk Industrieterrein,301.598968,"301,598968",4.991887,"4,991887",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,Strukton Rail,99575.89,410721.812,51.68254199,4.58577486
1624,ee0e9e50-8648-402d-897f-c408c87ac6cb,,60,Bestaand,,,e307f8f1-7767-407b-9de0-42ea06fc81c1,2022/12/21 18:01:08+00,,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,801,d,801,801_d,Moerdijk Industrieterrein,301.517791,"301,517791",5.312005,"5,312005",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,Strukton Rail,99597.156,410643.466,51.68183994,4.58609481
1625,46cd96a1-6afb-44ce-89fd-7cbea75282a9,,60,Bestaand,,,e307f8f1-7767-407b-9de0-42ea06fc81c1,2022/12/21 18:01:08+00,,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,801,d,801,801_d,Moerdijk Industrieterrein,301.317434,"301,317434",5.955713,"5,955713",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,Strukton Rail,99649.513,410450.007,51.68010636,4.58688255
1626,e4c2ce1d-4af0-4f38-ba94-433483a132f3,,60,Bestaand,,,c6b5477c-c43e-4ab6-ba89-25854138b8f6,2022/12/21 18:01:08+00,,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,801,a,801,801_a,Moerdijk Industrieterrein,7.72768,"7,727680",4.828545,"4,828545",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,Strukton Rail,100598.25,409732.094,51.6737469,4.60071135
1627,3eaa9b19-7647-4509-883f-e1cb02d6a7fb,,60,Bestaand,,,c6b5477c-c43e-4ab6-ba89-25854138b8f6,2022/12/21 18:01:08+00,,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,801,a,801,801_a,Moerdijk Industrieterrein,8.355983,"8,355983",10.198812,"10,198812",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,Strukton Rail,100064.471,409392.966,51.67064679,4.59304865
1628,b827500c-c0a8-4107-87f8-c1e4f5950453,,60,Bestaand,,,7c537b0b-6386-4f50-a316-bce3ebeb248f,2022/12/21 18:01:08+00,,Tb-Vga,Tilburg - Vught Aansluiting ,124,a,124,124_a,Tilburg - Vught Aansl.,3.645177,"3,645177",-17.195921,"-17,195921",ProRail,Zuid,Z,BAAN,Betuwe,320,Den Bosch,21,Strukton Rail,136706.232,398698.244,51.57691152,5.12329397
1629,8ba9a88e-aaef-435c-b5fa-02c4ee2728b2,,60,Bestaand,,,7c537b0b-6386-4f50-a316-bce3ebeb248f,2022/12/21 18:01:08+00,,Tb-Vga,Tilburg - Vught Aansluiting ,124,a,124,124_a,Tilburg - Vught Aansl.,3.509324,"3,509324",-15.573082,"-15,573082",ProRail,Zuid,Z,BAAN,Betuwe,320,Den Bosch,21,Strukton Rail,136643.64,398576.705,51.57581702,5.12239739
1630,3ead35f9-1faf-42bd-9c30-cedaf1da9bae,,60,Bestaand,,,7c537b0b-6386-4f50-a316-bce3ebeb248f,2022/12/21 18:01:08+00,,Tb-Vga,Tilburg - Vught Aansluiting ,124,a,124,124_a,Tilburg - Vught Aansl.,3.420611,"3,420611",-12.032606,"-12,032606",ProRail,Zuid,Z,BAAN,Betuwe,320,Den Bosch,21,Strukton Rail,136604.712,398496.181,51.57509196,5.12184006
1631,a38c9120-240a-4f59-b48a-b332799ff265,,60,Bestaand,,,7c537b0b-6386-4f50-a316-bce3ebeb248f,2022/12/21 18:01:08+00,,Tb-Vga,Tilburg - Vught Aansluiting ,124,a,124,124_a,Tilburg - Vught Aansl.,3.332181,"3,332181",-12.607339,"-12,607339",Derden - Overig - BTT,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,n.v.t.,136562.821,398418.218,51.57438981,5.12123987
1632,0635e5c6-f96d-4af7-bdf1-730d1ad58566,,60,Bestaand,,,7c537b0b-6386-4f50-a316-bce3ebeb248f,2022/12/21 18:01:08+00,,Tb-Vga,Tilburg - Vught Aansluiting ,124,a,124,124_a,Tilburg - Vught Aansl.,3.145506,"3,145506",-12.317848,"-12,317848",Derden - Overig - BTT,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,n.v.t.,136475.804,398253.994,51.57291082,5.11999332
1633,0a964ad5-78df-44e1-883a-3f937981d587,,60,Bestaand,,,7c537b0b-6386-4f50-a316-bce3ebeb248f,2022/12/21 18:01:08+00,,Tb-Vga,Tilburg - Vught Aansluiting ,124,a,124,124_a,Tilburg - Vught Aansl.,2.869683,"2,869683",-26.445494,"-26,445494",Derden - Overig - BTT,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,n.v.t.,136334.821,398015.187,51.57075964,5.11797241
1634,6b55fbb1-c2a9-4d84-8322-fb6ee891c887,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,45.979527,"45,979527",-20.740811,"-20,740811",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197330.878,355773.331,51.18979139,5.99271135
1635,02ba517e-f1c5-4024-8475-50a46cae83bf,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,45.849553,"45,849553",10.08996,"10,089960",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197321.351,355639.888,51.18859266,5.99255925
1636,a30dcf6f-94d0-4597-9042-a97ab896a53d,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,45.746441,"45,746441",-12.101044,"-12,101044",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197269.43,355547.962,51.18777026,5.99180573
1637,b2fd1ea7-ac22-48a2-aace-963b161c56c4,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,46.834041,"46,834041",9.664761,"9,664761",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197615.46,356570.981,51.19693967,5.99687716
1638,c31dc79a-80c4-48af-8912-a44fbd602df9,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,47.074016,"47,074016",10.221712,"10,221712",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197740.596,356774.933,51.19876346,5.99869177
1639,ff0e4728-7307-4229-bd47-79b99213263d,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,47.294274,"47,294274",10.259984,"10,259984",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197863.729,356957.62,51.20039623,6.0004753
1640,b5f1ee4d-371b-4b1e-88bd-bd374f24b668,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,47.18448,"47,184480",10.901738,"10,901738",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197802.987,356865.906,51.19957646,5.99959527
1641,80d6b6f4-7c2f-4d84-95f9-cae6af8eb1ac,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,46.631475,"46,631475",15.533371,"15,533371",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197553.197,356383.434,51.1952586,5.99596407
1642,3693f1a3-277c-416f-9679-bfc26680a549,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,46.655851,"46,655851",-6.519515,"-6,519515",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197539.444,356413.041,51.19552575,5.99577086
1643,0a2893f5-8646-4153-a33b-184ea9318176,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,46.561785,"46,561785",-5.291314,"-5,291314",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197513.437,356324.073,51.19472802,5.99538822
1644,d7e16ae2-4df2-42c7-b181-90761acf6ee4,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,46.533957,"46,533957",17.780453,"17,780453",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197527.948,356291.458,51.19443378,5.99559191
1645,7aa80cc6-e348-4cca-96e7-6e4406776abf,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,46.445815,"46,445815",19.679426,"19,679426",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197505.162,356207.063,51.19367691,5.9952559
1646,2c58e4fd-17c8-4933-bff4-b147037eb67a,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,46.466121,"46,466121",-3.268347,"-3,268347",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197488.874,356232.998,51.19391124,5.99502599
1647,2fa3edaf-1e80-4938-b635-068a50b198cf,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,46.368348,"46,368348",-0.936762,"-0,936762",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197463.394,356139.118,51.19306932,5.99465033
1648,38f3f145-7c3a-4faf-b197-caee1eaf45c1,,60,Bestaand,,,6cf75039-fdc8-4b3a-b8fc-9db0889d3f75,2022/12/21 18:01:08+00,,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,46.269322,"46,269322",2.14303,"2,143030",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,Strukton Rail,197437.772,356044.153,51.19221766,5.99427252
1649,b1892a03-e89c-4dce-841c-cd868048354c,,60,Bestaand,,,a3061c99-3d6a-4e07-a50c-f4991f5a7b03,2022/12/21 18:01:08+00,,Mt-Glk,Maastricht - Lanaken (B) ,520,c,520,520_c,Maastricht,36.802429,"36,802429",32.554187,"32,554187",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,Strukton Rail,177167.015,318640.403,50.85716116,5.70199961
1650,993ae645-b63b-4f31-ada6-59f940931eee,,60,Bestaand,,,a3061c99-3d6a-4e07-a50c-f4991f5a7b03,2022/12/21 18:01:08+00,,Mt-Glk,Maastricht - Lanaken (B) ,520,c,520,520_c,Maastricht,36.966869,"36,966869",217.194193,"217,194193",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,Strukton Rail,177117.434,318927.45,50.85974326,5.70131301
1651,1e1a5a67-3884-4b2b-a804-779d04e386cb,,60,Bestaand,,,a3061c99-3d6a-4e07-a50c-f4991f5a7b03,2022/12/21 18:01:08+00,,Mt-Glk,Maastricht - Lanaken (B) ,520,c,520,520_c,Maastricht,36.955215,"36,955215",249.600106,"249,600106",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,Strukton Rail,177165.142,318937.071,50.8598279,5.70199114
1652,30016e1b-a0ce-491b-a9b0-ed418471010e,,60,Bestaand,,,6d795175-61db-4527-957a-c15bfd743150,2022/12/21 18:01:08+00,,Zd-Ekz,Zaandam - Enkhuizen ,217,,217,217__,Hoorn - Enkhuizen,49.574909,"49,574909",-9.08314,"-9,083140",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,147916.027,523518.53,52.69903311,5.28241122
1653,2bfb1bec-eed7-463e-acc8-f6da6447645b,,60,Bestaand,,,6d795175-61db-4527-957a-c15bfd743150,2022/12/21 18:01:08+00,,Zd-Ekz,Zaandam - Enkhuizen ,217,,217,217__,Hoorn - Enkhuizen,49.471321,"49,471321",11.373114,"11,373114",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,147817.694,523481.936,52.69870295,5.28095735
1654,58dd2ded-1e12-4f48-967d-6bc1b52aaba2,,60,Bestaand,,,6d795175-61db-4527-957a-c15bfd743150,2022/12/21 18:01:08+00,,Zd-Ekz,Zaandam - Enkhuizen ,217,,217,217__,Hoorn - Enkhuizen,49.431646,"49,431646",-13.674682,"-13,674682",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,147774.783,523500.224,52.69886674,5.28032216
1655,4f9d2888-c071-43e4-adda-8f5140246a03,,60,Bestaand,,,6d795175-61db-4527-957a-c15bfd743150,2022/12/21 18:01:08+00,,Zd-Ekz,Zaandam - Enkhuizen ,217,,217,217__,Hoorn - Enkhuizen,49.353227,"49,353227",-13.798161,"-13,798161",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,147697.164,523487.475,52.69875113,5.2791742
1656,4f76e0ee-74d2-45bf-8c02-30036ce9f740,,60,Bestaand,,,6d795175-61db-4527-957a-c15bfd743150,2022/12/21 18:01:08+00,,Zd-Ekz,Zaandam - Enkhuizen ,217,,217,217__,Hoorn - Enkhuizen,49.245946,"49,245946",17.087982,"17,087982",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,147595.86,523439.251,52.69831637,5.27767667
1657,bb90762c-023e-4e20-bd57-e10cef45a08b,,60,Bestaand,,,6d795175-61db-4527-957a-c15bfd743150,2022/12/21 18:01:08+00,,Zd-Ekz,Zaandam - Enkhuizen ,217,,217,217__,Hoorn - Enkhuizen,49.265178,"49,265178",-14.206437,"-14,206437",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,147609.659,523473.297,52.69862253,5.27788004
1658,dfd240f7-101a-45f0-8cee-bde9a9f03206,,60,Bestaand,,,6d795175-61db-4527-957a-c15bfd743150,2022/12/21 18:01:08+00,,Zd-Ekz,Zaandam - Enkhuizen ,217,,217,217__,Hoorn - Enkhuizen,49.157177,"49,157177",17.015769,"17,015769",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,147507.917,523424.769,52.69818502,5.27637605
1659,266806cd-4892-4b2b-8789-d01442599b3e,,60,Bestaand,,,92223ada-4a61-4c25-8b81-5802da8ef428,2022/12/21 18:01:08+00,,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,085,,85,085__,Haarlem - Warmond,19.830005,"19,830005",-11.252935,"-11,252935",ProRail,Randstad Noord,RN,BAAN,Kennemerland,240,Haarlem,8,Strukton Rail,102273.998,487272.396,52.37079558,4.61298723
1660,3757fb9a-323d-4b67-b9cf-ac429682156b,,60,Bestaand,,,cf8f1831-7dd9-4b47-9b89-153b164099a5,2022/12/21 18:01:08+00,,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,085,,85,085__,Haarlem - Warmond,36.715813,"36,715813",-16.560728,"-16,560728",Strukton Rail Short Line,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,n.v.t.,93782.642,472901.613,52.24076781,4.49092434
1661,c61eae60-9be1-410a-a4ec-4b19e010d5d6,,60,Bestaand,,,cf8f1831-7dd9-4b47-9b89-153b164099a5,2022/12/21 18:01:08+00,,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,085,,85,085__,Haarlem - Warmond,37.067117,"37,067117",-10.946705,"-10,946705",Strukton Rail Short Line,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,n.v.t.,93542.166,472646.101,52.2384448,4.48745036
1662,e5e39e1a-1226-4db5-b4d8-51d6536f9091,,60,Bestaand,,,cf8f1831-7dd9-4b47-9b89-153b164099a5,2022/12/21 18:01:08+00,,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,085,,85,085__,Haarlem - Warmond,36.867334,"36,867334",-12.543509,"-12,543509",Strukton Rail Short Line,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,n.v.t.,93675.48,472794.161,52.23979024,4.48937504
1663,db617806-9784-4e82-aaa0-9c2f4ffbe99e,,60,Bestaand,,,cf8f1831-7dd9-4b47-9b89-153b164099a5,2022/12/21 18:01:08+00,,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,085,,85,085__,Haarlem - Warmond,36.366149,"36,366149",-11.258165,"-11,258165",Strukton Rail Short Line,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,n.v.t.,94016.486,473161.144,52.24312611,4.49430087
1664,bd159d26-cee3-4ba3-87b0-2b4f947b82ea,,60,Bestaand,,,6d271edb-1278-4e78-a7c8-6904b87c31c8,2022/12/21 18:01:08+00,,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,085,,85,085__,Haarlem - Warmond,32.040421,"32,040421",-18.04936,"-18,049360",ProRail,Randstad Noord,RN,BAAN,Kennemerland,240,Haarlem,8,Strukton Rail,96773.439,476468.83,52.27315018,4.53409342
1665,60f500da-4e61-4c9d-95b0-eb7ca7ab5520,,60,Bestaand,,,02edf7cc-55a9-4707-b398-ef5655488fb0,2022/12/21 18:01:08+00,,Hdr-Zd,Den Helder - Zaandam ,522,b,522,522_b,Uitgeest,57.62851,"57,628510",-43.264975,"-43,264975",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,108416.396,504152.165,52.52304804,4.70082508
1666,0ba8f9af-c0a5-4d60-bbda-dc5a17e0e309,,60,Bestaand,,,02edf7cc-55a9-4707-b398-ef5655488fb0,2022/12/21 18:01:08+00,,Hdr-Zd,Den Helder - Zaandam ,522,b,522,522_b,Uitgeest,57.922305,"57,922305",45.38237,"45,382370",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,108577.662,503889.97,52.52070547,4.70323759
1667,7797a314-4e1c-4451-a6a2-7090866d0663,,60,Bestaand,,,02edf7cc-55a9-4707-b398-ef5655488fb0,2022/12/21 18:01:08+00,,Hdr-Zd,Den Helder - Zaandam ,522,b,522,522_b,Uitgeest,57.542296,"57,542296",46.762213,"46,762213",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,108291.785,504142.643,52.52295183,4.69899048
1668,1c380695-e99b-498f-87b3-b3a6cf4cde56,,60,Bestaand,,,02edf7cc-55a9-4707-b398-ef5655488fb0,2022/12/21 18:01:08+00,,Hdr-Zd,Den Helder - Zaandam ,522,b,522,522_b,Uitgeest,57.456074,"57,456074",25.926763,"25,926763",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,108241.205,504215.729,52.52360431,4.69823501
1669,b34f6db3-fc2d-4d64-adea-9c34ab6bb9c6,,60,Bestaand,,,02edf7cc-55a9-4707-b398-ef5655488fb0,2022/12/21 18:01:08+00,,Hdr-Zd,Den Helder - Zaandam ,522,b,522,522_b,Uitgeest,57.374601,"57,374601",13.958099,"13,958099",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,108188.534,504278.343,52.5241625,4.69745019
1670,49e3d2fc-ff18-4d1b-b700-1985c0f17a54,,60,Bestaand,,,02edf7cc-55a9-4707-b398-ef5655488fb0,2022/12/21 18:01:08+00,,Hdr-Zd,Den Helder - Zaandam ,522,b,522,522_b,Uitgeest,57.282596,"57,282596",11.263723,"11,263723",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,108120.129,504340.86,52.52471846,4.69643353
1671,517ace8f-9b5d-4a49-9420-8eba3b795cdd,,60,Bestaand,,,eb300f07-62ea-4792-bd6e-af9dc5753a11,2022/12/21 18:01:08+00,,Hdr-Zd,Den Helder - Zaandam ,078,,78,078__,Uitgeest - Zaandam,65.742223,"65,742223",7.260329,"7,260329",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,115130.633,499978.455,52.48607022,4.80024829
1672,a6f3301f-c12c-48a2-972a-73ba64964754,,60,Bestaand,,,e307f8f1-7767-407b-9de0-42ea06fc81c1,2022/12/21 18:01:08+00,,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,801,d,801,801_d,Moerdijk Industrieterrein,301.840683,"301,840683",6.156122,"6,156122",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,Strukton Rail,99512.529,410955.771,51.68463848,4.58482147
