FID,wvk_id,wvk_begdat,nwb_versie,pve_code,gme_id,gme_naam,wpsnaam,stt_naam,wegnummer,wegbehsrt,wegbehcode,wegbehnaam,lengte,maxshd,dat_maxshd,begintijd,eindtijd,maxshd_alt,van,naar,maxshd_str,maxshd_adv,kenm_richt,fk_veld1,betrwbheid,gdb_geomattr_data,shape
max_snelheden_nacht.79193,377276020,2021-11-01T00:00:00,2022-12-01T00:00:00,GL,1734,Overbetuwe,Elst,A 325,A325,P,GL,Gelderland,440,100,2022-09-26T00:00:00,6,19,120,0,440,0,0,B,037727602020211101,50%,,"LINESTRING (188698.86499999836 438236.6700000018, 188699.02490000054 438246.6994000003, 188699.7776999995 438251.6438000016, 188700.3476999998 438256.6072999984, 188700.941300001 438261.5683999993, 188701.6334999986 438266.5190999992, 188702.32569999993 438271.46979999915, 188703.39119999856 438281.40459999815, 188703.9979000017 438286.3643000014, 188704.64240000024 438291.3200000003, 188705.29989999905 438296.27439999953, 188706.52340000123 438306.1926999986, 188707.04349999875 438311.1614000015, 188707.5637000017 438316.13010000065, 188708.0837999992 438321.0987999998, 188708.60399999842 438326.06749999896, 188709.12409999967 438331.03620000184, 188709.6490000002 438336.00450000167, 188710.17990000173 438340.97199999914, 188710.71090000123 438345.9395999983, 188711.24190000072 438350.9072000012, 188711.76139999926 438355.8759999983, 188712.28049999848 438360.84479999915, 188713.3187999986 438370.7824999988, 188713.83790000156 438375.75129999965, 188714.35700000077 438380.7201000005, 188714.8762000017 438385.68890000135, 188715.3953000009 438390.65769999847, 188716.43349999934 438400.59540000185, 188716.82449999824 438404.33729999885, 188716.95279999822 438405.5656000003, 188717.47199999914 438410.53449999914, 188717.99109999835 438415.5033, 188718.5102000013 438420.4721999988, 188719.0293999985 438425.44099999964, 188719.54850000143 438430.40989999846, 188720.06579999998 438435.37889999896, 188720.58060000092 438440.3482000008, 188721.09540000185 438445.31749999896, 188721.61019999906 438450.2868000008, 188722.125 438455.25609999895, 188722.63980000094 438460.2252999991, 188723.16039999947 438465.1939999983, 188723.66059999913 438470.16479999945, 188724.15940000117 438475.1356999986, 188724.68070000038 438480.1042999998, 188725.20340000093 438485.07279999927, 188725.7259999998 438490.04129999876, 188726.24870000035 438495.00979999825, 188726.7714000009 438499.9783000015, 188727.28590000048 438504.9475999996, 188727.79940000176 438509.91699999943, 188728.31289999932 438514.88650000095, 188728.8262999989 438519.8559000008, 188729.3398000002 438524.8253000006, 188729.87150000036 438529.79289999977, 188730.3957999982 438534.7611999996, 188730.9087000005 438539.7307000011, 188731.4215000011 438544.7001999989, 188731.93439999968 438549.66959999874, 188732.44729999825 438554.63910000026, 188732.96009999886 438559.6086000018, 188733.47300000116 438564.5780999996, 188733.98589999974 438569.5476000011, 188734.4987999983 438574.5170000009, 188735.01159999892 438579.4864999987, 188735.52479999885 438584.45600000024, 188736.04289999977 438589.42489999905, 188736.5610000007 438594.39389999956, 188737.0789999999 438599.3627999984, 188737.59710000083 438604.3317999989, 188738.11520000175 438609.3007000014, 188738.47100000083 438622.73600000143, 188743.6649999991 438674.0170000009)"
max_snelheden_nacht.86988,224368042,2018-05-01T00:00:00,2022-12-01T00:00:00,NH,394,Haarlemmermeer,Lijnden,Limastraat, ,G,394,Haarlemmermeer,130,100,2022-09-26T00:00:00,6,19,120,0,130,0,0,B,022436804220180501,50%,,"LINESTRING (112293.0940000005 484430.8289999999, 112265.50699999928 484452.03400000185, 112230.01700000092 484484.61499999836, 112214.8900000006 484492.1790000014, 112200.92599999905 484509.6330000013, 112196.85399999842 484516.0329999998)"
max_snelheden_nacht.91294,600900216,2022-03-01T00:00:00,2022-12-01T00:00:00,NH,394,Haarlemmermeer,Hoofddorp,Bennebroekerweg, ,G,394,Haarlemmermeer,49,100,2022-09-26T00:00:00,6,19,120,0,49,0,0,B,060090021620220301,50%,,"LINESTRING (107643.10869999975 475912.2697999999, 107642.50039999932 475913.99920000136, 107636 475927, 107632 475936, 107630 475937, 107627 475939, 107621 475940, 107614 475938, 107610.95019999892 475935.96020000055)"
max_snelheden_nacht.116796,600146012,2021-11-01T00:00:00,2022-12-01T00:00:00,GL,275,Rheden,Rheden,A348,A348,P,GL,Gelderland,502,100,2022-09-26T00:00:00,6,19,120,0,502,0,0,B,060014601220211101,50%,,"LINESTRING (200609.35700000077 447436.2809999995, 200561.91000000015 447400.2259999998, 200558.06899999827 447397.0795999989, 200554.21299999952 447393.92060000077, 200550.37310000136 447390.7619000003, 200546.56760000065 447387.5733000003, 200542.7751000002 447384.3691999987, 200538.98649999872 447381.16039999947, 200535.2074000016 447377.94029999897, 200531.42819999903 447374.7201000005, 200530.32889999822 447373.7784000002, 200527.6447999999 447371.45169999823, 200523.8990000002 447368.1928000003, 200520.16539999843 447364.92009999976, 200516.43180000037 447361.64730000123, 200512.70589999855 447358.36609999835, 200508.98270000145 447355.06650000066, 200505.2890000008 447351.74909999967, 200501.61470000073 447348.4101999998, 200497.94040000066 447345.07140000165, 200494.2661000006 447341.7325000018, 200490.61129999906 447338.37209999934, 200486.98380000144 447334.9816999994, 200483.3561999984 447331.5912999995, 200479.7287000008 447328.2008999996, 200476.10110000148 447324.8104000017, 200474.5714999996 447323.33740000054, 200472.49859999865 447321.33410000056, 200468.92799999937 447317.88390000165, 200461.78649999946 447310.9836000018, 200458.2371999994 447307.51199999824, 200454.7254000008 447304.0025999993, 200451.21709999815 447300.48970000073, 200447.7087999992 447296.97679999843, 200444.20050000027 447293.46389999986, 200440.7030000016 447289.940200001, 200438.6697999984 447287.83089999855, 200437.2489 447286.3568000011, 200433.80319999903 447282.78229999915, 200430.36740000173 447279.19790000096, 200426.9433999993 447275.6020000018, 200423.502700001 447271.98959999904, 200420.09640000015 447268.3772, 200416.69999999925 447264.7558000013, 200413.32250000164 447261.1169999987, 200409.9448999986 447257.4783000015, 200406.56969999894 447253.83729999885, 200403.22129999846 447250.17159999907, 200399.8935999982 447246.48690000176, 200396.56590000167 447242.80220000073, 200393.23809999973 447239.1174999997, 200391.96819999814 447237.7113999985, 200389.89779999852 447235.41899999976, 200386.60709999874 447231.7012999989, 200383.36670000106 447227.9398000017, 200380.128800001 447224.17610000074, 200376.89090000093 447220.41230000183, 200373.65309999883 447216.6484999992, 200370.44460000098 447212.85909999907, 200368.75059999898 447210.8504999988, 200367.23690000176 447209.0474999994, 200364.04470000044 447205.2446000017, 200360.8526000008 447201.4415999986, 200357.6651000008 447197.63489999995, 200354.53880000114 447193.77800000086, 200351.41259999946 447189.92119999975, 200348.2862999998 447186.06430000067, 200345.16039999947 447182.2071999982, 200342.0634999983 447178.3262999989, 200338.9765000008 447174.43730000034, 200337.49639999866 447172.57290000096, 200335.88149999827 447170.5386000015, 200332.79459999874 447166.64979999885, 200329.73739999905 447162.73790000007, 200326.70329999924 447158.8082000017, 200323.66930000111 447154.8784000017, 200320.64350000024 447150.9422999993, 200317.66420000046 447146.97019999847, 200314.68609999865 447142.997299999, 200308.45120000094 447134.61400000006, 200305.8125 447131.0128000006, 200302.87669999897 447127.0051999986, 200299.54430000111 447123.26729999855, 200296.8436000012 447119.1000000015, 200294.1458999999 447114.9305999987, 200291.4514000006 447110.7591000013, 200288.75679999962 447106.5876000002, 200286.06230000034 447102.4160999991, 200283.3724000007 447098.2415000014, 200280.6897 447094.061999999, 200278.04940000176 447089.8537000008, 200275.39930000156 447085.65190000087, 200267.05299999937 447073.31599999964)"
max_snelheden_nacht.117453,600145998,2021-11-01T00:00:00,2022-12-01T00:00:00,GL,275,Rheden,Rheden,A348,A348,P,GL,Gelderland,632,100,2022-09-26T00:00:00,6,19,120,0,632,0,0,B,060014599820211101,50%,,"LINESTRING (199979.41600000113 446573.2430000007, 199966.51199999824 446551.06500000134, 199951.86569999903 446525.9428999983, 199949.38560000062 446521.628800001, 199946.9299999997 446517.30110000074, 199944.47949999943 446512.9704999998, 199943.48669999838 446511.2159000002, 199942.03269999847 446508.6464000009, 199939.5824000016 446504.31599999964, 199937.1424999982 446499.9796999991, 199934.7228000015 446495.6319999993, 199932.30310000107 446491.2842999995, 199929.89200000092 446486.93180000037, 199927.45549999923 446482.5934999995, 199925.01639999822 446478.2567999996, 199922.56960000098 446473.92440000176, 199920.1165000014 446469.5956000015, 199917.6634999998 446465.26669999957, 199915.21040000021 446460.9378999993, 199912.7573999986 446456.6090000011, 199910.30429999903 446452.28020000085, 199908.37060000002 446448.86769999936, 199907.85069999844 446447.9501999989, 199905.39759999886 446443.62139999866, 199902.94460000098 446439.29250000045, 199900.4915000014 446434.9635999985, 199898.0436999984 446430.6317999996, 199895.61059999838 446426.2917000018, 199893.1510999985 446421.96649999917, 199890.68470000103 446417.64510000125, 199888.2036000006 446413.33199999854, 199885.72199999914 446409.0192000009, 199883.2402999997 446404.70639999956, 199880.7586000003 446400.3936999999, 199878.3038999997 446396.0656999983, 199875.85229999945 446391.73600000143, 199874.04149999842 446388.53830000013, 199873.39970000088 446387.40480000153, 199870.94799999893 446383.07510000095, 199868.4963000007 446378.74540000036, 199866.04459999874 446374.4156999998, 199863.5929000005 446370.0861000009, 199861.14119999856 446365.7564000003, 199858.68950000033 446361.4266999997, 199856.23950000107 446357.0960999988, 199853.7976000011 446352.76099999994, 199851.3674999997 446348.41910000145, 199848.9376000017 446344.07730000094, 199846.50769999996 446339.7353999987, 199844.06549999863 446335.40040000156, 199841.6085000001 446331.0736999996, 199839.15150000155 446326.7470000014, 199836.69449999928 446322.4202999994, 199834.23750000075 446318.0936000012, 199824 446297, 199812.44559999928 446278.9825000018, 199810.01720000058 446274.6396000013, 199807.58889999986 446270.29670000076, 199805.16050000116 446265.95369999856, 199802.73220000044 446261.61080000177, 199800.30380000174 446257.26790000126, 199797.875500001 446252.92500000075, 199795.44469999894 446248.5833999999, 199792.998399999 446244.2507000007, 199790.55209999904 446239.91800000146, 199788.10570000112 446235.5854000002, 199786.30270000175 446232.39180000126, 199785.65509999916 446231.2448000014, 199783.20160000026 446226.91589999944, 199780.7393000014 446222.5920000002, 199778.27710000053 446218.2679999992, 199775.81480000168 446213.9439999983, 199773.3524999991 446209.62000000104, 199770.89020000026 446205.2961000018, 199768.43050000072 446200.9706999995, 199766.74969999865 446198.0144000016, 199765.98550000042 446196.680399999, 199763.51309999824 446192.3616999984, 199761.04069999978 446188.0430999994, 199758.56830000132 446183.7243999988, 199756.04050000012 446179.4387000017, 199753.47700000182 446175.1743000001, 199750.9134999998 446170.90989999846, 199748.35689999908 446166.64130000025, 199747.2008999996 446164.7019999996, 199745.81489999965 446162.376699999, 199743.2674999982 446158.10240000114, 199740.6889999993 446153.84699999914, 199738.06419999897 446149.61989999935, 199735.43730000034 446145.3940999992, 199732.77540000156 446141.1897, 199730.11290000007 446136.9857000001, 199727.4406999983 446132.78759999946, 199724.76089999825 446128.5940999985, 199722.1160000004 446124.4849999994, 199719.3973999992 446120.314100001, 199716.6453000009 446116.1667999998, 199713.86180000007 446112.0414999984, 199711.07510000095 446107.9184000008, 199708.2322999984 446103.8348999992, 199705.3852000013 446099.7544, 199702.52690000087 446095.6816999987, 199699.63080000132 446091.6356000006, 199696.72320000082 446087.5976999998, 199695.39449999854 446085.7776999995, 199693.79670000076 446083.5892999992, 199690.83830000088 446079.58850000054, 199675.27699999884 446057.1730000004, 199654.04300000146 446032.68400000036)"
max_snelheden_nacht.143077,72182077,2021-10-01T00:00:00,2022-12-01T00:00:00,ZL,687,Middelburg,Arnemuiden,ARNEMUIDEN,058,R,144,ZD District Zuid,69,100,2022-08-05T00:00:00,6,19,120,0,3,0,0,H,007218207720211001,50%,,"LINESTRING (36234.09299999848 391079.679299999, 36235.50769999996 391082.3247999996)"
max_snelheden_nacht.146451,600135590,2022-01-01T00:00:00,2022-12-01T00:00:00,NB,823,Oirschot,Oirschot,Rijksweg A58,058,R,194,ZN District Midden,101,100,2022-08-05T00:00:00,6,19,120,0,1,0,0,H,060013559020220101,50%,,"LINESTRING (153585.04839999974 389069.13230000064, 153584.30209999904 389069.7978999987)"
max_snelheden_nacht.146486,600122104,2022-01-01T00:00:00,2022-12-01T00:00:00,ZH,1901,Bodegraven-Reeuwijk,Bodegraven,Rijksweg A12,012,R,112,WNZ District Noord,88,100,2022-01-01T00:00:00,6,19,120,0,3,0,0,H,060012210420220101,50%,,"LINESTRING (111324.57569999993 453419.87209999934, 111322.26410000026 453417.9598999992)"
max_snelheden_nacht.171310,406338026,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,285,Voorst,Wilp,DE PAAL,001,R,160,ON District Noord,98,100,2022-03-16T00:00:00,6,19,120,0,1,0,0,H,040633802620211001,50%,,"LINESTRING (203247.52980000153 469163.0203999989, 203248.49760000035 469163.2719999999)"
max_snelheden_nacht.173445,600972664,2022-09-01T00:00:00,2022-12-01T00:00:00,NB,758,Breda,Breda,Hazeldonk, ,G,758,Breda,99,100,2022-09-26T00:00:00,6,19,120,0,99,0,0,B,060097266420220901,50%,,"LINESTRING (109766.37700000033 388770.7039999999, 109800.05189999938 388864.2540999986)"
max_snelheden_nacht.187551,419422080,2019-01-01T00:00:00,2022-12-01T00:00:00,OV,180,Staphorst,Rouveen,Lichtmisweg, ,G,180,Staphorst,17,100,2022-09-26T00:00:00,6,19,120,0,17,0,0,B,041942208020190101,50%,,"LINESTRING (209756.7740000002 511035.0700000003, 209757 511052)"
max_snelheden_nacht.198945,375266018,2021-11-01T00:00:00,2022-12-01T00:00:00,GL,1705,Lingewaard,Ressen,A325,A325,P,GL,Gelderland,1082,100,2022-09-26T00:00:00,6,19,120,941,1082,0,0,B,037526601820211101,50%,,"LINESTRING (187994.04039999843 434270.5133999996, 187994.5375000015 434271.52540000156, 187996.73550000042 434275.999400001, 187998.93340000138 434280.47349999845, 188001.1312999986 434284.94750000164, 188003.32919999957 434289.4215000011, 188007.75459999964 434298.3552000001, 188009.96730000153 434302.8220000006, 188012.34259999916 434307.6217, 188014.3772 434311.7707999982, 188016.5700000003 434316.2474000007, 188027.53400000185 434338.63049999997, 188029.7287000008 434343.1061999984, 188031.92350000143 434347.5819000006, 188034.11820000038 434352.05750000104, 188036.313000001 434356.5331999995, 188038.50769999996 434361.00890000165, 188040.7023999989 434365.4846000001, 188042.89719999954 434369.9602999985, 188045.0918999985 434374.4360000007, 188054.17799999937 434397.7259999998)"
max_snelheden_nacht.210940,600140342,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,243,Harderwijk,Harderwijk,DRIELANDER,028,R,160,ON District Noord,26,100,2022-02-28T00:00:00,6,19,120,0,2,0,0,H,060014034220211001,50%,,"LINESTRING (168998.64499999955 482627.4517999999, 168996.6625000015 482627.7159000002)"
max_snelheden_nacht.235734,600145993,2021-11-01T00:00:00,2022-12-01T00:00:00,GL,275,Rheden,Velp,A348,A348,P,GL,Gelderland,748,100,2022-09-26T00:00:00,6,19,120,0,748,0,0,B,060014599320211101,50%,,"LINESTRING (197885.125 445748.1629999988, 197817.49929999933 445735.806499999, 197806.7303000018 445733.2617999986, 197801.8975000009 445732.0425999984, 197797.06549999863 445730.82009999827, 197792.23330000043 445729.5987999998, 197787.40370000154 445728.3669000007, 197782.57789999992 445727.12049999833, 197777.76669999957 445725.81639999896, 197772.95560000092 445724.5122999996, 197768.14440000057 445723.2082000002, 197763.33960000053 445721.8792999983, 197758.54289999977 445720.5181000009, 197756.0102000013 445719.7993000001, 197753.72159999982 445719.14979999885, 197748.92639999837 445717.7890000008, 197744.13120000064 445716.4283000007, 197739.34319999814 445715.0434000008, 197734.57030000165 445713.60759999976, 197729.81179999933 445712.1229000017, 197725.0533999987 445710.63809999824, 197720.29720000178 445709.1457999982, 197715.5432999991 445707.6460000016, 197710.8000999987 445706.10979999974, 197706.06280000135 445704.55359999835, 197701.3313000016 445702.9783000015, 197696.60429999977 445701.3977999985, 197691.87519999966 445699.81170000136, 197687.16149999946 445698.18499999866, 197682.4664000012 445696.5091999993, 197677.7789000012 445694.8134999983, 197673.10029999912 445693.0940999985, 197668.42179999873 445691.37469999865, 197663.74329999834 445689.6552999988, 197659.06480000168 445687.935899999, 197654.3863000013 445686.2164000012, 197649.7078000009 445684.4970000014, 197645.0342000015 445682.7644999996, 197640.38179999962 445680.9765000008, 197635.74920000136 445679.13589999825, 197630.7228000015 445677.1314000003, 197626.4651999995 445675.4041999988, 197621.84530000016 445673.5287999995, 197617.23090000078 445671.64070000127, 197612.6345999986 445669.7115000002, 197608.03819999844 445667.78229999915, 197603.44189999998 445665.8531000018, 197598.86980000138 445663.8685000017, 197594.30090000108 445661.87680000067, 197589.73189999908 445659.88500000164, 197585.16299999878 445657.8933000006, 197580.60440000147 445655.87790000066, 197577.02760000154 445654.26889999956, 197576.01720000058 445653.8060000017, 197571.4838999994 445651.7318999991, 197566.95820000023 445649.64189999923, 197562.43690000102 445647.5428000018, 197557.91569999978 445645.44359999895, 197553.09180000052 445643.9706000015, 197533.0940000005 445631.5709999986, 197521.93789999932 445628.1196000017, 197517.82730000094 445625.22260000184, 197513.43290000036 445622.87000000104, 197509.04199999943 445620.5106999986, 197504.6523000002 445618.14919999987, 197500.27059999853 445615.7723999992, 197495.89389999956 445613.38589999825, 197491.52580000088 445610.9827999994, 197487.1598000005 445608.5756999999, 197482.80370000005 445606.1497000009, 197478.46059999987 445603.6986999996, 197475.86309999973 445602.23380000144, 197474.09580000117 445601.23050000146, 197469.77329999954 445598.7463000007, 197465.45259999856 445596.2591999993, 197461.13919999823 445593.75979999825, 197456.8258999996 445591.2604999989, 197452.53970000148 445588.7162999995, 197448.27569999918 445586.1354999989, 197444.01159999892 445583.55480000004, 197439.75649999827 445580.9594999999, 197435.53130000085 445578.3147, 197431.3099000007 445575.6636000015, 197426.71719999984 445572.7795000002, 197422.85700000077 445570.3278999999, 197418.65940000117 445567.63969999924, 197414.4781000018 445564.9268000014, 197410.29679999873 445562.21389999986, 197406.11800000072 445559.49720000103, 197401.96409999952 445556.74269999936, 197397.83069999889 445553.95699999854, 197393.69729999825 445551.17130000144, 197389.5749000013 445548.36890000105, 197386.56679999828 445546.31340000033, 197385.4349000007 445545.5273000002, 197381.33839999884 445542.6845000014, 197377.25250000134 445539.82730000094, 197373.17049999908 445536.9648000002, 197369.1064000018 445534.0780000016, 197365.06340000033 445531.16270000115, 197361.03009999916 445528.23420000076, 197356.99689999968 445525.3055999987, 197352.9807999991 445522.35379999876, 197348.97289999947 445519.39090000093, 197344.97210000083 445516.4184000008, 197341.000500001 445513.40619999915, 197337.04800000042 445510.36829999834, 197333.09549999982 445507.33029999956, 197328.43560000136 445503.74909999967, 197325.18510000035 445501.2318000011, 197321.26419999823 445498.1543000005, 197317.36580000073 445495.04769999906, 197313.47590000182 445491.92990000173, 197309.59809999913 445488.79630000144, 197305.749499999 445485.62480000034, 197301.91299999878 445482.4376000017, 197290 445473, 197227.9910000004 445415.6160000004)"
