longitude,latitude,OBJECTNUMMER,Boomsoort,Wetenschappelijke_naam,Plantjaar,Stamomtrek,Stamdiameter,Beschermwaarde,Toelichting,Referentienummer_stadsdeel,Volgnummer,Groep,Weblink,COORDS,CENTERLNG2,CENTERLAT2,onbekend
4.822748,52.304333,1326,zwarte noot,Juglans nigra,1668,100-200 cm,,Beeldbepalende waarde - Zeldzaamheidswaarde,,,AM008,Monumentale boom,,POINT(4.822748 52.304333),4,822748,52
4.848913,52.318662,1327,treurbeuk,Fagus sylvatica `Pendula`,1963,200-300 cm,,Beeldbepalende waarde - Zeldzaamheidswaarde,,,AM009,Beschermwaardige houtopstand,,POINT(4.848913 52.318662),4,848913,52
4.851436,52.317914,1328,italiaanse populier,Populus nigra Ítalica,1963,300-400 cm,,Beeldbepalende waarde,,,AM010,Beschermwaardige houtopstand,,POINT(4.851436 52.317914),4,851436,52
4.955693,52.319581,1329,Chinese Moerascipres,Metasequoia glyptostroboides,1971,,,Cultuurhistorische waarde,Foto: George Maas,101626,ZO001- MON001,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.955693 52.319581),4,955693,52
4.955484,52.319643,1330,Chinese Moerascipres,Metasequoia glyptostroboides,1971,,,Cultuurhistorische waarde,Foto: George Maas,101618,ZO002- MON001,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.955484 52.319643),4,955484,52
4.955584,52.319733,1331,Chinese Moerascipres,Metasequoia glyptostroboides,1971,,,Cultuurhistorische waarde,Foto: George Maas,101619,ZO003- MON001,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.955584 52.319733),4,955584,52
4.95559,52.319779,1332,Chinese Moerascipres,Metasequoia glyptostroboides,1971,,,Cultuurhistorische waarde,Foto: George Maas,101620,ZO004- MON001,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.95559 52.319779),4,95559,52
4.970302,52.324951,1333,Treures,Fraxinus exelsior Pendula,1971,,,Belevingswaarde - Cultuurhistorische waarde,Foto: George Maas,90846,ZO005- MON002,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.970302 52.324951),4,970302,52
4.980368,52.326254,1334,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,19570,ZO006- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.980368 52.326254),4,980368,52
4.9805,52.326312,1335,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,19569,ZO007- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.9805 52.326312),4,9805,52
4.980555,52.326338,1336,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,19568,ZO008- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.980555 52.326338),4,980555,52
4.980617,52.326364,1337,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,19567,ZO009- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.980617 52.326364),4,980617,52
4.980677,52.32639,1338,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,19566,ZO010- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.980677 52.32639),4,980677,52
4.980729,52.326414,1339,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,19565,ZO011- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.980729 52.326414),4,980729,52
4.981045,52.32656,1340,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,20549,ZO012- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.981045 52.32656),4,981045,52
4.981148,52.326606,1341,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,20547,ZO013- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.981148 52.326606),4,981148,52
4.981265,52.326659,1342,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,20545,ZO014- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.981265 52.326659),4,981265,52
4.981376,52.326704,1343,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,20543,ZO015- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.981376 52.326704),4,981376,52
4.981752,52.326871,1344,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,20552,ZO016- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.981752 52.326871),4,981752,52
4.981891,52.326934,1345,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,20554,ZO017- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.981891 52.326934),4,981891,52
4.982536,52.327235,1346,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,20592,ZO018- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.982536 52.327235),4,982536,52
4.982595,52.327261,1347,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,20591,ZO019- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.982595 52.327261),4,982595,52
4.982652,52.327285,1348,Zwarte Okkernoot/Walnoot,Juglans nigra,1987,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,20590,ZO020- MON003,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.982652 52.327285),4,982652,52
4.98416,52.323903,1349,Amberboom,Liquidambar styraciflua,1978,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,21420,ZO021- MON004,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.98416 52.323903),4,98416,52
4.982728,52.322736,1350,Gouden treurwilg,Salix x sepulcralis Chrysocoma,1978,,,Beeldbepalende waarde - Natuurwaarde,Foto: George Maas,21313,ZO022- MON005,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.982728 52.322736),4,982728,52
4.988903,52.32363,1351,Gewone vleugelnoot,Pterocarya fraxinifolia,1969,,,Cultuurhistorische waarde - Natuurwaarde,Foto: George Maas,66527,ZO023- MON006,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.988903 52.32363),4,988903,52
4.988427,52.32382,1352,Gewone vleugelnoot,Pterocarya fraxinifolia,1969,,,Cultuurhistorische waarde - Natuurwaarde,Foto: George Maas,66525,ZO024- MON006,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.988427 52.32382),4,988427,52
4.988465,52.323569,1353,Gewone vleugelnoot,Pterocarya fraxinifolia,1969,,,Cultuurhistorische waarde - Natuurwaarde,Foto: George Maas,66524,ZO025- MON006,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.988465 52.323569),4,988465,52
4.988491,52.323462,1354,Gewone vleugelnoot,Pterocarya fraxinifolia,1969,,,Cultuurhistorische waarde - Natuurwaarde,Foto: George Maas,66523,ZO026- MON006,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.988491 52.323462),4,988491,52
4.988772,52.323492,1355,Gewone vleugelnoot,Pterocarya fraxinifolia,1969,,,Cultuurhistorische waarde - Natuurwaarde,Foto: George Maas,66521,ZO027- MON006,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.988772 52.323492),4,988772,52
4.988704,52.32342,1356,Gewone vleugelnoot,Pterocarya fraxinifolia,1969,,,Cultuurhistorische waarde - Natuurwaarde,Foto: George Maas,66522,ZO028- MON006,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.988704 52.32342),4,988704,52
4.98893,52.323417,1357,Gewone vleugelnoot,Pterocarya fraxinifolia,1969,,,Cultuurhistorische waarde - Natuurwaarde,Foto: George Maas,66520,ZO029- MON006,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.98893 52.323417),4,98893,52
4.989115,52.323299,1358,Gewone vleugelnoot,Pterocarya fraxinifolia,1969,,,Cultuurhistorische waarde - Natuurwaarde,Foto: George Maas,66519,ZO030- MON006,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.989115 52.323299),4,989115,52
4.989706,52.3227,1359,Haagbeuk,Carpinus betulus,1969,,,Cultuurhistorische waarde - Natuurwaarde,Foto: George Maas,66764,ZO031- MON007,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.989706 52.3227),4,989706,52
4.989859,52.322662,1360,Haagbeuk,Carpinus betulus,1969,,,Cultuurhistorische waarde - Natuurwaarde,Foto: George Maas,66765,ZO032- MON007,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.989859 52.322662),4,989859,52
4.98993,52.322584,1361,Haagbeuk,Carpinus betulus,1969,,,Cultuurhistorische waarde - Natuurwaarde,Foto: George Maas,66766,ZO033- MON007,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.98993 52.322584),4,98993,52
4.981328,52.321093,1362,Gouden treurwilg,Salix x sepulcralis Chrysocoma,1969,,,Beeldbepalende waarde - Natuurwaarde,Foto: George Maas,80245,ZO034- MON008,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.981328 52.321093),4,981328,52
4.981368,52.321087,1363,Gouden treurwilg,Salix x sepulcralis Chrysocoma,1969,,,Beeldbepalende waarde - Natuurwaarde,Foto: George Maas,80244,ZO035- MON008,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.981368 52.321087),4,981368,52
4.981457,52.321133,1364,Gouden treurwilg,Salix x sepulcralis Chrysocoma,1969,,,Beeldbepalende waarde - Natuurwaarde,Foto: George Maas,80243,ZO036- MON008,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.981457 52.321133),4,981457,52
4.981568,52.321147,1365,Gouden treurwilg,Salix x sepulcralis Chrysocoma,1969,,,Beeldbepalende waarde - Natuurwaarde,Foto: George Maas,80242,ZO037- MON008,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.981568 52.321147),4,981568,52
4.981629,52.321172,1366,Gouden treurwilg,Salix x sepulcralis Chrysocoma,1969,,,Beeldbepalende waarde - Natuurwaarde,Foto: George Maas,80240,ZO038- MON008,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.981629 52.321172),4,981629,52
4.981578,52.321175,1367,Gouden treurwilg,Salix x sepulcralis Chrysocoma,1969,,,Beeldbepalende waarde - Natuurwaarde,Foto: George Maas,80241,ZO039- MON008,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.981578 52.321175),4,981578,52
4.981633,52.321204,1368,Gouden treurwilg,Salix x sepulcralis Chrysocoma,1969,,,Beeldbepalende waarde - Natuurwaarde,Foto: George Maas,80239,ZO040- MON008,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.981633 52.321204),4,981633,52
4.973791,52.319463,1369,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,79116,ZO041- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.973791 52.319463),4,973791,52
4.973876,52.31943,1370,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,79117,ZO042- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.973876 52.31943),4,973876,52
4.973965,52.319398,1371,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,79118,ZO043- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.973965 52.319398),4,973965,52
4.97405,52.319366,1372,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,79119,ZO044- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.97405 52.319366),4,97405,52
4.974144,52.319332,1373,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,79120,ZO045- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.974144 52.319332),4,974144,52
4.974225,52.319302,1374,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,79121,ZO046- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.974225 52.319302),4,974225,52
4.974315,52.319269,1375,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,79122,ZO047- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.974315 52.319269),4,974315,52
4.974412,52.319233,1376,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,79123,ZO048- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.974412 52.319233),4,974412,52
4.974491,52.319206,1377,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,79124,ZO049- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.974491 52.319206),4,974491,52
4.974581,52.319173,1378,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,79125,ZO050- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.974581 52.319173),4,974581,52
4.974669,52.319143,1379,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,79126,ZO051- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.974669 52.319143),4,974669,52
4.974756,52.31911,1380,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,79127,ZO052- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.974756 52.31911),4,974756,52
4.974833,52.319083,1381,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,79128,ZO053- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.974833 52.319083),4,974833,52
4.975146,52.318967,1382,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,81315,ZO054- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.975146 52.318967),4,975146,52
4.975233,52.318934,1383,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,81316,ZO055- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.975233 52.318934),4,975233,52
4.975323,52.318903,1384,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,81317,ZO056- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.975323 52.318903),4,975323,52
4.975413,52.318867,1385,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,81318,ZO057- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.975413 52.318867),4,975413,52
4.975498,52.318836,1386,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,81319,ZO058- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.975498 52.318836),4,975498,52
4.975585,52.318807,1387,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,81320,ZO059- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.975585 52.318807),4,975585,52
4.975675,52.318771,1388,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,81321,ZO060- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.975675 52.318771),4,975675,52
4.975761,52.31874,1389,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,81322,ZO061- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.975761 52.31874),4,975761,52
4.975861,52.318709,1390,Linde,Tilia x europaea,1950,,,Beeldbepalende waarde - Cultuurhistorische waarde,De boom is herplant in 1996 op de huidige locatie en komt van het Museumplein. Foto: George Maas,81323,ZO062- MON009,Monumentale boom,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.975861 52.318709),4,975861,52
4.974115,52.318945,1391,Grauwe abeel,Populus x canescens,1969,,,Cultuurhistorische waarde,Herdenkingsboom `De boom die alles zag` vliegramp 4 oktober 1992,79137,ZO068- MON011,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.974115 52.318945),4,974115,52
4.967037,52.318102,1392,Grauwe abeel,Populus x canescens Witte van Haamstede,1995,,,Beeldbepalende waarde - Natuurwaarde,Boom staat op schaduwlijst. Foto: George Maas,397571,ZO172- MON014,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.967037 52.318102),4,967037,52
4.975073,52.312356,1393,Zwarte moerbei,Morus nigra,1972,,,Natuurwaarde - Zeldzaamheidswaarde,Foto: George Maas,30956,ZO235- MON020,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.975073 52.312356),4,975073,52
4.962043,52.309166,1394,Zomereik,Quercus robur,1988,,,Beeldbepalende waarde - Natuurwaarde,Foto: George Maas,50084,ZO236- MON021,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.962043 52.309166),4,962043,52
4.9558,52.311041,1395,Bruine beuk,Fagus sylvatica Atropunicea,2003,,,Cultuurhistorische waarde,Herdenkingsboom t.g.v. afschaffing slavernij 1 juli 1873. Foto: George Maas,108513,ZO238- MON023,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.9558 52.311041),4,9558,52
4.970785,52.30609,1396,Gouden treurwilg,Salix x sepulcralis Chrysocoma,1990,,,Cultuurhistorische waarde - Natuurwaarde,Herdenkingsboom opening schooltuin Gaasperdam. Foto: George Maas,69022,ZO240- MON025,Beschermwaardige houtopstand,http://www.zuidoost.amsterdam.nl/@133270/pagina/,POINT(4.970785 52.30609),4,970785,52
