FID,ID,GEMEENTE,WOONPLAATS,POSTCODEGEBIED_6,DD_BRONBESTAND,DD_BIJGEWERKT,GEOMETRIE
GEO_IND_POSTCODEGEBIED_6.1040,1040,Nijmegen,Nijmegen,6533HE,2022-04-06,2023-02-01,"POLYGON ((186140.924869438 424700.996769572, 186140.392999999 424698.971000001, 186157.877843608 424694.779075724, 186163.821031817 424693.354219117, 186164.564908663 424693.175877493, 186168.094490631 424692.329673737, 186168.094531568 424692.329663922, 186168.094543257 424692.32966112, 186170.205240559 424691.823629527, 186174.805982218 424690.720619339, 186176.682147537 424690.27081589, 186181.639570901 424689.082292629, 186185.619971959 424688.128006723, 186185.62 424688.128, 186190.756985235 424707.530663537, 186191.526255148 424710.436236477, 186191.618821603 424710.785864848, 186192.372594138 424713.632903377, 186195.9377453 424727.098666909, 186202.778729326 424752.937423546, 186202.778914769 424752.938123974, 186202.779723656 424752.941179179, 186202.779930577 424752.941960733, 186202.780464588 424752.94397772, 186202.781 424752.945999999, 186199.660341886 424753.918867544, 186193.230540414 424755.923363052, 186187.57452412 424757.686630441, 186184.67624216 424758.590172051, 186182.055854985 424759.407079749, 186177.203212087 424760.91989487, 186158.486000001 424766.754999999, 186150.721000001 424738.307999998, 186150.649908518 424738.03722873, 186148.175146391 424728.611423367, 186146.616726291 424722.675756108, 186140.924869438 424700.996769572))"
GEO_IND_POSTCODEGEBIED_6.1041,1041,Nijmegen,Nijmegen,6515JC,2022-04-06,2023-02-01,"POLYGON ((186840.661671916 431690.367243826, 186840.66167287 431690.367245678, 186844.678649744 431698.164286369, 186844.678686847 431698.164358387, 186844.678705108 431698.164393832, 186844.678754063 431698.164488855, 186850.343915851 431709.160692807, 186835.302000001 431718.421, 186850.094999999 431747.781, 186847.982795803 431748.428772249, 186824.704989141 431755.56762616, 186815.89578057 431758.269240361, 186809.967260952 431760.087402874, 186804.436468254 431761.78359022, 186803.428500451 431762.092714485, 186791.707279205 431756.820239091, 186767.19056515 431758.046108416, 186762.099035869 431762.106139986, 186743.656808167 431763.659997517, 186741.553790507 431765.261029512, 186722.211371586 431767.418087175, 186716.340786449 431772.001197209, 186698.631736633 431769.886897813, 186689.879307949 431775.164473284, 186676.315471289 431774.700016346, 186667.03073517 431781.303992259, 186625.095171449 431780.525563429, 186620.210999999 431751.496874999, 186666.395283287 431741.964645857, 186693.273285469 431736.417146633, 186715.937567704 431731.739340327, 186716.469762134 431731.629497781, 186728.092663957 431729.230582922, 186738.091866827 431727.166792251, 186739.754006532 431726.823734063, 186739.754025 431726.823730251, 186758.728695025 431722.907443374, 186768.066754176 431720.980109804, 186779.954028265 431718.526629693, 186802.244687501 431713.9259375, 186804.634972207 431712.417312255, 186834.8350625 431693.356562499, 186840.356375001 431690.523875002, 186840.661671916 431690.367243826))"
GEO_IND_POSTCODEGEBIED_6.997,997,Nijmegen,Nijmegen,6536JA,2022-04-06,2023-02-01,"POLYGON ((183720.761315292 423530.001227236, 183696.573096837 423509.787025397, 183664.226578303 423496.862181128, 183675.189909491 423478.316859956, 183677.6447709 423466.764066405, 183680.656159243 423463.605935429, 183682.576053369 423460.368114193, 183687.262957207 423455.054031482, 183688.788542221 423450.924295644, 183688.885782474 423450.755550975, 183692.164029775 423441.860267018, 183692.19744588 423441.823334466, 183694.304479121 423440.171939469, 183700.366675082 423433.437490419, 183710.151794966 423426.119974555, 183710.617466818 423425.910006396, 183714.847118702 423425.361390461, 183725.641978362 423426.571144995, 183736.908187261 423431.134333763, 183744.864239045 423437.266796213, 183745.553905485 423438.125196873, 183756.10304416 423441.857355028, 183756.847041768 423442.330545018, 183766.13018093 423445.51797796, 183766.206558031 423445.64606023, 183774.37968634 423454.12895725, 183783.035692714 423459.032491986, 183814.705449152 423465.324852188, 183792.762786241 423504.510821874, 183763.135022343 423519.425290028, 183754.052914044 423525.338722504, 183746.492735251 423527.478418503, 183745.910253513 423527.69920049, 183745.556822542 423528.053794765, 183737.694822581 423527.969895806, 183725.098458927 423529.329853724, 183724.683823574 423529.427630353, 183722.175206381 423529.854742197, 183720.761315292 423530.001227236))"
GEO_IND_POSTCODEGEBIED_6.998,998,Nijmegen,Nijmegen,6524TX,2022-04-06,2023-02-01,"POLYGON ((187918.116649758 426794.687664911, 187918.642834184 426794.162351827, 187923.63813538 426789.175322662, 187930.719255033 426782.105929078, 187942.456923162 426770.387698088, 187945.122376896 426767.726658246, 187946.325020449 426766.526006225, 187951.526784338 426761.332856262, 187952.6055808 426769.596916139, 187966.074754828 426905.163909604, 187958.975175898 426906.324494325, 187954.921222392 426906.987203558, 187954.921209083 426906.987205733, 187951.749092441 426907.505759037, 187948.64619002 426908.012997731, 187946.655313096 426908.338451023, 187940.960696875 426909.269363215, 187934.068306104 426910.396078405, 187919.244593047 426912.819345342, 187904.254089036 426915.269877985, 187864.008 426921.849, 187852.651356183 426923.789438258, 187845.899999999 426924.943, 187835.2 426926.399, 187828.562 426927.302, 187810.62 426929.744, 187815.812 426924.225, 187788.206 426924.383187499, 187900.840839515 426811.93486706, 187909.30949131 426803.480239034, 187918.116649758 426794.687664911))"
GEO_IND_POSTCODEGEBIED_6.999,999,Nijmegen,Nijmegen,6533TB,2022-04-06,2023-02-01,"POLYGON ((186982.807096617 425377.195022753, 186982.529719947 425376.109252084, 186981.151428642 425370.714031661, 186980.107087035 425366.626032889, 186979.649649985 425364.83542904, 186978.189834903 425359.121089764, 186978.189639807 425359.120326076, 186978.189522691 425359.119867634, 186974.195652194 425343.486153933, 186973.291374634 425339.946425615, 186966.440674023 425313.12985956, 186992.384368049 425338.550988188, 186995.774167961 425339.485312229, 186996.763753604 425339.996686931, 186992.509742834 425360.335446464, 186989.280556412 425367.793041382, 186985.847877853 425373.365836807, 186982.807096617 425377.195022753))"
GEO_IND_POSTCODEGEBIED_6.1000,1000,Nijmegen,Nijmegen,6543VS,2022-04-06,2023-02-01,"POLYGON ((185467.386285564 427656.175246505, 185475.215295234 427645.089487335, 185476.022818821 427644.358145219, 185478.415161704 427640.910787602, 185478.862781944 427640.46613766, 185482.154656805 427635.662140697, 185482.201646921 427635.55845747, 185485.028411547 427631.443130089, 185487.146471114 427629.197218163, 185487.847526651 427627.362671404, 185493.370987902 427619.496858005, 185493.852492819 427619.123616315, 185499.230735871 427611.685620604, 185499.791730953 427611.19930095, 185502.787132088 427607.061572226, 185503.234513687 427606.120604675, 185505.141930084 427603.358286283, 185505.145583395 427603.349120686, 185507.908315631 427599.388202978, 185541.799469602 427604.629557387, 185532.41255276 427618.050995124, 185531.351447816 427619.568165689, 185528.749580579 427623.288322126, 185527.480003256 427625.103567034, 185522.876024368 427631.686347836, 185521.719400341 427633.340091832, 185521.671896363 427633.408013142, 185519.171087971 427636.983675384, 185518.704529459 427637.650761938, 185518.66964238 427637.700643574, 185517.109527098 427639.931300399, 185513.310224267 427645.363553314, 185510.538422253 427649.326682931, 185510.538414297 427649.326694308, 185509.212397556 427651.222636439, 185508.982926564 427651.550734651, 185508.623886695 427652.064090775, 185507.557785482 427653.58840502, 185504.027672356 427658.635769805, 185503.506794382 427659.380522467, 185499.054715196 427665.746116687, 185497.407521486 427668.101278471, 185489.857432973 427678.896414359, 185476.367399089 427669.460089108, 185471.573220148 427664.221990908, 185468.450397777 427659.038454737, 185467.386285564 427656.175246505))"
GEO_IND_POSTCODEGEBIED_6.1001,1001,Nijmegen,Nijmegen,6545CJ,2022-04-06,2023-02-01,"POLYGON ((183884.641329866 428354.373360797, 183904.742581403 428330.238774673, 183924.210999999 428306.864, 183936.577762557 428300.612538265, 184008.422390224 428264.294711462, 184008.428125002 428264.291812502, 184022.792407716 428257.214410584, 184054.576749999 428241.554000001, 184085.501142748 428225.783090411, 184098.609448541 428219.098079416, 184130.269357424 428202.952069221, 184148.964640055 428193.41779592, 184158.690752513 428188.457645482, 184179.127999999 428178.035, 184183.102000002 428169.851062499, 184193.815187499 428164.566, 184195.332937501 428173.326875001, 184194.004375 428175.50525, 184214.719999999 428267.666000001, 184237.995000001 428316.901000001, 184238.077 428324.484999999, 184304.845874999 428452.135625001, 184195.3475467 428507.743210193, 184128.792181952 428541.542658758, 183969.809736296 428504.931339458, 183884.641329866 428354.373360797))"
GEO_IND_POSTCODEGEBIED_6.1002,1002,Nijmegen,Nijmegen,6531RE,2022-04-06,2023-02-01,"POLYGON ((186662.56860929 426237.848341341, 186673.592364984 426238.594062218, 186680.790961868 426240.876987931, 186684.835261558 426243.73080429, 186695.295827452 426258.872431174, 186694.252029394 426260.58375768, 186689.541250681 426265.664334982, 186688.633516134 426267.065318967, 186681.798218743 426268.959745012, 186676.879086169 426271.731512247, 186670.993019702 426277.258735758, 186656.323445895 426301.79618001, 186654.529148718 426304.08046134, 186658.427000001 426295.447000001, 186654.789000001 426280.763, 186642.688756984 426268.888294329, 186655.588213692 426258.586649813, 186658.658879573 426254.038472569, 186661.658374385 426246.026880481, 186662.54915826 426240.267401117, 186662.56860929 426237.848341341))"
GEO_IND_POSTCODEGEBIED_6.1003,1003,Nijmegen,Nijmegen,6523BP,2022-04-06,2023-02-01,"POLYGON ((188666.422434571 427590.350820386, 188664.029310666 427551.104195737, 188670.326003274 427549.522957785, 188671.547331175 427549.051456752, 188675.144355429 427548.648721498, 188677.857202883 427548.005917468, 188682.449909492 427546.290148898, 188685.300818422 427546.078304232, 188690.39057751 427544.900016522, 188693.402088376 427543.806502741, 188694.256371862 427543.713806136, 188697.716747688 427542.911293628, 188703.616749949 427540.777770187, 188705.727220967 427540.603765464, 188711.027963519 427539.280174034, 188712.851094701 427538.549879907, 188716.006408139 427538.168246234, 188719.161320109 427537.441174263, 188724.297034176 427535.608141709, 188726.28361692 427535.489458086, 188733.012896082 427533.940179543, 188735.636801778 427532.991995285, 188737.469274125 427532.811034384, 188739.181625555 427532.443718894, 188742.545775616 427531.270550948, 188747.403131246 427534.283554113, 188752.796903651 427536.406756748, 188758.930285464 427537.51098577, 188764.844151886 427537.073674925, 188777.482857453 427532.510217434, 188778.948518604 427539.930992291, 188779.958436408 427545.044297404, 188779.95844194 427545.04432541, 188779.958449543 427545.044363905, 188781.08613567 427550.753940678, 188782.243663698 427556.614609688, 188782.350000001 427557.153000001, 188769.790913875 427560.74950687, 188765.950998362 427561.849131666, 188761.447870031 427563.138678678, 188761.416774905 427563.147583293, 188755.123758373 427564.949695084, 188754.820493616 427565.03654008, 188753.173531946 427565.508175428, 188751.174463813 427566.080642421, 188748.957535456 427566.715497377, 188747.943962668 427567.005751099, 188744.234454398 427568.068031574, 188741.199033192 427568.937275809, 188739.420141168 427569.446691647, 188738.267757002 427569.776696357, 188738.267750393 427569.77669825, 188736.069618285 427570.406170581, 188736.069613598 427570.406171923, 188734.529164939 427570.847305468, 188732.397784607 427571.457662299, 188730.218608664 427572.081706212, 188725.707437772 427573.373556346, 188724.863922527 427573.615111213, 188720.633331852 427574.826612454, 188720.144014601 427574.96673673, 188714.513744957 427576.579059733, 188713.656556918 427576.824530035, 188710.092768881 427577.845081055, 188709.463013615 427578.025422134, 188704.278994459 427579.509953756, 188698.770795125 427581.087319859, 188698.119164118 427581.273925427, 188694.048863557 427582.439524881, 188693.00441108 427582.738621524, 188689.10545943 427583.855152317, 188682.418299571 427585.77013372, 188679.345277387 427586.650145633, 188677.481428532 427587.183890297, 188666.422434571 427590.350820386))"
GEO_IND_POSTCODEGEBIED_6.1004,1004,Nijmegen,Nijmegen,6546GK,2022-04-06,2023-02-01,"POLYGON ((183088.976130726 426768.537310484, 183102.087260869 426779.594031419, 183103.267162159 426780.589051616, 183103.870307356 426781.097688786, 183105.972759326 426782.870703351, 183124.577593052 426798.560308466, 183128.164093453 426801.584832945, 183130.312552482 426803.396645632, 183133.09554947 426805.743569254, 183133.892512365 426806.41565444, 183137.93805553 426809.827293354, 183142.219458769 426813.437834955, 183150.461548541 426820.388455195, 183151.300086073 426821.095600604, 183155.317879113 426824.483837616, 183155.63192922 426824.748678584, 183159.976303005 426828.41232375, 183165.074879859 426832.711994399, 183168.945174479 426835.975844812, 183173.055437502 426839.442062501, 183163.792374998 426847.838500001, 183168.183228594 426853.810417429, 183176.138374999 426864.630062498, 183185.971687499 426857.674812499, 183194.129375 426878.593937501, 183183.146499999 426881.742812499, 183184.7271883 426892.856100121, 183185.539226782 426898.565269474, 183176.606533913 426900.498036275, 183153.877377604 426901.563427984, 183151.080719566 426901.932387581, 183146.306280297 426902.135477334, 183145.98610363 426902.178371607, 183138.926677496 426902.476184802, 183134.657626033 426903.141641825, 183129.840712131 426903.250129498, 183122.414534474 426904.492429926, 183120.889803972 426905.077981856, 183111.92668941 426910.988207236, 183108.088155034 426915.748272816, 183102.076925075 426930.37383468, 183099.948738426 426928.478254305, 183096.933548027 426925.792617802, 183096.206013536 426925.144601283, 183089.941709409 426919.564972271, 183086.653649312 426916.636290148, 183080.898359556 426911.510041319, 183082.526436376 426907.278061147, 183084.84661583 426903.446505406, 183088.468611032 426899.366433337, 183088.731985432 426899.164296597, 183092.43826536 426895.094775452, 183093.178652962 426893.880064478, 183097.265489274 426882.660918349, 183097.574591896 426880.946293822, 183093.665402406 426876.460625995, 183084.604722443 426869.036910531, 183080.121806533 426867.33298765, 183077.972601636 426864.72638975, 183070.73390346 426858.322659046, 183070.210254896 426857.703510236, 183064.089566598 426857.476367145, 183056.504880598 426854.433757403, 182923.191563257 426762.485287335, 182921.367555774 426751.750416505, 182915.77 426718.807, 182919.176 426698.001, 182920.140103319 426693.812259867, 182923.516 426679.145, 182926.104 426666.614, 182931.092999998 426668.596000001, 182933.741 426669.647, 182942.513 426661.175000001, 182953.329 426654.145, 183027.654946634 426716.824665385, 183034.581657023 426722.666015668, 183038.412529474 426725.896621052, 183038.701667639 426726.140453579, 183058.945197056 426743.21198388, 183061.109197874 426745.036903082, 183062.916393404 426746.560925529, 183063.982610793 426747.460075182, 183071.118998502 426753.478248027, 183075.001486764 426756.752381437, 183088.976130726 426768.537310484))"
