FID,ZOEK_POSTCODE,ZOEK_ADRES,X,Y,STRAAT,HUISNUMMER,HUISLETTER,HUIS_TOEVOEGING,POSTCODE,WOONPLAATS,WIJ_NAAM,WEBSITE,GEOM
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e0d,"9718RX, 231",Adriaan van Ostadestraat 231 9718RX Groningen,232063,581910,Adriaan van Ostadestraat,231,,,9718RX,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232063 581910)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e0e,"9718RX, 233",Adriaan van Ostadestraat 233 9718RX Groningen,232064,581908,Adriaan van Ostadestraat,233,,,9718RX,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232064 581908)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e0f,"9718RX, 235",Adriaan van Ostadestraat 235 9718RX Groningen,232065,581906,Adriaan van Ostadestraat,235,,,9718RX,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232065 581906)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e10,"9718RR, 25",Adriaan van Ostadestraat 25 9718RR Groningen,232180,581670,Adriaan van Ostadestraat,25,,,9718RR,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232180 581670)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e11,"9718RR, 27",Adriaan van Ostadestraat 27 9718RR Groningen,232181,581668,Adriaan van Ostadestraat,27,,,9718RR,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232181 581668)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e12,"9718RR, 29",Adriaan van Ostadestraat 29 9718RR Groningen,232182,581666,Adriaan van Ostadestraat,29,,,9718RR,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232182 581666)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e13,"9718RR, 3",Adriaan van Ostadestraat 3 9718RR Groningen,232197,581631,Adriaan van Ostadestraat,3,,,9718RR,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232197 581631)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e14,"9718RR, 31",Adriaan van Ostadestraat 31 9718RR Groningen,232183,581664,Adriaan van Ostadestraat,31,,,9718RR,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232183 581664)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e15,"9718RR, 33",Adriaan van Ostadestraat 33 9718RR Groningen,232184,581662,Adriaan van Ostadestraat,33,,,9718RR,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232184 581662)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e16,"9718RR, 35",Adriaan van Ostadestraat 35 9718RR Groningen,232185,581660,Adriaan van Ostadestraat,35,,,9718RR,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232185 581660)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e17,"9718RR, 37",Adriaan van Ostadestraat 37 9718RR Groningen,232182,581671,Adriaan van Ostadestraat,37,,,9718RR,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232182 581671)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e18,"9718RZ, 38",Adriaan van Ostadestraat 38 9718RZ Groningen,232134,581692,Adriaan van Ostadestraat,38,,,9718RZ,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232134 581692)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e19,"9718RR, 39",Adriaan van Ostadestraat 39 9718RR Groningen,232183,581669,Adriaan van Ostadestraat,39,,,9718RR,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232183 581669)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e1a,"9718RS, 41",Adriaan van Ostadestraat 41 9718RS Groningen,232184,581666,Adriaan van Ostadestraat,41,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232184 581666)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e1b,"9718RS, 43",Adriaan van Ostadestraat 43 9718RS Groningen,232185,581665,Adriaan van Ostadestraat,43,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232185 581665)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e1c,"9718RS, 45",Adriaan van Ostadestraat 45 9718RS Groningen,232186,581663,Adriaan van Ostadestraat,45,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232186 581663)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e1d,"9718RS, 47",Adriaan van Ostadestraat 47 9718RS Groningen,232187,581661,Adriaan van Ostadestraat,47,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232187 581661)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e1e,"9718RS, 49",Adriaan van Ostadestraat 49 9718RS Groningen,232168,581694,Adriaan van Ostadestraat,49,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232168 581694)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e1f,"9718RR, 5",Adriaan van Ostadestraat 5 9718RR Groningen,232198,581628,Adriaan van Ostadestraat,5,,,9718RR,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232198 581628)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e20,"9718RS, 51",Adriaan van Ostadestraat 51 9718RS Groningen,232169,581692,Adriaan van Ostadestraat,51,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232169 581692)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e21,"9718RS, 53",Adriaan van Ostadestraat 53 9718RS Groningen,232170,581690,Adriaan van Ostadestraat,53,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232170 581690)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e22,"9718RS, 55",Adriaan van Ostadestraat 55 9718RS Groningen,232170,581688,Adriaan van Ostadestraat,55,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232170 581688)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e23,"9718RS, 57",Adriaan van Ostadestraat 57 9718RS Groningen,232171,581687,Adriaan van Ostadestraat,57,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232171 581687)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e24,"9718RS, 59",Adriaan van Ostadestraat 59 9718RS Groningen,232170,581695,Adriaan van Ostadestraat,59,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232170 581695)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e25,"9718RS, 61",Adriaan van Ostadestraat 61 9718RS Groningen,232171,581692,Adriaan van Ostadestraat,61,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232171 581692)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e26,"9718RS, 63",Adriaan van Ostadestraat 63 9718RS Groningen,232172,581691,Adriaan van Ostadestraat,63,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232172 581691)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e27,"9718RS, 65",Adriaan van Ostadestraat 65 9718RS Groningen,232172,581689,Adriaan van Ostadestraat,65,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232172 581689)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e28,"9718RS, 67",Adriaan van Ostadestraat 67 9718RS Groningen,232173,581687,Adriaan van Ostadestraat,67,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232173 581687)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e29,"9718RS, 69",Adriaan van Ostadestraat 69 9718RS Groningen,232172,581695,Adriaan van Ostadestraat,69,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232172 581695)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e2a,"9718RR, 7",Adriaan van Ostadestraat 7 9718RR Groningen,232198,581635,Adriaan van Ostadestraat,7,,,9718RR,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232198 581635)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e2b,"9718RS, 71",Adriaan van Ostadestraat 71 9718RS Groningen,232172,581693,Adriaan van Ostadestraat,71,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232172 581693)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e2c,"9718RS, 73",Adriaan van Ostadestraat 73 9718RS Groningen,232173,581692,Adriaan van Ostadestraat,73,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232173 581692)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e2d,"9718RS, 75",Adriaan van Ostadestraat 75 9718RS Groningen,232174,581690,Adriaan van Ostadestraat,75,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232174 581690)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e2e,"9718RS, 77",Adriaan van Ostadestraat 77 9718RS Groningen,232155,581720,Adriaan van Ostadestraat,77,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232155 581720)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e2f,"9718RS, 79",Adriaan van Ostadestraat 79 9718RS Groningen,232156,581719,Adriaan van Ostadestraat,79,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232156 581719)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e30,"9718RS, 81",Adriaan van Ostadestraat 81 9718RS Groningen,232156,581717,Adriaan van Ostadestraat,81,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232156 581717)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e31,"9718RS, 83",Adriaan van Ostadestraat 83 9718RS Groningen,232157,581715,Adriaan van Ostadestraat,83,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232157 581715)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e32,"9718RS, 85",Adriaan van Ostadestraat 85 9718RS Groningen,232158,581713,Adriaan van Ostadestraat,85,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232158 581713)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e33,"9718RS, 87",Adriaan van Ostadestraat 87 9718RS Groningen,232157,581721,Adriaan van Ostadestraat,87,,,9718RS,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232157 581721)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e34,"9718RT, 89",Adriaan van Ostadestraat 89 9718RT Groningen,232157,581719,Adriaan van Ostadestraat,89,,,9718RT,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232157 581719)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e35,"9718RR, 9",Adriaan van Ostadestraat 9 9718RR Groningen,232199,581632,Adriaan van Ostadestraat,9,,,9718RR,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232199 581632)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e36,"9718RT, 91",Adriaan van Ostadestraat 91 9718RT Groningen,232158,581718,Adriaan van Ostadestraat,91,,,9718RT,Groningen,WIJ Schilderswijk-Centrum,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-schilderswijk-centrum"" target=""_blank"">Website WIJ Schilderswijk</A>",POINT (232158 581718)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e37,"9716CR, 65",Adriaan Pauwstraat 65 9716CR Groningen,233309,583429,Adriaan Pauwstraat,65,,,9716CR,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233309 583429)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e38,"9716CV, 66",Adriaan Pauwstraat 66 9716CV Groningen,233279,583424,Adriaan Pauwstraat,66,,,9716CV,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233279 583424)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e39,"9716CR, 67",Adriaan Pauwstraat 67 9716CR Groningen,233309,583421,Adriaan Pauwstraat,67,,,9716CR,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233309 583421)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e3a,"9716CV, 68",Adriaan Pauwstraat 68 9716CV Groningen,233285,583431,Adriaan Pauwstraat,68,,,9716CV,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233285 583431)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e3b,"9716CR, 69",Adriaan Pauwstraat 69 9716CR Groningen,233310,583425,Adriaan Pauwstraat,69,,,9716CR,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233310 583425)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e3c,"9716CP, 7",Adriaan Pauwstraat 7 9716CP Groningen,233278,583348,Adriaan Pauwstraat,7,,,9716CP,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233278 583348)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e3d,"9716CV, 70",Adriaan Pauwstraat 70 9716CV Groningen,233286,583434,Adriaan Pauwstraat,70,,,9716CV,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233286 583434)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e3e,"9716CR, 71",Adriaan Pauwstraat 71 9716CR Groningen,233311,583428,Adriaan Pauwstraat,71,,,9716CR,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233311 583428)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e3f,"9716CV, 72",Adriaan Pauwstraat 72 9716CV Groningen,233288,583438,Adriaan Pauwstraat,72,,,9716CV,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233288 583438)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e40,"9716CS, 73",Adriaan Pauwstraat 73 9716CS Groningen,233310,583438,Adriaan Pauwstraat,73,,,9716CS,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233310 583438)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e41,"9716CV, 74",Adriaan Pauwstraat 74 9716CV Groningen,233282,583432,Adriaan Pauwstraat,74,,,9716CV,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233282 583432)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e42,"9716CS, 75",Adriaan Pauwstraat 75 9716CS Groningen,233312,583442,Adriaan Pauwstraat,75,,,9716CS,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233312 583442)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e43,"9716CV, 76",Adriaan Pauwstraat 76 9716CV Groningen,233283,583435,Adriaan Pauwstraat,76,,,9716CV,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233283 583435)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e44,"9716CS, 77",Adriaan Pauwstraat 77 9716CS Groningen,233313,583445,Adriaan Pauwstraat,77,,,9716CS,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233313 583445)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e45,"9716CV, 78",Adriaan Pauwstraat 78 9716CV Groningen,233285,583439,Adriaan Pauwstraat,78,,,9716CV,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233285 583439)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e46,"9716CS, 79",Adriaan Pauwstraat 79 9716CS Groningen,233315,583451,Adriaan Pauwstraat,79,,,9716CS,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233315 583451)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e47,"9716CT, 8",Adriaan Pauwstraat 8 9716CT Groningen,233255,583352,Adriaan Pauwstraat,8,,,9716CT,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233255 583352)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e48,"9716CW, 80",Adriaan Pauwstraat 80 9716CW Groningen,233291,583446,Adriaan Pauwstraat,80,,,9716CW,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233291 583446)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e49,"9716CS, 81",Adriaan Pauwstraat 81 9716CS Groningen,233317,583455,Adriaan Pauwstraat,81,,,9716CS,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233317 583455)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e4a,"9716CW, 82",Adriaan Pauwstraat 82 9716CW Groningen,233293,583450,Adriaan Pauwstraat,82,,,9716CW,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233293 583450)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2e4b,"9716CS, 83",Adriaan Pauwstraat 83 9716CS Groningen,233318,583458,Adriaan Pauwstraat,83,,,9716CS,Groningen,WIJ Korrewegwijk,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-korrewegwijk-dehoogte"" target=""_blank"">Website WIJ Korrewegwijk</A>",POINT (233318 583458)
