FID,OVW_STARTDATUM,SENSOR_ID,SENSORTYPE,LOCATIEOMSCHRIJVING,OPMERKING,LATITUDE,LONGITUDE,MEETMOMENT,BODEMVOCHTIGHEIDPERCENTAGE,GEOMETRIE,OVW_MAX_SIZE
Bodemvocht.6200476,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/11/2020 12:28:52,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200477,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/11/2020 15:28:11,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200478,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/11/2020 18:27:28,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200479,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/11/2020 21:26:50,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200480,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/11/2020 00:26:17,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200331,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/10/2020 13:30:43,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200332,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/10/2020 16:29:44,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200333,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/10/2020 22:27:57,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200334,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/11/2020 23:37:28,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200335,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/11/2020 02:36:43,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200336,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/11/2020 05:36:00,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200337,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/11/2020 08:35:18,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200338,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/11/2020 11:34:35,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200339,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/11/2020 14:33:45,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200340,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/11/2020 17:32:52,12,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200341,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/11/2020 20:32:02,12,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200342,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/11/2020 23:31:22,11,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200343,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/11/2020 02:30:45,10,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200344,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/11/2020 05:30:12,10,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200345,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/11/2020 08:29:40,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200346,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/11/2020 11:29:06,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200347,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/11/2020 14:28:25,10,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200348,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/11/2020 17:27:43,11,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200349,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/11/2020 20:27:01,10,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200350,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/11/2020 23:26:25,10,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200351,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/11/2020 02:25:51,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200352,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/11/2020 05:25:13,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200353,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/11/2020 08:24:32,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200354,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/11/2020 11:23:49,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200355,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/11/2020 14:23:00,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200356,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/11/2020 17:22:11,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200357,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/11/2020 20:21:24,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200358,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/11/2020 23:20:37,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200359,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/11/2020 02:19:51,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200360,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/11/2020 05:19:08,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200601,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/12/2020 01:47:20,15,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200602,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/12/2020 04:47:05,15,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200603,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/12/2020 07:46:50,15,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200604,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 23:31:35,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200605,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 23:36:35,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200606,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 23:41:35,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200607,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 23:46:35,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200608,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 23:51:36,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200609,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 23:56:36,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200610,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 00:01:36,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200611,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 00:06:36,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200612,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 00:11:36,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200613,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 00:16:36,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200614,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 00:21:37,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200615,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 00:26:37,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200616,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 00:31:37,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200617,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 00:36:37,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200618,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 00:41:37,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200619,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 00:46:37,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200620,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 00:51:38,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200621,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 00:56:38,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200622,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 01:01:38,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200623,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 01:06:38,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200624,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 01:11:38,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200625,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 01:16:39,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200626,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 01:21:39,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200627,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 01:26:39,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200628,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 01:31:39,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200629,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 01:36:39,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200630,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 01:41:40,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200691,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 04:11:46,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200692,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 04:16:46,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200693,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 04:21:47,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200694,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 04:26:47,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200695,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 04:31:47,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200696,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 04:36:47,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200697,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/12/2020 10:46:35,14,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200698,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/12/2020 13:46:21,14,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200699,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/12/2020 16:46:05,14,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200700,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/12/2020 19:45:49,14,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200701,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,02/12/2020 22:45:35,14,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200702,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/12/2020 01:45:22,14,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200703,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/12/2020 04:45:08,13,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200704,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/12/2020 07:44:56,13,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200705,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/12/2020 10:44:43,13,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200706,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/12/2020 13:44:29,13,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200707,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/12/2020 16:44:14,13,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200708,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/12/2020 19:43:59,13,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200709,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,03/12/2020 22:43:48,13,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200710,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/12/2020 01:43:38,13,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200711,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/12/2020 04:43:30,13,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200712,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/12/2020 07:43:25,18,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200713,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/12/2020 10:43:21,15,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200714,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/12/2020 13:43:13,14,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200715,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/12/2020 16:43:03,13,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200716,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/12/2020 19:42:56,13,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200717,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/12/2020 22:42:55,12,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200718,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,05/12/2020 01:43:00,12,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200719,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,05/12/2020 04:43:10,11,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200720,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,05/12/2020 07:43:25,11,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200751,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 23:01:34,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200752,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 23:06:34,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200753,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 23:11:34,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200754,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 23:16:34,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200755,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 23:21:35,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200756,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 23:26:35,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200757,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/11/2020 06:12:54,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200758,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/11/2020 09:12:42,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200759,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/11/2020 12:12:28,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200760,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/11/2020 15:12:04,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200761,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/11/2020 18:11:35,4,POINT (47.975235466892244 3.313610199241911),0
