FID,datummutatie,naammuteerder,bron,status,genormeerd,rwsdienst,waterlichaam,objectcode,kribid,kribkophoogte,opmerkingen,gdb_geomattr_data,shape
kribkophoogtes_legger.350,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B3D4C0FA-28A3-4466-97A4-5837EBD557CF,F8C32993-9CC2-438C-86DC-8DC91B2161CC,1.75,,,POINT (204187.44999999925 495011.62000000104)
kribkophoogtes_legger.351,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,CA7460FF-D3B1-48F0-AA7C-84A1690566B6,B905D860-0433-4875-A693-0D8835838060,2.78,,,POINT (203665.5300000012 483906.33999999985)
kribkophoogtes_legger.352,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,277A360D-988D-4149-A0EE-CAE9D64AE7D5,97E13C25-DC5B-4B41-9044-6EBF62FDDF95,0.55,,,POINT (197866.4200000018 504610.94000000134)
kribkophoogtes_legger.353,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,83A11E6A-F83E-471A-9B3A-A439CA230BCE,63EEC693-43BE-44C5-A29E-D6AC4098E3A3,2.38,,,POINT (203753.33999999985 487699.7199999988)
kribkophoogtes_legger.354,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,0BADAA43-76C6-4DFA-BCBE-3FB9088429DA,32D01EC9-BF02-428D-AB2C-7ED3964118AF,4.75,,,POINT (208862.30000000075 466749.19000000134)
kribkophoogtes_legger.355,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,EE872D54-AAFA-4960-857E-8ABCCF57C5DC,10F02E25-A489-4669-BFE8-55EBE659EE72,3.61,,,POINT (204364.87999999896 477507)
kribkophoogtes_legger.356,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7C13B8EB-F189-43EE-8100-44CA03AAFE01,B5CA6149-44FA-4518-8101-D62BD9FAD317,2.24,,,POINT (203106.05000000075 482994.87999999896)
kribkophoogtes_legger.357,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,6932FB70-D486-42CC-8DDC-20BE844CDE4C,187D0A27-DF40-442B-87E1-4834798DB9BB,0.9,,,POINT (197664.58999999985 503765.55999999866)
kribkophoogtes_legger.358,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,30018BF8-3726-4503-9475-7FD53513B295,39E5FA9D-6C01-4811-BE6F-F181E03DBE2D,2.69,,,POINT (201996.6400000006 487005.94000000134)
kribkophoogtes_legger.359,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,AE893CEA-A220-4FB1-A205-52B7CB735B3C,3272B206-AF10-4815-994D-32382428A87E,2,,,POINT (205785.01999999955 491308.41000000015)
kribkophoogtes_legger.360,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,583842D7-0608-47A0-B493-2DD0F820F614,C9C43F3A-4378-4592-92F4-BC53807C4EE5,2.36,,,POINT (205357.16000000015 489060.87999999896)
kribkophoogtes_legger.361,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,269D25EF-2FED-4364-A271-9E8CE2A809F7,9058A6DA-BFB9-48D8-855E-0FFECEAB354D,4.32,,,POINT (207540.1400000006 467923.5300000012)
kribkophoogtes_legger.362,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,55408B5B-D216-4142-B10F-006111B1C4B6,FBA534DC-AC7E-4C68-943A-6CFCDFDD9A32,4.77,,,POINT (208696.5799999982 466794.44000000134)
kribkophoogtes_legger.363,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,39816FD9-DB6B-49AF-8197-8E1D6777A039,24B6EF7C-26F2-4101-BC58-142AF488A65B,3.59,,,POINT (204872.44000000134 476573.7199999988)
kribkophoogtes_legger.364,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7C2466E1-D804-4CDC-938C-B007332ECC37,FF80052F-4F5B-42AD-89A9-BFE2E4695946,0.78,,,POINT (198052.0799999982 502850.05999999866)
kribkophoogtes_legger.365,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,99A9BCD2-2431-4B8E-AB69-BA14EF755EBA,FF18826F-6521-4426-A65A-3C3D1532174B,1.96,,,POINT (204807.55999999866 494244.7199999988)
kribkophoogtes_legger.366,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,94865D4B-A543-48E5-A096-6BE9EB800613,AE71226E-2B6E-4C0E-9137-492FC073D0E5,3.59,,,POINT (207007.73000000045 474182.69000000134)
kribkophoogtes_legger.367,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,670818CF-44B2-459A-B160-21BED3CE112A,71C3A39D-513B-4E9E-AC0C-8543878D403F,5.05,,,POINT (209767.30000000075 464487.41000000015)
kribkophoogtes_legger.368,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,16001649-6666-4D1B-A94B-966B4135E80C,3D370959-8FA9-4970-83A2-2E9C3BF248FB,4.62,,,POINT (209092.25 468703.33999999985)
kribkophoogtes_legger.369,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,DBEC0D5D-9BE9-4BB8-8067-4164FE383BF3,607C82E0-DF03-4624-ACAB-43B694098887,1.16,,,POINT (200532.94999999925 501382.5)
kribkophoogtes_legger.370,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C0591051-E051-4083-AC42-93453A97ED3C,033944F2-230E-43D1-BA8C-BE1115992CBE,4.29,,,POINT (208056.19999999925 471802.4699999988)
kribkophoogtes_legger.371,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,5509FB07-EEF9-4D13-A645-72EE58318F18,0D019651-F553-4739-8C39-92840D062C1F,0.81,,,POINT (192799.55000000075 505911.62000000104)
kribkophoogtes_legger.372,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,FE32CFC4-7E47-4D9A-8A77-FB423B8483E0,92DD46E7-9365-4AB5-B159-7DDBBD62F494,1.69,,,POINT (203537.19000000134 495643.4699999988)
kribkophoogtes_legger.373,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F36CAEB5-DEE4-4931-B1C4-89219817459C,E1FF2647-2353-4126-A945-4B640795A0FB,3.62,,,POINT (205323.2800000012 475509.94000000134)
kribkophoogtes_legger.374,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,3D4738EF-F02E-401B-B6BE-E44E57945B07,0C2307BD-EACA-4A7E-BEC4-4433B48F37CD,2.97,,,POINT (203877.6700000018 484651.41000000015)
kribkophoogtes_legger.375,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,CB5F775D-2789-4A9B-8347-34128FDA501B,0FF1A543-165F-4F5A-8168-7D689035D52B,0.79,,,POINT (196540.6099999994 504835.08999999985)
kribkophoogtes_legger.376,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,345F43C6-0808-40DF-9A2D-2487310104B4,6A1D52BB-5D62-4BDB-9020-DE22825FE260,1.29,,,POINT (202774.23000000045 499037.4699999988)
kribkophoogtes_legger.377,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,48F2BC2D-1041-4B4D-9578-9295759C6687,841B1D0F-A749-4C69-BACC-ABCDF034249F,2.31,,,POINT (203803.6099999994 487831.7800000012)
kribkophoogtes_legger.378,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,CC0B62FD-6058-4BF9-97EB-C04B150CCB29,1B0DE03A-9084-4FAC-843F-59D722FB2FD5,5.95,,,POINT (209971.23000000045 458781.5300000012)
kribkophoogtes_legger.379,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,EB70AAB0-993A-49C3-872C-F14FEE4C9343,E356F39F-E1CB-4C0A-969D-D604BD63D4D7,2.4,,,POINT (203636.33999999985 497705.75)
kribkophoogtes_legger.380,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,8D1FFB80-457C-4FC5-80CA-0FA230A094F5,C064C3AF-C59E-48E7-B788-B7E405B02D71,2.17,,,POINT (205192.37999999896 489363.08999999985)
kribkophoogtes_legger.381,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,A19C6846-9D33-4F9E-9D17-E2B36B4953C2,C853535A-87A6-4AD5-BD2D-47DFB16AEED1,5.31,,,POINT (209609.12000000104 462610.12000000104)
kribkophoogtes_legger.382,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,12BA2F98-FF9C-4905-B2AF-0F4CA439EE58,15A25052-1167-4E10-9A70-50927725B404,4.63,,,POINT (207675.16000000015 468268.66000000015)
kribkophoogtes_legger.383,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C54E8420-5B36-45F0-8C4F-13F9E2807808,1DAAD89C-1321-4639-B7B5-E17013524C32,3.69,,,POINT (204688.44999999925 476740.44000000134)
kribkophoogtes_legger.384,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,628A6106-2B65-4781-B443-38DAFD88D5EE,00019C66-4F34-44F8-A960-E7016DD4A77A,0.45,,,POINT (197664.55999999866 503259.2800000012)
kribkophoogtes_legger.385,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,E9629375-5D43-4D2E-8F81-E5B3A717F597,42A41F75-5B67-47AC-9A3B-A917BC5B580A,1.84,,,POINT (204593.94000000134 494347.9699999988)
kribkophoogtes_legger.386,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7A040164-5361-48CD-847C-F3FCFA31EC8C,D4FA57F7-D155-421A-9004-2740F06CC7AE,3.82,,,POINT (206033.69999999925 474931.25)
kribkophoogtes_legger.387,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F6528505-893A-4558-BD54-3EEE35571609,3345AFEC-FFB9-41F8-A335-A79CEB544CCB,0.73,,,POINT (197781.1400000006 504211.37999999896)
kribkophoogtes_legger.388,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,AC45078B-163C-4135-8829-FF617CE1D61A,1B5C6EBB-AAE4-474B-9EB2-553CBD34CC69,1.29,,,POINT (203574.26999999955 498028.62000000104)
kribkophoogtes_legger.389,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,DF218A33-20F6-42C4-9229-654E30A5466C,79D9CD39-F13B-46BA-A239-28EB442369E4,4.32,,,POINT (209396.0300000012 468799.80999999866)
kribkophoogtes_legger.390,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,655F2712-7DA5-429F-986A-8BA0CF59A1CB,80BFD2AD-A582-47A4-9D25-89CDA1405D0E,1.89,,,POINT (205627.0300000012 492987.69000000134)
kribkophoogtes_legger.391,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,65260EA5-2B0F-4809-8B0C-7753EBDBEF16,F7B9E168-8028-45F4-A8DF-CAB3A3E1B41F,4.09,,,POINT (207809.37999999896 472544.16000000015)
kribkophoogtes_legger.392,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,0BFAB46D-7FC5-4E21-AFDC-7E24885BACC2,B91500BC-254A-4D3A-96B4-72CFC227FF7C,3.12,,,POINT (203241.05999999866 482279.91000000015)
kribkophoogtes_legger.393,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,4D59D6CC-BD13-4BDF-B03B-54E051FCCCF3,EE05AA8A-3D42-4CFF-97A5-503767D989F6,1.44,,,POINT (203632.41000000015 496341.94000000134)
kribkophoogtes_legger.394,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D8F4DE30-8CDD-420B-88AE-3DA381909C78,D7B71BD8-3C41-4DA2-91E9-7B6A80EBB2C3,4.28,,,POINT (208431.08999999985 471508.91000000015)
kribkophoogtes_legger.395,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,4E190CA4-FDFA-4A95-B35C-73B39624CFD9,42AC0247-E253-46A5-8801-A663F5864614,1.65,,,POINT (205380.55999999866 490136.55999999866)
kribkophoogtes_legger.396,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,5AABC322-11ED-43A0-84E1-7C8B4572C9A2,DE413495-0A5B-43EF-879C-1921A560F642,5.89,,,POINT (209613.05999999866 459559.83999999985)
kribkophoogtes_legger.397,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,E50A313E-4780-42FA-B198-921C48F2D783,D9AAF9F2-412C-4E67-9DE3-74929269A9B4,3.16,,,POINT (203818.69999999925 480703.05999999866)
kribkophoogtes_legger.398,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,4B92A7C6-9D90-4AB2-BFB8-76E24F4B9501,6D2862EA-29F5-40C2-A2FC-CC9FC6BA0015,0.98,,,POINT (198333.41000000015 502658.0300000012)
kribkophoogtes_legger.399,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,447BAFD9-39F5-4351-AAC2-FF5AAD9638C4,E41E97EF-9205-4AC6-8A78-2790848DD47E,3.03,,,POINT (203164.44000000134 481319.25)
kribkophoogtes_legger.400,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,AF4EC98F-5BF0-416B-A380-5F8742DE46CB,31D1EB3A-CE8E-42DB-973B-795C064FAC42,4.7,,,POINT (208207.8900000006 468365.4699999988)
kribkophoogtes_legger.401,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C4BA6A57-B33C-4966-99D6-3EB899261401,4D0A155A-CC7D-40C5-9A81-8CD8E11CA262,3.69,,,POINT (204357.51999999955 477268.30999999866)
kribkophoogtes_legger.402,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,A0763A32-1E9B-4A25-81CE-A9D4658AB7FC,F376AB05-A197-4489-80B3-6DADE5FA1AC3,1.2,,,POINT (201321.9200000018 499818.0300000012)
kribkophoogtes_legger.403,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,2A89E448-5116-4170-A008-7394D93FC0DF,21D25A40-C854-4C99-9829-92480080DAF5,3.78,,,POINT (205000.3599999994 476296)
kribkophoogtes_legger.404,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,ACDDAFDF-D395-41EA-AAAB-7C6C8C815870,489B39AD-D560-42B1-A1B7-BA00A82B1646,1.33,,,POINT (202170.3299999982 499197.55999999866)
kribkophoogtes_legger.405,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,486509BB-95B6-4EBD-822F-1AE054A5EC16,4EF0F7DF-EDEC-4699-8F64-EBD117EFFD3B,1.65,,,POINT (204189.69999999925 494865.16000000015)
kribkophoogtes_legger.406,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,441ECDEE-391B-49DD-9A8B-12E79E56BFE2,6BC6DDC6-B53E-4F6B-8576-86A1419AE410,2.89,,,POINT (203560.05999999866 483652.37999999896)
kribkophoogtes_legger.407,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7F31FFA3-9FF0-454B-B115-683A8C34E4D3,F9DD8780-745D-4A13-9F5D-0BB2294E3033,4.7,,,POINT (209046.76999999955 466532.66000000015)
kribkophoogtes_legger.408,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,6DE2EB30-E696-4C75-90FF-50B43A83B468,008AD291-A922-41B4-B10E-A20A86058DFA,3.2,,,POINT (203206.73000000045 482786.41000000015)
kribkophoogtes_legger.409,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,0429AACD-A751-4EE1-9DB8-45117162FB2E,95DDB286-E1AB-419C-A956-A9A932EB7087,0.43,,,POINT (197521.33999999985 503779.37999999896)
kribkophoogtes_legger.410,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,847A522B-132E-43D8-8876-8B034E2EC0A6,01F4AFCA-F484-4E77-9BBB-021BBE14D6FB,1.76,,,POINT (203557.5300000012 497084.08999999985)
kribkophoogtes_legger.411,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,BFF50810-9564-4640-8D34-7A5C04D06A9E,39280E28-FB34-494E-801F-8B984EDD8AEC,1.97,,,POINT (205355.01999999955 488804.4699999988)
kribkophoogtes_legger.412,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C8E3CB4A-FDCA-4DEA-B9A7-CB9B60517B43,55F6902E-323E-47B0-AD41-AD5EB3166CCA,5.54,,,POINT (209897.16000000015 460191.37999999896)
kribkophoogtes_legger.413,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,A11CC639-374F-4493-B3C9-B865CCDB4560,3B241213-06AD-4B51-8442-64B68FE72978,0.94,,,POINT (197732.5799999982 503428.05999999866)
kribkophoogtes_legger.414,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,09935930-3EDB-4C54-BAB0-3746642F8F28,6CA236F2-AF41-4D7D-8AF5-0FFBEB93B9A7,4.52,,,POINT (207558.69000000134 468012.87999999896)
kribkophoogtes_legger.415,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,BC6E7C0C-2127-405B-BE6D-3EAB73511EAF,950488EE-6CEE-4B2F-ACE7-09538E146865,4.7,,,POINT (208997.91000000015 466594.7800000012)
kribkophoogtes_legger.416,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,9674F11F-5C95-43BC-8FE4-B76B710BD1D8,5EE7257C-AD34-4204-852B-C292E1AE5B40,3.79,,,POINT (205271.41000000015 475968.91000000015)
kribkophoogtes_legger.417,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,DC74C1F0-24BF-48B4-A77E-11A0FFB36D67,57695DC9-C99E-4FFC-B5F8-BDB3746A26E6,0.75,,,POINT (197967.76999999955 502917.16000000015)
kribkophoogtes_legger.418,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,EF91E5EF-F013-4A50-8CB2-F77A490643C8,D2DAD16C-3206-4F5B-9124-2709B9B1EB00,1.76,,,POINT (205396.51999999955 493247.69000000134)
kribkophoogtes_legger.419,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,AC2B71D9-FAA9-40F9-865E-137B7BF25E99,F5A7F0EC-41D5-453C-9DF2-86EC7A496680,3.82,,,POINT (207904.44000000134 473495.91000000015)
kribkophoogtes_legger.420,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7FA454C2-8211-4471-91CF-D79AAAC22CE6,70774566-207B-44BC-AD01-490099CBEFB7,5.86,,,POINT (211132.8299999982 458627.9699999988)
kribkophoogtes_legger.421,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,800A393E-BB25-415D-8898-00AA636EAEDF,F8B0AD12-085A-4B2D-BA70-B45CB5A5C4A8,4.76,,,POINT (209574.19999999925 464189.66000000015)
kribkophoogtes_legger.422,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,92082D81-5614-4C2D-A4C9-291723A05B4F,F4442529-0B86-4F68-A9E5-23F5FC9E5456,0.89,,,POINT (200946.3599999994 500081.94000000134)
kribkophoogtes_legger.423,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,23B7F74F-DC65-4640-AEC4-375233D97027,D2C645E0-09BA-4AEB-9179-CB3C1D0649CB,1.92,,,POINT (205702.8599999994 491408.75)
kribkophoogtes_legger.424,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,E2F32E7E-29E9-41F6-BFEC-28CAE2611FF6,8470FD5E-CF7B-43B3-8DCB-4ADD059C20FD,1.35,,,POINT (202129.6099999994 499345.5300000012)
kribkophoogtes_legger.425,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,5769F087-31D0-45F5-AC76-9285999B5FF2,64165038-FF4D-4708-A655-FA59E7C6B2CF,3.39,,,POINT (203838.98000000045 484347.08999999985)
kribkophoogtes_legger.426,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B318CDB3-AC7B-4BFF-815B-DCE2C4DF6A77,4A6DEEF4-5274-4282-99D3-5C7FBA2253A3,2.43,,,POINT (204243.51999999955 487953.37999999896)
kribkophoogtes_legger.427,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,6FE94ECF-19AF-40FD-B600-3585AF96119A,3CBBDE9F-7BAD-47CD-8295-246239F31521,3.44,,,POINT (204329.3900000006 478261.66000000015)
kribkophoogtes_legger.428,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,070EFE5D-7126-4FD3-A10C-A30E2181AF7F,556B19C3-B5D9-432D-89D4-8263698FD2DD,0.96,,,POINT (197700.01999999955 504026.91000000015)
kribkophoogtes_legger.429,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F6B5E383-66F7-42FB-83AF-9E05424BFE68,DA94D64E-15FA-48B1-BDEE-AA9FF38160C6,1.5,,,POINT (203508.80999999866 497610.94000000134)
kribkophoogtes_legger.430,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F4E5541F-62F0-47D1-9B18-33AA14890EE2,F607FF01-F582-4993-85D6-BE92540BB4A4,2.67,,,POINT (201982.51999999955 486946.37999999896)
kribkophoogtes_legger.431,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,3587E32D-6E84-4DD5-98D8-BC1E63BFF035,A49C4EEE-28BC-47CF-8EC1-E17E8F624559,1.75,,,POINT (205703.12000000104 491014.7199999988)
kribkophoogtes_legger.432,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,6BDF5876-BF40-4F46-A345-90735C754D97,CAC5594C-38AA-41E8-A72A-7F27C2A126DC,1.92,,,POINT (205341.1099999994 489149.4699999988)
kribkophoogtes_legger.433,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,5B5DF6C1-9963-4116-BB00-D986918FD510,DB173131-D241-4B5D-8EFE-BE6E14D3989D,5.28,,,POINT (210083.05999999866 461300.91000000015)
kribkophoogtes_legger.434,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,5DF5C43D-E3F2-47FA-900E-DF2C5403D0FF,7BAF5E13-ED0D-4724-B198-BC28F7769B75,4.55,,,POINT (207892.30000000075 468318.83999999985)
kribkophoogtes_legger.435,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,35A194B8-2A14-4D34-862F-2882FB4F6A88,C018C197-EB32-488C-A949-849DCC648363,4.74,,,POINT (208587.66000000015 467061.5300000012)
kribkophoogtes_legger.436,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,2A12E78D-16A9-4C9C-B4F4-00C8D16F9FF8,42438137-975C-4F64-BB7A-620FEB34361D,3.3,,,POINT (205123.55999999866 476092.2800000012)
kribkophoogtes_legger.437,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,2F651035-8739-4632-B1FC-BB159573E196,A05816F1-73B9-484B-8346-9A6C49381E0E,0.7,,,POINT (197871.76999999955 503209.94000000134)
kribkophoogtes_legger.438,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C1A5CD85-B5FC-42FD-B77F-5D35149761E3,0516DD41-4A8D-4558-B72E-3C056E58C51B,3.57,,,POINT (207066.91000000015 474116.69000000134)
kribkophoogtes_legger.439,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,9C6884D1-9D91-4213-8D08-844605AD1ADE,C8230E7F-0238-46B7-8518-2540DFA42A3B,4.77,,,POINT (210253.51999999955 465362.33999999985)
kribkophoogtes_legger.440,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,4E65FA53-BEEA-4C36-A602-CB985C301F2A,364940E5-D36F-4E6D-98A0-123058FB9D01,4.56,,,POINT (208926.66000000015 468501.2199999988)
kribkophoogtes_legger.441,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D9212C7D-7311-4F74-BA96-F6D2B0112A51,3EF1859E-7793-4736-A1CF-67BB920F2BF4,0.94,,,POINT (199573.23000000045 502207.5300000012)
kribkophoogtes_legger.442,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,33FFCE75-E203-46F0-939E-4148760AA4F6,42CFF1BB-C6B9-4A46-957E-344BC98E7FBD,1.96,,,POINT (205833.73000000045 491944.62000000104)
kribkophoogtes_legger.443,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D33CC0DB-7A2F-4366-A15F-CDAF66D7C927,3BE31685-3315-43A9-9EA3-C9B57FAD6400,3.08,,,POINT (207885.51999999955 472406.87999999896)
kribkophoogtes_legger.444,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,9F23F9E8-7619-4DB6-BFCE-0E82246C4964,61BD3840-3545-4028-A161-4E0AAFFA1B21,1.06,,,POINT (193405.8299999982 505558.9699999988)
kribkophoogtes_legger.445,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,64F361EF-3F38-41FF-B7B0-F760B8A015CA,13211D55-991A-41F8-871D-83B8C25DB0DB,0.7,,,POINT (196272.01999999955 504624.37999999896)
kribkophoogtes_legger.446,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,FA908609-E80B-4074-8FEC-325FB42C1269,15028672-9FE9-42DB-B102-5E2085D731BD,1.28,,,POINT (202637.0300000012 498976.83999999985)
kribkophoogtes_legger.447,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,95CFD44D-C34D-4557-AB5C-A4982264B1A6,176F35DF-FA11-4D67-B456-EAC80D7E8334,2.17,,,POINT (204869.55000000075 488219.05999999866)
kribkophoogtes_legger.448,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,BE863223-E5B2-4C5C-88C9-BC426C44ACE5,A7E767DC-BC4C-46EB-96E4-2110E61D453F,3.09,,,POINT (203100.62000000104 482074.37999999896)
kribkophoogtes_legger.449,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,729422FC-F360-444C-92B7-6BD88A44BA1B,26AF8DB4-28F4-4C42-9F0C-44B8D6CAB809,4.86,,,POINT (207929.3900000006 468446.75)
