boomnummer,lat_volledig,omtrek_cm,kiemjaar,eigendom,ned_naam,karakter,jaar_vaststelling,kwaliteit,leeftijd,omtrek,cultuurhistorie,natuurwetenschappelijk,latitude,longitude
02.55.600.0403,quercus rubra,220,1900,particulier,amerkaanse eik,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57246704764105,5.0820229508335535
02.55.600.0404,quercus rubra,314,1900,particulier,amerkaanse eik,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57247671712457,5.081970408799969
02.55.600.0405,quercus rubra,283,1900,particulier,amerkaanse eik,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57248964915688,5.081910863260608
02.55.600.0409,quercus rubra,201,1900,particulier,amerkaanse eik,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57242428622143,5.082245984127468
02.55.600.0410,quercus rubra,279,1900,particulier,amerkaanse eik,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.572416336724764,5.082303231369787
02.55.600.0411,quercus rubra,251,1900,particulier,amerkaanse eik,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57239243176798,5.0824119807832835
02.55.600.0412,quercus rubra,170,1900,particulier,amerkaanse eik,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57236857125663,5.082530928025839
02.55.600.0413,quercus rubra,270,1900,particulier,amerkaanse eik,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5723432885063,5.082656044007834
02.55.605.1784,fagus sylvatica,471,1850,gemeentelijk,groene beuk,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57202558576906,5.081901461196598
02.55.605.1791,aesculus hippocastanum,220,1900,gemeentelijk,paardenkastanje,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57221971545494,5.082688202660557
02.55.605.1792,quercus rubra,220,1900,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.572002106962834,5.082469903149504
02.55.605.1794,acer pseudoplatanus,283,1900,gemeentelijk,gewone esdoorn,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.572077135389286,5.08268736969188
02.55.605.1797,aesculus hippocastanum,188,1900,gemeentelijk,paardenkastanje,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57210144553194,5.082637456350031
02.55.605.1800,aesculus hippocastanum,251,1900,gemeentelijk,paardenkastanje,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57204663400154,5.082620672987264
02.55.605.1801,aesculus hippocastanum,251,1900,gemeentelijk,paardenkastanje,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5719843465521,5.082594549406747
02.55.605.1809,acer platanoides,220,1900,gemeentelijk,noorse esdoorn,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57201633168334,5.082664928743368
02.55.605.1810,acer pseudoplatanus,188,1900,gemeentelijk,gewone esdoorn,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5719591291637,5.082641237627429
02.55.605.1811,acer pseudoplatanus,251,1900,gemeentelijk,gewone esdoorn,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57190289096205,5.082618520973627
02.55.605.1814,acer pseudoplatanus,251,1900,gemeentelijk,gewone esdoorn,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.571844074111496,5.082596225551301
02.55.605.1836,acer pseudoplatanus,251,1900,gemeentelijk,gewone esdoorn,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57214413861933,5.082712250180515
02.45.430.0542,fagus sylvatica 'atropurpurea',220,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56897844339509,5.063003255624757
02.45.430.0543,fagus sylvatica 'atropurpurea',424,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.569107109148014,5.063991135802102
02.45.430.0545,fagus sylvatica 'atropurpurea',314,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.569065969095945,5.06416716598022
02.45.430.0546,fagus sylvatica 'atropurpurea',424,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56915483954867,5.064085689467305
02.45.430.0547,fagus sylvatica 'atropurpurea',424,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.569132414470324,5.064164356887352
02.45.430.0548,fagus sylvatica 'atropurpurea',424,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56911000155395,5.064244192457918
02.45.430.0551,pterocarya fraxinifolia,424,1900,particulier,gewone vleugelnoot,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56951130185027,5.06258921211476
02.45.450.0056,fagus sylvatica 'atropurpurea',345,1900,gemeentelijk,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56899177322819,5.063960974442266
02.45.450.0065,fagus sylvatica 'atropurpurea',251,1900,gemeentelijk,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.568816811459044,5.063075344070133
02.45.450.0066,fagus sylvatica 'atropurpurea',345,1900,gemeentelijk,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56883896395957,5.06318073761266
02.45.460.0087,quercus frainetto,361,1900,gemeentelijk,hongaarse eik,zeldzame omvang voor soort,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56824914991423,5.064059086943234
02.45.500.0203,morus nigra,314,1950,gemeentelijk,zwarte moerbei,zeldzame omvang voor soort,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56648297659297,5.065241569098567
02.40.110.0099,fagus sylvatica,314,1950,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57706017299199,5.051630892735206
02.40.110.0100,fagus sylvatica,251,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57700504878849,5.051782428460507
02.40.110.0101,fagus sylvatica,283,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.576923682199954,5.052001455441364
02.40.110.0102,fagus sylvatica,314,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57782599799294,5.049959127038398
02.40.110.0103,fagus sylvatica,283,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57778494379797,5.050023557267581
02.40.110.0104,fagus sylvatica,283,1950,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57774759394422,5.050085233295427
02.40.110.0105,fagus sylvatica,251,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.577670247550145,5.05020410365516
02.40.110.0106,fagus sylvatica,314,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57763328371875,5.050268762770536
02.40.110.0107,fagus sylvatica,361,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57760040555874,5.050335108212472
02.40.110.0108,fagus sylvatica,361,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57745960670948,5.0506065447532045
02.40.110.0109,fagus sylvatica,361,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.577426643887236,5.050677896246439
02.40.110.0110,"fagus sylvatica ""fastigiata""",361,1900,gemeentelijk,groene zuilbeuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57770628614891,5.05014278379527
02.40.120.0229,fagus sylvatica,361,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57690073033051,5.051833935531302
02.40.120.0230,fagus sylvatica,352,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.576872282151335,5.051906362731271
02.40.120.0235,fagus sylvatica 'atropurpurea',361,1900,gemeentelijk,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.576954817451615,5.051681196082826
02.40.590.2270,robinia pseudoacacia,345,1940,gemeentelijk,gewone acacia,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56567695371042,5.048048802522678
02.45.100.1152,tilia x europaea,94,1995,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57626475299908,5.063548050703298
02.45.100.1155,platanus hispanica,361,1900,gemeentelijk,plataan,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.576707816678976,5.06345210528495
02.45.100.1156,fagus sylvatica 'atropurpurea',487,1900,gemeentelijk,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57657204578622,5.063615466658663
02.45.100.1158,fagus sylvatica 'atropurpurea',345,1900,gemeentelijk,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57638272958139,5.0633826387716345
02.45.100.1159,tilia x europaea,361,1900,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57629345185722,5.063404481343726
02.45.100.1172,tilia x europaea,361,1800,gemeentelijk,hollandse/zwartelinde,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.576200767523154,5.064440950376973
02.45.100.1189,tilia x europaea,94,1995,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57621750495356,5.0633324171552685
02.45.100.1190,tilia x europaea,63,1995,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57655098456529,5.06339758198447
02.45.430.0535,fagus sylvatica 'atropurpurea',220,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.568987714992886,5.062891348832226
02.45.430.0536,fagus sylvatica 'atropurpurea',327,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56896467008772,5.062869387543038
02.45.430.0537,fagus sylvatica 'atropurpurea',327,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.568915893176055,5.062822411994711
02.45.430.0538,fagus sylvatica 'atropurpurea',327,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56887171788144,5.062778475906237
02.45.430.0539,fagus sylvatica 'atropurpurea',377,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.568827523840035,5.062727789813974
02.40.050.0201,fagus sylvatica,251,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57890064025654,5.048336936553147
02.40.050.0203,fagus sylvatica,283,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57925382833357,5.047796423993884
02.40.050.0204,fagus sylvatica,314,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57894200246804,5.048279858562849
02.40.050.0205,fagus sylvatica,283,1950,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57862726853446,5.048749920180837
