FID,omschr,doorrijhgt,invent_oms,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
kunstinweg_wegvak.1502,Viaduct,0,VIAD. O/D BOSZOOM,,191280042,2021-10-01T00:00:00,0,149,019128004220211001,LTK0000431939,R,I,,"LINESTRING (95952.28990000114 440422.96240000054, 95960.44200000167 440417.14660000056, 95968.40980000049 440411.09789999947, 95980.08339999989 440401.63749999925, 95987.43180000037 440395.21379999816, 96002.17320000008 440381.6906999983, 96016.42330000177 440367.6545000002, 96030.20630000159 440353.3563000001, 96040.37759999931 440342.314199999, 96055.13599999994 440325.65239999816, 96059.65709999949 440320.23110000044)"
kunstinweg_wegvak.1503,Viaduct,0,VIAD.,,600115394,2021-10-01T00:00:00,33,60,060011539420211001,LTK0000431954,L,I,,"LINESTRING (104698.2613000013 446728.38369999826, 104689.56450000033 446702.8227000013)"
kunstinweg_wegvak.1504,Viaduct,0,VIAD.O/D PAPENDORPSEWEG,,600126692,2021-10-01T00:00:00,3243,3268,060012669220211001,LTK0000430864,L,I,,"LINESTRING (134595.78599999845 452621.14770000055, 134571.0960999988 452625.0725999996)"
kunstinweg_wegvak.1505,Viaduct,0,VIAD.O/D PAPENDORPSEWEG,,268305026,2021-10-01T00:00:00,181,206,026830502620211001,LTK0000430864,R,I,,"LINESTRING (134571.8775999993 452608.7120999992, 134577.5117000006 452607.76509999856, 134596.54670000076 452604.6581999995)"
kunstinweg_wegvak.1506,Brug,0,GALECOPPERBRUG O/H AMSTERDAM-RIJNKANAAL (VAST),,268305026,2021-10-01T00:00:00,590,908,026830502620211001,LTK0000430865,R,I,,"LINESTRING (134975.9937000014 452545.73970000073, 134979.2109999992 452545.26029999927, 135269.36030000076 452500.27639999986, 135290.22690000013 452496.9406999983)"
kunstinweg_wegvak.1507,Viaduct,0,VIAD.O/D EUROPALAAN,,600126692,2021-10-01T00:00:00,2077,2119,060012669220211001,LTK0000430866,L,I,,"LINESTRING (135746.54850000143 452434.29250000045, 135727.84710000083 452438.69370000064, 135705.58549999818 452443.5621000007)"
kunstinweg_wegvak.1508,Viaduct,0,VIAD.O/D EUROPALAAN,,268305026,2021-10-01T00:00:00,1328,1391,026830502620211001,LTK0000430866,R,I,,"LINESTRING (135704.34380000085 452427.1303000003, 135706.70479999855 452426.63120000064, 135730.41550000012 452421.24280000106, 135762.70080000162 452413.4232000001, 135765.6585999988 452412.6675999984)"
kunstinweg_wegvak.1509,Brug,0,VIERLINGBRUG BRUG O/H MERWEDEKANAAL (VAST),,600126692,2021-10-01T00:00:00,1718,1792,060012669220211001,LTK0000430867,L,I,,"LINESTRING (136089.35779999942 452328.33260000125, 136035.01740000024 452346.99120000005, 136019.40940000117 452352.48149999976)"
kunstinweg_wegvak.1510,Viaduct,0,VIAD.OVER RW. 27 ='KP.LUNETTEN',,600128706,2021-10-01T00:00:00,946,1016,060012870620211001,LTK0000430870,L,I,,"LINESTRING (138389.8498999998 451940.55099999905, 138388.02430000156 451940.1145000011, 138342.1088999994 451929.9957999997, 138322.53649999946 451925.8511000015, 138321.45710000023 451925.64240000024)"
kunstinweg_wegvak.1511,Viaduct,0,VIAD.OVER VBW.g ='KP.LUNETTEN',,600128706,2021-10-01T00:00:00,705,766,060012870620211001,LTK0000430871,L,I,,"LINESTRING (138620.2393000014 452010.7446000017, 138608.92929999903 452006.52050000057, 138571.20639999956 451993.2162999995, 138562.7485000007 451990.3614999987)"
kunstinweg_wegvak.1512,Viaduct,0,VIAD.OVER VBW.g ='KP.LUNETTEN',,275303022,2021-08-01T00:00:00,899,960,027530302220210801,LTK0000430871,R,I,,"LINESTRING (138567.9732999988 451977.60060000047, 138625.36919999868 451998.25780000165)"
kunstinweg_wegvak.1513,Viaduct,0,VIAD.'t BLAUWE HUIS'O/D SPOORWEG,,600128706,2021-10-01T00:00:00,384,454,060012870620211001,LTK0000430872,L,I,,"LINESTRING (138912.77809999883 452142.4792999998, 138865.4098000005 452119.05519999936, 138849.98910000175 452111.5357000008)"
kunstinweg_wegvak.1514,Viaduct,0,VIAD.'t BLAUWE HUIS'O/D SPOORWEG,,275303022,2021-08-01T00:00:00,1215,1285,027530302220210801,LTK0000430872,R,I,,"LINESTRING (138859.0399999991 452099.98479999974, 138909.07930000126 452124.7162999995, 138921.9063999988 452130.7670999989)"
kunstinweg_wegvak.1515,Viaduct,0,VIAD.O/D ACHTERDIJK,,279305004,2021-10-01T00:00:00,1062,1070,027930500420211001,LTK0000430874,R,I,,"LINESTRING (140294.70169999823 452638.61199999973, 140302.68329999968 452639.15459999815)"
kunstinweg_wegvak.1516,Brug,0,BRUG O/D KROMME RIJN (VAST) & SCHOUDERMANTEL =N229,,286304034,2021-10-01T00:00:00,382,498,028630403420211001,LTK0000430875,R,I,,"LINESTRING (143289.09540000185 452376.1031000018, 143404.7142000012 452366.70650000125)"
kunstinweg_wegvak.1517,Brug,0,BRUG O/D KROMME RIJN (VAST) & SCHOUDERMANTEL =N229,,600128741,2022-01-01T00:00:00,2020,2128,060012874120220101,LTK0000430875,L,I,,"LINESTRING (143405.02270000055 452388.7569000013, 143380.97690000013 452390.58399999887, 143297.3242000006 452396.81980000064)"
kunstinweg_wegvak.1518,Onderdoorgang (voetgangers/fietsers/eco),0,TUNNEL O/D LBW.,,286304060,2021-10-01T00:00:00,76,98,028630406020211001,LTK0000430876,R,I,,"LINESTRING (143503.9802000001 452358.5295000002, 143525.90529999882 452356.7159000002)"
kunstinweg_wegvak.1519,Tunnel,0,AQUADUCT 'ALPHEN-AQUADUCT'I/D GOUWE (GESL.GED.),,600120565,2021-10-01T00:00:00,494,541,060012056520211001,LTK0000430782,L,I,,"LINESTRING (105932.6064000018 458386.11930000037, 105929.1165000014 458385.8013000004, 105885.82899999991 458381.5507000014)"
kunstinweg_wegvak.1520,Tunnel,0,AQUADUCT 'ALPHEN-AQUADUCT'I/D GOUWE (GESL.GED.),,600120809,2021-10-01T00:00:00,833,880,060012080920211001,LTK0000430782,R,I,,"LINESTRING (105882.63670000061 458371.73160000145, 105907.88479999825 458374.34809999913, 105929.4085999988 458376.3498999998)"
kunstinweg_wegvak.1521,Tunnel,0,AQUADUCT 'ALPHEN-AQUADUCT'I/D GOUWE (OPEN GED.),,600120565,2021-10-01T00:00:00,269,494,060012056520211001,LTK0000430783,L,I,,"LINESTRING (106156.6585999988 458406.7234000005, 106138.35649999976 458405.25719999894, 106110.93210000172 458402.82620000094, 106031.29679999873 458395.11080000177, 105932.6064000018 458386.11930000037)"
kunstinweg_wegvak.1522,Tunnel,0,AQUADUCT 'ALPHEN-AQUADUCT'I/D GOUWE (OPEN GED.),,600120809,2021-10-01T00:00:00,880,1100,060012080920211001,LTK0000430783,R,I,,"LINESTRING (105929.4085999988 458376.3498999998, 105973.84910000116 458380.4829999991, 106013.7162999995 458383.8055000007, 106053.60990000144 458386.89820000157, 106120.90740000084 458391.44299999997, 106148.75439999998 458393.1323999986)"
kunstinweg_wegvak.1523,Brug,0,BURG 'O/D OOSTVAART',,600120581,2022-05-01T00:00:00,2034,2039,060012058120220501,LTK0000430784,L,I,,"LINESTRING (107734.50919999927 457999.72089999914, 107729.89039999992 458001.6358000003)"
kunstinweg_wegvak.1524,Brug,0,BRUG 'O/D RIETVELDSCHEWETERING',,213316008,2021-10-01T00:00:00,2668,2691,021331600820211001,LTK0000430785,R,I,,"LINESTRING (109081.66220000014 457251.09099999815, 109101.35700000077 457239.21189999953)"
kunstinweg_wegvak.1525,Brug,0,BRUG 'O/D RIETVELDSCHEWETERING',,600120581,2022-05-01T00:00:00,469,492,060012058120220501,LTK0000430785,L,I,,"LINESTRING (109105.52169999853 457248.879900001, 109085.8275000006 457260.7600999996)"
kunstinweg_wegvak.1526,Brug,0,BRUG 'O/D VAART',,218313002,2021-10-01T00:00:00,863,867,021831300220211001,LTK0000430786,R,I,,"LINESTRING (109925.0474999994 456246.63589999825, 109926.95729999989 456243.121199999)"
kunstinweg_wegvak.1527,Brug,0,BRUG,,220311039,2021-10-01T00:00:00,272,297,022031103920211001,LTK0000430787,R,I,,"LINESTRING (110359.6510999985 455483.0566000007, 110372.70529999956 455461.7355000004)"
kunstinweg_wegvak.1528,Brug,0,BRUG,,600121842,2021-10-01T00:00:00,128,148,060012184220211001,LTK0000430787,L,I,,"LINESTRING (110380.53290000185 455469.2017999999, 110370.0828000009 455486.25450000167)"
kunstinweg_wegvak.1529,Brug,0,BRUD O/D VAART,,220311039,2021-10-01T00:00:00,424,467,022031103920211001,LTK0000430788,R,I,,"LINESTRING (110439.02070000023 455353.42449999973, 110461.47399999946 455316.7523000017)"
kunstinweg_wegvak.1530,Brug,0,BRUG O/D VAART,,220311039,2021-10-01T00:00:00,794,801,022031103920211001,LTK0000430789,R,I,,"LINESTRING (110541.01689999923 455005.0751999989, 110541.27299999818 454998.07990000024)"
kunstinweg_wegvak.1531,Brug,0,BRUG O/D VAART,,600121829,2021-10-01T00:00:00,860,867,060012182920211001,LTK0000430789,L,I,,"LINESTRING (110551.8145999983 454999.65670000017, 110551.55930000171 455006.65210000053)"
kunstinweg_wegvak.1532,Brug,0,BRUG O/D VAART,,600122004,2021-10-01T00:00:00,31,274,060012200420211001,LTK0000430810,L,I,,"LINESTRING (110385.36230000108 455479.3156000003, 110271.45069999993 455669.5764000006, 110268.49709999934 455678.0892999992, 110270.03200000152 455690.26000000164)"
kunstinweg_wegvak.1533,Viaduct,0,VIAD.O/D PR.MARIANNELAAN & HET STATION,,168307107,2021-10-01T00:00:00,0,97,016830710720211001,LTK0000430817,R,I,,"LINESTRING (84597.57140000165 453630.0837999992, 84648.9470999986 453599.09519999847, 84680.74960000068 453580.18090000004)"
kunstinweg_wegvak.1534,Brug,0,VOORBURG BRUG O/D ZUIDVLIET & WESTVLIETWEG,,168307107,2021-10-01T00:00:00,257,275,016830710720211001,LTK0000430818,R,I,,"LINESTRING (84818.83850000054 453499.36470000073, 84834.20809999853 453490.3940999992)"
kunstinweg_wegvak.1535,Viaduct,0,VIAD.O/D DR.J.W.PALTELAAN,,600115554,2021-10-01T00:00:00,826,874,060011555420211001,LTK0000430823,L,I,,"LINESTRING (93551.16079999879 451358.18290000036, 93513.0533999987 451364.00620000064, 93503.70329999924 451365.37790000066)"
kunstinweg_wegvak.1536,Brug,0,BRUG O/D AFWATERING (VAST),,600114764,2021-10-01T00:00:00,307,313,060011476420211001,LTK0000430826,L,I,,"LINESTRING (96519.36769999936 450278.54199999943, 96513.61850000173 450280.25829999894)"
kunstinweg_wegvak.1537,Brug,0,BRUG O/D BERKEL,,600455065,2022-05-01T00:00:00,2567,2626,060045506520220501,LTK0000419175,R,I,,"LINESTRING (239643.0417000018 458759.8103, 239645.9219999984 458765.8929999992, 239653.33300000057 458780.42500000075, 239669.84259999916 458812.367899999)"
kunstinweg_wegvak.1538,Brug,0,BRUG O/D BERKEL,,600455068,2022-05-01T00:00:00,1888,1947,060045506820220501,LTK0000419175,L,I,,"LINESTRING (239662.70369999856 458818.34699999914, 239646.1240000017 458786.4389999993, 239635.97899999842 458766.49500000104, 239635.69539999962 458765.89279999956)"
kunstinweg_wegvak.1539,Viaduct,0,VIAD. I/D VBW. p,,600454208,2021-07-01T00:00:00,417,442,060045420820210701,LTK0000419239,R,I,,"LINESTRING (86023.89240000024 432054.4382000007, 86025 432055, 86041.58100000024 432066.99599999934, 86044.1970999986 432068.99540000036)"
kunstinweg_wegvak.1540,Viaduct,0,VIAD. O/D RW A15,,600454208,2021-07-01T00:00:00,442,512,060045420820210701,LTK0000419240,R,I,,"LINESTRING (86044.1970999986 432068.99540000036, 86071.0390000008 432089.51000000164, 86087.86100000143 432105.2589999996, 86096.33839999884 432115.5976999998)"
kunstinweg_wegvak.1541,Viaduct,0,VIAD. O/D RW A15,,600454209,2021-07-01T00:00:00,0,46,060045420920210701,LTK0000419240,R,I,,"LINESTRING (86096.33839999884 432115.5976999998, 86102.53599999845 432123.1559999995, 86115.60099999979 432139.7989999987, 86124.12900000066 432152.22040000185)"
kunstinweg_wegvak.1542,Viaduct,0,VIAD.O/D RW.4 VBW e,,600107568,2021-10-01T00:00:00,0,140,060010756820211001,LTK0000431415,L,I,,"LINESTRING (85706.92709999904 432239.9589000009, 85688.60310000181 432249.54399999976, 85665.21189999953 432264.8808999993, 85648.33920000121 432275.6198000014, 85632.17559999973 432285.3354000002, 85614.75140000135 432295.15630000085, 85602.43290000036 432301.67350000143, 85593.51159999892 432306.188000001, 85585.77959999815 432309.8478000015)"
kunstinweg_wegvak.1543,Viaduct,0,VIAD.O/D RW.4 VBW e,,600107566,2021-10-01T00:00:00,180,294,060010756620211001,LTK0000431415,L,I,,"LINESTRING (85806.81159999967 432185.34589999914, 85794.49340000004 432191.3253000006, 85776.6240000017 432200.3269000016, 85757.20589999855 432210.4305000007, 85744.06430000067 432217.6656000018, 85731.45639999956 432224.9512999989, 85706.92709999904 432239.9589000009)"
kunstinweg_wegvak.1544,Brug,0,BRUG O/D LEIDINGENSTRAAT,,169264016,2021-10-01T00:00:00,221,267,016926401620211001,LTK0000431419,R,I,,"LINESTRING (84968.28110000119 432374.0199000016, 84982.6286999993 432371.0322000012, 84997.2386999987 432367.63390000165, 85013.05050000176 432363.4946999997)"
kunstinweg_wegvak.1545,Brug,0,BRUG I/D GRASGEBIED,,172263007,2021-10-01T00:00:00,566,733,017226300720211001,LTK0000431420,R,I,,"LINESTRING (86941.89829999954 432077.8291000016, 86974.82580000162 432081.5313999988, 86984.47340000048 432082.47940000147, 87021.94830000028 432084.4312000014, 87083.01240000129 432089.2270999998, 87097.73470000178 432090.1750999987, 87108.35920000076 432090.7551999986)"
kunstinweg_wegvak.1546,Viaduct,0,VIAD.I/D GROENE KRUISWEG,,179263023,2021-10-01T00:00:00,249,459,017926302320211001,LTK0000431422,R,I,,"LINESTRING (89844.3936999999 431436.3546999991, 90028.67610000074 431361.2261000015, 90038.84219999984 431357.04670000076)"
kunstinweg_wegvak.1547,Viaduct,0,VIAD.I/D VERLENGDE ZUIDERPARKWEG,,181262026,2021-10-01T00:00:00,1638,1670,018126202620211001,LTK0000431423,R,I,,"LINESTRING (92091.38329999894 430748.81639999896, 92097.03940000013 430749.25569999963, 92123.26709999889 430751.5379000008)"
kunstinweg_wegvak.1548,Viaduct,0,VIAD.O/D GROENE KRUISWEG,,600107306,2021-10-01T00:00:00,704,907,060010730620211001,LTK0000431428,L,I,,"LINESTRING (90106.5738000013 431390.11389999837, 90056.46719999984 431411.68250000104, 89987.3387000002 431440.77519999817, 89935.57950000092 431462.07930000126, 89919.37909999862 431468.63170000166)"
kunstinweg_wegvak.1549,Viaduct,0,VIAD.O/D VBW. p,,170264032,2021-10-01T00:00:00,0,476,017026403220211001,LTK0000431430,R,I,,"LINESTRING (85322.13300000131 432265.9200000018, 85337.07459999993 432260.1900999993, 85350.6185999997 432254.2525999993, 85377.91919999942 432241.80779999867, 85400.5278000012 432231.1334999986, 85418.51449999958 432222.3883000016, 85451.40839999914 432205.86740000173, 85494.05319999903 432183.2153000012, 85536.71550000086 432162.69779999927, 85559.38899999857 432152.1585999988, 85573.86800000072 432146.0799999982, 85607.39699999988 432133.8114, 85619.62590000033 432129.78660000116, 85631.77639999986 432126.0044, 85646.20399999991 432121.8060999997, 85662.89600000158 432117.3027999997, 85677.43149999902 432113.73640000075, 85691.00879999995 432110.6975999996, 85715.56830000132 432105.85179999843, 85730.62819999829 432103.28610000014, 85745.47410000116 432101.13969999924, 85764.58249999955 432098.78390000015)"
kunstinweg_wegvak.1550,Viaduct,0,VIAD.O/D LEIDINGENSTRAAT,,600107565,2021-10-01T00:00:00,0,139,060010756520211001,LTK0000431433,L,I,,"LINESTRING (85706.92709999904 432239.9589000009, 85702.64779999852 432244.90790000185, 85656.79720000178 432274.73490000144, 85642.61780000106 432283.52910000086, 85629.00050000101 432291.5069999993, 85609.82009999827 432302.04560000077, 85591.9915000014 432311.0876000002, 85588.90320000052 432312.5482000001)"
kunstinweg_wegvak.1551,Viaduct,0,'VIAD. O/D LEIDINGSTRAAT',,600106514,2021-10-01T00:00:00,155,205,060010651420211001,LTK0000431435,L,I,,"LINESTRING (86609.84730000049 432401.7734000012, 86608.24300000072 432397.61400000006, 86606.27910000086 432393.0144000016, 86602.56909999996 432385.0309999995, 86597.9712000005 432376.14350000024, 86592.89059999958 432367.5302999988, 86587.72910000011 432359.80220000073, 86586.29179999977 432357.8333999999)"
kunstinweg_wegvak.1552,Viaduct,0,VIAD. O/D LEIDINGSTRAAT,,600107654,2021-10-01T00:00:00,596,645,060010765420211001,LTK0000431437,L,I,,"LINESTRING (87087.2648999989 432160.00569999963, 87073.81060000136 432159.9442999996, 87038.27309999987 432160.69900000095)"
kunstinweg_wegvak.1553,Viaduct,0,VIAD.I/D VERLENGE ZUIDERPARKWEG,,600115081,2021-10-01T00:00:00,406,440,060011508120211001,LTK0000431447,L,I,,"LINESTRING (92131.80460000038 430814.6612999998, 92114.10410000011 430813.1876000017, 92097.90890000015 430812.0058000013)"
kunstinweg_wegvak.1554,Viaduct,0,VIAD.I/D HEULWEG,,600115091,2021-10-01T00:00:00,290,307,060011509120211001,LTK0000431448,L,I,,"LINESTRING (92657.0914000012 430885.78810000047, 92654.61160000041 430885.25180000067, 92640.42870000005 430882.4197999984)"
kunstinweg_wegvak.1555,Brug,0,BRUG O/E WATER,,185261042,2021-10-01T00:00:00,1026,1032,018526104220211001,LTK0000431451,R,I,,"LINESTRING (93542.2435999997 431014.89070000127, 93548.40850000083 431015.9301000014)"
kunstinweg_wegvak.1556,Brug,0,BRUG O/E WATER,,187262019,2021-10-01T00:00:00,0,4,018726201920211001,LTK0000431451,R,I,,"LINESTRING (93548.40850000083 431015.9301000014, 93552.35990000144 431016.55139999837)"
kunstinweg_wegvak.1557,Viaduct,0,VIAD. O/D FIETSTUNNEL,,600115365,2021-10-01T00:00:00,639,659,060011536520211001,LTK0000431453,L,I,,"LINESTRING (95902.93840000033 430998.4677999988, 95901.46440000087 430998.9362999983, 95884.0212999992 431004.9582999982)"
kunstinweg_wegvak.1558,Viaduct,0,VIAD.O/D BARENDRECHTSEWEG,,600115365,2021-10-01T00:00:00,126,174,060011536520211001,LTK0000431454,L,I,,"LINESTRING (96411.94940000027 430957.1248999983, 96394.91950000077 430956.3601000011, 96363.97929999977 430955.47509999946)"
kunstinweg_wegvak.1559,Viaduct,0,VIAD.O/D LORENTZWEG,,600115363,2021-10-01T00:00:00,216,309,060011536320211001,LTK0000431455,L,I,,"LINESTRING (96953.503800001 431066.77320000157, 96924.21480000019 431056.0104999989, 96885.28799999878 431042.58989999816, 96865.67410000041 431036.2250000015)"
kunstinweg_wegvak.1560,Viaduct,0,VIAD.,,190261040,2021-10-01T00:00:00,19,52,019026104020211001,LTK0000431459,R,I,,"LINESTRING (95088.91090000048 431055.68180000037, 95088.67159999907 431056.5221000016, 95085.50769999996 431066.0084999986, 95081.48539999872 431077.04199999943, 95081.35350000113 431086.97630000114)"
kunstinweg_wegvak.1561,Viaduct,0,VIAD.OVER KP.VAANPLEIN,,600115102,2021-10-01T00:00:00,144,796,060011510220211001,LTK0000431461,L,I,,"LINESTRING (95483.75979999825 431101.18459999934, 95481.09050000086 431102.374499999, 95467.47250000015 431108.66429999843, 95446.50719999894 431118.6176000014, 95402.81720000133 431140.00730000064, 95384.28610000014 431148.67610000074, 95370.45760000125 431154.47309999913, 95362.76150000095 431157.4626000002, 95353.33810000122 431160.80359999835, 95343.82950000092 431163.90019999817, 95329.4877000004 431168.0727000013, 95317.55449999869 431170.95329999924, 95307.76309999824 431172.99269999936, 95297.9197999984 431174.7591999993, 95288.0287999995 431176.2531999983, 95273.12849999964 431177.9805999994, 95263.99100000039 431178.7507000007, 95255.74749999866 431179.1886, 95240.73730000108 431179.4822999984, 95233.41099999845 431179.41310000047, 95220.88809999824 431178.9215000011, 95205.91530000046 431177.7470000014, 95192.45540000126 431176.1217, 95182.35040000081 431174.56859999895, 95174.22980000079 431173.07550000027, 95164.42529999837 431170.997299999, 95152.440200001 431168.06599999964, 95139.33049999923 431164.34789999947, 95129.77789999917 431161.2622000016, 95118.51579999924 431157.247299999, 95109.14539999887 431153.5581, 95099.94700000063 431149.6314000003, 95090.87299999967 431145.4266999997, 95081.00589999929 431140.5, 95072.18279999867 431135.79030000046, 95047.67660000175 431120.8280000016, 95042.02100000158 431117.0293000005, 95033.88760000095 431111.13430000097, 95025.95430000126 431105.0452999994, 95017.38949999958 431098.03990000114, 95009.85110000148 431091.46559999883, 94998.89519999921 431081.2184999995, 94991.79149999842 431074.192400001, 94984.90940000117 431066.93730000034, 94975.93820000067 431056.76689999923, 94966.49020000175 431045.1079999991, 94960.48070000112 431037.1149000004, 94953.5832999982 431027.2954999991, 94948.05669999868 431018.9583999999, 94942.81709999964 431010.440200001, 94934.76029999927 430996.24280000106, 94930.18039999902 430987.3528999984, 94926.22129999846 430979.1145000011)"
