object,omschrijving,type,soort,bouwjaar,levens_duur,renovatie_jaar,eigendom,onderhoudsplichtige,onderhouds_contract,onderhouds_niveau,wegdeel,exceptioneel_transport,relatie,kruisend_object,straat,opmerking,link,inspectie
ckw_0136,fiets- voetganerstunnel,onderdoorgangen,tunnel beton,1970,60,2030,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,parkeerkelder,stadhuisplein,paleisring,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0136%2f,inspectie 2015 nebest
ckw_0201,geluidscherm,spoor geluidsreductie,geluidscherm staal - kunststof,2003,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,prorail,talud spoorviaduct,dalemdreef,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0201%2f,inspectie 2015 nebest
ckw_0401,muur,muren,muur beton,2009,,,gemeente tilburg,afdeling vastgoed,batec 2012-2016 (2015),basis,geen,n.v.t.,,groenstrook,olympiaplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0401%2f,n.v.t.
ckw_0422,muur,muren,muur metselwerk,1995,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,,wijkcentrum de ypelaer.,corellistraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0422%2f,inspectie 2015 nebest
ckw_1768,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,beton,langs letostraat,letostraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1768%2f,inspectie 2012
ckw_1798,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t., beton,onder letostraat,letostraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1798%2f,inspectie 2012
ckw_1655,duiker,duikers,duiker diameter <1mtr,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,beton,brakman,brakman,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1655%2f,inspectie 2012
ckw_0128,viaduct,viaducten,viaduct beton,1969,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,auto,exceptioneel transport,a-58, a-58,kempenbaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0128%2f,n.v.t.
ckw_0536,duiker,duikers,betonelement,2000,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,niet berekend,overkluizing,onder burgemeester bechtweg tbv leico,burgemeester bechtweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0536%2f,n.v.t.
ckw_0288,keermuur,grondkeringen,muur metselwerk,1998,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,,parkeerterrein - plantsoen,mr. j.h. de pontplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0288%2f,inspectie 2015 nebest
ckw_1634,duiker,duikers,duiker diameter <1mtr,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,,herastraat,herastraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1634%2f,inspectie 2012
ckw_1681,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets,n.v.t.,beton,atlasstraat,duijnsbergseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1681%2f,inspectie 2012
ckw_0337,voetgangersbrug,bruggen vast,brug hout,2013,30,2043,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,,waterloop,guldenroede,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0337%2f,inspectie 2015 nebest
ckw_0601,voetgangersbrug,bruggen vast,brug beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,singel,markenessestraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0601%2f,inspectie 2015 nebest
ckw_0665,muur,muren,muur metselwerk,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,,schakelplein,warmonderf,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0665%2f,inspectie 2015 nebest
ckw_1713,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,,in-uitrit zijweg vierbundersweg,vierbundersweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1713%2f,n.v.t.
ckw_0369,fontein,waterpartijen,fontein beton,1995,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,trottoir,willemsplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0369%2f,n.v.t.
ckw_0302,geluidscherm,weg geluidsreductie,geluidscherm metaal - kokowal,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,talud fietsbrug,polluxstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0302%2f,inspectie 2015 nebest
ckw_0598,fiets- voetganersbrug,bruggen vast,brug beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets-voet,n.v.t.,,singel,mingersbergpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0598%2f,inspectie 2015 nebest
ckw_0600,fiets- voetganersbrug,bruggen vast,brug staal - beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets-voet,n.v.t.,,dongevallei,mariaradevonder,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0600%2f,inspectie 2015 nebest
ckw_1781,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t., beton,langs erebusstraat,erebusstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1781%2f,inspectie 2012
ckw_1663,duiker,duikers,duiker diameter <1mtr,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets,n.v.t.,beton,schepersdijk,castorpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1663%2f,inspectie 2012
ckw_1680,duiker,duikers,duiker diameter > 1mtr,2005,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets,n.v.t.,beton,atlasstraat,schepersdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1680%2f,inspectie 2012
ckw_1801,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t., beton,eind tweedesluisweg,tweede sluisweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1801%2f,inspectie 2012
ckw_0389,spui in-uitlaat,waterreguleringswerken,spuisluis,1950,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,geen,n.v.t.,,in oever wilhelminakanaal thv hsnr 45,lovense kanaaldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0389%2f,n.v.t.
ckw_1636,duiker,duikers,duiker diameter > 1mtr,2005,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets,n.v.t.,beton,schepersdijk-atlasstraat,schepersdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1636%2f,inspectie 2012
ckw_0449,grondkering,grondkeringen,grondkering beton,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,oeverbescherming,afwateringsloot,jellinghausstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0449%2f,n.v.t.
ckw_0342,trap,trap,trap beton,2004,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,prorail,stationplein,ketelhavenplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0342%2f,inspectie 2015 nebest
ckw_0796,sluisbrug,bruggen vast,brug beton,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,,n.v.t.,recreatiegebied,pad  in vloeiveld,stokhasseltlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0796%2f,inspectie 2015 nebest
ckw_0689,grondkering,grondkeringen,grondkering gemetseld,1995,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,recreatiegebied,gazon,hattemplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0689%2f,inspectie 2015 nebest
ckw_1642,duiker,duikers,duiker diameter <1mtr,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,niet berekend,,onder letscherweg,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1642%2f,n.v.t.
ckw_0317,geluidscherm,weg geluidsreductie,geluidscherm staal - kunststof,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,scherm op,berm,burgemeester bechtweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0317%2f,n.v.t.
ckw_0766,dek,recreatieve gebieden,dek grondgebonden verharding,2004,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,bebouwing,conservatorium,zwijsenplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0766%2f,n.v.t.
ckw_0548,duikerbrug,bruggen vast,duikerbrug beton,1980,,,gemeente goirle,onbekend,n.v.t.,basis,auto-fiets-voet,n.v.t.,gemeente goirle,oude leij,kwadenhoek,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0548%2f,n.v.t.
ckw_1720,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs vierbundersweg,vierbundersweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1720%2f,n.v.t.
ckw_0839,trap,trap,trap staal,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,,talud,rielseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0839%2f,inspectie 2015 nebest
ckw_1897,duiker,duikers,duiker diameter > 1mtr,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,,langs de bos en beemdweg,bos en beemdweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1897%2f,n.v.t.
ckw_0662,kantelstuw,waterreguleringswerken,kantelstuw,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,watergang,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0662%2f,n.v.t.
ckw_0642,steiger,steiger,steiger metaal - hout,2011,40,2051,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,surfplas ( tradepark),docklands,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0642%2f,inspectie 2015 nebest
ckw_0491,geluidscherm,weg geluidsreductie,geluidscherm metaal - kokowal,2015,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (11-2014),basis,geen,n.v.t.,sociaal project skave,rond skave huse,rueckertbaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0491%2f,n.v.t.
ckw_0557,stuw,stuwen,stuw staal - hout,1980,,,onbekend,onbekend,n.v.t.,basis,fiets,n.v.t.,wielerclub,wielerbaan (prive),jan pijnenburgbaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0557%2f,n.v.t.
ckw_0902,muur,muren,muur metselwerk,1985,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,recreatiegebied,gazon,stuivesantplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0902%2f,inspectie 2015 nebest
ckw_1932,duiker,duikers,duiker diameter <1mtr,1975,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets-voet,n.v.t.,waterhuishouding,onder vaartlaan,vaartlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1932%2f,n.v.t.
ckw_0469,trap,trap,trap tegels,2003,,,prorail,prorail,n.v.t.,basis,voet,n.v.t.,prorail,perron,reeshofweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0469%2f,n.v.t.
ckw_0797,voetgangersbrug,bruggen vast,brug beton,1960,60,2020,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,betonnen plaat,afwateringsloot,meierijpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0797%2f,inspectie 2015 nebest
ckw_0478,vlonder,loopvlak,vlonder hout,2014,15,2029,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,langs vijver,perosihof,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0478%2f,n.v.t.
ckw_0764,spoorwegovergang,spoorwegen,spoorovergang slagbomen,1945,,,prorail,prorail,prorail,basis,auto-fiets-voet,n.v.t.,prorail,spoorlijn,udenhoutseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0764%2f,n.v.t.
ckw_0291,keermuur,grondkeringen,muur metselwerk,1998,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,,parkeerterrein - plantsoen,mr. j.h. de pontplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0291%2f,inspectie 2015 nebest
ckw_0276,pergola,straatmeubilair,pergola staal,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,midden wingerdhoek,wingerdhoek,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0276%2f,inspectie 2015 nebest
ckw_1646,duiker,duikers,duiker diameter <1mtr,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,beton,heieinde - oudestaart,hermesstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1646%2f,inspectie 2012 geen rapport
ckw_0759,kade,kades,kademuur gemetseld,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,1e aanleg 1932,wilhelminakanaal,goirke kanaaldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0759%2f,n.v.t.
ckw_0481,trap,trap,trap tegels,2008,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,recreatiegebied,naar speeltoestel.,quirinustuinen,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0481%2f,n.v.t.
ckw_0486,trap,trap,trap beton,2012,60,2072,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,tunnelbak,talud,postelse hoefpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0486%2f,n.v.t.
ckw_0182,kademuur,grondkeringen,kademuur beton,1990,60,2050,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,geen,n.v.t.,,singel,dwingeloostraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0182%2f,inspectie 2015 nebest
ckw_0631,fiets- voetganersbrug,bruggen vast,brug beton,2012,60,2072,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets-voet,n.v.t.,,waterloop,uiterste stuiver-west,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0631%2f,inspectie 2015 nebest
ckw_0609,voetgangersbrug,bruggen vast,brug beton,1999,60,2059,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,singel,steenbergenerf,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0609%2f,inspectie 2015 nebest
ckw_0397,steiger,steiger,steiger hout,1990,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,voet,n.v.t.,verbreding kanaal,wilhelminakanaal,dongensekanaaldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0397%2f,n.v.t.
ckw_0340,verkeersviaduct,viaducten,viaduct beton,1975,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,auto,n.v.t.,burg. bechtweg, a-65,bosscheweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0340%2f,n.v.t.
ckw_0605,fiets- voetganersbrug,bruggen vast,brug beton,1990,60,2050,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets-voet,n.v.t.,,dongevallei,langendijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0605%2f,inspectie 2015 nebest
ckw_0685,muur,muren,muur metselwerk,1987,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,recreatiegebied,(westerpark,westerpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0685%2f,inspectie 2015 nebest
ckw_0455,stuw,stuwen,stuw beton,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,afwateringsloot,haya van somerenstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0455%2f,n.v.t.
ckw_1788,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t., beton,theseusstraat - rouwveldenseweg,theseusstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1788%2f,inspectie 2012
ckw_1819,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,sloot,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1819%2f,n.v.t.
ckw_0141,verkeersviaduct,viaducten,viaduct beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,auto,berekening 2012,prorail,burg. bechtweg,rauwbrakenpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0141%2f,inspectie 2015 nebest
ckw_0680,geluidscherm,weg geluidsreductie,geluidscherm beton - kokos,2013,20,2033,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,, burg. van voorts tot voortsweg,bolswardstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0680%2f,inspectie 2015 nebest
ckw_0355,duiker,waterreguleringswerken,duikerbrug beton,1985,60,2045,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,auto-fiets-voet,n.v.t.,dongevallei,de donge,oldenzaalpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0355%2f,inspectie 2015 nebest
ckw_0777,pergola,straatmeubilair,pergola beton,1999,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,plein,burgemeester van de mortelplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0777%2f,inspectie 2015 nebest
ckw_0821,duiker,waterreguleringswerken,duiker diameter > 1mtr,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,recreatiegebied,afwatering noorderbos,kalverstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0821%2f,n.v.t.
