FID,cte,thema,themb,omschr,datum,gradenhoek,hecto,z,eignam,layer,dtm,mutatie_co,dtb_id,se_anno_cad_data,gdb_geomattr_data,shape
dtb_lijn.2000020,ZH5,,,insteek sloot,2000-04-06T00:00:00,,,,,1,1,O,46662424,,,"LINESTRING (187165.6409999989 352980.3500000015, 187159.4759999998 352987.875, 187154.9609999992 352992.6220000014, 187152.4450000003 352994.875, 187149.69700000063 352997.6860000007, 187147.35799999908 352999.81799999997, 187145.25499999896 353001.0170000009, 187144.37200000137 353000.91600000113, 187144.2410000004 352999.8990000002, 187150.47199999914 352992.67599999905, 187151.5399999991 352990.2129999995, 187157.75600000098 352983.29300000146, 187162.75400000066 352977.2259999998, 187167.94299999997 352970.6240000017, 187172.47300000116 352965.04300000146, 187176.09699999914 352960.66699999943, 187178.28799999878 352959.40900000185, 187180.4050000012 352960.77600000054, 187179.4219999984 352963.0549999997, 187176.7109999992 352966.5020000003, 187173.9219999984 352969.9690000005, 187170.52299999818 352974.50400000066, 187165.6409999989 352980.3500000015)"
dtb_lijn.2000021,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662029,,,"LINESTRING (187153.48099999875 352517.61100000143, 187156.16699999943 352516.84099999815, 187162.16699999943 352516.618999999, 187166.59299999848 352516.875, 187169.27600000054 352518.1790000014, 187171.5009999983 352520.9600000009, 187172.83799999952 352523.1099999994, 187174.62700000033 352522.8570000008, 187176.2340000011 352521.64400000125, 187178.35500000045 352519.4789999984, 187181.5709999986 352518.4459999986, 187187.8599999994 352517.7509999983, 187198.39200000092 352517.4070000015)"
dtb_lijn.2000022,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662030,,,"LINESTRING (187198.77800000086 352518.5689999983, 187188.7340000011 352518.81799999997, 187181.80999999866 352519.16899999976, 187179.0080000013 352520.743999999, 187174.3590000011 352524.01399999857, 187173.1009999998 352524.49599999934, 187171.49500000104 352523.4219999984, 187168.36199999973 352519.5799999982, 187164.29100000113 352517.8440000005, 187157.71499999985 352517.70600000024, 187155.46700000018 352519.7430000007)"
dtb_lijn.2000023,ZH7,,,talud(bovenkant),2007-04-22T00:00:00,,,,,1,1,N,46662031,,,"LINESTRING (187155.46700000018 352519.7430000007, 187153.48099999875 352517.61100000143)"
dtb_lijn.2000024,T0105,,,raster/hekwerk,2007-04-22T00:00:00,,,,,1,1,M,46662028,,,"LINESTRING (187170.7580000013 352756.7870000005, 187155.1959999986 352763.6730000004, 187142.061999999 352769.80999999866, 187128.9840000011 352775.94099999964, 187105.83799999952 352786.6620000005)"
dtb_lijn.2000025,ZH6,,,talud(onderkant),2007-04-22T00:00:00,,,,,1,1,O,46662032,,,"LINESTRING (187131.9919999987 352892.89400000125, 187134.01000000164 352890.54199999943, 187135.58100000024 352887.381000001, 187136.6160000004 352882.75499999896, 187137.18400000036 352873.96499999985, 187136.52600000054 352866.57400000095, 187135.99500000104 352863.8909999989, 187136.73099999875 352862.76000000164)"
dtb_lijn.2000026,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662033,,,"LINESTRING (187137.51700000092 352997.2729999982, 187142.6009999998 353001.1039999984, 187146.08300000057 353003.9079999998)"
dtb_lijn.2000027,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46662034,,,"LINESTRING (187137.51700000092 352997.2729999982, 187132.4539999999 352994.6939999983)"
dtb_lijn.2000028,T0105,,,raster/hekwerk,2007-04-22T00:00:00,,,,,1,1,M,46662035,,,"LINESTRING (187150.69000000134 352722.83999999985, 187139.44299999997 352727.61100000143, 187123.63699999824 352737.2569999993, 187108.50600000098 352746.6279999986)"
dtb_lijn.2000029,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662036,,,"LINESTRING (187126.58799999952 352823.9050000012, 187131.23099999875 352822.98699999973)"
dtb_lijn.2000030,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662037,,,"LINESTRING (187197.8289999999 352809.7270000018, 187182.41099999845 352812.51199999824, 187171.87799999863 352814.59699999914, 187155.56899999827 352818.0150000006, 187142.2890000008 352820.69900000095, 187131.23099999875 352822.98699999973, 187127.82200000063 352809.15300000086, 187121.17399999872 352811.55799999833, 187118.83100000024 352805.2809999995)"
dtb_lijn.2000031,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662038,,,"LINESTRING (187128.94000000134 353008.58900000155, 187126.8280000016 353006.1319999993)"
dtb_lijn.2000032,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662039,,,"LINESTRING (187134.60799999908 353013.3370000012, 187132.36199999973 353012.2740000002)"
dtb_lijn.2000033,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46662040,,,"LINESTRING (187128.94000000134 353008.58900000155, 187132.36199999973 353012.2740000002)"
dtb_lijn.2000034,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46662041,,,"LINESTRING (187121.17399999872 352811.55799999833, 187122.78700000048 352814.3990000002)"
dtb_lijn.2000035,ZH7,,,talud(bovenkant),2007-04-22T00:00:00,,,,,1,1,M,46662042,,,"LINESTRING (187130.9849999994 352852.5480000004, 187101.07200000063 352849.9970000014)"
dtb_lijn.2000036,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662043,,,"LINESTRING (187136.52899999917 352850.07400000095, 187121.83199999854 352849.0240000002, 187111.33700000122 352848.1770000011, 187108.40700000152 352847.96400000155)"
dtb_lijn.2000037,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662044,,,"LINESTRING (187118.54399999976 352979.32499999925, 187123.89600000158 352970.7529999986)"
dtb_lijn.2000038,T0105,,,raster/hekwerk,2007-04-22T00:00:00,,,,,1,1,M,46662045,,,"LINESTRING (187107.0309999995 352768.76399999857, 187126.69900000095 352758.44099999964, 187140.9910000004 352750.6579999998, 187161.1009999998 352741.43299999833)"
dtb_lijn.2000039,T0105,,,raster/hekwerk,2007-04-22T00:00:00,,,,,1,1,M,46662046,,,"LINESTRING (187110.02100000158 352723.91000000015, 187121.58799999952 352716.01300000027, 187140.3440000005 352704.28599999845)"
dtb_lijn.2000040,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662047,,,"LINESTRING (187136.32400000095 352520.0560000017, 187136.85599999875 352518.6810000017, 187138.96700000018 352517.3999999985, 187141.62700000033 352517.03599999845, 187144.64200000092 352517.2950000018, 187147.49300000072 352518.4759999998, 187149.24700000137 352520.2179999985, 187150.41299999878 352520.71400000155, 187153.19000000134 352519.5300000012)"
dtb_lijn.2000041,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662048,,,"LINESTRING (187117.0639999993 352520.53400000185, 187117.58799999952 352518.77899999917, 187119.65199999884 352517.55799999833, 187122.51300000027 352516.8999999985, 187125.77199999988 352516.94000000134, 187128.44200000167 352519.67500000075, 187129.83799999952 352521.3520000018, 187131.10599999875 352523.82499999925)"
dtb_lijn.2000042,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662860,,,"LINESTRING (187154.3440000005 352520.8590000011, 187151.8830000013 352521.99500000104, 187150.31700000167 352522.0029999986, 187147.70699999854 352519.6009999998, 187145.36100000143 352518.01000000164, 187141.6950000003 352517.743999999, 187139.04300000146 352518.8209999986)"
dtb_lijn.2000043,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662861,,,"LINESTRING (187131.10599999875 352523.82499999925, 187128.76700000092 352521.0020000003, 187125.62000000104 352517.4239999987, 187120.81700000167 352518.0029999986, 187117.0639999993 352520.53400000185)"
dtb_lijn.2000044,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662862,,,"LINESTRING (187163.50200000033 352173.6330000013, 187165.58300000057 352167.8839999996)"
dtb_lijn.2000045,W030701,,,greppel,2000-04-06T00:00:00,,,,,1,1,O,46662863,,,"LINESTRING (187147.08399999887 352215.44099999964, 187128.9140000008 352204.2120000012, 187113.2580000013 352194.61199999973, 187098.74599999934 352185.84600000083)"
dtb_lijn.2000046,T0301,,,haag/heg,2007-04-22T00:00:00,,,,,1,1,M,46662864,,,"LINESTRING (187121.03599999845 352109.4759999998, 187127.2100000009 352112.76199999824, 187132.63500000164 352115.6499999985, 187148.38500000164 352124.1279999986)"
dtb_lijn.2000047,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662865,,,"LINESTRING (187115.40799999982 352023.27699999884, 187117.92500000075 352024.4239999987, 187120.4750000015 352026.11400000006, 187126.3280000016 352031.64400000125, 187134.95899999887 352039.66800000146, 187142.94299999997 352046.9600000009, 187150.28599999845 352053.9919999987, 187155.7490000017 352058.9519999996, 187160.74700000137 352063.03500000015, 187166.91099999845 352067.59099999815, 187173.4759999998 352072.41899999976, 187180.26300000027 352076.6790000014, 187187.4600000009 352081.1579999998, 187193.89299999923 352084.9820000008, 187199.91699999943 352088.0760000013, 187203.8830000013 352090.00400000066, 187208.23000000045 352091.48999999836, 187212.0150000006 352092.3269999996, 187218.0300000012 352093.6550000012, 187222.00400000066 352094.66899999976, 187224.68400000036 352095.51199999824, 187227.11100000143 352096.79399999976, 187229.62900000066 352098.3969999999, 187234.11800000072 352102.3110000007, 187238.30900000036 352106.4780000001, 187241.6160000004 352111.22100000083)"
dtb_lijn.2000048,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662064,,,"LINESTRING (188353.5150000006 352020.1730000004, 188354.44200000167 352019.5610000007)"
dtb_lijn.2000049,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662065,,,"LINESTRING (188363.23099999875 352020.26099999994, 188361.17500000075 352015.08300000057, 188358.35500000045 352016.98000000045)"
dtb_lijn.2000050,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662066,,,"LINESTRING (188356.77100000158 352025.2109999992, 188353.5150000006 352020.1730000004)"
dtb_lijn.2000051,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46662067,,,"LINESTRING (188354.44200000167 352019.5610000007, 188358.35500000045 352016.98000000045)"
dtb_lijn.2000052,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662068,,,"LINESTRING (188333.04800000042 351960.7749999985, 188330.73800000176 351962.5520000011, 188329.3139999993 351963.6779999994, 188328.16699999943 351964.5850000009, 188324.5080000013 351967.44900000095, 188322.50699999928 351969.125, 188320.56799999997 351970.51199999824)"
dtb_lijn.2000053,T0101,,,doorgang,2007-04-22T00:00:00,,,,,1,1,O,46662069,,,"LINESTRING (188337.1950000003 351957.4679999985, 188335.61800000072 351959.05000000075, 188333.8500000015 351960.17500000075, 188333.04800000042 351960.7749999985)"
dtb_lijn.2000054,T0105,,,raster/hekwerk,2007-04-22T00:00:00,,,,,1,1,O,46662070,,,"LINESTRING (188345.98099999875 351948.5610000007, 188339.59299999848 351955.0520000011, 188337.1950000003 351957.4679999985)"
dtb_lijn.2000055,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662071,,,"LINESTRING (188337.75299999863 351916.8929999992, 188337.7809999995 351917.20600000024, 188339.09800000116 351922.4200000018, 188343.37200000137 351937.6420000009, 188345.98099999875 351948.5610000007, 188347.17799999937 351951.24500000104, 188348.35599999875 351953.46400000155, 188349.73000000045 351955.3189999983, 188351.95100000128 351956.4820000008, 188353.97399999946 351956.9510000013, 188356.7650000006 351957.2969999984, 188358.88199999928 351957.2989999987, 188359.06799999997 351957.2490000017)"
dtb_lijn.2000056,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662072,,,"LINESTRING (188348.53200000152 351946.76300000027, 188348.48699999973 351947.2899999991, 188348.9210000001 351947.6400000006)"
dtb_lijn.2000057,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662073,,,"LINESTRING (188458.22100000083 351902.27899999917, 188454.57600000128 351904.29300000146, 188450.7199999988 351907.6629999988, 188446.02100000158 351912.6479999982, 188443.58100000024 351916.51099999994, 188441.0859999992 351920.78500000015, 188438.9299999997 351925.09600000083, 188437.73200000077 351928.5069999993)"
dtb_lijn.2000058,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662074,,,"LINESTRING (188340.78799999878 351916.1180000007, 188337.75299999863 351916.8929999992)"
dtb_lijn.2000059,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662075,,,"LINESTRING (188337.75299999863 351916.8929999992, 188335.65399999917 351908.58300000057, 188332.66299999878 351897.1730000004, 188329.07200000063 351885.04199999943, 188326.54899999872 351875.84899999946)"
dtb_lijn.2000125,W030701,,,greppel,2000-04-06T00:00:00,,,,,1,1,O,46648861,,,"LINESTRING (184422.31500000134 343908.2270000018, 184433.3759999983 343917.9070000015)"
dtb_lijn.2000126,ZH5,,,insteek sloot,2000-04-06T00:00:00,,,,,1,1,O,46648862,,,"LINESTRING (184435.01900000125 343917.95800000057, 184435 343918.3220000006, 184433.27199999988 343920.1550000012, 184432.82499999925 343920.1009999998, 184431.9459999986 343919.3299999982, 184427.08700000122 343914.5249999985, 184421.72899999842 343909.84600000083)"
dtb_lijn.2000060,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46661670,,,"LINESTRING (188287.19299999997 351863.76000000164, 188294.29300000146 351870.8530000001, 188299.8669999987 351876.47199999914, 188305.3990000002 351881.94099999964, 188309.38100000098 351886.0920000002, 188313.3830000013 351890.493999999, 188317.42599999905 351896.04399999976, 188320.52699999884 351900.98600000143, 188323.83900000155 351907.35500000045, 188325.63500000164 351912.31500000134, 188328.26399999857 351919.09899999946, 188331.22899999842 351928.04399999976, 188334.77299999818 351940.49599999934, 188337.3990000002 351949.5549999997, 188338.76300000027 351953.5009999983, 188339.59299999848 351955.0520000011, 188341.6649999991 351957.3350000009, 188343.49700000137 351958.6270000003, 188345.58399999887 351959.7710000016, 188349.56599999964 351960.8680000007, 188354.72300000116 351961.57499999925, 188359.61400000006 351962.3020000011, 188364.18299999833 351962.56500000134, 188369.94299999997 351962.1400000006, 188377.66099999845 351961.42500000075, 188387.81500000134 351960, 188399.3660000004 351957.8929999992, 188406.24700000137 351957.0940000005, 188413.33100000024 351956.60500000045, 188421.22399999946 351956.6240000017, 188428.47300000116 351957.0390000008, 188439.45100000128 351957.23800000176)"
dtb_lijn.2000061,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46661671,,,"LINESTRING (188328.97100000083 351875.35599999875, 188332.9450000003 351888.91000000015, 188336.90100000054 351902.97300000116, 188340.73299999908 351915.92500000075)"
dtb_lijn.2000062,ZH5,,,insteek sloot,2007-04-22T00:00:00,,,,,1,1,O,46661672,,,"LINESTRING (188397.66000000015 351992.05799999833, 188388.96299999952 351992.7980000004, 188384.25699999928 351993.76999999955, 188378.44700000063 351994.1559999995, 188374.28500000015 351994.6339999996, 188369.59800000116 351994.6409999989, 188364.06799999997 351994.05799999833, 188355.4539999999 351993.23099999875, 188350.3740000017 351992.9970000014, 188344.46299999952 351992.5799999982, 188339.8280000016 351992.86400000006, 188336.811999999 351993.06599999964, 188332.78799999878 351993.20899999887, 188329.48900000006 351992.5549999997, 188326.23800000176 351990.82400000095, 188322.81700000167 351988.31700000167, 188319.43200000003 351985.2729999982, 188315.9539999999 351981.77899999917, 188313 351978.16600000113, 188309.85500000045 351972.9789999984, 188307.62700000033 351968.04300000146, 188305.8200000003 351963.5940000005, 188304.33700000122 351958.80799999833, 188302.00699999928 351951.7280000001, 188298.59800000116 351939.2349999994, 188296.1169999987 351931.98699999973, 188293.07699999958 351924.22100000083, 188290.6710000001 351919.6169999987, 188287.2899999991 351914.58999999985, 188283.40300000086 351910.05099999905, 188279.9140000008 351906.46400000155, 188275.75600000098 351902.6860000007, 188268.3110000007 351895.6779999994, 188259.14400000125 351887.5329999998, 188249.436999999 351878.94200000167, 188239.24599999934 351869.8999999985, 188232.88199999928 351864.8740000017, 188228.04100000113 351861.1710000001, 188224.30099999905 351858.5460000001, 188220.60500000045 351856.16099999845, 188216.52299999818 351854.17599999905, 188212.92799999937 351852.686999999, 188208.86100000143 351851.6039999984, 188204.94799999893 351851.00400000066, 188200.00200000033 351851.2019999996, 188193.94799999893 351852.19900000095, 188182.63500000164 351854.4690000005, 188174.47199999914 351855.743999999, 188165.37999999896 351857.5639999993, 188149.04199999943 351860.37999999896)"
dtb_lijn.2000063,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46661669,,,"LINESTRING (188241.99500000104 351813.12999999896, 188235.9050000012 351805.84699999914, 188230.7250000015 351799.91899999976, 188227.1009999998 351795.68200000003)"
dtb_lijn.2000064,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46661673,,,"LINESTRING (188216.1490000002 351813.06500000134, 188217.9450000003 351814.0379999988)"
dtb_lijn.2000065,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46661674,,,"LINESTRING (188219.875 351811.10500000045, 188214.57699999958 351807.2289999984, 188209.8040000014 351803.19900000095, 188207.78500000015 351800.98600000143, 188200.18100000173 351792.6499999985, 188194.00699999928 351786.13599999994, 188190.1710000001 351781.3299999982, 188186.2410000004 351775.87000000104, 188182.875 351770.3720000014, 188179.22700000182 351763.05799999833, 188175.9609999992 351756.14499999955, 188173.39200000092 351749.5780000016, 188167.51000000164 351736.16600000113, 188164.87900000066 351731.0150000006, 188162.4389999993 351726.57499999925)"
dtb_lijn.2000066,ZH7,,,talud(bovenkant),2007-04-22T00:00:00,,,,,1,1,O,46661675,,,"LINESTRING (188272.89200000092 351822.3570000008, 188271.27800000086 351816.98900000006, 188269.61300000176 351811.1629999988, 188267.8509999998 351803.9389999993, 188267.0150000006 351801.82400000095, 188265.59299999848 351799.7270000018, 188265.5639999993 351799.5940000005)"
dtb_lijn.2000067,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46661676,,,"LINESTRING (188307.5309999995 351813.3590000011, 188307.5300000012 351813.49599999934, 188308.23900000006 351815.3509999998, 188308.875 351817.5179999992, 188309.38199999928 351819.563000001, 188309.4840000011 351819.7650000006)"
dtb_lijn.2000068,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662081,,,"LINESTRING (188265.5639999993 351799.5940000005, 188265.44799999893 351799.58100000024, 188263.9990000017 351798.69200000167, 188262.1400000006 351797.9780000001, 188259.8500000015 351797.3720000014, 188257.86499999836 351797.3029999994, 188257.80299999937 351797.2509999983)"
