FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,lengte,breedte,bereikbreedte,bereiklengte,profielurl,opmerkingen,stakeholders,afwijking,gdb_geomattr_data,shape
krib_legger.452,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,1484037C-E65D-45FB-BC6F-29CD7355EE69,,,,,,,,0,,"POLYGON ((203999.95699999854 445238.7800000012, 204000.39180000126 445233.8372000009, 203997.84899999946 445234.006000001, 203985.13650000095 445234.3302000016, 203984.4829000011 445236.85449999943, 203983.34519999847 445241.24870000035, 203983.22700000182 445241.7049999982, 203984.06799999997 445242.6979999989, 203984.28500000015 445244.2289999984, 203984.4539999999 445245.55099999905, 203983.7509999983 445247.7030000016, 203983.06700000167 445250.09699999914, 203982.66600000113 445251.49599999934, 203980.77299999818 445255.0520000011, 203980.2419999987 445255.61199999973, 203979.55600000173 445256.48800000176, 203979.6559999995 445256.96599999815, 203980.73200000077 445258.6079999991, 203982.20800000057 445259.5789999999, 203983.94200000167 445259.9829999991, 203984.63800000027 445259.95600000024, 203985.4450000003 445259.0700000003, 203989.13199999928 445254.0610000007, 203991.18400000036 445249.8539999984, 203991.76099999994 445248.37999999896, 203993.14869999886 445246.2765999995, 203993.73099999875 445245.39400000125, 203995.37000000104 445242.80000000075, 203996.5300000012 445241.03500000015, 203998.0009999983 445240.0940000005, 203999.95699999854 445238.7800000012))"
krib_legger.453,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,E2DC4C9B-539B-4DDA-96F0-461442D2590D,,,,,,,,0,,"POLYGON ((203767.0789999999 445148.24069999903, 203750.47740000114 445144.6816999987, 203749.5148999989 445152.01570000127, 203748.94889999926 445156.3280000016, 203749.1603000015 445156.7459000014, 203749.25699999928 445156.936999999, 203749.99500000104 445159.11300000176, 203750.4530000016 445162.4699999988, 203750.52899999917 445164.3590000011, 203750.15700000152 445165.97399999946, 203748.05799999833 445171.563000001, 203747.74500000104 445173.5709999986, 203748.15300000086 445175.4050000012, 203749.01799999923 445176.381000001, 203750.4299999997 445177.31700000167, 203751.86300000176 445177.7010000013, 203752.80299999937 445177.6030000001, 203753.5940000005 445177.1479999982, 203754.75299999863 445176.26999999955, 203755.61499999836 445174.6799999997, 203756.42599999905 445171.96400000155, 203756.71299999952 445170.4470000006, 203758.58399999887 445164.66000000015, 203760.34800000116 445160.7749999985, 203761.43400000036 445159.3220000006, 203762.7060999982 445158.17009999976, 203763.01099999994 445157.89400000125, 203764.54439999908 445154.2553000003, 203767.0789999999 445148.24069999903))"
krib_legger.454,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,F9E147A3-0342-409A-8572-7058EEC6264C,,,,,,,,0,,"POLYGON ((203824.07180000097 445167.4604999982, 203821.2221999988 445165.20589999855, 203819.8423999995 445173.0909000002, 203818.55730000138 445180.43389999866, 203819.80600000173 445182.3509999998, 203821.86199999973 445186.67500000075, 203822.5709999986 445189.0150000006, 203822.1490000002 445190.90199999884, 203821.47199999914 445192.6270000003, 203820.2509999983 445195.1259999983, 203819.7259999998 445196.868999999, 203819.80799999833 445197.5, 203820.72100000083 445199.00400000066, 203821.80799999833 445200.0379999988, 203823.38100000098 445200.6979999989, 203825.0009999983 445200.8370000012, 203826.12700000033 445200.5020000003, 203827.3900000006 445199.6090000011, 203828.70800000057 445197.9219999984, 203828.9750000015 445196.74599999934, 203829.66299999878 445195.1409999989, 203830.45600000024 445194.07400000095, 203831.52899999917 445193.4690000005, 203832.09299999848 445192.20899999887, 203832.5450000018 445190.68400000036, 203833.12200000137 445189.2100000009, 203834.12099999934 445187.69999999925, 203835.1330000013 445185.9780000001, 203835.77809999883 445185.51509999856, 203837.71799999848 445180.1158999987, 203840.46559999883 445172.4688999988, 203824.07180000097 445167.4604999982))"
krib_legger.455,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,C6264AC9-2BAD-4BFD-B3BC-217550801E59,,,,,,,,0,,"POLYGON ((203909.53299999982 445208.7270000018, 203910.8200000003 445208.13500000164, 203913.2899999991 445208.2659999989, 203914.4219999984 445208.37310000136, 203915.90419999883 445203.8249000013, 203916.5012000017 445201.9930000007, 203899.94640000165 445193.6147999987, 203897.87159999833 445200.0733000003, 203897.75600000098 445200.4332000017, 203896.1719999984 445205.36400000006, 203897.8509999998 445206.95600000024, 203899.2109999992 445208.7259999998, 203899.6490000002 445210.72399999946, 203899.43100000173 445211.7749999985, 203897.813000001 445214.6099999994, 203894.8599999994 445219.6799999997, 203893.6959999986 445220.6559999995, 203892.15100000054 445222.54399999976, 203891.44099999964 445223.51300000027, 203891.03500000015 445224.8520000018, 203891.3449999988 445226.4050000012, 203891.64299999923 445227.44299999997, 203892.55200000107 445228.1579999998, 203893.84600000083 445228.75, 203895.39299999923 445229.1079999991, 203896.52899999917 445228.8929999992, 203898.0780000016 445227.79399999976, 203898.8830000013 445226.51399999857, 203901.92399999872 445221.4059999995, 203904.82499999925 445215.3379999995, 203906.71499999985 445212.1160000004, 203908.50400000066 445209.8740000017, 203909.53299999982 445208.7270000018))"
krib_legger.456,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,4BA3D73B-D80C-405E-B321-F0ACB5434A84,,,,,,,,0,,"POLYGON ((204071.84200000018 445258.81799999997, 204053.9422999993 445251.59809999913, 204053.31949999928 445253.625599999, 204051.73939999938 445258.76960000023, 204051.65300000086 445259.05099999905, 204052.94000000134 445260.52699999884, 204053.8209999986 445261.7179999985, 204054.89299999923 445263.8830000013, 204055.12000000104 445264.8449999988, 204055.20699999854 445265.21400000155, 204055.14299999923 445266.42500000075, 204054.8830000013 445268.5379999988, 204053.9690000005 445271.02800000086, 204053.3139999993 445272.80900000036, 204052.55999999866 445274.67500000075, 204051.89400000125 445275.80000000075, 204051.0850000009 445276.3280000016, 204050.67300000042 445276.8520000018, 204050.5799999982 445277.8979999982, 204050.76000000164 445279.4539999999, 204051.35700000077 445280.71400000155, 204052.2100000009 445281.40399999917, 204054.05299999937 445281.88500000164, 204055.5639999993 445282.42599999905, 204056.1559999995 445282.3900000006, 204057.50499999896 445281.75499999896, 204059.4690000005 445279.75400000066, 204060.72399999946 445278.39499999955, 204061.8999999985 445276.62999999896, 204062.5460000001 445274.92599999905, 204063.19900000095 445273.6490000002, 204064.33700000122 445272.1620000005, 204065.11890000105 445271.15890000015, 204066.83700000122 445268.9549999982, 204067.72300000116 445267.7340000011, 204068.6790000014 445266.4310000017, 204068.95100000128 445265.1710000001, 204068.7049999982 445264.26199999824, 204068.79980000108 445263.8808999993, 204068.98800000176 445263.1240000017, 204069.20279999822 445262.9338000007, 204070.39770000055 445261.87640000135, 204071.84200000018 445258.81799999997))"
krib_legger.457,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,2DDEB7B5-6ADB-41FC-9975-8EF912C9015D,,,,,,,,0,,"POLYGON ((204220.09800000116 445310.7969999984, 204210.44399999827 445307.4910000004, 204208.71599999815 445317.7049999982, 204208.91299999878 445318.5729999989, 204209.31700000167 445320.4299999997, 204210.16800000146 445322.32499999925, 204211.3200000003 445323.29399999976, 204213.61100000143 445324.2100000009, 204215.73299999908 445324.3929999992, 204218.44000000134 445323.41099999845, 204221.84299999848 445321.63699999824, 204224.92599999905 445320.9439999983, 204227.683699999 445315.01040000096, 204220.09800000116 445310.7969999984))"
krib_legger.458,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,84D7EFF8-D124-4D69-9114-94D91153B66E,,,,,,,,0,,"POLYGON ((210118.69200000167 460757.3520000018, 210120.71799999848 460756.8979999982, 210121.15900000185 460756.9270000011, 210123.53799999878 460757.1039999984, 210124.04100000113 460757.1220000014, 210124.6169999987 460757.0610000007, 210124.95600000024 460756.8909999989, 210125.563000001 460756.2809999995, 210125.9299999997 460755.91000000015, 210126.59200000018 460755.7250000015, 210127.02100000158 460755.69000000134, 210128.80700000003 460756.43200000003, 210130.01799999923 460756.99500000104, 210130.29199999943 460756.6319999993, 210131.83700000122 460752.76900000125, 210132.26700000092 460751.62999999896, 210130.79899999872 460751.10599999875, 210130.06599999964 460750.97300000116, 210128.96200000122 460750.8359999992, 210126.31700000167 460750.86199999973, 210123.29789999872 460751.41530000046, 210122.3830000013 460751.58300000057, 210116.13800000027 460753.1020000018, 210102.55330000073 460755.6543000005, 210101.9050000012 460749.96599999815, 210092.29399999976 460750.94099999964, 210091.48600000143 460752, 210089.84699999914 460753.03599999845, 210087.47899999842 460753.63899999857, 210086.40700000152 460753.96400000155, 210084.9149999991 460754.36499999836, 210081.88800000027 460755.1739999987, 210080.91600000113 460755.56799999997, 210079.50400000066 460756.1710000001, 210078.24399999902 460756.66000000015, 210076.86300000176 460756.9539999999, 210074.40199999884 460757.5309999995, 210073.17399999872 460758.188000001, 210072.56500000134 460758.9070000015, 210072.3500000015 460759.6409999989, 210072.1240000017 460761.0300000012, 210072.1959999986 460761.66899999976, 210072.36800000072 460762.3770000003, 210073.77899999917 460763.6860000007, 210074.25699999928 460764.6429999992, 210075.04100000113 460764.8920000009, 210076.061999999 460765.01199999824, 210078.94000000134 460765.0549999997, 210081.41099999845 460764.7809999995, 210083.78400000185 460764.438000001, 210086.4200000018 460763.8740000017, 210089.3669999987 460763.33999999985, 210091.98099999875 460762.6490000002, 210092.8909999989 460762.3969999999, 210094.14600000158 460762.1259999983, 210097.39499999955 460762.05900000036, 210100.60599999875 460761.3029999994, 210107.3999999985 460759.8110000007, 210111.07699999958 460759.2320000008, 210113.82299999893 460758.66899999976, 210115.87900000066 460758.3830000013, 210118.69200000167 460757.3520000018))"
krib_legger.460,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,EC399991-7F6D-423F-9BC5-81F4B4F6EB0B,,,,,,,,0,,"POLYGON ((210128.3370999992 461065.3938000016, 210130.63599999994 461059.0229999982, 210130.23200000077 461057.131000001, 210130.29399999976 461055.23999999836, 210130.45899999887 461053.5720000006, 210130.43499999866 461052.18299999833, 210130.41800000146 461052.0729999989, 210126.0249999985 461052.26099999994, 210124.22800000012 461053.37099999934, 210123.47100000083 461053.6799999997, 210122.71200000122 461054.006000001, 210121.44999999925 461054.40300000086, 210119.73699999973 461054.7340000011, 210118.16200000048 461054.7509999983, 210117.22800000012 461054.5210000016, 210116.50200000033 461054.2569999993, 210115.20899999887 461054.1710000001, 210113.8599999994 461054.0089999996, 210112.25499999896 461054.1030000001, 210111.2589999996 461054.2679999992, 210110.4360000007 461053.93400000036, 210109.8830000013 461053.68400000036, 210108.47199999914 461053.66000000015, 210100.06599999964 461053.63800000027, 210097.73600000143 461053.4679999985, 210096.08900000155 461053.56799999997, 210094.37299999967 461053.7659999989, 210093.2589999996 461053.9919999987, 210092.12999999896 461054.3909999989, 210090.85599999875 461054.94200000167, 210090.67599999905 461055.1420000009, 210090.03799999878 461055.9299999997, 210089.30200000107 461057.41600000113, 210089.1339999996 461058.4670000002, 210089.5540000014 461059.7199999988, 210090.11899999902 461060.56500000134, 210093.2580000013 461061.75400000066, 210094.85500000045 461062.12999999896, 210097.49700000137 461062.6330000013, 210099.38500000164 461062.9620000012, 210101.03799999878 461062.90300000086, 210101.62700000033 461062.84899999946, 210102.69200000167 461062.8440000005, 210103.86100000143 461062.94999999925, 210104.88500000164 461062.9510000013, 210106.51099999994 461062.9820000008, 210108.39200000092 461063.26900000125, 210109.02100000158 461063.46400000155, 210109.3999999985 461063.95600000024, 210109.56599999964 461064.18499999866, 210110.21599999815 461064.2479999997, 210110.9149999991 461064.34600000083, 210112.19399999827 461064.34899999946, 210112.9210000001 461064.3570000008, 210114.04899999872 461063.95800000057, 210115.0390000008 461063.7520000003, 210115.4539999999 461063.94000000134, 210115.66800000146 461064.2030000016, 210115.58399999887 461064.47300000116, 210117.74159999937 461064.628800001, 210128.3370999992 461065.3938000016))"
krib_legger.461,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,B5DE163C-6D66-48B0-850C-8425C555464B,,,,,,,,0,,"POLYGON ((202403.92300000042 446547.7039999999, 202403.0240000002 446546.9919999987, 202396.10979999974 446549.39449999854, 202397.0956000015 446552.11829999834, 202397.1409999989 446552.4219999984, 202397.46700000018 446553.14460000023, 202398.54100000113 446556.11199999973, 202402.1959999986 446563.2085000016, 202406.39759999886 446561.09109999985, 202411.30700000003 446558.6169999987, 202412.84099999815 446556.51000000164, 202413.80600000173 446555.07499999925, 202414.33900000155 446553.3220000006, 202414.05299999937 446551.8269999996, 202412.94099999964 446550.18400000036, 202411.6240000017 446549.01900000125, 202409.48600000143 446548.40900000185, 202405.26000000164 446548.13500000164, 202404.24810000136 446547.80889999866, 202403.92300000042 446547.7039999999))"
krib_legger.462,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,29140F6B-AD3D-42CB-9767-398DAB24FBE2,,,,,,,,0,,"POLYGON ((197433.64400000125 444208.5520000011, 197436.27699999884 444207.77899999917, 197438.69999999925 444207.9459999986, 197439.42500000075 444208.11100000143, 197440.9389999993 444208.7879999988, 197443.936999999 444208.4609999992, 197449.9695999995 444207.0837999992, 197447.72800000012 444198.188000001, 197446.3110000007 444192.1099999994, 197445.6501000002 444189.51590000093, 197435.41299999878 444191.1649999991, 197434.6799999997 444192.3990000002, 197434.13599999994 444193.1640000008, 197433.60500000045 444193.6000000015, 197429.1099999994 444195.8269999996, 197425.5780000016 444196.8040000014, 197423.54399999976 444197.44099999964, 197422.30000000075 444198.56700000167, 197421.39299999923 444199.8429999985, 197420.97899999842 444201.0709999986, 197420.94299999997 444202.8040000014, 197421.50499999896 444205.0069999993, 197421.62799999863 444205.9360000007, 197421.9750000015 444206.96599999815, 197422.72700000182 444207.83999999985, 197425.14400000125 444209.0560000017, 197427.29300000146 444209.81599999964, 197428.6710000001 444209.89400000125, 197430.3359999992 444209.62900000066, 197433.64400000125 444208.5520000011))"
krib_legger.463,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,A358B694-6090-4445-8520-0BAC77DA076E,,,,,,,,0,,"POLYGON ((197447.0789999999 444256.2740000002, 197448.90700000152 444255.9479999989, 197450.7349999994 444256.1297999993, 197460.97509999946 444254.76300000027, 197460.88329999894 444254.4422999993, 197459.0859999992 444248.16600000113, 197460.01700000092 444246.95800000057, 197457.94680000097 444238.74219999835, 197446.27899999917 444241.3599999994, 197446.16299999878 444240.9629999995, 197445.84800000116 444241.73000000045, 197445.46599999815 444242.43299999833, 197443.87999999896 444243.2710000016, 197441.65300000086 444243.8900000006, 197439.01999999955 444244.6629999988, 197435.85500000045 444245.87099999934, 197434.4690000005 444246.8660000004, 197433.4609999992 444248.3660000004, 197432.39600000158 444250.4459999986, 197432.4299999997 444251.8740000017, 197432.8740000017 444253.88899999857, 197433.00299999863 444254.95600000024, 197433.50400000066 444256.3909999989, 197433.96299999952 444257.47100000083, 197434.5469999984 444258.2710000016, 197435.25699999928 444258.7899999991, 197436.3909999989 444258.9609999992, 197438.25600000098 444258.8530000001, 197441.73200000077 444257.8509999998, 197447.0789999999 444256.2740000002))"
krib_legger.464,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Boven-Rijn - Waal,,05445510-9976-4262-981E-F79FD61EC49F,,,,,,,,0,,"POLYGON ((156187.59439999983 427734.77800000086, 156194.92130000144 427724.62319999933, 156182.55460000038 427715.6999000013, 156181.7435999997 427715.1147999987, 156176.33799999952 427711.21440000087, 156175.66160000116 427710.72630000114, 156174.8509999998 427710.14070000127, 156162.48420000076 427701.2173999995, 156157.50189999864 427708.1226999983, 156157.7950000018 427708.40300000086, 156161.81899999827 427712.4510000013, 156162.7749999985 427713.83900000155, 156168.45930000022 427718.999400001, 156169.20439999923 427719.6757999994, 156163.9589000009 427726.94579999894, 156163.75239999965 427727.2650000006, 156163.47619999945 427727.8574000001, 156163.30700000003 427728.4888000004, 156163.25 427729.1400000006, 156163.30700000003 427729.7912000008, 156163.47619999945 427730.4226000011, 156163.75239999965 427731.0150000006, 156164.12730000168 427731.55050000176, 156164.58949999884 427732.0126999989, 156165.125 427732.38760000095, 156165.7173999995 427732.66380000114, 156166.3487999998 427732.83300000057, 156167 427732.8900000006, 156167.6512000002 427732.83300000057, 156168.2826000005 427732.66380000114, 156168.875 427732.38760000095, 156169.41050000116 427732.0126999989, 156169.87269999832 427731.55050000176, 156170.0410999991 427731.3341999985, 156174.79250000045 427724.7489, 156175.5375000015 427725.4252999984, 156178.62700000033 427728.23000000045, 156179.9759999998 427728.5480000004, 156185.0089999996 427732.3350000009, 156185.92799999937 427733.2030000016, 156187.59439999983 427734.77800000086))"
