OBJECTID,DESCR,RSURF_DESC,V_MCDAY,TOTINTENS,PFLOWDAY,PFLOWEVE,PFLOWNI,PFLOWLVDAY,PFLOWLVEVE,PFLOWLVNI,PFLOWLTDAY,PFLOWLTEVE,PFLOWLTNI,PFLOWHTDAY,PFLOWHTEVE,PFLOWHTNI,Shape__Length,GlobalID
1810,Jan van Arkelstraat,DAB (Ref.),30,2886,6.63,4.07,0.52,91.49,96.17,92.85,3.15,2.03,5.36,5.36,1.8,1.79,94.3759262755536,39b4094a-7473-4bde-8d1e-60b774631839
1811,Jan van Nassaustraat,Klinkers,30,476,7.08,2.59,0.57,99.56,99.62,99.43,0.4,0.34,0.51,0.04,0.04,0.06,95.0144212371628,2660bd97-85d5-4128-acd4-96873dc4e8da
1812,Prins Hendrikstraat,Klinkers,30,126,7.12,2.59,0.56,96.62,97.14,95.77,3.04,2.57,3.81,0.34,0.29,0.42,69.5084870688993,a4c15dbb-fa7d-4477-b323-e1e2d1ba9ce5
1813,Schoolstraat,Klinkers,30,412,7.09,2.59,0.57,97.67,98.03,97.08,2.1,1.77,2.63,0.23,0.2,0.29,57.1127700040239,41f597c0-f2c3-436c-a3c8-f454ad44b827
1814,Jan van Arkelstraat,DAB (Ref.),30,3429,6.44,4.17,0.75,91.33,96.91,91.5,5.03,2.91,6.96,3.65,0.19,1.55,34.6214001188284,a384a50d-dbc1-416d-92c2-30f9c900568d
1815,Kamperdijk,DAB (Ref.),30,3429,6.44,4.17,0.75,91.33,96.91,91.5,5.03,2.91,6.96,3.65,0.19,1.55,43.2933223300018,7219246c-1c56-4927-aaf6-0b71bf22e58d
1816,Langestraat,Klinkers,30,1468,7.07,2.57,0.61,95.07,95.81,93.88,4.44,3.77,5.51,0.49,0.42,0.61,29.4356431882326,a15061c1-ede7-47bf-9b72-771e0ad27ac8
1817,Achterweg,Klinkers,30,206,7.1,2.58,0.56,97.93,98.24,97.39,1.86,1.58,2.35,0.21,0.18,0.26,29.6750560296151,27d02d63-e262-41dc-8fbf-84a277e783da
1818,Jan van Arkelstraat,DAB (Ref.),30,3241,7.02,2.61,0.67,96.2,95.79,94.53,3.51,3.97,5.13,0.29,0.24,0.34,76.6050290432736,bce0eabd-266a-43ae-950a-1acbdcddfae4
1819,Jan van Arkelstraat,DAB (Ref.),30,3429,6.44,4.17,0.75,91.33,96.91,91.5,5.03,2.91,6.96,3.65,0.19,1.55,18.7146589507017,d484d199-4c33-43ec-b664-2a03b0774c55
1820,Kamperdijk,DAB (Ref.),50,3429,6.44,4.17,0.75,91.33,96.91,91.5,5.03,2.91,6.96,3.65,0.19,1.55,110.929140142106,0702a02d-c636-4fbb-9cbd-642652d2afb1
1821,Jan van Arkelstraat,DAB (Ref.),30,3332,7.01,2.63,0.67,95.29,94.12,92.72,4.42,5.65,6.94,0.28,0.23,0.35,16.886830471479,01fd0771-b285-4453-83b1-130f1d02f674
1822,Pr Willem-Alexanderstr,DAB (Ref.),30,752,7.08,2.6,0.58,98.16,98.44,97.69,1.66,1.4,2.08,0.18,0.16,0.23,18.703464877166,989f49d4-d0a7-4dd4-a523-942ffed8b663
1823,Jan van Arkelstraat,DAB (Ref.),30,3112,7.01,2.63,0.67,95.11,93.82,92.38,4.61,5.94,7.27,0.28,0.24,0.35,75.9334040942078,c7e67b35-d609-4f82-b16f-12d957c1c007
1824,Weidegreven,DAB (Ref.),30,1580,6.35,4.7,0.63,86.25,91.61,79.23,10.21,6.28,18.12,3.54,2.11,2.65,50.3831642450738,26cc9bdc-06f9-4f23-89c3-b6856325dfbd
1825,Jaagpad,Klinkers,30,389,7.08,2.59,0.57,97.8,98.14,97.24,1.98,1.67,2.48,0.22,0.19,0.28,65.2237900570473,064ae7f6-8fb0-4b13-9eb9-241de82be5a3
1826,Weidegreven,DAB (Ref.),30,1580,6.35,4.7,0.63,86.25,91.61,79.23,10.21,6.28,18.12,3.54,2.11,2.65,63.9005596123798,3988fec6-ebc0-4b0d-b146-b7965c847c72
1827,Weidegreven,DAB (Ref.),30,1243,7.01,2.71,0.63,93.15,89.34,86.75,6.67,10.51,13.04,0.18,0.15,0.21,48.3456160398529,a3e0f8b1-54b4-4bc3-ae8c-6a736bb32076
1828,Zuster Kramerstraat,Klinkers,30,140,7.11,2.58,0.56,99.24,99.36,99.03,0.68,0.58,0.87,0.08,0.06,0.1,74.6240714520901,02459bd6-c0fd-4f5a-8d36-f1b4dda1929f
1829,Jaagpad,Klinkers,30,290,7.09,2.61,0.56,97.42,97.82,96.77,2.32,1.96,2.91,0.26,0.22,0.32,66.8236205709375,07d4f9da-6175-46b1-bf20-8d53fd07993d
1830,Jaagpad,Klinkers,30,107,7.12,2.59,0.56,98.01,98.32,97.5,1.79,1.51,2.25,0.2,0.17,0.25,116.371902938245,00471a68-7777-4a89-ab74-ad0d0d11c5e2
1831,Oranjestraat,Klinkers,30,117,7.09,2.58,0.56,98.18,98.46,97.7,1.64,1.39,2.07,0.18,0.15,0.23,21.7603549977567,fa4eef1d-9012-4c38-ad7e-8aaf7db2a607
1832,Zuster Kramerstraat,Klinkers,30,80,7.07,2.59,0.55,98.66,98.87,98.31,1.21,1.02,1.52,0.13,0.11,0.17,62.4835170582207,7cd515db-838f-43e7-924e-e4af1a3c2c51
1833,Kamperdijk,DAB (Ref.),50,3429,6.44,4.17,0.75,91.33,96.91,91.5,5.03,2.91,6.96,3.65,0.19,1.55,32.9906305556878,19d8e708-0f91-48f7-9de5-0f929124608f
1834,Kamperdijk,DAB (Ref.),50,3429,6.44,4.17,0.75,91.33,96.91,91.5,5.03,2.91,6.96,3.65,0.19,1.55,29.9854682451144,d594d174-b962-4bc4-a8ef-7224e928aedd
1835,Kamperdijk,DAB (Ref.),50,3429,6.44,4.17,0.75,91.33,96.91,91.5,5.03,2.91,6.96,3.65,0.19,1.55,29.9202572405596,cba7d1f0-a2d0-4953-a6a9-9f2c2510c603
1836,Kamperdijk,DAB (Ref.),50,3429,6.44,4.17,0.75,91.33,96.91,91.5,5.03,2.91,6.96,3.65,0.19,1.55,76.9935028926487,095a6a43-d888-4982-805e-36a75a0cfd9d
1837,Sportlaan,DAB (Ref.),30,29,7.02,2.57,0.54,100,100,100,0,0,0,0,0,0,30.8758935828272,dc60ac5a-2efa-4d2d-be0b-eedcc5a0df70
1838,Pr Willem-Alexanderstr,DAB (Ref.),30,792,7.08,2.6,0.58,98.24,98.52,97.8,1.58,1.33,1.98,0.18,0.15,0.22,78.8889890749003,c3f8c5ab-f3c2-47ff-bcca-f8f524dbbec3
1839,Maj. Gen. Simondsstraat,DAB (Ref.),30,2445,6.67,3.45,0.77,93.9,98.12,95.74,2.55,1.25,3.55,3.55,0.63,0.71,85.5368391048704,f9b98cad-9fb8-468d-b442-f38a431f9df5
1840,Maj. Gen. Simondsstraat,Klinkers,30,2123,7.06,2.58,0.62,93.17,94.18,91.59,5.94,5.06,7.32,0.89,0.76,1.09,48.7048207862681,3b042414-73a9-48c6-861c-4cc4dabad81a
1841,Prinses Julianastraat,Klinkers,30,1718,7.06,2.6,0.61,96.16,96.73,95.22,3.46,2.94,4.3,0.38,0.33,0.48,81.0533204807889,3a74d02b-b0e2-4dc9-aaa6-b0209fd48c5f
1842,Maj. Gen. Simondsstraat,DAB (Ref.),30,3187,7.03,2.59,0.66,94.22,95.08,92.89,5.2,4.43,6.4,0.58,0.49,0.71,37.3159662099497,841ffea0-9f1c-4dab-8e83-a2844f1e7145
1843,Burg ten Veldestraat,Klinkers,30,333,7.1,2.59,0.57,95.84,96.48,94.8,3.74,3.17,4.68,0.42,0.35,0.52,73.0524241256532,c8a50dda-0566-4ffd-a34f-dd847f640e48
1844,Havenplein,Klinkers,30,2123,7.08,2.58,0.59,93.93,94.84,92.48,5.46,4.64,6.77,0.61,0.52,0.75,25.2305375075772,9dfa78e7-0f78-4984-9815-ce73cdd7fd18
1845,Prinses Julianastraat,Klinkers,30,1806,6.53,4.63,0.39,95.3,97.1,94.3,2,1,3.8,2.7,1.9,1.9,32.5236533098814,82fef0e0-235c-4453-9dc8-4f59b36108a9
1846,Nieuwstraat,Klinkers,30,820,7.08,2.6,0.58,94.8,95.58,93.52,4.68,3.98,5.83,0.52,0.44,0.65,37.9127359617416,eddf4bde-c76c-405a-859e-0492e5c2ffb3
1847,Jan van Nassaustraat,Klinkers,30,453,7.1,2.59,0.57,99.06,99.21,98.81,0.85,0.71,1.07,0.09,0.08,0.12,88.0512027946986,67ad4fcb-f243-42c7-ad3a-b4db0857e324
1848,Prins Bernhardstraat,Klinkers,30,103,7.1,2.6,0.55,98.97,99.12,98.69,0.93,0.79,1.18,0.1,0.09,0.13,68.963234196158,067cf2dc-71d4-4cb5-a721-a574fe25b69e
1849,Markt,Klinkers,30,328,7.09,2.59,0.57,93.82,94.74,92.32,5.56,4.73,6.91,0.62,0.53,0.77,59.7115655700481,10b6b7c9-0cee-469c-93a3-bc8621c76530
1850,Langestraat,Klinkers,30,1184,7.08,2.56,0.6,91.45,92.7,89.46,6.92,5.91,8.53,1.63,1.39,2.01,28.8404611783114,2c843e87-9a6c-43ad-924c-5f86264b410b
1851,Langestraat,Klinkers,30,797,7.09,2.55,0.59,90.24,91.65,88,7.64,6.54,9.4,2.12,1.81,2.6,64.1595763131015,8078219a-8fdc-4c08-ac5d-b7a2691197dc
1852,Havenplein,Klinkers,30,2123,7.09,2.57,0.58,93.88,94.8,92.4,5.51,4.68,6.84,0.61,0.52,0.76,47.3388309158261,b6930373-47c3-4039-bba2-50de882e8e6e
1853,Havenplein,Klinkers,30,2123,7.1,2.56,0.57,94.13,95.01,92.7,5.28,4.49,6.57,0.59,0.5,0.73,69.9318744492534,91555f10-7697-44cb-90ef-7e73bc5fe698
1854,BODEMANSTEEG,Klinkers,30,225,7.1,2.58,0.56,97.16,97.6,96.43,2.56,2.16,3.21,0.28,0.24,0.36,39.4511035842606,8e224013-0ddb-4989-8708-1cecacd9801f
1855,Langestraat,Klinkers,30,314,7.11,2.52,0.59,83.39,85.62,79.87,11.51,9.96,13.95,5.1,4.42,6.18,33.1472515720633,8c654198-5b9d-4511-a37e-cf3b9eb4078c
1856,Kruisstraat,Klinkers,30,372,7.08,2.59,0.57,94.83,95.61,93.56,4.65,3.95,5.8,0.52,0.44,0.64,47.9930234907171,f8ee1630-a05a-479d-91dd-c124e1375a80
1857,Westerkaai,Klinkers,30,277,7.1,2.56,0.57,93.84,94.77,92.33,5.54,4.71,6.9,0.62,0.52,0.77,16.5334522227525,11cf8787-c640-4ddb-8325-14c319d22570
1858,Westerkaai,Klinkers,30,2123,7.09,2.59,0.57,94.01,94.91,92.54,5.39,4.58,6.71,0.6,0.51,0.75,30.8292574782086,297ad1ed-b33c-4d95-95b9-775a398224d9
1859,Helling,Klinkers,30,641,7.09,2.57,0.58,93.84,94.77,92.36,5.54,4.71,6.88,0.62,0.52,0.76,44.2806122146269,fe32bdb5-633d-4efa-be35-c2bdb48ae554
1860,Jaagpad,Klinkers,30,59,7.15,2.6,0.56,94.62,95.43,93.28,4.84,4.11,6.05,0.54,0.46,0.67,4.45423951003283,4fb1b6ba-f4b7-46e6-9a68-297872c17623
1861,Achterweg,Klinkers,30,92,7.13,2.59,0.56,97.69,98.04,97.09,2.08,1.76,2.62,0.23,0.2,0.29,54.8552354323655,fd4c1d4c-0a59-4d71-b636-c1959c817220
1862,Achterweg,Klinkers,30,223,7.1,2.58,0.56,98.09,98.39,97.59,1.72,1.45,2.17,0.19,0.16,0.24,38.3465578525687,05c16360-dac2-4af7-bd0e-49b38771eb33
1863,Kerkplein,Klinkers,30,114,7.08,2.57,0.56,98.12,98.41,97.63,1.69,1.43,2.13,0.19,0.16,0.24,46.1855726559536,5f08c6e5-f7de-4dd0-b711-71e113e9ebff
1864, ,Klinkers,30,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2960448889654,dabf10f6-43c7-4f3d-b490-b1f593a1c019
1865,Hoek,Klinkers,30,58,7.15,2.62,0.55,100,100,100,0,0,0,0,0,0,68.9726905923968,5b2e5f7e-145f-4deb-9398-1838ec10c90c
1866, ,Klinkers,30,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6960789657234,297c3377-e23a-4240-8b36-63796c715b91
1867,Nijstad,Klinkers,30,217,7.09,2.58,0.56,95.08,95.82,93.86,4.43,3.76,5.53,0.49,0.42,0.61,76.7743764805982,b6ca3a2f-4a34-49a0-8140-ce5f528d8323
1868,Achterweg,Klinkers,30,86,7.1,2.6,0.55,98.76,98.96,98.43,1.12,0.94,1.41,0.12,0.1,0.16,65.5720916531502,a60eb3ac-36b0-4aec-b951-baf50b3789d3
1869,Achterweg,Klinkers,30,109,7.12,2.59,0.56,98.04,98.36,97.54,1.76,1.48,2.21,0.2,0.16,0.25,45.4902579110353,9bc36d80-03f6-492f-9ff3-fff8f5a3a462
1870,Gedempte Heve,Klinkers,30,87,7.1,2.6,0.55,98.78,98.97,98.46,1.1,0.93,1.39,0.12,0.1,0.15,8.58095638609124,feaa6cea-1f47-477c-83e0-a7767d19e3f9
1871,Blokhuisweg,Klinkers,30,31,7.05,2.58,0.55,100,100,100,0,0,0,0,0,0,29.7749831724503,624db858-a4d0-42b5-b269-d0652c75aff1
1872,Achterweg,Klinkers,30,21,7.18,2.63,0.56,100,100,100,0,0,0,0,0,0,5.92332547101992,cdf01191-08cd-4394-a266-d8e90e73fa4b
1873,Achterweg,Klinkers,30,134,7.09,2.58,0.56,98.4,98.66,97.99,1.44,1.21,1.81,0.16,0.13,0.2,30.8375266287766,9d5efc3f-751d-4788-9fed-0f5cd8e6d707
1874,Achterweg,Klinkers,30,18,7.12,2.61,0.55,100,100,100,0,0,0,0,0,0,56.5303362711554,d08ef93b-6682-40a3-9aec-ef86e9a4f16b
1875,Gedempte Heve,Klinkers,30,94,7.14,2.61,0.55,98.87,99.04,98.58,1.02,0.86,1.28,0.11,0.1,0.14,10.7003346771874,03cb09fc-07a9-4ce5-96fe-3c3d6dd26b1f
1876,Blokhuisweg,Klinkers,30,32,7.07,2.59,0.55,100,100,100,0,0,0,0,0,0,62.9877653997278,52ff63ab-6d56-490c-aa91-908c16c904bf
1877,Blokhuisweg,Klinkers,30,5,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,86.7819376186215,cbbcb020-8831-45e1-ab8d-ac7eb8130d35
1878,Blokhuisweg,Klinkers,30,7,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,129.263763742236,acbb4649-3ba3-41f1-ab01-c4455bf9847b
1879,Oostpietbrugweg,Klinkers,30,2,7.53,2.76,0.58,100,100,100,0,0,0,0,0,0,51.8767950701242,ef2219e4-f5c6-447a-b651-a26c1480169a
1880,Achterweg,Klinkers,30,13,6.96,2.55,0.54,100,100,100,0,0,0,0,0,0,31.0953634736759,f8fe7b10-4e2a-471e-bcd4-7ea8e74ce08b
1881, ,Klinkers,30,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8947706206491,9fdd9234-aa03-4aa9-8296-d3d307c6b9fe
1882,Gedempte Heve,Klinkers,30,133,7.08,2.57,0.56,98.39,98.64,97.98,1.45,1.22,1.82,0.16,0.14,0.2,98.737515269371,1f2fba9a-8a1d-4ac7-8254-c51f658d03b3
1883,Achterweg,Klinkers,30,144,7.12,2.59,0.56,98.52,98.76,98.13,1.33,1.12,1.68,0.15,0.12,0.19,38.9954433843345,6545118f-68f0-418d-affa-0e6e97a95733
1884,Achterweg,Klinkers,30,202,7.09,2.58,0.56,97.89,98.21,97.34,1.9,1.61,2.39,0.21,0.18,0.27,54.019861308687,be270aa6-7ca1-4e13-b4b0-927d1634f774
1885,Dijkje,Klinkers,30,140,7.11,2.58,0.56,97.72,98.07,97.12,2.05,1.74,2.59,0.23,0.19,0.29,34.5556238533322,f1f7eaf8-d38e-497b-bc5e-d48160d84f5c
1886,Dijkje,Klinkers,30,119,7.09,2.58,0.56,97.31,97.72,96.62,2.42,2.05,3.04,0.27,0.23,0.34,51.9014854707781,60f79976-d2a7-4211-b187-2db91fac773f
1887,Drostenhofstraat,Klinkers,30,72,7.12,2.59,0.56,97.04,97.5,96.29,2.66,2.25,3.34,0.3,0.25,0.37,64.5580058259381,9a4a0908-78c3-49ed-ac50-6f94e75bd562
1888,Drostenhofstraat,Klinkers,30,262,7.11,2.58,0.56,96.74,97.24,95.92,2.93,2.48,3.67,0.33,0.28,0.41,34.8522038245546,97484e23-c361-4437-85cd-4646db5cc1fc
1889,Dijkje,Klinkers,30,83,7.08,2.57,0.56,96.13,96.72,95.16,3.48,2.95,4.36,0.39,0.33,0.48,42.8691277969643,3e2fcd92-2907-4243-8a1a-83c06e281cd8
1890,Westerbrugstraat,Klinkers,30,157,7.11,2.58,0.56,93.89,94.81,92.39,5.5,4.67,6.85,0.61,0.52,0.76,77.2705639293437,aac68dda-d1ad-40b6-ad19-c596ccb75eca
1891,Westerkaai,Klinkers,30,3711,6.44,4.44,0.62,92.89,94.33,94.83,3.66,2.43,3.45,3.45,3.24,1.72,22.0879757581249,36ea2284-542a-46b9-88f7-5913777dc3b6
1892,Westerkaai,Klinkers,30,3711,6.44,4.44,0.62,92.89,94.33,94.83,3.66,2.43,3.45,3.45,3.24,1.72,7.87599200101168,6c2289ee-9b2e-420f-ba43-ca1de0782de3
1893,Westerkaai,Klinkers,30,3711,6.44,4.44,0.62,92.89,94.33,94.83,3.66,2.43,3.45,3.45,3.24,1.72,124.584847230674,06192498-63e1-4ded-bf32-2708ece1d222
1894,Westerkaai,Klinkers,30,3711,6.44,4.44,0.62,92.89,94.33,94.83,3.66,2.43,3.45,3.45,3.24,1.72,45.9864252226859,7c13dbe3-306f-49cc-a0b0-edccb5775eea
1895,Westerkaai,Klinkers,30,2123,7.09,2.59,0.57,94.17,95.03,92.73,5.25,4.47,6.54,0.58,0.5,0.73,69.8417366184659,c8e03fc9-e1a2-48c1-ae9a-0be124c9929e
1896,Oosterbrugstraat,Klinkers,30,2187,7.05,2.59,0.63,96.63,97.16,95.82,3.03,2.56,3.76,0.34,0.28,0.42,52.9787602452849,0b16f274-8b4f-43d3-8aef-9cdc0f909b52
1897,Veerweg,DAB (Ref.),80,868,6.88,2.9,0.73,93.6,95.7,93.6,4,3.2,2.1,2.4,1.1,4.3,529.787257036266,3367f842-9a63-4fc1-bbf9-29c02b0dee0b
1898,Veerweg,Klinkers,30,3711,6.44,4.44,0.62,92.89,94.33,94.83,3.66,2.43,3.45,3.45,3.24,1.72,51.5073948643415,9f2e6542-bba4-46e2-9c93-1e9c653def3a
1899,Veerweg,Klinkers,30,868,7.1,2.6,0.55,100,100,100,0,0,0,0,0,0,194.214266136345,24e83085-70df-4c8b-8b8f-74f159cc24e8
1900,Greente,DAB (Ref.),30,2630,6.37,4.59,0.65,96.18,97.36,97.67,2.27,1.32,1.55,1.55,1.32,0.78,134.353950563001,c1ec9249-a297-41eb-8ee8-6fe113ba059c
1901,Westerkaai,Klinkers,30,3711,6.44,4.44,0.62,92.89,94.33,94.83,3.66,2.43,3.45,3.45,3.24,1.72,64.3044467157076,c77fe366-3caa-48bf-a035-4a477b22ebc8
1902,Greente,DAB (Ref.),30,2630,6.37,4.59,0.65,96.18,97.36,97.67,2.27,1.32,1.55,1.55,1.32,0.78,29.3240453110602,03965d98-f835-4617-85d4-93ac0b9f125d
1903,Greente,Klinkers,30,795,7.08,2.6,0.58,97.59,97.96,96.98,2.17,1.84,2.72,0.24,0.2,0.3,61.7920893778633,d7ae29d1-50b8-483a-8d9b-4b6b7618efa3
1904,Greente,DAB (Ref.),30,1278,7.07,2.59,0.6,97.5,97.89,96.88,2.25,1.9,2.81,0.25,0.21,0.31,39.5209698240877,f4284657-ae8a-46de-851d-a9d05e01a4d5
1905,Oostpietbrugweg,Klinkers,30,5,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,42.8700084342424,c00d2347-374e-4218-b619-546a8bff7d5f
1906,Oosterkaai,Klinkers,30,216,7.08,2.55,0.57,93.07,94.1,91.4,5.99,5.1,7.44,0.94,0.8,1.16,86.0292306117718,c5c64b46-6919-4986-bb87-98ba3f59e601
1907,Oosterbrugstraat,Klinkers,30,2532,7.04,2.6,0.64,97.56,97.93,96.97,2.2,1.86,2.73,0.24,0.21,0.3,41.0625475646604,f2534b85-71e4-488c-94ab-7640ac9f7030
1908,Prinses Julianastraat,Klinkers,30,1806,6.53,4.63,0.39,95.3,97.1,94.3,2,1,3.8,2.7,1.9,1.9,76.0416626468461,81c7f233-a3ce-4fdd-86f8-61d4bb9390b5
1909,Kokosstraat,Klinkers,50,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,163.46468109639,a4ab35bd-fad3-41ee-b2ab-fcb31f4478d9
1910,Kokosstraat,Klinkers,50,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,11.6113597890235,977534b8-ad6a-478a-94f9-a323660b6f34
1911, ,Klinkers,50,0,0,0,0,0,0,0,0,0,0,0,0,0,107.160091053907,f72d106c-3c2a-42c0-aebc-3b3a66333181
1912,Kokosstraat,Klinkers,50,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,43.4861949838072,f7cb39f2-f519-4621-a008-2fd00644d883
1913,Kokosstraat,Klinkers,50,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,44.9743778313542,e1f611d3-3b73-4212-8497-9819e1837fa1
1914,Kokosstraat,Klinkers,50,309,7.1,2.52,0.59,80.68,83.22,76.76,12.92,11.22,15.54,6.4,5.56,7.7,46.203566033837,a6930ab2-6c5f-4fe4-83b3-64f47db3c118
1915, ,Klinkers,50,0,0,0,0,0,0,0,0,0,0,0,0,0,152.321868510065,b467ce19-27d6-4c52-8e52-55e4613fca65
1916,Sasdijk,Klinkers,50,288,7.09,2.5,0.6,75.93,78.93,71.38,15.24,13.34,18.12,8.83,7.73,10.5,152.724952612202,e0d513c1-0389-4b34-8236-e600257a7f7d
1917,Sasdijk,Klinkers,50,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,124.059892266318,caf2d8e6-ddfe-46d0-bc4f-c8406c12ca71
1918,Kokosstraat,Klinkers,50,407,7.09,2.52,0.59,80.87,83.38,76.98,12.82,11.14,15.43,6.31,5.48,7.59,35.687189814658,845c2068-504b-4cd2-ad5b-d1fe45f7a14d
1919,Kokosstraat,Klinkers,50,457,7.09,2.5,0.6,80.16,82.75,76.17,13.18,11.46,15.83,6.66,5.79,8,43.2726138499389,f456377c-b019-4e70-9717-dc653c69261d
1920,Wolweversstraat,Klinkers,50,10,6.8,2.4,0.55,77.69,80.53,73.34,14.4,12.57,17.21,7.91,6.9,9.45,95.6814058587211,c9502be2-4f5f-42ae-8bf4-416a63c54bbf
1921,Oosterkaai,Klinkers,30,310,6.73,3.43,0.69,92.8,97.5,87.4,5.5,2.5,6.3,1.7,0,6.3,102.832344752853,45762d7b-8d1c-49dc-8809-5f58d875cec2
1922,Buitenhaven,Klinkers,30,22,7.2,2.59,0.58,90.43,91.82,88.18,7.53,6.44,9.3,2.04,1.74,2.52,58.4678671746607,fc1734db-48a5-4c02-a5c4-a90c653f5f58
1923,Industriestraat,Klinkers,50,180,7.12,2.57,0.57,88.18,89.86,85.51,8.85,7.59,10.85,2.97,2.55,3.64,35.6182441077429,45520e8c-def9-4c54-a91e-dd4a01d688e4
1924,Oosterkaai,Klinkers,30,310,6.73,3.43,0.69,92.8,97.5,87.4,5.5,2.5,6.3,1.7,0,6.3,74.3539574366615,b53e0719-4d3f-44b7-8746-1709ce94bbf8
1925,Fabrieksstraat,Klinkers,30,65,7.07,2.59,0.55,98.36,98.61,97.92,1.48,1.25,1.87,0.16,0.14,0.21,39.9216209470216,c9df4f83-9e8d-4c87-8fa2-ff8719ee06cd
1926,Sasweg,Klinkers,50,116,7.08,2.55,0.57,88.94,90.52,86.4,8.41,7.21,10.34,2.65,2.27,3.26,63.5055603500912,3d370280-cf16-458b-beb5-dd512e92576d
1927,Industriestraat,Klinkers,50,147,7.08,2.55,0.57,91.27,92.55,89.19,7.03,6,8.7,1.7,1.45,2.11,44.9834276763908,401df34c-a393-43d5-992d-93e7c82bd20f
1928,Achterstraat,Klinkers,30,6,7.55,2.66,0.62,83.27,85.53,79.72,11.57,10.01,14.03,5.16,4.46,6.25,84.7915696803268,f60b52be-7cd7-4330-9901-cde231c4e8ba
1929,Fabrieksstraat,Klinkers,30,56,7.13,2.61,0.55,98.1,98.4,97.61,1.71,1.44,2.15,0.19,0.16,0.24,39.1931443436766,2f3ec993-8a65-4473-83de-aad0ec4c4fa3
1930,Achterstraat,Klinkers,30,10,6.79,2.45,0.54,88.84,90.43,86.28,8.47,7.26,10.41,2.69,2.31,3.31,77.482745404837,b06b9380-5838-42e7-9d6a-a5e51d913981
1931,Oosterbrugstraat,Klinkers,30,2181,6.86,3.16,0.63,91.54,96.94,86.41,5.03,1.53,9.71,3.43,1.53,3.88,38.91855792474,d6798aba-542b-4737-b160-b5f6fa89df5d
1932,Achterstraat,Klinkers,30,37,7.13,2.61,0.55,100,100,100,0,0,0,0,0,0,102.522907818836,bde6728e-21bf-4e0a-89b2-2d7edd1113fa
1933,Prinses Julianastraat,Klinkers,30,1806,6.53,4.63,0.39,95.3,97.1,94.3,2,1,3.8,2.7,1.9,1.9,39.0061592496993,f695008d-cc59-4f29-b4aa-e8ae1f669790
1934,Sasdijk,Klinkers,50,579,7.09,2.53,0.6,77.54,80.38,73.21,14.47,12.64,17.26,7.99,6.98,9.53,149.715500383932,0bdfa677-ac23-4ae1-9a02-da06636aa43a
1935,Sasdijk,Klinkers,50,629,7.08,2.51,0.61,76.94,79.85,72.55,14.76,12.9,17.57,8.3,7.25,9.88,158.457462030954,f6b641fd-7f1c-419b-b4c5-9d03ecff9ed8
1936,Puttenstraat,Klinkers,50,1177,7.08,2.52,0.62,77.21,80.08,72.91,14.63,12.79,17.39,8.16,7.13,9.7,93.670598285303,7dd26c00-def2-40c0-b2d4-b59962a74be6
1937,Sasdijk,Klinkers,50,279,7.11,2.5,0.6,75.97,78.95,71.42,15.22,13.33,18.1,8.81,7.72,10.48,31.5218967000722,a04869dc-9eab-4900-bb2f-d5f4254dfc2c
1938,Sasdijk,Klinkers,50,223,7.1,2.52,0.59,76.58,79.52,72.11,14.93,13.06,17.78,8.49,7.42,10.11,132.004371342121,a1d92dc1-8ce0-4d64-b4f6-fef3372d7916
1939,Sasdijk,Klinkers,50,192,7.11,2.52,0.59,75.61,78.63,71.01,15.39,13.48,18.29,9,7.89,10.7,39.0010137488697,d1ad74d7-b333-4cf4-9184-0eae80d63f25
1940,Sasdijk,Klinkers,50,89,7.12,2.5,0.59,76.1,79.09,71.56,15.16,13.26,18.04,8.74,7.65,10.4,39.001014470017,196530a0-4cee-4157-ba3b-133c7d8ee94c
1941,Sasdijk,Klinkers,50,86,7.11,2.49,0.59,75.22,78.28,70.57,15.57,13.65,18.49,9.21,8.07,10.94,39.0010137488697,8548bf7d-fb69-45f8-bc1b-9ed775276cfd
1942,Sasdijk,Klinkers,50,134,7.09,2.52,0.59,76.1,79.09,71.56,15.16,13.26,18.04,8.74,7.65,10.4,38.9541156909961,1ab03345-4125-4760-b2f9-3e1aab7df698
1943,Sasdijk,Klinkers,50,49,7.09,2.5,0.58,80.36,82.93,76.37,13.08,11.37,15.74,6.56,5.7,7.89,84.9682754438305,a75021ae-fc98-48d6-91c9-c64d337e9ef5
1944,Sasweg,Klinkers,30,55,7.13,2.59,0.56,94.2,95.08,92.78,5.22,4.43,6.5,0.58,0.49,0.72,79.3690445260461,263009e7-0084-416b-b26b-0ba257596113
1945,Puttenstraat,Klinkers,50,1529,7.07,2.53,0.63,78.82,81.54,74.76,13.85,12.07,16.5,7.33,6.39,8.74,85.9958418848917,6819eb72-33c2-4f9e-b2c4-ff523d5674f0
