OBJECTID,TYPE,NAAM,NAAM_KWALITEIT,REF_BEGRENZER_TYPE_BEGIN,REF_BEGRENZER_TYPE_EIND,REF_BEGRENZER_NAAM_BEGIN,REF_BEGRENZER_NAAM_EIND,REF_BEGRENZER_PUIC_BEGIN,REF_BEGRENZER_PUIC_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_SPOORTAKDEEL_GUID,REF_WISSEL_KRUISING_PUIC,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FUNCTIONELE_SPOORTAK_NAAM,REF_FUNC_SPOORTAK_NAAM_LANG
381,W,21w,Benoemd,WISSEL_GW,Bordsein,940,21w,45dca98c-0dce-41c9-9508-8427410c0dec,b0dc8d4e-37a8-43ce-b2e5-ce5a6607c17f,,,45dca98c-0dce-41c9-9508-8427410c0dec,0.034088,"0,034088",0.003801,"0,003801",49.207164,"49,207164",49.179914,"49,179914",132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,4989eadf-852d-4053-aef0-5a893d67e754,940R,
382,S,522,Benoemd,WISSEL_GW,STOOTJUK,903,SJ_903L,4d968251-4969-4ad1-9555-ff8d45e021bc,16b9c1fc-ed93-463d-a25b-fc8f195eaa10,ef80bc12-53ef-42ec-9730-12a29a06dbe4,339b2e9e-c58a-30cd-a126-e190a7d59f86,,0.036471,"0,036471",0.107828,"0,107828",600.056882,"600,056882",600.122553,"600,122553",817,k,817,817_k,Vlissingen Sloehaven,Eupwo-IJslw,Europaweg Oost - IJslandweg ,9b3514f4-904c-474e-880a-3db78f154534,903L,817_903L_600.0
383,W,8223A/8223B,Benoemd,,,,,,,,,00dbdf13-099d-4b76-a203-95ae54106b32,0,"0,000000",0.009975,"0,009975",12.849115,"12,849115",12.858983,"12,858983",662,,662,662__,Simpelveld,Vet-Mtn,Verschau (D) - Maastricht Noord ,ae3990b1-357f-416f-91c6-a9540249f233,8223BT,
384,W,2515B/2529A,Benoemd,,,,,,,,,65aafc8d-c8cf-477e-8ea4-1aaa43950858,0,"0,000000",0.009975,"0,009975",80.258799,"80,258799",80.268672,"80,268672",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,82248d5b-14fe-40d0-8b0a-33b419157420,2529AT,
385,W,141B/143,Benoemd,,,,,,,,,580e87a0-b0aa-411f-9b70-7b9c26fd007e,0.009975,"0,009975",0.02599,"0,025990",14.589408,"14,589408",14.573516,"14,573516",610,,610,610__,Dieren,Ah-Zl,Arnhem - Zwolle ,ed640d4c-fec4-461d-9709-b0c3331350b8,143T,
386,S,s703-w75L,Pseudo,Lichtsein,WISSEL_GW,74,75,a31b0411-bee8-45fb-8dcc-f1afd86d0e6a,dbe6c594-d4f9-4abe-8315-f65f7e4c69be,31868da4-38c0-49f7-9ea4-0cd7e773da4b,cfdb4e4b-84da-cf36-8ae7-df6af125158a,,0.522133,"0,522133",0.544303,"0,544303",17.105937,"17,105937",17.127813,"17,127813",143,,143,143__,Leidschenveen - Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,ca101e81-262d-4184-b9a0-5aa66d77ddb4,63R,565_63R_101.8
387,W,2301A,Benoemd,,,,,,,,,4081a540-b79d-42f5-afa4-e6931bfe8dea,0,"0,000000",0.04825,"0,048250",525.077592,"525,077592",525.02948,"525,029480",924,b,924,924_b,Kijfhoek,Kfhz-Brppd,Kijfhoek Zuid - Betuweroute Papendrecht ,c5515ec1-c08d-4e32-830b-5ac078f8bc80,2301AR,
388,W,125A,Benoemd,,,,,,,,,bbeab3a2-af40-4dda-94c3-62c2ee157ca4,0.031332,"0,031332",0.035831,"0,035831",43.197851,"43,197851",43.193389,"43,193389",503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,bb8f8418-2bae-49e4-9a65-81b4c8596ab1,113AR,
389,S,w14V-w15R,Pseudo,WISSEL_GW,WISSEL_GW,14,15,80f0aacd-e3b3-4a1d-9b11-8d5e9d0f70c9,a18572e1-411f-423e-98da-183ddf5128a2,3f66c94f-f8a8-40a5-9ddc-7a98ee84a94c,4a1e8b46-50b6-d4a6-660b-6aba65914948,,0.0045,"0,004500",0.008103,"0,008103",17.358348,"17,358348",17.361936,"17,361936",131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,Fsz-Tnz,Zelzate (B) - Terneuzen ,2688143a-6893-4582-8439-5f4ab6fb8da4,14V,131_14V_17.4
390,S,ES_4L-w4L,Pseudo,EINDESPOOR,WISSEL_GW,ES_4L,4,7c310d59-d754-48e2-a847-fde4b44d5ea1,9bacbd65-2558-47eb-8e30-af3187d4c62b,d1deb5de-8c70-4175-88dd-067f66044135,76a33121-c9e7-4ab9-b274-168cf5e0c611,,0.265676,"0,265676",0.031975,"0,031975",94.422035,"94,422035",94.656236,"94,656236",061,,61,061__,Roermond - Vlodrop Grens,Rm-Vdpg,Roermond - Vlodrop Grens ,75e94142-daf8-4bb0-896b-3525b2f792c6,4L,061_4L_94.7
391,W,99/101A,Benoemd,,,,,,,,,d97c0eaa-e86a-43ba-9afb-345d5e1a019a,0.001325,"0,001325",0.016004,"0,016004",0.817817,"0,817817",0.832146,"0,832146",606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,b1d3112d-e041-45ca-b405-e25d99dce60a,97V,
392,W,297B,Benoemd,,,,,,,,,c9334fe3-fe07-473e-ba18-53a613713442,0.050271,"0,050271",0.100533,"0,100533",70.092664,"70,092664",70.042656,"70,042656",011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,73aeea2c-3a55-4a87-b5e7-fe7a1afc23c3,297AL,
393,S,w71AL-w79B/81AS,Pseudo,WISSEL_GW,WISSEL_EW,71A,79B/81A,65359dd3-1e4f-46e1-9af3-7a2a85644ecd,bb211510-9b58-45aa-98ad-802949e41d9a,343836ba-b3d4-41a8-b072-6251639c8797,96d5afdd-2034-2ff8-13e8-5f574ba236f0,,0.035835,"0,035835",0.10009,"0,100090",22.229508,"22,229508",22.29431,"22,294310",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,37d2855d-5010-457f-9bd0-c1690f6eac9a,71AL,545_71AL_22.2
394,W,919,Benoemd,,,,,,,,,d98bb4dd-2bfe-4c88-8e09-28f6fe5aec30,0.032344,"0,032344",0.064688,"0,064688",76.286446,"76,286446",76.318874,"76,318874",486,b,486,486_b,Amsterdam Westhaven (gebied),Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,4aaead8e-4940-4bda-b8fa-38754f310d85,918L,
395,W,62,Benoemd,,,,,,,,,57fdb8a5-700a-4a72-bae4-d8a93738603f,0,"0,000000",0.0045,"0,004500",502.46543,"502,465430",502.469943,"502,469943",817,j,817,817_j,Vlissingen Sloehaven,Dmkw-Eupww,Denemarkenweg - Europaweg West ,b2c78d12-abdc-4bcf-beed-eaf096044287,62V,
396,S,EA,Benoemd,Lichtsein,Lichtsein,362,586,8f042366-05e4-4dcd-af04-2b0f861637e3,a329e5e8-d104-4c36-9b7b-90fc342332df,ab390cfe-b70d-43fa-89be-480e23b9b276,43c4437d-c9e3-192a-b07f-408dd3440817,,6.910699,"6,910699",6.969965,"6,969965",43.900066,"43,900066",43.958405,"43,958405",513,b,513,513_b,Geldermalsen,Est-Gdm,Elst - Geldermalsen ,6ed65613-0ae5-4bdf-81fa-ab998489a552,361R,043_361R_37.0
397,S,373,Benoemd,Lichtsein,Lichtsein,2162,2174,eb8aee7c-32b5-4cb6-afa7-c5e4cf6452c3,572cd3e9-ff5e-4cf3-8115-083b9167321a,203d32cd-07d7-4bdb-89ec-22bac6e20637,e12b11a9-b9a6-7fe1-b5a9-ee16b2c5886d,,0.07986,"0,079860",0.262294,"0,262294",83.054251,"83,054251",83.234158,"83,234158",552,b,552,552_b,Groningen Losplaats,Hlg-Nscg,Harlingen - Nieuweschans Grens ,dfb91d2a-77c2-4f1d-a6ef-34298e5284a6,2163V,552_2163V_83.0
398,W,7125,Benoemd,,,,,,,,,a1c16d0e-930a-4030-82cf-6664b83eaecb,0,"0,000000",0.034103,"0,034103",104.476409,"104,476409",104.510415,"104,510415",805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,7529cd4c-72c4-4076-9065-c6bdce128c2a,7125R,
399,W,7111,Benoemd,,,,,,,,,c072eb55-9eb8-4eb1-82ef-da7b9b053008,0,"0,000000",0.0317,"0,031700",400.216178,"400,216178",400.248275,"400,248275",805,c,805,805_c,Dordrecht Zeehaventerrein,Mwg-Kilkd,Mijlweg - Kilkade ,c2f5bf4c-2a89-480c-97da-eb8a94f593a1,7111L,
400,W,104b,Benoemd,Lichtsein,Lichtsein,90,104,e85132b4-6138-4924-9d98-c3f77d8045cb,397cd949-8ec8-4728-b4de-33502e4b0ed2,,,20e930eb-a048-473c-a66c-6cc2fa142054,0.20823,"0,208230",0.210072,"0,210072",17.062322,"17,062322",17.060479,"17,060479",514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,d39415cd-e8f4-4069-b4bf-811cdbb51ae4,85AS,
401,S,23,Benoemd,WISSEL_EW,Bordsein,916A/916B,,0b1d6d61-8954-4e5e-b3a2-779b8ffa2c9c,229e3c85-585c-4f79-87e7-aa25c2a4671d,f345f141-2d69-4f8a-b0bc-45a0f0352f93,889ed760-1fa0-5c57-be25-0e05be2517dd,,0.02301,"0,023010",0.419764,"0,419764",45.80891,"45,808910",46.204973,"46,204973",135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,f43ec663-8b08-4507-9c6b-7cbd1efeb491,916AQ,135_916AQ_45.8
402,W,935,Benoemd,,,,,,,,,903f53f9-2d78-49a9-95a6-9d0ae0535390,0,"0,000000",0.004499,"0,004499",25.730911,"25,730911",25.726456,"25,726456",550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,0fd5a4e6-2a98-4fc2-ae22-21e0935e0484,935V,
403,S,45,Benoemd,Bordsein,WISSEL_GW,,915,95b14039-6e87-4e42-9dfd-478da59fb38c,c1cdc369-1780-462e-b8d3-2ed02dae989b,ebb33fb1-00df-4233-84f3-ff31fd4c5001,ad22a060-9e70-5eb4-7653-25ad9818d674,,0.041133,"0,041133",0.133188,"0,133188",120.029437,"120,029437",120.137981,"120,137981",851,c,851,851_c,Born Franciscushaven,Bon-Bonlw,Born - Born Loswal ,23b1eb6b-264d-4e00-b088-255ec0f444f2,910L,851_910L_100.5
404,W,233B/235,Benoemd,,,,,,,,,3d9751bb-5faf-43db-bd4e-e67d1f8c94ab,0,"0,000000",0.009975,"0,009975",26.020423,"26,020423",26.030325,"26,030325",026,,26,026__,Hengelo - Oldenzaal Grens,Hgl-Odzg,Hengelo - Oldenzaal Grens ,a22a48ac-a61a-4672-9d7b-fdad68eb8abc,235T,
405,W,317A,Benoemd,,,,,,,,,a8596519-34df-4073-9f81-21cecd9354ac,0.028214,"0,028214",0.032714,"0,032714",25.131214,"25,131214",25.126741,"25,126741",070,,70,070__,Schin op Geul - Maastricht,Vet-Mtn,Verschau (D) - Maastricht Noord ,33904008-594b-4385-9f8b-494bc5a9b2e4,315V,
406,W,902A/902B,Benoemd,,,,,,,,,20b643ae-4285-49d1-b22d-83d7709fb949,0.009975,"0,009975",0.02301,"0,023010",24.425807,"24,425807",24.438633,"24,438633",087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,cf028bc7-af92-40f9-b995-1a11469e8eb9,902AQ,
407,S,CS,Benoemd,Lichtsein,Lichtsein,2,302,ba1802a5-8d0f-4304-9fd9-bc170aa367a3,e5899721-7df9-4735-be8d-549e8c1dfe2d,81c6c70c-9824-4500-bc5a-d747b0f05050,7f3ddb92-d564-ee95-bdb5-d79c2ef94abb,,0.387851,"0,387851",11.342578,"11,342578",59.899919,"59,899919",48.953024,"48,953024",020,,20,020__,Amersfoort Aansl. - Barneveld Noord,Asd-Zp,Amsterdam Centraal - Zutphen ,37addfff-55c9-404d-82ed-5fb45cd67f38,5V,020_5V_60.3
408,W,86,Benoemd,,,,,,,,,08d92968-b369-49c0-98d5-5d72aba399db,0.149038,"0,149038",0.153537,"0,153537",100.307092,"100,307092",100.311539,"100,311539",851,a,851,851_a,Born Franciscushaven,Bon-Bonoh,Born-Born Overlaadhaven ,cdf633f8-3049-41f1-8151-b8a86da0dac6,11V,
409,W,313,Benoemd,,,,,,,,,9b6a7595-1403-4cdf-ab5e-34e80e49ae2f,0,"0,000000",0.011415,"0,011415",23.93548,"23,935480",23.947085,"23,947085",505,a,505,505_a,Amersfoort Aansl.,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,27a455d9-7b93-4ee1-8658-fe8fbf8578fc,313V,
410,S,w937V-w938L,Pseudo,WISSEL_GW,WISSEL_GW,937,938,8c0a7f1f-a013-4b1c-9b21-292f18491471,04ff7b9a-26c4-4962-a313-c45144b276fc,69367532-d1af-4f4f-8071-5b80e63c45bd,181f11e1-cec2-218f-ea43-bbcdd9de59f1,,0.0039,"0,003900",0.017365,"0,017365",906.050865,"906,050865",906.064245,"906,064245",927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,83f931e7-b9fc-4dc3-973e-648944d831cd,937V,927_937V_906.0
411,W,1163A,Benoemd,,,,,,,,,631d66dc-7153-45d9-be3f-0fdde81ab958,0,"0,000000",0.053531,"0,053531",12.348167,"12,348167",12.401673,"12,401673",073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,2b44a510-546d-49d3-b993-d39744fbf0c0,1163AR,
412,S,803,Benoemd,Lichtsein,STOOTJUK,22,SJ_29R,b6cb182a-406b-4ebb-87d4-dab4bdf9762f,556647ba-b1e9-464e-8661-98d801555453,c32dc81e-1e00-4f66-8390-b2cf50965b46,071f6218-c815-d7b0-7f80-9b6dee07014c,,0.472739,"0,472739",0.759441,"0,759441",27.407365,"27,407365",27.119329,"27,119329",071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,899945bf-7160-4b65-a162-ad80f95bfc73,29R,071_29R_27.9
413,W,907A,Benoemd,,,,,,,,,e4219bad-5cda-4a5e-8555-6dba1b5e1990,0,"0,000000",0.004501,"0,004501",43.167312,"43,167312",43.162844,"43,162844",664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,9977f90b-7366-4349-9775-9b8720e56ce4,907AV,
414,W,43,Benoemd,,,,,,,,,181b9eea-eef4-4411-85fb-6afb4c3c13c4,0,"0,000000",0.034064,"0,034064",11.222111,"11,222111",11.187914,"11,187914",057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,f93a1540-87b5-45aa-930f-24cc48043259,43R,
415,S,w4343V-s532,Pseudo,WISSEL_GW,Stop Marker Board,4343,4346,4e76c49e-770a-4422-9d92-6699cebfb8d1,2bbb7e5d-9694-4214-b3ad-73d9ce3a6a63,54acd7ad-a45f-4bd2-a3fc-8f8e365d625e,995a3065-96ca-51cb-fb34-dcb1eabdfe7b,,0.00805,"0,008050",0.126326,"0,126326",73.081998,"73,081998",73.200274,"73,200274",155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,072e1e73-ec95-4252-80ad-a465382cb37b,4343V,155_4343V_73.1
416,W,169A,Benoemd,,,,,,,,,cac466a6-43e6-4070-9b04-94fc6ae29d07,0,"0,000000",0.040187,"0,040187",81.964367,"81,964367",82.003642,"82,003642",540,d,540,540_d,Rotterdam Westelijke Splitsing,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,237193ac-be04-4be6-b397-e1b68dfb842c,169AL,
417,W,9/11,Benoemd,,,,,,,,,c85ef7d6-227b-48b8-9c7b-29b4ee622efd,0.009975,"0,009975",0.02301,"0,023010",6.396462,"6,396462",6.408997,"6,408997",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",69cb6443-36ee-4a62-811b-789c7b3ab8a5,9Q,
418,S,NW,Benoemd,Lichtsein,Lichtsein,268,218,5f8b1236-5db4-4ee2-a6aa-059f62ee910e,a49ac64f-cca7-4e65-b9e1-23b796407fe7,6abdb011-0c03-4dc1-9cc8-0c6edbd075aa,ee74a78e-f1fa-9cc5-ff67-60f0f33df815,,1.718453,"1,718453",1.914866,"1,914866",1.099999,"1,099999",0.903599,"0,903599",624,b,624,624_b,Gouda,Gd-Apn,Gouda - Alphen a/d Rijn ,fd7848d0-41b0-4d11-b180-8bd81dc191b5,251BL,537_251BL_2.8
419,W,22b,Benoemd,Bordsein,Bordsein,,,bd81fa54-774b-4058-b299-7f358ae3ffd9,1eea1ad9-0626-4917-9129-29da2df69ad7,,,5688b234-6e1f-480d-8bee-730dbc4469b5,0.021503,"0,021503",0.034065,"0,034065",5.603181,"5,603181",5.590397,"5,590397",433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,5106ca5a-ac44-47c1-b1a3-36a6ba1c9814,47L,
420,S,sB53-sB55,Pseudo,Stop Marker Board,Stop Marker Board,A798,AX798,833132f8-2363-4d35-85a5-3cc5f833f652,e70cbc6d-a307-45a3-b915-73060ed1786d,6a04b7c2-0e6d-48c1-a914-86f0ba2f2847,577c7571-dbe5-4ebf-acce-6ef357ec7056,,5.024344,"5,024344",4.810095,"4,810095",79.622357,"79,622357",79.836592,"79,836592",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),Andd-Bdgr,Antwerpen Noorderdokken - Breda Grens  ,8ff889e8-d74d-4173-ba93-21325a1ae097,2487V,164_2487V_253.6
421,W,49B/51A,Benoemd,,,,,,,,,28f3c637-0016-43eb-8e40-624ba2cbd394,0.036692,"0,036692",0.046667,"0,046667",65.273798,"65,273798",65.283611,"65,283611",514,b,514,514_b,Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,0d9d76ce-6b23-4444-8dbf-81ba4a95b3bb,49AL,
422,W,289,Benoemd,,,,,,,,,859db378-553f-481a-9657-3fcd54222931,0.37833,"0,378330",0.414822,"0,414822",61.398379,"61,398379",61.436575,"61,436575",536,,536,536__,Den Haag HS,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,dc0747e3-c19c-4ebe-9105-da8afb6e18ad,253T,
423,W,2537,Benoemd,,,,,,,,,25dd607b-71f2-4ebb-b045-e7517eb3efbf,0.160765,"0,160765",0.22191,"0,221910",21.103616,"21,103616",21.164759,"21,164759",161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,78df6bf3-aaa5-43e1-be02-bf3d09b1a149,2531V,
424,W,1203,Benoemd,,,,,,,,,c324f8c5-437c-4b68-b7d1-7463a058214b,0,"0,000000",0.054458,"0,054458",21.75947,"21,759470",21.704467,"21,704467",073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,5179120e-d927-471a-83bf-7516297aa3ca,1203L,
425,W,1,Benoemd,,,,,,,,,b6d127ac-1b37-4629-93d7-05267529ba4a,0,"0,000000",0.031699,"0,031699",300.778107,"300,778107",300.80984,"300,809840",837,,837,837__,Alphen a/d Rijn Industrieterrein Rijnhaven,Apn-Apnir,Alphen a/d Rijn - Alphen a/d Rijn Industrieterrein Rijnhaven ,bf6ee1e9-15a7-4125-b8da-08d2df93f36c,1R,
426,W,67B/69,Benoemd,,,,,,,,,b0204d01-96c7-41e7-a85c-c1be4da2e12b,0,"0,000000",0.009974,"0,009974",69.313272,"69,313272",69.304006,"69,304006",517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,13b9c128-17f6-4713-9f74-fd05db46a2b0,67BQ,
427,W,3349,Benoemd,,,,,,,,,a8306eb4-0223-4c92-9598-f57dee8a1e40,0,"0,000000",0.034064,"0,034064",34.326171,"34,326171",34.360662,"34,360662",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,820c22b1-db00-4ff5-8747-843ac71ece6a,3349R,
428,W,1115,Benoemd,,,,,,,,,a27fde56-d9b1-459d-9f34-3d0a32f96b44,0,"0,000000",0.0039,"0,003900",1.118316,"1,118316",1.122206,"1,122206",073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,40468921-7374-4010-8977-0353ef065f51,1115V,
429,S,TI_X0334L-wX0334L,Pseudo,TERRA-INCOGNITA,WISSEL_GW,TI_X0334L,X0334,6b1326b9-992c-4ef8-911a-1bde3996928c,33ebff61-72d8-4e14-87ad-e6592f0ef486,006c2c42-0a15-44ae-8c56-b7b9ea38c452,3a65f7c2-db7b-45de-bd16-fb5486233869,,0.049478,"0,049478",0.036493,"0,036493",17.592888,"17,592888",17.607997,"17,607997",063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,753f6f08-5363-4f5d-91ae-d260c7050f1d,X0334L,063_X0334L_17.6
430,W,259B,Benoemd,,,,,,,,,e55416d4-0234-470a-815e-f6d2a94a9623,0.265089,"0,265089",0.326234,"0,326234",70.633606,"70,633606",70.69462,"70,694620",524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,d4b91cde-376e-4e8a-a86a-aac4ef7d69e3,251AL,
431,S,905,Benoemd,Lichtsein,STOOTJUK,2254,SJ_2243P,a0c5ebae-68e2-48bd-9245-2e77e0529395,590282a8-1da4-4fd0-b341-ce2ab3b2879b,d54a1113-a912-42fc-89d6-6bbe0f04594c,18c55589-3842-131d-6ec1-7bc2c100c52a,,0.09226,"0,092260",0.462459,"0,462459",15.578682,"15,578682",15.946727,"15,946727",135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,7440d8e4-e2a9-472a-95fc-dc6904b70e72,2243P,135_2243P_15.5
432,W,291B,Benoemd,,,,,,,,,828f019a-8546-46d6-99e6-03fb0225f9f7,0.035413,"0,035413",0.070825,"0,070825",14.581066,"14,581066",14.545131,"14,545131",625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,f5fed348-d0b9-4458-b5c3-5cbc23d90956,291AL,
433,S,504,Benoemd,Lichtsein,Lichtsein,1518,1520,3a368f05-1ebf-456b-967f-ee53b2d69497,4f87d435-91c5-4cf6-b16b-feb530e7d365,a208a32d-5f2d-4a4f-bec4-e6aa196517bf,21370329-99ef-a26c-62a4-0d6b0826b189,,0.326723,"0,326723",0.816463,"0,816463",151.505508,"151,505508",151.003129,"151,003129",144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,79ed98d7-760f-497a-acb6-de2c02be629f,1501L,144_1501L_151.8
434,W,15A,Benoemd,,,,,,,,,6dee618c-dfa4-4aee-923c-ff71d0a978a8,0.015939,"0,015939",0.020439,"0,020439",86.602745,"86,602745",86.607295,"86,607295",021,,21,021__,Barneveld Noord - Apeldoorn,Asd-Zp,Amsterdam Centraal - Zutphen ,afec3f3d-27d6-4a6c-a362-779cf791511f,11BV,
435,W,231A,Benoemd,,,,,,,,,d5f5b7ba-efb4-4d43-9daf-955ce5e975aa,3.627035,"3,627035",3.630935,"3,630935",17.596672,"17,596672",17.592784,"17,592784",119,a,119,119_a,Lage Zwaluwe - Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,09f0b4d4-22e3-4168-a2f2-031c721295d1,123AL,
436,W,455A,Benoemd,,,,,,,,,0472640b-0b2a-449b-b17b-663a94c53ba5,0,"0,000000",0.027282,"0,027282",68.362485,"68,362485",68.389505,"68,389505",127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,38a282f2-1e53-485f-9a14-76cf5d584931,455AL,
437,S,w217A/219S-w221AV,Pseudo,WISSEL_EW,WISSEL_GW,217A/219,221A,056b9bc2-7609-4a70-b1ed-714dd365a66d,71718046-f1fc-4f54-ad2d-940c0cdd1052,36516782-41be-4126-903f-db887fe9e605,259e29a3-00e4-cfb3-4ae9-4423d24d1836,,0.023011,"0,023011",0.046613,"0,046613",23.698608,"23,698608",23.722333,"23,722333",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,13019f2c-0fca-4ee1-9d5c-6648763d3ed7,217AS,545_217AS_23.7
438,W,67B,Benoemd,,,,,,,,,adac8c36-2b3e-4e31-ae8d-f5cba1572754,1.011491,"1,011491",1.045557,"1,045557",127.745842,"127,745842",127.77987,"127,779870",009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,9715422c-8abb-4181-b955-1a59c65fcf36,45AR,
439,W,151,Benoemd,,,,,,,,,2e6a697a-9948-4ea0-a5ab-a49c8faa9b9e,0.134153,"0,134153",0.137754,"0,137754",6.155167,"6,155167",6.158768,"6,158768",490,b,490,490_b,Amsterdam Houtrakpolder (gebied),Hmta-Law,Hemtunnel Aansl. - Latexweg ,ad26049e-3557-4f55-9304-41daf7418fcd,149L,
440,W,871A/873,Benoemd,,,,,,,,,b702cf53-8f70-42cb-9498-a9ff80ff2b26,0.009975,"0,009975",0.022351,"0,022351",50.346025,"50,346025",50.333477,"50,333477",618,b,618,618_b,Eindhoven,Vl-Ehv,Venlo - Eindhoven ,3ec1109f-e27d-45cb-b526-3db975f67574,871AQ,
441,W,785B,Benoemd,,,,,,,,,ee65ea01-b1a3-414b-9c4e-e4c8b41a82ac,0.069841,"0,069841",0.090701,"0,090701",153.595679,"153,595679",153.575017,"153,575017",144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,ae77781c-33df-4efd-b6ad-febd63aeb62d,783AL,
442,W,79,Benoemd,,,,,,,,,594f48a1-86c0-456d-982e-d160f6bc9983,0,"0,000000",0.034088,"0,034088",37.522271,"37,522271",37.488427,"37,488427",031,a,31,031_a,Zutphen - Hengelo,Zp-Esg,Zutphen - Enschede Grens ,4e81fda6-05b0-49f5-9cf4-483744ead5f9,79R,
443,S,B26,Benoemd,Stop Marker Board,Stop Marker Board,A632,AX617,f138cf46-a840-4c24-b547-dc1f7819c333,afcddb03-f4aa-464f-a36c-e197f1921803,5a786aaf-cc05-4598-afcd-f4a2d939d89e,c3660ab4-1b05-4612-9f92-6c3bc6ece404,,3.577672,"3,577672",5.112805,"5,112805",63.084743,"63,084743",61.541333,"61,541333",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),Andd-Bdgr,Antwerpen Noorderdokken - Breda Grens  ,a27ff97c-d555-4184-8275-60a13280082c,2WR,787_2WR_66.7
444,W,918,Benoemd,,,,,,,,,d3f87725-cb4c-492b-85c2-1d308d58c407,0.017327,"0,017327",0.045734,"0,045734",17.823514,"17,823514",17.797979,"17,797979",143,,143,143__,Leidschenveen - Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,44beaf08-cf33-4122-89a9-dddc64f7c702,911AQ,
