zaaknummer;zaaktype_id;soort_melding;datum_melding;datum_afgehandeld;status_melding
7227164;3313;Melding afval- en hondenpoepbakken;2023-01-27  09:41:53;2023-01-30  10:37:27;afgehandeld
7227148;469;Melding openbare (verkeers)lichten;2023-01-27  09:34:22;2023-01-27  10:28:03;afgehandeld
7226982;469;Melding openbare (verkeers)lichten;2023-01-27  08:46:58;2023-01-27  08:56:28;afgehandeld
7226970;2789;Terugbelverzoek Openbare Ruimte;2023-01-27  08:40:21;2023-01-27  08:52:26;afgehandeld
7226966;2789;Terugbelverzoek Openbare Ruimte;2023-01-27  08:38:59;2023-01-27  08:54:36;afgehandeld
7226914;469;Melding openbare (verkeers)lichten;2023-01-27  07:51:50;2023-01-27  08:55:55;afgehandeld
7226889;1381;Algemeen contactformulier;2023-01-27  07:19:56;;open
7226868;469;Melding openbare (verkeers)lichten;2023-01-27  06:15:35;2023-01-27  08:55:13;afgehandeld
7226839;469;Melding openbare (verkeers)lichten;2023-01-27  00:47:08;2023-01-27  08:54:45;afgehandeld
7226775;3310;Melding brug, tunnel of viaduct;2023-01-26  22:04:03;2023-01-27  07:36:36;afgehandeld
7226756;469;Melding openbare (verkeers)lichten;2023-01-26  21:37:02;2023-01-27  08:48:16;afgehandeld
7226731;469;Melding openbare (verkeers)lichten;2023-01-26  21:13:58;2023-01-27  08:47:21;afgehandeld
7226726;469;Melding openbare (verkeers)lichten;2023-01-26  21:12:17;2023-01-27  08:45:44;afgehandeld
7226724;469;Melding openbare (verkeers)lichten;2023-01-26  21:10:53;2023-01-27  08:53:04;afgehandeld
7226721;469;Melding openbare (verkeers)lichten;2023-01-26  21:09:54;2023-01-27  08:44:13;afgehandeld
7226719;469;Melding openbare (verkeers)lichten;2023-01-26  21:07:29;2023-01-27  08:42:58;afgehandeld
7226703;469;Melding openbare (verkeers)lichten;2023-01-26  21:05:52;2023-01-27  08:52:36;afgehandeld
7226695;469;Melding openbare (verkeers)lichten;2023-01-26  21:02:35;2023-01-27  08:52:08;afgehandeld
7226684;469;Melding openbare (verkeers)lichten;2023-01-26  20:56:47;2023-01-27  08:51:41;afgehandeld
7226676;469;Melding openbare (verkeers)lichten;2023-01-26  20:51:59;2023-01-27  08:51:13;afgehandeld
7226671;469;Melding openbare (verkeers)lichten;2023-01-26  20:48:54;2023-01-27  08:50:30;afgehandeld
7226669;469;Melding openbare (verkeers)lichten;2023-01-26  20:48:44;2023-01-27  08:50:03;afgehandeld
7226666;469;Melding openbare (verkeers)lichten;2023-01-26  20:47:36;2023-01-27  08:49:38;afgehandeld
7226633;3316;Melding riolen, pompen en gemalen;2023-01-26  20:10:42;2023-01-27  11:12:22;afgehandeld
7226627;5314;Melding openbare ruimte categorie Verkeer en bestrating;2023-01-26  20:02:18;;open
7226589;469;Melding openbare (verkeers)lichten;2023-01-26  19:29:58;2023-01-27  08:49:13;afgehandeld
7226547;469;Melding openbare (verkeers)lichten;2023-01-26  18:49:14;2023-01-27  08:57:29;afgehandeld
7226540;469;Melding openbare (verkeers)lichten;2023-01-26  18:46:02;2023-01-27  08:56:56;afgehandeld
7226538;3313;Melding afval- en hondenpoepbakken;2023-01-26  18:45:28;2023-01-30  10:39:48;afgehandeld
7226522;3367;MOR Melding dumping;2023-01-26  18:27:45;2023-01-27  14:59:29;afgehandeld
7226516;3268;MOR Melding bomen;2023-01-26  18:24:23;;open
7226504;3318;MOR Melding verkeersvoorzieningen;2023-01-26  18:18:45;2023-02-01  10:15:56;afgehandeld
7226500;478;Melding groen 30 dagen;2023-01-26  18:16:32;;open
7226464;3367;MOR Melding dumping;2023-01-26  18:04:56;2023-01-30  08:59:46;afgehandeld
7226462;3367;MOR Melding dumping;2023-01-26  18:03:46;2023-01-27  09:26:46;afgehandeld
7226439;3318;MOR Melding verkeersvoorzieningen;2023-01-26  17:41:32;;open
7226326;469;Melding openbare (verkeers)lichten;2023-01-26  16:52:19;2023-01-26  18:05:07;afgehandeld
7226310;3314;MOR Melding onderhoud speelplaats;2023-01-26  16:49:11;;open
7226247;2789;Terugbelverzoek Openbare Ruimte;2023-01-26  16:41:34;;open
7226220;3268;MOR Melding bomen;2023-01-26  16:34:54;2023-01-29  16:22:18;afgehandeld
7226212;3318;MOR Melding verkeersvoorzieningen;2023-01-26  16:33:50;2023-01-30  14:50:06;afgehandeld
7226140;469;Melding openbare (verkeers)lichten;2023-01-26  16:19:36;2023-01-26  18:04:11;afgehandeld
5733007;2789;Terugbelverzoek Openbare Ruimte;2021-09-14  12:28:51;2021-09-17  06:35:50;afgehandeld
7226119;5316;Melding openbare ruimte categorie Overlast;2023-01-26  16:16:28;2023-01-30  10:19:32;buiten behandeling gesteld
7226112;3367;MOR Melding dumping;2023-01-26  16:14:28;2023-01-30  09:00:03;afgehandeld
7226076;3367;MOR Melding dumping;2023-01-26  16:07:20;2023-01-30  09:16:17;afgehandeld
7226053;3318;MOR Melding verkeersvoorzieningen;2023-01-26  16:04:16;;open
7225916;477;Melding wegen en bestrating;2023-01-26  15:40:50;2023-01-31  13:55:39;afgehandeld
7225913;477;Melding wegen en bestrating;2023-01-26  15:39:47;2023-01-31  13:47:22;afgehandeld
7225898;3313;Melding afval- en hondenpoepbakken;2023-01-26  15:37:08;2023-01-31  13:09:13;afgehandeld
7225894;3367;MOR Melding dumping;2023-01-26  15:35:21;2023-01-30  09:01:04;afgehandeld
7225801;2789;Terugbelverzoek Openbare Ruimte;2023-01-26  15:21:25;2023-01-31  14:20:42;afgehandeld
7225763;5316;Melding openbare ruimte categorie Overlast;2023-01-26  15:14:15;2023-01-26  15:25:41;afgehandeld
7225755;469;Melding openbare (verkeers)lichten;2023-01-26  15:12:35;2023-01-26  16:04:50;afgehandeld
7225729;3313;Melding afval- en hondenpoepbakken;2023-01-26  15:11:19;2023-02-01  13:31:44;afgehandeld
7225721;3367;MOR Melding dumping;2023-01-26  15:09:38;2023-01-30  09:02:49;afgehandeld
7225612;3327;MOR Melding watergangen;2023-01-26  14:56:19;2023-01-30  08:46:57;afgehandeld
7225556;2789;Terugbelverzoek Openbare Ruimte;2023-01-26  14:44:33;;open
7225554;3313;Melding afval- en hondenpoepbakken;2023-01-26  14:44:22;2023-01-31  13:06:37;afgehandeld
7225470;477;Melding wegen en bestrating;2023-01-26  14:35:16;2023-01-27  07:34:48;afgehandeld
7225463;5850;MOR Melding afval;2023-01-26  14:33:48;2023-01-30  10:26:41;afgehandeld
7225445;2789;Terugbelverzoek Openbare Ruimte;2023-01-26  14:32:04;2023-01-26  15:05:51;afgehandeld
7225441;3313;Melding afval- en hondenpoepbakken;2023-01-26  14:31:49;2023-01-26  15:47:16;afgehandeld
7225412;3367;MOR Melding dumping;2023-01-26  14:26:24;2023-01-30  09:01:57;afgehandeld
7225406;568;"Verzoek om advies; Realisatie";2023-01-26  14:25:41;;open
7225393;1302;Meldingen Schoolgebouw;2023-01-26  14:24:44;;open
7225383;3367;MOR Melding dumping;2023-01-26  14:23:33;2023-01-30  09:00:18;afgehandeld
7225204;2789;Terugbelverzoek Openbare Ruimte;2023-01-26  13:59:15;2023-01-27  08:55:51;afgehandeld
7225202;1432;Ontheffing verkeersregels;2023-01-26  13:58:33;;open
7225182;3314;MOR Melding onderhoud speelplaats;2023-01-26  13:56:41;;open
7225128;3318;MOR Melding verkeersvoorzieningen;2023-01-26  13:53:30;;open
7225104;3327;MOR Melding watergangen;2023-01-26  13:50:06;2023-01-26  15:17:58;afgehandeld
7224989;469;Melding openbare (verkeers)lichten;2023-01-26  13:34:59;2023-01-26  13:55:04;afgehandeld
7224972;477;Melding wegen en bestrating;2023-01-26  13:32:57;2023-01-31  11:43:57;afgehandeld
7224929;3318;MOR Melding verkeersvoorzieningen;2023-01-26  13:28:17;2023-01-27  11:56:29;afgehandeld
7224919;3367;MOR Melding dumping;2023-01-26  13:25:41;2023-01-27  09:01:25;afgehandeld
7224914;469;Melding openbare (verkeers)lichten;2023-01-26  13:25:13;2023-01-26  13:37:11;afgehandeld
7224807;3313;Melding afval- en hondenpoepbakken;2023-01-26  13:13:22;2023-01-27  15:30:05;afgehandeld
7224762;1602;Opdracht offerte rioolaansluiting;2023-01-26  13:07:37;2023-02-02  06:54:57;afgehandeld
7224713;3313;Melding afval- en hondenpoepbakken;2023-01-26  13:01:11;2023-01-31  13:05:31;afgehandeld
7224706;3318;MOR Melding verkeersvoorzieningen;2023-01-26  13:00:57;2023-02-03  13:57:58;afgehandeld
7224683;469;Melding openbare (verkeers)lichten;2023-01-26  13:00:00;2023-01-26  13:37:50;afgehandeld
7224673;3310;Melding brug, tunnel of viaduct;2023-01-26  12:59:27;;open
7224480;3318;MOR Melding verkeersvoorzieningen;2023-01-26  12:28:59;;open
7224402;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-26  12:18:06;2023-01-26  12:33:29;buiten behandeling gesteld
7224244;3367;MOR Melding dumping;2023-01-26  12:11:13;2023-01-27  09:16:10;afgehandeld
7224194;3318;MOR Melding verkeersvoorzieningen;2023-01-26  12:09:19;2023-01-30  11:27:12;afgehandeld
7223923;469;Melding openbare (verkeers)lichten;2023-01-26  11:40:25;2023-01-26  12:03:17;afgehandeld
7223864;3316;Melding riolen, pompen en gemalen;2023-01-26  11:29:16;2023-01-26  13:45:53;afgehandeld
7223646;469;Melding openbare (verkeers)lichten;2023-01-26  11:06:52;2023-01-26  11:28:52;afgehandeld
7223536;5316;Melding openbare ruimte categorie Overlast;2023-01-26  10:56:10;2023-01-26  11:57:19;afgehandeld
7223531;3268;MOR Melding bomen;2023-01-26  10:55:28;;open
7223332;3316;Melding riolen, pompen en gemalen;2023-01-26  10:33:48;2023-01-26  10:58:18;afgehandeld
7223303;3367;MOR Melding dumping;2023-01-26  10:31:45;2023-01-30  09:02:33;afgehandeld
7223156;477;Melding wegen en bestrating;2023-01-26  10:12:07;2023-01-30  11:56:49;afgehandeld
7223094;3367;MOR Melding dumping;2023-01-26  10:04:37;2023-01-30  09:00:46;afgehandeld
7223086;3310;Melding brug, tunnel of viaduct;2023-01-26  10:04:02;2023-01-26  12:01:14;afgehandeld
7064796;3268;MOR Melding bomen;2022-12-06  11:26:06;2023-01-04  16:35:26;afgehandeld
7223030;469;Melding openbare (verkeers)lichten;2023-01-26  09:57:46;2023-01-26  11:27:26;afgehandeld
7222791;3367;MOR Melding dumping;2023-01-26  09:33:22;2023-01-30  09:01:42;afgehandeld
7222753;568;"Verzoek om advies; Realisatie";2023-01-26  09:28:49;;open
7222738;469;Melding openbare (verkeers)lichten;2023-01-26  09:25:23;2023-01-26  09:35:11;afgehandeld
7222719;3310;Melding brug, tunnel of viaduct;2023-01-26  09:23:04;2023-01-26  11:52:39;afgehandeld
7222702;469;Melding openbare (verkeers)lichten;2023-01-26  09:20:30;2023-01-26  11:25:24;afgehandeld
7222673;3313;Melding afval- en hondenpoepbakken;2023-01-26  09:15:23;2023-01-31  15:40:32;afgehandeld
7222669;3367;MOR Melding dumping;2023-01-26  09:15:09;2023-01-30  09:01:17;afgehandeld
7222667;478;Melding groen 30 dagen;2023-01-26  09:15:03;2023-01-30  09:02:14;afgehandeld
7222660;1002;MOR Melding jongerenoverlast;2023-01-26  09:14:26;;open
7222653;3313;Melding afval- en hondenpoepbakken;2023-01-26  09:12:26;2023-01-30  15:38:29;afgehandeld
7222477;3318;MOR Melding verkeersvoorzieningen;2023-01-26  08:38:17;2023-02-01  10:17:21;afgehandeld
7222429;478;Melding groen 30 dagen;2023-01-26  08:19:34;2023-01-30  14:05:11;afgehandeld
7222302;478;Melding groen 30 dagen;2023-01-26  06:32:42;2023-01-26  07:28:04;afgehandeld
7222299;469;Melding openbare (verkeers)lichten;2023-01-26  06:14:26;2023-01-26  08:35:53;afgehandeld
7222260;5316;Melding openbare ruimte categorie Overlast;2023-01-26  02:28:55;2023-01-26  09:45:28;afgehandeld
7222219;3318;MOR Melding verkeersvoorzieningen;2023-01-25  22:30:47;2023-01-30  07:59:24;afgehandeld
7222179;469;Melding openbare (verkeers)lichten;2023-01-25  21:16:36;2023-01-26  08:33:40;afgehandeld
7222161;469;Melding openbare (verkeers)lichten;2023-01-25  20:53:21;2023-01-26  08:33:13;afgehandeld
7222141;3313;Melding afval- en hondenpoepbakken;2023-01-25  20:32:29;2023-01-26  11:38:13;afgehandeld
7222130;469;Melding openbare (verkeers)lichten;2023-01-25  20:23:52;2023-01-26  08:32:15;afgehandeld
7222119;5316;Melding openbare ruimte categorie Overlast;2023-01-25  20:12:49;2023-01-26  14:23:53;afgehandeld
7222114;3313;Melding afval- en hondenpoepbakken;2023-01-25  20:03:21;2023-01-31  13:08:41;afgehandeld
7222112;469;Melding openbare (verkeers)lichten;2023-01-25  20:03:18;2023-01-26  08:31:48;afgehandeld
7222107;469;Melding openbare (verkeers)lichten;2023-01-25  19:51:37;2023-01-26  08:31:12;afgehandeld
7222101;469;Melding openbare (verkeers)lichten;2023-01-25  19:37:09;2023-01-26  08:38:35;afgehandeld
7222081;478;Melding groen 30 dagen;2023-01-25  19:18:20;2023-01-26  07:06:06;afgehandeld
7222078;3367;MOR Melding dumping;2023-01-25  19:08:25;2023-01-26  09:48:11;afgehandeld
7222066;1432;Ontheffing verkeersregels;2023-01-25  18:57:09;;open
7220174;3367;MOR Melding dumping;2023-01-25  12:43:11;2023-01-26  11:38:39;afgehandeld
7222043;469;Melding openbare (verkeers)lichten;2023-01-25  18:17:27;2023-01-26  08:37:52;afgehandeld
7222041;478;Melding groen 30 dagen;2023-01-25  18:16:12;2023-01-26  07:09:06;afgehandeld
7222039;469;Melding openbare (verkeers)lichten;2023-01-25  18:14:13;2023-01-26  08:37:24;afgehandeld
7222031;469;Melding openbare (verkeers)lichten;2023-01-25  18:11:41;2023-01-26  08:36:40;afgehandeld
7222005;3367;MOR Melding dumping;2023-01-25  17:34:44;2023-01-27  09:15:07;afgehandeld
7221876;478;Melding groen 30 dagen;2023-01-25  16:53:00;2023-01-27  09:16:31;afgehandeld
7221824;478;Melding groen 30 dagen;2023-01-25  16:44:13;2023-01-29  16:13:44;afgehandeld
7221820;478;Melding groen 30 dagen;2023-01-25  16:43:54;2023-01-27  09:03:27;afgehandeld
7221778;3268;MOR Melding bomen;2023-01-25  16:34:25;;open
7221662;3316;Melding riolen, pompen en gemalen;2023-01-25  16:17:43;2023-01-31  07:42:02;afgehandeld
7221531;3367;MOR Melding dumping;2023-01-25  15:55:56;2023-01-30  08:59:32;afgehandeld
7221474;3318;MOR Melding verkeersvoorzieningen;2023-01-25  15:46:01;2023-02-03  09:04:07;afgehandeld
7221424;3367;MOR Melding dumping;2023-01-25  15:39:36;2023-01-27  09:15:48;afgehandeld
7221336;5316;Melding openbare ruimte categorie Overlast;2023-01-25  15:25:05;2023-01-26  09:42:32;afgehandeld
7221317;3268;MOR Melding bomen;2023-01-25  15:22:54;;open
7221289;2789;Terugbelverzoek Openbare Ruimte;2023-01-25  15:17:20;2023-01-26  08:22:17;afgehandeld
7221078;3318;MOR Melding verkeersvoorzieningen;2023-01-25  14:48:23;;open
7221065;469;Melding openbare (verkeers)lichten;2023-01-25  14:45:07;2023-01-25  16:49:03;afgehandeld
7221061;478;Melding groen 30 dagen;2023-01-25  14:44:37;;open
7221041;469;Melding openbare (verkeers)lichten;2023-01-25  14:41:27;2023-01-25  16:48:27;afgehandeld
7220885;469;Melding openbare (verkeers)lichten;2023-01-25  14:21:19;2023-01-25  16:47:58;afgehandeld
7220786;3316;Melding riolen, pompen en gemalen;2023-01-25  14:11:43;2023-01-31  11:51:02;afgehandeld
7220753;2789;Terugbelverzoek Openbare Ruimte;2023-01-25  14:06:42;2023-01-26  08:26:04;afgehandeld
7220734;477;Melding wegen en bestrating;2023-01-25  14:03:51;2023-01-30  13:50:46;afgehandeld
7220621;3313;Melding afval- en hondenpoepbakken;2023-01-25  13:48:51;2023-01-27  09:26:12;afgehandeld
7220587;3313;Melding afval- en hondenpoepbakken;2023-01-25  13:44:40;;open
7220548;3313;Melding afval- en hondenpoepbakken;2023-01-25  13:38:34;;open
7220498;1529;Melding realisatie projectleiders;2023-01-25  13:32:24;2023-02-02  14:17:27;afgehandeld
7220487;3367;MOR Melding dumping;2023-01-25  13:30:20;2023-01-27  09:15:24;afgehandeld
7220197;3316;Melding riolen, pompen en gemalen;2023-01-25  12:48:14;2023-01-26  07:11:14;afgehandeld
6961633;5316;Melding openbare ruimte categorie Overlast;2022-11-02  13:28:32;2022-11-02  13:39:53;afgehandeld
7220148;3367;MOR Melding dumping;2023-01-25  12:38:24;2023-01-25  13:15:28;buiten behandeling gesteld
7220101;3313;Melding afval- en hondenpoepbakken;2023-01-25  12:28:47;2023-01-27  09:04:20;afgehandeld
7220037;3268;MOR Melding bomen;2023-01-25  12:20:53;;open
7220005;3313;Melding afval- en hondenpoepbakken;2023-01-25  12:17:56;2023-02-01  13:31:00;afgehandeld
7219949;2789;Terugbelverzoek Openbare Ruimte;2023-01-25  12:08:59;;open
7219852;3268;MOR Melding bomen;2023-01-25  11:55:19;;open
7219824;469;Melding openbare (verkeers)lichten;2023-01-25  11:50:15;2023-01-25  16:47:12;afgehandeld
7219800;2789;Terugbelverzoek Openbare Ruimte;2023-01-25  11:46:38;2023-01-25  17:30:38;afgehandeld
7219798;477;Melding wegen en bestrating;2023-01-25  11:46:39;2023-01-25  14:46:34;afgehandeld
7219551;2789;Terugbelverzoek Openbare Ruimte;2023-01-25  11:16:27;2023-01-27  13:43:32;afgehandeld
7219391;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-25  11:03:13;;open
7219327;3314;MOR Melding onderhoud speelplaats;2023-01-25  10:56:18;;open
7219241;3367;MOR Melding dumping;2023-01-25  10:44:14;2023-01-25  15:24:30;afgehandeld
7219230;469;Melding openbare (verkeers)lichten;2023-01-25  10:43:15;2023-01-25  16:52:47;afgehandeld
7219226;469;Melding openbare (verkeers)lichten;2023-01-25  10:43:04;2023-01-25  16:52:19;afgehandeld
7219146;477;Melding wegen en bestrating;2023-01-25  10:34:37;2023-01-30  12:47:43;afgehandeld
7219105;469;Melding openbare (verkeers)lichten;2023-01-25  10:24:27;2023-01-25  16:51:52;afgehandeld
7219088;5314;Melding openbare ruimte categorie Verkeer en bestrating;2023-01-25  10:21:47;2023-01-25  11:00:17;buiten behandeling gesteld
7219083;5314;Melding openbare ruimte categorie Verkeer en bestrating;2023-01-25  10:20:52;2023-01-25  11:01:56;buiten behandeling gesteld
7219073;478;Melding groen 30 dagen;2023-01-25  10:20:00;2023-01-25  12:00:48;afgehandeld
7219033;3367;MOR Melding dumping;2023-01-25  10:15:04;2023-01-25  15:23:27;afgehandeld
7218947;478;Melding groen 30 dagen;2023-01-25  10:04:54;2023-01-25  12:43:35;afgehandeld
7218921;3367;MOR Melding dumping;2023-01-25  10:00:40;2023-01-27  09:14:35;afgehandeld
7218889;2789;Terugbelverzoek Openbare Ruimte;2023-01-25  09:57:21;2023-01-26  08:28:13;afgehandeld
7218882;5316;Melding openbare ruimte categorie Overlast;2023-01-25  09:57:14;2023-01-25  11:35:28;afgehandeld
7218847;469;Melding openbare (verkeers)lichten;2023-01-25  09:52:46;2023-01-25  16:51:08;afgehandeld
7218840;477;Melding wegen en bestrating;2023-01-25  09:50:10;2023-01-30  07:02:13;afgehandeld
7218809;3313;Melding afval- en hondenpoepbakken;2023-01-25  09:45:55;2023-01-26  07:49:28;afgehandeld
7218792;3313;Melding afval- en hondenpoepbakken;2023-01-25  09:43:56;2023-01-26  07:40:14;afgehandeld
7218778;469;Melding openbare (verkeers)lichten;2023-01-25  09:42:50;2023-01-25  10:59:33;afgehandeld
7218721;478;Melding groen 30 dagen;2023-01-25  09:33:01;2023-01-27  09:02:51;afgehandeld
7218701;3313;Melding afval- en hondenpoepbakken;2023-01-25  09:28:30;2023-01-25  12:50:41;afgehandeld
7218647;478;Melding groen 30 dagen;2023-01-25  09:10:05;;open
7218625;3367;MOR Melding dumping;2023-01-25  09:00:55;2023-01-27  09:03:56;afgehandeld
7218562;3313;Melding afval- en hondenpoepbakken;2023-01-25  08:49:52;2023-01-25  09:09:18;afgehandeld
7218559;469;Melding openbare (verkeers)lichten;2023-01-25  08:49:37;2023-01-25  11:36:48;afgehandeld
7218549;469;Melding openbare (verkeers)lichten;2023-01-25  08:45:11;2023-01-25  11:30:40;afgehandeld
7218480;478;Melding groen 30 dagen;2023-01-25  08:36:26;2023-01-25  15:40:52;afgehandeld
7218394;3268;MOR Melding bomen;2023-01-25  08:13:56;2023-02-02  12:47:21;afgehandeld
7218392;469;Melding openbare (verkeers)lichten;2023-01-25  08:13:51;2023-01-25  11:29:51;afgehandeld
7218388;3268;MOR Melding bomen;2023-01-25  08:11:25;;open
7218323;469;Melding openbare (verkeers)lichten;2023-01-25  07:20:42;2023-01-25  11:27:09;afgehandeld
7218295;478;Melding groen 30 dagen;2023-01-25  06:23:13;2023-02-02  11:10:07;afgehandeld
7218251;469;Melding openbare (verkeers)lichten;2023-01-25  00:45:33;2023-01-25  11:24:02;afgehandeld
7218222;3367;MOR Melding dumping;2023-01-24  22:36:08;2023-01-27  09:13:55;afgehandeld
7218217;3627;Melding Bouw/RO Gebruikstoezicht;2023-01-24  22:08:37;2023-01-30  13:05:06;buiten behandeling gesteld
7218214;469;Melding openbare (verkeers)lichten;2023-01-24  21:53:17;2023-01-25  10:13:58;afgehandeld
7218187;469;Melding openbare (verkeers)lichten;2023-01-24  21:30:52;2023-01-25  10:13:06;afgehandeld
