objectid;straat;type_en_merk;aantal;geo_shape;geo_point_2d
7416;Lodewijk Napoleonplein;Parkeerplaats;1.0;"{""coordinates"": [5.46702580424152, 51.4384103504652], ""type"": ""Point""}";51.4384103504652, 5.46702580424152
7421;Julianastraat;Parkeerplaats;1.0;"{""coordinates"": [5.468558504596729, 51.436532067615914], ""type"": ""Point""}";51.436532067615914, 5.468558504596729
7422;Julianastraat;Parkeerplaats;1.0;"{""coordinates"": [5.4685655900738315, 51.43658590481638], ""type"": ""Point""}";51.43658590481638, 5.4685655900738315
7424;Julianastraat;Parkeerplaats;1.0;"{""coordinates"": [5.4685820687495434, 51.436689218095104], ""type"": ""Point""}";51.436689218095104, 5.4685820687495434
7437;Julianastraat;Parkeerplaats;1.0;"{""coordinates"": [5.468476309294672, 51.43614211549138], ""type"": ""Point""}";51.43614211549138, 5.468476309294672
7439;Julianastraat;Parkeerplaats;1.0;"{""coordinates"": [5.468497464194292, 51.436246881683864], ""type"": ""Point""}";51.436246881683864, 5.468497464194292
7440;Julianastraat;Parkeerplaats;1.0;"{""coordinates"": [5.4685138933177075, 51.43632254584887], ""type"": ""Point""}";51.43632254584887, 5.4685138933177075
7441;Julianastraat;Parkeerplaats;1.0;"{""coordinates"": [5.468439416224172, 51.436341510033294], ""type"": ""Point""}";51.436341510033294, 5.468439416224172
7669;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.4584002914670355, 51.44417913493216], ""type"": ""Point""}";51.44417913493216, 5.4584002914670355
7672;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.458934770499173, 51.44400340352762], ""type"": ""Point""}";51.44400340352762, 5.458934770499173
7673;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.4590363404059215, 51.44396705090587], ""type"": ""Point""}";51.44396705090587, 5.4590363404059215
7681;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.45970865426421, 51.44373982097173], ""type"": ""Point""}";51.44373982097173, 5.45970865426421
7682;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.459819911497605, 51.44370951010313], ""type"": ""Point""}";51.44370951010313, 5.459819911497605
7686;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.46015362429442, 51.44358228515044], ""type"": ""Point""}";51.44358228515044, 5.46015362429442
7694;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.4594263129911855, 51.44408078485523], ""type"": ""Point""}";51.44408078485523, 5.4594263129911855
7002;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473116403440146, 51.46854030634763], ""type"": ""Point""}";51.46854030634763, 5.473116403440146
7005;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473230351892609, 51.46853748067355], ""type"": ""Point""}";51.46853748067355, 5.473230351892609
7006;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473271981970233, 51.468534717357194], ""type"": ""Point""}";51.468534717357194, 5.473271981970233
7009;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473361826858323, 51.46853327564497], ""type"": ""Point""}";51.46853327564497, 5.473361826858323
7011;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473447282284368, 51.468531846103616], ""type"": ""Point""}";51.468531846103616, 5.473447282284368
7013;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473513021054705, 51.46853043111667], ""type"": ""Point""}";51.46853043111667, 5.473513021054705
7015;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473587524375427, 51.46852900959058], ""type"": ""Point""}";51.46852900959058, 5.473587524375427
7016;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473622594376357, 51.46852760830262], ""type"": ""Point""}";51.46852760830262, 5.473622594376357
7017;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473651072987136, 51.468526220886766], ""type"": ""Point""}";51.468526220886766, 5.473651072987136
7019;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473716811742938, 51.46852480578509], ""type"": ""Point""}";51.46852480578509, 5.473716811742938
7020;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473749682416981, 51.46852478135704], ""type"": ""Point""}";51.46852478135704, 5.473749682416981
7021;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473789127490471, 51.46852337676696], ""type"": ""Point""}";51.46852337676696, 5.473789127490471
7023;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473859238719807, 51.46852059205806], ""type"": ""Point""}";51.46852059205806, 5.473859238719807
7025;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473914025368206, 51.468519184995706], ""type"": ""Point""}";51.468519184995706, 5.473914025368206
7227;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474807792530905, 51.46877973525076], ""type"": ""Point""}";51.46877973525076, 5.474807792530905
7228;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474841915488729, 51.46877970957472], ""type"": ""Point""}";51.46877970957472, 5.474841915488729
7233;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474306645460035, 51.4688801099743], ""type"": ""Point""}";51.4688801099743, 5.474306645460035
7236;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474401139057799, 51.4688784033132], ""type"": ""Point""}";51.4688784033132, 5.474401139057799
7243;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4746662477621575, 51.46887655956027], ""type"": ""Point""}";51.46887655956027, 5.4746662477621575
7250;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474915588002543, 51.46886981928701], ""type"": ""Point""}";51.46886981928701, 5.474915588002543
7445;Julianastraat;Parkeerplaats;1.0;"{""coordinates"": [5.468404145596772, 51.436143622033576], ""type"": ""Point""}";51.436143622033576, 5.468404145596772
7447;Julianastraat;Parkeerplaats;1.0;"{""coordinates"": [5.46842295355139, 51.436246933711985], ""type"": ""Point""}";51.436246933711985, 5.46842295355139
7448;Willem de Zwijgerstraat;Parkeerplaats;1.0;"{""coordinates"": [5.468519632616145, 51.43562111067833], ""type"": ""Point""}";51.43562111067833, 5.468519632616145
7449;Willem de Zwijgerstraat;Parkeerplaats;1.0;"{""coordinates"": [5.46855454786463, 51.43561963010984], ""type"": ""Point""}";51.43561963010984, 5.46855454786463
7456;Willem de Zwijgerstraat;Parkeerplaats;1.0;"{""coordinates"": [5.468847888963769, 51.43560632817424], ""type"": ""Point""}";51.43560632817424, 5.468847888963769
7457;Willem de Zwijgerstraat;Parkeerplaats;1.0;"{""coordinates"": [5.468915406630637, 51.435604824619475], ""type"": ""Point""}";51.435604824619475, 5.468915406630637
7463;Willem de Zwijgerstraat;Parkeerplaats;1.0;"{""coordinates"": [5.469138914500068, 51.43559302713119], ""type"": ""Point""}";51.43559302713119, 5.469138914500068
7465;Willem de Zwijgerstraat;Parkeerplaats;1.0;"{""coordinates"": [5.469236685178281, 51.435588589755305], ""type"": ""Point""}";51.435588589755305, 5.469236685178281
7699;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.458969342090523, 51.44423278738052], ""type"": ""Point""}";51.44423278738052, 5.458969342090523
7704;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.459610588546559, 51.44401863951054], ""type"": ""Point""}";51.44401863951054, 5.459610588546559
7723;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.457261481886744, 51.44486413712882], ""type"": ""Point""}";51.44486413712882, 5.457261481886744
7729;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.4560579100666935, 51.445230067917834], ""type"": ""Point""}";51.445230067917834, 5.4560579100666935
7733;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.4556642980771235, 51.445371181392595], ""type"": ""Point""}";51.445371181392595, 5.4556642980771235
7734;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.455575875162165, 51.44540154947198], ""type"": ""Point""}";51.44540154947198, 5.455575875162165
7735;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.455487448232408, 51.445428351682565], ""type"": ""Point""}";51.445428351682565, 5.455487448232408
7737;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.455302056179466, 51.44549979261857], ""type"": ""Point""}";51.44549979261857, 5.455302056179466
7032;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473077475131346, 51.468487571668845], ""type"": ""Point""}";51.468487571668845, 5.473077475131346
7035;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473195578550171, 51.46848256771001], ""type"": ""Point""}";51.46848256771001, 5.473195578550171
7036;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473227081982528, 51.46848254443895], ""type"": ""Point""}";51.46848254443895, 5.473227081982528
7039;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473339938587517, 51.46848081608025], ""type"": ""Point""}";51.46848081608025, 5.473339938587517
7040;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473363566664965, 51.468479162663215], ""type"": ""Point""}";51.468479162663215, 5.473363566664965
7043;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473458041959722, 51.46847581185589], ""type"": ""Point""}";51.46847581185589, 5.473458041959722
7046;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473549918561367, 51.46847574375773], ""type"": ""Point""}";51.46847574375773, 5.473549918561367
7047;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473597163404473, 51.468474072777155], ""type"": ""Point""}";51.468474072777155, 5.473597163404473
7051;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47372314520188, 51.46847233430837], ""type"": ""Point""}";51.46847233430837, 5.47372314520188
7052;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473749395657387, 51.46847231479948], ""type"": ""Point""}";51.46847231479948, 5.473749395657387
7254;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474319855456192, 51.4689243692089], ""type"": ""Point""}";51.4689243692089, 5.474319855456192
7259;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47447471976045, 51.46892097238061], ""type"": ""Point""}";51.46892097238061, 5.47447471976045
7261;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474550831906597, 51.4689176344506], ""type"": ""Point""}";51.4689176344506, 5.474550831906597
7266;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474731932562723, 51.468914217606674], ""type"": ""Point""}";51.468914217606674, 5.474731932562723
7267;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4747765585215875, 51.468912548119725], ""type"": ""Point""}";51.468912548119725, 5.4747765585215875
7473;Willem de Zwijgerstraat;Parkeerplaats;1.0;"{""coordinates"": [5.469026199368146, 51.43568443136646], ""type"": ""Point""}";51.43568443136646, 5.469026199368146
7475;Willem de Zwijgerstraat;Parkeerplaats;1.0;"{""coordinates"": [5.469178182359886, 51.43567687279403], ""type"": ""Point""}";51.43567687279403, 5.469178182359886
7476;Willem de Zwijgerstraat;Parkeerplaats;1.0;"{""coordinates"": [5.469257146937061, 51.43567495648711], ""type"": ""Point""}";51.43567495648711, 5.469257146937061
7483;Nassaustraat;Parkeerplaats;1.0;"{""coordinates"": [5.468930140299406, 51.436323386837344], ""type"": ""Point""}";51.436323386837344, 5.468930140299406
7489;Nassaustraat;Parkeerplaats;1.0;"{""coordinates"": [5.468839477310632, 51.43631443483441], ""type"": ""Point""}";51.43631443483441, 5.468839477310632
7706;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.459800016599926, 51.44395871984866], ""type"": ""Point""}";51.44395871984866, 5.459800016599926
7707;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.459929133901937, 51.44390885097308], ""type"": ""Point""}";51.44390885097308, 5.459929133901937
7708;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.46000877674839, 51.44388112504983], ""type"": ""Point""}";51.44388112504983, 5.46000877674839
7717;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.456682626744568, 51.44505592759066], ""type"": ""Point""}";51.44505592759066, 5.456682626744568
7718;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.456779107126005, 51.44502702260244], ""type"": ""Point""}";51.44502702260244, 5.456779107126005
7720;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.456997220539976, 51.44495083884665], ""type"": ""Point""}";51.44495083884665, 5.456997220539976
7722;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.4571524116302035, 51.44489305008607], ""type"": ""Point""}";51.44489305008607, 5.4571524116302035
7740;Deken van Somerenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.474520051289213, 51.43402037108753], ""type"": ""Point""}";51.43402037108753, 5.474520051289213
7742;Deken van Somerenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.474610394919661, 51.43408661183267], ""type"": ""Point""}";51.43408661183267, 5.474610394919661
7744;Deken van Somerenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.474653873209751, 51.43412146332208], ""type"": ""Point""}";51.43412146332208, 5.474653873209751
7746;Deken van Somerenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.474720797335638, 51.434177631788195], ""type"": ""Point""}";51.434177631788195, 5.474720797335638
7751;Deken van Somerenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.47485206408028, 51.4342851508214], ""type"": ""Point""}";51.4342851508214, 5.47485206408028
6809;Smitsstraat;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.472227336714704, 51.437323931406084], ""type"": ""Point""}";51.437323931406084, 5.472227336714704
6817;Smitsstraat;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.471850213455201, 51.43751446685524], ""type"": ""Point""}";51.43751446685524, 5.471850213455201
6818;Smitsstraat;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.471792445693441, 51.43755256060671], ""type"": ""Point""}";51.43755256060671, 5.471792445693441
6824;Smitsstraat;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.4716343769928395, 51.43767634424914], ""type"": ""Point""}";51.43767634424914, 5.4716343769928395
6834;St Catharinastraat;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.4713044477446875, 51.437048725204924], ""type"": ""Point""}";51.437048725204924, 5.4713044477446875
6837;Anna van Egmondstraat;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.471251947165228, 51.43687940393949], ""type"": ""Point""}";51.43687940393949, 5.471251947165228
7057;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47392263666139, 51.46846890504334], ""type"": ""Point""}";51.46846890504334, 5.47392263666139
7058;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473951503288535, 51.46846724760559], ""type"": ""Point""}";51.46846724760559, 5.473951503288535
7059;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473972500772125, 51.46846723196001], ""type"": ""Point""}";51.46846723196001, 5.473972500772125
7069;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473258406896389, 51.468395627977095], ""type"": ""Point""}";51.468395627977095, 5.473258406896389
7270;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474871052190269, 51.468910832094785], ""type"": ""Point""}";51.468910832094785, 5.474871052190269
7271;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474902541539178, 51.46891080838375], ""type"": ""Point""}";51.46891080838375, 5.474902541539178
7272;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474934042129594, 51.468909148720826], ""type"": ""Point""}";51.468909148720826, 5.474934042129594
7273;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47496816518414, 51.46890912300785], ""type"": ""Point""}";51.46890912300785, 5.47496816518414
7275;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474317403559256, 51.46901945301718], ""type"": ""Point""}";51.46901945301718, 5.474317403559256
7280;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474490649738395, 51.46901767834852], ""type"": ""Point""}";51.46901767834852, 5.474490649738395
7288;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474800367805799, 51.46901252897919], ""type"": ""Point""}";51.46901252897919, 5.474800367805799
7493;Nassaustraat;Parkeerplaats;1.0;"{""coordinates"": [5.469059639821878, 51.43616750412637], ""type"": ""Point""}";51.43616750412637, 5.469059639821878
7496;Nassaustraat;Parkeerplaats;1.0;"{""coordinates"": [5.469292258806415, 51.43607849621746], ""type"": ""Point""}";51.43607849621746, 5.469292258806415
7501;Nassaustraat;Parkeerplaats;1.0;"{""coordinates"": [5.4693539864120835, 51.4360398283271], ""type"": ""Point""}";51.4360398283271, 5.4693539864120835
7502;Nassaustraat;Parkeerplaats;1.0;"{""coordinates"": [5.469409534541935, 51.43600374451866], ""type"": ""Point""}";51.43600374451866, 5.469409534541935
7505;Nassaustraat;Parkeerplaats;1.0;"{""coordinates"": [5.4695761764749635, 51.435886459318375], ""type"": ""Point""}";51.435886459318375, 5.4695761764749635
7506;Nassaustraat;Parkeerplaats;1.0;"{""coordinates"": [5.469627618129916, 51.43585423445339], ""type"": ""Point""}";51.43585423445339, 5.469627618129916
7507;Nassaustraat;Parkeerplaats;1.0;"{""coordinates"": [5.469590345281695, 51.435744823741096], ""type"": ""Point""}";51.435744823741096, 5.469590345281695
7508;Willem de Zwijgerstraat;Parkeerplaats;1.0;"{""coordinates"": [5.469771298431925, 51.43556573099231], ""type"": ""Point""}";51.43556573099231, 5.469771298431925
7510;Willem de Zwijgerstraat;Parkeerplaats;1.0;"{""coordinates"": [5.469845458133908, 51.43556309860208], ""type"": ""Point""}";51.43556309860208, 5.469845458133908
7518;Willem de Zwijgerstraat;Parkeerplaats;1.0;"{""coordinates"": [5.470164706967427, 51.43554613454005], ""type"": ""Point""}";51.43554613454005, 5.470164706967427
6838;Anna van Egmondstraat;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.470852751480519, 51.43665328214639], ""type"": ""Point""}";51.43665328214639, 5.470852751480519
6845;Anna van Egmondstraat;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.470596830203103, 51.43653550385529], ""type"": ""Point""}";51.43653550385529, 5.470596830203103
