OBJECTID,PUIC,NAAM,VOLTAGE,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
1494,fc4258c8-077f-4c6a-8895-bd83a660bdc5,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,135.83548,"135,835480",3.907083,"3,907083",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,102109.702,468237.82,52.19971553,4.61355674
1495,cadea2c8-5c52-4b8f-b723-557b0159d36d,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,134.732547,"134,732547",-3.624253,"-3,624253",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,101539.051,467294.072,52.19117891,4.60535914
1496,13825386-7916-4e7d-b02a-9b7e663c5859,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,135.058815,"135,058815",-3.983941,"-3,983941",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,101709.875,467571.941,52.19369269,4.60781348
1497,87bb98cb-b69d-4705-a467-1af18b6ba5dc,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,109.868133,"109,868133",-4.546262,"-4,546262",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,93332.203,445502.104,51.99447582,4.48929238
1498,b1ff9559-2967-4d37-90a0-4e0e121e4944,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,140.351591,"140,351591",3.8143,"3,814300",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,103414.443,472505.508,52.23819357,4.63199025
1499,0b1ca647-0a46-4f1c-8c24-e6be413e3ac5,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,107.133938,"107,133938",-3.571667,"-3,571667",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,91775.21,443262.96,51.97417697,4.46703769
1500,eb2f264a-3abe-4686-b87d-0ab0780884c5,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,143.106003,"143,106003",-4.087912,"-4,087912",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,104540.449,474979.796,52.26053462,4.64810461
1501,65aba199-73c3-46f4-8cee-a74445b4872e,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,133.108929,"133,108929",-3.844862,"-3,844862",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,100414.579,466137.296,52.18067272,4.58910187
1502,9aeb5810-2277-4bfb-a236-78e096ec1448,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,135.207146,"135,207146",3.898036,"3,898036",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,101791.864,467695.818,52.19481391,4.60899306
1503,e221beea-014f-466d-a0d1-2dc339f4be63,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,137.007298,"137,007298",3.966482,"3,966482",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,102687.707,469257.453,52.20893427,4.62185336
1504,9d94b063-db94-4ca1-ab4c-ff3c8094f491,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,106.66634,"106,666340",4.415371,"4,415371",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,91582.375,442837.135,51.970328,4.46431027
1505,3e62e70a-58b8-4155-b0f2-154fff48b533,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,116.336745,"116,336745",-4.237565,"-4,237565",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,96590.611,451018.146,52.04440266,4.53578959
1506,317c215a-ede2-42ba-bc4b-8ca764062cf7,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,105.344195,"105,344195",-4.041719,"-4,041719",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,91131.019,441596.14,51.95912321,4.45797366
1507,1061b0e1-79a7-4acc-938e-70b22dd36ed9,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,144.085241,"144,085241",3.415679,"3,415679",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,105202.756,475701.049,52.2670769,4.65769865
1508,d6c01b8a-a643-491a-92aa-19036f1301a3,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,135.107298,"135,107298",3.842828,"3,842828",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,101741.264,467609.725,52.19403529,4.60826658
1509,c24e34c8-fcca-4768-89db-8ccf6cfd5859,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,133.297547,"133,297547",4.509574,"4,509574",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,100571.774,466241.904,52.18162837,4.59138324
1510,319ccc27-23d0-461a-81a1-bed892f0f67d,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,109.293521,"109,293521",-4.493419,"-4,493419",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,92968.176,445057.48,51.99043931,4.48407312
1511,717a6651-9e06-413a-bc1e-6df57efddf47,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,111.10092,"111,100920",4.000078,"4,000078",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,94117.842,446452.429,52.00310339,4.50056137
1512,48f4a2c9-90d1-4261-b844-002537400101,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,115.053257,"115,053257",4.458866,"4,458866",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,95813.519,449998.955,52.03516049,4.52463983
1513,9303c6a4-5811-4e67-9e8d-491053d8f0c6,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,106.924164,"106,924164",4.377508,"4,377508",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,91689.855,443071.234,51.97244416,4.46583099
1514,73b0ecac-e5d4-4187-b10e-9d6cd1112c88,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,113.673534,"113,673534",4.502878,"4,502878",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,95243.411,448749.077,52.02386636,4.51655053
1515,75e25937-12d4-445a-b7ae-1b72cbaca256,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,112.265991,"112,265991",-4.23192,"-4,231920",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,94736.473,447438.082,52.01202925,4.50939613
1516,cc042a02-c696-449f-a8a4-30074ebd3ef1,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,143.043509,"143,043509",4.428082,"4,428082",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,104506.903,474926.359,52.2600513,4.64762127
1517,4fe3bbae-f08a-497b-b110-478947ab20c2,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,113.78092,"113,780920",-3.997962,"-3,997962",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,95268.18,448853.853,52.02481068,4.51689308
1518,45ac965e-00a5-4aa1-bb18-34e7e2e5e9e2,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,115.402805,"115,402805",-0.203558,"-0,203558",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,96005.655,450290.47,52.03780089,4.52738936
1519,4ed974ad-06fb-4c22-83e7-bd915db74642,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,139.849004,"139,849004",-3.796395,"-3,796395",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,103336.46,472009.071,52.2337247,4.63092444
1520,147041df-7916-4414-8d9d-73f841a517f0,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,105.439845,"105,439845",3.811686,"3,811686",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,91164.41,441686.072,51.95993529,4.45844268
1521,f71b60c3-72be-40e1-ab70-2a0599f9d73f,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,134.600483,"134,600483",3.821102,"3,821102",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,101471.246,467180.475,52.19015142,4.60438553
1522,4671cef5-8ac6-4bb1-bfd7-b03430e677af,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,135.904201,"135,904201",-3.636826,"-3,636826",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,102137.994,468300.915,52.20028529,4.6139607
1523,55e9fce5-3985-4ee1-a409-2a11e65e3e68,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,137.600339,"137,600339",-4.106783,"-4,106783",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,102911.542,469806.556,52.21389034,4.62504349
1524,74fcd704-137a-49f4-8cb8-9515739e765d,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,105.479171,"105,479171",4.027519,"4,027519",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,91175.486,441723.793,51.96027557,4.45859679
1525,b4848624-1b83-4ab9-b463-eb9de6795239,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,108.939099,"108,939099",3.986823,"3,986823",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,92751.625,444776.861,51.98789308,4.48097169
1526,35499c95-0003-4d16-a9a2-700a87f2eaf5,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,137.264798,"137,264798",-3.541126,"-3,541126",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,102788.368,469494.66,52.21107563,4.6232894
1527,125ff927-befd-4588-ade9-2e6b3dba4206,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,137.264897,"137,264897",4.154865,"4,154865",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,102795.466,469491.684,52.21104955,4.62339371
1528,970030b0-1608-4578-9bc9-9687d717294e,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,144.489733,"144,489733",4.051863,"4,051863",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,105475.953,475999.345,52.26978237,4.66165684
1529,6347ef01-e487-47f3-adad-e49b9111e558,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,120.57567,"120,575670",-4.297034,"-4,297034",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,98582.658,454686.091,52.0775739,4.56421831
1530,bbff51c9-86fa-48c2-bf9a-29ac522a6cc7,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,133.428796,"133,428796",-3.899061,"-3,899061",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,100669.543,466330.088,52.18243052,4.59279851
1531,ce34970a-e7d7-44bd-bcc7-c78be7617a21,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,119.887034,"119,887034",-4.635846,"-4,635846",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,98429.351,454015.376,52.07153036,4.56209331
1532,ef86bb4f-b403-4734-af11-f9a9596bb092,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,112.05347,"112,053470",4.149279,"4,149279",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,94644.209,447246.364,52.0102962,4.50808615
1533,f1bc6970-025c-485e-831b-a38ca0a8d956,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,143.106105,"143,106105",4.092221,"4,092221",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,104546.707,474974.527,52.26048784,4.64819705
1534,982932a7-af78-4ba7-8fa6-69d39ac35f1e,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,142.042859,"142,042859",-4.690738,"-4,690738",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,103942.017,474103.103,52.25260052,4.63947223
1535,5884e2e2-c695-4a6d-8beb-cb087ee6d076,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,119.11011,"119,110110",4.284389,"4,284389",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,98173.854,453281.85,52.0649118,4.55848919
1536,76abce06-b744-4e5b-9af5-82c5881ddce2,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,136.243462,"136,243462",4.290641,"4,290641",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,102316.462,468589.577,52.20289662,4.61652617
1537,3352e6b3-37b1-4392-9919-f23875893279,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,135.057295,"135,057295",4.341935,"4,341935",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,101716.27,467566.397,52.19364348,4.60790787
1538,e50b9966-a181-4d2f-be35-696b482b5cd4,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,111.475939,"111,475939",-4.363714,"-4,363714",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,94332.802,446759.902,52.00589027,4.50363705
1539,8dd62260-a396-4f7b-bdb4-c64f41b3bec8,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,115.161047,"115,161047",4.349033,"4,349033",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,95871.561,450089.621,52.03598152,4.52546995
1540,1bf1d2db-d25c-4fbe-9a2b-8c3d2cb8caaa,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,132.857687,"132,857687",-4.442906,"-4,442906",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,100205.951,465997.421,52.17939498,4.58607437
1541,d50b4a99-6cfe-4dd2-9598-27fe1a292129,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,140.21251,"140,212510",-4.449138,"-4,449138",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,103385.479,472369.28,52.23696655,4.63158702
1542,f55337b6-817b-4b0b-b313-9bc393ad627b,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,132.598776,"132,598776",-3.978119,"-3,978119",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,99988.883,465856.254,52.17810471,4.58292387
1543,8e2aae78-6156-45f2-bb0d-4525388fea82,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,112.580791,"112,580791",-4.974251,"-4,974251",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,94871.488,447722.343,52.01459863,4.51131262
1544,7d68ea75-79f8-494a-a188-5aff7dd18137,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,112.790963,"112,790963",4.649172,"4,649172",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,94961.697,447912.418,52.01631666,4.5125932
1545,155af0d9-79ad-4f18-aa26-d22ed01f40ba,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,132.221258,"132,221258",-4.421917,"-4,421917",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,99675.666,465645.528,52.17617959,4.57837934
1546,233c96c7-a8ae-488b-8cba-e88c4797d07e,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,140.146733,"140,146733",4.292332,"4,292332",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,103384.931,472302.918,52.2363701,4.63158912
1547,22f0eb27-259d-4146-8ed7-482854d2c770,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,113.205996,"113,205996",-4.429529,"-4,429529",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,95095.397,448305.497,52.01986382,4.51447186
1548,b98e7256-ce75-4ed5-9fde-b400ada97a48,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,113.416079,"113,416079",4.406651,"4,406651",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,95167.065,448503.232,52.02164865,4.51548128
1549,3260db2c-567f-4750-9b0b-031708084baa,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,145.604867,"145,604867",-3.612817,"-3,612817",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,106222.272,476827.96,52.27729587,4.67247026
1550,ecb7ec98-30e6-42a1-865a-878cf1f580e0,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,132.663785,"132,663785",-3.937799,"-3,937799",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,100043.516,465891.514,52.17842703,4.58371683
1551,967d4134-738d-4215-9464-003204ac16dc,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,115.707056,"115,707056",-4.357975,"-4,357975",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,96188.506,450533.847,52.04000761,4.53001218
1552,d859bf94-8e69-436c-bf64-021eb771db13,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,114.488382,"114,488382",5.549062,"5,549062",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,95540.68,449505.672,52.03069803,4.52074976
1553,14e6b8da-5b18-48e6-9661-34ea0ca22a34,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,119.237614,"119,237614",4.258808,"4,258808",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,98223.605,453399.388,52.06597325,4.55919512
1554,cb07e146-f6e1-40c3-8b7f-c410357e4bdd,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,116.287127,"116,287127",-3.392588,"-3,392588",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,96559.508,450979.478,52.04405186,4.53534287
1555,6c4d31ff-edd1-4368-ad76-4cc08bcefd51,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,116.884369,"116,884369",-4.810845,"-4,810845",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,96941.017,451438.968,52.04822151,4.54082533
1556,aad39396-44e8-4ba3-aaed-a91a0dff2bb1,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,114.788562,"114,788562",-5.022331,"-5,022331",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,95670.35,449776.252,52.0331437,4.5225922
1557,827e332a-6791-4f19-ab1f-656977107934,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,109.516384,"109,516384",-4.645983,"-4,645983",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,93109.205,445230.091,51.99200635,4.48609496
1558,a272b72c-8d3b-4feb-9388-3c8e1e9020b8,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,144.232767,"144,232767",-3.937936,"-3,937936",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,105296.802,475814.986,52.26810937,4.65905952
1559,c6c6fe9c-fcf6-46e2-ba0e-e987c82c9554,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,132.728846,"132,728846",-4.382379,"-4,382379",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,100097.923,465927.193,52.1787531,4.58450644
1560,a0891024-7d24-40aa-8d3e-fa0e9a8a5328,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,117.221949,"117,221949",4.299131,"4,299131",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,97163.769,451692.802,52.05052608,4.54402929
1561,9a588d3c-a1ce-4750-9132-a832f0c10671,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,135.478162,"135,478162",4.831032,"4,831032",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,101929.782,467929.135,52.19692405,4.61097353
1562,4149f66f-544b-4084-ba72-3c78a403bb6c,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,107.483927,"107,483927",-4.12597,"-4,125970",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,91938.553,443572.553,51.97697793,4.46935774
1563,fb214fe6-63bd-46b2-b612-76e6574c0b8a,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,110.407968,"110,407968",4.984768,"4,984768",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,93681.089,445914.219,51.99821826,4.49429794
