FID,omschr,type_div,hectobord,afritnr,afritnaam,wvk_id,wvk_begdat,afstand,fk_veld1,fk_veld4,ibn,gdb_geomattr_data,shape
divergenties_wegvak.1111,Pseudo Overig volledig knooppunt,U,63.4e,,'KP.KETHELPLEIN'HOEK VAN HOLLAND VBW. e,169276043,2021-10-01T00:00:00,0,016927604320211001,KPK0001126965,I,,POINT (84663.23299999908 438408.4609999992)
divergenties_wegvak.1112,Pseudo Haarlemmermeer-aansluiting,D,54.1a,19,'ROTTERDAM-CHARLOIS'VBW a,178263050,2021-10-01T00:00:00,0,017826305020211001,KPK0001135887,I,,POINT (89309.32330000028 431602.7318000011)
divergenties_wegvak.1113,Pseudo Haarlemmermeer-aansluiting,D,0.0#,18,'ROTTERDAM-HEIJPLAAT'VBW. p,178263061,2021-10-01T00:00:00,51,017826306120211001,KPK0001135993,I,,POINT (89223.23299999908 431663.5562000014)
divergenties_wegvak.1114,Pseudo Overig volledig knooppunt,U,28.7a,,'KP.KLEINPOLDERPLEIN'ROTTERDAM-OVERSCHIE VBW. a,178276070,2021-10-01T00:00:00,0,017827607020211001,KPK0001137610,I,,POINT (89400.31850000098 438278.3328000009)
divergenties_wegvak.1115,Pseudo Overig volledig knooppunt,D,18.9g,,'KP.KLEINPOLDERPLEIN'RING NOORD/OOST VBW. g,178277003,2021-10-01T00:00:00,0,017827700320211001,KPK0001431571,I,,POINT (89324.84970000014 439106.15520000085)
divergenties_wegvak.1116,Pseudo Haarlemmermeer-aansluiting,U,18.9a,13,'ROTTERDAM-OVERSCHIE'VBW. a,178277003,2021-10-01T00:00:00,233,017827700320211001,KPK0001431569,I,,POINT (89461.53020000085 438918.10819999874)
divergenties_wegvak.1117,Haarlemmermeer-aansluiting,U,72.0m,,BS,205260045,2021-10-01T00:00:00,0,020526004520211001,KPK0001136165,I,,POINT (102510.19530000165 430011.28269999847)
divergenties_wegvak.1118,Haarlemmermeer-aansluiting,U,45.9a,18,'MOORDRECHT'VBW. a,205288008,2021-10-01T00:00:00,2629,020528800820211001,KPK0001431857,I,,POINT (104401.88980000094 445940.6587000005)
divergenties_wegvak.1119,Haarlemmermeer-aansluiting,U,2.6c,1,'OUDE-WETERING'VBW. c,205343015,2021-10-01T00:00:00,0,020534301520211001,KPK0001141211,I,,POINT (102713.97949999943 471701.0991999991)
divergenties_wegvak.1120,Haarlemmermeer-aansluiting,U,72.3c,16,'BREDA-WEST'VBW. c,216197004,2021-10-01T00:00:00,0,021619700420211001,KPK0001143164,I,,POINT (108227.92830000073 398832.10909999907)
divergenties_wegvak.1121,Haarlemmermeer-aansluiting,U,100.9a,,''t ZAND'VBW. a,221471002,2021-10-01T00:00:00,163,022147100220211001,KPK0001130810,I,,POINT (110901.77659999952 536042.6944000013)
divergenties_wegvak.1122,T-knooppunt,D,0.9h,,'KP.DE NIEUWE MEER'RING-WEST LEEUWARDEN VBW. h,232367004,2021-10-01T00:00:00,854,023236700420211001,KPK0001127199,I,,POINT (117187.77039999887 483506.9908999987)
divergenties_wegvak.1123,T-knooppunt,U,55.7w,,'KP.ST.ANNABOSCH'AMSTERDAM VBW. w,233192005,2021-10-01T00:00:00,0,023319200520211001,KPK0001142863,I,,POINT (116596.46999999881 396019.48750000075)
divergenties_wegvak.1124,Halfklaverblad-aansluiting,U,43.1a,4,'VINKEVEEN'VBW. a,254343001,2021-10-01T00:00:00,0,025434300120211001,KPK0001123744,I,,POINT (127145.26689999923 471473.53440000117)
divergenties_wegvak.1125,,U,111.5m,,BS.PPL.'LABBEGAT',255223009,2021-10-01T00:00:00,1069,025522300920211001,KPK0001143384,I,,POINT (128620.68329999968 411861.1228)
divergenties_wegvak.1126,Pseudo Overig volledig knooppunt,U,65.8h,,'KP.OUDENRIJN'RING-ZUID DEN HAAG VBW. h,265303016,2021-10-01T00:00:00,0,026530301620211001,KPK0001124095,I,,POINT (132871.23999999836 450920.2969999984)
divergenties_wegvak.1127,Klaverbladknooppunt,D,89.7g,,'KP.DEIL'NIJMEGEN VBW. g,287261012,2021-10-01T00:00:00,0,028726101220211001,KPK0001124362,I,,POINT (143612.30539999902 430662.5040999986)
divergenties_wegvak.1128,Klaverbladknooppunt,D,90.1e,,'KP.DEIL'ROTTERDAM VBW. e,287261017,2021-10-01T00:00:00,298,028726101720211001,KPK0001126189,I,,POINT (143761.47929999977 430335.96020000055)
divergenties_wegvak.1129,Pseudo Klaverbladknooppunt,U,28.6a,,'KP.EEMNES'MOTEL DE WITTE BERGEN VBW. a,287345026,2021-10-01T00:00:00,382,028734502620211001,KPK0001122499,I,,POINT (144050.3889000006 472332.4979000017)
divergenties_wegvak.1130,Haarlemmermeer-aansluiting,U,9.6a,30,'EERSEL'VBW. a,300151029,2021-10-01T00:00:00,0,030015102920211001,KPK0001143678,I,,POINT (150044.58830000088 375561.3680000007)
divergenties_wegvak.1131,Halfklaverblad-aansluiting,U,126.8a,25,'BOXTEL-NOORD'VBW. a,300205042,2021-10-01T00:00:00,0,030020504220211001,KPK0001124700,I,,POINT (150165.77540000156 403037.2793999985)
divergenties_wegvak.1132,Haarlemmermeer-aansluiting,U,11.7a,16,'KIMSWERD'VBW. a,313545004,2021-10-01T00:00:00,0,031354500420211001,KPK0001140631,I,,POINT (156720.2340000011 572916.807)
divergenties_wegvak.1133,Niet indeelbaar,D,159.9g,30,'CENTRUM'VBW. g,314169014,2021-10-01T00:00:00,0,031416901420211001,KPK0001126342,I,,POINT (157378.71550000086 384751.44839999825)
divergenties_wegvak.1134,Halfklaverblad-aansluiting,U,134.5a,34,'ECHTELD'VBW. a,322271010,2021-10-01T00:00:00,0,032227101020211001,KPK0001475733,I,,POINT (161451.50459999964 435801.93569999933)
divergenties_wegvak.1135,Haarlemmermeer-aansluiting,U,182.6a,36,'MAARHEEZE'VBW. a,339140009,2021-10-01T00:00:00,802,033914000920211001,KPK0001125181,I,,POINT (170081.7148000002 369494.8680999987)
divergenties_wegvak.1136,Pseudo Haarlemmermeer-aansluiting,U,257.5#,,'N2 MAASTRICHT-CENTRUM',356032046,2021-10-01T00:00:00,0,035603204620211001,KPK0001125725,I,,POINT (178337.57200000063 316407.8465999998)
divergenties_wegvak.1137,Haarlemmermeer-aansluiting,U,258.1a,55,'MAASTRICHT-ZUID'VBW. a,356033048,2021-10-01T00:00:00,325,035603304820211001,KPK0001125724,I,,POINT (178322.72309999913 316015.50869999826)
divergenties_wegvak.1138,Halfklaverblad-aansluiting,U,305.2a,19,'ST.NICOLAASGA'VBW. a,362494008,2021-10-01T00:00:00,0,036249400820211001,KPK0001202394,I,,POINT (181015.85920000076 547266.6658000015)
divergenties_wegvak.1139,Halfklaverblad-aansluiting,U,0.0#,,'BEEK' VBW. #,369059051,2021-10-01T00:00:00,6,036905905120211001,KPK0001223419,I,,POINT (184759.27430000156 329662.15780000016)
divergenties_wegvak.1140,T-knooppunt,D,169.4r,,'KP.GRIJSOORD'ZWOLLE VBW. r,369296010,2021-10-01T00:00:00,0,036929601020211001,KPK0001141666,I,,POINT (184625.48299999908 448099.5245999992)
divergenties_wegvak.1141,Pseudo Haarlemmermeer-aansluiting,U,217.8a,43,'MAASBRACHT'VBW. a,381103008,2021-10-01T00:00:00,0,038110300820211001,KPK0001125234,I,,POINT (190611.16120000184 351859.10770000145)
divergenties_wegvak.1142,T-knooppunt,D,127.2g,,'KP.WATERBERG'APELDOORN VBW. g,381295011,2021-10-01T00:00:00,0,038129501120211001,KPK0001133261,I,,POINT (190511.89919999987 447940.48589999974)
divergenties_wegvak.1143,Haarlemmermeer-aansluiting,U,54.4c,11,'HORST'VBW. c,404169030,2021-10-01T00:00:00,0,040416903020211001,KPK0001144072,I,,POINT (202160.04129999876 385133.3751000017)
divergenties_wegvak.1144,Haarlemmermeer-aansluiting,U,25.5c,7,'STEENWIJK-NOORD'VBW. c,404471010,2021-10-01T00:00:00,0,040447101020211001,KPK0001140804,I,,POINT (202297.8702000007 535871.4444000013)
divergenties_wegvak.1145,,U,16.2q,,BS.PPL.'BOVENBOER',417460009,2021-10-01T00:00:00,0,041746000920211001,KPK0001140790,I,,POINT (208943.94310000166 530053.6061999984)
divergenties_wegvak.1146,Haarlemmermeer-aansluiting,U,175.5a,32,'MARUM'VBW. a,417543007,2021-10-01T00:00:00,5101,041754300720211001,KPK0001129613,I,,POINT (213450.02309999987 574170.564199999)
divergenties_wegvak.1147,Halfklaverblad-aansluiting,U,71.4a,40,'VELDEN'VBW. a,418157030,2021-10-01T00:00:00,0,041815703020211001,KPK0001163344,I,,POINT (209138.5170999989 378819.751600001)
divergenties_wegvak.1148,Halfklaverblad-aansluiting,U,42.5a,32,'WIERDEN'VBW. a,473370017,2021-10-01T00:00:00,0,047337001720211001,KPK0001218521,I,,POINT (236562.63210000098 485457.9065000005)
divergenties_wegvak.1149,Halfklaverblad-aansluiting,U,185.7a,35,'VRIES'VBW. a,473533011,2021-10-01T00:00:00,0,047353301120211001,KPK0001140186,I,,POINT (236522.91649999842 566691.0744000003)
divergenties_wegvak.1150,Halfklaverblad-aansluiting,U,157.7a,30,'HENGELO'VBW. a,495356023,2021-10-01T00:00:00,1145,049535602320211001,KPK0001123577,I,,POINT (249047.32679999992 478456.9967)
divergenties_wegvak.1151,Halfklaverblad-aansluiting,U,229.3a,45,'SCHEEMDA'VBW. a,520558002,2021-10-01T00:00:00,0,052055800220211001,KPK0001129711,I,,POINT (260384.12950000167 579113.0711999983)
divergenties_wegvak.1152,T-aansluiting halfklaverblad,U,175.7a,34,'DE LUTTE'VBW. a,521357009,2021-10-01T00:00:00,5165,052135700920211001,KPK0001123600,I,,POINT (265194.45439999923 481289.81109999865)
divergenties_wegvak.1153,Haarlemmermeer-aansluiting,U,0.0#,,'HAVENS 7000-7200'VBW. c,600100974,2021-10-01T00:00:00,0,060010097420211001,KPK0001135715,I,,POINT (66272.7313000001 439007.21930000186)
divergenties_wegvak.1154,Pseudo T-knooppunt,U,76.2z,,'KP.BENELUX'HOOGVLIET VBW. z,600107543,2021-10-01T00:00:00,0,060010754320211001,KPK0001127161,I,,POINT (85680.09840000048 432279.9772000015)
divergenties_wegvak.1155,Pseudo T-knooppunt,D,75.8a,,'KP.BENELUX'PERNIS VBW. a,600107544,2021-10-01T00:00:00,0,060010754420211001,KPK0001127151,I,,POINT (85936.65720000118 432534.55310000107)
divergenties_wegvak.1156,Halfklaverblad-aansluiting,U,14.9a,23,'STAMPERSGAT'VBW. a,600113678,2021-10-01T00:00:00,283,060011367820211001,KPK0001208359,I,,POINT (93587.48570000008 402329.5445000008)
divergenties_wegvak.1157,,U,40.4n,,BS.PPL.'MAATVELD',600113696,2021-10-01T00:00:00,2113,060011369620211001,KPK0001431849,I,,POINT (100427.07019999996 442545.1568999998)
divergenties_wegvak.1158,,U,28.8m,,BS.PPL.'BOSPOORT',600114479,2021-10-01T00:00:00,0,060011447920211001,KPK0001420549,I,,POINT (98477.5196999982 464586.40619999915)
divergenties_wegvak.1159,Halfklaverblad-aansluiting,U,28.4a,6,HOOGMADE VBW. a,600114487,2021-10-01T00:00:00,0,060011448720211001,KPK0001420302,I,,POINT (98728.12460000068 464893.936900001)
divergenties_wegvak.1160,Pseudo Klaverbladknooppunt,D,31.6h,,'KP.AMSTEL'RING SCHIPHOL VBW. h,600124708,2021-10-01T00:00:00,0,060012470820211001,KPK0001217252,I,,POINT (122885.76880000159 481414.89460000023)
divergenties_wegvak.1161,Pseudo Klaverbladknooppunt,U,15.7r,,'KP. AMSTEL'AMSTERDAM-RIVIERENBUURT VBW. r,600124712,2021-10-01T00:00:00,0,060012471220211001,KPK0001131002,I,,POINT (123061.21979999915 482469.6620000005)
divergenties_wegvak.1162,Halfklaverblad-aansluiting,U,40.4a,11,'TILBURG-CENTRUM WEST'VBW. a,600126772,2021-10-01T00:00:00,3736,060012677220211001,KPK0001142685,I,,POINT (131437.95479999855 394565.2153000012)
divergenties_wegvak.1163,Halfklaverblad-aansluiting,U,70.9c,10,'NIEUWEGEIN-ZUID'VBW. c,600126837,2021-10-01T00:00:00,0,060012683720211001,KPK0001124137,I,,POINT (133608.48629999906 446003.10229999945)
divergenties_wegvak.1164,,U,0.0#,,BS.PPL.'JUTPHAAS',600126876,2021-10-01T00:00:00,0,060012687620211001,KPK0001124120,I,,POINT (133155.6374000013 447442.936900001)
divergenties_wegvak.1165,,U,31.9p,,PPL.'BREHEES',600128497,2021-10-01T00:00:00,0,060012849720211001,KPK0001142576,I,,POINT (138859.96130000055 395056.8836000003)
divergenties_wegvak.1166,T-aansluiting halfklaverblad,U,19.3a,3,'RING-NOORD TILBURG-NOORD'VBW. a,600128527,2021-10-01T00:00:00,0,060012852720211001,KPK0001143608,I,,POINT (137757.4050000012 397345.8038999997)
divergenties_wegvak.1167,Pseudo T-knooppunt,U,6.9c,,'KP.ZURICH'ZURICH VBW. c,600135583,2021-10-01T00:00:00,177,060013558320211001,KPK0001140713,I,,POINT (154995.8834999986 568717.2562000006)
divergenties_wegvak.1168,Haarlemmermeer-aansluiting,U,36.5c,9,'NIJKERK'VBW. c,600137476,2021-10-01T00:00:00,0,060013747620211001,KPK0001139763,I,,POINT (161672.03069999814 473067.3002999984)
divergenties_wegvak.1169,Pseudo Halfklaverblad-aansluiting,U,110.3c,17,'BOLSWARD'VBW. c,600137481,2021-10-01T00:00:00,0,060013748120211001,KPK0001194764,I,,POINT (162862.74080000073 563766.6900000013)
divergenties_wegvak.1170,,U,150.7n,,BS.PPL.+ REST.'DE GEFFENSE BARRIERE',600137624,2021-10-01T00:00:00,0,060013762420211001,KPK0001156374,I,,POINT (162526.4684999995 416229.7060999982)
divergenties_wegvak.1171,Pseudo T-knooppunt,D,0.0#,,'KP.DE HOGT'ANTWERPEN VBW. q,600138371,2021-10-01T00:00:00,0,060013837120211001,KPK0001126469,I,,POINT (158597.6427000016 379599.35390000045)
divergenties_wegvak.1172,Pseudo T-knooppunt,D,0.0#,,'KP.DE HOGT'ANTWERPEN (RW67),600138375,2021-10-01T00:00:00,0,060013837520211001,KPK0001125048,I,,POINT (159057.21059999987 379585.7215999998)
divergenties_wegvak.1173,Halfklaverblad-aansluiting,U,43.5c,23,'LEEUWARDEN-NOORD'VBW. c,600143399,2021-10-01T00:00:00,0,060014339920211001,KPK0001140661,I,,POINT (178871.44799999893 579621.7287999988)
divergenties_wegvak.1174,Halfklaverblad-aansluiting,U,45.3c,24,'LEEUWARDEN'VBW. c,600143413,2021-10-01T00:00:00,0,060014341320211001,KPK0001140667,I,,POINT (179058.57119999826 577782.2005999982)
divergenties_wegvak.1175,Niet indeelbaar,U,0.0#,,'ARNHEM-CENTRUM',600145778,2021-10-01T00:00:00,532,060014577820211001,KPK0001142157,I,,POINT (191914.91000000015 448496.8220000006)
divergenties_wegvak.1176,Halfklaverblad-aansluiting,U,17.6c,20,'ROERMOND-OOST'VBW. c,600147792,2021-10-01T00:00:00,0,060014779220211001,KPK0001143976,I,,POINT (199573.62090000138 355226.73380000144)
divergenties_wegvak.1177,Klaverbladknooppunt,U,22.8w,,'KP.HOLSLOOT'COEVORDEN VBW. w,600151251,2021-10-01T00:00:00,0,060015125120211001,KPK0001141126,I,,POINT (249682.81109999865 527663.4070999995)
divergenties_wegvak.1178,Haarlemmermeer-aansluiting,U,0.0#,,'IND.TWENTE'VBW. c,600151262,2021-10-01T00:00:00,218,060015126220211001,KPK0001141070,I,,POINT (238140.32889999822 487556.83359999955)
divergenties_wegvak.1179,,U,0.0#,,BS.PPL.'STAATS-SPAANSE-LINIES',60142002,2021-10-01T00:00:00,0,006014200220211001,KPK0001143492,I,,POINT (30320.533500000834 371494.03990000114)
divergenties_wegvak.1180,Pseudo Haarlemmermeer-aansluiting,U,0.0#,,'RHOON' (N492),179262026,2021-10-01T00:00:00,5,017926202620211001,KPK0001135994,I,,POINT (89776.71999999881 431401.8465999998)
divergenties_wegvak.1181,Pseudo Haarlemmermeer-aansluiting,U,0.0#,,'RHOON' (N492),179262029,2021-10-01T00:00:00,5,017926202920211001,KPK0001135994,I,,POINT (89779.92880000174 431404.23380000144)
divergenties_wegvak.1182,Pseudo Overig volledig knooppunt,D,28.9t,,'KP.KLEINPOLDERPLEIN'AMSTERDAM VBW. t,179276033,2021-10-01T00:00:00,0,017927603320211001,KPK0001137630,I,,POINT (89612.97170000151 438416.50470000133)
divergenties_wegvak.1183,Pseudo Overig volledig knooppunt,D,19.2e,,'KP.KLEINPOLDERPLEIN'RING NOORD/WEST VBW. e,179277007,2021-10-01T00:00:00,303,017927700720211001,KPK0001431570,I,,POINT (89642.8172999993 438675.5128000006)
divergenties_wegvak.1184,Haarlemmermeer-aansluiting,U,21.5c,20,'ROOSENDAAL-IND.BORCHWERF'VBW. c,180193012,2021-10-01T00:00:00,0,018019301220211001,KPK0001137384,I,,POINT (90213.88129999861 396520.09690000117)
divergenties_wegvak.1185,Halfklaverblad-aansluiting,U,85.4c,21,'RUCPHEN'VBW. c,193192027,2021-10-01T00:00:00,0,019319202720211001,KPK0001444296,I,,POINT (96391.65900000185 396090.0095999986)
divergenties_wegvak.1186,,U,9.3n,,BS.PPL.'KEIZERSHOF',193211006,2021-10-01T00:00:00,494,019321100620211001,KPK0001208349,I,,POINT (97328.11690000072 406145.66519999877)
divergenties_wegvak.1187,Pseudo Overig volledig knooppunt,U,61.9m,,'KP.RIDDERKERK-NOORD'RING-OOST RANG.BAAN m,193262014,2021-10-01T00:00:00,0,019326201420211001,KPK0001134784,I,,POINT (97010.9897999987 431036.18730000034)
divergenties_wegvak.1188,Haarlemmermeer-aansluiting,U,11.3a,9,'ALPHEN A/D RIJN-CENTRUM'VBW. a,206319032,2021-10-01T00:00:00,2208,020631903220211001,KPK0001207833,I,,POINT (104617.83320000023 458213.50979999825)
divergenties_wegvak.1189,Halfklaverblad-aansluiting,U,13.1c,3a,'HOOFDDORP-ZUID'VBW. c,216351001,2021-10-01T00:00:00,435,021635100120211001,KPK0001217897,I,,POINT (108373.32459999993 476199.18780000135)
divergenties_wegvak.1190,Niet indeelbaar,U,13.6n,,'HOOFDDORP'RANG.BAAN n,216351003,2021-10-01T00:00:00,0,021635100320211001,KPK0001217708,I,,POINT (108003.73939999938 475824.8792000003)
divergenties_wegvak.1191,Pseudo T-knooppunt,D,10.7h,,'KP.DE HOEK'ZAANSTAD VBW. h,216351003,2021-10-01T00:00:00,2930,021635100320211001,KPK0001217701,I,,POINT (109958.85110000148 478006.6741000004)
divergenties_wegvak.1192,Halfklaverblad-aansluiting,U,3.8a,16,'NOORD'VBW. a,245384007,2021-10-01T00:00:00,1606,024538400720211001,KPK0001131201,I,,POINT (124020.25319999829 491420.12370000035)
divergenties_wegvak.1193,,U,52.6m,,BS.PPL.'HAARRIJN',255329051,2021-10-01T00:00:00,2809,025532905120211001,KPK0001123869,I,,POINT (128477.82970000058 462210.9704999998)
divergenties_wegvak.1194,Halfklaverblad-aansluiting,U,49.1a,5,'BREUKELEN'VBW. a,255331019,2021-10-01T00:00:00,0,025533101920211001,KPK0001123840,I,,POINT (127577.39059999958 465572.21550000086)
divergenties_wegvak.1195,,U,48.4n,,BS.PPL.'RUWIEL',255332025,2021-10-01T00:00:00,0,025533202520211001,KPK0001123841,I,,POINT (127607.13769999892 465960.5511999987)
divergenties_wegvak.1196,Pseudo Overig volledig knooppunt,U,64.2n,,'KP.OUDENRIJN'MAARSSEN RANG.BAAN n,266304039,2021-10-01T00:00:00,0,026630403920211001,KPK0001124069,I,,POINT (133122.5711000003 452549.2851999998)
divergenties_wegvak.1197,Pseudo Overig volledig knooppunt,U,65.0t,,'KP.OUDENRIJN'RING-ZUID HOUTEN VBW. t,266306029,2021-10-01T00:00:00,1254,026630602920211001,KPK0001126128,I,,POINT (133592.1761999987 452762.21920000017)
divergenties_wegvak.1198,Pseudo Overig volledig knooppunt,U,63.7e,,'KP.OUDENRIJN'DEN HAAG VBW. e,266306029,2021-10-01T00:00:00,0,026630602920211001,KPK0001126114,I,,POINT (133075.31529999897 453380.4726999998)
divergenties_wegvak.1199,Pseudo Overig volledig knooppunt,U,0.0#,,'KP.OUDENRIJN'RING UTRECHT(WEST) VBW. v,266306041,2021-10-01T00:00:00,0,026630604120211001,KPK0001133628,I,,POINT (133353.49269999936 453015.91479999945)
divergenties_wegvak.1200,Pseudo Overig volledig knooppunt,U,57.2q,,'KP.OUDENRIJN'MAARSSEN (N230) VBW. q,266306044,2021-10-01T00:00:00,0,026630604420211001,KPK0001133686,I,,POINT (133405.38100000098 453512.8823999986)
divergenties_wegvak.1201,Haarlemmermeer-aansluiting,U,18.0a,6,'NAARDEN-VESTING'VBW. a,276359049,2021-10-01T00:00:00,0,027635904920211001,KPK0001148728,I,,POINT (138038.99720000103 479775.6207000017)
divergenties_wegvak.1202,,U,32.1q,,PPL.'KERKEIND',277190008,2021-10-01T00:00:00,0,027719000820211001,KPK0001142577,I,,POINT (138479.24769999832 395271.9268999994)
divergenties_wegvak.1203,Pseudo Klaverbladknooppunt,U,97.5t,,'KP.EEMNES'AMSTERDAM VBW. t,288342010,2021-10-01T00:00:00,0,028834201020211001,KPK0001464456,I,,POINT (144414.43189999834 471210.18079999834)
divergenties_wegvak.1204,Halfklaverblad-aansluiting,D,116.8a,21,'VEGHEL'VBW. a,304223058,2021-10-01T00:00:00,910,030422305820211001,KPK0001474783,I,,POINT (152336.30380000174 411057.42159999907)
divergenties_wegvak.1205,Halfklaverblad-aansluiting,U,123.9a,31,'WADENOIJEN'VBW. a,304263015,2021-10-01T00:00:00,0,030426301520211001,KPK0001135357,I,,POINT (152064.26909999922 431616.44999999925)
divergenties_wegvak.1206,Pseudo T-knooppunt,D,142.6e,,'KP.EKKERSWEIJER'MAASTRICHT VBW. e,315179003,2021-10-01T00:00:00,0,031517900320211001,KPK0001217386,I,,POINT (157687.16459999979 389618.8830999993)
divergenties_wegvak.1207,,U,0.0#,,BS.PPL.'BLOEMHEUVEL'+ REST.,315303009,2021-10-01T00:00:00,1850,031530300920211001,KPK0001132887,I,,POINT (159831.25129999965 451393.85880000144)
divergenties_wegvak.1208,Klaverbladknooppunt,U,27.2r,,'KP.HOEVELAKEN'HOEVELAKEN VBW. r,315329002,2021-10-01T00:00:00,0,031532900220211001,KPK0001140290,I,,POINT (157586.24570000172 464890.1898000017)
divergenties_wegvak.1209,,U,39.2m,,BS.PPL.'VANENBURG',327348006,2021-10-01T00:00:00,0,032734800620211001,KPK0001139774,I,,POINT (163902.93450000137 474303.8258999996)
divergenties_wegvak.1210,Haarlemmermeer-aansluiting,U,184.9a,37,'BUDEL'VBW. a,343135022,2021-10-01T00:00:00,0,034313502220211001,KPK0001125185,I,,POINT (171559.46070000157 367784.88699999824)
divergenties_wegvak.1211,,U,269.5n,,BS.PPL.'PATIEL',358019015,2021-10-01T00:00:00,0,035801901520211001,KPK0001149361,I,,POINT (178994.9739000015 309474.12970000133)
divergenties_wegvak.1212,,U,268.2m,,BS.PPL.'KNUVELKES',358021005,2021-10-01T00:00:00,0,035802100520211001,KPK0001125770,I,,POINT (179035.0106999986 310967.8856000006)
divergenties_wegvak.1213,,U,0.0#,,BS.PPL.'SMARPOT',371523007,2021-10-01T00:00:00,0,037152300720211001,KPK0001140842,I,,POINT (185942.878800001 561571.4974000007)
divergenties_wegvak.1214,Pseudo Klaverbladknooppunt,U,204.4s,,'KP.BEEKBERGEN'AMSTERDAM VBW. s,396335018,2021-10-01T00:00:00,195,039633501820211001,KPK0001142189,I,,POINT (198226.5892000012 467366.45320000127)
divergenties_wegvak.1215,Klaverbladknooppunt,U,75.8v,,'KP.DRACHTEN'GRONINGEN VBW. v,410537032,2021-10-01T00:00:00,0,041053703220211001,KPK0001140707,I,,POINT (205087.5427000001 568880.2681000009)
divergenties_wegvak.1216,Haarlemmermeer-aansluiting,U,0.0#,,'URETERP'VBW. #,410537041,2021-10-01T00:00:00,279,041053704120211001,KPK0001140709,I,,POINT (205336.34259999916 568278.9420999996)
