product;provincie;gemeente;feitcode;omschrijving;zaken;bedrag
Wahv;Groningen;Groningen;VA020;Overschrijding maximum snelheidbinnen bebouwde kom, met 20 km/h;321;61488
Wahv;Groningen;Groningen;VA021;Overschrijding maximum snelheidbinnen bebouwde kom, met 21 km/h;305;61949
Wahv;Groningen;Groningen;VA022;Overschrijding maximum snelheidbinnen bebouwde kom, met 22 km/h;214;46054
Wahv;Groningen;Groningen;VA023;Overschrijding maximum snelheidbinnen bebouwde kom, met 23 km/h;190;43632
Wahv;Groningen;Groningen;VA024;Overschrijding maximum snelheidbinnen bebouwde kom, met 24 km/h;148;35730
Wahv;Groningen;Groningen;VA025;Overschrijding maximum snelheidbinnen bebouwde kom, met 25 km/h;112;28737
Wahv;Groningen;Groningen;VA026;Overschrijding maximum snelheidbinnen bebouwde kom, met 26 km/h;103;27891
Wahv;Groningen;Groningen;VA027;Overschrijding maximum snelheidbinnen bebouwde kom, met 27 km/h;85;24380
Wahv;Groningen;Groningen;VA028;Overschrijding maximum snelheidbinnen bebouwde kom, met 28 km/h;78;23650
Wahv;Groningen;Groningen;VA029;Overschrijding maximum snelheidbinnen bebouwde kom, met 29 km/h;75;23855
Wahv;Groningen;Groningen;VA030;Overschrijding maximum snelheidbinnen bebouwde kom, met 30 km/h;58;19372
Wahv;Groningen;Groningen;VB004;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 4 km/h;1083;29906
Wahv;Groningen;Groningen;VB005;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 5 km/h;816;28021
Wahv;Groningen;Groningen;VB006;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 6 km/h;680;27821
Wahv;Groningen;Groningen;VB007;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 7 km/h;564;27502
Wahv;Groningen;Groningen;VB008;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 8 km/h;512;27989
Wahv;Groningen;Groningen;VB009;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 9 km/h;392;24824
Wahv;Groningen;Groningen;VB010;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 10 km/h;331;24178
Wahv;Groningen;Groningen;VB011;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 11 km/h;255;24604
Wahv;Groningen;Groningen;VB012;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 12 km/h;237;25172
Wahv;Groningen;Groningen;VB013;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 13 km/h;195;22597
Wahv;Groningen;Groningen;VB014;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 14 km/h;172;21250
Wahv;Groningen;Groningen;VB015;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 15 km/h;139;18747
Wahv;Groningen;Groningen;VB016;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 16 km/h;128;18483
Wahv;Groningen;Groningen;VB017;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 17 km/h;103;15927
Wahv;Groningen;Groningen;VB018;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 18 km/h;104;17272
Wahv;Groningen;Groningen;VB019;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 19 km/h;69;12339
Wahv;Groningen;Groningen;VB020;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 20 km/h;86;16492
Wahv;Groningen;Groningen;VB021;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 21 km/h;53;10759
Wahv;Groningen;Groningen;VB022;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 22 km/h;64;13760
Wahv;Groningen;Groningen;VB023;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 23 km/h;60;13736
Wahv;Groningen;Groningen;VB024;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 24 km/h;44;10682
Wahv;Groningen;Groningen;VB025;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 25 km/h;32;8192
Wahv;Groningen;Groningen;VB026;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 26 km/h;38;10255
Wahv;Groningen;Groningen;VB027;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 27 km/h;81;23247
Wahv;Groningen;Groningen;VB028;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 28 km/h;50;15200
Wahv;Groningen;Groningen;VB029;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 29 km/h;35;11095
Wahv;Groningen;Groningen;VB030;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 30 km/h;33;11022
Wahv;Groningen;Groningen;VD013;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 13 km/h;1;158
Wahv;Groningen;Groningen;VD024;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 24 km/h;1;319
Wahv;Groningen;Groningen;VF004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h;72;1767
Wahv;Groningen;Groningen;VF005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h;49;1568
Wahv;Groningen;Groningen;VF006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h;48;1792
Wahv;Groningen;Groningen;VF007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h;37;1611
Wahv;Groningen;Groningen;VF008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h;36;1800
Wahv;Groningen;Groningen;VF009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h;23;1311
Wahv;Groningen;Groningen;VF010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h;24;1608
Wahv;Groningen;Groningen;VF011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h;15;1350
Wahv;Groningen;Groningen;VF012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h;17;1700
Wahv;Groningen;Groningen;VF013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h;13;1430
Wahv;Groningen;Groningen;VF014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h;14;1638
Wahv;Groningen;Groningen;VF015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h;10;1290
Wahv;Groningen;Groningen;VF016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h;6;822
Wahv;Groningen;Groningen;VF017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h;9;1323
Wahv;Groningen;Groningen;VF018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h;4;628
Wahv;Groningen;Groningen;VF019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h;5;850
Wahv;Groningen;Groningen;VF020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h;5;915
Wahv;Groningen;Groningen;VF021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h;1;191
Wahv;Groningen;Groningen;VF022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h;3;609
Wahv;Groningen;Groningen;VF023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h;5;1075
Wahv;Groningen;Groningen;VF024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h;5;1145
Wahv;Groningen;Groningen;VF025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h;1;241
Wahv;Groningen;Groningen;VF026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h;2;512
Wahv;Groningen;Groningen;VF027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h;1;269
Wahv;Groningen;Groningen;VF028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h;2;566
Wahv;Groningen;Groningen;VG004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h (verkeersbord A 1);2219;55076
Wahv;Groningen;Groningen;VG005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h (verkeersbord A 1);1728;56513
Wahv;Groningen;Groningen;VG006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h (verkeersbord A 1);1393;52965
Wahv;Groningen;Groningen;VG007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h (verkeersbord A 1);1147;50892
Wahv;Groningen;Groningen;VG008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h (verkeersbord A 1);898;46389
Wahv;Groningen;Groningen;VG009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h (verkeersbord A 1);772;45025
Wahv;Groningen;Groningen;VG010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h (verkeersbord A 1);674;45934
Wahv;Groningen;Groningen;VG011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h (verkeersbord A 1);501;46117
Wahv;Groningen;Groningen;VG012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h (verkeersbord A 1);430;43729
Wahv;Groningen;Groningen;VG013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h (verkeersbord A 1);377;42089
Wahv;Groningen;Groningen;VG014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h (verkeersbord A 1);290;34316
Wahv;Groningen;Groningen;VG015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h (verkeersbord A 1);267;34816
Wahv;Groningen;Groningen;VG016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h (verkeersbord A 1);199;27754
Wahv;Groningen;Groningen;VG017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h (verkeersbord A 1);178;26524
Wahv;Groningen;Groningen;VG018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h (verkeersbord A 1);127;20387
Wahv;Groningen;Groningen;VG019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h (verkeersbord A 1);106;18099
Wahv;Groningen;Groningen;VG020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h (verkeersbord A 1);79;14611
Wahv;Groningen;Groningen;VG021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h (verkeersbord A 1);62;12242
Wahv;Groningen;Groningen;VG022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h (verkeersbord A 1);71;14519
Wahv;Groningen;Groningen;VG023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h (verkeersbord A 1);31;6765
Wahv;Groningen;Groningen;VG024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h (verkeersbord A 1);39;9093
Wahv;Groningen;Groningen;VG025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h (verkeersbord A 1);36;8676
Wahv;Groningen;Groningen;VG026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h (verkeersbord A 1);31;7992
Wahv;Groningen;Groningen;VG027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h (verkeersbord A 1);26;6994
Wahv;Groningen;Groningen;VG028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h (verkeersbord A 1);18;5094
Wahv;Groningen;Groningen;VG029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h (verkeersbord A 1);9;2717
Wahv;Groningen;Groningen;VG030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h (verkeersbord A 1);13;4188
Wahv;Groningen;Groningen;VL017;Overschrijding maximum snelheid opautosnelwegen, met 17 km/h;3;411
Wahv;Groningen;Groningen;VL018;Overschrijding maximum snelheid opautosnelwegen, met 18 km/h;4;588
Wahv;Groningen;Groningen;VL020;Overschrijding maximum snelheid opautosnelwegen, met 20 km/h;2;340
Wahv;Groningen;Groningen;VL025;Overschrijding maximum snelheid opautosnelwegen, met 25 km/h;3;729
Wahv;Groningen;Groningen;VL026;Overschrijding maximum snelheid opautosnelwegen, met 26 km/h;3;702
Wahv;Groningen;Groningen;VL027;Overschrijding maximum snelheid opautosnelwegen, met 27 km/h;1;246
Wahv;Groningen;Groningen;VL028;Overschrijding maximum snelheid opautosnelwegen, met 28 km/h;2;514
Wahv;Groningen;Groningen;VL029;Overschrijding maximum snelheid opautosnelwegen, met 29 km/h;1;270
Wahv;Groningen;Groningen;VL035A;Overschrijding maximum snelheid opautosnelwegen, met 35 km/h;1;348
Wahv;Groningen;Groningen;VL036A;Overschrijding maximum snelheid opautosnelwegen, met 36 km/h;2;734
Wahv;Groningen;Groningen;VM017;Overschrijding maximum snelheid opautosnelwegen, met 17 km/h(verkeersbord A 1);2;274
Wahv;Groningen;Groningen;VM020;Overschrijding maximum snelheid opautosnelwegen, met 20 km/h(verkeersbord A 1);1;170
Wahv;Groningen;Groningen;VM024;Overschrijding maximum snelheid opautosnelwegen, met 24 km/h(verkeersbord A 1);2;430
Wahv;Groningen;Groningen;VM026;Overschrijding maximum snelheid opautosnelwegen, met 26 km/h(verkeersbord A 1);3;698
Wahv;Groningen;Groningen;VM027;Overschrijding maximum snelheid opautosnelwegen, met 27 km/h(verkeersbord A 1);3;734
Wahv;Groningen;Groningen;VM029;Overschrijding maximum snelheid opautosnelwegen, met 29 km/h(verkeersbord A 1);2;540
Wahv;Groningen;Groningen;VM030;Overschrijding maximum snelheid opautosnelwegen, met 30 km/h(verkeersbord A 1);1;284
Wahv;Groningen;Groningen;VM031A;Overschrijding maximum snelheid opautosnelwegen, met 31 km/h(verkeersbord A 1);1;292
Wahv;Groningen;Groningen;VM032A;Overschrijding maximum snelheid opautosnelwegen, met 32 km/h(verkeersbord A 1);1;304
Wahv;Groningen;Groningen;VM033A;Overschrijding maximum snelheid opautosnelwegen, met 33 km/h(verkeersbord A 1);1;323
Wahv;Groningen;Groningen;VM035A;Overschrijding maximum snelheid opautosnelwegen, met 35 km/h(verkeersbord A 1);2;696
Wahv;Groningen;Groningen;VM036A;Overschrijding maximum snelheid opautosnelwegen, met 36 km/h(verkeersbord A 1);1;367
Wahv;Groningen;Groningen;VM037A;Overschrijding maximum snelheid opautosnelwegen, met 37 km/h(verkeersbord A 1);2;768
Wahv;Groningen;Groningen;VS014;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 14 km/h;1;170
Wahv;Groningen;Groningen;VS016;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 16 km/h;1;195
Wahv;Groningen;Groningen;VS018;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 18 km/h;1;223
Wahv;Groningen;Groningen;VS019;Overschrijding van de maximumsnelheidbinnen de bebouwde kom bord A130 km/h) met 19 km/h;1;241
Wahv;Groningen;Groningen;VS020;Overschrijding van de maximumsnelheidbinnen de bebouwde kom bord A130 km/h met 20 km/h;2;514
Wahv;Groningen;Groningen;VS023;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 23 km/h;2;604
Wahv;Groningen;Groningen;VS024;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 24 km/h;3;957
Wahv;Groningen;Groningen;VS025;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h met 25 km/h;1;337
Wahv;Groningen;Groningen;VS026;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 26 km/h;1;356
Wahv;Groningen;Groningen;VS028;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 28 km/h;1;394
OM-afdoening;Groningen;Het Hogeland;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;5;3000
OM-afdoening;Groningen;Het Hogeland;D505;Op openbare weg/voor publiek toeg.plaatstegen personen/goed. baldadigheid plegen;3;720
OM-afdoening;Groningen;Het Hogeland;D510;In staat v.dronkensch.het verkeer belem-meren/orde verstoren/veiligheid bedreig.;2;760
OM-afdoening;Groningen;Het Hogeland;D515;Door het bevoegd gezag naar zijn naamgevraagd een valse naam opgeven;1;380
OM-afdoening;Groningen;Het Hogeland;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;10;809
OM-afdoening;Groningen;Het Hogeland;D530;Zich in kennelijke staat van dronken-schap op de openbare weg bevinden;5;475
OM-afdoening;Groningen;Het Hogeland;D537;Zonder gerechtigd bevinden op grondwaarvan toegang blijkbare wijze verboden;2;190
OM-afdoening;Groningen;Het Hogeland;D537B;zich niet houden aan de toegangsvoor-waarden van de eigenaar;2;190
OM-afdoening;Groningen;Het Hogeland;E100A;Zonder geldig vervoersbewijs gebruikmaken van het openbaar vervoer;89;8455
OM-afdoening;Groningen;Het Hogeland;E162E;Op/langs niet toegestaan gedeelte lokalespoorweg bevinden/daarop dieren drijven;1;95
OM-afdoening;Groningen;Het Hogeland;E801;Zicht als vreemdeling niet langsgeopende doorlaatpost begeven;3;750
OM-afdoening;Groningen;Het Hogeland;E851E;Op NL kent.card/kent.reg. (samenstel) aslast (beladen) 5-10% overschreden;1;360
OM-afdoening;Groningen;Het Hogeland;F121A;Op openbare plaats alcoholhoudendedrank nuttigen binnen aangew. gebied;1;95
OM-afdoening;Groningen;Het Hogeland;F121B;Aangebroken flessen e.d. met alcoholhou-dende drank bij zich openbare plaats;1;95
OM-afdoening;Groningen;Het Hogeland;F185;Binnen bebouwde kom buiten daarvoor be-stemde plaats zijn behoefte doen;3;350
OM-afdoening;Groningen;Het Hogeland;GA305A;Rijden onder invloed, alcoholgehalteadem 95 t/m 230µg/l.(beg. bestuurder);2;600
OM-afdoening;Groningen;Het Hogeland;GA305B;Rijden onder invloed, alcoholgehalteadem 235-350 µg/l (beg. bestuurder);1;300
OM-afdoening;Groningen;Het Hogeland;H025;Afval buiten een inrichting storten/opof in de bodem brengen/te verbranden;2;760
OM-afdoening;Groningen;Het Hogeland;H101;Als particulier afval verbranden enbodem aantasten of verontreinigen;1;480
OM-afdoening;Groningen;Het Hogeland;H200;Rumoer of burengerucht verwekken, waar-door de nachtrust kan worden verstoord;1;140
OM-afdoening;Groningen;Het Hogeland;H645A;Binnenvisserij uitoefenen zndr schrift.toestemming rechthebbende mt 1/2 hengels;5;700
OM-afdoening;Groningen;Het Hogeland;H647B;Nt op 1e vord. tr inzage afg. schrift.toest.;1;95
OM-afdoening;Groningen;Het Hogeland;H664A;Bij vissen in kust-/binnenwater levendevis etc. als aas gebruiken;1;380
OM-afdoening;Groningen;Het Hogeland;K055;Rijden zonder geldig rijbewijs;7;1940
OM-afdoening;Groningen;Het Hogeland;K060F;Rijden tw. rijbewijs geldigh. heeft ver-loren, verstrijken geldigh.duur (>1 jr);2;720
OM-afdoening;Groningen;Het Hogeland;K060G;Rijden zonder geldig rijbewijs (geldig-heidsduur verstreken)(bep. geldigh.duur);2;720
