IMGEO_LOKAALID;ID;IMGEO_OBJECTBEGIN;IMGEO_TYPE_PLUS;IMGEO_BRONHOUDER;IMGEO_KLASSE;X;Y;LONG;LAT;STADSDEELCODE;STADSDEELNAAM;WIJKCODE;WIJKNAAM;BUURTCODE;BUURTNAAM;STRAAT
G0518.1E0A6F18-8EB6-E183-E053-530A0B0A8A7D;60622571;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82012.776;453915.444;4.32270660508381;52.06871263172683;6;Laak;38;Laakkwartier en Spoorwijk;19;Laakhaven-Oost;Waldorpstraat
G0518.1E0A6F18-8EC4-E183-E053-530A0B0A8A7D;60622585;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81997.655;453859.199;4.322498135649307;52.06820517577078;6;Laak;38;Laakkwartier en Spoorwijk;19;Laakhaven-Oost;Johanna Westerdijkplein
G0518.1E0A6F18-9134-E183-E053-530A0B0A8A7D;60621779;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80161.427;452843.31;4.295944897530128;52.0588305584858;5;Centrum;37;Groente- en Fruitmarkt;21;Groente- en Fruitmarkt;Til Brugmanplantsoen
G0518.1E0A6F18-9137-E183-E053-530A0B0A8A7D;60621782;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80121.934;455990.755;4.294678525670082;52.08711049752487;5;Centrum;22;Zeeheldenkwartier;45;Zeeheldenkwartier;Carnegielaan
G0518.1E0A6F18-913E-E183-E053-530A0B0A8A7D;60621789;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80139.467;456280.349;4.294870719790659;52.08971536724007;5;Centrum;5;Archipelbuurt;46;Archipelbuurt;Ary van der Spuyweg
G0518.1E0A6F18-9155-E183-E053-530A0B0A8A7D;60622620;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81868.731;454449.476;4.320491674638257;52.07349287529548;5;Centrum;27;Stationsbuurt;18;Huygenspark;Huijgenspark
G0518.1E0A6F18-9159-E183-E053-530A0B0A8A7D;60622624;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81948.261;454430.443;4.321655600045036;52.073332324929126;5;Centrum;27;Stationsbuurt;18;Huygenspark;Huijgenspark
G0518.1E0A6F18-93C7-E183-E053-530A0B0A8A7D;60621814;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80185.93;456115;4.295584850958451;52.088235705468975;5;Centrum;5;Archipelbuurt;46;Archipelbuurt;Scheveningseweg
G0518.1E0A6F18-7E21-E183-E053-530A0B0A8A7D;60622271;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81284.779;452192.485;4.312462715172248;52.05313232647509;6;Laak;38;Laakkwartier en Spoorwijk;23;Spoorwijk;Hof van Heden
G0518.1E0A6F18-7E2D-E183-E053-530A0B0A8A7D;60622283;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81161.222;456038.681;4.309829516100825;52.08768080390279;5;Centrum;23;Willemspark;47;Willemspark;Cantaloupenburg
G0518.1E0A6F18-7E36-E183-E053-530A0B0A8A7D;60622292;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81334.565;453693.262;4.312864717920315;52.06662614271367;5;Centrum;29;Schildersbuurt;17;Schildersbuurt-Oost;Jacob van Campenplein
G0518.1E0A6F18-7E38-E183-E053-530A0B0A8A7D;60622294;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81296.592;453686.173;4.312312543037595;52.06655738380523;5;Centrum;29;Schildersbuurt;17;Schildersbuurt-Oost;Jacob van Campenplein
G0518.1E0A6F18-80D5-E183-E053-530A0B0A8A7D;60622297;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81325.997;453684.772;4.3127416154105;52.06654870526429;5;Centrum;29;Schildersbuurt;17;Schildersbuurt-Oost;Jacob van Campenplein
G0518.1E0A6F18-80D7-E183-E053-530A0B0A8A7D;60622299;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81337.288;453660.539;4.312911484497716;52.06633242998442;5;Centrum;29;Schildersbuurt;17;Schildersbuurt-Oost;Jacob van Campenplein
G0518.1E0A6F18-80DB-E183-E053-530A0B0A8A7D;60622303;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81311.764;452789.92;4.312727194170519;52.05850495428938;6;Laak;38;Laakkwartier en Spoorwijk;22;Laakhaven-West;Stieltjesstraat
G0518.1E0A6F18-80E3-E183-E053-530A0B0A8A7D;60622311;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81278.026;452167.323;4.312369705550354;52.05290530170581;6;Laak;38;Laakkwartier en Spoorwijk;23;Spoorwijk;Hof van Heden
G0518.1E0A6F18-80F1-E183-E053-530A0B0A8A7D;60622325;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81310.062;455106.598;4.3122022380502845;52.07932422672686;5;Centrum;28;Centrum;12;Voorhout;Binnenhof
G0518.1E0A6F18-83A4-E183-E053-530A0B0A8A7D;60622352;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81298.253;455265.612;4.311995640573701;52.08075167721746;5;Centrum;28;Centrum;12;Voorhout;Lange Vijverberg
G0518.1E0A6F18-83A8-E183-E053-530A0B0A8A7D;60622356;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81303.999;454294.301;4.312289247756567;52.072023487373436;5;Centrum;27;Stationsbuurt;18;Huygenspark;Groenewegje
G0518.1E0A6F18-83B7-E183-E053-530A0B0A8A7D;60622371;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81301.387;454171.005;4.312277780864356;52.070915105057516;5;Centrum;29;Schildersbuurt;16;Schildersbuurt-Noord;Waterloostraat
G0518.1E0A6F18-83C3-E183-E053-530A0B0A8A7D;60622383;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81430.413;453786.823;4.3142421677491996;52.06747969544053;5;Centrum;29;Schildersbuurt;17;Schildersbuurt-Oost;Mr. de Bruinplein
G0518.1E0A6F18-738C-E183-E053-530A0B0A8A7D;60622932;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82483.923;454538.586;4.329444603249501;52.0743745798688;5;Centrum;27;Stationsbuurt;62;Rivierenbuurt-Zuid;Lauwersstraat
G0518.1E0A6F18-7391-E183-E053-530A0B0A8A7D;60622937;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82659.131;453697.41;4.332178150534645;52.06683798328668;6;Laak;38;Laakkwartier en Spoorwijk;26;Noordpolderbuurt;Elboogstraat
G0518.14280CBE-2B4F-0772-E053-530A0B0AF16A;55612139;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77677.543;451115.38;4.2601237831330865;52.0429610186236;2;Escamp;33;Bouwlust;96;Zijden, Steden en Zichten;De Stede
G0518.14280CBE-2E9B-0772-E053-530A0B0AF16A;55612173;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77762.169;449917.535;4.261627674193867;52.03220810704629;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Schoutendreef
G0518.14280CBE-2E9C-0772-E053-530A0B0AF16A;55612174;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77827.849;453341.36;4.261811463607982;52.0629861921328;2;Escamp;32;Leyenburg;84;Leyenburg;Volendamlaan
G0518.14280CBE-2EA9-0772-E053-530A0B0AF16A;55612187;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77829.293;453380.122;4.261823756414671;52.06333473496868;2;Escamp;32;Leyenburg;84;Leyenburg;Loosduinsekade
G0518.14280CBE-31F6-0772-E053-530A0B0AF16A;55612224;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77927.117;450219.18;4.263963020292299;52.03494187278984;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Beresteinlaan
G0518.22229738-11D0-9258-E053-530A0B0AC95B;62450400;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87902.832;454365.663;4.408510070441892;52.07350342636588;8;Leidschenveen-Ypenburg;44;Leidschenveen;119;De Velden;Middenlijn
G0518.22229738-1501-9258-E053-530A0B0AC95B;62450439;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;88321.881;453224.488;4.414844406884104;52.06329823974416;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Watervogelstraat
G0518.22229738-2B51-9258-E053-530A0B0AC95B;62449973;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85205.846;450649.788;4.369936490268167;52.03977581881426;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;Rijswijkse Landingslaan
G0518.22229738-2B5A-9258-E053-530A0B0AC95B;62449982;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84119.255;449945.356;4.3542476927954485;52.03330728839707;8;Leidschenveen-Ypenburg;41;Hoornwijk;107;Vliegeniersbuurt;Van Weerden Poelmanpad
G0518.22229738-2B6A-9258-E053-530A0B0AC95B;62449998;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;83648.877;452469.416;4.346866951640573;52.05593049905628;8;Leidschenveen-Ypenburg;41;Hoornwijk;106;Vlietzoom-West;Nassaukade
G0518.22229738-2E6A-9258-E053-530A0B0AC95B;62450023;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84476.774;451138.53;4.359210917192023;52.0440758777211;8;Leidschenveen-Ypenburg;41;Hoornwijk;107;Vliegeniersbuurt;Van Weerden Poelmanpad
G0518.22229738-2E6F-9258-E053-530A0B0AC95B;62450028;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84492.302;451182.771;4.359428100966853;52.044475444463195;8;Leidschenveen-Ypenburg;41;Hoornwijk;107;Vliegeniersbuurt;Van Weerden Poelmanpad
G0518.22229738-2E7F-9258-E053-530A0B0AC95B;62450044;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84559.422;451284.991;4.360385271909322;52.04540262244218;8;Leidschenveen-Ypenburg;42;Ypenburg;108;Bosweide;Laan van Kans
G0518.22229738-2E8A-9258-E053-530A0B0AC95B;62450055;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84848.217;451233.669;4.364604936309294;52.044978009773786;8;Leidschenveen-Ypenburg;42;Ypenburg;108;Bosweide;Bosrank
G0518.22229738-3194-9258-E053-530A0B0AC95B;62450091;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85117.466;450761.756;4.368625639975152;52.0407709418825;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Laan van Hoornwijck
G0518.22229738-34A7-9258-E053-530A0B0AC95B;62450137;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85155.426;451937.109;4.368938625629833;52.05133858563775;8;Leidschenveen-Ypenburg;42;Ypenburg;108;Bosweide;Wingerd
G0518.22229738-34A9-9258-E053-530A0B0AC95B;62450139;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85151.331;451929.03;4.3688805855069015;52.05126546405341;8;Leidschenveen-Ypenburg;42;Ypenburg;108;Bosweide;Wingerd
G0518.22229738-34AC-9258-E053-530A0B0AC95B;62450142;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85333.789;450455.421;4.371840612142277;52.03804513376254;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;Böttgerwater
G0518.0512F75A-581B-C180-E050-2A0A313C70A8;922060;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76394.87;455038.586;4.2405275644581515;52.07803698278471;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.0512F75A-5824-C180-E050-2A0A313C70A8;922069;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76851.764;455510.327;4.2470833104145544;52.08234102091369;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Kwartelpad
G0518.0512F75A-40AB-C180-E050-2A0A313C70A8;922392;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78846.043;454463.752;4.2764065740769155;52.07321373456654;3;Segbroek;20;Valkenboskwartier;55;Valkenboskwartier;Marconistraat
G0518.0512F75A-40AC-C180-E050-2A0A313C70A8;922393;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78986.372;454338.242;4.278481030677975;52.0721050957511;3;Segbroek;20;Valkenboskwartier;55;Valkenboskwartier;Newtonplein
G0518.0512F75A-40BC-C180-E050-2A0A313C70A8;922409;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79000.204;454398.746;4.2786692718951755;52.07265072606913;3;Segbroek;20;Valkenboskwartier;55;Valkenboskwartier;Newtonplein
G0518.0512F75A-40D6-C180-E050-2A0A313C70A8;922435;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79313.094;454892.833;4.283122682066282;52.0771337976276;3;Segbroek;21;Regentessekwartier;44;Koningsplein e.o.;Regentesseplein
G0518.0512F75A-4350-C180-E050-2A0A313C70A8;922445;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79536.782;454440.215;4.286485247940087;52.07309678052679;3;Segbroek;21;Regentessekwartier;10;Rond de Energiecentrale;Xaverystraat
G0518.0512F75A-4357-C180-E050-2A0A313C70A8;922452;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79634.867;454387.013;4.287927427577328;52.07263202690213;3;Segbroek;21;Regentessekwartier;10;Rond de Energiecentrale;Karel Roosstraat
G0518.0512F75A-435B-C180-E050-2A0A313C70A8;922456;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79638.892;454381.766;4.287987284558429;52.07258542133116;3;Segbroek;21;Regentessekwartier;10;Rond de Energiecentrale;Karel Roosstraat
G0518.0512F75A-4375-C180-E050-2A0A313C70A8;922482;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79660.102;455175.091;4.2881214242744;52.079717696500246;3;Segbroek;21;Regentessekwartier;44;Koningsplein e.o.;Koningsplein
G0518.0512F75A-45FD-C180-E050-2A0A313C70A8;922506;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79740.415;454573.717;4.289425504090611;52.07432424010665;3;Segbroek;21;Regentessekwartier;10;Rond de Energiecentrale;Gaslaan
G0518.0512F75A-3E20-C180-E050-2A0A313C70A8;922366;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78666.914;453896.648;4.273921067714869;52.068092677119495;3;Segbroek;20;Valkenboskwartier;54;Heesterbuurt;Loosduinseweg
G0518.0512F75A-3118-C180-E050-2A0A313C70A8;922118;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77167.916;454828.33;4.251850452789831;52.07625671479407;3;Segbroek;12;Bomen- en Bloemenbuurt;50;Bloemenbuurt-West;Ranonkelstraat
G0518.0512F75A-5810-C180-E050-2A0A313C70A8;922049;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76645.668;455543.906;4.244069389774562;52.08261364674245;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.0512F75A-3622-C180-E050-2A0A313C70A8;922192;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77794.28;455124.699;4.260918600547051;52.07900778185915;3;Segbroek;12;Bomen- en Bloemenbuurt;51;Bloemenbuurt-Oost;Henry Dunantpad
G0518.0512F75A-364D-C180-E050-2A0A313C70A8;922235;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77871.999;455565.575;4.2619524772648685;52.08298061208743;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Mezenlaan
G0518.0512F75A-435C-C180-E050-2A0A313C70A8;922457;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79640.598;454382.779;4.288011940170304;52.0725947570571;3;Segbroek;21;Regentessekwartier;10;Rond de Energiecentrale;Karel Roosstraat
G0518.1E0A6F18-93D6-E183-E053-530A0B0A8A7D;60621829;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80346.476;455961.47;4.297960598468687;52.08687765097334;5;Centrum;22;Zeeheldenkwartier;45;Zeeheldenkwartier;Carnegieplein
G0518.1E0A6F18-9168-E183-E053-530A0B0A8A7D;60622639;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81843.968;454449.693;4.320130489153124;52.07349155515022;5;Centrum;27;Stationsbuurt;18;Huygenspark;Huijgenspark
G0518.1E0A6F18-9180-E183-E053-530A0B0A8A7D;60622663;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81775.286;453141.387;4.31940948807086;52.06172498406882;6;Laak;38;Laakkwartier en Spoorwijk;22;Laakhaven-West;Van Diesenstraat
G0518.14280CBE-3205-0772-E053-530A0B0AF16A;55612239;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78007.012;449957.666;4.2651860486800555;52.03260281461965;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Erasmusweg
G0518.14280CBE-321C-0772-E053-530A0B0AF16A;55612262;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77895.544;453350.206;4.262796472150284;52.06307511647156;2;Escamp;32;Leyenburg;84;Leyenburg;Nieuwendamlaan
G0518.14280CBE-27E2-0772-E053-530A0B0AF16A;55612068;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77609.918;450114.273;4.259364835134639;52.03395490567974;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Schependreef
G0518.14280CBE-280A-0772-E053-530A0B0AF16A;55612108;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77581.328;452393.571;4.258431992204681;52.05443430861769;2;Escamp;32;Leyenburg;84;Leyenburg;Florence Nightingalepark
G0518.14280CBE-2B3E-0772-E053-530A0B0AF16A;55612122;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77594.117;451312.427;4.2588633374989575;52.044720177197945;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Bouwlustlaan
G0518.14280CBE-2B47-0772-E053-530A0B0AF16A;55612131;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77557.872;451215.254;4.2583571106408336;52.043841847261305;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Eekhoornrade
G0518.14280CBE-538B-0772-E053-530A0B0AF16A;55611944;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76927.014;450612.098;4.249300783531196;52.038332949239944;2;Escamp;33;Bouwlust;99;De Uithof;De Uithof
G0518.14280CBE-5A22-0772-E053-530A0B0AF16A;55612014;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77425.219;450156.072;4.25666415462618;52.0343047249484;2;Escamp;33;Bouwlust;96;Zijden, Steden en Zichten;Melis Stokelaan
G0518.14280CBE-5A23-0772-E053-530A0B0AF16A;55612015;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77441.428;450166.596;4.256897946795066;52.034401569450075;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Melis Stokelaan
G0518.14280CBE-5A47-0772-E053-530A0B0AF16A;55612051;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77353.971;451560.477;4.255307041835923;52.04691573158314;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Meppelrade
G0518.14280CBE-5A4E-0772-E053-530A0B0AF16A;55612058;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77369.594;451030.412;4.255655136311692;52.04215438284955;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Plantenoord
G0518.14280CBE-5025-0772-E053-530A0B0AF16A;55611882;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78449.465;450482.422;4.271515275401903;52.03737994986761;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Zwaardvegersgaarde
G0518.14280CBE-5026-0772-E053-530A0B0AF16A;55611883;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78450.393;450483.186;4.2715286270763535;52.03738694391626;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Zwaardvegersgaarde
G0518.14280CBE-502A-0772-E053-530A0B0AF16A;55611887;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76030.864;450779.619;4.236203321709312;52.03971144580862;2;Escamp;33;Bouwlust;99;De Uithof;Nieuweweg
G0518.14280CBE-5032-0772-E053-530A0B0AF16A;55611895;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76065.485;450612.09;4.236746515200561;52.03821085106087;2;Escamp;33;Bouwlust;99;De Uithof;De Uithof
G0518.22229738-34B5-9258-E053-530A0B0AC95B;62450151;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85213.507;453752.843;4.369414228570503;52.0676638015806;8;Leidschenveen-Ypenburg;43;Forepark;116;Westvliet-Oost;Westvlietweg
G0518.1E0A6F18-9183-E183-E053-530A0B0A8A7D;60622666;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81794.217;452622.399;4.31979675184951;52.057063430742275;6;Laak;38;Laakkwartier en Spoorwijk;24;Laakkwartier-West;Aarnout Drostlaan
G0518.1E0A6F18-93F1-E183-E053-530A0B0A8A7D;60621856;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80258.805;454564.077;4.296987822054577;52.07430782257158;5;Centrum;28;Centrum;11;Kortenbos;Bij de Westermolens
G0518.1E0A6F18-93F7-E183-E053-530A0B0A8A7D;60621862;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80338.928;454552.431;4.298158885240779;52.07421397208637;5;Centrum;28;Centrum;11;Kortenbos;Westeinde
G0518.1E0A6F18-93FF-E183-E053-530A0B0A8A7D;60622679;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81679.649;453277.812;4.317985807702252;52.062938360245305;6;Laak;38;Laakkwartier en Spoorwijk;22;Laakhaven-West;Verheeskade
G0518.1E0A6F18-9409-E183-E053-530A0B0A8A7D;60622689;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81669.232;452027.428;4.318102385082729;52.05169999914785;6;Laak;38;Laakkwartier en Spoorwijk;24;Laakkwartier-West;Sinjeur Semeynsweg
G0518.1E0A6F18-9677-E183-E053-530A0B0A8A7D;60621874;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80357.218;453295.94;4.298700391199891;52.06292465831842;5;Centrum;30;Transvaalkwartier;34;Transvaalkwartier-Zuid;Stellenboschplein
G0518.1E0A6F18-9679-E183-E053-530A0B0A8A7D;60621876;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80362.947;453299.16;4.298783217901917;52.06295436771247;5;Centrum;30;Transvaalkwartier;34;Transvaalkwartier-Zuid;Stellenboschplein
G0518.1E0A6F18-967C-E183-E053-530A0B0A8A7D;60621879;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80357.544;453295.353;4.298705272705081;52.06291942701858;5;Centrum;30;Transvaalkwartier;34;Transvaalkwartier-Zuid;Stellenboschplein
G0518.1E0A6F18-9417-E183-E053-530A0B0A8A7D;60622703;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82478.792;454042.706;4.329475145031719;52.069917520874675;6;Laak;38;Laakkwartier en Spoorwijk;19;Laakhaven-Oost;Bontekoekade
G0518.1E0A6F18-941D-E183-E053-530A0B0A8A7D;60622709;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82429.33;454386.02;4.328680856170764;52.072996345756444;5;Centrum;27;Stationsbuurt;62;Rivierenbuurt-Zuid;Lauwersstraat
G0518.1E0A6F18-942C-E183-E053-530A0B0A8A7D;60622724;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82541.882;453238.509;4.330565855890974;52.06269859019027;6;Laak;38;Laakkwartier en Spoorwijk;26;Noordpolderbuurt;Drebbelstraat
G0518.1E0A6F18-9682-E183-E053-530A0B0A8A7D;60621885;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80391.689;453275.699;4.299207411902992;52.06274740139783;5;Centrum;30;Transvaalkwartier;34;Transvaalkwartier-Zuid;Stellenboschplein
G0518.1E0A6F18-9688-E183-E053-530A0B0A8A7D;60621891;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80378.77;453298.511;4.299014064111759;52.06295066721504;5;Centrum;30;Transvaalkwartier;34;Transvaalkwartier-Zuid;Stellenboschplein
G0518.1E0A6F18-96B2-E183-E053-530A0B0A8A7D;60622742;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82391.392;453042.33;4.328413378132629;52.06091585885721;6;Laak;38;Laakkwartier en Spoorwijk;26;Noordpolderbuurt;Van Musschenbroekstraat
G0518.1E0A6F18-9912-E183-E053-530A0B0A8A7D;60621919;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80447.65;454640.426;4.299725260235205;52.0750194097673;5;Centrum;28;Centrum;11;Kortenbos;Westeinde
G0518.1E0A6F18-9914-E183-E053-530A0B0A8A7D;60621921;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80448.771;453956.766;4.299890952480495;52.06887567572779;5;Centrum;29;Schildersbuurt;15;Schildersbuurt-West;Netscherstraat
G0518.1E0A6F18-96CB-E183-E053-530A0B0A8A7D;60622767;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82189.046;453415.057;4.325383746926786;52.0642389394279;6;Laak;38;Laakkwartier en Spoorwijk;25;Laakkwartier-Oost;Laakkade
G0518.22229738-34C0-9258-E053-530A0B0AC95B;62450162;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85418.838;451085.272;4.372951773720527;52.043716274155074;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Veldleeuwerikhof
G0518.22229738-0B5B-9258-E053-530A0B0AC95B;62450301;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87347.061;452652.437;4.400744095568611;52.05803905678069;8;Leidschenveen-Ypenburg;44;Leidschenveen;121;Rietbuurt;Westmaasstraat
G0518.22229738-0B6A-9258-E053-530A0B0AC95B;62450316;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87547.091;452737.988;4.403643449355732;52.05883228633553;8;Leidschenveen-Ypenburg;44;Leidschenveen;121;Rietbuurt;Boekelermeerstraat
G0518.22229738-0E82-9258-E053-530A0B0AC95B;62450332;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87605.495;453224.533;4.404398927562597;52.06321198275294;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Harriët Freezerhof
G0518.22229738-0E8A-9258-E053-530A0B0AC95B;62450340;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87621.74;452878.668;4.404704027869124;52.06010566135979;8;Leidschenveen-Ypenburg;44;Leidschenveen;121;Rietbuurt;Bellemeerstraat
G0518.22229738-0E96-9258-E053-530A0B0AC95B;62450352;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87584.163;452682.959;4.404194795604293;52.0583422499727;8;Leidschenveen-Ypenburg;44;Leidschenveen;121;Rietbuurt;Grietpolderstraat
