FID,dtb_id,objecttekst,datummutatie,datumopname,muteerder,status,objectcode,datuminwin,inwinner,oudedbwaarde,soort,type,datumaanleg,niveau,hyperlink,onderhouder,beheerder,eigenaar,tekening,photo,gisobjid,systeemdeel,beheerobject,element,bouwdeel,datum_vervallen,se_anno_cad_data,boom_id,gdb_geomattr_data,shape
groen_punten.1148,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45384574,,,gr,,,,45384574,,POINT (251876.85590000078 474005.68499999866)
groen_punten.1149,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45178109,,,gr,,,,45178109,,POINT (254274.1959999986 472511.90300000086)
groen_punten.1150,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45384571,,,gr,,,,45384571,,POINT (251859.40089999884 474087.42449999973)
groen_punten.1151,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45387688,,,gr,,,,45387688,,POINT (251900.4600000009 474016.59899999946)
groen_punten.1152,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45386598,,,gr,,,,45386598,,POINT (251903.2190000005 474010.22100000083)
groen_punten.1153,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45388641,,,gr,,,,45388641,,POINT (251849.24650000036 473979.4891999997)
groen_punten.1154,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45387700,,,gr,,,,45387700,,POINT (251870.43719999865 474005.6383000016)
groen_punten.1155,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45387698,,,gr,,,,45387698,,POINT (251877.88540000096 474015.9519999996)
groen_punten.1156,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45384580,,,gr,,,,45384580,,POINT (251903.80299999937 474021.506000001)
groen_punten.1157,,,,,,,,,,,Niet bekend,Boom,,,,Gemeente,Gemeente,Gemeente,,,45177609,,,gr,,,,45177609,,POINT (254769.39499999955 472023.48800000176)
groen_punten.1158,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41191632,,,gr,,,,41191632,,POINT (250579.34439999983 474285.94299999997)
groen_punten.1159,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41190125,,,gr,,,,41190125,,POINT (250911.84340000153 474154.1554999985)
groen_punten.1160,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41191138,,,gr,,,,41191138,,POINT (251656.47560000047 474148.73330000043)
groen_punten.1161,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41191198,,,gr,,,,41191198,,POINT (251791.63329999894 474027.53400000185)
groen_punten.1162,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41191202,,,gr,,,,41191202,,POINT (251830.90989999846 474133.7745999992)
groen_punten.1163,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41191473,,,gr,,,,41191473,,POINT (252014.0588000007 473969.1537999995)
groen_punten.1164,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41185346,,,gr,,,,41185346,,POINT (246353.22439999878 474579.7250000015)
groen_punten.1165,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41185655,,,gr,,,,41185655,,POINT (246469.8387000002 474567.5742999986)
groen_punten.1166,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41185786,,,gr,,,,41185786,,POINT (246590.0348000005 474562.4026999995)
groen_punten.1167,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41185886,,,gr,,,,41185886,,POINT (247518.1700000018 474553.0767999999)
groen_punten.1168,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45173552,,,gr,,,,45173552,,POINT (250565.11899999902 474290.4219999984)
groen_punten.1169,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45174268,,,gr,,,,45174268,,POINT (251739.3500000015 474038.47399999946)
groen_punten.1170,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45386166,,,gr,,,,45386166,,POINT (251859.4186999984 473977.82499999925)
groen_punten.1171,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41184989,,,gr,,,,41184989,,POINT (249032.56870000064 474545.97729999945)
groen_punten.1172,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41185176,,,gr,,,,41185176,,POINT (249044.49700000137 474529.2347000018)
groen_punten.1173,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41184711,,,gr,,,,41184711,,POINT (245566.1986999996 474662.186999999)
groen_punten.1174,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41185842,,,gr,,,,41185842,,POINT (245572.00400000066 474662.66369999945)
groen_punten.1175,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41184953,,,gr,,,,41184953,,POINT (245663.66409999877 474686.749499999)
groen_punten.1176,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41184980,,,gr,,,,41184980,,POINT (245861.55440000072 474607.40890000015)
groen_punten.1177,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41184637,,,gr,,,,41184637,,POINT (245984.09099999815 474581.7254999988)
groen_punten.1178,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41184886,,,gr,,,,41184886,,POINT (246049.2954000011 474666.9166000001)
groen_punten.1179,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41189624,,,gr,,,,41189624,,POINT (246057.01819999889 474667.929299999)
groen_punten.1180,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41184710,,,gr,,,,41184710,,POINT (246060.11080000177 474670.54560000077)
groen_punten.1181,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,41185846,,,gr,,,,41185846,,POINT (246069.17980000004 474666.79239999875)
groen_punten.1182,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727386,,,gr,,,,50727386,,POINT (239953.10970000178 487653.51960000023)
groen_punten.1183,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727712,,,gr,,,,50727712,,POINT (239821.95430000126 487622.3881999999)
groen_punten.1184,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727658,,,gr,,,,50727658,,POINT (239655.7254000008 487566.10269999877)
groen_punten.1185,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727614,,,gr,,,,50727614,,POINT (239675.46200000122 487571.79030000046)
groen_punten.1186,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45178764,,,gr,,,,45178764,,POINT (238940.42599999905 485056.0529999994)
groen_punten.1187,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45660441,,,gr,,,,45660441,,POINT (238805.46799999848 485421.5320000015)
groen_punten.1188,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45182970,,,gr,,,,45182970,,POINT (238870.8509999998 486005.2329999991)
groen_punten.1189,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45182862,,,gr,,,,45182862,,POINT (239401.29800000042 483193)
groen_punten.1190,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45183118,,,gr,,,,45183118,,POINT (239430.1959999986 483094.625)
groen_punten.1191,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45177618,,,gr,,,,45177618,,POINT (238945.84299999848 485004.93299999833)
groen_punten.1192,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45182861,,,gr,,,,45182861,,POINT (239393.22899999842 483217.15300000086)
groen_punten.1193,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45182849,,,gr,,,,45182849,,POINT (239414.27100000158 483150.55900000036)
groen_punten.1194,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45185732,,,gr,,,,45185732,,POINT (239232.85599999875 483631.61300000176)
groen_punten.1195,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45185731,,,gr,,,,45185731,,POINT (239223.37799999863 483632.1409999989)
groen_punten.1196,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45177233,,,gr,,,,45177233,,POINT (239655.12099999934 482334.58100000024)
groen_punten.1197,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45186432,,,gr,,,,45186432,,POINT (238951.6160000004 486077.91099999845)
groen_punten.1198,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45182840,,,gr,,,,45182840,,POINT (239421.03299999982 483125.36300000176)
groen_punten.1199,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45186436,,,gr,,,,45186436,,POINT (238950.6400000006 486039.2729999982)
groen_punten.1200,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45185214,,,gr,,,,45185214,,POINT (239447.92399999872 483373.18400000036)
groen_punten.1201,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727351,,,gr,,,,50727351,,POINT (239524.91640000045 487521.5421000011)
groen_punten.1202,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727501,,,gr,,,,50727501,,POINT (239505.1235000007 487512.4677999988)
groen_punten.1203,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727476,,,gr,,,,50727476,,POINT (239538.0399999991 487526.5342000015)
groen_punten.1204,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727810,,,gr,,,,50727810,,POINT (239619.19040000066 487556.6601999998)
groen_punten.1205,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726810,,,gr,,,,50726810,,POINT (239669.3412999995 487569.9668000005)
groen_punten.1355,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (138143.93100000173 444004.73900000006)
groen_punten.1206,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726732,,,gr,,,,50726732,,POINT (239812.51669999957 487620.06379999965)
groen_punten.1207,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727566,,,gr,,,,50727566,,POINT (239851.70820000023 487616.317400001)
groen_punten.1208,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727708,,,gr,,,,50727708,,POINT (239899.22399999946 487642.36879999936)
groen_punten.1209,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727597,,,gr,,,,50727597,,POINT (239673.34329999983 487570.4550999999)
groen_punten.1210,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727818,,,gr,,,,50727818,,POINT (239755.9737999998 487591.84490000084)
groen_punten.1211,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727380,,,gr,,,,50727380,,POINT (239820.1741000004 487608.8618000001)
groen_punten.1212,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727526,,,gr,,,,50727526,,POINT (239895.88019999862 487625.5502000004)
groen_punten.1213,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727666,,,gr,,,,50727666,,POINT (239585.684799999 487544.72349999845)
groen_punten.1214,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50739925,,,gr,,,,50739925,,POINT (239677.5709999986 482616.41530000046)
groen_punten.1215,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741325,,,gr,,,,50741325,,POINT (239962.73600000143 481381.39730000123)
groen_punten.1216,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740255,,,gr,,,,50740255,,POINT (239974.42559999973 481322.85240000114)
groen_punten.1217,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740228,,,gr,,,,50740228,,POINT (239976.48299999908 481316.3856000006)
groen_punten.1218,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740915,,,gr,,,,50740915,,POINT (239980.08179999888 481299.3973999992)
groen_punten.1219,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50739884,,,gr,,,,50739884,,POINT (239819.66640000045 481590.62970000133)
groen_punten.1220,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740929,,,gr,,,,50740929,,POINT (239865.0315000005 481785.64079999924)
groen_punten.1221,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741021,,,gr,,,,50741021,,POINT (239620.02519999817 482474.0342999995)
groen_punten.1222,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741080,,,gr,,,,50741080,,POINT (239623.2201000005 482536.5062999986)
groen_punten.1223,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45183117,,,gr,,,,45183117,,POINT (239432.34099999815 483090.5)
groen_punten.1224,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45184682,,,gr,,,,45184682,,POINT (238900.35399999842 486536.47399999946)
groen_punten.1225,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45185638,,,gr,,,,45185638,,POINT (239379.58300000057 483486.1810000017)
groen_punten.1226,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,45177739,,,gr,,,,45177739,,POINT (239813.5639999993 482008.1460000016)
groen_punten.1227,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726860,,,gr,,,,50726860,,POINT (238937.70600000024 485288.14350000024)
groen_punten.1228,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726749,,,gr,,,,50726749,,POINT (238939.77219999954 485102.47250000015)
groen_punten.1229,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727754,,,gr,,,,50727754,,POINT (238941.06230000034 485198.5331999995)
groen_punten.1230,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727403,,,gr,,,,50727403,,POINT (238943.57070000097 485157.20910000056)
groen_punten.1231,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727787,,,gr,,,,50727787,,POINT (238868.19420000166 485529.54239999875)
groen_punten.1232,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727672,,,gr,,,,50727672,,POINT (238878.9888000004 486074.432599999)
groen_punten.1233,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726736,,,gr,,,,50726736,,POINT (238959.4802000001 486183.34270000085)
groen_punten.1234,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727348,,,gr,,,,50727348,,POINT (238968.06170000136 486081.9382000007)
groen_punten.1235,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727377,,,gr,,,,50727377,,POINT (239058.46880000085 486986.0555999987)
groen_punten.1236,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727401,,,gr,,,,50727401,,POINT (239245.43459999934 483652.04140000045)
groen_punten.1237,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727762,,,gr,,,,50727762,,POINT (239284.4433999993 483614.19790000096)
groen_punten.1238,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (134425.48299999908 446031.58999999985)
groen_punten.1239,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (158541.57499999925 444354.01199999824)
groen_punten.1240,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (158542.60599999875 444366.625)
groen_punten.1241,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (158538.313000001 444362.33999999985)
groen_punten.1242,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (195887.87299999967 437095.04399999976)
groen_punten.1243,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (195906.06599999964 437071.11400000006)
groen_punten.1244,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (195873.48999999836 437111.5089999996)
groen_punten.1245,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (195880.23000000045 437103.875)
groen_punten.1246,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (195779.6649999991 436865.84099999815)
groen_punten.1247,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (195292.71700000018 437773.2190000005)
groen_punten.1248,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (194948.87000000104 437780.30900000036)
groen_punten.1249,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (194952.61800000072 437775.71599999815)
groen_punten.1250,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (198391.74799999967 434884.49500000104)
groen_punten.1251,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (198264.4210000001 435057.6240000017)
groen_punten.1252,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (195003.08300000057 437726.9970000014)
groen_punten.1253,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (198918.0859999992 433436.48800000176)
groen_punten.1254,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (193701.21299999952 440963.55999999866)
groen_punten.1255,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (197235.28400000185 435550.16000000015)
groen_punten.1256,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740059,,,gr,,,,50740059,,POINT (239873.63120000064 481780.2868999988)
groen_punten.1257,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741232,,,gr,,,,50741232,,POINT (239877.3812999986 481762.7798999995)
groen_punten.1258,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50739940,,,gr,,,,50739940,,POINT (239902.24760000035 481675.74269999936)
groen_punten.1259,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740239,,,gr,,,,50740239,,POINT (239915.31760000065 481592.1226999983)
groen_punten.1260,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (197171.7340000011 435596.8280000016)
groen_punten.1261,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (196014.1240000017 436483.01199999824)
groen_punten.1262,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192836.0469999984 441041.0309999995)
groen_punten.1263,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727378,,,gr,,,,50727378,,POINT (238939.08089999855 485248.3546000011)
groen_punten.1264,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192701.65900000185 441607.5390000008)
groen_punten.1265,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192612.22700000182 441436.33900000155)
groen_punten.1266,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727411,,,gr,,,,50727411,,POINT (238948.37260000035 485097.1226999983)
groen_punten.1267,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192663.44399999827 441358.6860000007)
groen_punten.1268,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184759.87900000066 442654.9120000005)
groen_punten.1269,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135954.79899999872 447199.79199999943)
groen_punten.1270,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135948.40700000152 447193.16899999976)
groen_punten.1271,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135949.77699999884 447204.0949999988)
groen_punten.1272,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741116,,,gr,,,,50741116,,POINT (239819.8962999992 482014.15150000155)
groen_punten.1273,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50739893,,,gr,,,,50739893,,POINT (239829.13980000094 481974.8016999997)
groen_punten.1274,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740067,,,gr,,,,50740067,,POINT (239852.97520000115 481871.5815999992)
groen_punten.1275,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135933.19999999925 447198.24599999934)
groen_punten.1276,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137909.3049999997 444590.28599999845)
groen_punten.1277,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135868.26000000164 447216.55900000036)
groen_punten.1278,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135851.55700000003 447235.67599999905)
groen_punten.1279,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135862.72399999946 447234.8029999994)
groen_punten.1280,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135859.9200000018 447241.04300000146)
groen_punten.1281,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135853.65799999982 447221.375)
groen_punten.1282,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135030.05700000003 445485.2719999999)
groen_punten.1283,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135026.70600000024 445481.11199999973)
groen_punten.1284,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135024.35200000182 445468.51099999994)
groen_punten.1285,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137931.91200000048 444554.4620000012)
groen_punten.1286,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137919.80600000173 444430.0610000007)
groen_punten.1287,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137904.5799999982 444402.1979999989)
groen_punten.1288,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137903.07299999893 444408.43400000036)
groen_punten.1289,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137894.21499999985 444419.50400000066)
groen_punten.1290,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137885.62200000137 444436.1770000011)
groen_punten.1291,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137934.12000000104 444352.48900000006)
groen_punten.1292,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137962.52699999884 444353.76300000027)
groen_punten.1293,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137998.5639999993 444302.82499999925)
groen_punten.1294,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137970.62299999967 444294.61300000176)
groen_punten.1295,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137963.24599999934 444016.5760000013)
groen_punten.1296,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135854.20800000057 447230.4770000018)
groen_punten.1297,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135868.82299999893 447227.6070000008)
groen_punten.1298,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135861.55999999866 447223.7890000008)
groen_punten.1299,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135843.31799999997 447225.05700000003)
groen_punten.1300,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (138013.0009999983 444224.5850000009)
groen_punten.1301,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (159473.8990000002 443869.6020000018)
groen_punten.1302,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137861.41099999845 444474.2340000011)
groen_punten.1303,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137447.0639999993 445077.17500000075)
groen_punten.1304,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137465.2890000008 445055.0219999999)
groen_punten.1305,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137709.22399999946 444768.0229999982)
groen_punten.1306,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137714.5700000003 444708.6979999989)
groen_punten.1307,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137738.63699999824 444671.4820000008)
groen_punten.1308,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137752.72899999842 444649.2749999985)
groen_punten.1309,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137805.6950000003 444564.0399999991)
groen_punten.1310,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137812.73900000006 444551.7030000016)
groen_punten.1311,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137671.90900000185 444773.4450000003)
groen_punten.1312,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137607.88500000164 444875.47100000083)
groen_punten.1313,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137392.74399999902 445147.813000001)
groen_punten.1314,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137413.42500000075 445122.73999999836)
groen_punten.1315,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (136645.0469999984 445660.5540000014)
groen_punten.1316,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137298.87999999896 445254.1409999989)
groen_punten.1317,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135987.97800000012 446115.19900000095)
groen_punten.1318,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (138160.59200000018 444006.2109999992)
groen_punten.1319,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (138160.80700000003 444007.3269999996)
groen_punten.1320,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (138156.81700000167 444010.9990000017)
groen_punten.1321,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (138154.64400000125 444019.63800000027)
