REGISTERNUMMER;OMSCHRIJVING;DATUM_INWERKING;ID;MONUMENTENZORGSITE
2536;Plaatsing in het gemeentelijke monumentenregister:Groot Hertoginnelaan 32;1989-05-19;2740;http://www.monumentenzorgdenhaag.nl/monumenten/groot-hertoginnelaan-32
2537;Plaatsing in het gemeentelijke monumentenregister:Fluwelen Burgwal 1E/Koediefstraat4;1986-04-18;2741;http://www.monumentenzorgdenhaag.nl/monumenten/fluwelen-burgwal-1e-koediefstraat-4
9005;Plaatsing in het gemeentelijke monumentenregister:Prinsegracht 88,92,94,96,98,100,102,108 en 112/112a;1983-12-09;9477;
9005;Plaatsing in het gemeentelijke monumentenregister:Prinsegracht 88,92,94,96,98,100,102,108 en 112/112a;1983-12-09;9477;
10749;plaatsing in het gemeentelijk monumentenregister van de Katwijkselaan 63;2018-03-20;11245;http://www.monumentenzorgdenhaag.nl/monumenten/katwijkselaan-63-en-65
1857;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 41;1990-04-25;1377;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-97
1858;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 43;1990-04-25;1378;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-98
1859;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 35;1990-04-25;1375;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-95
1860;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 33;1990-04-25;1374;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-94
2412;Plaatsing in het gemeentelijke monumentenregister:Dagelijkse Groenmarkt 37;1984-04-01;2689;http://www.monumentenzorgdenhaag.nl/monumenten/dagelijkse-groenmarkt-37
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
2859;Plaatsing in het gemeentelijke monumentenregister: luchtwachttoren aan het Zwarte Pad;2009-04-29;3175;http://www.monumentenzorgdenhaag.nl/monumenten/zwarte-pad
2353;Plaatsing in het gemeentelijk monumentenregister: Westvlietweg 150-151;2005-04-06;2590;http://www.monumentenzorgdenhaag.nl/monumenten/westvlietweg-150-en-151
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
2709;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 93,94,95 en 96;1982-08-26;2899;
1861;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 31;1990-04-25;1373;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-93
1862;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 29;1990-04-25;1372;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-92
1863;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 27;1990-04-25;1371;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-91
1864;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 25;1990-04-25;1370;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-90
2353;Plaatsing in het gemeentelijk monumentenregister: Westvlietweg 150-151;2005-04-06;2590;http://www.monumentenzorgdenhaag.nl/monumenten/westvlietweg-150-en-151
2353;Plaatsing in het gemeentelijk monumentenregister: Westvlietweg 150-151;2005-04-06;2590;http://www.monumentenzorgdenhaag.nl/monumenten/westvlietweg-150-en-151
2709;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 93,94,95 en 96;1982-08-26;2899;
11451;definitieve plaatsing in het monumentenregister van het adres Daal en Bergselaan 11;2019-02-13;11959;http://www.monumentenzorgdenhaag.nl/monumenten/daal-en-bergselaan-11
11320;Definitieve plaatsing monumentenregister, Monsterseweg 172 en 194;2018-12-07;11826;http://www.monumentenzorgdenhaag.nl/monumenten/monsterseweg-172-en-194
11320;Definitieve plaatsing monumentenregister, Monsterseweg 172 en 194;2018-12-07;11826;http://www.monumentenzorgdenhaag.nl/monumenten/monsterseweg-172-en-194
11321;Definitieve plaatsing monumentenregister, Johanna Triebelspad 10;2018-12-07;11827;http://www.monumentenzorgdenhaag.nl/monumenten/johanna-triebelspad-10
11322;Definitieve plaatsing monumentenregister, Adriaan Goekooplaan 8;2018-12-07;11828;http://www.monumentenzorgdenhaag.nl/monumenten/adriaan-goekooplaan-8
11322;Definitieve plaatsing monumentenregister, Adriaan Goekooplaan 8;2018-12-07;11828;http://www.monumentenzorgdenhaag.nl/monumenten/adriaan-goekooplaan-8
1846;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 69;1990-04-25;1433;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-111
1847;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 67;1990-04-25;1432;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-110
1848;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 65;1990-04-25;1430;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-109
1849;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 63;1990-04-25;1427;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-108
1850;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 61;1990-04-25;1426;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-107
1851;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 59;1990-04-25;1425;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-106
1884;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 57;1990-04-25;1386;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-105
3221;Plaatsing in het gemeentelijke monumentenregister:Zeestraat 50;1990-09-18;3414;http://www.monumentenzorgdenhaag.nl/monumenten/zeestraat-50
3219;Plaatsing in het gemeentelijke monumentenregister:Zeestraat 42 en 48;1990-06-05;3412;
3219;Plaatsing in het gemeentelijke monumentenregister:Zeestraat 42 en 48;1990-06-05;3412;
5071;Plaatsing in het monumentenregister: Zeestraat 46;1990-11-20;5377;http://www.monumentenzorgdenhaag.nl/monumenten/zeestraat-46
12481;definitieve plaatsing in het monumentenregister van het pand Elandstraat 12;2019-11-05;13004;http://www.monumentenzorgdenhaag.nl/monumenten/elandstraat-12
12481;definitieve plaatsing in het monumentenregister van het pand Elandstraat 12;2019-11-05;13004;http://www.monumentenzorgdenhaag.nl/monumenten/elandstraat-12
12482;definitieve plaatsing in het monumentenregister Prins Hendrikstraat 132;2018-01-24;13005;http://www.monumentenzorgdenhaag.nl/monumenten/prins-hendrikstraat-132
2301;Plaatsing in het gemeentelijk monumentenregister:Pretoriusstraat 123-125.;2008-11-05;2577;http://www.monumentenzorgdenhaag.nl/monumenten/pretoriusstraat-123-en-125
2395;Plaatsing in het gemeentelijke monumentenregister:Beeklaan 186/188;1985-08-09;2638;http://www.monumentenzorgdenhaag.nl/monumenten/beeklaan-186-en-188
2396;Plaatsing in het gemeentelijke monumentenregister:Beeklaan 303;1994-12-20;2640;http://www.monumentenzorgdenhaag.nl/monumenten/beeklaan-303
6871;"Plaatsing in het gemeentelijke monumentenregister van
Schoolstraat 17-17C";2012-09-10;7230;
2766;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 102;1982-10-08;2974;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-102
2765;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 101;1982-10-15;2973;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-101
2767;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 103;1982-10-01;2975;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-103
2768;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 104;1982-08-26;2976;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-104
2893;Plaatsing in het gemeentelijke monumentenregister:Van de Spiegelstraat 2-2J/4-4I en 6;1984-04-01;3217;
2891;Plaatsing in het gemeentelijke monumentenregister:Van de Spiegelstraat 1 en 5;1984-05-01;3216;
3220;Plaatsing in het gemeentelijke monumentenregister:Zeestraat 44;1990-11-20;3413;http://www.monumentenzorgdenhaag.nl/monumenten/zeestraat-44
3218;Plaatsing in het gemeentelijke monumentenregister:Zeestraat 40;1990-05-11;3411;http://www.monumentenzorgdenhaag.nl/monumenten/zeestraat-40
3217;Plaatsing in het gemeentelijke monumentenregister:Zeestraat 38;1990-05-11;3410;http://www.monumentenzorgdenhaag.nl/monumenten/zeestraat-38
2958;Plaatsing in het gemeentelijke monumentenregister:Stille Veerkade 23/25/27;1984-11-12;3251;
10521;Plaatsing in het gemeentelijke monumentenregister:Wagenstraat 185B/187;1985-05-10;11017;http://www.monumentenzorgdenhaag.nl/monumenten/wagenstraat-185b-en-187
10521;Plaatsing in het gemeentelijke monumentenregister:Wagenstraat 185B/187;1985-05-10;11017;http://www.monumentenzorgdenhaag.nl/monumenten/wagenstraat-185b-en-187
10521;Plaatsing in het gemeentelijke monumentenregister:Wagenstraat 185B/187;1985-05-10;11017;http://www.monumentenzorgdenhaag.nl/monumenten/wagenstraat-185b-en-187
10521;Plaatsing in het gemeentelijke monumentenregister:Wagenstraat 185B/187;1985-05-10;11017;http://www.monumentenzorgdenhaag.nl/monumenten/wagenstraat-185b-en-187
3206;Plaatsing in het gemeentelijke monumentenregister:Westeinde 135;1983-12-01;3384;http://www.monumentenzorgdenhaag.nl/monumenten/westeinde-135
3206;Plaatsing in het gemeentelijke monumentenregister:Westeinde 135;1983-12-01;3384;http://www.monumentenzorgdenhaag.nl/monumenten/westeinde-135
8798;Platsing in het gemeentelijk monumentenregister Kranenburgweg 200, 201 en 202;2002-07-12;9267;http://www.monumentenzorgdenhaag.nl/monumenten/kranenburgweg-200-201-202
6870;Plaatsing in het gemeentelijke monumentenregister van Schoolstraat 9;2012-09-10;7228;http://www.monumentenzorgdenhaag.nl/monumenten/schoolstraat-9-9a
7176;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 36;2013-02-15;7559;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-36-tm-36b
7177;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 38;2013-02-15;7560;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-38
7173;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 28;2013-02-15;7557;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-28-en-28a
7222;plaatsing in het gemeentelijk monumentenregister Vlamingstraat 16;2013-06-13;7628;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-16
6389;Plaatsing in het gemeentelijke monumentenregister:Bosjes van Poot, Open geschutsopstelling P.9a;1997-02-28;3474;
6389;Plaatsing in het gemeentelijke monumentenregister:Bosjes van Poot, Open geschutsopstelling P.9a;1997-02-28;3474;
2891;Plaatsing in het gemeentelijke monumentenregister:Van de Spiegelstraat 1 en 5;1984-05-01;3216;
2892;Plaatsing in het gemeentelijke monumentenregister:Van de Spiegelstraat 3;1984-04-01;3218;http://www.monumentenzorgdenhaag.nl/monumenten/van-de-spiegelstraat-3
2894;Plaatsing in het gemeentelijke monumentenregister:Van de Spiegelstraat 7/7A;1984-05-01;3219;http://www.monumentenzorgdenhaag.nl/monumenten/van-de-spiegelstraat-7-en-7a
2885;Plaatsing in het gemeentelijke monumentenregister:van Speijkstraat 1;1983-12-31;3210;http://www.monumentenzorgdenhaag.nl/monumenten/van-speijkstraat-1
2886;Plaatsing in het gemeentelijke monumentenregister:van Speijkstraat 3;1984-01-03;3211;http://www.monumentenzorgdenhaag.nl/monumenten/van-speijkstraat-3
2887;Plaatsing in het gemeentelijke monumentenregister:van Speijkstraat 5;1984-05-01;3212;
2717;Plaatsing in het gemeentelijke monumentenregister:2e Van Blankenburgstraat 93,95,97;1993-11-17;2912;
7236;plaatsing in het gemeentelijk monumentenregister van Hollanderstraat 2-4;2013-04-15;7644;
1880;Plaatsing in het gemeentelijke monumentenregister: IJzeren voetgangersbrug over de Haagse Trekvliet bij Bontekoekade;1993-11-17;1358;http://www.monumentenzorgdenhaag.nl/monumenten/bontekoekade
3210;Plaatsing in het gemeentelijke monumentenregister:Willemstraat 60;1987-05-22;3400;http://www.monumentenzorgdenhaag.nl/monumenten/willemstraat-60
3210;Plaatsing in het gemeentelijke monumentenregister:Willemstraat 60;1987-05-22;3400;http://www.monumentenzorgdenhaag.nl/monumenten/willemstraat-60
3223;Plaatsing in het gemeentelijke monumentenregister:Zuidwal 45 en 46;1985-05-01;3417;http://www.monumentenzorgdenhaag.nl/monumenten/zuidwal-45-en-46
3223;Plaatsing in het gemeentelijke monumentenregister:Zuidwal 45 en 46;1985-05-01;3417;http://www.monumentenzorgdenhaag.nl/monumenten/zuidwal-45-en-46
2740;Plaatsing in het gemeentelijke monumentenregister:Monsterseweg 162;1993-11-17;2931;http://www.monumentenzorgdenhaag.nl/monumenten/monsterseweg-162
2740;Plaatsing in het gemeentelijke monumentenregister:Monsterseweg 162;1993-11-17;2931;http://www.monumentenzorgdenhaag.nl/monumenten/monsterseweg-162
2061;Plaatsing in het gemeentelijke monumentenregister:Christinalaan 1 t/m 40;2006-02-28;1849;http://www.monumentenzorgdenhaag.nl/monumenten/christinalaan-1-tm-40
2061;Plaatsing in het gemeentelijke monumentenregister:Christinalaan 1 t/m 40;2006-02-28;1849;http://www.monumentenzorgdenhaag.nl/monumenten/christinalaan-1-tm-40
3543;Plaatsing in het gemeentelijke monumentenregister: Denneweg 136;1987-04-14;3720;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-136
2947;Plaatsing in het gemeentelijke monumentenregister:Statenlaan 13,13a, 13b;1988-01-07;3239;
3249;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 17;1982-09-28;3019;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-17
2577;Plaatsing in het gemeentelijke monumentenregister:Muurreclame aan de gevel Jacob Catsstraat 6g (voorheen 2a);1993-11-17;2811;
6450;Plaatsing in het gemeentelijke monumentenregister:Jozef Israëlsplein ong. (Gedenkmonument Koningin Emma in het Rosarium);1992-01-16;3442;http://www.monumentenzorgdenhaag.nl/monumenten/jozef-isra%C3%ABlsplein
11323;"Definitieve plaatsing monumentenregister, Kwekerijweg 8-8a en ongenummerd (bij 2),
watertoren, magazijn en twee houten schuren";2018-12-07;11829;
11323;"Definitieve plaatsing monumentenregister, Kwekerijweg 8-8a en ongenummerd (bij 2),
watertoren, magazijn en twee houten schuren";2018-12-07;11829;
11323;"Definitieve plaatsing monumentenregister, Kwekerijweg 8-8a en ongenummerd (bij 2),
watertoren, magazijn en twee houten schuren";2018-12-07;11829;
11323;"Definitieve plaatsing monumentenregister, Kwekerijweg 8-8a en ongenummerd (bij 2),
watertoren, magazijn en twee houten schuren";2018-12-07;11829;
11324;Definitieve plaatsing monumentenregister, Poeldijkseweg 43;2018-12-07;11830;
11324;Definitieve plaatsing monumentenregister, Poeldijkseweg 43;2018-12-07;11830;
11324;Definitieve plaatsing monumentenregister, Poeldijkseweg 43;2018-12-07;11830;
3551;Plaatsing in het gemeentelijk monumentenregister Zoutkeetsingel 40/ Schapenlaan 2 t/m 20;1992-01-16;3729;http://www.monumentenzorgdenhaag.nl/monumenten/zoutkeetsingel-40-schapenlaan
3208;Plaatsing in het gemeentelijke monumentenregister:Westeinde 153b/153c/155;1983-12-01;3386;http://www.monumentenzorgdenhaag.nl/monumenten/westeinde-153b-en-c-en-155
3208;Plaatsing in het gemeentelijke monumentenregister:Westeinde 153b/153c/155;1983-12-01;3386;http://www.monumentenzorgdenhaag.nl/monumenten/westeinde-153b-en-c-en-155
2344;Plaatsing op de gemeentelijke monumentenlijst Bezuidenhoutseweg 3 (gevel);1986-04-18;2902;
6525;plaatsing in het gemeentelijk monumentenregister van: Emmapark t.o. nr. 14: Trafozuil (Peperbus) ;1998-01-21;6860;
