OBJECTTYPE,ID,HMGETAL,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,OBJECTCODE,VERSIE,GELDIG_VANAF,PUBLICATIEDATUM,Shape__Length
hectometer,70192,71.2,779,,779,779__,Emmerich (D) - Zevenaar Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70193,71.2,021,,21,021__,Barneveld Noord - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70194,71.2,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70195,71.2,776,,776,776__,Laarwald (D) - Coevorden Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70196,71.2,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70197,71.2,524,b,524,524_b,Zaandam,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70198,71.2,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70199,71.2,059,,59,059__,Weert - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70200,71.2,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70201,213.9,165,,165,165__,Kijfhoek - Moerdijkbrug,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70202,29.7,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70203,29.7,204,,204,204__,Herfte Aansl. - Mariënberg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70204,29.7,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70205,29.7,609,,609,609__,Zutphen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70206,29.7,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70207,29.7,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70208,29.7,542,a,542,542_a,Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70209,29.7,666,a,666,666_a,Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70210,29.7,062,,62,062__,Sittard - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70211,29.7,098,,98,098__,Breukelen - Utrecht Centraal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70212,29.7,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70213,29.7,085,,85,085__,Haarlem - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70214,29.7,088,,88,088__,Hilversum - Baarn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70215,29.7,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70216,29.7,079,,79,079__,Zaandam - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70217,29.7,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70218,29.7,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70219,29.7,201,,201,201__,Sauwerd - Delfzijl,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70220,29.7,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70221,29.7,786,,786,786__,Neerpelt (B) - Budel Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70222,29.7,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70223,29.7,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70224,29.7,109,,109,109__,Rhenen - De Haar Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70225,29.7,105,,105,105__,Woerden - Gouda,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70226,29.7,047,,47,047__,s Hertogenbosch - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70227,29.7,129,,129,129__,Terneuzen Aansl. - Terneuzen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70228,29.7,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70229,29.7,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70230,29.7,152,b,152,152_b,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70231,29.7,026,,26,026__,Hengelo - Oldenzaal Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70232,29.7,125,,125,125__,Tilburg - Boxtel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70233,29.7,073,,73,073__,Den Helder - Heerhugowaard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70234,29.7,070,,70,070__,Schin op Geul - Maastricht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70235,29.7,126,a,126,126_a,Roosendaal - Roosendaal Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70236,29.7,043,,43,043__,Kesteren - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70237,29.7,024,,24,024__,Deventer - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70238,29.7,049,,49,049__,Nijmegen - Beugen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70239,29.7,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70240,29.7,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70241,815.1,952,,952,952__,Botlektunnel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70242,346.9,666,e,666,666_e,Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70243,603,611,c,611,611_c,Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70244,313.5,479,a,479,479_a,Maasvlakte 2,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70245,68.5,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70246,68.5,018,,18,018__,Deventer - Zwolle,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70247,68.5,112,,112,112__,Den Haag HS - Schiedam Centrum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70248,68.5,108,,108,108__,De Haar Aansl. - Ede=Wageningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70249,68.5,779,,779,779__,Emmerich (D) - Zevenaar Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70250,68.5,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70251,68.5,060,,60,060__,Roermond - Venlo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70252,68.5,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70253,68.5,011,,11,011__,Assen - Haren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70254,68.5,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70255,68.5,021,,21,021__,Barneveld Noord - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70256,68.5,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70257,68.5,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70258,68.5,078,,78,078__,Uitgeest - Zaandam,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70259,68.5,059,,59,059__,Weert - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70260,68.5,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70261,68.5,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70262,350.3,470,j,470,470_j,Botlek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70263,350.3,486,f,486,486_f,Amsterdam Westhaven (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70264,814.6,952,,952,952__,Botlektunnel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70265,189.9,512,c,512,512_c,Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70266,73.5,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70267,73.5,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70268,73.5,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70269,73.5,108,,108,108__,De Haar Aansl. - Ede=Wageningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70270,73.5,112,,112,112__,Den Haag HS - Schiedam Centrum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70271,73.5,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70272,73.5,010,,10,010__,Haren - Groningen Losplaats,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70273,73.5,021,,21,021__,Barneveld Noord - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70274,73.5,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70275,73.5,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70276,73.5,776,,776,776__,Laarwald (D) - Coevorden Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70277,73.5,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70278,73.5,788,,788,788__,Roosendaal Grens - Essen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70279,73.5,059,,59,059__,Weert - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70280,73.5,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70281,98.6,013,,13,013__,Herfte Aansl. - Meppel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70282,98.6,158,,158,158__,Ressen = Bemmel - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70283,98.6,038,,38,038__,Velperbroek Aansl. - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70284,98.6,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70285,98.6,208,,208,208__,Apeldoorn - Zutphen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70286,98.6,015,,15,015__,Zwolle - Kampen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70287,98.6,061,,61,061__,Roermond - Vlodrop Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70288,232.1,625,c,625,625_c,Lage Zwaluwe,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70289,65.1,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70290,65.1,018,,18,018__,Deventer - Zwolle,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70291,65.1,021,,21,021__,Barneveld Noord - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70292,65.1,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70293,65.1,108,,108,108__,De Haar Aansl. - Ede=Wageningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70294,65.1,060,,60,060__,Roermond - Venlo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70295,65.1,112,,112,112__,Den Haag HS - Schiedam Centrum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70296,65.1,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70297,65.1,011,,11,011__,Assen - Haren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70298,65.1,779,,779,779__,Emmerich (D) - Zevenaar Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70299,65.1,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70300,65.1,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70301,65.1,514,b,514,514_b,Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70302,65.1,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70303,65.1,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70304,65.1,078,,78,078__,Uitgeest - Zaandam,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70305,65.1,518,,518,518__,Weert,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70306,65.1,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70307,109.9,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70308,109.9,039,,39,039__,Zevenaar - Zevenaar Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70309,109.9,005,,5,005__,Zuidbroek - Nieuweschans Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70310,109.9,818,a,818,818_a,Terneuzen Dow Chemical,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70311,109.9,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70312,14.6,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70313,14.6,204,,204,204__,Herfte Aansl. - Mariënberg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70314,14.6,610,,610,610__,Dieren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70315,14.6,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70316,14.6,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70317,14.6,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70318,14.6,117,,117,117__,Lunetten - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70319,14.6,084,,84,084__,Amsterdam Sloterdijk - Haarlem,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70320,14.6,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70321,14.6,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70322,14.6,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70323,14.6,063,,63,063__,Maastricht - Sittard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70324,14.6,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70325,14.6,001,a,1,001_a,Harlingen Haven - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70326,14.6,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70327,14.6,201,,201,201__,Sauwerd - Delfzijl,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70328,14.6,625,b,625,625_b,Lage Zwaluwe,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70329,14.6,541,b,541,541_b,Weesp Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70330,14.6,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70331,14.6,123,,123,123__,Breda - Tilburg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70332,14.6,032,,32,032__,Blauwkapel - Lunetten,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70333,14.6,775,,775,775__,Nieuweschans Grens - Weener (D),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70334,14.6,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70335,14.6,064,,64,064__,Sittard - Heerlen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70336,14.6,209,,209,209__,Dieren - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70337,14.6,781,a,781,781_a,Aachen (D) - Herzogenrath (D),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70338,14.6,435,,435,435__,Hoorn - Medemblik,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70339,14.6,101,,101,101__,Harmelen Aansl. - Woerden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70340,14.6,226,,226,226__,Gouda - Alphen a/d Rijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70341,14.6,213,,213,213__,Boxtel - Uden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70342,14.6,076,,76,076__,Santpoort Noord - Uitgeest,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70343,14.6,777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70344,14.6,152,a,152,152_a,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70345,14.6,122,,122,122__,Roosendaal - Breda,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70346,14.6,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70347,14.6,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70348,14.6,789,,789,789__,Zelzate (B) - Sas van Gent Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70349,14.6,211,,211,211__,Barneveld Noord - Ede=Wageningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70350,14.6,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70351,14.6,090,,90,090__,Den Dolder - Amersfoort,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70352,14.6,216,,216,216__,Heerhugowaard - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70353,14.6,079,,79,079__,Zaandam - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70354,14.6,025,,25,025__,Almelo - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70355,14.6,073,,73,073__,Den Helder - Heerhugowaard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70356,14.6,042,,42,042__,Vork - Kesteren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70357,14.6,069,,69,069__,Simpelveld - Schin op Geul,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70358,14.6,200,,200,200__,Winsum - Roodeschool,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70359,14.6,102,,102,102__,Woerden - Alphen a/d Rijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70360,14.6,205,,205,205__,Mariënberg - Almelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70361,14.6,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70362,14.6,120,a,120,120_a,Lage Zwaluwe - Roosendaal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70363,14.6,124,a,124,124_a,Tilburg - Vught Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70364,14.6,024,,24,024__,Deventer - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70365,14.6,044,,44,044__,Ressen=Bemmel - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70366,14.6,057,,57,057__,Eindhoven - Weert,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70367,28.3,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70368,28.3,204,,204,204__,Herfte Aansl. - Mariënberg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70369,28.3,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70370,28.3,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70371,28.3,609,,609,609__,Zutphen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70372,28.3,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70373,28.3,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70374,28.3,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70375,28.3,098,,98,098__,Breukelen - Utrecht Centraal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70376,28.3,666,a,666,666_a,Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70377,28.3,062,,62,062__,Sittard - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70378,28.3,085,,85,085__,Haarlem - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70379,28.3,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70380,28.3,079,,79,079__,Zaandam - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70381,28.3,520,b,520,520_b,Maastricht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70382,28.3,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70383,28.3,119,a,119,119_a,Lage Zwaluwe - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70384,28.3,201,,201,201__,Sauwerd - Delfzijl,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70385,28.3,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70386,28.3,528,b,528,528_b,Hilversum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70387,28.3,786,,786,786__,Neerpelt (B) - Budel Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70388,28.3,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70389,28.3,109,,109,109__,Rhenen - De Haar Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70390,28.3,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70391,28.3,105,,105,105__,Woerden - Gouda,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70392,28.3,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
