Gemeente,CBS Gemeentecode,Bouwjaar,Status Pand,Wijknaam,CBS Wijknummer,Buurtnaam,CBS Buurtnummer,Straatnaam,Huisnummer,Huisnummertoevoeging,Extra adresaanduiding,Postcode,(Woon)plaats,X,Y,latitude,longitude,BAG Pand nummer,BAG Adresnummer,GEOMETRIE
Stichtse Vecht,G1904,1880,Pand in gebruik,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,BK19040402,Kerklaan,9,,,3626AP,Nieuwer Ter Aa,127103.42,467184.37,4.979224,52.192077,0311100000001720,0311200000000072,"POLYGON ((127083.953 467185.402,127115.931 467172.704,127120.051 467183.699,127120.749 467185.456,127114.338 467188.001,127113.496 467185.882,127087.937 467196.032,127083.953 467185.402))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,BK19040402,Kerklaan,7,,,3626AP,Nieuwer Ter Aa,127109.23,467154,4.979311,52.191804,0311100000001719,0311200000000070,"POLYGON ((127104.631 467152.328,127108.104 467150.703,127107.769 467149.986,127110.555 467148.684,127114.155 467156.377,127107.896 467159.306,127104.708 467152.493,127104.631 467152.328))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,BK19040402,Kerklaan,5,,,3626AP,Nieuwer Ter Aa,127105.86,467146.79,4.979262,52.191739,0311100000001718,0311200000000068,"POLYGON ((127100.823 467144.189,127107.081 467141.26,127110.555 467148.684,127107.769 467149.986,127108.104 467150.703,127104.631 467152.328,127101.15 467144.887,127100.823 467144.189))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenersloot,WK190410,Loenersloot Dorp,BK19041003,Rijksstraatweg,208,,,3634AN,Loenersloot,128444.58,471250.11,4.998518,52.228685,0329100000003162,0329200000002153,"POLYGON ((128440.296 471242.42,128449.672 471241.512,128449.701 471241.81,128453.792 471241.414,128454.663 471250.402,128450.423 471250.813,128450.452 471251.111,128441.295 471251.999,128440.921 471248.137,128440.851 471248.144,128440.296 471242.42))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Voorstraat,34,,,3628AJ,Kockengen,124821.05,462404.88,4.94627,52.149,0311100000001399,0311200000002076,"POLYGON ((124808.897 462417.183,124813.806 462409.37,124811.84 462408.195,124818.451 462397.976,124827.059 462403.526,124828.436 462404.414,124828.209 462404.752,124824.708 462409.96,124823.984 462411.036,124823.223 462410.525,124822.688 462411.312,124822.08 462410.948,124821.521 462411.785,124817.82 462409.379,124816.656 462411.213,124811.723 462418.987,124810.431 462418.161,124808.897 462417.183))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Voorstraat,8,,,3628AH,Kockengen,124948.99,462234.05,4.948155,52.147472,0311100000001380,0311200000002034,"POLYGON ((124937.846 462231.13,124941.552 462226,124953.35 462232.978,124960.69 462237.215,124957.756 462242.105,124950.714 462237.787,124950.229 462238.597,124937.846 462231.13))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Voorstraat,9,,,3628AH,Kockengen,124935.08,462240.69,4.947951,52.147531,0311100000001381,0311200000002035,"POLYGON ((124929.558 462242.602,124929.995 462241.899,124936.284 462233.188,124941.919 462236.894,124943.864 462238.077,124943.647 462238.495,124944.492 462238.993,124945.262 462237.421,124952.5 462241.812,124950.758 462244.671,124943.526 462240.993,124943.028 462239.754,124941.234 462242.158,124941.758 462242.522,124941.139 462243.507,124938.3 462248.191,124936.376 462246.961,124929.558 462242.602))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Voorstraat,10,,,3628AH,Kockengen,124930.34,462248.94,4.947881,52.147605,0311100000001382,0311200000002036,"POLYGON ((124924.169 462251.276,124929.558 462242.602,124936.376 462246.961,124935.84 462247.792,124930.829 462255.276,124924.169 462251.276))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Voorstraat,11,,,3628AH,Kockengen,124922.55,462259.27,4.947766,52.147697,0311100000001383,0311200000002037,"POLYGON ((124924.318 462266.014,124917.983 462262.738,124922.61 462253.509,124929.042 462256.446,124924.318 462266.014))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Voorstraat,12,,,3628AH,Kockengen,124928.87,462262.44,4.947858,52.147726,0311100000001384,0311200000002038,"POLYGON ((124924.318 462266.014,124929.042 462256.446,124934.227 462258.889,124935.237 462259.345,124931.008 462269.259,124924.318 462266.014))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Voorstraat,13,,,3628AH,Kockengen,124909.82,462270.98,4.947579,52.147802,0311100000001385,0311200000002039,"POLYGON ((124903.584 462273.579,124903.818 462273.18,124910.418 462264.989,124916.058 462268.058,124909.948 462276.965,124903.584 462273.579))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Polder Kortrijk,BK19040201,Kortrijk,13,,,3621LZ,Breukelen,127698.49,463024.81,4.988261,52.154722,0311100000005279,0311200000005007,"POLYGON ((127683.242 463021.031,127689.48 463011.933,127713.644 463028.464,127707.283 463037.678,127683.242 463021.031))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Kerkplein,3,,,3628AE,Kockengen,124962.38,462292.81,4.948345,52.148001,0311100000007869,1904200000032591,"POLYGON ((124953.389 462293.024,124954.916 462288.669,124957.937 462280.054,124964.589 462282.351,124963.742 462285.147,124965.457 462285.814,124964.798 462287.98,124967.115 462288.736,124964.885 462291.984,124961.645 462296.705,124960.406 462296.109,124959.991 462295.909,124960.115 462295.659,124953.389 462293.024))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Kerkplein,3,a,,3628AE,Kockengen,124955.86,462290.2,4.94825,52.147977,0311100000007869,1904200000032592,"POLYGON ((124953.389 462293.024,124954.916 462288.669,124957.937 462280.054,124964.589 462282.351,124963.742 462285.147,124965.457 462285.814,124964.798 462287.98,124967.115 462288.736,124964.885 462291.984,124961.645 462296.705,124960.406 462296.109,124959.991 462295.909,124960.115 462295.659,124953.389 462293.024))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Polder Nijenrode,BK19040206,Straatweg,28,,,3621BN,Breukelen,129894,463198.08,5.020329,52.156383,0311100000007009,0311200000005992,"POLYGON ((129887.18 463200.356,129890.512 463192.45,129898.459 463195.839,129897.996 463196.924,129899.909 463197.74,129899.979 463198.277,129899.998 463198.819,129899.965 463199.36,129899.88 463199.895,129899.745 463200.42,129899.56 463200.929,129899.327 463201.419,129899.049 463201.883,129898.727 463202.32,129898.365 463202.723,129897.966 463203.09,129897.534 463203.417,129895.617 463202.61,129895.151 463203.715,129887.18 463200.356))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Kerkplein,5,a,,3628AE,Kockengen,124960.52,462288.38,4.948318,52.147961,0311100000007869,0311200000000502,"POLYGON ((124953.389 462293.024,124954.916 462288.669,124957.937 462280.054,124964.589 462282.351,124963.742 462285.147,124965.457 462285.814,124964.798 462287.98,124967.115 462288.736,124964.885 462291.984,124961.645 462296.705,124960.406 462296.109,124959.991 462295.909,124960.115 462295.659,124953.389 462293.024))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Polder Portengen,BK19040501,Laag-Nieuwkoop,22,,,3628GC,Kockengen,126982.11,460389.32,4.97801,52.130999,0311100000001538,0311200000000646,"POLYGON ((126971.724 460399.856,126981.897 460374.66,126992.425 460378.93,126982.323 460403.972,126971.724 460399.856))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Polder Portengen,BK19040501,Laag-Nieuwkoop,8,,,3628GC,Kockengen,127332.95,460521,4.983123,52.1322,0311100000001678,0311200000000635,"POLYGON ((127326.407 460527.348,127331.247 460512.497,127337.839 460514.622,127336.727 460518.111,127338.194 460518.576,127336.21 460524.843,127334.731 460524.376,127333.098 460529.505,127326.407 460527.348))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Boterweg,6,,,3633ER,Vreeland,130776.62,471452.36,5.032636,52.23061,1904100000039260,1904200000032054,"POLYGON ((130771.949 471449.89,130773.449 471449.891,130778.006 471449.789,130777.976 471448.459,130781.127 471448.388,130781.16 471449.834,130781.757 471449.897,130781.866 471455.076,130781.572 471455.087,130772.132 471455.299,130771.987 471455.302,130771.949 471449.89))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Raadhuisstraat,15,,,3603AV,Maarssen,131294.56,461287.61,5.040928,52.139274,0333100000020778,0333200000009138,"POLYGON ((131304.738 461292.953,131297.778 461295.43,131296.926 461293.994,131292.608 461296.555,131287.716 461288.307,131295.017 461283.976,131296.548 461286.556,131297.469 461286.01,131298.718 461288.117,131301.049 461286.735,131304.738 461292.953))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Tienhoven,WK190407,Tienhoven-Oud Maarsseveen,BK19040703,Looydijk,81,,,3612BE,Tienhoven,134288.59,464039.88,5.084495,52.164131,0333100000003847,0333200000013909,"POLYGON ((134281.905 464040.494,134282.7 464038.82,134284.393 464035.255,134288.285 464037.104,134288.642 464036.352,134297.107 464040.157,134293.457 464047.549,134288.52 464045.203,134289.22 464043.73,134285.672 464042.045,134285.58 464042.239,134281.905 464040.494))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Polder Holland,BK19040301,Rijksstraatweg,89,,,3632AA,Loenen aan de Vecht,129586.62,468626.58,5.015431,52.205159,0329100000002021,0329200000001357,"POLYGON ((129570.685 468624.3,129599.636 468617.09,129602.571 468628.873,129573.62 468636.084,129573.477 468635.511,129573.134 468634.134,129570.685 468624.3))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Polder Holland,BK19040301,Rijksstraatweg,89,,,3632AA,Loenen aan de Vecht,129586.62,468626.58,5.015431,52.205159,0329100000002021,0329200000001357,"POLYGON ((129570.685 468624.3,129599.636 468617.09,129602.571 468628.873,129573.62 468636.084,129573.477 468635.511,129573.134 468634.134,129570.685 468624.3))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Polder Oud Over,BK19040303,Oud Over,112,,,3632VG,Loenen aan de Vecht,130758.32,469848.84,5.032484,52.216197,0329100000002061,0329200000001389,"POLYGON ((130744.383 469847.045,130770.424 469840.031,130772.036 469846.018,130773.608 469850.384,130747.244 469857.666,130744.383 469847.045))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Oudover,BK19040309,Oud Over,65,,,3632VB,Loenen aan de Vecht,130543.82,469214.8,5.029391,52.210489,0329100000001841,0329200000001256,"POLYGON ((130538.457 469211.46,130538.527 469211.426,130544.962 469208.279,130545.132 469208.196,130549.047 469218.559,130542.817 469221.496,130539.688 469214.041,130538.457 469211.46))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Nigtevecht,WK190408,Polder Aetsveld,BK19040801,Klompweg,34,,,1393PL,Nigtevecht,131371.82,476758.29,5.040978,52.278323,0329100000005018,0329200000003451,"POLYGON ((131361.916 476761.055,131366.634 476749.416,131376.747 476753.515,131376.278 476754.672,131381.272 476756.696,131377.024 476767.178,131373.001 476765.548,131361.916 476761.055))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Nigtevecht,WK190408,Polder Aetsveld,BK19040801,Klompweg,32,,,1393PL,Nigtevecht,131371.82,476758.29,5.040978,52.278323,0329100000005018,0329200000003449,"POLYGON ((131361.916 476761.055,131366.634 476749.416,131376.747 476753.515,131376.278 476754.672,131381.272 476756.696,131377.024 476767.178,131373.001 476765.548,131361.916 476761.055))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Hazeslinger,8,c,,3621AT,Breukelen,128648.23,464961.86,5.001988,52.172178,0311100000005698,1904200000033770,"POLYGON ((128643.726 464966.178,128643.841 464965.798,128648.082 464951.75,128648.941 464948.906,128651.99 464938.757,128662.37 464941.819,128658.438 464954.817,128658.199 464956.048,128656.843 464962.481,128652.402 464961.256,128650.433 464968.106,128644.048 464966.271,128643.726 464966.178))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Kerkbrink,5,,,3621AN,Breukelen,128650.97,464948.79,5.002029,52.17206,0311100000005698,1904200000034062,"POLYGON ((128643.726 464966.178,128643.841 464965.798,128648.082 464951.75,128648.941 464948.906,128651.99 464938.757,128662.37 464941.819,128658.438 464954.817,128658.199 464956.048,128656.843 464962.481,128652.402 464961.256,128650.433 464968.106,128644.048 464966.271,128643.726 464966.178))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Nigtevecht,WK190408,Polder Aetsveld,BK19040801,Klompweg,30,,,1393PJ,Nigtevecht,131293.42,476736.48,5.03983,52.278124,0329100000005011,0329200000003447,"POLYGON ((131284.507 476744.84,131287.664 476735.056,131290.052 476735.827,131292.128 476729.394,131299.304 476731.709,131295.402 476743.802,131294.071 476747.926,131284.507 476744.84))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Hazeslinger,8,a,,3621AT,Breukelen,128658.92,464945.96,5.002146,52.172035,0311100000005698,1904200000033768,"POLYGON ((128643.726 464966.178,128643.841 464965.798,128648.082 464951.75,128648.941 464948.906,128651.99 464938.757,128662.37 464941.819,128658.438 464954.817,128658.199 464956.048,128656.843 464962.481,128652.402 464961.256,128650.433 464968.106,128644.048 464966.271,128643.726 464966.178))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Nigtevecht,WK190408,Polder Aetsveld,BK19040801,Klompweg,30,,,1393PJ,Nigtevecht,131293.42,476736.48,5.03983,52.278124,0329100000005011,0329200000003447,"POLYGON ((131284.507 476744.84,131287.664 476735.056,131290.052 476735.827,131292.128 476729.394,131299.304 476731.709,131295.402 476743.802,131294.071 476747.926,131284.507 476744.84))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Hazeslinger,8,,,3621AT,Breukelen,128647.7,464964.51,5.00198,52.172201,0311100000005698,1904200000034064,"POLYGON ((128643.726 464966.178,128643.841 464965.798,128648.082 464951.75,128648.941 464948.906,128651.99 464938.757,128662.37 464941.819,128658.438 464954.817,128658.199 464956.048,128656.843 464962.481,128652.402 464961.256,128650.433 464968.106,128644.048 464966.271,128643.726 464966.178))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Oudover,BK19040309,Oud Over,68,,,3632VE,Loenen aan de Vecht,130582.95,469299.94,5.029957,52.211256,0329100000001844,0329200000001258,"POLYGON ((130578.44 469298.034,130591.763 469294.514,130592.659 469297.749,130586.777 469299.379,130587.883 469303.369,130580.484 469305.407,130578.44 469298.034))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Kerkbrink,5,a,,3621AN,Breukelen,128657.01,464951.81,5.002117,52.172088,0311100000005698,1904200000034063,"POLYGON ((128643.726 464966.178,128643.841 464965.798,128648.082 464951.75,128648.941 464948.906,128651.99 464938.757,128662.37 464941.819,128658.438 464954.817,128658.199 464956.048,128656.843 464962.481,128652.402 464961.256,128650.433 464968.106,128644.048 464966.271,128643.726 464966.178))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Hazeslinger,8,b,,3621AT,Breukelen,128653.02,464944.16,5.00206,52.172019,0311100000005698,1904200000033769,"POLYGON ((128643.726 464966.178,128643.841 464965.798,128648.082 464951.75,128648.941 464948.906,128651.99 464938.757,128662.37 464941.819,128658.438 464954.817,128658.199 464956.048,128656.843 464962.481,128652.402 464961.256,128650.433 464968.106,128644.048 464966.271,128643.726 464966.178))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Hazeslinger,8,d,,3621AT,Breukelen,128654.82,464948.35,5.002086,52.172056,0311100000005698,1904200000033771,"POLYGON ((128643.726 464966.178,128643.841 464965.798,128648.082 464951.75,128648.941 464948.906,128651.99 464938.757,128662.37 464941.819,128658.438 464954.817,128658.199 464956.048,128656.843 464962.481,128652.402 464961.256,128650.433 464968.106,128644.048 464966.271,128643.726 464966.178))"
Stichtse Vecht,G1904,1880,Verbouwing pand,Loenen aan de Vecht,WK190403,Oudover,BK19040309,Oud Over,66,,,3632VE,Loenen aan de Vecht,130584.26,469293.21,5.029977,52.211196,0329100000001842,0329200000001257,"POLYGON ((130576.339 469290.452,130583.75 469288.399,130584.986 469292.858,130590.853 469291.231,130591.763 469294.514,130578.44 469298.034,130576.339 469290.452))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Zuid,BK19040213,Dannestraat,8,,,3621AE,Breukelen,128790.29,464896.85,5.00407,52.1716,0311100000006356,0311200000001150,"POLYGON ((128782.827 464897.441,128783.659 464893.561,128791.977 464895.682,128791.933 464896.246,128794.528 464896.824,128794.784 464896.263,128796.785 464896.573,128795.003 464900.137,128794.051 464899.95,128792.19 464899.451,128782.827 464897.441))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Oudover,BK19040309,Oud Over,72,,,3632VE,Loenen aan de Vecht,130605.21,469332.05,5.03028,52.211546,0329100000001849,0329200000001262,"POLYGON ((130601.98 469338.541,130599.071 469329.055,130599.425 469328.946,130598.312 469324.958,130603.855 469323.41,130604.979 469327.434,130609.625 469326.01,130612.502 469335.314,130601.98 469338.541))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Zuid,BK19040213,Dannestraat,8,,,3621AE,Breukelen,128790.29,464896.85,5.00407,52.1716,0311100000006356,0311200000001150,"POLYGON ((128782.827 464897.441,128783.659 464893.561,128791.977 464895.682,128791.933 464896.246,128794.528 464896.824,128794.784 464896.263,128796.785 464896.573,128795.003 464900.137,128794.051 464899.95,128792.19 464899.451,128782.827 464897.441))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Loenen Dorpskern,BK19040310,Grutterstraat,10,,,3632EJ,Loenen aan de Vecht,130066.28,469070.61,5.022415,52.209172,0329100000000637,0329200000000495,"POLYGON ((130060.991 469074.004,130065.255 469066.243,130067.121 469067.249,130066.367 469068.647,130069.88 469070.542,130069.182 469071.836,130067.929 469073.767,130062.689 469074.977,130060.991 469074.004))"
