FID,vwk_id,vwk_begdtm,pos_tov_as,gtlwaarde,ltrwaarde,afstand,mst_code,gdb_geomattr_data,shape
kilometermarkeringen.1240,2047,2003-03-01T00:00:00,R,68, ,5550,O,,POINT (157754.96400000155 437152.9679999985)
kilometermarkeringen.1241,2047,2003-03-01T00:00:00,R,69, ,6566,O,,POINT (158558.11100000143 436531.1160000004)
kilometermarkeringen.1242,2047,2003-03-01T00:00:00,R,67, ,4575,O,,POINT (156983.94799999893 437749.94200000167)
kilometermarkeringen.1243,2772,2018-03-01T00:00:00,L,12, ,1071,O,,POINT (184951.4699999988 429417.7749999985)
kilometermarkeringen.1244,2776,2019-06-01T00:00:00,R,8, ,6272,O,,POINT (184224.14299999923 425688.02699999884)
kilometermarkeringen.1245,2776,2019-06-01T00:00:00,R,3, ,1253,O,,POINT (186554.4290000014 421332.17500000075)
kilometermarkeringen.1246,2776,2019-06-01T00:00:00,L,6, ,4263,O,,POINT (184829.1499999985 423785.11499999836)
kilometermarkeringen.1247,2776,2019-06-01T00:00:00,L,7, ,5251,O,,POINT (184474.1550000012 424698.03599999845)
kilometermarkeringen.1248,2776,2019-06-01T00:00:00,R,9, ,7257,O,,POINT (183991.54199999943 426644.9270000011)
kilometermarkeringen.1249,2776,2019-06-01T00:00:00,L,5, ,3261,O,,POINT (185455.95100000128 423002.96499999985)
kilometermarkeringen.1250,2738,2018-03-01T00:00:00,R,174, ,7059,B,,POINT (180016.34099999815 418732.9070000015)
kilometermarkeringen.1251,2737,2018-03-01T00:00:00,L,166, ,191,P,,POINT (187766.91699999943 418966.563000001)
kilometermarkeringen.1252,3788,2003-03-01T00:00:00,R,150, ,859,O,,POINT (195015.88699999824 407179.54399999976)
kilometermarkeringen.1253,1805,1998-01-01T00:00:00,L,2, ,890,O,,POINT (48204.91800000146 365526.7710000016)
kilometermarkeringen.1254,2570,2018-03-01T00:00:00,L,1029, ,121,B,,POINT (74270.8200000003 393106.0549999997)
kilometermarkeringen.1255,722,1998-01-01T00:00:00,R,1031, ,1241,B,,POINT (67003.94299999997 444105.86400000006)
kilometermarkeringen.1256,723,1998-01-01T00:00:00,L,1033, ,410,B,,POINT (65056.16000000015 444877.4140000008)
kilometermarkeringen.1257,2195,1998-01-01T00:00:00,R,20, ,2019,P,,POINT (155324.2490000017 387273.9970000014)
kilometermarkeringen.1258,2591,2003-03-01T00:00:00,R,36, ,501,O,,POINT (190137.40399999917 352229.8049999997)
kilometermarkeringen.1259,2599,2003-03-01T00:00:00,L,23, ,214,O,,POINT (184413.63599999994 340584.09099999815)
kilometermarkeringen.1260,3780,2003-05-01T00:00:00,R,18, ,4703,O,,POINT (182694.50699999928 335892.0020000003)
kilometermarkeringen.1261,2744,1998-01-01T00:00:00,R,230, ,771,B,,POINT (137408.9360000007 416659.2340000011)
kilometermarkeringen.1262,695,1998-01-01T00:00:00,R,999, ,1611,B,,POINT (94399.06300000101 436886.1229999997)
kilometermarkeringen.1263,699,1998-01-01T00:00:00,L,1003, ,152,B,,POINT (91268.11400000006 434944.5700000003)
kilometermarkeringen.1264,705,1998-01-01T00:00:00,L,1005, ,25,B,,POINT (89286.98900000006 435278.90900000185)
kilometermarkeringen.1265,724,1998-01-01T00:00:00,L,1000, ,569,B,,POINT (93480.65500000119 436738.37900000066)
kilometermarkeringen.1266,689,1998-01-01T00:00:00,R,996, ,1184,B,,POINT (96099.06500000134 435069.8420000002)
kilometermarkeringen.1267,725,1998-01-01T00:00:00,R,1001, ,212,B,,POINT (92896.46700000018 435960.6009999998)
kilometermarkeringen.1268,696,1998-01-01T00:00:00,R,1002, ,374,B,,POINT (92228.9140000008 435280.1090000011)
kilometermarkeringen.1269,710,1998-01-01T00:00:00,R,1007, ,357,B,,POINT (87414.97199999914 434928.07400000095)
kilometermarkeringen.1270,694,1998-01-01T00:00:00,R,997, ,177,B,,POINT (95284.80900000036 435190.8500000015)
kilometermarkeringen.1271,2640,1998-01-01T00:00:00,L,980, ,101,B,,POINT (104791.13100000098 429471.05099999905)
kilometermarkeringen.1272,2640,1998-01-01T00:00:00,L,981, ,1119,B,,POINT (104312.16899999976 430369.09600000083)
kilometermarkeringen.1273,2727,1998-01-01T00:00:00,R,256, ,570,B,,POINT (112671.06399999931 414733.15399999917)
kilometermarkeringen.1274,2637,1998-01-01T00:00:00,L,974, ,446,B,,POINT (107760.05200000107 426284.66699999943)
kilometermarkeringen.1275,2801,1998-01-01T00:00:00,L,16, ,1691,P,,POINT (122380.91800000146 413776.6970000006)
kilometermarkeringen.1276,2801,1998-01-01T00:00:00,L,15, ,2777,P,,POINT (123399.03299999982 413400.0929999985)
kilometermarkeringen.1277,2802,1998-01-01T00:00:00,L,14, ,30,P,,POINT (124410.98000000045 413174.86100000143)
kilometermarkeringen.1278,2802,1998-01-01T00:00:00,L,13, ,1035,P,,POINT (125412.13100000098 413125.6090000011)
kilometermarkeringen.1279,2802,1998-01-01T00:00:00,L,12, ,2045,P,,POINT (126363.02800000086 413401.2980000004)
kilometermarkeringen.1280,2546,1998-01-01T00:00:00,R,980, ,95,B,,POINT (102586.08399999887 423849.6499999985)
kilometermarkeringen.1281,2635,1998-01-01T00:00:00,L,973, ,465,B,,POINT (108777.9849999994 426258.67500000075)
kilometermarkeringen.1282,2644,1998-01-01T00:00:00,L,962, ,38,B,,POINT (119514 425574.19999999925)
kilometermarkeringen.1283,2644,1998-01-01T00:00:00,R,963, ,1080,P,,POINT (118474.95800000057 425651.5489999987)
kilometermarkeringen.1284,3501,2000-03-01T00:00:00,R,255, ,1477,B,,POINT (113596.97500000149 414264.9149999991)
kilometermarkeringen.1285,3501,2000-03-01T00:00:00,R,254, ,420,B,,POINT (114601.03299999982 413935.14400000125)
kilometermarkeringen.1286,2788,1998-01-01T00:00:00,L,3, ,43,O,,POINT (117837.0850000009 408150.97199999914)
kilometermarkeringen.1287,591,1998-01-01T00:00:00,L,15, ,367,O,,POINT (171059.9849999994 578345.307)
kilometermarkeringen.1288,591,1998-01-01T00:00:00,L,18, ,3368,O,,POINT (173943.93299999833 577701.7100000009)
kilometermarkeringen.1289,591,1998-01-01T00:00:00,L,19, ,4381,O,,POINT (174918.1649999991 577834.7039999999)
kilometermarkeringen.1290,2019,1998-01-01T00:00:00,R,50, ,1244,P,,POINT (121909.99399999902 543994.9169999994)
kilometermarkeringen.1291,2019,1998-01-01T00:00:00,R,60, ,460,P,,POINT (121133.88899999857 544090.7360000014)
kilometermarkeringen.1292,2876,2003-07-01T00:00:00,R,16, ,68,O,,POINT (240300.58399999887 487451.99599999934)
kilometermarkeringen.1293,1439,1998-01-01T00:00:00,L,7, ,162,O,,POINT (205836.03500000015 521433.9239999987)
kilometermarkeringen.1294,3520,2000-03-01T00:00:00,L,6, ,2088,O,,POINT (205084.34299999848 520775.6739999987)
kilometermarkeringen.1295,1855,1998-01-01T00:00:00,R,41, ,4667,P,,POINT (182652.99799999967 513918.7989999987)
kilometermarkeringen.1296,1855,1998-01-01T00:00:00,R,42, ,3668,P,,POINT (183651.97300000116 513918.49500000104)
kilometermarkeringen.1297,1855,1998-01-01T00:00:00,R,45, ,719,P,,POINT (186532.02699999884 514353.92500000075)
kilometermarkeringen.1298,974,1998-01-01T00:00:00,L,6, ,230,P,,POINT (192919.186999999 522116.81700000167)
kilometermarkeringen.1299,1438,2000-03-01T00:00:00,R,2, ,695,O,,POINT (202442.09800000116 518129.9389999993)
kilometermarkeringen.1300,1440,1998-01-01T00:00:00,L,8, ,154,O,,POINT (206643.2410000004 522048.76000000164)
kilometermarkeringen.1301,4030,2005-01-01T00:00:00,L,19, ,1018,O,,POINT (199010.91699999943 516121.8449999988)
kilometermarkeringen.1302,4554,2011-11-01T00:00:00,L,10, ,259,O,,POINT (202468.2039999999 511612.3189999983)
kilometermarkeringen.1303,4555,2011-11-01T00:00:00,L,12, ,266,O,,POINT (202867.2509999983 513285.87099999934)
kilometermarkeringen.1304,4555,2011-11-01T00:00:00,L,14, ,2276,O,,POINT (201746.53299999982 514855.88599999994)
kilometermarkeringen.1305,2169,1998-01-01T00:00:00,L,7, ,3311,O,,POINT (146858.7899999991 485951.84899999946)
kilometermarkeringen.1306,2054,1998-01-01T00:00:00,R,6, ,5129,O,,POINT (129165.66000000015 483304.60500000045)
kilometermarkeringen.1307,2054,1998-01-01T00:00:00,R,2, ,1103,O,,POINT (126011.32600000128 485741.33300000057)
kilometermarkeringen.1308,2054,1998-01-01T00:00:00,R,3, ,2142,O,,POINT (126932.56399999931 485288.5210000016)
kilometermarkeringen.1309,2055,1998-01-01T00:00:00,L,15, ,2259,O,,POINT (129611.40100000054 474540.91800000146)
kilometermarkeringen.1310,2055,1998-01-01T00:00:00,L,17, ,4266,O,,POINT (129276.66000000015 472562.0460000001)
kilometermarkeringen.1311,2055,1998-01-01T00:00:00,R,21, ,8256,O,,POINT (128594.34800000116 468630.9270000011)
kilometermarkeringen.1312,2055,1998-01-01T00:00:00,R,20, ,7258,O,,POINT (128766.27600000054 469613.94099999964)
kilometermarkeringen.1313,2059,1998-01-01T00:00:00,L,35, ,493,O,,POINT (133720.48699999973 457022.9910000004)
kilometermarkeringen.1314,1582,1998-01-01T00:00:00,L,2, ,3194,O,,POINT (128048.85200000182 474109.95699999854)
kilometermarkeringen.1315,1582,1998-01-01T00:00:00,L,6, ,7452,O,,POINT (128414.55700000003 471274.03500000015)
kilometermarkeringen.1316,2041,1998-01-01T00:00:00,R,22, ,503,O,,POINT (128413.11899999902 467592.97100000083)
kilometermarkeringen.1317,2041,1998-01-01T00:00:00,R,24, ,2463,O,,POINT (128106.6640000008 465657.04199999943)
kilometermarkeringen.1318,2043,1998-01-01T00:00:00,R,38, ,900,O,,POINT (134259.10799999908 454086.0399999991)
kilometermarkeringen.1319,2043,1998-01-01T00:00:00,R,40, ,2906,O,,POINT (135240.54899999872 452336.8269999996)
kilometermarkeringen.1320,2056,1998-01-01T00:00:00,L,32, ,531,O,,POINT (132526.2749999985 459546.24500000104)
kilometermarkeringen.1321,2056,1998-01-01T00:00:00,R,34, ,2543,O,,POINT (133751.0639999993 458017)
kilometermarkeringen.1322,2064,1998-01-01T00:00:00,R,26, ,1156,O,,POINT (128296.04600000009 463697.00400000066)
kilometermarkeringen.1323,2064,1998-01-01T00:00:00,R,29, ,4162,O,,POINT (130277.06300000101 461488.0540000014)
kilometermarkeringen.1324,2064,1998-01-01T00:00:00,R,31, ,6173,O,,POINT (131813.93100000173 460199.9239999987)
kilometermarkeringen.1325,1624,2018-03-01T00:00:00,R,27, ,812,O,,POINT (114632.82490000129 447375.20600000024)
kilometermarkeringen.1326,1624,2018-03-01T00:00:00,R,28, ,1810,O,,POINT (114064.20490000024 446567.0164999999)
kilometermarkeringen.1327,1624,2018-03-01T00:00:00,R,29, ,2809,O,,POINT (113230.63919999823 446236.0491000004)
kilometermarkeringen.1328,1624,2018-03-01T00:00:00,R,30, ,3808,O,,POINT (112258.83529999852 446059.7254000008)
kilometermarkeringen.1329,1624,2018-03-01T00:00:00,R,31, ,4803,O,,POINT (111287.17320000008 446195.6105000004)
kilometermarkeringen.1330,1624,2018-03-01T00:00:00,R,32, ,5801,O,,POINT (110454.82519999892 446664.6658000015)
kilometermarkeringen.1331,2025,2018-03-01T00:00:00,R,1, ,1015,B,,POINT (109033.00569999963 446709.50890000165)
kilometermarkeringen.1332,1622,2018-03-01T00:00:00,R,0, ,209,O,,POINT (134617.35399999842 449291.18459999934)
kilometermarkeringen.1333,1622,2018-03-01T00:00:00,R,1, ,1207,O,,POINT (134140.73050000146 448416.8169)
kilometermarkeringen.1334,1622,2018-03-01T00:00:00,R,2, ,2202,O,,POINT (133628.29740000144 447565.2758000009)
kilometermarkeringen.1335,5352,2018-07-01T00:00:00,R,11, ,6073,O,,POINT (122122.76060000062 403938.22019999847)
kilometermarkeringen.1336,5352,2018-07-01T00:00:00,R,14, ,9078,O,,POINT (124791.67859999835 402675.03810000047)
kilometermarkeringen.1337,5352,2018-07-01T00:00:00,R,15, ,10078,O,,POINT (125643.0315000005 402150.44739999995)
kilometermarkeringen.1338,5352,2018-07-01T00:00:00,R,16, ,11068,O,,POINT (126483.97360000014 401628.0742999986)
kilometermarkeringen.1339,5352,2018-07-01T00:00:00,R,17, ,12068,O,,POINT (127333.88650000095 401101.21130000055)
kilometermarkeringen.1340,5353,2018-07-01T00:00:00,R,18, ,1179,O,,POINT (128505.12139999866 400383.96709999815)
kilometermarkeringen.1341,5353,2018-07-01T00:00:00,R,19, ,2167,O,,POINT (129344.57290000096 399862.94849999994)
kilometermarkeringen.1342,5353,2018-07-01T00:00:00,R,20, ,3306,O,,POINT (130347.3845999986 399339.8401999995)
kilometermarkeringen.1343,5353,2018-07-01T00:00:00,R,21, ,4374,O,,POINT (131398.86140000075 399152.8922000006)
kilometermarkeringen.1344,5353,2018-07-01T00:00:00,R,22, ,5180,O,,POINT (132191.67599999905 399007.7578999996)
kilometermarkeringen.1345,5353,2018-07-01T00:00:00,L,24, ,7178,O,,POINT (134162.7322999984 398934.29030000046)
kilometermarkeringen.1346,5353,2018-07-01T00:00:00,R,24, ,7178,O,,POINT (134162.7322999984 398934.29030000046)
kilometermarkeringen.1347,5353,2018-07-01T00:00:00,R,25, ,8160,O,,POINT (134897.23319999874 398341.2276000008)
kilometermarkeringen.1348,5383,2018-09-01T00:00:00,R,9, ,39,P,,POINT (94973.62999999896 462705.16600000113)
kilometermarkeringen.1349,5383,2018-09-01T00:00:00,R,10, ,1038,P,,POINT (94143.33100000024 462165.13599999994)
kilometermarkeringen.1350,1964,2018-05-01T00:00:00,L,2, ,3376,O,,POINT (227972.04439999908 583195.9089000002)
kilometermarkeringen.1351,1964,2018-05-01T00:00:00,L,4, ,1359,O,,POINT (227985.22679999843 585138.0337000005)
kilometermarkeringen.1352,1964,2018-05-01T00:00:00,L,3, ,2365,O,,POINT (227809.1149000004 584150.9149999991)
kilometermarkeringen.1353,1964,2018-05-01T00:00:00,L,1, ,4361,O,,POINT (228374.1251000017 582296.8227000013)
kilometermarkeringen.1354,1964,2018-05-01T00:00:00,L,5, ,362,O,,POINT (228062.09380000085 586132.0194999985)
kilometermarkeringen.1355,5313,2018-05-01T00:00:00,L,46, ,884,O,,POINT (260217.3011999987 529160.0494999997)
kilometermarkeringen.1356,5340,2018-05-01T00:00:00,L,6, ,1938,P,,POINT (187593.19299999997 543960.6044999994)
kilometermarkeringen.1357,5340,2018-05-01T00:00:00,L,5, ,2947,P,,POINT (188206.53979999945 544747.2404999994)
kilometermarkeringen.1358,5341,2018-05-01T00:00:00,R,4, ,847,P,,POINT (188723.84690000117 545459.2655000016)
kilometermarkeringen.1359,5341,2018-05-01T00:00:00,R,3, ,1823,P,,POINT (189679.934799999 545626.9448000006)
kilometermarkeringen.1360,5352,2018-07-01T00:00:00,L,6, ,1084,O,,POINT (117393.30440000072 405464.50189999864)
kilometermarkeringen.1361,5352,2018-07-01T00:00:00,R,7, ,2073,O,,POINT (118269.93250000104 405010.80700000003)
kilometermarkeringen.1362,5352,2018-07-01T00:00:00,R,8, ,3077,O,,POINT (119232.16869999841 404725.72410000116)
kilometermarkeringen.1363,5352,2018-07-01T00:00:00,R,9, ,4035,O,,POINT (120157.09450000152 404476.2901000008)
kilometermarkeringen.1364,5352,2018-07-01T00:00:00,R,10, ,5051,O,,POINT (121138.11349999905 404211.9979000017)
kilometermarkeringen.1365,1426,2013-01-01T00:00:00,R,996, ,102,P,,POINT (190775.86769999936 508534.00030000135)
kilometermarkeringen.1366,1486,2013-01-01T00:00:00,R,45, ,1221,O,,POINT (135218.25829999894 448428.47839999944)
kilometermarkeringen.1367,1497,2018-11-01T00:00:00,R,243, ,644,B,,POINT (131623.46090000123 422910.6548999995)
kilometermarkeringen.1368,1499,2013-01-01T00:00:00,R,234, ,1105,B,,POINT (137663.69249999896 419402.9957999997)
kilometermarkeringen.1369,1499,2013-01-01T00:00:00,R,236, ,3072,O,,POINT (137052.77120000124 420778.65740000084)
kilometermarkeringen.1370,1499,2013-01-01T00:00:00,R,238, ,5089,B,,POINT (135463.0507999994 421971.83630000055)
kilometermarkeringen.1371,1499,2013-01-01T00:00:00,R,240, ,7073,B,,POINT (133863.90670000017 421346.62370000035)
kilometermarkeringen.1372,1499,2013-01-01T00:00:00,R,242, ,9065,B,,POINT (132281.5311000012 422097.8964000009)
kilometermarkeringen.1373,1735,2019-09-01T00:00:00,R,43, ,623,O,,POINT (136179.56599999964 449505.7336000018)
kilometermarkeringen.1374,1874,2013-01-01T00:00:00,R,37, ,2941,P,,POINT (178571.44049999863 513318.6596999988)
kilometermarkeringen.1375,1874,2013-01-01T00:00:00,R,35, ,4939,P,,POINT (176576.11569999903 513215.3013000004)
kilometermarkeringen.1376,1874,2013-01-01T00:00:00,R,34, ,5931,P,,POINT (175585.4439000003 513163.98420000076)
kilometermarkeringen.1377,1874,2013-01-01T00:00:00,R,32, ,7932,P,,POINT (173587.12319999933 513060.4706000015)
kilometermarkeringen.1378,2549,2013-01-01T00:00:00,R,990, ,1573,B,,POINT (94256.41479999945 427654.6543999985)
kilometermarkeringen.1379,2549,2013-01-01T00:00:00,R,992, ,3538,B,,POINT (92338.81850000098 427714.52629999816)
kilometermarkeringen.1380,2549,2013-01-01T00:00:00,R,994, ,5591,B,,POINT (90321.48690000176 427473.41149999946)
kilometermarkeringen.1381,2569,2018-03-01T00:00:00,R,1014, ,623,B,,POINT (75107.08170000091 405491.01790000126)
kilometermarkeringen.1382,2569,2018-03-01T00:00:00,R,1016, ,2635,B,,POINT (73298.54410000145 404628.49020000175)
kilometermarkeringen.1383,2569,2018-03-01T00:00:00,L,1018, ,4644,B,,POINT (72207.91050000116 402981.03830000013)
kilometermarkeringen.1384,2569,2018-03-01T00:00:00,L,1020, ,6648,B,,POINT (72286.83790000156 401015.9686000012)
kilometermarkeringen.1385,2569,2018-03-01T00:00:00,L,1022, ,8645,B,,POINT (73421.41189999878 399383.0892000012)
kilometermarkeringen.1386,2569,2018-03-01T00:00:00,L,1024, ,10637,B,,POINT (74654.02650000155 397818.56439999864)
kilometermarkeringen.1387,2569,2018-03-01T00:00:00,L,1026, ,12634,B,,POINT (75164.11349999905 395924.7993000001)
kilometermarkeringen.1388,2569,2018-03-01T00:00:00,L,1028, ,14680,B,,POINT (74584.6261 393973.51029999927)
kilometermarkeringen.1389,2647,2013-01-01T00:00:00,R,970, ,1728,B,,POINT (111674.63049999997 425752.84970000014)
kilometermarkeringen.1390,2784,2013-01-01T00:00:00,R,28, ,887,O,,POINT (136220.91220000014 395655.7094999999)
kilometermarkeringen.1391,2784,2013-01-01T00:00:00,L,30, ,2883,O,,POINT (136894.64539999887 393777.2045000009)
kilometermarkeringen.1392,2784,2013-01-01T00:00:00,L,32, ,4891,O,,POINT (138305.10200000182 392357.07180000097)
kilometermarkeringen.1393,2784,2013-01-01T00:00:00,L,34, ,6902,O,,POINT (139881.47459999844 391134.00829999894)
kilometermarkeringen.1394,2784,2013-01-01T00:00:00,R,35, ,7903,O,,POINT (140759.05480000004 390652.5111999996)
kilometermarkeringen.1395,2784,2013-01-01T00:00:00,R,38, ,10910,O,,POINT (143592.58460000157 389958.34149999917)
kilometermarkeringen.1396,2784,2013-01-01T00:00:00,R,40, ,12895,O,,POINT (145577.41090000048 389983.7644000016)
kilometermarkeringen.1397,2784,2013-01-01T00:00:00,R,42, ,14900,O,,POINT (147581.80380000174 390019.808699999)
kilometermarkeringen.1398,2784,2013-01-01T00:00:00,L,45, ,17904,O,,POINT (150572.56799999997 390225.25620000064)
kilometermarkeringen.1399,2784,2013-01-01T00:00:00,R,46, ,18918,O,,POINT (151567.68679999933 390031.0304999985)
kilometermarkeringen.1400,2784,2013-01-01T00:00:00,L,47, ,19922,O,,POINT (152551.16149999946 389829.0566999987)
kilometermarkeringen.1401,2784,2013-01-01T00:00:00,R,49, ,21907,O,,POINT (154494.39180000126 389424.0007000007)
kilometermarkeringen.1402,2785,2013-01-01T00:00:00,L,50, ,226,O,,POINT (155488.2063000016 389330.83740000054)
kilometermarkeringen.1403,2785,2013-01-01T00:00:00,R,52, ,2226,O,,POINT (157240.17570000142 390290.6704999991)
kilometermarkeringen.1404,2785,2013-01-01T00:00:00,R,53, ,3219,O,,POINT (158198.35449999943 390487.62970000133)
kilometermarkeringen.1405,2785,2013-01-01T00:00:00,L,55, ,5192,O,,POINT (160168.72159999982 390589.41739999875)
kilometermarkeringen.1406,2785,2013-01-01T00:00:00,L,57, ,7222,O,,POINT (162195.96840000153 390694.8370999992)
kilometermarkeringen.1407,2785,2013-01-01T00:00:00,L,59, ,9215,O,,POINT (164169.78730000183 390959.6788999997)
kilometermarkeringen.1408,2785,2013-01-01T00:00:00,L,61, ,11219,O,,POINT (166150.4637000002 391264.5117999986)
kilometermarkeringen.1409,2785,2013-01-01T00:00:00,L,63, ,13213,O,,POINT (168121.1719999984 391568.25140000135)
kilometermarkeringen.1410,2785,2013-01-01T00:00:00,R,65, ,15223,O,,POINT (170128.00429999828 391664.6766999997)
kilometermarkeringen.1411,2785,2013-01-01T00:00:00,R,67, ,17218,O,,POINT (172068.1312999986 392051.9475999996)
kilometermarkeringen.1412,2792,2013-01-01T00:00:00,R,26, ,752,O,,POINT (135506.30519999936 397524.41600000113)
kilometermarkeringen.1413,3645,2013-01-01T00:00:00,L,966, ,893,B,,POINT (115461.51979999989 425717.73900000006)
kilometermarkeringen.1414,3645,2013-01-01T00:00:00,L,968, ,2846,B,,POINT (113560.13269999996 425320.8007000014)
kilometermarkeringen.1415,3790,2013-01-01T00:00:00,R,47, ,649,O,,POINT (134810.28940000013 446547.49760000035)
kilometermarkeringen.1416,4183,2013-01-01T00:00:00,R,20, ,1155,P,,POINT (48569.5522999987 396085.3997000009)
