FID,diepte_org,diepte_cm,typering,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
dieptepunten_1905.285,20,-200,dieptepunt, ,,,POINT (147637.2553000003 520441.9822999984)
dieptepunten_1905.286,24,-240,dieptepunt, ,,,POINT (148155.11309999973 520233.82360000163)
dieptepunten_1905.287,16,-160,dieptepunt, ,,,POINT (148011.9851000011 519460.09329999983)
dieptepunten_1905.288,27,-270,dieptepunt, ,,,POINT (148772.5185999982 519243.5126999989)
dieptepunten_1905.289,19,-190,dieptepunt, ,,,POINT (149797.4904000014 519401.14770000055)
dieptepunten_1905.290,8,-80,dieptepunt, ,,,POINT (150227.5427000001 519183.935800001)
dieptepunten_1905.291,10,-100,dieptepunt, ,,,POINT (150453.05000000075 519712.6981999986)
dieptepunten_1905.292,12,-120,dieptepunt, ,,,POINT (151042.5423000008 519878.54729999974)
dieptepunten_1905.293,33,-330,dieptepunt, ,,,POINT (151960.9279000014 520106.74159999937)
dieptepunten_1905.294,30,-300,dieptepunt, ,,,POINT (151789.6347000003 520596.9012000002)
dieptepunten_1905.295,19,-190,dieptepunt, ,,,POINT (151372.12640000135 520406.07620000094)
dieptepunten_1905.296,12,-120,dieptepunt, ,,,POINT (150783.00789999962 520459.43129999936)
dieptepunten_1905.297,35,-350,dieptepunt, ,,,POINT (150380.7597000003 520576.4191999994)
dieptepunten_1905.298,42,-420,dieptepunt, ,,,POINT (149994.86939999834 520938.8946999982)
dieptepunten_1905.299,13,-130,dieptepunt, ,,,POINT (149378.04360000044 520618.99909999967)
dieptepunten_1905.300,16,-160,dieptepunt, ,,,POINT (148716.95380000025 520635.434799999)
dieptepunten_1905.301,17,-170,dieptepunt, ,,,POINT (148463.5111999996 520798.50939999893)
dieptepunten_1905.302,22,-220,dieptepunt, ,,,POINT (148144.03810000047 520615.8528999984)
dieptepunten_1905.303,26,-260,dieptepunt, ,,,POINT (147494.04740000144 520941.9948000014)
dieptepunten_1905.304,10,-100,dieptepunt, ,,,POINT (145671.51220000163 521731.23209999874)
dieptepunten_1905.305,15,-150,dieptepunt, ,,,POINT (146012.82580000162 521604.1152999997)
dieptepunten_1905.306,26,-260,dieptepunt, ,,,POINT (146624.05909999833 521741.0599000007)
dieptepunten_1905.307,20,-200,dieptepunt, ,,,POINT (146833.40659999847 522386.88800000027)
dieptepunten_1905.308,23,-230,dieptepunt, ,,,POINT (147075.5436999984 521468.80799999833)
dieptepunten_1905.309,12,-120,dieptepunt, ,,,POINT (148177.02930000052 521107.0379999988)
dieptepunten_1905.310,24,-240,dieptepunt, ,,,POINT (148105.35539999977 521697.92440000176)
dieptepunten_1905.311,16,-160,dieptepunt, ,,,POINT (148832.34169999883 521599.53599999845)
dieptepunten_1905.312,24,-240,dieptepunt, ,,,POINT (148892.7274999991 522063.2804999985)
dieptepunten_1905.313,10,-100,dieptepunt, ,,,POINT (149222.8728 522391.1576000005)
dieptepunten_1905.314,40,-400,dieptepunt, ,,,POINT (150412.75869999826 521557.76850000024)
dieptepunten_1905.315,42,-420,dieptepunt, ,,,POINT (150831.4017000012 521331.53720000014)
dieptepunten_1905.316,13,-130,dieptepunt, ,,,POINT (151216.91310000047 521105.04940000176)
dieptepunten_1905.317,10,-100,dieptepunt, ,,,POINT (151474.32719999924 521649.8337999992)
dieptepunten_1905.318,14,-140,dieptepunt, ,,,POINT (152095.70529999956 521513.96229999885)
dieptepunten_1905.319,5,-50,dieptepunt, ,,,POINT (151714.60830000043 522476.064100001)
dieptepunten_1905.320,29,-290,dieptepunt, ,,,POINT (151214.79850000143 522294.2978999987)
dieptepunten_1905.321,45,-450,dieptepunt, ,,,POINT (151252.67009999976 522630.2058000006)
dieptepunten_1905.322,43,-430,dieptepunt, ,,,POINT (151021.31529999897 522920.64290000126)
dieptepunten_1905.323,5,-50,dieptepunt, ,,,POINT (151795.13109999895 523456.561999999)
dieptepunten_1905.324,48,-480,dieptepunt, ,,,POINT (151123.8524999991 523982.8267999999)
dieptepunten_1905.325,20,-200,dieptepunt, ,,,POINT (150624.24799999967 523719.4167000018)
dieptepunten_1905.326,46,-460,dieptepunt,Slecht leesbaar,,,POINT (150113.22850000113 523482.8414000012)
dieptepunten_1905.327,29,-290,dieptepunt, ,,,POINT (149826.6416000016 523972.9272999987)
dieptepunten_1905.328,10,-100,dieptepunt, ,,,POINT (149629.20010000095 523445.8253999986)
dieptepunten_1905.329,26,-260,dieptepunt, ,,,POINT (149172.47150000185 523526.8724000007)
dieptepunten_1905.330,57,-570,dieptepunt, ,,,POINT (150464.14510000125 524173.29140000045)
dieptepunten_1905.331,53,-530,dieptepunt, ,,,POINT (150412.25290000066 521966.52529999986)
dieptepunten_1905.332,14,-140,dieptepunt, ,,,POINT (150399.72320000082 523110.8504000008)
dieptepunten_1905.333,19,-190,dieptepunt, ,,,POINT (147708.813000001 522288.1468000002)
dieptepunten_1905.334,11,-110,dieptepunt, ,,,POINT (146398.3638000004 521940.8894000016)
dieptepunten_1905.335,12,-120,dieptepunt, ,,,POINT (152824.92130000144 519715.72769999877)
dieptepunten_1905.336,15,-150,dieptepunt, ,,,POINT (153358.11549999937 519770.4886999987)
dieptepunten_1905.337,16,-160,dieptepunt, ,,,POINT (154934.74579999968 520226.35810000077)
dieptepunten_1905.338,18,-180,dieptepunt, ,,,POINT (154520.86549999937 520825.89990000054)
dieptepunten_1905.339,9,-90,dieptepunt, ,,,POINT (153565.42020000145 520443.56230000034)
dieptepunten_1905.340,15,-150,dieptepunt, ,,,POINT (152833.6323999986 520788.1783000007)
dieptepunten_1905.341,19,-190,dieptepunt, ,,,POINT (153002.7624000013 521387.46499999985)
dieptepunten_1905.342,22,-220,dieptepunt, ,,,POINT (154409.64829999954 521334.2697999999)
dieptepunten_1905.343,34,-340,dieptepunt, ,,,POINT (155319.5850000009 522134.21550000086)
dieptepunten_1905.344,13,-130,dieptepunt, ,,,POINT (152968.71950000152 521886.74439999834)
dieptepunten_1905.345,15,-150,dieptepunt, ,,,POINT (152589.29580000043 522013.57090000063)
dieptepunten_1905.346,40,-400,dieptepunt, ,,,POINT (155515.0731999986 522924.2950000018)
dieptepunten_1905.347,40,-400,dieptepunt, ,,,POINT (154872.4472000003 522932.5832999982)
dieptepunten_1905.348,31,-310,dieptepunt, ,,,POINT (153796.30099999905 522768.04129999876)
dieptepunten_1905.349,22,-220,dieptepunt, ,,,POINT (152582.3038999997 522721.6755999997)
dieptepunten_1905.350,23,-230,dieptepunt, ,,,POINT (152251.72340000048 523166.3051000014)
dieptepunten_1905.351,45,-450,dieptepunt, ,,,POINT (155518.2522 523723.2115999982)
dieptepunten_1905.352,38,-380,dieptepunt, ,,,POINT (153101.6235000007 523875.00829999894)
dieptepunten_1905.353,57,-570,dieptepunt, ,,,POINT (154921.10200000182 525229.504900001)
dieptepunten_1905.354,51,-510,dieptepunt, ,,,POINT (153950.78830000013 524710.9758000001)
dieptepunten_1905.355,44,-440,dieptepunt, ,,,POINT (153435.78590000048 524238.42179999873)
dieptepunten_1905.356,35,-350,dieptepunt, ,,,POINT (152390.7820999995 524963.9114999995)
dieptepunten_1905.357,7,-70,dieptepunt, ,,,POINT (151689.23460000008 524237.2489)
dieptepunten_1905.358,12,-120,dieptepunt, ,,,POINT (151825.99130000174 524527.8242000006)
dieptepunten_1905.359,23,-230,dieptepunt, ,,,POINT (151847.46049999818 524782.0296999998)
dieptepunten_1905.360,22,-220,dieptepunt, ,,,POINT (151243.29289999977 524772.6799999997)
dieptepunten_1905.361,39,-390,dieptepunt, ,,,POINT (150764.96040000021 525017.6515000015)
dieptepunten_1905.362,11,-110,dieptepunt,Slecht leesbaar,,,POINT (148461.7976000011 524952.3187999986)
dieptepunten_1905.363,12,-120,dieptepunt, ,,,POINT (148543.98580000177 525397.5832000002)
dieptepunten_1905.364,5,-50,dieptepunt, ,,,POINT (148389.625 525978.8414000012)
dieptepunten_1905.365,35,-350,dieptepunt, ,,,POINT (149455.95050000027 525997.8079999983)
dieptepunten_1905.366,29,-290,dieptepunt, ,,,POINT (150593.7296999991 525589.5443000011)
dieptepunten_1905.367,40,-400,dieptepunt, ,,,POINT (151269.27070000023 525589.7413999997)
dieptepunten_1905.368,45,-450,dieptepunt, ,,,POINT (151823.15740000084 525971.2864000015)
dieptepunten_1905.369,62,-620,dieptepunt, ,,,POINT (153641.5562000014 525436.9626000002)
dieptepunten_1905.370,58,-580,dieptepunt, ,,,POINT (155044.78429999948 526146.5916000009)
dieptepunten_1905.371,60,-600,dieptepunt, ,,,POINT (154381.2175000012 525973.3332999982)
dieptepunten_1905.372,65,-650,dieptepunt, ,,,POINT (153628.64200000092 526235.8588000014)
dieptepunten_1905.373,72,-720,dieptepunt, ,,,POINT (152447.72569999844 526598.0654999986)
dieptepunten_1905.374,51,-510,dieptepunt, ,,,POINT (151552.1154000014 527033.3253999986)
dieptepunten_1905.375,48,-480,dieptepunt, ,,,POINT (150981.75349999964 526706.2745999992)
dieptepunten_1905.376,42,-420,dieptepunt, ,,,POINT (150658.75829999894 526125.1730999984)
dieptepunten_1905.377,39,-390,dieptepunt, ,,,POINT (149383.8051000014 526606.1570999995)
dieptepunten_1905.378,31,-310,dieptepunt, ,,,POINT (148817.45069999993 527032.7283999994)
dieptepunten_1905.379,71,-710,dieptepunt, ,,,POINT (148750.41299999878 528158.6629999988)
dieptepunten_1905.380,44,-440,dieptepunt, ,,,POINT (149514.84739999846 527232.6270000003)
dieptepunten_1905.381,63,-630,dieptepunt, ,,,POINT (149842.95699999854 528213.0496999994)
dieptepunten_1905.382,77,-770,dieptepunt, ,,,POINT (152038.8808999993 527923.2633000016)
dieptepunten_1905.383,57,-570,dieptepunt, ,,,POINT (153241.87099999934 527343.0962000005)
dieptepunten_1905.384,75,-750,dieptepunt, ,,,POINT (153707.23809999973 527770.2014000006)
dieptepunten_1905.385,81,-810,dieptepunt, ,,,POINT (154561.94680000097 528179.6273999996)
dieptepunten_1905.386,44,-440,dieptepunt, ,,,POINT (155229.51289999858 528725.1546999998)
dieptepunten_1905.387,87,-870,dieptepunt, ,,,POINT (153606.32440000027 528677.9589999989)
dieptepunten_1905.388,69,-690,dieptepunt, ,,,POINT (152442.83260000125 528949.378899999)
dieptepunten_1905.389,87,-870,dieptepunt, ,,,POINT (151725.41050000116 528277.1499999985)
dieptepunten_1905.390,74,-740,dieptepunt, ,,,POINT (151153.22439999878 529130.2597999983)
dieptepunten_1905.391,86,-860,dieptepunt, ,,,POINT (150099.78539999947 529030.1125999987)
dieptepunten_1905.392,71,-710,dieptepunt, ,,,POINT (148480.13179999962 529366.1361999996)
dieptepunten_1905.393,77,-770,dieptepunt, ,,,POINT (147816.03500000015 529021.2503999993)
dieptepunten_1905.394,74,-740,dieptepunt, ,,,POINT (148002.248399999 529647.7115999982)
dieptepunten_1905.395,81,-810,dieptepunt,Slecht leesbaar,,,POINT (148111.49430000037 530264.9638999999)
dieptepunten_1905.396,82,-820,dieptepunt, ,,,POINT (149017.14400000125 530210.2624000013)
dieptepunten_1905.397,86,-860,dieptepunt, ,,,POINT (149516.94350000098 529865.2644999996)
dieptepunten_1905.398,80,-800,dieptepunt, ,,,POINT (150131.88419999927 529611.1281999983)
dieptepunten_1905.399,92,-920,dieptepunt, ,,,POINT (152753.8049999997 529757.5817000009)
dieptepunten_1905.400,64,-640,dieptepunt, ,,,POINT (154745.21059999987 529378.2153000012)
dieptepunten_1905.401,73,-730,dieptepunt, ,,,POINT (154732.48479999974 530040.9382999986)
dieptepunten_1905.402,78,-780,dieptepunt, ,,,POINT (152647.9915000014 530547.3262999989)
dieptepunten_1905.403,68,-680,dieptepunt, ,,,POINT (150460.20930000022 530219.4404999986)
dieptepunten_1905.404,26,-260,dieptepunt, ,,,POINT (155639.81019999832 530913.6695000008)
dieptepunten_1905.405,30,-300,dieptepunt, ,,,POINT (154817.22949999943 531157.7085999995)
dieptepunten_1905.406,81,-810,dieptepunt, ,,,POINT (152822.38690000027 531064.927099999)
dieptepunten_1905.407,89,-890,dieptepunt, ,,,POINT (150969.20179999992 530973.0912000015)
dieptepunten_1905.408,52,-520,dieptepunt, ,,,POINT (149488.19420000166 530945.5727000013)
dieptepunten_1905.409,62,-620,dieptepunt, ,,,POINT (148807.79690000042 530981.9261999987)
dieptepunten_1905.410,49,-490,dieptepunt, ,,,POINT (148818.4582999982 531290.5802999996)
dieptepunten_1905.411,64,-640,dieptepunt,Slecht leesbaar,,,POINT (148072.30070000142 531154.6002999991)
dieptepunten_1905.412,48,-480,dieptepunt,Slecht leesbaar,,,POINT (148093.8242000006 531662.9523000009)
dieptepunten_1905.413,33,-330,dieptepunt, ,,,POINT (155615.81480000168 531630.8535000011)
dieptepunten_1905.414,33,-330,dieptepunt, ,,,POINT (154764.43560000136 532501.2740000002)
dieptepunten_1905.415,28,-280,dieptepunt, ,,,POINT (153992.76199999824 532200.8005999997)
dieptepunten_1905.416,25,-250,dieptepunt, ,,,POINT (153285.34549999982 532481.5430000015)
dieptepunten_1905.417,32,-320,dieptepunt, ,,,POINT (152396.92460000142 532862.1259000003)
dieptepunten_1905.418,64,-640,dieptepunt, ,,,POINT (152189.9327000007 532144.8027000017)
dieptepunten_1905.419,69,-690,dieptepunt, ,,,POINT (151624.74570000172 532507.6059000008)
dieptepunten_1905.420,82,-820,dieptepunt, ,,,POINT (151357.0725999996 531908.3114)
dieptepunten_1905.421,80,-800,dieptepunt, ,,,POINT (151132.98959999904 531445.2243000008)
dieptepunten_1905.422,91,-910,dieptepunt, ,,,POINT (150386.8550999984 531671.9455999993)
dieptepunten_1905.423,85,-850,dieptepunt, ,,,POINT (150303.44519999996 532561.5910999998)
dieptepunten_1905.424,88,-880,dieptepunt, ,,,POINT (149838.23629999906 531808.0260000005)
dieptepunten_1905.425,86,-860,dieptepunt, ,,,POINT (148691.09209999815 532534.3071999997)
dieptepunten_1905.426,75,-750,dieptepunt,Slecht leesbaar,,,POINT (148153.45580000058 532552.5804000013)
dieptepunten_1905.427,34,-340,dieptepunt, ,,,POINT (146684.4913999997 528866.7430999987)
dieptepunten_1905.428,57,-570,dieptepunt, ,,,POINT (146882.06659999862 529457.1691999994)
dieptepunten_1905.429,58,-580,dieptepunt, ,,,POINT (145486.6239 529484.4230000004)
dieptepunten_1905.430,70,-700,dieptepunt, ,,,POINT (146711.60289999843 529956.7014999986)
dieptepunten_1905.431,73,-730,dieptepunt, ,,,POINT (145629.47089999914 530093.1090999991)
dieptepunten_1905.432,67,-670,dieptepunt, ,,,POINT (144673.65799999982 530265.9233999997)
dieptepunten_1905.433,64,-640,dieptepunt, ,,,POINT (144580.13819999993 529811.6196999997)
dieptepunten_1905.434,60,-600,dieptepunt, ,,,POINT (143338.6554000005 530084.8346999995)
dieptepunten_1905.435,66,-660,dieptepunt, ,,,POINT (142701.27329999954 529930.9602000006)
dieptepunten_1905.436,42,-420,dieptepunt, ,,,POINT (142244.91279999912 529522.6336000003)
dieptepunten_1905.437,41,-410,dieptepunt, ,,,POINT (141448.95450000092 530168.8517999984)
dieptepunten_1905.438,39,-390,dieptepunt, ,,,POINT (141437.2307999991 529505.6407999992)
dieptepunten_1905.439,30,-300,dieptepunt, ,,,POINT (141057.5463999994 529033.8420000002)
dieptepunten_1905.440,27,-270,dieptepunt, ,,,POINT (141161.39330000058 528579.3579999991)
dieptepunten_1905.441,48,-480,dieptepunt, ,,,POINT (141444.31170000136 530959.252799999)
dieptepunten_1905.442,54,-540,dieptepunt, ,,,POINT (142487.80710000172 530894.2723000012)
dieptepunten_1905.443,59,-590,dieptepunt, ,,,POINT (143366.66899999976 531011.5914999992)
dieptepunten_1905.444,58,-580,dieptepunt, ,,,POINT (144657.3324000016 530965.5069000013)
dieptepunten_1905.445,67,-670,dieptepunt, ,,,POINT (145283.39829999954 531482.9739999995)
dieptepunten_1905.446,66,-660,dieptepunt, ,,,POINT (146030.17540000007 531346.3621999994)
dieptepunten_1905.447,67,-670,dieptepunt, ,,,POINT (146584.8772 530982.8779999986)
dieptepunten_1905.448,70,-700,dieptepunt, ,,,POINT (147353.4706000015 530946.1537999995)
dieptepunten_1905.449,40,-400,dieptepunt, ,,,POINT (147511.89779999852 531980.9202000014)
dieptepunten_1905.450,56,-560,dieptepunt, ,,,POINT (146666.79419999942 531808.9732000008)
dieptepunten_1905.451,62,-620,dieptepunt, ,,,POINT (144410.36710000038 531783.2124000005)
dieptepunten_1905.452,52,-520,dieptepunt, ,,,POINT (142367.72159999982 531830.2063000016)
dieptepunten_1905.453,51,-510,dieptepunt, ,,,POINT (141730.72549999878 531803.7276999988)
dieptepunten_1905.454,39,-390,dieptepunt, ,,,POINT (146830.9935999997 532580.4470999986)
dieptepunten_1905.455,42,-420,dieptepunt, ,,,POINT (146452.44889999926 532299.3211999983)
dieptepunten_1905.456,59,-590,dieptepunt, ,,,POINT (144822.17689999938 532346.0335000008)
dieptepunten_1905.457,19,-190,dieptepunt, ,,,POINT (145409.4224999994 532808.5958000012)
dieptepunten_1905.458,58,-580,dieptepunt, ,,,POINT (143685.92660000175 532828.3308000006)
dieptepunten_1905.459,55,-550,dieptepunt, ,,,POINT (142703.32180000097 532829.2811000012)
dieptepunten_1905.460,60,-600,dieptepunt, ,,,POINT (141154.98310000077 532585.8502000012)
dieptepunten_1905.461,51,-510,dieptepunt, ,,,POINT (141315.4915000014 533966.5395999998)
dieptepunten_1905.462,60,-600,dieptepunt, ,,,POINT (142094.3643000014 533356.8603000008)
dieptepunten_1905.463,52,-520,dieptepunt, ,,,POINT (142813.37460000068 533328.7780999988)
dieptepunten_1905.464,22,-220,dieptepunt, ,,,POINT (144783.66690000147 533326.6779000014)
dieptepunten_1905.465,24,-240,dieptepunt, ,,,POINT (145491.59600000083 533235.1517000012)
dieptepunten_1905.466,64,-640,dieptepunt, ,,,POINT (147565.97729999945 533115.6330000013)
dieptepunten_1905.467,76,-760,dieptepunt,Slecht leesbaar,,,POINT (148081.60940000042 533233.4631000012)
dieptepunten_1905.468,76,-760,dieptepunt, ,,,POINT (148745.05900000036 533551.0496000014)
dieptepunten_1905.469,81,-810,dieptepunt, ,,,POINT (147560.08469999954 533705.7170999981)
dieptepunten_1905.470,19,-190,dieptepunt, ,,,POINT (146402.3071999997 533688.2296999991)
dieptepunten_1905.471,36,-360,dieptepunt, ,,,POINT (145716.3317000009 533879.4274000004)
dieptepunten_1905.472,22,-220,dieptepunt, ,,,POINT (144898.83410000056 533653.3368999995)
dieptepunten_1905.473,38,-380,dieptepunt, ,,,POINT (143922.09319999814 533790.6532999985)
dieptepunten_1905.474,46,-460,dieptepunt, ,,,POINT (142802.7050999999 534019.0298999995)
dieptepunten_1905.475,45,-450,dieptepunt, ,,,POINT (141859.2195999995 534619.7016000003)
dieptepunten_1905.476,43,-430,dieptepunt, ,,,POINT (142830.34690000117 534636.4244999997)
dieptepunten_1905.477,24,-240,dieptepunt, ,,,POINT (143900.13100000098 534834.5848999992)
dieptepunten_1905.478,17,-170,dieptepunt, ,,,POINT (145145.63549999893 534070.6149000004)
dieptepunten_1905.479,31,-310,dieptepunt, ,,,POINT (145194.84840000048 534642.436999999)
dieptepunten_1905.480,78,-780,dieptepunt, ,,,POINT (146758.69409999996 534169.1246999986)
dieptepunten_1905.481,75,-750,dieptepunt, ,,,POINT (149039.98429999873 535021.6631000005)
dieptepunten_1905.482,87,-870,dieptepunt, ,,,POINT (148310.9935999997 534558.8068999983)
dieptepunten_1905.483,83,-830,dieptepunt, ,,,POINT (147389.12070000172 534940.4367999993)
dieptepunten_1905.484,85,-850,dieptepunt, ,,,POINT (146390.5736999996 535158.8924000002)
dieptepunten_1905.485,52,-520,dieptepunt, ,,,POINT (145875.04250000045 534859.6873000003)
dieptepunten_1905.486,37,-370,dieptepunt, ,,,POINT (144382.84200000018 535142.5876999982)
dieptepunten_1905.487,23,-230,dieptepunt, ,,,POINT (143263.8209999986 535316.5540999994)
dieptepunten_1905.488,33,-330,dieptepunt, ,,,POINT (142336.77690000087 535181.8770999983)
dieptepunten_1905.489,22,-220,dieptepunt, ,,,POINT (139798.3280000016 528445.8986000009)
dieptepunten_1905.490,6,-60,dieptepunt, ,,,POINT (139654.70479999855 527982.8581000008)
dieptepunten_1905.491,12,-120,dieptepunt, ,,,POINT (139001.39950000122 528393.3980999999)
dieptepunten_1905.492,3,-30,dieptepunt, ,,,POINT (138621.81700000167 528176.3966000006)
dieptepunten_1905.493,29,-290,dieptepunt, ,,,POINT (140112.6801000014 529199.2778999992)
dieptepunten_1905.494,35,-350,dieptepunt, ,,,POINT (140355.0962000005 529671.183699999)
dieptepunten_1905.495,28,-280,dieptepunt, ,,,POINT (139097.10610000044 529737.7109000012)
