FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,shape_le_1,se_anno_cad_data,gdb_geomattr_data,shape
trend_2016_100.1203,1301697,13,1697,22,74.95,52.95,1.83,-,- - - - - -,1,766.00000489,766.00000489,,,"POLYGON ((38100.71279999986 409365.0498000011, 37998.38030000031 409213.3359000012, 37832.57290000096 409325.1743000001, 37934.90509999916 409476.8883000016, 38100.71279999986 409365.0498000011))"
trend_2016_100.1204,1301706,13,1706,52,113.71,61.71,1.31,-,- - - - - -,1,662.00018623,662.00018623,,,"POLYGON ((38416.949799999595 409244.1105000004, 38372.144900001585 409121.0108000003, 38184.20650000125 409189.41479999945, 38229.01110000163 409312.5144999996, 38416.949799999595 409244.1105000004))"
trend_2016_100.1205,1301719,13,1719,82,153.81,71.81,-0.68,>2026,- - - - - -,3,535.99968124,535.99968124,,,"POLYGON ((38360.011500000954 409266.5148999989, 38383.26880000159 409330.4138999991, 38571.20729999989 409262.00989999995, 38547.94990000129 409198.11089999974, 38360.011500000954 409266.5148999989))"
trend_2016_100.1206,1500120,15,120,247,282.61,35.61,1.16,-,- - - - - -,1,632.00015223,632.00015223,,,"POLYGON ((36476.58729999885 403371.05590000004, 36446.56430000067 403483.1033000015, 36639.74949999899 403534.8671000004, 36669.772500000894 403422.81980000064, 36476.58729999885 403371.05590000004))"
trend_2016_100.1207,1500140,15,140,182,245.41,63.41,3.06,-,- - - - - -,1,1011.99989474,1011.99989474,,,"POLYGON ((36283.58729999885 403318.05579999834, 36204.38879999891 403613.62889999896, 36397.57389999926 403665.39279999956, 36476.772500000894 403369.8194999993, 36283.58729999885 403318.05579999834))"
trend_2016_100.1208,1600920,16,920,129,161.08,32.08,-2.32,>2026,- - - - - -,3,863.99999708,863.99999708,,,"POLYGON ((29279.43829999864 403018.0982999988, 29275.389299999923 402786.13379999995, 29075.419799998403 402789.62409999967, 29079.468800000846 403021.58879999816, 29279.43829999864 403018.0982999988))"
trend_2016_100.1209,1600940,16,940,67,89.78,22.78,-3.44,2022,- - - - - -,3,1088.00011505,1088.00011505,,,"POLYGON ((29080.43809999898 403021.0987999998, 29074.43450000137 402677.1510999985, 28874.46489999816 402680.6414999999, 28880.468499999493 403024.5890999995, 29080.43809999898 403021.0987999998))"
trend_2016_100.1210,1600950,16,950,30,63.22,33.22,-4.07,2024,- - - - - -,3,1213.99999763,1213.99999763,,,"POLYGON ((28718.107500001788 403018.4737999998, 28816.569899998605 402623.56329999864, 28622.51080000028 402575.1788999997, 28524.04850000143 402970.0892999992, 28718.107500001788 403018.4737999998))"
trend_2016_100.1211,1600965,16,965,60,123.47,63.47,-2.56,>2026,- - - - - -,3,912.00012069,912.00012069,,,"POLYGON ((28318.602499999106 402867.0311000012, 28446.602499999106 402645.32880000025, 28273.397300001234 402545.32880000025, 28145.397300001234 402767.0311000012, 28318.602499999106 402867.0311000012))"
trend_2016_100.1212,1600985,16,985,97,162.68,65.68,-1.45,>2026,- - - - - -,3,689.9998575,689.9998575,,,"POLYGON ((28159.65150000155 402776.10610000044, 28229.94889999926 402649.2862999998, 28055.024900000542 402552.32449999824, 27984.727499999106 402679.1442999989, 28159.65150000155 402776.10610000044))"
trend_2016_100.1213,1601005,16,1005,145,195.62,50.62,-0.88,>2026,- - - - - -,3,575.99983698,575.99983698,,,"POLYGON ((27969.602899998426 402671.0315000005, 28013.602899998426 402594.82129999995, 27840.397900000215 402494.82129999995, 27796.397900000215 402571.0315000005, 27969.602899998426 402671.0315000005))"
trend_2016_100.1214,1601025,16,1025,184,217.81,33.81,-2.82,>2026,- - - - - -,3,963.9999129,963.9999129,,,"POLYGON ((27795.60280000046 402573.0315000005, 27936.60280000046 402328.81230000034, 27763.39779999852 402228.81230000034, 27622.39779999852 402473.0315000005, 27795.60280000046 402573.0315000005))"
trend_2016_100.1215,1601045,16,1045,200,277.76,77.76,3.16,-,- - - - - -,1,1031.99984447,1031.99984447,,,"POLYGON ((27447.39779999852 402374.03130000085, 27289.39779999852 402647.69530000165, 27462.60280000046 402747.69530000165, 27620.60280000046 402474.03130000085, 27447.39779999852 402374.03130000085))"
trend_2016_100.1216,1601065,16,1065,200,288.08,88.08,2.99,-,- - - - - -,1,998.00019583,998.00019583,,,"POLYGON ((27273.397300001234 402276.03130000085, 27123.897300001234 402534.97289999947, 27297.102499999106 402634.97289999947, 27446.602499999106 402376.03130000085, 27273.397300001234 402276.03130000085))"
trend_2016_100.1217,1601085,16,1085,200,278.39,78.39,1.52,-,- - - - - -,1,704.0004233,704.0004233,,,"POLYGON ((27098.397300001234 402178.0315000005, 27022.397300001234 402309.66750000045, 27195.602499999106 402409.66750000045, 27271.602499999106 402278.0315000005, 27098.397300001234 402178.0315000005))"
trend_2016_100.1218,1601105,16,1105,195,262.14,67.14,0.44,-,- - - - - -,1,487.99996907,487.99996907,,,"POLYGON ((26924.397900000215 402080.0311000012, 26902.397900000215 402118.1363000013, 27075.602899998426 402218.1363000013, 27097.602899998426 402180.0311000012, 26924.397900000215 402080.0311000012))"
trend_2016_100.1219,1601125,16,1125,190,240.75,50.75,0.93,-,- - - - - -,1,585.99954086,585.99954086,,,"POLYGON ((26750.39779999852 401982.03130000085, 26703.89779999852 402062.5714999996, 26877.10280000046 402162.5714999996, 26923.60280000046 402082.03130000085, 26750.39779999852 401982.03130000085))"
trend_2016_100.1220,1601145,16,1145,172,208.97,36.97,0.21,-,- - - - - -,1,441.99997805,441.99997805,,,"POLYGON ((26575.39779999852 401884.03130000085, 26564.89779999852 401902.2179000005, 26738.10280000046 402002.2179000005, 26748.60280000046 401984.03130000085, 26575.39779999852 401884.03130000085))"
trend_2016_100.1221,1601165,16,1165,145,172.2,27.2,0.07,-,- - - - - -,1,414.00023631,414.00023631,,,"POLYGON ((26401.397300001234 401786.0315000005, 26397.897300001234 401792.09380000085, 26571.102499999106 401892.09380000085, 26574.602499999106 401886.0315000005, 26401.397300001234 401786.0315000005))"
trend_2016_100.1222,1601185,16,1185,118,148.27,30.27,1.06,-,- - - - - -,1,612.00033555,612.00033555,,,"POLYGON ((26227.397300001234 401688.0311000012, 26174.397300001234 401779.82990000024, 26347.602499999106 401879.82990000024, 26400.602499999106 401788.0311000012, 26227.397300001234 401688.0311000012))"
trend_2016_100.1223,1601205,16,1205,94,123.25,29.25,0.47,-,- - - - - -,1,493.99997261,493.99997261,,,"POLYGON ((26067.72780000046 401600.1442999989, 26044.941799998283 401641.25129999965, 26219.865800000727 401738.2133000009, 26242.651799999177 401697.10610000044, 26067.72780000046 401600.1442999989))"
trend_2016_100.1224,1601225,16,1225,81,111.76,30.76,0.25,-,- - - - - -,1,449.99978344,449.99978344,,,"POLYGON ((25878.39779999852 401492.03130000085, 25865.89779999852 401513.68189999834, 26039.10280000046 401613.68189999834, 26051.60280000046 401592.03130000085, 25878.39779999852 401492.03130000085))"
trend_2016_100.1225,1300559,13,559,125,183.36,58.36,-0.46,>2026,- - - - - -,3,491.99971519,491.99971519,,,"POLYGON ((41747.113299999386 418902.6479000002, 41764.3451000005 418859.99749999866, 41578.908300001174 418785.0762999989, 41561.67650000006 418827.72679999843, 41747.113299999386 418902.6479000002))"
trend_2016_100.1226,1300574,13,574,125,179.18,54.18,-1.56,>2026,- - - - - -,3,712.00009857,712.00009857,,,"POLYGON ((41608.112900000066 418846.6479000002, 41666.55150000006 418702.00730000064, 41481.1147999987 418627.0859000012, 41422.67610000074 418771.72679999843, 41608.112900000066 418846.6479000002))"
trend_2016_100.1227,1300589,13,589,125,172.99,47.99,-2.79,>2026,- - - - - -,3,957.99970693,957.99970693,,,"POLYGON ((41468.113299999386 418790.6479000002, 41572.62849999964 418531.96379999816, 41387.19179999828 418457.04250000045, 41282.67650000006 418715.72679999843, 41468.113299999386 418790.6479000002))"
trend_2016_100.1228,1300604,13,604,125,159.98,34.98,-3.85,2025,- - - - - -,3,1169.9998969,1169.9998969,,,"POLYGON ((41400.090100001544 418757.9642999992, 41519.06179999933 418391.80750000104, 41328.85049999878 418330.0040999986, 41209.87889999896 418696.1609000005, 41400.090100001544 418757.9642999992))"
trend_2016_100.1229,1300619,13,619,120,151.16,31.16,-3.67,2024,- - - - - -,3,1133.99988917,1133.99988917,,,"POLYGON ((41257.090100001544 418710.9640999995, 41370.49949999899 418361.9263000004, 41180.28810000047 418300.12310000136, 41066.87889999896 418649.1607999988, 41257.090100001544 418710.9640999995))"
trend_2016_100.1230,1300634,13,634,110,199.19,89.19,3.37,-,- - - - - -,1,1074.00027047,1074.00027047,,,"POLYGON ((40924.878800000995 418602.1607999988, 40820.73990000039 418922.6667999998, 41010.95129999891 418984.47030000016, 41115.090100001544 418663.9640999995, 40924.878800000995 418602.1607999988))"
trend_2016_100.1231,1300649,13,649,110,181.64,71.64,3.45,-,- - - - - -,1,1090.00034781,1090.00034781,,,"POLYGON ((40782.87849999964 418554.1607999988, 40676.267799999565 418882.27529999986, 40866.47910000011 418944.07880000025, 40973.08989999816 418615.9640999995, 40782.87849999964 418554.1607999988))"
trend_2016_100.1232,1300664,13,664,100,172.93,72.93,1.42,-,- - - - - -,1,683.99979309,683.99979309,,,"POLYGON ((40639.87909999862 418507.1607999988, 40595.99879999831 418642.21079999954, 40786.21009999886 418704.01410000026, 40830.090300001204 418568.9640999995, 40639.87909999862 418507.1607999988))"
trend_2016_100.1233,1300679,13,679,85,168.77,83.77,0.97,-,- - - - - -,1,594.00001969,594.00001969,,,"POLYGON ((40497.87889999896 418460.16110000014, 40467.90430000052 418552.41380000114, 40658.115499999374 418614.21709999815, 40688.090100001544 418521.96449999884, 40497.87889999896 418460.16110000014))"
trend_2016_100.1234,1300694,13,694,80,176.18,96.18,1.8,-,- - - - - -,1,759.99986781,759.99986781,,,"POLYGON ((40354.87889999896 418413.16110000014, 40299.25589999929 418584.35130000114, 40489.467099998146 418646.15480000153, 40545.090100001544 418474.96449999884, 40354.87889999896 418413.16110000014))"
trend_2016_100.1235,1300710,13,710,70,178,108,1.62,-,- - - - - -,1,723.99993552,723.99993552,,,"POLYGON ((40203.878800000995 418362.1607999988, 40153.81810000166 418516.2318999991, 40344.02930000052 418578.0353000015, 40394.090100001544 418423.9640999995, 40203.878800000995 418362.1607999988))"
trend_2016_100.1236,1300726,13,726,65,180.98,115.98,0.71,-,- - - - - -,1,541.99989984,541.99989984,,,"POLYGON ((40050.87889999896 418312.1609000005, 40028.938799999654 418379.685899999, 40219.1501000002 418441.4893000014, 40241.090100001544 418373.9642999992, 40050.87889999896 418312.1609000005))"
trend_2016_100.1237,1300742,13,742,70,189.94,119.94,0.49,-,- - - - - -,1,497.99987823,497.99987823,,,"POLYGON ((39883.881799999624 418253.9743000008, 39867.92889999971 418300.30480000004, 40057.03249999881 418365.4182999991, 40072.98550000042 418319.08790000156, 39883.881799999624 418253.9743000008))"
trend_2016_100.1238,1300759,13,759,55,191.44,136.44,1.35,-,- - - - - -,1,669.99970986,669.99970986,,,"POLYGON ((39737.87889999896 418208.1609000005, 39696.16180000082 418336.5535000004, 39886.372900001705 418398.3568999991, 39928.090100001544 418269.9642999992, 39737.87889999896 418208.1609000005))"
trend_2016_100.1239,1300779,13,779,45,187.04,142.04,0.84,-,- - - - - -,1,568.00019122,568.00019122,,,"POLYGON ((39547.878800000995 418145.1607999988, 39521.92130000144 418225.04949999973, 39712.13280000165 418286.8528999984, 39738.090100001544 418206.9640999995, 39547.878800000995 418145.1607999988))"
trend_2016_100.1240,1300799,13,799,25,190.14,165.14,1.95,-,- - - - - -,1,789.9999456,789.9999456,,,"POLYGON ((39358.87849999964 418082.1607999988, 39298.62029999867 418267.616799999, 39488.83150000125 418329.42009999976, 39549.08989999816 418143.9640999995, 39358.87849999964 418082.1607999988))"
trend_2016_100.1241,1300819,13,819,-5,191.68,196.68,1.73,-,- - - - - -,1,745.99978311,745.99978311,,,"POLYGON ((39168.87909999862 418019.1607999988, 39115.419100001454 418183.693500001, 39305.63030000031 418245.4968999997, 39359.090300001204 418080.9640999995, 39168.87909999862 418019.1607999988))"
trend_2016_100.1242,1300839,13,839,-25,191.8,216.8,0.69,-,- - - - - -,1,538.00022952,538.00022952,,,"POLYGON ((38978.87889999896 417956.16110000014, 38957.55680000037 418021.7840999998, 39147.76810000092 418083.5874999985, 39169.090100001544 418017.96449999884, 38978.87889999896 417956.16110000014))"
trend_2016_100.1243,1300859,13,859,-45,189.99,234.99,-0.11,>2026,- - - - - -,3,421.99973954,421.99973954,,,"POLYGON ((38979.090100001544 417954.96449999884, 38982.48910000175 417944.50290000066, 38792.27789999917 417882.69949999824, 38788.878800000995 417893.16110000014, 38979.090100001544 417954.96449999884))"
trend_2016_100.1244,1300879,13,879,-55,188.75,243.75,-0.22,>2026,- - - - - -,3,443.99969929,443.99969929,,,"POLYGON ((38771.98580000177 417888.0883000009, 38779.148099999875 417867.2868999988, 38590.044500000775 417802.17330000177, 38582.88210000098 417822.97480000183, 38771.98580000177 417888.0883000009))"
trend_2016_100.1245,1300899,13,899,-75,163.62,238.62,-1.66,>2026,- - - - - -,3,731.99996979,731.99996979,,,"POLYGON ((38600.090100001544 417828.9642999992, 38651.387099999934 417671.08889999986, 38461.175799999386 417609.28550000116, 38409.87889999896 417767.1609000005, 38600.090100001544 417828.9642999992))"
trend_2016_100.1246,1300919,13,919,-95,116.81,211.81,-3.99,>2026,- - - - - -,3,1198.00017634,1198.00017634,,,"POLYGON ((38392.98550000042 417762.0883000009, 38522.887099999934 417384.8262999989, 38333.783300001174 417319.71279999986, 38203.881799999624 417696.97480000183, 38392.98550000042 417762.0883000009))"
trend_2016_100.1247,1300939,13,939,-120,57.32,177.32,-3.95,>2026,- - - - - -,3,1190.00013842,1190.00013842,,,"POLYGON ((38202.98589999974 417698.0883000009, 38331.58529999852 417324.6085000001, 38142.48149999976 417259.49489999935, 38013.88210000098 417632.97480000183, 38202.98589999974 417698.0883000009))"
trend_2016_100.1248,1701335,17,1335,93,114.58,21.58,-1.81,>2026,- - - - - -,3,762.0000168,762.0000168,,,"POLYGON ((15325.948800001293 379568.88980000094, 15387.854299999774 379398.8055000007, 15199.91589999944 379330.40129999816, 15138.010099999607 379500.48580000177, 15325.948800001293 379568.88980000094))"
trend_2016_100.1249,1701354,17,1354,113,112.91,0,-1.33,-,- - - - - -,3,666.00011227,666.00011227,,,"POLYGON ((15151.94849999994 379505.88980000094, 15197.43730000034 379380.91050000116, 15009.498799998313 379312.5064999983, 14964.010099999607 379437.48580000177, 15151.94849999994 379505.88980000094))"
trend_2016_100.1250,1701363,17,1363,97,104.7,7.7,-0.79,2025,- - - - - -,3,558.00030573,558.00030573,,,"POLYGON ((14909.652499999851 379421.1059000008, 14947.952500000596 379352.01089999825, 14773.028499998152 379255.04890000075, 14734.728500001132 379324.14389999956, 14909.652499999851 379421.1059000008))"
trend_2016_100.1251,1701372,17,1372,118,121.13,3.13,-1.47,2018,- - - - - -,3,693.9998475,693.9998475,,,"POLYGON ((14702.140099998564 379295.5659000017, 14792.642299998552 379179.72850000113, 14635.040100000799 379056.5960999988, 14544.53790000081 379172.4338000007, 14702.140099998564 379295.5659000017))"
trend_2016_100.1252,1701381,17,1381,126,137.64,11.64,-0.59,>2026,- - - - - -,3,518.00012545,518.00012545,,,"POLYGON ((14630.140099998564 379240.56650000066, 14666.464099999517 379194.07389999926, 14508.861900001764 379070.94150000066, 14472.53790000081 379117.4340999983, 14630.140099998564 379240.56650000066))"
trend_2016_100.1253,1701391,17,1391,137,150.32,13.32,-4.29,2019,- - - - - -,3,1257.99995486,1257.99995486,,,"POLYGON ((14551.140099998564 379179.566300001, 14815.258799999952 378841.50979999825, 14657.65680000186 378718.3773000017, 14393.53790000081 379056.4340999983, 14551.140099998564 379179.566300001))"
trend_2016_100.1254,1701401,17,1401,143,167.56,24.56,-3.29,2023,- - - - - -,3,1057.99995553,1057.99995553,,,"POLYGON ((14404.137099999934 379072.5438000001, 14628.514800000936 378831.9283000007, 14482.243900001049 378695.5287999995, 14257.8665000014 378936.1440999992, 14404.137099999934 379072.5438000001))"
trend_2016_100.1255,1701412,17,1412,136,179.31,43.31,-2.93,>2026,- - - - - -,3,986.00021198,986.00021198,,,"POLYGON ((14384.139899998903 379052.566300001, 14564.528799999505 378821.67909999937, 14406.92650000006 378698.54679999873, 14226.537799999118 378929.43389999866, 14384.139899998903 379052.566300001))"
trend_2016_100.1256,1701427,17,1427,133,178.22,45.22,-2.83,>2026,- - - - - -,3,966.00020062,966.00020062,,,"POLYGON ((14269.140099998564 378964.566300001, 14443.372299998999 378741.5590999983, 14285.770100001246 378618.4268999994, 14111.53790000081 378841.43389999866, 14269.140099998564 378964.566300001))"
trend_2016_100.1257,1701450,17,1450,126,173.82,47.82,-1.64,>2026,- - - - - -,3,727.99994105,727.99994105,,,"POLYGON ((14086.140099998564 378824.56650000066, 14187.10850000009 378695.3328000009, 14029.506299998611 378572.20050000027, 13928.53790000081 378701.4340999983, 14086.140099998564 378824.56650000066))"
trend_2016_100.1258,1701467,17,1467,95,161.08,66.08,0.72,-,- - - - - -,1,543.99992466,543.99992466,,,"POLYGON ((13793.53790000081 378598.4340999983, 13749.210299998522 378655.1708999984, 13906.8125 378778.30310000107, 13951.140099998564 378721.566300001, 13793.53790000081 378598.4340999983))"
trend_2016_100.1259,1701487,17,1487,-12,129.16,141.16,2.13,-,- - - - - -,1,825.99956546,825.99956546,,,"POLYGON ((13647.321299999952 378489.4439000003, 13519.134799998254 378659.5533000007, 13678.861900001764 378779.9160999991, 13807.04830000177 378609.80689999834, 13647.321299999952 378489.4439000003))"
trend_2016_100.1260,1602275,16,2275,4,32.34,28.34,-3.18,2024,- - - - - -,3,1036.00021296,1036.00021296,,,"POLYGON ((20230.854100000113 398020.3095000014, 20400.746300000697 397751.4959000014, 20231.681299999356 397644.64550000057, 20061.789099998772 397913.45910000056, 20230.854100000113 398020.3095000014))"
trend_2016_100.1261,1201550,12,1550,-189,-185.06,3.94,-4.84,-,- - - - - -,3,1368.00008069,1368.00008069,,,"POLYGON ((20035.38580000028 397898.90780000016, 20290.995900001377 397487.90989999846, 20121.162099998444 397382.2857999988, 19865.55150000006 397793.28379999846, 20035.38580000028 397898.90780000016))"
