OBJECTID,PUNTNUMMER,CONTROLEDATUM,PUNTTYPE,KWALITEIT,ZEKERING,GPS_GESCHIKTHEID,VEILIGHEID,STABILITEIT,STATIEFOPSTELBAAR,OPMERKING,X,Y,Z,MEETDATUM,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,POSITIONELE_NAUWKEURIGHEID_MM
1094,NMGO104,2021/07/06 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN OP STATION NIJMEGEN GOFFERT.,185075.8686,426634.7152,18.1884,2021/07/06 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,63.019232,"63,019232",-4.362248,"-4,362248",10
1095,NML101,2021/07/06 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN OP STATION NIJMEGEN LENT.,187527.094,430963.511,16.341,2021/07/06 00:00:00+00,044,,44,044__,Ressen=Bemmel - Nijmegen,Ah-Vl,Arnhem - Venlo ,14.40876,"14,408760",-6.645953,"-6,645953",10
1096,NML102,2021/07/06 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN OP STATION NIJMEGEN LENT.,187548.5876,430624.1539,19.394,2021/07/06 00:00:00+00,044,,44,044__,Ressen=Bemmel - Nijmegen,Ah-Vl,Arnhem - Venlo ,14.747973,"14,747973",-8.22358,"-8,223580",10
1097,NS101,2022/06/20 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NUNSPEET.,182381.9319,487204.6223,13.1692,2022/06/20 00:00:00+00,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,61.521489,"61,521489",-18.908108,"-18,908108",10
1098,NS102,2022/06/20 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NUNSPEET.,182246.5864,487138.6023,10.9662,2022/06/20 00:00:00+00,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,61.372714,"61,372714",-2.410623,"-2,410623",10
1099,NS103,2022/06/20 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NUNSPEET.,182068.342,487077.6221,11.8614,2022/06/20 00:00:00+00,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,61.184641,"61,184641",-4.36207,"-4,362070",10
1100,NS104,2022/06/20 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NUNSPEET.,182071.2441,487069.4646,11.9124,2022/06/20 00:00:00+00,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,61.184854,"61,184854",4.293626,"4,293626",10
1101,NVD101,2022/06/28 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NIJVERDAL.,228460.6836,487033.9097,11.0515,2022/06/28 00:00:00+00,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.320623,"31,320623",-6.662862,"-6,662862",10
1102,NVD102,2022/06/28 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NIJVERDAL.,228273.2301,487050.7416,10.7137,2022/06/28 00:00:00+00,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.132735,"31,132735",-10.651569,"-10,651569",10
1103,NVD103,2022/06/28 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NIJVERDAL.,228355.1319,487043.41,5.3081,2022/06/28 00:00:00+00,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.214729,"31,214729",-8.556424,"-8,556424",10
1104,NVD104,2022/06/28 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NIJVERDAL.,228203.0124,487053.4141,5.414,2022/06/28 00:00:00+00,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.062498,"31,062498",-8.676789,"-8,676789",10
1105,NVD105,2022/06/28 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NIJVERDAL.,228284.6173,487045.9068,5.0184,2022/06/28 00:00:00+00,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.144384,"31,144384",-6.527327,"-6,527327",10
1106,OMN101,2022/08/26 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION OMMEN.,224711.1667,502905.3041,6.8146,2022/08/26 00:00:00+00,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,22.883211,"22,883211",-9.436079,"-9,436079",10
1107,OMN102,2022/08/26 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION OMMEN.,224871.0057,502942.3678,6.7939,2022/08/26 00:00:00+00,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,23.049312,"23,049312",-10.625299,"-10,625299",10
1108,OMN103,2022/08/26 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Overig - weg,Zettingsvrij,Nee,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION OMMEN.,224906.1793,502955.2949,7.8215,2022/08/26 00:00:00+00,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,23.086849,"23,086849",-15.44526,"-15,445260",10
1109,OMN104,2022/08/26 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Overig - weg,Zettingsvrij,Nee,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION OMMEN.,224932.1409,502958.7734,7.6732,2022/08/26 00:00:00+00,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,23.112659,"23,112659",-13.142789,"-13,142789",10
1110,OMN105,2022/08/26 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Overig - weg,Zettingsvrij,Nee,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION OMMEN.,225023.4231,502976.3803,8.1668,2022/08/26 00:00:00+00,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,23.205485,"23,205485",-10.757019,"-10,757019",10
1111,OT101,2021/09/15 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN OP STATION OISTERWIJK.,141371.793,399222.909,11.513,2021/09/15 00:00:00+00,125,,125,125__,Tilburg - Boxtel,Bd-Ehv,Breda - Eindhoven ,30.00281,"30,002810",-37.665011,"-37,665011",10
1112,OT102,2021/09/15 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VOOR STATION OISTERWIJK.,141553.717,399238.699,12.7048,2021/09/15 00:00:00+00,125,,125,125__,Tilburg - Boxtel,Bd-Ehv,Breda - Eindhoven ,30.177322,"30,177322",12.47652,"12,476520",10
1113,OT103,2021/09/15 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR  CONTROLE EN AS-BUILT METINGEN VOOR STATION OISTERWIJK,141577.1598,399247.2635,12.7915,2021/09/15 00:00:00+00,125,,125,125__,Tilburg - Boxtel,Bd-Ehv,Breda - Eindhoven ,30.202451,"30,202451",12.607949,"12,607949",10
1114,OT104,2021/09/15 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION OISTERWIJK.,141611.1887,399262.2312,11.4916,2021/09/15 00:00:00+00,125,,125,125__,Tilburg - Boxtel,Bd-Ehv,Breda - Eindhoven ,30.239722,"30,239722",9.950877,"9,950877",10
1115,OT105,2021/09/15 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION OISTERWIJK,142067.148,399420.542,10.299,2021/09/15 00:00:00+00,125,,125,125__,Tilburg - Boxtel,Bd-Ehv,Breda - Eindhoven ,30.722236,"30,722236",14.502829,"14,502829",10
1116,OW101,2021/11/05 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION OSS-WEST.,163271.3859,418862.512,9.3504,2021/11/05 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,39.412892,"39,412892",6.571209,"6,571209",10
1117,OW102,2021/11/05 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION OSS-WEST.,163258.485,418871.1367,9.4437,2021/11/05 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,39.404868,"39,404868",-6.701891,"-6,701891",10
1118,OW103,2021/11/05 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION OSS-WEST.,163210.9723,418833.9035,8.2092,2021/11/05 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,39.345918,"39,345918",7.334442,"7,334442",10
1119,OW104,2022/05/18 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION OSS-WEST.,163172.5139,418804.4794,8.9127,2022/05/18 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,39.29852,"39,298520",18.075501,"18,075501",10
1120,RAT101,2021/06/10 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Onbekend,Zettingsgevoelig,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METIINGEN VAN STATION RAALTE.,215700.924,489622.346,7.2412,2021/06/10 00:00:00+00,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,18.077691,"18,077691",-10.204354,"-10,204354",10
1121,RAT102,2021/06/10 00:00:00+00,XYZ,Eerste orde,bout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION RAALTE.,215637.857,489614.79,6.998,2021/06/10 00:00:00+00,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,18.039384,"18,039384",40.100735,"40,100735",10
1122,RM101,2022/05/13 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROERMOND.,197379.54,355947.184,29.51,2022/05/13 00:00:00+00,519,a,519,519_a,Roermond,Mt-Vl,Maastricht - Venlo ,46.159875,"46,159875",-25.397907,"-25,397907",10
1123,RM102,2022/05/13 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROERMOND,197416.318,356081.502,29.254,2022/05/13 00:00:00+00,519,a,519,519_a,Roermond,Mt-Vl,Maastricht - Venlo ,46.298625,"46,298625",-29.238488,"-29,238488",10
1124,RM103,2022/05/13 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROERMOND.,197441.546,356178.87,28.612,2022/05/13 00:00:00+00,519,a,519,519_a,Roermond,Mt-Vl,Maastricht - Venlo ,46.400752,"46,400752",-33.388369,"-33,388369",10
1125,RM104,2022/05/13 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROERMOND.,197502.78,356401.344,28.324,2022/05/13 00:00:00+00,519,a,519,519_a,Roermond,Mt-Vl,Maastricht - Venlo ,46.633344,"46,633344",-37.938431,"-37,938431",10
1126,RS101,2021/12/02 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROSMALEN.,153687.048,414006.138,6.1353,2021/12/02 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,28.663578,"28,663578",-6.18367,"-6,183670",10
1127,RS102,2021/12/02 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROSMALEN.,153753.345,414038.512,7.338,2021/12/02 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,28.737586,"28,737586",-6.40771,"-6,407710",10
1128,RS103,2021/12/02 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROSMALEN,153738.593,413999.736,5.989,2021/12/02 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,28.707181,"28,707181",22.149745,"22,149745",10
1129,RS552,2017/09/10 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METIINGEN VAN STATION ROSMALEN,153764.384,414029.075,6.852,2017/09/10 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,28.743507,"28,743507",6.880069,"6,880069",10
1130,RS553,2021/12/02 00:00:00+00,XYZ,Eerste orde,hoek,Niet obstakelvrij,Geen,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROSMALEN.,153589.584,413962.054,5.761,2017/09/10 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,28.556569,"28,556569",-8.840054,"-8,840054",10
1131,RSD101,2022/03/29 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN GESCHIKT VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROOSENDAAL,90285.3016,394666.4995,3.4629,2022/03/29 00:00:00+00,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,23.458977,"23,458977",-11.920239,"-11,920239",10
1132,RSD102,2022/03/29 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN GESCHIKT VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROOSENDAAL.,90331.9315,394728.5826,4.2825,2022/03/29 00:00:00+00,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,23.379795,"23,379795",-14.476206,"-14,476206",10
1133,RSD103,2022/03/29 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROOSENDAAL.,90751.4692,395166.8703,6.4746,2022/03/29 00:00:00+00,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,22.765735,"22,765735",-8.18772,"-8,187720",10
1134,RSD104,2022/03/29 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROOSENDAAL,90803.4433,395248.3291,4.9905,2022/03/29 00:00:00+00,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,22.671218,"22,671218",14.389992,"14,389992",10
1135,RSD105,2022/03/29 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROOSENDAAL.,90505.2008,394954.3327,6.7326,2022/03/29 00:00:00+00,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,23.092588,"23,092588",9.869393,"9,869393",10
1136,RSD106,2022/03/29 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION ROOSENDAAL.,90500.4914,394959.2216,6.6821,2022/03/29 00:00:00+00,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,23.092606,"23,092606",16.657579,"16,657579",10
1137,SMGGS101,2022/02/09 00:00:00+00,XYZ,Eerste orde,bout,Geschikt onbewaakt,Onbekend,Zettingsvrij,Ja,SMG Punt en alleen bedoeld voor nul en as-built -metingen van het station Goes,50923.2,390982.624,1.376,2022/02/09 00:00:00+00,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,49.326697,"49,326697",7.312783,"7,312783",10
1138,SMGGS551,2021/09/09 00:00:00+00,XYZ,Eerste orde,bout,Niet obstakelvrij,Geen,Zettingsvrij,Onbekend,SMP PUNT EN ALLEEN BEDOELD VOOR NUL EN AS-BUILT METINGEN OP STATION GOES.,51088.798,390997.529,2.487,2021/09/09 00:00:00+00,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,49.159429,"49,159429",26.709647,"26,709647",10
1139,SMGGS552,2021/09/09 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR NUL EN AS-BUILT METINGEN OP STATION GOES.,51166.742,391007.062,2.28,2021/09/09 00:00:00+00,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,49.081463,"49,081463",35.218515,"35,218515",10
1140,SMGGS553,2021/09/09 00:00:00+00,XYZ,Eerste orde,bout,Niet obstakelvrij,Geen,Zettingsvrij,Onbekend,SMG PUNT EN ALLEEN BEDOELD VOOR NUL EN AS-BUILTMETINGEN OP STATION GOES.,51017.766,390979.176,1.646,2021/09/09 00:00:00+00,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,49.230797,"49,230797",8.993517,"8,993517",10
1141,SMGGS600,2022/02/15 00:00:00+00,XYZ,Eerste orde,bout,Niet obstakelvrij,Geen,Zettingsvrij,Onbekend,SMG PUNT EN ALLEEN BEDOELD VOOR NUL EN AS-BUILTMETINGEN OP STATION GOES,51017.777,390975.072,1.532,2022/02/15 00:00:00+00,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,49.230796,"49,230796",4.889502,"4,889502",10
1142,SMGHGL01,2021/06/16 00:00:00+00,XYZ,Eerste orde,bout,Geschikt bewaakt,Geen,Zettingsvrij,Ja,SMG IS ALLEEN BEDOELD VOOR METINGEN EN AS-BUILTMETINGEN OP STATION HENGELO,251315.723,475692.174,21.8105,2021/06/16 00:00:00+00,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,45.417154,"45,417154",49.300588,"49,300588",10
1143,SMGHGL02,2021/06/16 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG IS ALLEEN BEDOELD VOOR METINGEN EN AS-BUILTMETINGEN OP STATION HENGELO,251251.923,475696.086,23.6999,2021/06/16 00:00:00+00,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,45.353997,"45,353997",56.998896,"56,998896",10
1144,SMGHGL03,2021/06/16 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Onbekend,Zettingsvrij,Nee,SMG IS ALLEEN BEDOELD VOOR METINGEN EN AS-BUILTMETINGEN OP STATION HENGELO,251132.035,475778.812,23.1577,2021/06/16 00:00:00+00,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,45.221486,"45,221486",-1.293129,"-1,293129",10
1145,SMGHGL04,2021/06/16 00:00:00+00,XYZ,Eerste orde,bout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG IS ALLEEN BEDOELD VOOR METINGEN EN AS-BUILTMETINGEN OP STATION HENGELO,250577.769,475832.403,21.5498,2021/06/16 00:00:00+00,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,44.664332,"44,664332",-5.762294,"-5,762294",10
1146,SMGHGL05,2021/06/16 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG IS ALLEEN BEDOELD VOOR METINGEN EN AS-BUILTMETINGEN OP STATION HENGELO,251054.0936,475794.3941,23.1952,2021/06/16 00:00:00+00,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,45.142034,"45,142034",-1.069208,"-1,069208",10
1147,SMGVS101,2021/05/28 00:00:00+00,XYZ,Eerste orde,bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR NUL EN AS_BUILT METINGEN VAN STATION VLISSINGEN.,30452.73,385704.93,4.048,2021/05/28 00:00:00+00,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,74.053656,"74,053656",-22.57712,"-22,577120",10
1148,SMGVS701,2021/05/26 00:00:00+00,XYZ,Eerste orde,centerpunt,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR NUL EN AS-BUILT METINGEN OP STATION VLISSINGEN. MEETSTICKER OP KOZIJN.,30469.526,385435.576,6.865,2021/05/26 00:00:00+00,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,74.322858,"74,322858",-8.830556,"-8,830556",10
1149,SMGVS702,2022/02/15 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR NUL EN AS-BUILT METINGEN OP STATION VLISSINGEN.,30463.386,385609.221,6.112,2022/02/15 00:00:00+00,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,74.150162,"74,150162",-21.088934,"-21,088934",10
1150,SMGVS703,2022/02/15 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR NUL EN AS-BUILT METINGEN OP STATION VLISSINGEN.,30432.473,385836.637,4.371,2022/02/15 00:00:00+00,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,73.922017,"73,922017",-25.339191,"-25,339191",10
1151,SMGVS704,2022/02/15 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR NUL EN AS-BUILT METINGEN OP STATION VLISSINGEN.,30437.5,385442.665,5.791,2022/02/15 00:00:00+00,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,74.312784,"74,312784",22.368582,"22,368582",10
1152,SOU805,2021/06/01 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION VLISSINGEN-SOUBURG. ,30457.439,387730.449,6.4395,2021/06/01 00:00:00+00,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,72.009533,"72,009533",21.400468,"21,400468",10
