FID,name,ogc_fid,gdb_geomattr_data,shape
uitbreidingsgebieden_voetpaden_algemeen.419,CID Binkhorst,1812970,,"POLYGON ((81556.34600000083 452827.9979999997, 81553.7100000009 452831.6160000004, 81542.6799999997 452823.5689999983, 81542.52199999988 452823.4629999995, 81541.72700000182 452822.92599999905, 81537.05299999937 452819.5229999982, 81536.48999999836 452819.04199999943, 81528.94700000063 452812.4459999986, 81528.57600000128 452812.0029999986, 81528.43299999833 452811.83199999854, 81517.2340000011 452802.06500000134, 81520.18600000069 452798.65300000086, 81518.37900000066 452797.0529999994, 81518.12000000104 452796.82400000095, 81515.07699999958 452800.2719999999, 81509.51099999994 452795.3420000002, 81503.78299999982 452790.34099999815, 81503.52600000054 452790.35599999875, 81489.49700000137 452778.6160000004, 81489.4450000003 452778.3020000011, 81483.65399999917 452773.6030000001, 81486.45100000128 452770.11400000006, 81485.96999999881 452769.69999999925, 81485.10099999979 452769.04300000146, 81484.48800000176 452768.54100000113, 81481.69000000134 452772.05900000036, 81468.00899999961 452760.94999999925, 81470.92599999905 452757.44000000134, 81468.74199999869 452755.6730000004, 81465.84299999848 452759.16699999943, 81461.87700000033 452755.86199999973, 81464.59600000083 452752.41099999845, 81463.33399999887 452751.3929999992, 81461.79300000146 452750.1499999985, 81459.88699999824 452748.69900000095, 81457.37700000033 452752.05900000036, 81457.20600000024 452752.2870000005, 81449.13800000027 452746.27699999884, 81451.8359999992 452742.6339999996, 81449.58999999985 452740.94900000095, 81446.91099999845 452744.5920000002, 81442.22100000083 452741.0859999992, 81441.18200000003 452742.3449999988, 81449.08799999952 452748.2809999995, 81460.16699999943 452756.6169999987, 81462.05900000036 452758.15399999917, 81474.55200000107 452768.32400000095, 81482.74399999902 452774.9910000004, 81486.96799999848 452778.4200000018, 81488.61400000006 452779.756000001, 81498.51000000164 452788.0489999987, 81503.0940000005 452791.90900000185, 81507.28599999845 452795.55799999833, 81518.50600000098 452805.32499999925, 81520.6640000008 452807.2270000018, 81524.10300000012 452810.2569999993, 81533.31399999931 452818.3720000014, 81535.60500000045 452820.3429999985, 81536.84099999815 452821.29300000146, 81544.39799999818 452826.7950000018, 81577.80099999905 452851.28599999845, 81586.86800000072 452857.93299999833, 81587.84499999881 452856.6009999998, 81581.5 452851.9479999989, 81584.15799999982 452848.3229999989, 81581.93899999931 452846.686999999, 81579.30299999937 452850.32499999925, 81570.04399999976 452843.56500000134, 81572.74500000104 452839.93400000036, 81570.41800000146 452838.3299999982, 81567.85399999842 452841.9140000008, 81555.95100000128 452833.2879999988, 81558.65100000054 452829.60599999875, 81556.34600000083 452827.9979999997), (81449.15900000185 452745.3979999982, 81447.71999999881 452744.2580000013, 81448.7809999995 452742.88699999824, 81450.26000000164 452743.9230000004, 81449.15900000185 452745.3979999982), (81581.89499999955 452850.2289999984, 81581.13599999994 452851.1719999984, 81580.16699999943 452850.51300000027, 81580.9140000008 452849.5069999993, 81581.89499999955 452850.2289999984), (81468.18800000101 452759.3839999996, 81467.3040000014 452758.62099999934, 81468.08799999952 452757.6970000006, 81469.03799999878 452758.4840000011, 81468.18800000101 452759.3839999996), (81518.15799999982 452799.7679999992, 81517.37000000104 452800.66899999976, 81516.44700000063 452799.86199999973, 81517.2349999994 452798.96400000155, 81518.15799999982 452799.7679999992), (81570.3759999983 452841.78400000185, 81569.65900000185 452842.77699999884, 81568.70899999887 452842.05900000036, 81569.43100000173 452841.0610000007, 81570.3759999983 452841.78400000185), (81459.375 452752.6779999994, 81458.41000000015 452751.9609999992, 81459.16200000048 452751.0179999992, 81460.12799999863 452751.71599999815, 81459.375 452752.6779999994), (81556.40500000119 452831.3740000017, 81555.62700000033 452832.3289999999, 81554.70300000161 452831.64499999955, 81555.45699999854 452830.6620000005, 81556.40500000119 452831.3740000017), (81483.86899999902 452772.3139999993, 81482.9459999986 452771.54399999976, 81483.69999999925 452770.61499999836, 81484.62299999967 452771.38500000164, 81483.86899999902 452772.3139999993))"
uitbreidingsgebieden_voetpaden_algemeen.420,CID Binkhorst,1812978,,"POLYGON ((81471.62200000137 452903.8599999994, 81469.76799999923 452905.81700000167, 81465.50800000131 452906.8220000006, 81466.17100000009 452907.45800000057, 81472.00200000033 452913.0080000013, 81473.39200000092 452909.31700000167, 81475.24500000104 452907.3139999993, 81471.62200000137 452903.8599999994))"
uitbreidingsgebieden_voetpaden_algemeen.421,CID Binkhorst,1812979,,"POLYGON ((81505.14999999851 452935.90300000086, 81503.2490000017 452937.84699999914, 81499.7890000008 452938.98099999875, 81507.19900000095 452944.12000000104, 81508.35700000077 452945.0520000011, 81508.21700000018 452942.5920000002, 81507.04899999872 452941.4670000002, 81508.87999999896 452939.4279999994, 81505.14999999851 452935.90300000086))"
uitbreidingsgebieden_voetpaden_algemeen.422,CID Binkhorst,1812981,,"POLYGON ((81559.63399999961 452988.1270000003, 81557.55200000107 452990.08199999854, 81554.04600000009 452991.30900000036, 81555.05999999866 452992.5920000002, 81558.8909999989 452996.23600000143, 81559.29100000113 452996.62099999934, 81560.66099999845 452995.1220000014, 81560.24599999934 452994.7340000011, 81561.27400000021 452993.5949999988, 81563.15399999917 452991.6039999984, 81559.63399999961 452988.1270000003))"
uitbreidingsgebieden_voetpaden_algemeen.423,CID Binkhorst,1813004,,"POLYGON ((81522.07699999958 452921.50499999896, 81521.3590000011 452920.79199999943, 81521.17599999905 452920.5489999987, 81521.0540000014 452919.91899999976, 81521.3200000003 452919.33399999887, 81521.49799999967 452918.83300000057, 81521.51199999824 452918.74599999934, 81521.38599999994 452918.13800000027, 81520.92199999839 452917.7250000015, 81520.30299999937 452917.6700000018, 81519.77299999818 452917.993999999, 81519.68100000173 452918.06500000134, 81519.07899999991 452918.23900000006, 81518.49100000039 452918.0240000002, 81518.14400000125 452917.5029999986, 81518.17300000042 452916.8770000003, 81518.56599999964 452916.38899999857, 81519.17199999839 452916.2289999984, 81519.75499999896 452916.45800000057, 81520.03299999982 452916.6860000007, 81520.65799999982 452916.8139999993, 81521.23900000006 452916.5529999994, 81521.5309999995 452916.01199999824, 81521.45199999958 452915.38599999994, 81521.01999999955 452914.9270000011, 81520.40100000054 452914.8110000007, 81519.82499999925 452915.0879999995, 81519.27400000021 452915.38599999994, 81518.65500000119 452915.2989999987, 81518.20699999854 452914.86300000176, 81518.10399999842 452914.24599999934, 81518.38699999824 452913.688000001, 81518.64600000158 452913.1889999993, 81518.5700000003 452912.56700000167, 81518.1400000006 452912.11100000143, 81517.52499999851 452911.9979999997, 81516.9609999992 452912.2710000016, 81516.7190000005 452912.44900000095, 81516.08300000057 452912.5709999986, 81515.49300000072 452912.3040000014, 81514.45699999854 452911.23699999973, 81514.28299999982 452910.9919999987, 81514.18699999899 452910.37099999934, 81514.47700000182 452909.813000001, 81522.77199999988 452901.2190000005, 81507.66200000048 452886.76300000027, 81505.69099999964 452888.81700000167, 81517.39799999818 452900.0309999995, 81519.44399999827 452901.9919999987, 81510.12000000104 452911.7479999997, 81505.54699999839 452916.5329999998, 81501.1259999983 452921.15900000185, 81495.67700000107 452926.8599999994, 81497.01199999824 452928.13699999824, 81512.39900000021 452912.05799999833, 81512.67199999839 452912.3359999992, 81512.95499999821 452912.91099999845, 81512.85300000012 452913.54399999976, 81512.65500000119 452913.81500000134, 81512.37999999896 452914.3599999994, 81512.48999999836 452914.9600000009, 81512.94000000134 452915.3720000014, 81513.54899999872 452915.4279999994, 81514.06799999997 452915.1020000018, 81514.65900000185 452914.83399999887, 81515.29600000009 452914.9539999999, 81515.7490000017 452915.41899999976, 81515.86199999973 452915.8440000005, 81515.68100000173 452916.44200000167, 81515.1799999997 452916.81500000134, 81514.55600000173 452916.8189999983, 81514.13599999994 452916.5540000014, 81513.55099999905 452916.31599999964, 81512.93699999899 452916.4670000002, 81512.52800000086 452916.94900000095, 81512.48099999875 452917.5789999999, 81512.81300000101 452918.1169999987, 81512.98600000143 452918.23600000143, 81513.44200000167 452918.6469999999, 81514.22100000083 452918.16099999845, 81515.13199999928 452918.0469999984, 81516.00699999928 452918.3269999996, 81516.68299999833 452918.94900000095, 81517.03500000015 452919.7969999984, 81516.99799999967 452920.71499999985, 81516.57800000161 452921.5320000015, 81516.52899999917 452921.58900000155, 81517.6790000014 452922.7980000004, 81519.24300000072 452924.4459999986, 81519.30700000003 452924.56500000134, 81519.3909999989 452925.2129999995, 81519.08900000155 452925.79100000113, 81518.94000000134 452926.0529999994, 81518.89600000158 452926.6970000006, 81519.23200000077 452927.2479999997, 81520.01900000125 452927.90399999917, 81523.72899999842 452931.35500000045, 81523.89499999955 452931.62999999896, 81523.97100000083 452931.94200000167, 81523.95100000128 452932.26300000027, 81523.83700000122 452932.563000001, 81523.63899999857 452932.81599999964, 81523.30099999905 452933.11400000006, 81522.8759999983 452933.66800000146, 81522.62200000137 452934.31700000167, 81522.55999999866 452935.01199999824, 81522.69299999997 452935.6970000006, 81523.01199999824 452936.31700000167, 81524.32899999991 452935.0240000002, 81524.99399999902 452935.6550000012, 81527.94999999925 452932.7010000013, 81527.62700000033 452932.2529999986, 81527.64999999851 452931.6550000012, 81528.0150000006 452931.2100000009, 81528.23699999973 452930.6160000004, 81528.06799999997 452930.00400000066, 81527.88500000164 452929.79399999976, 81527.39600000158 452929.5170000009, 81526.84299999848 452929.6220000014, 81526.53200000152 452929.9600000009, 81525.93499999866 452930.2289999984, 81525.29199999943 452930.1099999994, 81525.05299999937 452929.94000000134, 81523.61199999973 452928.55999999866, 81523.26799999923 452928.0720000006, 81523.29800000042 452927.4759999998, 81523.54100000113 452927.1319999993, 81523.84600000083 452926.63599999994, 81523.77100000158 452926.05799999833, 81523.51399999857 452925.7529999986, 81522.80099999905 452925.0029999986, 81522.0859999992 452924.29100000113, 81521.94099999964 452924.08399999887, 81521.81399999931 452923.44000000134, 81522.07600000128 452922.8370000012, 81522.19700000063 452922.67500000075, 81522.33100000024 452922.0700000003, 81522.07699999958 452921.50499999896))"
uitbreidingsgebieden_voetpaden_algemeen.424,CID Binkhorst,1813005,,"POLYGON ((81412.72500000149 452860.11400000006, 81411.0150000006 452862.17500000075, 81411.10599999875 452862.26099999994, 81420.82699999958 452871.59899999946, 81428.5540000014 452879.0210000016, 81435.31500000134 452885.5150000006, 81438.63699999824 452888.70600000024, 81440.36199999973 452886.9679999985, 81440.3759999983 452886.63599999994, 81412.72500000149 452860.11400000006))"
uitbreidingsgebieden_voetpaden_algemeen.425,CID Binkhorst,1813007,,"POLYGON ((81455.77400000021 452902.3429999985, 81455.63899999857 452902.2190000005, 81455.5390000008 452902.90300000086, 81455.39499999955 452903.88800000027, 81454.98099999875 452903.54199999943, 81452.95600000024 452905.66699999943, 81453.03200000152 452905.73999999836, 81457.35799999908 452909.9679999985, 81459.31199999899 452908.0210000016, 81459.6790000014 452907.9780000001, 81461.40100000054 452907.7740000002, 81461.2100000009 452907.59099999815, 81455.77400000021 452902.3429999985))"
uitbreidingsgebieden_voetpaden_algemeen.426,CID Binkhorst,1813008,,"POLYGON ((81470.96799999848 452918.8929999992, 81469.58799999952 452917.55799999833, 81469.39299999923 452917.7710000016, 81467.27100000158 452915.6649999991, 81467.4459999986 452915.48699999973, 81464.87999999896 452913.006000001, 81464.68200000003 452913.22100000083, 81462.94999999925 452911.57400000095, 81463.1640000008 452911.34699999914, 81459.6790000014 452907.9780000001, 81459.31199999899 452908.0210000016, 81457.35799999908 452909.9679999985, 81473.87200000137 452925.7899999991, 81475.42000000179 452927.2740000002, 81477.48099999875 452925.11199999973, 81475.29800000042 452923.02699999884, 81475.0940000005 452923.2419999987, 81473.37299999967 452921.59699999914, 81473.57699999958 452921.3839999996, 81470.96799999848 452918.8929999992))"
uitbreidingsgebieden_voetpaden_algemeen.427,CID Binkhorst,1813009,,"POLYGON ((81481.19799999893 452928.67500000075, 81481 452928.88599999994, 81479.25200000033 452927.2419999987, 81479.46799999848 452927.01300000027, 81478.76199999824 452926.3350000009, 81477.48099999875 452925.11199999973, 81475.42000000179 452927.2740000002, 81485.37000000104 452936.80700000003, 81488.37999999896 452933.6700000018, 81487.8209999986 452933.1330000013, 81486.72100000083 452934.3359999992, 81484.73699999973 452932.4829999991, 81484.94000000134 452932.26999999955, 81481.19799999893 452928.67500000075))"
uitbreidingsgebieden_voetpaden_algemeen.428,CID Binkhorst,1813011,,"POLYGON ((81406.89799999818 452855.19200000167, 81405.06700000167 452853.84800000116, 81405.19799999893 452853.66600000113, 81403.18800000101 452852.1970000006, 81403.06100000069 452852.3819999993, 81400.64299999923 452850.6259999983, 81400.77699999884 452850.43400000036, 81398.70499999821 452848.91899999976, 81398.58199999854 452849.0920000002, 81395.61600000039 452847.05999999866, 81395.79699999839 452846.79199999943, 81394.95600000024 452846.1779999994, 81393.0709999986 452848.1469999999, 81403.5549999997 452858.18499999866, 81405.22800000012 452859.7879999988, 81408.5309999995 452856.3530000001, 81408.5390000008 452856.0929999985, 81407.6409999989 452855.4519999996, 81407.61199999973 452855.4310000017, 81407.47800000012 452855.6180000007, 81406.89799999818 452855.19200000167))"
uitbreidingsgebieden_voetpaden_algemeen.443,CID Binkhorst,1813039,,"POLYGON ((81552.92100000009 452654.6570000015, 81552.625 452654.4910000004, 81548.39400000125 452652.08199999854, 81548.09899999946 452651.9140000008, 81542.32200000063 452648.66800000146, 81540.66099999845 452647.9780000001, 81538.88800000027 452647.6710000001, 81537.09099999815 452647.76300000027, 81536.70499999821 452647.87099999934, 81534.87299999967 452651.1169999987, 81538.38300000131 452653.06500000134, 81539.8359999992 452650.44200000167, 81546.38399999961 452654.1330000013, 81547.30700000003 452654.65399999917, 81549.38300000131 452655.82400000095, 81552.18800000101 452657.4050000012, 81554.35700000077 452658.6279999986, 81557.40700000152 452660.34699999914, 81562.59699999914 452663.2729999982, 81562.48299999908 452663.4450000003, 81563.89799999818 452664.256000001, 81564.69900000095 452666.55900000036, 81565.35399999842 452666.90300000086, 81566.91200000048 452664.2569999993, 81566.89200000092 452664.1959999986, 81565.97899999842 452662.69000000134, 81564.7509999983 452661.4279999994, 81563.26999999955 452660.4750000015, 81561.90900000185 452659.7100000009, 81556.44399999827 452656.63800000027, 81552.92100000009 452654.6570000015))"
uitbreidingsgebieden_voetpaden_algemeen.444,CID Binkhorst,1813059,,"POLYGON ((81486.59499999881 452848.32499999925, 81466.29500000179 452828.84699999914, 81463.0540000014 452832.2509999983, 81462.30600000173 452831.5709999986, 81461.60500000045 452832.3029999994, 81449.81799999997 452821.11100000143, 81449.36499999836 452821.53500000015, 81448.64200000092 452820.8740000017, 81447.92000000179 452821.5929999985, 81424.78400000185 452799.6319999993, 81424.61199999973 452799.8200000003, 81424.00699999928 452800.17599999905, 81437.84600000083 452813.2899999991, 81442.82800000161 452817.9919999987, 81448.70899999887 452823.54300000146, 81449.82800000161 452822.3960000016, 81455.98999999836 452828.1730000004, 81452.58399999887 452831.59099999815, 81453.35700000077 452832.36400000006, 81453.72700000182 452832.7340000011, 81457.01900000125 452829.22199999914, 81462.43299999833 452834.2870000005, 81465.71700000018 452830.9070000015, 81466.35599999875 452831.54199999943, 81467.0399999991 452830.80799999833, 81467.44000000134 452831.19900000095, 81472.9600000009 452836.53599999845, 81479.14299999923 452842.4290000014, 81484.71200000122 452847.7820000015, 81482.52199999988 452850.05999999866, 81480.74399999902 452850.5949999988, 81481.27499999851 452852.36300000176, 81482.39999999851 452853.51300000027, 81483.50499999896 452851.76999999955, 81484.51700000092 452850.6629999988, 81485.6240000017 452851.67500000075, 81489.1090000011 452854.86100000143, 81491.51300000027 452857.05900000036, 81492.0700000003 452856.46400000155, 81485.15500000119 452849.9990000017, 81486.59499999881 452848.32499999925))"
uitbreidingsgebieden_voetpaden_algemeen.454,CID Binkhorst,1813080,,"POLYGON ((81527.1409999989 452875.8570000008, 81531.30999999866 452871.46599999815, 81530.00899999961 452870.6229999997, 81529.10300000012 452870.02699999884, 81525.52299999818 452873.8830000013, 81522.70800000057 452871.08300000057, 81519.02800000086 452874.91899999976, 81516.93100000173 452877.1030000001, 81513.40500000119 452880.77800000086, 81516.91899999976 452884.17599999905, 81514.73299999908 452886.43299999833, 81515.41099999845 452887.0540000014, 81515.81700000167 452887.438000001, 81519.1259999983 452884.1409999989, 81522.03700000048 452881.2320000008, 81524.40500000119 452878.78599999845, 81527.1409999989 452875.8570000008))"
uitbreidingsgebieden_voetpaden_algemeen.455,CID Binkhorst,1813082,,"POLYGON ((81584.73189999908 452609.0753999986, 81589.06199999899 452611.52699999884, 81595.51700000092 452615.1810000017, 81601.91200000048 452618.8020000011, 81608.34600000083 452622.4439999983, 81614.79899999872 452626.09699999914, 81621.25499999896 452629.7520000003, 81627.70699999854 452633.4050000012, 81634.19900000095 452637.08100000024, 81636.2490000017 452638.23999999836, 81636.42199999839 452637.9070000015, 81636.35799999908 452635.5560000017, 81635.3740000017 452635.0009999983, 81592.0223999992 452610.5254999995, 81584.73189999908 452609.0753999986))"
uitbreidingsgebieden_voetpaden_algemeen.429,CID Binkhorst,1813012,,"POLYGON ((81543.93699999899 452955.9270000011, 81543.96999999881 452955.4360000007, 81544.2650000006 452955.04300000146, 81544.4609999992 452954.6499999985, 81544.32999999821 452954.22399999946, 81542.26799999923 452952.12900000066, 81541.80999999866 452951.93200000003, 81541.35200000182 452952.09600000083, 81540.23900000006 452953.2749999985, 81539.84600000083 452953.69999999925, 81539.55200000107 452953.99500000104, 81539.51999999955 452953.99500000104, 81539.02800000086 452953.99500000104, 81538.53700000048 452953.9299999997, 81538.11199999973 452953.4059999995, 81538.11199999973 452952.98000000045, 81538.34099999815 452952.45600000024, 81538.7659999989 452951.8669999987, 81538.60300000012 452951.27699999884, 81538.14400000125 452950.91699999943, 81538.01300000027 452950.36100000143, 81538.07899999991 452949.8040000014, 81539.84600000083 452947.9699999988, 81540.01000000164 452947.5450000018, 81539.94399999827 452947.0210000016, 81538.8350000009 452945.95699999854, 81538.11199999973 452945.2729999982, 81537.83300000057 452944.6860000007, 81537.94099999964 452944.0450000018, 81538.09899999946 452943.81500000134, 81539.5009999983 452942.37900000066, 81539.7509999983 452941.7870000005, 81539.61199999973 452941.16000000015, 81539.46400000155 452940.9629999995, 81538.00200000033 452939.5709999986, 81537.42799999937 452939.33300000057, 81536.82600000128 452939.4849999994, 81536.61400000006 452939.6649999991, 81536.07200000063 452939.96499999985, 81535.45800000057 452939.8819999993, 81535.16699999943 452939.6649999991, 81533.71200000122 452938.2670000009, 81533.13300000131 452938.00499999896, 81532.50899999961 452938.12999999896, 81532.30000000075 452938.28400000185, 81531.73600000143 452938.5799999982, 81531.10399999842 452938.4910000004, 81530.9609999992 452938.4070000015, 81530.60000000149 452937.9279999994, 81530.6090000011 452937.3289999999, 81530.84200000018 452936.97100000083, 81531.14200000092 452936.4079999998, 81531.05900000036 452935.7749999985, 81530.90700000152 452935.54199999943, 81527.97700000182 452932.73900000006, 81527.94999999925 452932.7010000013, 81524.99399999902 452935.6550000012, 81525.66600000113 452936.29199999943, 81526.68899999931 452935.2989999987, 81527.14699999988 452935.2340000011, 81527.67100000009 452935.2989999987, 81528.06399999931 452935.69200000167, 81528.22700000182 452936.18299999833, 81528.0309999995 452936.8379999995, 81527.80200000107 452937.1649999991, 81526.49300000072 452938.5080000013, 81526.29600000009 452939.0639999993, 81526.29600000009 452939.48999999836, 81526.6240000017 452939.8500000015, 81527.32800000161 452940.47199999914, 81528.62900000066 452939.1719999984, 81530.79399999976 452941.3020000011, 81529.5309999995 452942.60599999875, 81530.09200000018 452942.86499999836, 81530.69700000063 452942.73699999973, 81530.93800000101 452942.5390000008, 81532.38800000027 452941.0949999988, 81532.86800000072 452940.77800000086, 81533.43899999931 452940.83900000155, 81533.74799999967 452941.0920000002, 81535.42199999839 452942.6730000004, 81535.6959999986 452943.1790000014, 81535.5859999992 452943.7430000007, 81535.4459999986 452943.9200000018, 81535.13300000131 452944.26000000164, 81534.90399999917 452944.83399999887, 81535.06500000134 452945.4299999997, 81535.11400000006 452945.4979999997, 81536.60700000077 452946.9459999986, 81536.91000000015 452947.4059999995, 81536.8359999992 452947.9519999996, 81536.6090000011 452948.2129999995, 81536.07299999893 452948.80799999833, 81535.49300000072 452949.3779999986, 81535.06799999997 452949.73800000176, 81534.90399999917 452950.3280000016, 81535.00200000033 452950.7529999986, 81535.49300000072 452951.1460000016, 81535.8209999986 452951.5390000008, 81535.8209999986 452951.96499999985, 81535.6240000017 452952.48900000006, 81534.91099999845 452953.26399999857, 81535.55099999905 452953.84899999946, 81535.81899999827 452954.41899999976, 81535.69900000095 452955.0370000005, 81535.48200000077 452955.30700000003, 81535.2100000009 452955.82499999925, 81535.32200000063 452956.3990000002, 81535.57200000063 452956.6710000001, 81536.52699999884 452957.56500000134, 81537.55700000003 452957.3229999989, 81538.60399999842 452957.4770000018, 81539.51999999955 452958.006000001, 81539.73600000143 452958.27699999884, 81540.54800000042 452958.59699999914, 81540.57400000095 452958.6169999987, 81542.75299999863 452960.7100000009, 81543.04100000113 452961.27600000054, 81542.94399999827 452961.90300000086, 81542.7659999989 452962.1550000012, 81541.36300000176 452963.59699999914, 81541.09899999946 452964.15399999917, 81541.22300000116 452964.7569999993, 81541.43100000173 452965.0089999996, 81542.69700000063 452966.20699999854, 81542.9990000017 452966.73900000006, 81542.91800000146 452967.34600000083, 81542.72100000083 452967.6160000004, 81540.52699999884 452969.8770000003, 81543.47599999979 452972.6079999991, 81544.1559999995 452971.881000001, 81544.69299999997 452971.54399999976, 81545.32499999925 452971.5859999992, 81545.65300000086 452971.7960000001, 81547.125 452973.21599999815, 81547.6400000006 452973.49599999934, 81548.21799999848 452973.3929999992, 81548.39699999988 452973.2589999996, 81548.91000000015 452972.88599999994, 81549.54399999976 452972.8839999996, 81549.95100000128 452973.12900000066, 81553.88300000131 452976.97199999914, 81554.1950000003 452977.5089999996, 81554.1259999983 452978.1259999983, 81553.89799999818 452978.4389999993, 81551.80200000107 452980.5789999999, 81553.22800000012 452981.993999999, 81555.35200000182 452979.7820000015, 81555.92300000042 452979.51099999994, 81556.54500000179 452979.6259999983, 81556.7809999995 452979.8029999994, 81557.36100000143 452980.0520000011, 81557.97700000182 452979.9120000005, 81558.1799999997 452979.7529999986, 81560.24300000072 452977.61400000006, 81560.90900000185 452976.9459999986, 81561.03700000048 452976.47300000116, 81561.05900000036 452975.9829999991, 81560.97500000149 452975.5, 81560.78799999878 452975.0469999984, 81560.50699999928 452974.64499999955, 81560.04699999839 452974.23800000176, 81559.48200000077 452973.993999999, 81558.87000000104 452973.938000001, 81558.27100000158 452974.07499999925, 81557.74399999902 452974.3920000009, 81556.69299999997 452975.4690000005, 81556.48000000045 452975.6229999997, 81556.2340000011 452975.7170000002, 81555.97199999914 452975.74500000104, 81555.71299999952 452975.7039999999, 81555.47199999914 452975.59800000116, 81553.88199999928 452974.0080000013, 81553.75299999863 452973.7870000005, 81553.69299999997 452973.5379999988, 81553.70600000024 452973.2829999998, 81553.79199999943 452973.04199999943, 81553.94399999827 452972.8350000009, 81555.33700000122 452971.40300000086, 81555.63199999928 452970.92599999905, 81555.65500000119 452970.3660000004, 81555.39900000021 452969.8669999987, 81554.93100000173 452969.55799999833, 81554.37099999934 452969.51999999955, 81553.86499999836 452969.76199999824, 81553.63399999961 452969.98800000176, 81553.43499999866 452970.13599999994, 81553.20199999958 452970.2170000002, 81552.95399999991 452970.22300000116, 81552.71700000018 452970.15399999917, 81552.51199999824 452970.0159999989, 81552.0009999983 452969.5789999999, 81551.27899999917 452969.006000001, 81550.71799999848 452968.7580000013, 81550.12099999934 452968.8990000002, 81549.88699999824 452969.1020000018, 81548.47100000083 452970.55700000003, 81547.92399999872 452970.86300000176, 81547.30099999905 452970.7870000005, 81547.02100000158 452970.5920000002, 81545.5159999989 452969.1420000009, 81545.20199999958 452968.59600000083, 81545.26900000125 452967.9699999988, 81545.43800000101 452967.7100000009, 81545.73299999908 452967.15300000086, 81545.64299999923 452966.52899999917, 81545.49199999869 452966.3029999994, 81544.01900000125 452964.8420000002, 81543.70600000024 452964.33100000024, 81543.77299999818 452963.7349999994, 81543.9990000017 452963.43499999866, 81544.75699999928 452962.631000001, 81545.44299999997 452962.0170000009, 81545.76999999955 452961.6240000017, 81545.8359999992 452961.1000000015, 81545.67199999839 452960.6420000009, 81544.36300000176 452959.3979999982, 81544.10099999979 452959.0370000005, 81543.96999999881 452958.61199999973, 81544.06799999997 452958.0879999995, 81544.49399999902 452957.6950000003, 81544.65700000152 452957.1710000001, 81544.52699999884 452956.7129999995, 81544.10099999979 452956.3520000018, 81543.93699999899 452955.9270000011))"
