FYSIEK_VOORKOMEN_CODE;FYSIEK_VOORKOMEN_OMSC;FYSIEK_VOORKOMEN_PLUS_CODE;FYSIEK_VOORKOMEN_PLUS_OMSC;ID;GUID;CODE;IDENTIFICATIE;TIJDSTIPREGISTRATIE;PLAATSINGSDATUM;BOUWJAAR;LEEFTIJD;OPPERVLAKTE;GEBIED_OMSC;BUURT_CODE;BUURT_OMSC;IMGEO_STADSDEEL_CODE;IMGEO_STADSDEEL_OMSC;IMGEO_WIJK_CODE;IMGEO_WIJK_OMSC;BEHEERDER_OMSC;EIGENAAR_OMSC;WERKPAKKET_VLAK_CODE;WERKPAKKET_VLAK_OMSC;BEHEERGEBIEDEN_OMSC;GROEN_VAKKEN_CODE;GROEN_VAKKEN_OMSC;GROEN_OPPERVLAKTE_KLASSE_CODE;GROEN_OPPERVLAKTE_KLASSE_OMSC;X;Y
LFB;loofbos;LFB_GHHBT;griend en hakhout;226249;{09EDE8D8-E24A-3FE1-E053-293C0B0AF01F};78132;G0518.0512F759-718A-C180-E050-2A0A313C70A8;20210421170157;20000101000000;2000;19;3815.7;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Bosjes van Poot;GGG01;Grote groengebieden;B;> 2000 m2;78114.12;455907.942
HOU;houtwal;HTWL; ;226370;{09EDE8D9-C001-3FE1-E053-293C0B0AF01F};884317;G0518.14280CBD-A144-0772-E053-530A0B0AF16A;20150410182133;19991001000000;1999;20;470.2;Wielerbaan;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;76518.805;450626.32
GAO;grasland overig;GRSO; ;226371;{09EDE8D9-BA1B-3FE1-E053-293C0B0AF01F};209176;G0518.FCB8EA55-F0C5-B4FA-E040-2A0A313C2F1B;20190628141500;20000301000000;2000;21;414.7;;97;Kraayenstein;1;Loosduinen;16;Kraayenstein en Vroondaal;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Lozerlaan;;;A;< 2000 m2;75725.128;451751.612
DUI;duin;DUI_GDVBT;gesloten duinvegetatie;226372;{09EDE8D9-BDDD-3FE1-E053-293C0B0AF01F};206630;G0518.0512F759-5DAF-C180-E050-2A0A313C70A8;20190630080000;20000101000000;2000;19;6857.6;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 36;Duinstruweel;Westduinpark;GGG01;Grote groengebieden;B;> 2000 m2;76929.255;456043.89
GRV;groenvoorziening;GRV_HSTBT;heesters;226373;{09EDE8D8-E731-3FE1-E053-293C0B0AF01F};74560;G0518.0512F759-62B2-C180-E050-2A0A313C70A8;20200227125310;19970701000000;1997;25;161.6;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Leeuwerikplein;;;A;< 2000 m2;78114.159;455783.746
GRV;groenvoorziening;GRV_HSTBT;heesters;226374;{09EDE8D8-E732-3FE1-E053-293C0B0AF01F};74563;G0518.0512F759-62B9-C180-E050-2A0A313C70A8;20200227125310;19940701000000;1994;28;171.2;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Leeuwerikplein;;;A;< 2000 m2;78091.902;455765.4
LFB;loofbos;LFB_GHHBT;griend en hakhout;226375;{09EDE8D9-C02F-3FE1-E053-293C0B0AF01F};207076;G0518.0512F759-591C-C180-E050-2A0A313C70A8;20190630080000;20000101000000;2000;19;38617.0;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Westduinpark;GGG01;Grote groengebieden;B;> 2000 m2;76745.13;455417.448
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226376;{09EDE8D9-B9C8-3FE1-E053-293C0B0AF01F};302974;G0518.14280CBD-A3C0-0772-E053-530A0B0AF16A;20150410182739;20031101000000;2003;18;172.0;;104;Lage Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Boedapestplein;;;A;< 2000 m2;79730.366;448790.004
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226119;{09EDE8D8-E7AE-3FE1-E053-293C0B0AF01F};75637;;;20000701000000;2000;22;336.5;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;75B;Grasveld bollen vlak;Eiberplein;;;A;< 2000 m2;77009.769;454997.034
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226120;{09EDE8D8-E7AF-3FE1-E053-293C0B0AF01F};75639;G0518.0512F759-74BC-C180-E050-2A0A313C70A8;20180212103104;19980701000000;1998;23;76.6;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Eiberplein;;;A;< 2000 m2;77010.934;455022.972
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226121;{09EDE8D8-E7B0-3FE1-E053-293C0B0AF01F};75640;G0518.0512F759-6CC3-C180-E050-2A0A313C70A8;20180212103104;20070701000000;2007;14;91.8;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Vliegenvangerlaan;;;A;< 2000 m2;76984.724;454957.015
GRV;groenvoorziening;GRV_HSTBT;heesters;226122;{09EDE8D8-EAEB-3FE1-E053-293C0B0AF01F};680390;G0518.14280CBD-F157-0772-E053-530A0B0AF16A;20150410182829;20050501000000;2005;16;43.4;;103;Parkbuurt Oosteinde;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Mijlpaal;;;A;< 2000 m2;79517.426;449367.436
GRV;groenvoorziening;GRV_PLNBT;planten;226123;{09EDE8D8-EAEC-3FE1-E053-293C0B0AF01F};680391;G0518.14280CBD-F156-0772-E053-530A0B0AF16A;20190630080000;20050501000000;2005;16;10.9;;103;Parkbuurt Oosteinde;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag;B60;Vaste planten bodembedekkend;Mijlpaal;;;A;< 2000 m2;79500.16;449362.453
GRV;groenvoorziening;GRV_HSTBT;heesters;226124;{09EDE8D8-EAEF-3FE1-E053-293C0B0AF01F};680392;G0518.14280CBD-F272-0772-E053-530A0B0AF16A;20150410182829;20050501000000;2005;16;45.9;;103;Parkbuurt Oosteinde;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Mijlpaal;;;A;< 2000 m2;79471.508;449352.602
GRV;groenvoorziening;GRV_HSTBT;heesters;226125;{09EDE8D8-EC49-3FE1-E053-293C0B0AF01F};75357;G0518.0512F759-71F1-C180-E050-2A0A313C70A8;20141006170900;20071101000000;2007;15;54.0;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Fazantplein;;;A;< 2000 m2;77430.061;455396.359
GRV;groenvoorziening;GRV_HSTBT;heesters;226126;{09EDE8D8-EC54-3FE1-E053-293C0B0AF01F};75373;G0518.0512F759-6E9A-C180-E050-2A0A313C70A8;20141006173742;20071101000000;2007;15;118.2;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Fazantplein;;;A;< 2000 m2;77425.722;455427.016
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226127;{09EDE8D8-E708-3FE1-E053-293C0B0AF01F};74039;G0518.0512F759-6F1F-C180-E050-2A0A313C70A8;20141006172719;19980701000000;1998;23;27.8;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Patrijslaan;;;A;< 2000 m2;77552.225;455185.486
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226128;{09EDE8D8-E709-3FE1-E053-293C0B0AF01F};74041;G0518.0512F759-6F3B-C180-E050-2A0A313C70A8;20141006172725;20060701000000;2006;15;22.4;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Patrijslaan;;;A;< 2000 m2;77563.964;455167.363
GAO;grasland overig;GRSO; ;226003;{09EDE8D9-BC87-3FE1-E053-293C0B0AF01F};973537;G0518.9DDD8B5A-72FA-48C8-89D0-8B10652334F9;20190628141500;20000101000000;2000;21;11.8;;87;Venen, Oorden en Raden;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 88;Berm talud;Meppelweg;;;A;< 2000 m2;77872.028;451713.117
GAO;grasland overig;GRSO; ;226004;{09EDE8D9-BC8C-3FE1-E053-293C0B0AF01F};293187;G0518.14280CBD-5E22-0772-E053-530A0B0AF16A;20190628141500;20000401000000;2000;21;197.0;Groene Assen Zuidwestzone;96;Zijden, Steden en Zichten;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 88;Berm talud;Melis Stokezijde;;;A;< 2000 m2;77358.885;450273.424
GRV;groenvoorziening;GRV_STRBT;struikrozen;226005;{09EDE8D9-BC90-3FE1-E053-293C0B0AF01F};293200;G0518.14280CBD-7D73-0772-E053-530A0B0AF16A;20150410182639;20070701000000;2007;14;98.2;;98;Dreven en Gaarden;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Trezoriersdreef;;;A;< 2000 m2;77798.505;450315.161
HOU;houtwal;HTWL; ;226006;{09EDE8D9-C16B-3FE1-E053-293C0B0AF01F};209120;G0518.FCB8EA55-DBEF-B4FA-E040-2A0A313C2F1B;20131001060000;20000901000000;2000;21;304.7;;95;Kom Loosduinen;1;Loosduinen;15;Kijkduin en Ockenburgh;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Wijndaelersingel;;;A;< 2000 m2;75389.796;452707.999
GRV;groenvoorziening;GRV_HSTBT;heesters;226007;{09EDE8D9-C16F-3FE1-E053-293C0B0AF01F};209126;G0518.FCB8EA55-E02E-B4FA-E040-2A0A313C2F1B;20181218145312;19960701000000;1996;25;180.9;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Architect Oudkade;;;A;< 2000 m2;77319.566;452777.973
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226008;{09EDE8D9-B9DF-3FE1-E053-293C0B0AF01F};303177;G0518.14280CBD-A565-0772-E053-530A0B0AF16A;20150410181959;20031101000000;2003;18;74.0;;104;Lage Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Jutland;;;A;< 2000 m2;80273.02;448961.811
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226009;{09EDE8D9-BE26-3FE1-E053-293C0B0AF01F};1021218;G0518.14280CBD-AA1C-0772-E053-530A0B0AF16A;20150410182124;19990701000000;1999;22;103.8;;96;Zijden, Steden en Zichten;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 90;Ruiggrasveld vlak;Lozerlaan;;;A;< 2000 m2;77054.515;450528.963
DUI;duin;DUI_GDVBT;gesloten duinvegetatie;226010;{09EDE8D9-BE2C-3FE1-E053-293C0B0AF01F};207261;G0518.0512F759-5B66-C180-E050-2A0A313C70A8;20190630080000;20000101000000;2000;19;19966.0;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 36;Duinstruweel;Westduinpark;GGG01;Grote groengebieden;B;> 2000 m2;77334.774;455619.173
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226250;{09EDE8D8-E9BC-3FE1-E053-293C0B0AF01F};74087;G0518.0512F759-6B90-C180-E050-2A0A313C70A8;20141006172543;20000701000000;2000;21;40.6;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Kiplaan;;;A;< 2000 m2;77256.905;455204.103
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226251;{09EDE8D8-E9BD-3FE1-E053-293C0B0AF01F};74089;G0518.0512F759-7711-C180-E050-2A0A313C70A8;20200227125310;19980701000000;1998;23;4.2;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Kiplaan;;;A;< 2000 m2;77270.16;455214.28
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226252;{09EDE8D8-E9BE-3FE1-E053-293C0B0AF01F};74091;G0518.0512F759-782B-C180-E050-2A0A313C70A8;20141006172545;20060701000000;2006;15;31.3;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Kiplaan;;;A;< 2000 m2;77280.557;455223.167
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226253;{09EDE8D8-E9BF-3FE1-E053-293C0B0AF01F};74093;G0518.0512F759-6D10-C180-E050-2A0A313C70A8;20141006172554;20040701000000;2004;17;28.7;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Kiplaan;;;A;< 2000 m2;77302.284;455244.584
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226254;{09EDE8D8-E9C0-3FE1-E053-293C0B0AF01F};74095;G0518.0512F759-69FD-C180-E050-2A0A313C70A8;20141006172554;20020701000000;2002;19;20.3;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Kiplaan;;;A;< 2000 m2;77311.495;455255.391
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226255;{09EDE8D8-E9C1-3FE1-E053-293C0B0AF01F};74097;G0518.0512F759-69FF-C180-E050-2A0A313C70A8;20180312115916;20000701000000;2000;21;36.6;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Kiplaan;;;A;< 2000 m2;77319.294;455265.519
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226256;{09EDE8D8-EECE-3FE1-E053-293C0B0AF01F};302864;G0518.14280CBD-AAC0-0772-E053-530A0B0AF16A;20150410182616;20030601000000;2003;18;273.8;;104;Lage Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag;75B;Grasveld bollen vlak;Laan van Wateringse Veld;;;A;< 2000 m2;80007.592;448825.6
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226257;{09EDE8D8-EED1-3FE1-E053-293C0B0AF01F};302866;G0518.14280CBD-AA4C-0772-E053-530A0B0AF16A;20221117174533;20030601000000;2003;18;236.2;;104;Lage Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag;75B;Grasveld bollen vlak;Laan van Wateringse Veld;;;A;< 2000 m2;79951.59;448792.14
GAO;grasland overig;GRSO; ;226258;{09EDE8D8-EED6-3FE1-E053-293C0B0AF01F};95984;;;20000101000000;2000;20;644.4;;5;Van Stolkprk./Schev.Bosjes;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Professor B. M. Teldersweg;GGG01;Grote groengebieden;A;< 2000 m2;79607.066;456983.897
GRV;groenvoorziening;GRV_HSTBT;heesters;226259;{09EDE8D8-2C44-3FE1-E053-293C0B0AF01F};845939;G0518.FCB8EA55-EFA8-B4FA-E040-2A0A313C2F1B;20131001060000;20020201000000;2002;19;234.0;Foerageergebieden vleermuizen;90;Ockenburgh;1;Loosduinen;15;Kijkduin en Ockenburgh;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Hanso Idzerdapad;;;A;< 2000 m2;75026.344;451970.57
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226377;{09EDE8D9-B9CC-3FE1-E053-293C0B0AF01F};302980;G0518.14280CBD-ADAD-0772-E053-530A0B0AF16A;20150410181612;20031101000000;2003;18;1058.5;;104;Lage Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Bratislavahof;;;A;< 2000 m2;79824.84;448750.43
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226378;{09EDE8D9-B9D9-3FE1-E053-293C0B0AF01F};303171;G0518.14280CBD-AEC6-0772-E053-530A0B0AF16A;20150410182215;20030801000000;2003;18;211.9;;104;Lage Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Groenland;;;A;< 2000 m2;80218.63;449034.758
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226379;{09EDE8D9-B9DA-3FE1-E053-293C0B0AF01F};303172;G0518.14280CBD-A4CB-0772-E053-530A0B0AF16A;20150410182808;20030801000000;2003;18;570.9;;104;Lage Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Groenland;;;A;< 2000 m2;80274.952;449060.53
GAO;grasland overig;GRSO; ;226380;{09EDE8D9-BEA4-3FE1-E053-293C0B0AF01F};273248;G0518.FCB8EA55-ECC0-B4FA-E040-2A0A313C2F1B;20190628141500;20000701000000;2000;21;19.8;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Houtwijklaan;;;A;< 2000 m2;77183.168;452552.671
DUI;duin;DUI_GDVBT;gesloten duinvegetatie;226381;{09EDE8D9-BEAC-3FE1-E053-293C0B0AF01F};207145;G0518.0512F759-5A43-C180-E050-2A0A313C70A8;20190630080000;20000101000000;2000;19;8372.2;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 36;Duinstruweel;Westduinpark;GGG01;Grote groengebieden;B;> 2000 m2;77092.665;455461.613
LFB;loofbos;LFB_GHHBT;griend en hakhout;226382;{09EDE8D9-BED1-3FE1-E053-293C0B0AF01F};207282;G0518.0512F759-5DA9-C180-E050-2A0A313C70A8;20190630080000;20000101000000;2000;20;20555.7;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Westduinpark;GGG01;Grote groengebieden;B;> 2000 m2;77160.0518829731;455887.382220782
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226383;{09EDE8D8-EB98-3FE1-E053-293C0B0AF01F};77257;G0518.0512F759-74E2-C180-E050-2A0A313C70A8;20141006170550;20050201000000;2005;16;62.6;;10;Rond de Energiecentrale;3;Segbroek;21;Regentessekwartier;DSB/DPZ;Gemeente Den Haag;75B;Grasveld bollen vlak;Regentesselaan;;;A;< 2000 m2;79279.717;455134.251
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226129;{09EDE8D8-E70A-3FE1-E053-293C0B0AF01F};74043;G0518.0512F759-6F20-C180-E050-2A0A313C70A8;20141006172724;20040701000000;2004;17;28.0;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Patrijslaan;;;A;< 2000 m2;77553.866;455161.103
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226130;{09EDE8D8-E70B-3FE1-E053-293C0B0AF01F};74045;G0518.0512F759-6CDE-C180-E050-2A0A313C70A8;20141006172719;20020701000000;2002;19;34.3;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Patrijslaan;;;A;< 2000 m2;77543.192;455177.685
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226131;{09EDE8D8-E70C-3FE1-E053-293C0B0AF01F};74049;G0518.0512F759-6CDF-C180-E050-2A0A313C70A8;20141006172719;19980701000000;1998;23;36.6;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Patrijslaan;;;A;< 2000 m2;77519.714;455214.627
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226132;{09EDE8D8-E70D-3FE1-E053-293C0B0AF01F};74051;G0518.0512F759-6CE1-C180-E050-2A0A313C70A8;20141006172719;20060701000000;2006;15;33.4;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Patrijslaan;;;A;< 2000 m2;77509.894;455229.822
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226133;{09EDE8D8-E70E-3FE1-E053-293C0B0AF01F};74053;G0518.0512F759-6BBE-C180-E050-2A0A313C70A8;20141006172722;20040701000000;2004;17;6.8;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Patrijslaan;;;A;< 2000 m2;77481.741;455273.423
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226134;{09EDE8D9-BFE0-3FE1-E053-293C0B0AF01F};1021220;G0518.14280CBD-8A08-0772-E053-530A0B0AF16A;20150410182003;19990701000000;1999;20;49.2;Groene Assen Zuidwestzone;96;Zijden, Steden en Zichten;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 90;Ruiggrasveld vlak;Lozerlaan;GGG01;Grote groengebieden;A;< 2000 m2;77235.625;450224.578
GRV;groenvoorziening;GRV_HSTBT;heesters;226135;{09EDE8D9-BFE2-3FE1-E053-293C0B0AF01F};273341;G0518.FCB8EA55-FA65-B4FA-E040-2A0A313C2F1B;20220407124135;19960701000000;1996;25;29.0;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Laan van Vredestein;;;A;< 2000 m2;77140.652;452870.608
GRV;groenvoorziening;GRV_HSTBT;heesters;226136;{09EDE8D9-BFE3-3FE1-E053-293C0B0AF01F};273342;G0518.FCB8EA55-DF3B-B4FA-E040-2A0A313C2F1B;20131001060000;19950701000000;1995;26;127.7;Foerageergebied vleermuizen;82;Rosenburg;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Oude Haagweg;;;A;< 2000 m2;77129.456;452915.065
GAO;grasland overig;GRSO; ;226137;{09EDE8D9-BFE4-3FE1-E053-293C0B0AF01F};273343;;;19990701000000;1999;22;117.3;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Oude Haagweg;;;A;< 2000 m2;77326.696;453027.047
GAO;grasland overig;GRSO; ;226138;{09EDE8D9-BFE5-3FE1-E053-293C0B0AF01F};273344;G0518.FCB8EA55-F0AA-B4FA-E040-2A0A313C2F1B;20200416094651;19990701000000;1999;22;83.0;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Oude Haagweg;;;A;< 2000 m2;77290.66;452998.561
GAO;grasland overig;GRSO; ;226139;{09EDE8D9-B791-3FE1-E053-293C0B0AF01F};200639;G0518.FCB8EA55-EBF0-B4FA-E040-2A0A313C2F1B;20190628141500;20000101000000;2000;20;1037.3;;97;Kraayenstein;1;Loosduinen;16;Kraayenstein en Vroondaal;DSB/DPZ;Gemeente Den Haag; 87;Weide vlak;Madestein Recreatiegebied noordoost;GGG01;Grote groengebieden;A;< 2000 m2;75632.686;451263.37
LFB;loofbos;LFB_GHHBT;griend en hakhout;226011;{09EDE8D9-BE32-3FE1-E053-293C0B0AF01F};207273;G0518.0512F759-5B64-C180-E050-2A0A313C70A8;20190630080000;20000101000000;2000;20;6653.5;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Westduinpark;GGG01;Grote groengebieden;B;> 2000 m2;77208.5794187003;455743.667043983
LFB;loofbos;LFB_GHHBT;griend en hakhout;226012;{09EDE8D9-BF47-3FE1-E053-293C0B0AF01F};206557;G0518.0512F759-5ED2-C180-E050-2A0A313C70A8;20190630080000;20000101000000;2000;19;15220.7;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Westduinpark;GGG01;Grote groengebieden;B;> 2000 m2;77337.057;455835.082
DUI;duin;DUI_GDVBT;gesloten duinvegetatie;226013;{09EDE8D9-BF58-3FE1-E053-293C0B0AF01F};206579;G0518.0512F759-57FD-C180-E050-2A0A313C70A8;20190630080000;20000101000000;2000;19;3891.6;Westduinpark - Wapendal;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 36;Duinstruweel;Westduinpark;GGG01;Grote groengebieden;B;> 2000 m2;76763.117;455856.688
GRV;groenvoorziening;GRV_HSTBT;heesters;226014;{09EDE8D8-D4D2-3FE1-E053-293C0B0AF01F};73022;G0518.0512F759-6888-C180-E050-2A0A313C70A8;20141006170649;20050701000000;2005;17;27.1;;83;Eykenduinen;3;Segbroek;19;Vruchtenbuurt;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Bosbesstraat;;;A;< 2000 m2;77853.879;453479.574
GRV;groenvoorziening;GRV_HSTBT;heesters;226015;{09EDE8D8-D4D3-3FE1-E053-293C0B0AF01F};73027;G0518.0512F759-6887-C180-E050-2A0A313C70A8;20170619170502;20000201000000;2000;21;110.5;;83;Eykenduinen;3;Segbroek;19;Vruchtenbuurt;DSB/DPZ;Gemeente Den Haag; 55;Hagen m2 knippen;Bosbesstraat;;;A;< 2000 m2;77856.155;453461.861
GRV;groenvoorziening;GRV_HSTBT;heesters;226016;{09EDE8D8-D4E4-3FE1-E053-293C0B0AF01F};73065;G0518.0512F759-7877-C180-E050-2A0A313C70A8;20141006172016;20070901000000;2007;14;69.6;;83;Eykenduinen;3;Segbroek;20;Valkenboskwartier;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Kamperfoeliestraat;;;A;< 2000 m2;78380.817;453827.302
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;226017;{09EDE8D8-DAFE-3FE1-E053-293C0B0AF01F};74473;G0518.0512F759-714C-C180-E050-2A0A313C70A8;20170522113747;20040701000000;2004;17;216.9;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Tortellaan;;;A;< 2000 m2;76393.975;454605.667
GRV;groenvoorziening;GRV_HSTBT;heesters;226260;{09EDE8D8-2C45-3FE1-E053-293C0B0AF01F};845942;G0518.FCB8EA55-F05B-B4FA-E040-2A0A313C2F1B;20190630080000;20060201000000;2006;15;127.6;;90;Ockenburgh;1;Loosduinen;15;Kijkduin en Ockenburgh;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Johan Watelerpad;;;A;< 2000 m2;74961.688;451859.048
LFB;loofbos;LFB_GHHBT;griend en hakhout;226261;{09EDE8D8-F0B8-3FE1-E053-293C0B0AF01F};95351;G0518.08D6E6F3-2DC9-653A-E050-2A0A313C2FF8;20190630080000;20030101000000;2003;16;1776.1;Scheveningse Bosjes;5;Van Stolkprk./Schev.Bosjes;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Scheveningse Bos;GGG01;Grote groengebieden;A;< 2000 m2;79828.44;456912.403
