FID,BOOMSOORT,BUURT,EIGENAAR,EPR_INSPECTIEDATUM,EPR_REG_OPMERKINGEN,EPR_UITVOERINGSDATUM,EPR_UITV_OPMERKINGEN,EPR_URGENTIE,EPR_HOOGTE_NEST,EPR_NEST_GROOT,EPR_NEST_KLEIN,EPR_NEST_MIDDEL,FUNCTIE,ID,KROONDIAMETER,NEDERLANDSE_NAAM,PLANTJAAR,PLANTWIJZE,STAMDIAMETER,STANDPLAATS,STRAAT,WIJK,LONGITUDE,BOOMHOOGTE,BOOMKLASSE,LATITUDE
Bomen_eikenprocessierups_2017.472114,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-26,,2019-07-08,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,22,12,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Hogeweg,Stoutenburg Noord,5.42651255092749,12-15 m,Geen vrije uitgroei,52.1632694901862

Bomen_eikenprocessierups_2017.472115,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-26,,2019-07-08,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,24,12,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Hogeweg,Stoutenburg Noord,5.42674064332421,12-15 m,Geen vrije uitgroei,52.1633790670671

Bomen_eikenprocessierups_2017.472116,Quercus robur,Bloeidaal,Gemeente Amersfoort,2018-07-03,,1900-01-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,,Agrarische bestemming,25,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Hogeweg,Stoutenburg Noord,5.42684883917164,12-15 m,Geen vrije uitgroei,52.1634284645429

Bomen_eikenprocessierups_2017.472117,Quercus robur,Bloeidaal,Gemeente Amersfoort,2018-07-03,,1900-01-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,,Agrarische bestemming,26,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Hogeweg,Stoutenburg Noord,5.42696435155829,9-12 m,Geen vrije uitgroei,52.1634877462209

Bomen_eikenprocessierups_2017.472118,Quercus robur,Bloeidaal,Gemeente Amersfoort,2018-07-03,,2018-07-25,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Agrarische bestemming,27,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Hogeweg,Stoutenburg Noord,5.42719975539226,9-12 m,Gekandelaberde boom,52.1635991173283

Bomen_eikenprocessierups_2017.472119,Quercus robur,Rubensstraat,Gemeente Amersfoort,2020-06-09,,2020-06-10,,Normaal (binnen 14 dagen),0 - 8 meter,,0,1,Stadsdeel- en wijkgroen,3195,6,zomereik,1970,Groep,31-50 cm,Ruw gras,Cornelis van Zwollaan,Vermeerkwartier,5.39601298233071,15-18 m,Geen vrije uitgroei,52.148301741776

Bomen_eikenprocessierups_2017.472120,Quercus robur,Rubensstraat,Gemeente Amersfoort,2019-06-11,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,3,,Stadsdeel- en wijkgroen,3196,15,zomereik,1970,Groep,31-50 cm,Ruw gras,Cornelis van Zwollaan,Vermeerkwartier,5.39606803136177,15-18 m,Geen vrije uitgroei,52.1482887952835

Bomen_eikenprocessierups_2017.472121,Quercus robur,Rubensstraat,Gemeente Amersfoort,2019-06-11,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Stadsdeel- en wijkgroen,3197,15,zomereik,1970,Groep,31-50 cm,Ruw gras,Cornelis van Zwollaan,Vermeerkwartier,5.39597453897768,15-18 m,Geen vrije uitgroei,52.1482554467999

Bomen_eikenprocessierups_2017.472122,Quercus robur,Bachweg Zuid,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Pareltjes,1768,15,zomereik,1989,Bomenrij,31-50 cm,Gazon,Euterpeplein,Randenbroek,5.4075805637315,15-18 m,Geen vrije uitgroei,52.151276267223

Bomen_eikenprocessierups_2017.472123,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-26,,2019-07-08,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,42,15,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Hogeweg,Stoutenburg Noord,5.42898946294894,18-24 m,Geen vrije uitgroei,52.1644622398789

Bomen_eikenprocessierups_2017.472124,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-26,,2019-07-08,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,43,15,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Hogeweg,Stoutenburg Noord,5.42908450651298,15-18 m,Geen vrije uitgroei,52.1645080447377

Bomen_eikenprocessierups_2017.472125,Quercus robur,De Wieken,Gemeente Amersfoort,2020-06-22,,2020-06-26,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,115,9,zomereik,1995,Bomenrij,21-30 cm,Gazon,Oude Lageweg,Valleipoort,5.42789682528495,9-12 m,Geen vrije uitgroei,52.1682984477508

Bomen_eikenprocessierups_2017.472126,Quercus robur,De Wieken,Gemeente Amersfoort,2020-06-22,,2020-06-26,,Normaal (binnen 14 dagen),0 - 8 meter,,1,2,Agrarische bestemming,116,9,zomereik,1995,Bomenrij,31-50 cm,Gazon,Oude Lageweg,Valleipoort,5.42784252460374,9-12 m,Geen vrije uitgroei,52.1682783001582

Bomen_eikenprocessierups_2017.472127,Quercus robur,De Wieken,Gemeente Amersfoort,2020-06-22,,2020-06-26,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,117,3,zomereik,1990,Bomenrij,21-30 cm,Gazon,Oude Lageweg,Valleipoort,5.42779614454062,0-6 m,Knotboom,52.1682630175218

Bomen_eikenprocessierups_2017.472128,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-06-29,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,120,9,zomereik,1983,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43718252177934,9-12 m,Geen vrije uitgroei,52.1654001219972

Bomen_eikenprocessierups_2017.472129,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2019-07-31,,Normaal (binnen 14 dagen),> 8 meter,,1,,Agrarische bestemming,1085,9,zomereik,1970,Groep,31-50 cm,Bosplantsoen,Koedijkerweg,Stoutenburg Noord,5.46762838678593,15-18 m,Geen vrije uitgroei,52.1640357771922

Bomen_eikenprocessierups_2017.472130,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-06,,Normaal (binnen 14 dagen),0 - 8 meter,,,4,Agrarische bestemming,669,9,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45752266959387,15-18 m,Geen vrije uitgroei,52.1632582192293

Bomen_eikenprocessierups_2017.472131,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2019-08-09,,Normaal (binnen 14 dagen),> 8 meter,,,1,Agrarische bestemming,671,9,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45730791759739,15-18 m,Geen vrije uitgroei,52.1632641276543

Bomen_eikenprocessierups_2017.472132,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,2,2,Agrarische bestemming,587,12,zomereik,1930,Bomenrij,31-50 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.4591755668393,15-18 m,Geen vrije uitgroei,52.1633382006445

Bomen_eikenprocessierups_2017.472133,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-05,,2019-07-31,,Normaal (binnen 14 dagen),> 8 meter,,,4,Agrarische bestemming,733,18,zomereik,1931,Bomenrij,51-100 cm,Halfverharding,Koedijkerweg,Stoutenburg Noord,5.45993084779239,18-24 m,Geen vrije uitgroei,52.1630559916816

Bomen_eikenprocessierups_2017.472134,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2020-07-13,,Normaal (binnen 14 dagen),> 8 meter,,,3,Agrarische bestemming,734,15,zomereik,1930,Bomenrij,51-100 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45782659528855,18-24 m,Geen vrije uitgroei,52.1550235137594

Bomen_eikenprocessierups_2017.472135,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-01-01,,2019-08-05,,,,,,3,Agrarische bestemming,736,15,zomereik,1930,Bomenrij,51-100 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45890448915116,18-24 m,Geen vrije uitgroei,52.1551189789062

Bomen_eikenprocessierups_2017.472136,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,232,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44783742602229,15-18 m,Geen vrije uitgroei,52.162096628874

Bomen_eikenprocessierups_2017.472137,Quercus robur,Bloeidaal,Gemeente Amersfoort,2018-06-29,,1900-01-01,,Normaal (binnen 14 dagen),> 8 meter,,,,Agrarische bestemming,233,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44790172134306,15-18 m,Geen vrije uitgroei,52.1620894058109

Bomen_eikenprocessierups_2017.472138,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-26,,2019-07-08,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,58,15,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Hogeweg,Stoutenburg Noord,5.43069003632258,18-24 m,Geen vrije uitgroei,52.1652768330769

Bomen_eikenprocessierups_2017.472139,Quercus robur,Rubensstraat,Gemeente Amersfoort,2020-06-09,,2020-07-02,,Normaal (binnen 14 dagen),> 8 meter,,3,,Stadsdeel- en wijkgroen,3169,15,zomereik,1965,Groep,31-50 cm,Ruw gras,Gasthuislaan,Vermeerkwartier,5.39946760065802,18-24 m,Geen vrije uitgroei,52.1469958835441

Bomen_eikenprocessierups_2017.472140,Quercus robur,Willem III,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Buurt- en blokgroen,1451,,zomereik,1986,Bomenrij,21-30 cm,Heesters,Willem van Otterloostraat,Randenbroek,5.40142424018986,12-15 m,Geen vrije uitgroei,52.1548726491962

Bomen_eikenprocessierups_2017.472141,Quercus robur,Weberstraat,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Stadsdeel- en wijkgroen,1814,15,zomereik,1976,Bomenrij,31-50 cm,Ruw gras,Zwarteweg,Randenbroek,5.40755139149616,15-18 m,Geen vrije uitgroei,52.1448220571968

Bomen_eikenprocessierups_2017.472142,Quercus robur,Rubensstraat,Gemeente Amersfoort,2019-06-11,"

",2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Stadsdeel- en wijkgroen,3208,12,zomereik,1970,Groep,31-50 cm,Ruw gras,Cornelis van Zwollaan,Vermeerkwartier,5.39540884405203,18-24 m,Geen vrije uitgroei,52.1481103566343

Bomen_eikenprocessierups_2017.472143,Quercus robur,Rubensstraat,Gemeente Amersfoort,2019-06-11,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,1,1,Stadsdeel- en wijkgroen,3210,12,zomereik,1970,Groep,31-50 cm,Ruw gras,Cornelis van Zwollaan,Vermeerkwartier,5.39527588435189,18-24 m,Geen vrije uitgroei,52.148070818476

Bomen_eikenprocessierups_2017.472259,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-08,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,559,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45644794293451,15-18 m,Geen vrije uitgroei,52.1632608244466

Bomen_eikenprocessierups_2017.472260,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-01-01,,2020-07-08,,,,,,3,Agrarische bestemming,560,12,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.4565421573324,15-18 m,Geen vrije uitgroei,52.1632726179033

Bomen_eikenprocessierups_2017.472261,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2019-08-05,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,763,12,zomereik,1930,Bomenrij,51-100 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45994275559615,12-15 m,Geen vrije uitgroei,52.1558556367941

Bomen_eikenprocessierups_2017.472262,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2020-07-13,,Normaal (binnen 14 dagen),0 - 8 meter,,,5,Agrarische bestemming,767,6,zomereik,1930,Bomenrij,21-30 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45984425878655,9-12 m,Geen vrije uitgroei,52.1558359483168

Bomen_eikenprocessierups_2017.472263,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-09,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,606,12,zomereik,1930,Groep,31-50 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.4584083952289,12-15 m,Geen vrije uitgroei,52.1649060532271

Bomen_eikenprocessierups_2017.472264,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-01-01,,2020-07-10,,,,,,5,Agrarische bestemming,597,12,zomereik,1930,Groep,31-50 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45858344539106,12-15 m,Geen vrije uitgroei,52.1645840431518

Bomen_eikenprocessierups_2017.472265,Quercus palustris,Rubensstraat,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Stadsdeel- en wijkgroen,3186,18,moeraseik,1970,Groep,51-100 cm,Ruw gras,Rubensstraat,Vermeerkwartier,5.39565048668892,18-24 m,Geen vrije uitgroei,52.1513172238919

Bomen_eikenprocessierups_2017.472266,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-08,,Normaal (binnen 14 dagen),0 - 8 meter,,,4,Agrarische bestemming,565,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45707532370595,15-18 m,Geen vrije uitgroei,52.1633276017114

Bomen_eikenprocessierups_2017.472267,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-01-01,,2019-08-01,,,,,,3,Agrarische bestemming,842,15,zomereik,1930,Bomenrij,51-100 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45916608654409,15-18 m,Geen vrije uitgroei,52.1600902425311

Bomen_eikenprocessierups_2017.472268,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,5,Agrarische bestemming,191,15,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44325352257385,18-24 m,Geen vrije uitgroei,52.1627037573297

Bomen_eikenprocessierups_2017.472269,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,3,1,Agrarische bestemming,192,15,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44342742618666,18-24 m,Geen vrije uitgroei,52.1626919911449

Bomen_eikenprocessierups_2017.472270,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-07,,Normaal (binnen 14 dagen),0 - 8 meter,,,5,Agrarische bestemming,567,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45717809011414,15-18 m,Geen vrije uitgroei,52.1633301748376

Bomen_eikenprocessierups_2017.472271,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,3,,1,Agrarische bestemming,199,3,zomereik,2005*,Bomenrij,11-20 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44427795946704,6-9 m,Geen vrije uitgroei,52.1626457487573

Bomen_eikenprocessierups_2017.472272,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,201,15,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44456877541297,15-18 m,Geen vrije uitgroei,52.1626285321413

Bomen_eikenprocessierups_2017.472273,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,202,9,zomereik,1980*,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44464915068772,12-15 m,Geen vrije uitgroei,52.1626231007182

Bomen_eikenprocessierups_2017.472274,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,203,9,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44473975541925,12-15 m,Geen vrije uitgroei,52.1626167654966

Bomen_eikenprocessierups_2017.472275,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,3,,2,Agrarische bestemming,204,9,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44482305371411,12-15 m,Geen vrije uitgroei,52.1626113325441

Bomen_eikenprocessierups_2017.472276,Quercus robur,Dorrestein,Gemeente Amersfoort,2019-06-11,,2019-07-15,,Normaal (binnen 14 dagen),0 - 8 meter,,3,,Stadsdeel- en wijkgroen,3455,12,zomereik,1970,Bomenrij,31-50 cm,Gazon,Gasthuislaan,Vermeerkwartier,5.39911503089748,12-15 m,Geen vrije uitgroei,52.1464544825816

Bomen_eikenprocessierups_2017.472277,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-06,,Normaal (binnen 14 dagen),> 8 meter,,,2,Agrarische bestemming,682,6,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45703273347122,15-18 m,Geen vrije uitgroei,52.1632620480006

Bomen_eikenprocessierups_2017.472278,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2020-07-06,,Normaal (binnen 14 dagen),> 8 meter,,,3,Agrarische bestemming,684,15,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45396265276979,18-24 m,Geen vrije uitgroei,52.1628696368889

Bomen_eikenprocessierups_2017.472279,Quercus robur,Willem III,Gemeente Amersfoort,2018-06-25,,2018-07-17,,Normaal (binnen 14 dagen),> 8 meter,,2,3,Buurt- en blokgroen,1530,36,zomereik,<1930,Solitair,51-100 cm,Heesters,Matthijs Vermeulenstraat,Randenbroek,5.40139464118455,18-24 m,Geen vrije uitgroei,52.1557090994895

Bomen_eikenprocessierups_2017.472280,Tilia cordata,Willem III,Gemeente Amersfoort,2016-07-07,,2018-07-17,,,,,,,Buurt- en blokgroen,1538,6,kleinbladige linde,1986,Bomenrij,21-30 cm,Gazon,Hogeweg,Randenbroek,5.40032450729185,9-12 m,Geen vrije uitgroei,52.1560408520021

Bomen_eikenprocessierups_2017.472281,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2019-07-31,,Normaal (binnen 14 dagen),> 8 meter,,1,,Agrarische bestemming,1121,9,zomereik,1970,Groep,31-50 cm,Bosplantsoen,Koedijkerweg,Stoutenburg Noord,5.46531741554831,15-18 m,Geen vrije uitgroei,52.1637873252956

Bomen_eikenprocessierups_2017.472306,Quercus robur,Columbusweg,Gemeente Amersfoort,2020-06-06,,2020-06-08,,Normaal (binnen 14 dagen),0 - 8 meter,1,0,,Buurt- en blokgroen,6321,6,zomereik,1997,Bomenrij,21-30 cm,Ruw gras,Ringweg-Kruiskamp,De Kruiskamp,5.40504586815876,12-15 m,Geen vrije uitgroei,52.159703713445

Bomen_eikenprocessierups_2017.472307,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-01-01,,2019-07-31,,,,,,1,Agrarische bestemming,1126,9,zomereik,1990*,Groep,31-50 cm,Bosplantsoen,Koedijkerweg,Stoutenburg Noord,5.46484011102493,12-15 m,Geen vrije uitgroei,52.16361628076

Bomen_eikenprocessierups_2017.472308,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-01-01,,2019-07-31,,,,,,1,Agrarische bestemming,1040,18,zomereik,1930,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.46950292922927,18-24 m,Geen vrije uitgroei,52.1639356955388

Bomen_eikenprocessierups_2017.472309,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2019-07-31,,Normaal (binnen 14 dagen),> 8 meter,,1,5,Agrarische bestemming,1041,18,zomereik,1930,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.46945779948946,18-24 m,Geen vrije uitgroei,52.1639299453055

Bomen_eikenprocessierups_2017.472310,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2019-07-31,,Normaal (binnen 14 dagen),> 8 meter,,,1,Agrarische bestemming,1042,24,zomereik,1931,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.46968917782889,18-24 m,Geen vrije uitgroei,52.1640083997511

Bomen_eikenprocessierups_2017.472311,Niet aanwezig,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2019-07-31,,Normaal (binnen 14 dagen),> 8 meter,,3,,Agrarische bestemming,1043,24,Niet aanwezig,1931,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.46970798828105,18-24 m,Geen vrije uitgroei,52.1640141658964

Bomen_eikenprocessierups_2017.472312,Quercus robur,Rubensstraat,Gemeente Amersfoort,2019-06-13,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Stadsdeel- en wijkgroen,3185,27,zomereik,1930*,Groep,51-100 cm,Ruw gras,Rubensstraat,Vermeerkwartier,5.39560669443383,18-24 m,Geen vrije uitgroei,52.1511510942574

Bomen_eikenprocessierups_2017.472313,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,234,12,zomereik,1930,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44800690896506,18-24 m,Geen vrije uitgroei,52.1620605909478

Bomen_eikenprocessierups_2017.472314,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,4,,2,Agrarische bestemming,236,9,zomereik,1970,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44819685831353,15-18 m,Geen vrije uitgroei,52.1620290362675

Bomen_eikenprocessierups_2017.472315,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,238,9,zomereik,1970,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44828892509716,18-24 m,Geen vrije uitgroei,52.1620244951887

Bomen_eikenprocessierups_2017.472316,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,239,9,zomereik,1970,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44837662094125,18-24 m,Geen vrije uitgroei,52.1620298428958

Bomen_eikenprocessierups_2017.472317,Quercus robur,Dorrestein,Gemeente Amersfoort,2019-06-11,,2019-07-15,,Normaal (binnen 14 dagen),0 - 8 meter,,1,1,Stadsdeel- en wijkgroen,3454,12,zomereik,1970,Bomenrij,31-50 cm,Gazon,Gasthuislaan,Vermeerkwartier,5.39905803895205,15-18 m,Geen vrije uitgroei,52.146398763083

Bomen_eikenprocessierups_2017.472318,Quercus robur,Verhoevenstraat,Gemeente Amersfoort,2019-07-03,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,,94453,,zomereik,2010,Bomenrij,11-20 cm,Elementverharding,Van Campenstraat,De Berg Zuid,5.37884138305309,6-9 m,Geen vrije uitgroei,52.1453421565514

Bomen_eikenprocessierups_2017.472319,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2019-07-31,,Normaal (binnen 14 dagen),> 8 meter,,1,,Agrarische bestemming,1008,12,zomereik,1950,Bomenrij,51-100 cm,Bosplantsoen,Koedijkerweg,Stoutenburg Noord,5.46743978061227,18-24 m,Geen vrije uitgroei,52.1639591302918

Bomen_eikenprocessierups_2017.472320,Quercus robur,Weberstraat,Gemeente Amersfoort,2018-01-01,,,,,,,,,Stadsdeel- en wijkgroen,1817,18,zomereik,1930*,Bomenrij,51-100 cm,Ruw gras,Zwarteweg,Randenbroek,5.40657803932174,15-18 m,Geen vrije uitgroei,52.1447619508942

Bomen_eikenprocessierups_2017.472321,Quercus robur,Dorrestein,Gemeente Amersfoort,2019-06-11,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,,,Stadsdeel- en wijkgroen,3449,12,zomereik,1970,Bomenrij,31-50 cm,Heesters,Dorresteinsesteeg,Vermeerkwartier,5.40065353346643,12-15 m,Geen vrije uitgroei,52.1410912196876

Bomen_eikenprocessierups_2017.472322,Quercus robur,Dorrestein,Gemeente Amersfoort,2020-06-09,,2020-07-02,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Stadsdeel- en wijkgroen,3450,3,zomereik,2008,Bomenrij,11-20 cm,Heesters,Dorresteinsesteeg,Vermeerkwartier,5.4006105857129,6-9 m,Geen vrije uitgroei,52.1411791062767

Bomen_eikenprocessierups_2017.472323,Quercus robur,Rubensstraat,Gemeente Amersfoort,2019-06-11,,2019-07-15,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Stadsdeel- en wijkgroen,3218,15,zomereik,1970,Groep,31-50 cm,Bosplantsoen,Gasthuislaan,Vermeerkwartier,5.39760501689678,15-18 m,Geen vrije uitgroei,52.1463029477181

Bomen_eikenprocessierups_2017.472324,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2019-08-05,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,770,15,zomereik,1930,Bomenrij,51-100 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45995848933012,15-18 m,Geen vrije uitgroei,52.156320382083

Bomen_eikenprocessierups_2017.472325,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2019-08-05,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,771,15,zomereik,1930,Bomenrij,31-50 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45996262618995,15-18 m,Geen vrije uitgroei,52.1562308534293

