Nederlandse naam,Wetenschappelijke naam,Plantjaar,Leeftijd,Eigenaar,Buurt,Wijk,Boomnummer,X,Y,Lat,Long,Exportdatum
Grauwe els of Zwarte els,Alnus glutinosa,1985,35,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,1914197,131541.106,454665.029,5.044985500896704,52.079761201511054,20201123
Gewone acacia,Robinia pseudoacacia,2011,9,Gemeentelijk,Bedrijvengebied Papendorp,Leidsche Rijn,1914208,133732.361,454591.947,5.0769555541639955,52.079192811320965,20201123
Schietwilg,Salix alba,1975,45,Gemeentelijk,Simplonbaan e.o.,Zuid,1914235,137310.895,452128.871,5.129285438433905,52.05718055481987,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1914246,130477.034,452802.204,5.029596928192282,52.062972213053044,20201123
Schietwilg,Salix alba,2009,11,Gemeentelijk,De Tol,Vleuten - De Meern,1914248,130030.631,457338.812,5.02275539502334,52.10372679645003,20201123
Gewone esdoorn,Acer pseudoplatanus,1974,46,Gemeentelijk,De Hoven,Vleuten - De Meern,1915361,129683.985,456372.271,5.017767691231381,52.09502391612923,20201123
Els,Alnus x spaethii,2004,16,Gemeentelijk,De Hoven,Vleuten - De Meern,1915371,129295.685,456457.213,5.01209495709329,52.095769471461395,20201123
Gewone plataan,Platanus x hispanica,2002,18,Gemeentelijk,Esdoornstraat e.o.,Noordwest,1915384,135279.919,457158.061,5.0993823628953345,52.10231411945397,20201123
Bonte esdoorn,Acer pseudoplatanus 'Leopoldii',1980,40,Gemeentelijk,Tuinwijk-west,Noordoost,1915403,136632.804,457128.044,5.119129559226398,52.10209086649421,20201123
Gewone acacia,Robinia pseudoacacia,2016,4,Gemeentelijk,Schildersbuurt,Oost,1917731,138339.185,455127.415,5.14413210074366,52.08416328450473,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1985,35,Gemeentelijk,Voorveldsepolder,Noordoost,1917746,138544.503,456715.596,5.147050933269162,52.098443926376305,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1989,31,Gemeentelijk,"Maarschalkerweerd, Mereveld",Oost,1917749,138095.755,454029.077,5.140635027299327,52.0742840780478,20201123
Grove den,Pinus sylvestris,1975,45,Gemeentelijk,De Meern-west,Vleuten - De Meern,1918813,130690.623,454358.077,5.032600763252314,52.0769656751123,20201123
Schietwilg,Salix alba,1975,45,Gemeentelijk,De Tuinlanden,Vleuten - De Meern,1918818,129057.939,455584.026,5.008691971401184,52.0879102975851,20201123
Schietwilg,Salix alba,2007,13,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1919888,129133.914,456386.268,5.009739630161648,52.095124293467876,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2008,12,Gemeentelijk,De Balije,Vleuten - De Meern,1919902,130067.807,455046.062,5.023465616237536,52.08312152803315,20201123
Gewone esdoorn,Acer pseudoplatanus,1994,26,Gemeentelijk,"Maarschalkerweerd, Mereveld",Oost,1919904,137937.636,453933.395,5.138333478763022,52.07341924391695,20201123
Schietwilg,Salix alba,1998,22,Gemeentelijk,De Tol,Vleuten - De Meern,1919911,130241.393,458060.675,5.025779133397233,52.11022426354577,20201123
Gewone plataan,Platanus x hispanica,1970,50,Gemeentelijk,Vasco da Gamalaan e.o.,Zuidwest,1919917,135649.439,453212.834,5.104999289166036,52.066867681533026,20201123
Schietwilg,Salix alba,1965,55,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1919927,134174.715,459460.60000000003,5.083111032731999,52.1229686108801,20201123
Schietwilg,Salix alba,2006,14,Gemeentelijk,Reijerscop,Vleuten - De Meern,1919934,128770.308,454385.975,5.004587435264083,52.0771288186227,20201123
Gewone esdoorn,Acer pseudoplatanus,1927,93,Gemeentelijk,Nieuwegracht-oost,Binnenstad,1924443,137213.219,455270.814,5.127697624015728,52.08541713859795,20201123
Hartbladige els,Alnus cordata,1980,40,Gemeentelijk,Olympus e.o.,Zuid,1924445,137293.225,452444.304,5.129011456514378,52.06001510090871,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1969,51,Gemeentelijk,Rijnsweerd-noord,Oost,1924446,138677.426,456281.973,5.149011554764539,52.094550477911625,20201123
Hartbladige els,Alnus cordata,1970,50,Gemeentelijk,Poldergebied Overvecht,Overvecht,1924454,137765.243,458802.335,5.13557296087745,52.11717567999482,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1969,51,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1924455,133614.694,459828.872,5.074910550321929,52.12625722641839,20201123
Gewone esdoorn,Acer pseudoplatanus 'Rotterdam',1975,45,Gemeentelijk,Parkrand De Meern,Vleuten - De Meern,1924472,130294.587,456048.997,5.0267014301128565,52.0921459532427,20201123
Gewone esdoorn,Acer pseudoplatanus,1988,32,Gemeentelijk,Brennerbaan e.o.,Zuid,1925532,138082.945,453165.981,5.140490934499893,52.066526193450336,20201123
Schietwilg,Salix alba,2005,15,Gemeentelijk,Veldhuizen-noord,Vleuten - De Meern,1925557,128804.839,455304.034,5.005020657928359,52.08538185186269,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',1985,35,Gemeentelijk,J.P. Coenstraat-west,West,1925565,135016.233,455740.145,5.095616916232933,52.08956054640459,20201123
Schietwilg,Salix alba,1950,70,Gemeentelijk,Landgoederen,,1926618,139754.288,454201.585,5.164818784685981,52.075882691947896,20201123
Gewone plataan,Platanus x hispanica,2007,13,Gemeentelijk,Het Zand-west,Leidsche Rijn,1926623,131209.802,455911.98,5.040065582632755,52.09095453865913,20201123
Bolacacia,Robinia pseudoacacia 'Umbraculifera',2004,16,Gemeentelijk,Lombok-oost,West,1926625,135439.448,456071.634,5.101773031644457,52.09255505684281,20201123
Gewone haagbeuk,Carpinus betulus,1990,30,Gemeentelijk,Landgoederen,,1926654,140114.7,453421.60000000003,5.170109962629369,52.068881987843135,20201123
Gewone plataan,Platanus x hispanica,1960,60,Gemeentelijk,Park Transwijk e.o.,Zuidwest,1913571,135688.449,454250.751,5.105509495065257,52.07619780147576,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1991,29,Gemeentelijk,Furkabaan e.o.,Zuid,1913573,138095.136,452795.658,5.140687047969803,52.06319810502514,20201123
Gewone esdoorn,Acer pseudoplatanus,1970,50,Gemeentelijk,Buiten Wittevrouwen-noord,Oost,1913582,137655.076,455875.888,5.1341134099618175,52.09086952931328,20201123
Witte Himalayaberk,Betula utilis 'Doorenbos',2006,14,Gemeentelijk,De Balije,Vleuten - De Meern,1913585,129902.052,454540.243,5.021084652423515,52.07856779670415,20201123
Gewone plataan,Platanus x hispanica,2009,11,Gemeentelijk,Het Zand-west,Leidsche Rijn,1913607,131143.115,456095.413,5.039079697291106,52.092600344637916,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1985,35,Gemeentelijk,Brennerbaan e.o.,Zuid,1913621,137725.227,453299.7,5.135267388596904,52.06771702367069,20201123
Gewone plataan,Platanus x hispanica,2007,13,Gemeentelijk,Het Zand-west,Leidsche Rijn,1914696,131080.984,456265.225,5.03816117776389,52.09412391475364,20201123
Haagbeuk,Carpinus betulus 'Frans Fontaine',2004,16,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1914706,129170.88,456404.062,5.010277715810392,52.09528594923787,20201123
Laurierwilg,Salix pentandra,2004,16,Gemeentelijk,De Hoven,Vleuten - De Meern,1914725,129434.609,456660.56,5.014107015700712,52.0976035583962,20201123
Oostenrijkse den,Pinus nigra subsp. nigra,1890,130,Gemeentelijk,Wilhelminapark e.o.,Oost,1915829,138065.407,455498.149,5.14011948329196,52.08748712588108,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1989,31,Gemeentelijk,"Maarschalkerweerd, Mereveld",Oost,1919301,138078.208,454081.453,5.140376490274648,52.07475429683733,20201123
Schietwilg,Salix alba,1992,28,Gemeentelijk,Rijnsweerd-noord,Oost,1919302,139255.064,456168.669,5.157446062842267,52.09354883004688,20201123
Gewone acacia,Robinia pseudoacacia,1975,45,Gemeentelijk,De Meern-oost,Vleuten - De Meern,1919304,131201.273,454270.62,5.040055613475657,52.07620179323322,20201123
Gewone acacia,Robinia pseudoacacia,2008,12,Gemeentelijk,Tuinwijk-west,Noordoost,1919307,136669.357,457468.811,5.119644730672598,52.10515486621799,20201123
Gewone acacia,Robinia pseudoacacia,2010,10,Gemeentelijk,Tuindorp-oost,Noordoost,1919323,137872.858,457589.747,5.13720508686716,52.10628037313007,20201123
Schietwilg,Salix alba,2010,10,Gemeentelijk,Haarrijn,Vleuten - De Meern,1920390,129556.795,458829.54000000004,5.015728200870011,52.117103645228546,20201123
Schietwilg,Salix alba,2012,8,Gemeentelijk,Voordorp,Noordoost,1920421,138587.882,457679.103,5.147637623234582,52.10710515887922,20201123
Schietwilg,Salix alba,1995,25,Gemeentelijk,Voordorp,Noordoost,1921469,138239.453,457552.472,5.1425579173083475,52.10595656831856,20201123
Gewone haagbeuk,Carpinus betulus,1965,55,Gemeentelijk,Wittevrouwen,Noordoost,1921473,137891.059,456752.396,5.13751277670667,52.09875487799441,20201123
Gewone plataan,Platanus x hispanica,2001,19,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1921484,129305.74799999999,455086.07,5.012345091889138,52.08344628529534,20201123
Gewone esdoorn,Acer pseudoplatanus,2014,6,Gemeentelijk,Brennerbaan e.o.,Zuid,1921503,137566.79,453048.021,5.132969605671984,52.06544997513526,20201123
Gewone acacia,Robinia pseudoacacia,1998,22,Gemeentelijk,Wilhelminapark e.o.,Oost,1921505,138214.282,455603.567,5.142286435261536,52.08843915036899,20201123
Schietwilg,Salix alba,1984,36,Gemeentelijk,Oud Hoograven-zuid,Zuid,1921515,136333.686,452820.359,5.114999519493997,52.063363594686784,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1995,25,Gemeentelijk,Máximapark Binnenhof,Vleuten - De Meern,1907325,130211.112,456896.331,5.025421785898296,52.09975795052586,20201123
Laurierwilg,Salix pentandra,2004,16,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1907339,128976.168,456159.939,5.007454963657539,52.09308268817997,20201123
Schietwilg,Salix alba,1979,41,Gemeentelijk,Rijnsweerd-noord,Oost,1907345,138953.104,456512.61,5.153023579874188,52.096631489678344,20201123
Gewone plataan,Platanus x hispanica,2012,8,Gemeentelijk,Hoge Weide,Leidsche Rijn,1907346,133512.485,455724.129,5.073676799851444,52.08936029111372,20201123
Gewone plataan,Platanus x hispanica,1975,45,Gemeentelijk,"Hoog Catharijne, Leidseveer, NS",Binnenstad,1907350,136069.045,456087.901,5.110959190427904,52.09272314477277,20201123
Schietwilg,Salix alba,1990,30,Gemeentelijk,Taagdreef e.o.,Overvecht,1907358,136680.077,457904.831,5.11977776552933,52.109074133963766,20201123
Gewone plataan,Platanus x hispanica,1965,55,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1907373,134890.864,460006.24,5.093535936322027,52.12789924897407,20201123
GeleTreurwilg,Salix x sepulcralis 'Chrysocoma',1965,55,Gemeentelijk,Wolgadreef e.o.,Overvecht,1908421,137207.565,458750.311,5.127433562239592,52.116690444097294,20201123
Gewone acacia,Robinia pseudoacacia,1995,25,Gemeentelijk,Furkabaan e.o.,Zuid,1908427,138048.831,452857.731,5.140008728767939,52.06375460261813,20201123
acacia,Robinia pseudoacacia 'Bessoniana',1980,40,Gemeentelijk,Zamenhofdreef-oost,Overvecht,1908459,136117.105,458757.461,5.11151260557014,52.11671857342494,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',1970,50,Gemeentelijk,Fruitbuurt,Noordwest,1908463,135440.938,458057.611,5.101680839734027,52.11040490617605,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1970,50,Gemeentelijk,De Meern-oost,Vleuten - De Meern,1908469,131102.986,454603.911,5.038598609433427,52.07919315055722,20201123
Hartbladige els,Alnus cordata,2011,9,Gemeentelijk,De Tuinlanden,Vleuten - De Meern,1908480,128886.729,455816.744,5.006176144716411,52.08999388825412,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2007,13,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1891923,128910.48,456509.403,5.006469706219025,52.09622052911847,20201123
Gewone plataan,Platanus x hispanica,1901,119,Gemeentelijk,"Abstede-west, Tolsteegsingel e.o.",Oost,1891925,137201.132,455072.033,5.127531646777789,52.083630115194445,20201123
Gewone esdoorn,Acer pseudoplatanus,1960,60,Gemeentelijk,"Abstede-west, Tolsteegsingel e.o.",Oost,1891931,137067.87,454811.125,5.125601186343902,52.08128078678645,20201123
Japanse magnolia,Magnolia kobus,2008,12,Gemeentelijk,Tigrisdreef-oost,Overvecht,1891936,135817.546,459754.539,5.107082929351953,52.125669899494966,20201123
Zwarte wilg,Salix nigra,2008,12,Gemeentelijk,Terwijde-oost,Leidsche Rijn,1891948,131797.738,457287.895,5.048550754566967,52.103346054104186,20201123
Enkelbladige acacia,Robinia pseudoacacia 'Unifolia',2007,13,Gemeentelijk,Het Zand-west,Leidsche Rijn,1891954,130499.019,456965.813,5.029618573475528,52.10039526291561,20201123
Zachte berk,Betula pubescens,2006,14,Gemeentelijk,Terwijde-west,Leidsche Rijn,1895420,131474.625,457724.278,5.043804663706568,52.107254570233344,20201123
Schietwilg,Salix alba,1970,50,Gemeentelijk,Langerak-west,Leidsche Rijn,1895423,132290.869,455474.369,5.055868982891678,52.087066723710336,20201123
Schietwilg,Salix alba,1990,30,Gemeentelijk,Taagdreef e.o.,Overvecht,1896480,136455.196,457798.745,5.116500866260604,52.10811315326881,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Olympus e.o.,Zuid,1896503,137142.535,452526.891,5.1268098724245,52.0607525580907,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',2009,11,Gemeentelijk,"Achter 't Spoor, De Hagen",Vleuten - De Meern,1897668,129092.812,457105.515,5.00908518762287,52.10158685825912,20201123
Schietwilg,Salix alba,1995,25,Gemeentelijk,Voordorp,Noordoost,1897670,138251.371,457547.198,5.142732136065463,52.10590952664647,20201123
Gewone acacia,Robinia pseudoacacia,1970,50,Gemeentelijk,Tuindorp-oost,Noordoost,1897687,137672.944,457508.268,5.134291188467223,52.105541824406835,20201123
Gewone plataan,Platanus x hispanica,2001,19,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1898724,129750.284,455052.352,5.018832874960496,52.08316367697385,20201123
Schietwilg,Salix alba,2009,11,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,1901102,131548.543,454397.322,5.045112384339976,52.077355389809355,20201123
Gewone haagbeuk,Carpinus betulus,2009,11,Gemeentelijk,Parkwijk-noord,Leidsche Rijn,1901104,131815.925,455692.851,5.048924647572628,52.0890107389847,20201123
Gewone esdoorn,Acer pseudoplatanus 'Rotterdam',1970,50,Gemeentelijk,Parkrand De Meern,Vleuten - De Meern,1901108,130048.415,455897.703,5.023120420987677,52.0907751031005,20201123
Schietwilg,Salix alba,1950,70,Gemeentelijk,Haarzuilens e.o.,Vleuten - De Meern,1901110,128134.24,459211.112,4.9949290068614065,52.12046589683681,20201123
Goudberk,Betula ermanii,2007,13,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1901114,128816.409,456311.912,5.005112088659021,52.094441067672896,20201123
Gewone plataan,Platanus x hispanica,1960,60,Gemeentelijk,Geuzenwijk,Noordwest,1902165,135292.974,458277.519,5.099508174435513,52.11237616892144,20201123
Katwilg,Salix viminalis,1980,40,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1902170,130411.269,452526.919,5.0286577435448905,52.06049505891333,20201123
Gewone esdoorn,Acer pseudoplatanus 'Negenia',1975,45,Gemeentelijk,"Maarschalkerweerd, Mereveld",Oost,1902176,139174.995,454660.061,5.156347631011047,52.07998722484521,20201123
Gewone plataan,Platanus x hispanica,2009,11,Gemeentelijk,Máximapark Binnenhof,Vleuten - De Meern,1902205,130015.145,456592.31,5.022584078955282,52.09701664102031,20201123
Gewone esdoorn,Acer pseudoplatanus,1992,28,Gemeentelijk,Wolgadreef e.o.,Overvecht,1902208,137317.948,458832.341,5.129040882379194,52.11743126030279,20201123
Ruwe berk,Betula pendula,1985,35,Gemeentelijk,Tuindorp,Noordoost,1902214,136646.57,457709.421,5.119299174035823,52.10731669487865,20201123
Schietwilg,Salix alba,1990,30,Gemeentelijk,De Tol,Vleuten - De Meern,1903264,130183.41,458169.117,5.02492482003109,52.11119632670596,20201123
Gewone esdoorn,Acer pseudoplatanus 'Negenia',1990,30,Gemeentelijk,Vasco da Gamalaan e.o.,Zuidwest,1903276,135746.325,453186.401,5.106413724940497,52.066633477078256,20201123
Gewone plataan,Platanus orientalis 'Digitata',2012,8,Gemeentelijk,Leidsche Rijn Centrum,Leidsche Rijn,1903282,133250.223,456429.761,5.069805167230842,52.09569220894681,20201123
Grijze els,Alnus incana,2006,14,Gemeentelijk,De Balije,Vleuten - De Meern,1903289,129954.11,454488.711,5.021847820050555,52.07810698891431,20201123
Schietwilg,Salix alba,1990,30,Gemeentelijk,Furkabaan e.o.,Zuid,1903299,137978.283,452608.425,5.138992376153922,52.06151167953003,20201123
Gewone plataan,Platanus x hispanica,1997,23,Gemeentelijk,Tuinwijk-oost,Noordoost,1903318,137321.089,456752.308,5.129194630525712,52.09873618208421,20201123
Gewone plataan,Platanus x hispanica,1985,35,Gemeentelijk,Majellapark e.o.,West,1904492,134353.472,456476.367,5.085902023612299,52.09615333812253,20201123
Gewone esdoorn,Acer pseudoplatanus,1990,30,Gemeentelijk,Van Bijnkershoeklaan e.o.,Zuidwest,1904494,135099.531,454796.159,5.096887371476002,52.08107905882709,20201123
Schietwilg,Salix alba,2006,14,Gemeentelijk,Reijerscop,Vleuten - De Meern,1904501,129969.178,453958.337,5.022106511843653,52.073340723300994,20201123
Schietwilg,Salix alba,1975,45,Gemeentelijk,De Meern-west,Vleuten - De Meern,1904504,130635.116,454124.861,5.031807740711961,52.074867113416275,20201123
Gewone acacia,Robinia pseudoacacia,2007,13,Gemeentelijk,Kaap Hoorndreef e.o.,Overvecht,1904506,135690.024,458990.677,5.105264063169158,52.118799956479535,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1969,51,Gemeentelijk,Rijnsweerd-zuid,Oost,1904509,139084.237,455623.264,5.154978741718043,52.08864186727298,20201123
Gewone plataan,Platanus x hispanica,2001,19,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1904512,129712.978,455105.931,5.018284654393036,52.083643536692456,20201123
GeleTreurwilg,Salix x sepulcralis 'Chrysocoma',1980,40,Gemeentelijk,Rijnsweerd-noord,Oost,1904534,139173.755,456112.071,5.156262200215319,52.09303781191647,20201123
Schietwilg,Salix alba,2009,11,Gemeentelijk,De Balije,Vleuten - De Meern,1905606,130229.801,454374.9,5.025877628614948,52.077096464194376,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1901,119,Gemeentelijk,Wilhelminapark e.o.,Oost,1905612,138121.184,455338.421,5.140941190138252,52.08605319925316,20201123
Schietwilg,Salix alba,1985,35,Gemeentelijk,De Tol,Vleuten - De Meern,1905623,129868.634,458202.728,5.0203272549332,52.11148421167641,20201123
Gewone plataan,Platanus x hispanica,1960,60,Gemeentelijk,Geuzenwijk,Noordwest,1905633,135301.601,458269.866,5.099634557545778,52.11230769164796,20201123
Japanse magnolia,Magnolia kobus,2018,2,Gemeentelijk,Rivierenwijk-noord,Zuidwest,1905635,136166.774,454169.439,5.112491133956937,52.07548343859644,20201123
Gewone plataan,Platanus x hispanica,1925,95,Gemeentelijk,Lodewijk Napoleonplantsoen e.o.,Oost,1905640,137942.251,454193.296,5.1383878076166045,52.07575537037864,20201123
Hartbladige els,Alnus cordata,2001,19,Gemeentelijk,"Bernadottelaan e.o., GWC",Zuidwest,1905648,134503.468,453945.037,5.0882429877043895,52.0734074879284,20201123
Schietwilg,Salix alba,2007,13,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1905658,129814.718,454495.282,5.019814002650993,52.07815972814427,20201123
Gewone acacia,Robinia pseudoacacia,2013,7,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,1906710,131643.702,453934.198,5.046532150531393,52.07319689033356,20201123
Laurierwilg,Salix pentandra,2004,16,Gemeentelijk,De Hoven,Vleuten - De Meern,1907955,129505.562,456748.006,5.015135930133411,52.09839278275004,20201123
Ruwe berk,Betula pendula,1960,60,Gemeentelijk,Oog in Al,West,1907959,134274.893,455710.231,5.084801864208645,52.0892644342345,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2011,9,Gemeentelijk,Landgoederen,,1907960,140205.523,453279.679,5.17144069979867,52.067608833163725,20201123
