FID,fid_bps_ba,id,et_id,fid_bps__1,id_1,et_id_1,etp_type,oid_,fid_2,cnt_fid_2,min_zcoor,max_zcoor,ave_zcoor,near_fid,near_dist,ahn_med,near_regio,verf_ahn,verfh_klas,dist_klas,risc_klas,risc_kla_1,risico,risc_naam,se_anno_cad_data,gdb_geomattr_data,shape
blue_spots_overstromingsrisico.491,25,0,25,972,0,1092,Original,947,972,68,0.788,1.007,0.9106,10484,335.72908722,0.56,336,0.23,5,50,55,55,5,very high,,,"LINESTRING (82412.04800000042 401584.6339999996, 82270.77100000158 401370.51199999824, 82198.64999999851 401257.7659999989, 82163.77499999851 401201.62999999896, 82141.56199999899 401164.1790000014)"
blue_spots_overstromingsrisico.492,25,0,25,973,0,1093,Original,948,973,94,0.9042,1.95,1.382,10416,1290.59538775,0.72,1291,0.18,5,30,35,35,4,high,,,"LINESTRING (80994.9459999986 399002.48699999973, 80940.2349999994 398938.47100000083, 80898.69399999827 398892.3280000016, 80857.52699999884 398848.34800000116, 80816.72700000182 398806.493999999, 80776.27299999818 398766.66099999845, 80696.31100000069 398692.3729999997, 80644.20199999958 398647.0009999983)"
blue_spots_overstromingsrisico.493,25,0,25,1151,0,1298,Original,1126,1151,148,2.918,3.745,3.3665,10512,73.86370362,0.71,74,2.21,2,60,62,62,2,small,,,"LINESTRING (82939.0309999995 402434.0940000005, 82908.57899999991 402386.5720000006, 82874.1240000017 402327.66699999943, 82815.00499999896 402221.6559999995, 82764.44399999827 402134.0460000001, 82735.35399999842 402085.3979999982, 82684.82899999991 402003.65100000054)"
blue_spots_overstromingsrisico.494,25,0,25,1152,0,1299,Original,1127,1152,99,0.785,3.148,2.0595,10484,0,0.56,0,0.23,5,60,65,65,5,very high,,,"LINESTRING (82684.82899999991 402003.65100000054, 82670.77800000086 401980.91699999943, 82564.2650000006 401815.3370000012, 82412.04800000042 401584.6339999996)"
blue_spots_overstromingsrisico.495,25,0,25,1153,0,1300,Original,1128,1153,116,1.897,5.583,3.5521,10416,1082.35821051,1.28,1082,0.62,4,30,34,34,3,moderate,,,"LINESTRING (81309.00400000066 399391.5069999993, 81274.46799999848 399349.6629999988, 81109.24100000039 399141.51999999955, 81024.35300000012 399036.89499999955, 80994.9459999986 399002.48699999973)"
blue_spots_overstromingsrisico.496,25,0,25,1242,0,1408,Original,1216,1242,110,0.667,3.298,2.3495,10512,0,1.04,0,-0.37,6,60,66,66,5,very high,,,"LINESTRING (83208.51099999994 402855.03500000015, 83187.2100000009 402817.30999999866, 83128.0940000005 402718.7820000015, 83069.06899999827 402626.6229999997, 82945.58700000122 402444.32400000095, 82939.0309999995 402434.0940000005)"
blue_spots_overstromingsrisico.497,25,0,25,1243,0,1409,Original,1217,1243,99,0.652,1.218,0.8742,10484,705.74942049,0.91,706,-0.26,6,40,46,46,5,very high,,,"LINESTRING (82141.56199999899 401164.1790000014, 82098.37299999967 401091.3660000004, 82068.64200000092 401037.75499999896, 82041.31799999997 400985.3060000017, 82016.58300000057 400933.91600000113, 81994.48200000077 400883.3040000014, 81974.93100000173 400833.0529999994, 81957.7340000011 400782.68200000003, 81942.61600000039 400731.7280000001, 81937.04699999839 400710.08999999985)"
blue_spots_overstromingsrisico.498,25,0,25,1328,0,1503,Original,1301,1328,87,0.592,0.969,0.7714,10512,332.60968447,0.4,333,0.19,5,50,55,55,5,very high,,,"LINESTRING (83419.77600000054 403307.8599999994, 83401.41000000015 403263.7019999996, 83349.44399999827 403141.6629999988, 83297.31700000167 403027.03599999845, 83270.80799999833 402972.6169999987, 83243.7109999992 402919.7410000004, 83215.86199999973 402868.0540000014, 83208.51099999994 402855.03500000015)"
blue_spots_overstromingsrisico.499,25,0,25,1329,0,1504,Original,1302,1329,263,1.112,6.5246,4.1632,10416,1061.16904442,1.28,1061,-0.17,6,30,36,36,4,high,,,"LINESTRING (81634.91800000146 399770.5700000003, 81625.62999999896 399758.4510000013, 81593.27299999818 399718.5219999999, 81526.43699999899 399640.90199999884, 81423.1950000003 399525.6030000001, 81351.06300000101 399442.4670000002, 81309.00400000066 399391.5069999993)"
blue_spots_overstromingsrisico.500,25,0,25,1410,0,1599,Original,1382,1410,53,0.657,0.856,0.7601,10386,591.1807431,0.4,591,0.26,4,40,44,44,4,high,,,"LINESTRING (83620.98600000143 403765.44299999997, 83592.46400000155 403707.9840000011, 83550.2190000005 403616.631000001, 83503.3350000009 403508.76900000125, 83419.77600000054 403307.8599999994)"
blue_spots_overstromingsrisico.501,25,0,25,1488,0,1691,Original,1460,1488,165,1.28,4.133,2.0602,10416,1100.01539687,1.28,1100,0,5,30,35,35,4,high,,,"LINESTRING (81844.1950000003 400218.9439999983, 81839.0009999983 400194.3040000014, 81827.11800000072 400145.40399999917, 81813.70899999887 400098.36100000143, 81798.42599999905 400052.9840000011, 81780.95899999887 400008.97100000083, 81761.06500000134 399965.96599999815, 81738.61400000006 399923.6409999989, 81713.61400000006 399881.76000000164, 81686.22899999842 399840.22300000116, 81656.76399999857 399799.0720000006, 81634.91800000146 399770.5700000003)"
blue_spots_overstromingsrisico.502,25,0,25,1549,0,2281,Original,1521,1549,2084,6.664,13.429,9.2639,1305,454.6654027,7.15,9512,-0.49,6,50,56,56,5,very high,,,"LINESTRING (80479.11699999869 390733.7349999994, 80604.74700000137 390316.9450000003)"
blue_spots_overstromingsrisico.503,25,0,25,1815,0,2082,Original,1787,1815,252,5.81,12.669,9.2103,1305,0,5.56,8615,0.25,4,60,64,64,5,very high,,,"LINESTRING (80083.38199999928 391646.7529999986, 80085.56100000069 391644.256000001, 80143.62299999967 391562.7419999987, 80202.00699999928 391461.23900000006, 80262.06799999997 391335.55999999866, 80315.93699999899 391206.1030000001)"
blue_spots_overstromingsrisico.504,25,0,25,1816,0,2150,Original,1788,1816,151,12.355,13.065,12.7179,1305,6.26079845,7.15,9044,5.21,1,60,61,61,1,very small,,,"LINESTRING (80315.93699999899 391206.1030000001, 80331.34499999881 391169.07499999925, 80430.46400000155 390895.1469999999, 80479.11699999869 390733.7349999994)"
blue_spots_overstromingsrisico.505,25,0,25,1874,0,2148,Original,1846,1874,257,3.608,6.729,5.3294,1305,408.77716085,5.56,8335,-1.95,6,50,56,56,5,very high,,,"LINESTRING (79698.7109999992 391962.368999999, 79744.97599999979 391933.6860000007, 79775.69200000167 391913.57499999925, 79843.40500000119 391866.41600000113, 79882.60099999979 391837.33999999985, 79926.54399999976 391802.81500000134, 79975.50200000033 391760.9299999997, 80028.94799999893 391709.13699999824, 80083.38199999928 391646.7529999986)"
blue_spots_overstromingsrisico.506,25,0,25,1875,0,2149,Original,0,0,0,0,0,0,1305,817.59406168,4.7,8162,-4.7,6,40,46,46,5,very high,,,"LINESTRING (79249.32999999821 392179.18200000003, 79274.9600000009 392170.3040000014, 79325.06899999827 392151.5320000015, 79374.22199999914 392131.6719999984, 79421.6959999986 392111.05099999905, 79466.91600000113 392090.0240000002, 79509.50800000131 392068.9530000016, 79586.43400000036 392027.9299999997, 79684.78700000048 391971.0009999983, 79698.7109999992 391962.368999999)"
blue_spots_overstromingsrisico.507,25,0,25,1985,0,2280,Original,0,0,0,0,0,0,1305,1818.16278985,9.61,6575,-9.61,6,30,36,36,4,high,,,"LINESTRING (77833.12099999934 392965.45699999854, 77833.86100000143 392959.65399999917, 77841.8599999994 392907.4290000014, 77850.76399999857 392855.9239999987, 77870.69200000167 392754.21599999815, 77893.94900000095 392653.3819999993, 77907.49700000137 392603.2019999996, 77922.83900000155 392553.2580000013, 77940.37000000104 392503.7120000012, 77949.91099999845 392480.44900000095)"
blue_spots_overstromingsrisico.508,25,0,25,2036,0,2678,Original,0,0,0,0,0,0,1305,1217.67498318,5.81,7674,-5.81,6,30,36,36,4,high,,,"LINESTRING (78760.26300000027 392258.97199999914, 78784.87299999967 392262.1499999985, 78816.72800000012 392264.41699999943, 78849.23900000006 392264.8920000009, 78882.84600000083 392263.58900000155, 78917.98900000006 392260.5069999993, 78955.06799999997 392255.62900000066, 78994.3900000006 392248.9279999994, 79036.13199999928 392240.3740000017, 79080.30600000173 392229.9510000013, 79126.73600000143 392217.6620000005, 79175.04899999872 392203.5529999994, 79224.69099999964 392187.71599999815, 79249.32999999821 392179.18200000003)"
blue_spots_overstromingsrisico.509,25,0,25,2077,0,2389,Original,0,0,0,0,0,0,1305,1388.43988701,5.81,6836,-5.81,6,30,36,36,4,high,,,"LINESTRING (77949.91099999845 392480.44900000095, 77960.41699999943 392454.83100000024, 77983.19399999827 392407.0159999989, 78008.75600000098 392360.8049999997, 78036.98600000143 392316.8720000014, 78067.60200000182 392275.98900000006, 78100.19700000063 392238.96499999985, 78134.29100000113 392206.56799999997, 78169.39799999818 392179.4459999986, 78205.07699999958 392158.0560000017, 78240.98000000045 392142.6099999994, 78276.86499999836 392133.0549999997, 78281.53599999845 392132.53599999845)"
blue_spots_overstromingsrisico.510,25,0,25,2144,0,2469,Original,0,0,0,0,0,0,1305,1367.63311384,5.81,7269,-5.81,6,30,36,36,4,high,,,"LINESTRING (78281.53599999845 392132.53599999845, 78312.59200000018 392129.08300000057, 78348.10700000077 392130.16000000015, 78383.4059999995 392135.5720000006, 78418.50899999961 392144.48600000143, 78453.43100000173 392156.0080000013, 78488.16699999943 392169.23800000176, 78590.79199999943 392211.13800000027, 78624.23099999875 392223.7199999988, 78657.17599999905 392234.88899999857, 78689.61199999973 392244.41099999845, 78721.59699999914 392252.1550000012, 78753.27100000158 392258.0689999983, 78760.26300000027 392258.97199999914)"
blue_spots_overstromingsrisico.511,26,0,26,842,0,656,Sliver,820,842,3886,-0.172,21.461,8.6675,14774,780.45927792,-1.78,719,1.61,2,40,42,42,2,small,,,"LINESTRING (85221.28599999845 452582.5170000009, 85261.61600000039 452638.6330000013, 85578.94200000167 453085.36499999836)"
blue_spots_overstromingsrisico.512,26,0,26,1070,0,1422,Sliver,1045,1070,1066,-3.573,8.241,1.6667,14780,225.86244316,-0.35,241,-3.22,6,50,56,56,5,very high,,,"LINESTRING (83707.44700000063 450656.70800000057, 83753.1240000017 450813.6640000008, 83793.35000000149 450935.7329999991, 83829.11199999973 451030.90399999917, 83861.29800000042 451105.4970000014, 83872.49300000072 451127.95899999887)"
blue_spots_overstromingsrisico.513,26,0,26,1162,0,1515,Sliver,1137,1162,676,-1.252,5.876,2.1203,14780,87.21754484,-1.14,93,-0.11,6,60,66,66,5,very high,,,"LINESTRING (83872.49300000072 451127.95899999887, 83890.68899999931 451164.46599999815, 83917.97300000116 451211.6559999995, 83943.73900000006 451250.0249999985, 83968.48699999973 451281.83399999887, 83992.63399999961 451308.8049999997, 84016.51399999857 451332.24500000104, 84040.39400000125 451353.1550000012, 84064.47399999946 451372.30799999833, 84088.89600000158 451390.30900000036, 84217.93699999899 451477.37999999896)"
blue_spots_overstromingsrisico.514,26,0,26,1338,0,1514,Original,1311,1338,407,-1.996,5.319,1.1863,14780,367.31243862,-1.14,375,-0.86,6,50,56,56,5,very high,,,"LINESTRING (84594.75 451804.22100000083, 84608.37700000033 451818.5729999989, 84691.78000000119 451910.46400000155, 84776.83799999952 452007.4780000001, 84866.93400000036 452113.4450000003, 84922.47500000149 452181.7030000016)"
blue_spots_overstromingsrisico.515,26,0,26,1417,0,1606,Original,1389,1417,327,-1.209,3.189,1.1544,14780,0,-1.14,31,-0.07,6,60,66,66,5,very high,,,"LINESTRING (84217.93699999899 451477.37999999896, 84245.20600000024 451495.77899999917, 84300.4840000011 451535.53500000015, 84356.5540000014 451579.0560000017, 84412.90399999917 451626.4530000016, 84469.14499999955 451677.5219999999, 84497.14999999851 451704.31500000134, 84552.89200000092 451760.13599999994, 84594.75 451804.22100000083)"
blue_spots_overstromingsrisico.516,26,0,26,1498,0,1704,Original,1470,1498,567,-1.947,6.883,1.8186,14780,866.89148789,-1.78,871,-0.17,6,40,46,46,5,very high,,,"LINESTRING (84922.47500000149 452181.7030000016, 84935.79399999976 452198.0729999989, 85024.80900000036 452313.4079999998, 85160.8909999989 452498.4829999991, 85221.28599999845 452582.5170000009)"
blue_spots_overstromingsrisico.517,27,0,27,129,0,131,Original,120,129,244,-5.811,0.796,-1.2009,14522,916.34127761,-0.24,947,-5.57,6,40,46,46,5,very high,,,"LINESTRING (85414.44099999964 456812.91099999845, 85435.46200000122 456778.34800000116, 85489.42300000042 456683.2509999983, 85538.59299999848 456588.46499999985, 85583.40399999917 456494.4699999988, 85624.53299999982 456401.4239999987, 85638.94799999893 456366.7349999994)"
blue_spots_overstromingsrisico.518,27,0,27,130,0,132,Original,121,130,491,-0.098,0.672,0.2811,15068,445.40911202,-0.24,482,0.14,5,50,55,55,5,very high,,,"LINESTRING (85638.94799999893 456366.7349999994, 85662.8350000009 456309.25499999896, 85770.56899999827 456035.68400000036, 85807.54500000179 455944.5700000003, 85825.45600000024 455902.84899999946)"
blue_spots_overstromingsrisico.519,27,0,27,277,0,451,Sliver,267,277,5699,-5.734,7.114,1.1645,14834,0,0.38,88,-6.11,6,60,66,66,5,very high,,,"LINESTRING (84479.14799999818 457980.6339999996, 84679.9690000005 457693.27600000054, 84770.51999999955 457574.38800000027)"
blue_spots_overstromingsrisico.520,27,0,27,473,0,508,Original,458,473,502,-3.084,0.488,-0.0157,15068,0,0.27,36,-3.35,6,60,66,66,5,very high,,,"LINESTRING (85825.45600000024 455902.84899999946, 85846.80000000075 455853.1339999996, 85889.29800000042 455761.311999999, 85935.80700000003 455669.2410000004, 85986.71799999848 455577.3539999984, 86041.85399999842 455486.4629999995, 86058.47899999842 455461.23800000176)"
blue_spots_overstromingsrisico.521,27,0,27,490,0,284,Original,475,490,2610,0.056,1.457,0.7629,14522,62.1648895,0.38,83,-0.32,6,60,66,66,5,very high,,,"LINESTRING (84770.51999999955 457574.38800000027, 84817.2809999995 457512.993999999, 84913.82800000161 457398.76399999857, 84985.10799999908 457322.9770000018, 85131.09600000083 457180.9670000002, 85170.56100000069 457139.94000000134, 85208.12200000137 457098.1220000014, 85244.24599999934 457055.1000000015, 85279.11499999836 457010.88599999994, 85312.78799999878 456965.6490000002, 85345.27400000021 456919.5850000009, 85376.55999999866 456872.89400000125, 85406.62799999863 456825.7589999996, 85414.44099999964 456812.91099999845)"
blue_spots_overstromingsrisico.522,27,0,27,560,0,610,Original,541,560,334,-5.375,-3.213,-5.2337,15068,44.50444414,0.27,42,-5.64,6,60,66,66,5,very high,,,"LINESTRING (86058.47899999842 455461.23800000176, 86100.30099999905 455397.7820000015, 86160.31700000167 455312.8379999995, 86300.72199999914 455124.97300000116, 86351.30900000036 455056.0940000005)"
blue_spots_overstromingsrisico.523,27,0,27,795,0,1801,Original,773,795,4588,-6.794,3.998,-0.2632,14774,174.03549252,-1.36,191,-5.43,6,50,56,56,5,very high,,,"LINESTRING (86672.62900000066 454673.256000001, 86718.74100000039 454621.2879999988, 86996.27600000054 454318.59600000083)"
blue_spots_overstromingsrisico.524,27,0,27,796,0,1002,Sliver,774,796,1040,-9.655,0.845,-1.619,14774,0,-1.36,0,-8.29,6,60,66,66,5,very high,,,"LINESTRING (86351.30900000036 455056.0940000005, 86356.22500000149 455049.40100000054, 86394.92000000179 454998.41800000146, 86454.14400000125 454924.5780000016, 86552.43100000173 454808.7170000002, 86672.62900000066 454673.256000001)"
blue_spots_overstromingsrisico.525,28,0,28,664,0,729,Original,643,664,491,-4.639,5.356,2.1491,14827,2740.09264395,-0.86,1890,-3.78,6,30,36,36,4,high,,,"LINESTRING (85386.03500000015 434522.95899999887, 85394.73000000045 434510.65399999917, 85409.95800000057 434486.6499999985, 85424.69299999997 434460.51099999994, 85438.89999999851 434431.9129999988, 85452.54800000042 434400.55700000003, 85465.6099999994 434366.1950000003, 85478.07299999893 434328.64499999955, 85489.93600000069 434287.8040000014, 85501.22500000149 434243.6570000015, 85510.27499999851 434203.875)"
blue_spots_overstromingsrisico.526,28,0,28,887,0,987,Original,864,887,648,-24.388,-6.523,-16.5863,14792,2136.24006141,-0.71,1934,-23.68,6,30,36,36,4,high,,,"LINESTRING (85059.77100000158 435417.62099999934, 85059.83900000155 435328.4310000017, 85061.6640000008 435254.7100000009, 85064.76300000027 435181.5920000002, 85071.80000000075 435076.41099999845, 85078.39600000158 435011.7479999997, 85082.42799999937 434981.6020000018, 85092.33799999952 434926.20800000057, 85093.92100000009 434919.61499999836)"
blue_spots_overstromingsrisico.527,28,0,28,1030,0,1790,Original,1005,1030,339,-1.191,1.583,0.1744,14933,1468.3262682,-1.55,1616,0.36,4,30,34,34,3,moderate,,,"LINESTRING (84781.57999999821 437381.93400000036, 84790.67199999839 437269.6979999989, 84825.26700000092 436958.90199999884, 84836.98000000045 436884.6079999991)"
blue_spots_overstromingsrisico.528,28,0,28,1061,0,1197,Original,1036,1061,938,-0.294,6.683,3.2649,14933,1649.38212856,-0.77,1706,0.48,4,30,34,34,3,moderate,,,"LINESTRING (84947.52499999851 436397.86400000006, 84949.54199999943 436390.0549999997, 84975.16299999878 436299.15900000185, 84987.42100000009 436259.4270000011, 85010.64600000158 436190.7280000001, 85040.82499999925 436107.3029999994, 85056.6409999989 436057.5859999992, 85063.02800000086 436032.8759999983, 85068.35300000012 436007.76300000027, 85072.6099999994 435982, 85075.82299999893 435955.4360000007, 85078.22899999842 435917.0639999993)"
blue_spots_overstromingsrisico.529,28,0,28,1062,0,1198,Original,1037,1062,623,-6.976,6.593,1.8133,14827,1836.99303745,-0.71,1839,-6.27,6,30,36,36,4,high,,,"LINESTRING (85078.22899999842 435917.0639999993, 85079.3200000003 435899.6499999985, 85079.46200000122 435840.41099999845, 85077.1090000011 435778.19900000095, 85066.68899999931 435613.1970000006, 85061.56500000134 435509.1420000009, 85059.75600000098 435437.83300000057, 85059.77100000158 435417.62099999934)"
blue_spots_overstromingsrisico.530,28,0,28,1157,0,1305,Original,1132,1157,439,-1.523,0.859,-0.8421,14933,1477.10008877,-0.77,1615,-0.75,6,30,36,36,4,high,,,"LINESTRING (84836.98000000045 436884.6079999991, 84851.35500000045 436793.43499999866, 84872.52400000021 436692.3770000003, 84890.72199999914 436617.6979999989, 84947.52499999851 436397.86400000006)"
blue_spots_overstromingsrisico.531,28,0,28,1158,0,1306,Original,1133,1158,654,-24.16,5.259,-12.7885,14792,2465.06602161,-0.86,1892,-23.3,6,30,36,36,4,high,,,"LINESTRING (85093.92100000009 434919.61499999836, 85098.38699999824 434901.0089999996, 85105.27699999884 434877.41000000015, 85113.0859999992 434855.2950000018, 85121.87900000066 434834.5080000013, 85131.69999999925 434814.86300000176, 85142.57299999893 434796.16000000015, 85154.49300000072 434778.19999999925, 85167.4290000014 434760.80000000075, 85196.06700000167 434727.05000000075, 85227.68899999931 434693.9219999984, 85295.56700000167 434626.95699999854, 85329.72199999914 434591.6790000014, 85362.94999999925 434553.561999999, 85379.04600000009 434532.8509999998, 85386.03500000015 434522.95899999887)"
