OBJECTID,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Area,Shape__Length
1774,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,18.878,283,,18.87340514,121.094840559336
1775,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,97.598,283,,97.614269465,225.894149312365
1776,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,muur,0.552,283,,0.551899,7.60248060114167
1777,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,muur,0.567,283,,0.567101,7.57481379167435
1778,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,2.863,283,,2.863427,23.2735451595662
1779,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,2.603,283,,2.6029115,14.5860076301139
1780,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,6.356,283,,6.3563525,33.3733579808933
1781,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,muur,16.535,283,,16.53527182,50.791598345896
1782,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,8.336,283,,8.33406177,49.1786259090348
1783,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,1.052,283,,1.052392,6.52776715895254
1784,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,0.392,283,,0.391522,2.63945600493784
1785,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,0.625,283,,0.625453,6.37110814021578
1786,2015/03/20 10:32:49+00,G0392,Haarlem,bestaand,0,muur,3.003,283,,3.003354,12.2484806012062
1787,2015/04/14 09:37:33+00,G0392,Haarlem,bestaand,1,muur,3.449,283,,3.448943,14.526243197656
1788,2015/04/14 09:37:33+00,G0392,Haarlem,bestaand,1,muur,0.328,283,,0.3276025,2.30862701266139
1789,2019/02/04 08:25:25+00,G1961,Vijfheerenlanden,bestaand,0,muur,1.182,283,,1.1823515,9.89894715991761
1790,2021/06/01 10:15:40+00,G1961,Vijfheerenlanden,bestaand,0,muur,22.629,283,,22.629295,113.94619135096
1791,2019/02/04 08:25:25+00,G1961,Vijfheerenlanden,bestaand,0,kademuur,30.822,283,,30.8217405,115.255215597304
1792,2019/02/04 08:25:25+00,G1961,Vijfheerenlanden,bestaand,0,muur,14.956,283,,14.9564005,74.7734940145566
1793,2020/10/15 13:40:26+00,G1961,Vijfheerenlanden,bestaand,0,kademuur,6.5,283,,6.5003545,27.4136446128749
1794,2020/10/15 16:18:24+00,G1961,Vijfheerenlanden,bestaand,0,kademuur,1.472,283,,1.472235,7.07125952706116
1795,2019/02/04 08:25:25+00,G1961,Vijfheerenlanden,bestaand,0,muur,0.898,283,,0.8978825,7.59897982533096
1796,2015/09/16 12:38:57+00,P0027,Noord-Holland,bestaand,1,muur,23.509,283,,23.50856868,64.182319074861
1797,2017/05/04 20:35:29+00,P0027,Noord-Holland,bestaand,0,muur,1.541,283,,1.5414865,10.8826259813982
1798,2015/09/16 12:38:57+00,P0027,Noord-Holland,bestaand,1,muur,1.515,283,,1.5146195,15.5139652769307
1799,2016/03/06 10:27:53+00,G0758,Breda,bestaand,1,muur,225.415,283,,225.4150055,232.445289162795
1800,2016/03/06 10:27:53+00,W0652,Waterschap Brabantse Delta,bestaand,0,muur,3.588,283,,3.587885,38.5975453161189
1801,2016/03/06 10:27:53+00,G0758,Breda,bestaand,0,muur,169.14,283,,169.139507,405.255634978108
1802,2018/07/05 06:39:46+00,G0758,Breda,bestaand,0,muur,13.526,283,,13.5264185,121.815196101335
1803,2016/03/06 10:27:53+00,G0758,Breda,bestaand,0,muur,2.624,283,,2.6243105,13.1648268561313
1804,2016/03/06 10:27:53+00,G0758,Breda,bestaand,0,muur,3.433,283,,3.433372,26.1944715061698
1805,2016/03/06 10:27:53+00,G0758,Breda,bestaand,0,muur,3.474,283,,3.474384,26.3588034700738
1806,2016/03/06 10:27:53+00,W0652,Waterschap Brabantse Delta,bestaand,0,muur,2.065,283,,2.06537,21.0589056731772
1807,2016/03/06 10:27:53+00,G0758,Breda,bestaand,0,muur,0.354,283,,0.3541945,4.45392579064872
1808,2018/07/05 06:39:46+00,G0758,Breda,bestaand,0,muur,21.395,283,,21.3953875,142.551217192358
1809,2017/04/18 16:39:11+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,12.791,283,,12.7912965,57.6386011859876
1810,2021/01/21 07:37:22+00,P0026,Utrecht,bestaand,0,kademuur,1.755,283,,1.7554545,10.3931885698975
1811,2021/01/21 07:37:22+00,P0026,Utrecht,bestaand,0,kademuur,1.292,283,,1.291542,12.4977778721267
1812,2016/03/23 15:01:19+00,P0026,Utrecht,bestaand,0,kademuur,1.254,283,,1.254482,10.8354168057715
1813,2016/03/23 15:01:19+00,P0026,Utrecht,bestaand,0,kademuur,0.943,283,,0.9432225,10.3719296843344
1814,2016/01/12 16:40:36+00,P0027,Noord-Holland,bestaand,0,muur,0.271,283,,0.2706985,4.06891536584113
1815,2018/02/20 15:03:46+00,P0027,Noord-Holland,bestaand,0,muur,0.561,283,,0.561339,4.47544461854961
1816,2022/11/08 11:50:00+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,kademuur,49.469,283,,49.4689855,119.317910168983
1817,2022/11/10 13:22:31+00,G0453,Velsen,bestaand,0,muur,31.319,283,,31.3185195,69.5134590666156
1818,2022/11/10 13:22:31+00,G0453,Velsen,bestaand,0,muur,1.713,283,,1.7134915,11.4209484743449
1819,2022/11/11 09:38:06+00,G0164,Hengelo (O),bestaand,0,kademuur,4.68,283,,4.677134075,28.0528779769834
1820,2022/11/16 14:22:44+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,41.892,283,,41.8919355,240.527381814206
1821,2005/12/23 17:21:51+00,G0363,Amsterdam,bestaand,0,muur,1.049,283,,1.04923,6.6979622781177
1822,2005/12/23 22:19:30+00,G0363,Amsterdam,bestaand,1,muur,15.754,283,,15.75427,59.4875447206977
1823,2006/09/20 08:58:51+00,G0363,Amsterdam,bestaand,0,muur,7.631,283,,7.6310255,29.3662045222991
1824,2019/08/23 17:35:40+00,G0363,Amsterdam,bestaand,0,muur,29.12,283,,29.120006,147.677101916115
1825,2011/11/03 18:33:38+00,G0363,Amsterdam,bestaand,0,kademuur,3.999,283,,3.998771,17.1013233154647
1826,2017/01/11 03:33:43+00,G0758,Breda,bestaand,0,muur,11.591,283,,11.590911,20.6822240859305
1827,2016/03/06 10:24:41+00,G0758,Breda,bestaand,0,muur,1.387,283,,1.387319,12.8854257562609
1828,2016/03/06 10:24:41+00,G0758,Breda,bestaand,1,muur,19.468,283,,19.468192,115.95174951733
1829,2016/03/06 10:24:41+00,G0758,Breda,bestaand,0,muur,181.654,283,,181.6543395,347.059146949425
1830,2018/10/25 10:19:02+00,G0758,Breda,bestaand,0,muur,1.771,283,,1.771122,20.5204484094068
1831,2016/03/06 10:24:41+00,G0758,Breda,bestaand,0,muur,0.751,283,,0.751295,3.46715923474665
1832,2016/03/06 10:24:41+00,G0758,Breda,bestaand,0,muur,14.024,283,,14.0243465,70.2863381474575
1833,2016/03/06 10:24:41+00,G0758,Breda,bestaand,0,muur,13.021,283,,13.020562,62.563377971355
1834,2016/03/06 10:24:41+00,G0758,Breda,bestaand,0,muur,11.539,283,,11.5389565,115.469718615931
1835,2009/08/17 15:49:15+00,G0363,Amsterdam,bestaand,0,muur,24.593,283,,24.58091232,122.971174762736
1836,2007/11/26 11:10:18+00,G0363,Amsterdam,bestaand,0,muur,18.646,283,,18.623444025,46.0337086420226
1837,2009/10/21 16:29:45+00,G0363,Amsterdam,bestaand,0,kademuur,7.713,283,,7.711182165,49.5752214562676
1838,2007/12/05 16:49:54+00,G0363,Amsterdam,bestaand,0,muur,18.584,283,,18.563958135,46.0003564478881
1839,2005/12/23 16:04:16+00,G0363,Amsterdam,bestaand,0,muur,4.431,283,,4.430997,14.9585069959178
1840,2005/12/23 21:48:58+00,G0363,Amsterdam,bestaand,1,muur,4.06,283,,4.0595885,21.4637951392012
1841,2005/12/23 21:41:55+00,G0363,Amsterdam,bestaand,0,muur,0.584,283,,0.584245545,2.96955063020296
1842,2014/11/04 15:13:13+00,G0363,Amsterdam,bestaand,0,muur,14.219,283,,14.22009098,81.8376696032778
1843,2005/12/23 16:00:11+00,G0363,Amsterdam,bestaand,0,muur,21.243,283,,21.2430635,100.672096258221
1844,2005/12/23 21:41:55+00,G0363,Amsterdam,bestaand,0,muur,0.669,283,,0.668671315,3.15931666043692
1845,2019/08/30 13:54:57+00,G0363,Amsterdam,bestaand,0,muur,5.918,283,,5.9182775,39.3358335389275
1846,2005/12/23 21:41:56+00,G0363,Amsterdam,bestaand,0,muur,0.643,283,,0.64231925,3.08531589417412
1847,2005/12/23 21:41:56+00,G0363,Amsterdam,bestaand,0,muur,0.667,283,,0.666804355,3.1331478114048
1848,2005/12/23 16:04:26+00,G0363,Amsterdam,bestaand,0,muur,3.257,283,,3.257418795,9.41473884855179
1849,2005/12/23 16:00:10+00,G0363,Amsterdam,bestaand,0,muur,1.841,283,,1.840938,6.99809752088382
1850,2005/12/23 16:04:27+00,G0363,Amsterdam,bestaand,0,muur,0.971,283,,0.970804,5.66457308597928
1851,2016/03/02 13:47:29+00,P0031,Limburg,bestaand,0,muur,1.252,283,,1.251797,6.00541782909784
1852,2016/03/14 01:00:20+00,P0031,Limburg,bestaand,0,muur,0.974,283,,0.973654,5.86872602924974
1853,2016/03/02 13:47:29+00,P0031,Limburg,bestaand,0,muur,1.262,283,,1.2619695,6.04974375350452
1854,2016/03/14 01:00:20+00,P0031,Limburg,bestaand,0,muur,1.273,283,,1.273494,6.09684326772692
1855,2016/03/02 13:47:29+00,P0031,Limburg,bestaand,0,muur,0.893,283,,0.893162,5.71639256258798
1856,2016/03/14 01:00:20+00,P0031,Limburg,bestaand,0,muur,0.949,283,,0.9491075,5.84150013283368
1857,2016/03/09 15:27:12+00,G0794,Helmond,bestaand,0,muur,1.479,283,,1.4791255,14.6841412300665
1858,2016/03/09 15:27:12+00,G0794,Helmond,bestaand,0,muur,4.109,283,,4.1091755,33.8885228614323
1859,2016/03/09 15:27:12+00,G0794,Helmond,bestaand,0,muur,2.03,283,,2.029922,19.9547974057867
1860,2016/03/09 15:27:12+00,G0794,Helmond,bestaand,0,muur,14.41,283,,14.410275,77.9422524270462
1861,2016/03/09 15:27:12+00,G0794,Helmond,bestaand,0,muur,3.134,283,,3.134468,30.2704440403968
1862,2020/11/20 00:22:01+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,29.859,283,,29.8587325,439.849467893829
1863,2020/11/20 00:18:55+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,1.284,283,,1.2835695,25.9239573384746
1864,2020/11/19 23:51:29+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,1,muur,8.594,283,,8.593588,171.318946214616
1865,2020/11/19 23:42:26+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,1,muur,4.151,283,,4.1511105,81.8525107358404
1866,2020/11/20 00:09:42+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,0.033,283,,0.033277,0.867467150875334
1867,2016/03/04 13:48:14+00,P0031,Limburg,bestaand,0,muur,4.12,283,,4.120466,9.87332410711351
1868,2015/09/30 08:49:20+00,P0027,Noord-Holland,bestaand,0,muur,0.842,283,,0.84183,7.40754632246499
1869,2015/08/21 10:15:19+00,P0027,Noord-Holland,bestaand,1,muur,13.791,283,,13.7914015,44.1227440052371
1870,2005/12/23 22:14:03+00,G0363,Amsterdam,bestaand,1,muur,1.698,283,,1.6984775,7.79942077402693
1871,2005/12/23 17:26:55+00,G0363,Amsterdam,bestaand,0,muur,0.516,283,,0.516412,2.99415261764203
1872,2005/12/23 17:26:45+00,G0363,Amsterdam,bestaand,0,muur,0.513,283,,0.5127975,2.99112450269059
1873,2011/05/02 09:27:12+00,G0363,Amsterdam,bestaand,0,kademuur,15.212,283,,15.212422,39.6112689101358
1874,2006/07/04 10:59:46+00,G0363,Amsterdam,bestaand,1,muur,9.66,283,,9.660057,25.7335444764149
1875,2005/12/23 17:25:40+00,G0363,Amsterdam,bestaand,0,muur,4.465,283,,4.48215101,28.5055239910377
1876,2021/12/02 13:01:18+00,G0590,Papendrecht,bestaand,0,kademuur,6.429,283,,6.428506,40.7481846259738
1877,2017/05/31 05:53:17+00,G0637,Zoetermeer,bestaand,0,muur,73.127,283,,73.127318,261.957175738419
1878,2020/03/27 01:27:21+00,G0590,Papendrecht,bestaand,0,muur,4.744,283,,4.744279,19.086207629383
1879,2016/01/13 08:58:03+00,G0590,Papendrecht,bestaand,0,muur,0.972,283,,0.972433,6.72063798625416
1880,2019/09/11 14:23:39+00,P0023,Overijssel,bestaand,0,muur,0.821,283,,0.8214315,6.8256558979043
1881,2020/03/27 01:27:21+00,G0590,Papendrecht,bestaand,0,muur,4.929,283,,4.929175,19.2093366059374
1882,2020/03/27 01:27:21+00,G0590,Papendrecht,bestaand,0,muur,4.897,283,,4.8965205,19.1077042856647
1883,2017/05/31 05:53:17+00,G0637,Zoetermeer,bestaand,1,muur,30.161,283,,30.160588,112.770339130999
1884,2017/10/05 10:08:06+00,P0023,Overijssel,bestaand,0,muur,1.671,283,,1.6713505,10.687182285314
1885,2017/09/27 09:12:24+00,G1883,Sittard-Geleen,bestaand,0,muur,7.332,283,,7.332409,45.9993474333513
1886,2017/05/31 05:53:17+00,G0637,Zoetermeer,bestaand,0,muur,1.353,283,,1.3525,9.2824743074359
1887,2017/09/27 09:12:24+00,G1883,Sittard-Geleen,bestaand,1,muur,1.392,283,,1.392144,10.0679660627536
1888,2017/05/31 05:53:17+00,G0637,Zoetermeer,bestaand,1,muur,4.216,283,,4.215639,24.9347491570073
1889,2016/01/13 08:58:03+00,G0590,Papendrecht,bestaand,0,kademuur,3.329,283,,3.3294485,27.9948728309771
1890,2017/09/27 09:12:24+00,G1883,Sittard-Geleen,bestaand,1,muur,30.01,283,,30.010477,88.1148465113792
1891,2018/09/21 09:00:54+00,G0363,Amsterdam,bestaand,1,muur,2.393,283,,2.392997,16.6564261618484
1892,2013/06/26 09:44:29+00,G0363,Amsterdam,bestaand,0,muur,8.187,283,,8.1874805,54.118078948206
1893,2009/08/14 09:44:38+00,G0363,Amsterdam,bestaand,0,muur,23.608,283,,23.6083115,135.63409089373
1894,2012/11/29 12:29:07+00,G0363,Amsterdam,bestaand,0,kademuur,4.582,283,,4.5817285,26.767440346712
1895,2010/02/15 13:13:56+00,G0363,Amsterdam,bestaand,0,muur,0.316,283,,0.3157785,2.38152279104386
1896,2005/12/23 20:22:17+00,G0363,Amsterdam,bestaand,0,kademuur,2.73,283,,2.730044,12.5375274026746
1897,2018/09/21 09:00:54+00,G0363,Amsterdam,bestaand,1,muur,3.995,283,,3.994625,17.0432935678429
1898,2010/02/15 13:13:56+00,G0363,Amsterdam,bestaand,0,muur,0.294,283,,0.2942395,2.31737705868028
1899,2009/07/15 16:13:43+00,G0363,Amsterdam,bestaand,0,muur,61.12,283,,61.1197745,190.446389065157
1900,2015/11/17 13:08:21+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,kademuur,6.16,283,,6.159624,21.277369106173
1901,2015/11/17 13:08:21+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,kademuur,3.316,283,,3.31607,12.6363245382728
1902,2005/12/23 16:00:27+00,G0363,Amsterdam,bestaand,0,muur,1.115,283,,1.114616,5.85230999207976
1903,2010/09/16 14:40:27+00,G0363,Amsterdam,bestaand,0,muur,6.873,283,,6.8726345,42.0027731673193
1904,2005/12/23 21:42:01+00,G0363,Amsterdam,bestaand,0,muur,0.97,283,,0.9699525,5.59527287752546
1905,2016/03/15 10:43:52+00,G0503,Delft,bestaand,0,muur,0.391,283,,0.3909595,5.39325499573521
1906,2021/11/12 16:20:33+00,G0503,Delft,bestaand,0,muur,22.229,283,,22.22881,194.339313423516
1907,2021/11/26 16:07:00+00,G0503,Delft,bestaand,0,muur,17.511,283,,17.510736295,91.675663035056
1908,2014/10/10 09:40:53+00,G0599,Rotterdam,bestaand,0,muur,25.442,283,,25.35004305,23.9708594598848
1909,2015/03/26 15:15:05+00,G0599,Rotterdam,bestaand,0,muur,51.257,283,,51.257248,145.037471112667
1910,2019/02/04 08:25:25+00,G1961,Vijfheerenlanden,bestaand,0,muur,34.464,283,,34.4637815,146.67146029203
1911,2021/12/23 10:10:23+00,G1961,Vijfheerenlanden,bestaand,0,kademuur,18.861,283,,18.85733169,126.357807872379
1912,2020/12/01 15:20:05+00,G1961,Vijfheerenlanden,bestaand,0,kademuur,3.489,283,,3.488596,23.8432531266134
1913,2022/01/11 07:57:12+00,G1961,Vijfheerenlanden,bestaand,0,muur,7.165,283,,7.165157,65.456316056252
1914,2019/02/04 08:25:25+00,G1961,Vijfheerenlanden,bestaand,0,muur,4.224,283,,4.224252,11.2747087079265
1915,2019/02/04 08:25:25+00,G1961,Vijfheerenlanden,bestaand,0,muur,4.559,283,,4.558974,43.8101340342944
1916,2019/02/04 08:25:25+00,G1961,Vijfheerenlanden,bestaand,0,muur,0.28,283,,0.279827,3.19968635839716
1917,2019/01/25 13:25:00+00,G0344,Utrecht,bestaand,1,muur,15.401,283,,15.4008775,50.9950105623113
1918,2019/01/25 13:27:49+00,G0344,Utrecht,bestaand,0,muur,38.692,283,,38.6921225,110.421830814105
1919,2016/03/15 08:39:32+00,G0503,Delft,bestaand,0,muur,0.469,283,,0.4689005,3.04141419003997
1920,2019/01/29 10:40:10+00,G0344,Utrecht,bestaand,0,muur,0.219,283,,0.21931,1.88168572301562
1921,2019/01/29 10:40:34+00,G0344,Utrecht,bestaand,0,muur,3.085,283,,3.0853315,32.3335373308684
1922,2016/03/15 08:39:32+00,G0503,Delft,bestaand,0,muur,0.31,283,,0.3095385,4.8122150613176
1923,2016/03/15 08:39:32+00,G0503,Delft,bestaand,0,muur,1.303,283,,1.303488,13.4211429627304
1924,2017/08/30 16:20:24+00,G0375,Beverwijk,bestaand,0,muur,0.12,283,,0.120037,1.40013038552177
1925,2018/09/25 15:19:21+00,G0375,Beverwijk,bestaand,0,muur,17.884,283,,17.8836905,85.4537854699414
1926,2018/03/05 23:20:46+00,G0375,Beverwijk,bestaand,0,muur,10.485,283,,10.484697,47.1054970979113
1927,2016/03/03 11:23:40+00,G0327,Leusden,bestaand,0,muur,2.807,283,,2.807272,14.218411906603
1928,2016/03/03 11:23:41+00,G0327,Leusden,bestaand,0,muur,2.629,283,,2.628722,12.8347761495637
1929,2016/03/03 11:23:41+00,G0327,Leusden,bestaand,0,muur,2.622,283,,2.6221745,12.7860967474606
1930,2016/03/03 11:23:41+00,G0327,Leusden,bestaand,0,muur,2.627,283,,2.627305,12.8182387090048
1931,2021/08/18 12:08:23+00,G0150,Deventer,bestaand,0,muur,188.098,283,,188.098329,419.836191435402
1932,2016/04/13 12:18:23+00,G0150,Deventer,bestaand,0,muur,11.463,283,,11.434852855,77.7612969741982
1933,2016/04/13 12:18:23+00,G0150,Deventer,bestaand,0,muur,4.783,283,,4.783162,23.093589764983
1934,2020/12/18 14:28:14+00,G0150,Deventer,bestaand,0,muur,241.568,283,,241.56776,538.636079417339
1935,2016/04/13 12:18:23+00,G0150,Deventer,bestaand,0,muur,3.338,283,,3.3381635,22.8529687398211
1936,2016/04/13 12:18:23+00,G0150,Deventer,bestaand,0,muur,3.883,283,,3.882717,26.4908060981171
1937,2016/04/13 12:18:23+00,G0150,Deventer,bestaand,0,muur,9.375,283,,9.374774,15.4098631324861
1938,2016/07/13 09:10:49+00,G0150,Deventer,bestaand,0,muur,44.859,283,,44.8589335,173.286647256074
1939,2016/04/13 12:18:23+00,G0150,Deventer,bestaand,0,muur,1.232,283,,1.231573,8.84058109981653
1940,2016/04/13 12:18:23+00,W0152,Waterschap Rijn en IJssel,bestaand,0,muur,1.892,283,,1.89215,13.2026019174872
1941,2015/07/22 14:52:24+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,kademuur,4.638,283,,4.638444,19.5661490686982
1942,2015/09/16 14:32:58+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,kademuur,3.047,283,,3.046814,13.1862089994368
1943,2018/03/26 10:36:40+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,kademuur,3.655,283,,3.654691,13.3280573872225
1944,2018/09/18 10:25:38+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,kademuur,534.009,283,,534.0090575,489.89513667038
1945,2016/02/10 10:11:57+00,W0152,Waterschap Rijn en IJssel,bestaand,0,kademuur,1.895,283,,1.894683,5.67746684169194
1946,2016/02/10 10:10:42+00,W0152,Waterschap Rijn en IJssel,bestaand,0,kademuur,9.766,283,,9.7656325,19.6983951503791
1947,2016/02/10 10:11:58+00,W0152,Waterschap Rijn en IJssel,bestaand,0,kademuur,1.568,283,,1.5680775,5.30063010825506
1948,2022/12/02 07:11:17+00,G0383,Castricum,bestaand,0,muur,1.463,283,,1.4632095,7.6740234261892
1949,2017/07/14 13:08:28+00,G0599,Rotterdam,bestaand,1,muur,1.105,283,,1.105407,4.2671090310354
1950,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.337,283,,0.336844,3.62111444001696
1951,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.547,283,,0.5469775,5.86256173572046
1952,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,2.446,283,,2.4460975,24.8537294746297
1953,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.3,283,,0.299684,2.98029076091057
1954,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,1.472,283,,1.472035,16.1343131892416
1955,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.892,283,,0.891511,5.0897669921814
1956,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,2.415,283,,2.4153495,12.8737454039216
1957,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.359,283,,0.359226,3.84037925477005
1958,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,1.686,283,,1.686489,33.7139531865372
1959,2016/03/15 12:02:49+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,kademuur,10.687,283,,10.687456,50.5908755166208
1960,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.163,283,,0.162942,1.61455647032031
1961,2011/03/31 10:48:01+00,G0363,Amsterdam,bestaand,0,muur,543.259,283,,543.2587815,1116.00397388076
1962,2005/12/23 16:50:36+00,G0363,Amsterdam,bestaand,0,kademuur,85.943,283,,85.940779665,406.789155079281
1963,2011/03/31 10:48:01+00,G0363,Amsterdam,bestaand,0,muur,36.543,283,,36.5426565,183.561019478997
1964,2016/01/19 13:36:07+00,G0363,Amsterdam,bestaand,0,muur,6.254,283,,6.2542325,29.7194528489336
1965,2005/12/23 16:42:09+00,G0363,Amsterdam,bestaand,0,muur,0.192,283,,0.1920265,1.7618016849753
1966,2005/12/23 16:41:13+00,G0363,Amsterdam,bestaand,0,muur,0.767,283,,0.7666265,4.41193878319216
1967,2015/04/23 09:57:39+00,G0363,Amsterdam,bestaand,0,muur,0.273,283,,0.2734475,2.14043653886582
1968,2016/02/09 16:43:12+00,G0363,Amsterdam,bestaand,1,muur,5.01,283,,5.009753,21.0388730041222
1969,2021/07/29 11:32:04+00,G0363,Amsterdam,bestaand,0,muur,21.662,283,,21.662453,43.6803353015356
1970,2011/03/17 10:37:22+00,G0363,Amsterdam,bestaand,0,muur,0.618,283,,0.617712,3.20109790080154
1971,2011/03/31 10:48:01+00,G0363,Amsterdam,bestaand,0,muur,11.69,283,,11.6900265,31.8437346101759
1972,2014/10/06 15:06:57+00,G0363,Amsterdam,bestaand,0,kademuur,36.408,283,,36.408424,104.158891954965
1973,2011/03/31 10:48:01+00,G0363,Amsterdam,bestaand,0,muur,3.763,283,,3.762836,9.4941812424879
1974,2020/11/19 22:47:15+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,248.258,283,,248.2578065,220.446880450404
1975,2020/11/19 23:09:05+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,36.75,283,,36.750024,150.210151557893
1976,2020/11/19 23:02:00+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,90.762,283,,90.7615655,456.693647609282
1977,2020/11/19 22:56:05+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,0.208,283,,0.207644,5.67345671866607
1978,2020/11/19 22:58:12+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,612.368,283,,612.36755,537.064355953052
1979,2015/10/30 09:42:48+00,G0642,Zwijndrecht,bestaand,0,muur,71.97,283,,71.96021637,45.5162530156756
1980,2015/11/06 15:38:28+00,G0642,Zwijndrecht,bestaand,0,kademuur,7.988,283,,7.988185,43.4511218804297
1981,2015/09/22 14:30:17+00,G0642,Zwijndrecht,bestaand,0,muur,15.384,283,,15.38439,24.7909511916201
1982,2016/11/10 12:28:33+00,G0642,Zwijndrecht,bestaand,0,muur,24.351,283,,24.350577,80.6020217101578
1983,2015/11/06 15:38:28+00,G0642,Zwijndrecht,bestaand,0,muur,2.592,283,,2.592136,6.44037036536358
1984,2022/12/06 11:45:21+00,G0642,Zwijndrecht,bestaand,0,muur,20.585,283,,20.5854345,53.4406670197544
1985,2015/11/06 15:38:28+00,G0642,Zwijndrecht,bestaand,0,muur,0.8,283,,0.800202,8.25866888177384
1986,2017/03/14 10:28:12+00,G0642,Zwijndrecht,bestaand,0,muur,101.512,283,,101.5124035,49.0605372279667
1987,2015/11/09 11:50:37+00,G0642,Zwijndrecht,bestaand,0,muur,4.061,283,,4.061247,21.2257183083635
1988,2015/11/09 10:33:19+00,G0642,Zwijndrecht,bestaand,0,muur,83.156,283,,83.065590215,299.709763213498
1989,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,2.803,283,,2.8026965,27.0822774491389
