OBJECTID;EENHEID;LEGENDA;FORMATIE;LEGEND_KRT;EENHEID_TXT;SHAPE_LENGTH;SHAPE_AREA;COUNTER
55;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;685.002684514;29095.7812636008;56
56;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;3.1262118113;0.0232184551;57
57;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;12649.2460673399;2037269.64724527;58
58;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;37835.5690649014;5330189.79932005;59
59;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;883.1105189765;41549.4057895303;60
91;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;2146.7895952899;144892.40158943;92
92;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;837.6386461817;20374.2979824208;93
93;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;2023.1895248585;111199.05726178;94
97;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;981.3632088491;48793.5519817571;98
98;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;1026.5636990546;60859.8418435027;99
99;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;3551.0123249049;531626.412101027;100
100;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;2943.2296358631;444906.503200732;101
101;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;2731.947938595;438085.563676538;102
102;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;1152.6793535997;45294.2073468112;103
103;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;3265.5086695382;240448.064646395;104
104;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;685.8923835295;25099.1297922241;105
105;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;3263.3899186212;274762.939537468;106
94;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;2610.93604067;112328.306677145;95
95;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;204.9170817917;449.8236018788;96
96;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;1242.814110903;63519.7371120946;97
75;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;2469.1722119758;213719.357529633;76
76;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;5918.7593051919;1671386.62754615;77
77;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;15254.2690499021;1930199.91626755;78
78;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;40651.7364125193;2556712.59042342;79
79;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;2183.2203692059;265816.997967784;80
80;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;3420.3799823753;222359.313548871;81
81;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;251.6202985853;3653.3303048207;82
82;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;867.5904847658;29601.2358766005;83
83;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;241.1961700952;2720.4603988906;84
84;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;5482.5435534295;189042.782939243;85
85;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;270.9456209516;4252.3796930803;86
86;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;3767.778126325;347626.182720444;87
87;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;425.6654379288;10479.0565196125;88
88;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;1834.1687813123;76942.7487282284;89
89;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;19533.4700268858;3742673.04244622;90
90;1;Kaarteenheid 1: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;1: Walcheren op Hollandveen op Wormer, top zand onder 5m - NAP;1;6656.4498371872;1209640.02475048;91
123;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;1129.7120083375;32055.7582121407;124
124;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;2121.5790816735;214121.083698623;125
125;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;600.4680687165;15136.0534914218;126
126;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;3126.2214670849;503978.984050419;127
127;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;4.7811879934;0.5465064013;128
128;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;538.7831500053;13778.827669055;129
129;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;33510.0277295634;6168115.03020173;130
130;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;10036.5571638148;902959.698353296;131
131;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;493.5287838314;13644.8875487106;132
132;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;23.1265584069;25.4001576733;133
133;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;175.4414190497;1781.9932114158;134
134;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;6640.1458798593;441495.759775826;135
135;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;5863.7411086854;701963.157800303;136
