Gemeente,CBS Gemeentecode,Besluit,Besluitdatum,Bouwjaar,Status Pand,Status VBO,Gebruiksdoel,Wijknaam,CBS Wijknummer,Buurtnaam,CBS Buurtnummer,Straatnaam,Huisnummer,Huisnummertoevoeging,Extra adresaanduiding,Postcode,(Woon)plaats,X,Y,latitude,longitude,BAG Pand nummer,BAG Verblijfsobject nummer,BAG Adresnummer,GEOMETRIE
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1974,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Verbindingswegen,BK19041201,Het Kwadrant,48,,,3606AZ,Maarssen,131008.38,459654.61,5.036863,52.124584,0333100000015805,1904010000033972,1904200000034409,"POLYGON ((130983.318 459670.732,130989.813 459661.085,130990.077 459661.249,130996.27 459652.051,130993.497 459637.769,131002.319 459636.044,131002.256 459635.725,131007.88 459634.616,131007.637 459633.269,131007.334 459633.134,131007.058 459632.95,131006.816 459632.722,131006.616 459632.457,131006.464 459632.163,131006.363 459631.847,131006.316 459631.518,131006.326 459631.186,131006.391 459630.861,131006.509 459630.551,131006.671 459630.27,131006.878 459630.019,131007.124 459629.807,131007.403 459629.64,131007.705 459629.522,131008.023 459629.456,131008.348 459629.444,131008.67 459629.488,131008.98 459629.584,131009.269 459629.732,131009.53 459629.926,131009.764 459630.164,131009.954 459630.439,131010.095 459630.742,131010.181 459631.064,131010.211 459631.397,131010.184 459631.73,131010.1 459632.053,131009.962 459632.357,131009.774 459632.633,131009.542 459632.873,131009.802 459634.229,131015.459 459633.142,131015.522 459633.462,131024.344 459631.7,131027.156 459645.961,131036.345 459652.133,131036.554 459651.876,131046.206 459658.382,131039.185 459668.834,131041.673 459670.514,131038.432 459675.33,131037.617 459676.024,131036.667 459676.183,131035.768 459675.87,131034.865 459675.276,131027.509 459686.212,131026.966 459687.019,131025.084 459685.781,131023.653 459687.268,131021.937 459688.443,131022.05 459689.123,131021.971 459689.808,131021.705 459690.444,131021.273 459690.981,131020.709 459691.378,131020.057 459691.603,131019.368 459691.639,131018.697 459691.482,131018.095 459691.145,131017.61 459690.655,131017.28 459690.05,131017.13 459689.377,131015.101 459688.933,131013.237 459688.117,131011.958 459689.971,131000.205 459682.067,130999.609 459682.956,130998.877 459683.598,130997.935 459683.798,130996.928 459683.485,130992.104 459680.238,130993.776 459677.744,130983.318 459670.732))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1974,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Verbindingswegen,BK19041201,Het Kwadrant,49,,,3606AZ,Maarssen,131009.43,459654.61,5.036878,52.124584,0333100000015805,1904010000033973,1904200000034410,"POLYGON ((130983.318 459670.732,130989.813 459661.085,130990.077 459661.249,130996.27 459652.051,130993.497 459637.769,131002.319 459636.044,131002.256 459635.725,131007.88 459634.616,131007.637 459633.269,131007.334 459633.134,131007.058 459632.95,131006.816 459632.722,131006.616 459632.457,131006.464 459632.163,131006.363 459631.847,131006.316 459631.518,131006.326 459631.186,131006.391 459630.861,131006.509 459630.551,131006.671 459630.27,131006.878 459630.019,131007.124 459629.807,131007.403 459629.64,131007.705 459629.522,131008.023 459629.456,131008.348 459629.444,131008.67 459629.488,131008.98 459629.584,131009.269 459629.732,131009.53 459629.926,131009.764 459630.164,131009.954 459630.439,131010.095 459630.742,131010.181 459631.064,131010.211 459631.397,131010.184 459631.73,131010.1 459632.053,131009.962 459632.357,131009.774 459632.633,131009.542 459632.873,131009.802 459634.229,131015.459 459633.142,131015.522 459633.462,131024.344 459631.7,131027.156 459645.961,131036.345 459652.133,131036.554 459651.876,131046.206 459658.382,131039.185 459668.834,131041.673 459670.514,131038.432 459675.33,131037.617 459676.024,131036.667 459676.183,131035.768 459675.87,131034.865 459675.276,131027.509 459686.212,131026.966 459687.019,131025.084 459685.781,131023.653 459687.268,131021.937 459688.443,131022.05 459689.123,131021.971 459689.808,131021.705 459690.444,131021.273 459690.981,131020.709 459691.378,131020.057 459691.603,131019.368 459691.639,131018.697 459691.482,131018.095 459691.145,131017.61 459690.655,131017.28 459690.05,131017.13 459689.377,131015.101 459688.933,131013.237 459688.117,131011.958 459689.971,131000.205 459682.067,130999.609 459682.956,130998.877 459683.598,130997.935 459683.798,130996.928 459683.485,130992.104 459680.238,130993.776 459677.744,130983.318 459670.732))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1974,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Verbindingswegen,BK19041201,Het Kwadrant,50,,,3606AZ,Maarssen,131010.37,459654.38,5.036892,52.124582,0333100000015805,1904010000033974,1904200000034411,"POLYGON ((130983.318 459670.732,130989.813 459661.085,130990.077 459661.249,130996.27 459652.051,130993.497 459637.769,131002.319 459636.044,131002.256 459635.725,131007.88 459634.616,131007.637 459633.269,131007.334 459633.134,131007.058 459632.95,131006.816 459632.722,131006.616 459632.457,131006.464 459632.163,131006.363 459631.847,131006.316 459631.518,131006.326 459631.186,131006.391 459630.861,131006.509 459630.551,131006.671 459630.27,131006.878 459630.019,131007.124 459629.807,131007.403 459629.64,131007.705 459629.522,131008.023 459629.456,131008.348 459629.444,131008.67 459629.488,131008.98 459629.584,131009.269 459629.732,131009.53 459629.926,131009.764 459630.164,131009.954 459630.439,131010.095 459630.742,131010.181 459631.064,131010.211 459631.397,131010.184 459631.73,131010.1 459632.053,131009.962 459632.357,131009.774 459632.633,131009.542 459632.873,131009.802 459634.229,131015.459 459633.142,131015.522 459633.462,131024.344 459631.7,131027.156 459645.961,131036.345 459652.133,131036.554 459651.876,131046.206 459658.382,131039.185 459668.834,131041.673 459670.514,131038.432 459675.33,131037.617 459676.024,131036.667 459676.183,131035.768 459675.87,131034.865 459675.276,131027.509 459686.212,131026.966 459687.019,131025.084 459685.781,131023.653 459687.268,131021.937 459688.443,131022.05 459689.123,131021.971 459689.808,131021.705 459690.444,131021.273 459690.981,131020.709 459691.378,131020.057 459691.603,131019.368 459691.639,131018.697 459691.482,131018.095 459691.145,131017.61 459690.655,131017.28 459690.05,131017.13 459689.377,131015.101 459688.933,131013.237 459688.117,131011.958 459689.971,131000.205 459682.067,130999.609 459682.956,130998.877 459683.598,130997.935 459683.798,130996.928 459683.485,130992.104 459680.238,130993.776 459677.744,130983.318 459670.732))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1976,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssen,WK190401,Componistenbuurt,BK19040108,Binnenweg,22,,,3604AC,Maarssen,131640.42,460709.02,5.04602,52.134088,0333100000015662,1904010000034459,1904200000034896,"POLYGON ((131639.134 460707.707,131641.082 460707.649,131641.197 460707.639,131641.313 460707.64,131641.428 460707.652,131641.541 460707.674,131641.652 460707.707,131641.759 460707.75,131641.861 460707.803,131641.958 460707.866,131645.454 460710.214,131646.6 460707.483,131659.898 460713.485,131658.238 460717.615,131651.298 460714.825,131651.648 460713.952,131648.587 460712.721,131648.262 460716.809,131648.265 460716.87,131646.078 460716.793,131646.028 460716.59,131639.514 460716.69,131639.134 460707.707))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1976,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssen,WK190401,Componistenbuurt,BK19040108,Binnenweg,22,A,,3604AC,Maarssen,131643.59,460713.39,5.046066,52.134128,0333100000015662,1904010000034460,1904200000034897,"POLYGON ((131639.134 460707.707,131641.082 460707.649,131641.197 460707.639,131641.313 460707.64,131641.428 460707.652,131641.541 460707.674,131641.652 460707.707,131641.759 460707.75,131641.861 460707.803,131641.958 460707.866,131645.454 460710.214,131646.6 460707.483,131659.898 460713.485,131658.238 460717.615,131651.298 460714.825,131651.648 460713.952,131648.587 460712.721,131648.262 460716.809,131648.265 460716.87,131646.078 460716.793,131646.028 460716.59,131639.514 460716.69,131639.134 460707.707))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1976,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssen,WK190401,Componistenbuurt,BK19040108,Binnenweg,22,B,,3604AC,Maarssen,131652.78,460712.23,5.0462,52.134118,0333100000015662,1904010000034461,1904200000034898,"POLYGON ((131639.134 460707.707,131641.082 460707.649,131641.197 460707.639,131641.313 460707.64,131641.428 460707.652,131641.541 460707.674,131641.652 460707.707,131641.759 460707.75,131641.861 460707.803,131641.958 460707.866,131645.454 460710.214,131646.6 460707.483,131659.898 460713.485,131658.238 460717.615,131651.298 460714.825,131651.648 460713.952,131648.587 460712.721,131648.262 460716.809,131648.265 460716.87,131646.078 460716.793,131646.028 460716.59,131639.514 460716.69,131639.134 460707.707))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1974,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Verbindingswegen,BK19041201,Het Kwadrant,51,,,3606AZ,Maarssen,131011.54,459654.26,5.036909,52.124581,0333100000015805,1904010000033975,1904200000034412,"POLYGON ((130983.318 459670.732,130989.813 459661.085,130990.077 459661.249,130996.27 459652.051,130993.497 459637.769,131002.319 459636.044,131002.256 459635.725,131007.88 459634.616,131007.637 459633.269,131007.334 459633.134,131007.058 459632.95,131006.816 459632.722,131006.616 459632.457,131006.464 459632.163,131006.363 459631.847,131006.316 459631.518,131006.326 459631.186,131006.391 459630.861,131006.509 459630.551,131006.671 459630.27,131006.878 459630.019,131007.124 459629.807,131007.403 459629.64,131007.705 459629.522,131008.023 459629.456,131008.348 459629.444,131008.67 459629.488,131008.98 459629.584,131009.269 459629.732,131009.53 459629.926,131009.764 459630.164,131009.954 459630.439,131010.095 459630.742,131010.181 459631.064,131010.211 459631.397,131010.184 459631.73,131010.1 459632.053,131009.962 459632.357,131009.774 459632.633,131009.542 459632.873,131009.802 459634.229,131015.459 459633.142,131015.522 459633.462,131024.344 459631.7,131027.156 459645.961,131036.345 459652.133,131036.554 459651.876,131046.206 459658.382,131039.185 459668.834,131041.673 459670.514,131038.432 459675.33,131037.617 459676.024,131036.667 459676.183,131035.768 459675.87,131034.865 459675.276,131027.509 459686.212,131026.966 459687.019,131025.084 459685.781,131023.653 459687.268,131021.937 459688.443,131022.05 459689.123,131021.971 459689.808,131021.705 459690.444,131021.273 459690.981,131020.709 459691.378,131020.057 459691.603,131019.368 459691.639,131018.697 459691.482,131018.095 459691.145,131017.61 459690.655,131017.28 459690.05,131017.13 459689.377,131015.101 459688.933,131013.237 459688.117,131011.958 459689.971,131000.205 459682.067,130999.609 459682.956,130998.877 459683.598,130997.935 459683.798,130996.928 459683.485,130992.104 459680.238,130993.776 459677.744,130983.318 459670.732))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1974,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Verbindingswegen,BK19041201,Het Kwadrant,52,,,3606AZ,Maarssen,131012.59,459653.91,5.036925,52.124578,0333100000015805,1904010000033976,1904200000034413,"POLYGON ((130983.318 459670.732,130989.813 459661.085,130990.077 459661.249,130996.27 459652.051,130993.497 459637.769,131002.319 459636.044,131002.256 459635.725,131007.88 459634.616,131007.637 459633.269,131007.334 459633.134,131007.058 459632.95,131006.816 459632.722,131006.616 459632.457,131006.464 459632.163,131006.363 459631.847,131006.316 459631.518,131006.326 459631.186,131006.391 459630.861,131006.509 459630.551,131006.671 459630.27,131006.878 459630.019,131007.124 459629.807,131007.403 459629.64,131007.705 459629.522,131008.023 459629.456,131008.348 459629.444,131008.67 459629.488,131008.98 459629.584,131009.269 459629.732,131009.53 459629.926,131009.764 459630.164,131009.954 459630.439,131010.095 459630.742,131010.181 459631.064,131010.211 459631.397,131010.184 459631.73,131010.1 459632.053,131009.962 459632.357,131009.774 459632.633,131009.542 459632.873,131009.802 459634.229,131015.459 459633.142,131015.522 459633.462,131024.344 459631.7,131027.156 459645.961,131036.345 459652.133,131036.554 459651.876,131046.206 459658.382,131039.185 459668.834,131041.673 459670.514,131038.432 459675.33,131037.617 459676.024,131036.667 459676.183,131035.768 459675.87,131034.865 459675.276,131027.509 459686.212,131026.966 459687.019,131025.084 459685.781,131023.653 459687.268,131021.937 459688.443,131022.05 459689.123,131021.971 459689.808,131021.705 459690.444,131021.273 459690.981,131020.709 459691.378,131020.057 459691.603,131019.368 459691.639,131018.697 459691.482,131018.095 459691.145,131017.61 459690.655,131017.28 459690.05,131017.13 459689.377,131015.101 459688.933,131013.237 459688.117,131011.958 459689.971,131000.205 459682.067,130999.609 459682.956,130998.877 459683.598,130997.935 459683.798,130996.928 459683.485,130992.104 459680.238,130993.776 459677.744,130983.318 459670.732))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1974,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Verbindingswegen,BK19041201,Het Kwadrant,53,,,3606AZ,Maarssen,131013.76,459653.91,5.036942,52.124578,0333100000015805,1904010000033977,1904200000034414,"POLYGON ((130983.318 459670.732,130989.813 459661.085,130990.077 459661.249,130996.27 459652.051,130993.497 459637.769,131002.319 459636.044,131002.256 459635.725,131007.88 459634.616,131007.637 459633.269,131007.334 459633.134,131007.058 459632.95,131006.816 459632.722,131006.616 459632.457,131006.464 459632.163,131006.363 459631.847,131006.316 459631.518,131006.326 459631.186,131006.391 459630.861,131006.509 459630.551,131006.671 459630.27,131006.878 459630.019,131007.124 459629.807,131007.403 459629.64,131007.705 459629.522,131008.023 459629.456,131008.348 459629.444,131008.67 459629.488,131008.98 459629.584,131009.269 459629.732,131009.53 459629.926,131009.764 459630.164,131009.954 459630.439,131010.095 459630.742,131010.181 459631.064,131010.211 459631.397,131010.184 459631.73,131010.1 459632.053,131009.962 459632.357,131009.774 459632.633,131009.542 459632.873,131009.802 459634.229,131015.459 459633.142,131015.522 459633.462,131024.344 459631.7,131027.156 459645.961,131036.345 459652.133,131036.554 459651.876,131046.206 459658.382,131039.185 459668.834,131041.673 459670.514,131038.432 459675.33,131037.617 459676.024,131036.667 459676.183,131035.768 459675.87,131034.865 459675.276,131027.509 459686.212,131026.966 459687.019,131025.084 459685.781,131023.653 459687.268,131021.937 459688.443,131022.05 459689.123,131021.971 459689.808,131021.705 459690.444,131021.273 459690.981,131020.709 459691.378,131020.057 459691.603,131019.368 459691.639,131018.697 459691.482,131018.095 459691.145,131017.61 459690.655,131017.28 459690.05,131017.13 459689.377,131015.101 459688.933,131013.237 459688.117,131011.958 459689.971,131000.205 459682.067,130999.609 459682.956,130998.877 459683.598,130997.935 459683.798,130996.928 459683.485,130992.104 459680.238,130993.776 459677.744,130983.318 459670.732))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1974,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Verbindingswegen,BK19041201,Het Kwadrant,54,,,3606AZ,Maarssen,131015.28,459653.79,5.036964,52.124577,0333100000015805,1904010000033978,1904200000034415,"POLYGON ((130983.318 459670.732,130989.813 459661.085,130990.077 459661.249,130996.27 459652.051,130993.497 459637.769,131002.319 459636.044,131002.256 459635.725,131007.88 459634.616,131007.637 459633.269,131007.334 459633.134,131007.058 459632.95,131006.816 459632.722,131006.616 459632.457,131006.464 459632.163,131006.363 459631.847,131006.316 459631.518,131006.326 459631.186,131006.391 459630.861,131006.509 459630.551,131006.671 459630.27,131006.878 459630.019,131007.124 459629.807,131007.403 459629.64,131007.705 459629.522,131008.023 459629.456,131008.348 459629.444,131008.67 459629.488,131008.98 459629.584,131009.269 459629.732,131009.53 459629.926,131009.764 459630.164,131009.954 459630.439,131010.095 459630.742,131010.181 459631.064,131010.211 459631.397,131010.184 459631.73,131010.1 459632.053,131009.962 459632.357,131009.774 459632.633,131009.542 459632.873,131009.802 459634.229,131015.459 459633.142,131015.522 459633.462,131024.344 459631.7,131027.156 459645.961,131036.345 459652.133,131036.554 459651.876,131046.206 459658.382,131039.185 459668.834,131041.673 459670.514,131038.432 459675.33,131037.617 459676.024,131036.667 459676.183,131035.768 459675.87,131034.865 459675.276,131027.509 459686.212,131026.966 459687.019,131025.084 459685.781,131023.653 459687.268,131021.937 459688.443,131022.05 459689.123,131021.971 459689.808,131021.705 459690.444,131021.273 459690.981,131020.709 459691.378,131020.057 459691.603,131019.368 459691.639,131018.697 459691.482,131018.095 459691.145,131017.61 459690.655,131017.28 459690.05,131017.13 459689.377,131015.101 459688.933,131013.237 459688.117,131011.958 459689.971,131000.205 459682.067,130999.609 459682.956,130998.877 459683.598,130997.935 459683.798,130996.928 459683.485,130992.104 459680.238,130993.776 459677.744,130983.318 459670.732))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1974,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Verbindingswegen,BK19041201,Het Kwadrant,55,,,3606AZ,Maarssen,131016.8,459653.56,5.036986,52.124575,0333100000015805,1904010000033979,1904200000034416,"POLYGON ((130983.318 459670.732,130989.813 459661.085,130990.077 459661.249,130996.27 459652.051,130993.497 459637.769,131002.319 459636.044,131002.256 459635.725,131007.88 459634.616,131007.637 459633.269,131007.334 459633.134,131007.058 459632.95,131006.816 459632.722,131006.616 459632.457,131006.464 459632.163,131006.363 459631.847,131006.316 459631.518,131006.326 459631.186,131006.391 459630.861,131006.509 459630.551,131006.671 459630.27,131006.878 459630.019,131007.124 459629.807,131007.403 459629.64,131007.705 459629.522,131008.023 459629.456,131008.348 459629.444,131008.67 459629.488,131008.98 459629.584,131009.269 459629.732,131009.53 459629.926,131009.764 459630.164,131009.954 459630.439,131010.095 459630.742,131010.181 459631.064,131010.211 459631.397,131010.184 459631.73,131010.1 459632.053,131009.962 459632.357,131009.774 459632.633,131009.542 459632.873,131009.802 459634.229,131015.459 459633.142,131015.522 459633.462,131024.344 459631.7,131027.156 459645.961,131036.345 459652.133,131036.554 459651.876,131046.206 459658.382,131039.185 459668.834,131041.673 459670.514,131038.432 459675.33,131037.617 459676.024,131036.667 459676.183,131035.768 459675.87,131034.865 459675.276,131027.509 459686.212,131026.966 459687.019,131025.084 459685.781,131023.653 459687.268,131021.937 459688.443,131022.05 459689.123,131021.971 459689.808,131021.705 459690.444,131021.273 459690.981,131020.709 459691.378,131020.057 459691.603,131019.368 459691.639,131018.697 459691.482,131018.095 459691.145,131017.61 459690.655,131017.28 459690.05,131017.13 459689.377,131015.101 459688.933,131013.237 459688.117,131011.958 459689.971,131000.205 459682.067,130999.609 459682.956,130998.877 459683.598,130997.935 459683.798,130996.928 459683.485,130992.104 459680.238,130993.776 459677.744,130983.318 459670.732))"
