FID,diepte_org,diepte_cm,typering,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
dieptepunten_1935.1693,32,-320,dieptepunt, ,,,POINT (179593.6196999997 520337.6704999991)
dieptepunten_1935.1694,29,-290,dieptepunt, ,,,POINT (180955.1607999988 519810.9433000013)
dieptepunten_1935.1695,24,-240,dieptepunt, ,,,POINT (182356.4550999999 519632.0546000004)
dieptepunten_1935.1696,27,-270,dieptepunt, ,,,POINT (181471.95050000027 520904.15139999986)
dieptepunten_1935.1697,30,-300,dieptepunt, ,,,POINT (181044.6050999984 520874.3365999982)
dieptepunten_1935.1698,32,-320,dieptepunt, ,,,POINT (180020.96460000053 521798.5943999998)
dieptepunten_1935.1699,33,-330,dieptepunt, ,,,POINT (179812.26159999892 522027.1741999984)
dieptepunten_1935.1700,32,-320,dieptepunt, ,,,POINT (181124.1110999994 522464.45760000125)
dieptepunten_1935.1701,28,-280,dieptepunt, ,,,POINT (182644.66450000182 521858.22399999946)
dieptepunten_1935.1702,34,-340,dieptepunt, ,,,POINT (180547.69220000133 523378.77739999816)
dieptepunten_1935.1703,33,-330,dieptepunt, ,,,POINT (182157.6900999993 523269.4567000009)
dieptepunten_1935.1704,30,-300,dieptepunt, ,,,POINT (184453.4274000004 523100.5058999993)
dieptepunten_1935.1705,35,-350,dieptepunt, ,,,POINT (180289.2976000011 524660.8126000017)
dieptepunten_1935.1706,36,-360,dieptepunt, ,,,POINT (179345.1634999998 525416.1202000007)
dieptepunten_1935.1707,35,-350,dieptepunt, ,,,POINT (181054.54360000044 526002.4769000001)
dieptepunten_1935.1708,34,-340,dieptepunt, ,,,POINT (181660.7771999985 524621.0593999997)
dieptepunten_1935.1709,32,-320,dieptepunt, ,,,POINT (182982.5650999993 524571.3682999983)
dieptepunten_1935.1710,34,-340,dieptepunt, ,,,POINT (182813.6147999987 525565.193599999)
dieptepunten_1935.1711,33,-330,dieptepunt, ,,,POINT (184214.90909999982 525654.6378999986)
dieptepunten_1935.1712,43,-430,dieptepunt, ,,,POINT (170092.64609999955 526081.9833000004)
dieptepunten_1935.1713,41,-410,dieptepunt, ,,,POINT (171315.05169999972 526052.1684999987)
dieptepunten_1935.1714,37,-370,dieptepunt, ,,,POINT (178460.65839999914 526370.1926999986)
dieptepunten_1935.1715,39,-390,dieptepunt, ,,,POINT (175697.82290000096 525416.1202000007)
dieptepunten_1935.1716,41,-410,dieptepunt, ,,,POINT (172487.76619999856 525565.193599999)
dieptepunten_1935.1717,41,-410,dieptepunt, ,,,POINT (171285.23690000176 524750.2569999993)
dieptepunten_1935.1718,40,-400,dieptepunt, ,,,POINT (170112.52290000021 524054.5789999999)
dieptepunten_1935.1719,39,-390,dieptepunt, ,,,POINT (170152.27569999918 523080.62959999964)
dieptepunten_1935.1720,38,-380,dieptepunt, ,,,POINT (171533.69359999895 522444.5811999999)
dieptepunten_1935.1721,41,-410,dieptepunt, ,,,POINT (171394.55820000172 523666.9868000001)
dieptepunten_1935.1722,15,-150,dieptepunt, ,,,POINT (152945.1015000008 522413.1347000003)
dieptepunten_1935.1723,13,-130,dieptepunt, ,,,POINT (151959.73910000175 521699.5965999998)
dieptepunten_1935.1724,42,-420,dieptepunt, ,,,POINT (152440.17220000178 520980.32009999827)
dieptepunten_1935.1725,41,-410,dieptepunt, ,,,POINT (155575.40680000186 521150.8770000003)
dieptepunten_1935.1726,41,-410,dieptepunt, ,,,POINT (155013.6015000008 523180.62420000136)
dieptepunten_1935.1727,14,-140,dieptepunt, ,,,POINT (151805.87640000135 523361.85170000046)
dieptepunten_1935.1728,53,-530,dieptepunt, ,,,POINT (156760.6339999996 523530.99709999934)
dieptepunten_1935.1729,49,-490,dieptepunt, ,,,POINT (158313.14909999818 523452.46550000086)
dieptepunten_1935.1730,53,-530,dieptepunt, ,,,POINT (159485.08639999852 522969.1922999993)
dieptepunten_1935.1731,45,-450,dieptepunt, ,,,POINT (160409.3462000005 523675.9791000001)
dieptepunten_1935.1732,48,-480,dieptepunt, ,,,POINT (161769.75989999995 523392.0562000014)
dieptepunten_1935.1733,52,-520,dieptepunt, ,,,POINT (163008.14759999886 523071.8876999989)
dieptepunten_1935.1734,52,-520,dieptepunt, ,,,POINT (163279.98889999837 522576.53280000016)
dieptepunten_1935.1735,52,-520,dieptepunt, ,,,POINT (165116.42639999837 523204.78810000047)
dieptepunten_1935.1736,42,-420,dieptepunt, ,,,POINT (166228.55900000036 524040.24610000104)
dieptepunten_1935.1737,47,-470,dieptepunt, ,,,POINT (165110.98999999836 525399.4519999996)
dieptepunten_1935.1738,43,-430,dieptepunt, ,,,POINT (165171.39880000055 526432.4483000003)
dieptepunten_1935.1739,44,-440,dieptepunt, ,,,POINT (166397.70439999923 526517.0210000016)
dieptepunten_1935.1740,42,-420,dieptepunt, ,,,POINT (166397.70439999923 525556.5157000013)
dieptepunten_1935.1741,53,-530,dieptepunt, ,,,POINT (163927.57470000163 524274.0923999995)
dieptepunten_1935.1742,51,-510,dieptepunt, ,,,POINT (161728.68169999868 525119.8200999983)
dieptepunten_1935.1743,56,-560,dieptepunt, ,,,POINT (159119.00690000132 524292.2151000015)
dieptepunten_1935.1744,45,-450,dieptepunt, ,,,POINT (159904.32580000162 524878.1838000007)
dieptepunten_1935.1745,44,-440,dieptepunt, ,,,POINT (159082.76139999926 526624.0080000013)
dieptepunten_1935.1746,53,-530,dieptepunt, ,,,POINT (161088.34479999915 526183.0214000009)
dieptepunten_1935.1747,52,-520,dieptepunt, ,,,POINT (162828.12840000167 526303.8396000005)
dieptepunten_1935.1748,53,-530,dieptepunt, ,,,POINT (163752.38830000162 526074.2848999985)
dieptepunten_1935.1749,52,-520,dieptepunt, ,,,POINT (160019.10339999944 526956.2580999993)
dieptepunten_1935.1750,53,-530,dieptepunt, ,,,POINT (161758.88659999892 526829.3988999985)
dieptepunten_1935.1751,48,-480,dieptepunt, ,,,POINT (160254.6986999996 527795.9453000017)
dieptepunten_1935.1752,49,-490,dieptepunt, ,,,POINT (161227.28620000184 527959.0500999987)
dieptepunten_1935.1753,50,-500,dieptepunt, ,,,POINT (162677.1053000018 527693.2498999983)
dieptepunten_1935.1754,47,-470,dieptepunt, ,,,POINT (163843.00200000033 527777.8225999996)
dieptepunten_1935.1755,39,-390,dieptepunt, ,,,POINT (157800.87929999828 528273.1774000004)
dieptepunten_1935.1756,39,-390,dieptepunt, ,,,POINT (156006.72789999843 528091.9499000013)
dieptepunten_1935.1757,34,-340,dieptepunt, ,,,POINT (157027.6425999999 527638.8816)
dieptepunten_1935.1758,37,-370,dieptepunt, ,,,POINT (158453.29839999974 527614.7177999988)
dieptepunten_1935.1759,56,-560,dieptepunt, ,,,POINT (158235.8253000006 525766.1981000006)
dieptepunten_1935.1760,61,-610,dieptepunt, ,,,POINT (157492.79300000146 525210.4338999987)
dieptepunten_1935.1761,71,-710,dieptepunt, ,,,POINT (156508.1237999983 525729.9525999986)
dieptepunten_1935.1762,56,-560,dieptepunt, ,,,POINT (155783.21429999918 524920.4697999991)
dieptepunten_1935.1763,56,-560,dieptepunt, ,,,POINT (154871.03610000014 525778.2798000015)
dieptepunten_1935.1764,61,-610,dieptepunt, ,,,POINT (154291.1085000001 526503.1898000017)
dieptepunten_1935.1765,78,-780,dieptepunt, ,,,POINT (155795.2958999984 526587.7624999993)
dieptepunten_1935.1766,86,-860,dieptepunt, ,,,POINT (155167.04069999978 527209.9767000005)
dieptepunten_1935.1767,41,-410,dieptepunt, ,,,POINT (153250.2586000003 524189.5196999982)
dieptepunten_1935.1768,73,-730,dieptepunt, ,,,POINT (153769.7773000002 526001.7939000018)
dieptepunten_1935.1769,63,-630,dieptepunt, ,,,POINT (153715.40909999982 527373.0813999996)
dieptepunten_1935.1770,63,-630,dieptepunt, ,,,POINT (152905.9268000014 528007.3772)
dieptepunten_1935.1771,48,-480,dieptepunt, ,,,POINT (150882.22019999847 525971.5890000015)
dieptepunten_1935.1772,32,-320,dieptepunt, ,,,POINT (150809.7292000018 525180.2294999994)
